forecast_id,site_id,forecast_ts,forecast_generation_mw,model_version,created_ts
FC0000022629,SITE0024,2026-04-28 20:00:00,-0.6532,gen-v3.2,2026-04-28 14:00:00
FC0000022630,SITE0024,2026-04-28 21:00:00,-0.9145,gen-v3.1,2026-04-27 21:00:00
FC0000022631,SITE0024,2026-04-28 22:00:00,0.8546,gen-v4.0,2026-04-28 16:00:00
FC0000022632,SITE0024,2026-04-28 23:00:00,0.1885,gen-v3.1,2026-04-28 17:00:00
FC0000022633,SITE0024,2026-04-29 00:00:00,0.0967,gen-v3.1,2026-04-28 18:00:00
FC0000022634,SITE0024,2026-04-29 01:00:00,-0.9603,gen-v3.1,2026-04-28 19:00:00
FC0000022635,SITE0024,2026-04-29 02:00:00,9.5895,gen-v4.0,2026-04-28 14:00:00
FC0000022636,SITE0024,2026-04-29 03:00:00,3.8262,gen-v3.1,2026-04-28 03:00:00
FC0000022637,SITE0024,2026-04-29 04:00:00,7.7472,gen-v3.2,2026-04-28 16:00:00
FC0000022638,SITE0024,2026-04-29 05:00:00,0.7310,gen-v4.0,2026-04-28 05:00:00
FC0000022639,SITE0024,2026-04-29 06:00:00,9.7580,gen-v4.0,2026-04-28 06:00:00
FC0000022640,SITE0024,2026-04-29 07:00:00,29.6397,gen-v3.2,2026-04-28 07:00:00
FC0000022641,SITE0024,2026-04-29 08:00:00,31.5651,gen-v4.0,2026-04-28 08:00:00
FC0000022642,SITE0024,2026-04-29 09:00:00,41.9056,gen-v4.0,2026-04-29 03:00:00
FC0000022643,SITE0024,2026-04-29 10:00:00,19.9985,gen-v4.0,2026-04-29 04:00:00
FC0000022644,SITE0024,2026-04-29 11:00:00,21.0664,gen-v3.1,2026-04-29 05:00:00
FC0000022645,SITE0024,2026-04-29 12:00:00,26.0312,gen-v3.2,2026-04-29 06:00:00
FC0000022646,SITE0024,2026-04-29 13:00:00,38.2873,gen-v4.0,2026-04-29 07:00:00
FC0000022647,SITE0024,2026-04-29 14:00:00,37.0255,gen-v3.1,2026-04-29 02:00:00
FC0000022648,SITE0024,2026-04-29 15:00:00,27.9407,gen-v3.1,2026-04-29 03:00:00
FC0000022649,SITE0024,2026-04-29 16:00:00,31.5400,gen-v3.2,2026-04-29 04:00:00
FC0000022650,SITE0024,2026-04-29 17:00:00,26.7570,gen-v3.2,2026-04-29 11:00:00
FC0000022651,SITE0024,2026-04-29 18:00:00,33.4547,gen-v4.0,2026-04-29 12:00:00
FC0000022652,SITE0024,2026-04-29 19:00:00,0.8304,gen-v3.2,2026-04-28 19:00:00
FC0000022653,SITE0024,2026-04-29 20:00:00,2.7531,gen-v4.0,2026-04-28 20:00:00
FC0000022654,SITE0024,2026-04-29 21:00:00,-0.8413,gen-v3.2,2026-04-29 09:00:00
FC0000022655,SITE0024,2026-04-29 22:00:00,0.2085,gen-v3.2,2026-04-29 10:00:00
FC0000022656,SITE0024,2026-04-29 23:00:00,-0.8430,gen-v4.0,2026-04-28 23:00:00
FC0000022657,SITE0024,2026-04-30 00:00:00,11.3160,gen-v3.1,2026-04-29 12:00:00
FC0000022658,SITE0024,2026-04-30 01:00:00,0.4428,gen-v4.0,2026-04-29 01:00:00
FC0000022659,SITE0024,2026-04-30 02:00:00,3.8992,gen-v3.1,2026-04-29 02:00:00
FC0000022660,SITE0024,2026-04-30 03:00:00,16.0944,gen-v3.2,2026-04-29 03:00:00
FC0000022661,SITE0024,2026-04-30 04:00:00,-0.3707,gen-v4.0,2026-04-29 04:00:00
FC0000022662,SITE0024,2026-04-30 05:00:00,1.8842,gen-v3.2,2026-04-29 23:00:00
FC0000022663,SITE0024,2026-04-30 06:00:00,0.7242,gen-v3.1,2026-04-29 18:00:00
FC0000022664,SITE0024,2026-04-30 07:00:00,19.7158,gen-v3.1,2026-04-30 01:00:00
FC0000022665,SITE0024,2026-04-30 08:00:00,22.1485,gen-v4.0,2026-04-30 02:00:00
FC0000022666,SITE0024,2026-04-30 09:00:00,32.4660,gen-v4.0,2026-04-29 21:00:00
FC0000022667,SITE0024,2026-04-30 10:00:00,24.5386,gen-v3.1,2026-04-29 22:00:00
FC0000022668,SITE0024,2026-04-30 11:00:00,22.7707,gen-v3.2,2026-04-30 05:00:00
FC0000022669,SITE0024,2026-04-30 12:00:00,20.9814,gen-v4.0,2026-04-29 12:00:00
FC0000022670,SITE0024,2026-04-30 13:00:00,23.9396,gen-v3.1,2026-04-30 07:00:00
FC0000022671,SITE0024,2026-04-30 14:00:00,37.0133,gen-v4.0,2026-04-29 14:00:00
FC0000022672,SITE0024,2026-04-30 15:00:00,27.0262,gen-v4.0,2026-04-30 09:00:00
FC0000022673,SITE0024,2026-04-30 16:00:00,23.7730,gen-v4.0,2026-04-30 10:00:00
FC0000022674,SITE0024,2026-04-30 17:00:00,36.1038,gen-v4.0,2026-04-29 17:00:00
FC0000022675,SITE0024,2026-04-30 18:00:00,33.2196,gen-v4.0,2026-04-30 06:00:00
FC0000022676,SITE0024,2026-04-30 19:00:00,-0.0797,gen-v3.2,2026-04-30 13:00:00
FC0000022677,SITE0024,2026-04-30 20:00:00,-0.9107,gen-v3.1,2026-04-29 20:00:00
FC0000022678,SITE0024,2026-04-30 21:00:00,2.1811,gen-v3.1,2026-04-30 15:00:00
FC0000022679,SITE0024,2026-04-30 22:00:00,4.9662,gen-v4.0,2026-04-30 16:00:00
FC0000022680,SITE0024,2026-04-30 23:00:00,-0.7086,gen-v4.0,2026-04-29 23:00:00
FC0000022681,SITE0024,2026-05-01 00:00:00,-0.7606,gen-v4.0,2026-04-30 12:00:00
FC0000022682,SITE0024,2026-05-01 01:00:00,-0.7270,gen-v4.0,2026-04-30 13:00:00
FC0000022683,SITE0024,2026-05-01 02:00:00,1.3894,gen-v3.2,2026-04-30 02:00:00
FC0000022684,SITE0024,2026-05-01 03:00:00,-0.4356,gen-v3.2,2026-04-30 03:00:00
FC0000022685,SITE0024,2026-05-01 04:00:00,7.0858,gen-v3.2,2026-04-30 22:00:00
FC0000022686,SITE0024,2026-05-01 05:00:00,1.6651,gen-v3.1,2026-04-30 17:00:00
FC0000022687,SITE0024,2026-05-01 06:00:00,0.1460,gen-v3.2,2026-05-01 00:00:00
FC0000022688,SITE0024,2026-05-01 07:00:00,24.8564,gen-v4.0,2026-04-30 07:00:00
FC0000022689,SITE0024,2026-05-01 08:00:00,23.2279,gen-v3.2,2026-05-01 02:00:00
FC0000022690,SITE0024,2026-05-01 09:00:00,26.7969,gen-v4.0,2026-04-30 09:00:00
FC0000022691,SITE0024,2026-05-01 10:00:00,26.0550,gen-v4.0,2026-04-30 22:00:00
FC0000022692,SITE0024,2026-05-01 11:00:00,41.0593,gen-v3.1,2026-04-30 23:00:00
FC0000022693,SITE0024,2026-05-01 12:00:00,29.4841,gen-v3.2,2026-04-30 12:00:00
FC0000022694,SITE0024,2026-05-01 13:00:00,22.1461,gen-v3.1,2026-04-30 13:00:00
FC0000022695,SITE0024,2026-05-01 14:00:00,23.0438,gen-v4.0,2026-05-01 02:00:00
FC0000022696,SITE0024,2026-05-01 15:00:00,13.5518,gen-v3.1,2026-04-30 15:00:00
FC0000022697,SITE0024,2026-05-01 16:00:00,22.9829,gen-v3.2,2026-05-01 10:00:00
FC0000022698,SITE0024,2026-05-01 17:00:00,37.1169,gen-v3.2,2026-05-01 05:00:00
FC0000022699,SITE0024,2026-05-01 18:00:00,15.9619,gen-v3.2,2026-05-01 06:00:00
FC0000022700,SITE0024,2026-05-01 19:00:00,1.6154,gen-v3.2,2026-05-01 07:00:00
FC0000022701,SITE0024,2026-05-01 20:00:00,13.7117,gen-v3.1,2026-05-01 14:00:00
FC0000022702,SITE0024,2026-05-01 21:00:00,0.1932,gen-v3.1,2026-05-01 15:00:00
FC0000022703,SITE0024,2026-05-01 22:00:00,10.5609,gen-v3.2,2026-05-01 16:00:00
FC0000022704,SITE0024,2026-05-01 23:00:00,0.6766,gen-v3.1,2026-04-30 23:00:00
FC0000022705,SITE0024,2026-05-02 00:00:00,12.0437,gen-v3.1,2026-05-01 00:00:00
FC0000022706,SITE0024,2026-05-02 01:00:00,-0.6676,gen-v4.0,2026-05-01 01:00:00
FC0000022707,SITE0024,2026-05-02 02:00:00,17.9999,gen-v3.2,2026-05-01 20:00:00
FC0000022708,SITE0024,2026-05-02 03:00:00,-0.2721,gen-v4.0,2026-05-01 15:00:00
FC0000022709,SITE0024,2026-05-02 04:00:00,-0.4250,gen-v3.1,2026-05-01 16:00:00
FC0000022710,SITE0024,2026-05-02 05:00:00,0.6146,gen-v3.2,2026-05-01 23:00:00
FC0000022711,SITE0024,2026-05-02 06:00:00,-0.3830,gen-v3.1,2026-05-01 06:00:00
FC0000022712,SITE0024,2026-05-02 07:00:00,31.9069,gen-v3.2,2026-05-02 01:00:00
FC0000022713,SITE0024,2026-05-02 08:00:00,31.3125,gen-v3.1,2026-05-02 02:00:00
FC0000022714,SITE0024,2026-05-02 09:00:00,16.3448,gen-v3.2,2026-05-01 09:00:00
FC0000022715,SITE0024,2026-05-02 10:00:00,29.3937,gen-v3.2,2026-05-02 04:00:00
FC0000022716,SITE0024,2026-05-02 11:00:00,45.5001,gen-v3.2,2026-05-01 11:00:00
FC0000022717,SITE0024,2026-05-02 12:00:00,33.4348,gen-v3.1,2026-05-01 12:00:00
FC0000022718,SITE0024,2026-05-02 13:00:00,39.6646,gen-v3.2,2026-05-01 13:00:00
FC0000022719,SITE0024,2026-05-02 14:00:00,27.0601,gen-v4.0,2026-05-02 02:00:00
FC0000022720,SITE0024,2026-05-02 15:00:00,25.4861,gen-v4.0,2026-05-02 09:00:00
FC0000022721,SITE0024,2026-05-02 16:00:00,21.7918,gen-v4.0,2026-05-01 16:00:00
FC0000022722,SITE0024,2026-05-02 17:00:00,16.3644,gen-v3.2,2026-05-02 05:00:00
FC0000022723,SITE0024,2026-05-02 18:00:00,25.2219,gen-v3.1,2026-05-01 18:00:00
FC0000022724,SITE0024,2026-05-02 19:00:00,-0.3814,gen-v4.0,2026-05-01 19:00:00
FC0000022725,SITE0024,2026-05-02 20:00:00,0.9148,gen-v3.1,2026-05-01 20:00:00
FC0000022726,SITE0024,2026-05-02 21:00:00,-0.8102,gen-v3.1,2026-05-01 21:00:00
FC0000022727,SITE0024,2026-05-02 22:00:00,3.1787,gen-v3.1,2026-05-01 22:00:00
FC0000022728,SITE0024,2026-05-02 23:00:00,0.9104,gen-v3.2,2026-05-02 17:00:00
FC0000022729,SITE0024,2026-05-03 00:00:00,-0.3007,gen-v3.1,2026-05-02 18:00:00
FC0000022730,SITE0024,2026-05-03 01:00:00,-0.9965,gen-v3.2,2026-05-02 19:00:00
FC0000022731,SITE0024,2026-05-03 02:00:00,0.2072,gen-v3.2,2026-05-02 02:00:00
FC0000022732,SITE0024,2026-05-03 03:00:00,0.7928,gen-v3.2,2026-05-02 21:00:00
FC0000022733,SITE0024,2026-05-03 04:00:00,-0.4332,gen-v3.2,2026-05-02 22:00:00
FC0000022734,SITE0024,2026-05-03 05:00:00,3.0196,gen-v3.2,2026-05-02 17:00:00
FC0000022735,SITE0024,2026-05-03 06:00:00,10.8082,gen-v3.2,2026-05-02 06:00:00
FC0000022736,SITE0024,2026-05-03 07:00:00,33.3273,gen-v3.2,2026-05-02 19:00:00
FC0000022737,SITE0024,2026-05-03 08:00:00,28.2846,gen-v3.2,2026-05-02 08:00:00
FC0000022738,SITE0024,2026-05-03 09:00:00,26.3022,gen-v3.2,2026-05-02 09:00:00
FC0000022739,SITE0024,2026-05-03 10:00:00,31.9445,gen-v3.1,2026-05-02 10:00:00
FC0000022740,SITE0024,2026-05-03 11:00:00,20.9569,gen-v3.1,2026-05-03 05:00:00
FC0000022741,SITE0024,2026-05-03 12:00:00,35.2506,gen-v3.1,2026-05-02 12:00:00
FC0000022742,SITE0024,2026-05-03 13:00:00,41.7988,gen-v4.0,2026-05-02 13:00:00
FC0000022743,SITE0024,2026-05-03 14:00:00,21.2305,gen-v3.1,2026-05-03 08:00:00
FC0000022744,SITE0024,2026-05-03 15:00:00,28.2110,gen-v4.0,2026-05-03 03:00:00
FC0000022745,SITE0024,2026-05-03 16:00:00,27.6949,gen-v3.2,2026-05-03 10:00:00
FC0000022746,SITE0024,2026-05-03 17:00:00,49.6521,gen-v4.0,2026-05-03 05:00:00
FC0000022747,SITE0024,2026-05-03 18:00:00,21.4040,gen-v4.0,2026-05-03 12:00:00
FC0000022748,SITE0024,2026-05-03 19:00:00,0.5379,gen-v3.1,2026-05-02 19:00:00
FC0000022749,SITE0024,2026-05-03 20:00:00,3.4779,gen-v4.0,2026-05-02 20:00:00
FC0000022750,SITE0024,2026-05-03 21:00:00,-0.5453,gen-v3.2,2026-05-03 15:00:00
FC0000022751,SITE0024,2026-05-03 22:00:00,-0.6542,gen-v3.1,2026-05-02 22:00:00
FC0000022752,SITE0024,2026-05-03 23:00:00,-0.6963,gen-v3.1,2026-05-03 11:00:00
FC0000022753,SITE0024,2026-05-04 00:00:00,0.9679,gen-v3.2,2026-05-03 00:00:00
FC0000022754,SITE0024,2026-05-04 01:00:00,0.6096,gen-v3.2,2026-05-03 19:00:00
FC0000022755,SITE0024,2026-05-04 02:00:00,5.5481,gen-v3.1,2026-05-03 20:00:00
FC0000022756,SITE0024,2026-05-04 03:00:00,-0.2890,gen-v3.1,2026-05-03 03:00:00
FC0000022757,SITE0024,2026-05-04 04:00:00,-0.3711,gen-v3.2,2026-05-03 04:00:00
FC0000022758,SITE0024,2026-05-04 05:00:00,-0.0680,gen-v3.1,2026-05-03 17:00:00
FC0000022759,SITE0024,2026-05-04 06:00:00,2.9902,gen-v3.1,2026-05-04 00:00:00
FC0000022760,SITE0024,2026-05-04 07:00:00,33.5006,gen-v4.0,2026-05-04 01:00:00
FC0000022761,SITE0024,2026-05-04 08:00:00,36.0299,gen-v3.2,2026-05-03 08:00:00
FC0000022762,SITE0024,2026-05-04 09:00:00,29.8386,gen-v3.2,2026-05-04 03:00:00
FC0000022763,SITE0024,2026-05-04 10:00:00,41.1817,gen-v3.1,2026-05-04 04:00:00
FC0000022764,SITE0024,2026-05-04 11:00:00,27.6994,gen-v4.0,2026-05-03 11:00:00
FC0000022765,SITE0024,2026-05-04 12:00:00,31.3459,gen-v3.2,2026-05-04 06:00:00
FC0000022766,SITE0024,2026-05-04 13:00:00,36.4335,gen-v3.1,2026-05-04 07:00:00
FC0000022767,SITE0024,2026-05-04 14:00:00,44.3872,gen-v3.2,2026-05-03 14:00:00
FC0000022768,SITE0024,2026-05-04 15:00:00,31.5599,gen-v3.2,2026-05-04 09:00:00
FC0000022769,SITE0024,2026-05-04 16:00:00,23.2289,gen-v4.0,2026-05-03 16:00:00
FC0000022770,SITE0024,2026-05-04 17:00:00,30.4909,gen-v3.2,2026-05-04 05:00:00
FC0000022771,SITE0024,2026-05-04 18:00:00,22.7830,gen-v4.0,2026-05-03 18:00:00
FC0000022772,SITE0024,2026-05-04 19:00:00,0.0751,gen-v3.2,2026-05-03 19:00:00
FC0000022773,SITE0024,2026-05-04 20:00:00,0.8501,gen-v3.2,2026-05-04 08:00:00
FC0000022774,SITE0024,2026-05-04 21:00:00,-0.5077,gen-v4.0,2026-05-04 09:00:00
FC0000022775,SITE0024,2026-05-04 22:00:00,0.9796,gen-v4.0,2026-05-04 16:00:00
FC0000022776,SITE0024,2026-05-04 23:00:00,8.1689,gen-v3.2,2026-05-04 17:00:00
FC0000022777,SITE0024,2026-05-05 00:00:00,2.9795,gen-v4.0,2026-05-04 12:00:00
FC0000022778,SITE0024,2026-05-05 01:00:00,-0.1945,gen-v3.2,2026-05-04 01:00:00
FC0000022779,SITE0024,2026-05-05 02:00:00,4.2874,gen-v3.1,2026-05-04 14:00:00
FC0000022780,SITE0024,2026-05-05 03:00:00,-0.3658,gen-v3.1,2026-05-04 03:00:00
FC0000022781,SITE0024,2026-05-05 04:00:00,10.7448,gen-v3.2,2026-05-04 04:00:00
FC0000022782,SITE0024,2026-05-05 05:00:00,-0.4829,gen-v4.0,2026-05-04 17:00:00
FC0000022783,SITE0024,2026-05-05 06:00:00,15.2727,gen-v4.0,2026-05-05 00:00:00
FC0000022784,SITE0024,2026-05-05 07:00:00,42.8673,gen-v3.1,2026-05-04 07:00:00
FC0000022785,SITE0024,2026-05-05 08:00:00,23.2409,gen-v3.1,2026-05-04 20:00:00
FC0000022786,SITE0024,2026-05-05 09:00:00,33.3741,gen-v3.1,2026-05-05 03:00:00
FC0000022787,SITE0024,2026-05-05 10:00:00,16.4280,gen-v3.1,2026-05-04 22:00:00
FC0000022788,SITE0024,2026-05-05 11:00:00,31.7826,gen-v3.2,2026-05-04 23:00:00
FC0000022789,SITE0024,2026-05-05 12:00:00,29.5878,gen-v3.2,2026-05-05 00:00:00
FC0000022790,SITE0024,2026-05-05 13:00:00,47.9536,gen-v3.1,2026-05-05 01:00:00
FC0000022791,SITE0024,2026-05-05 14:00:00,28.9277,gen-v3.2,2026-05-05 08:00:00
FC0000022792,SITE0024,2026-05-05 15:00:00,26.2970,gen-v3.2,2026-05-05 09:00:00
FC0000022793,SITE0024,2026-05-05 16:00:00,33.1145,gen-v3.2,2026-05-04 16:00:00
FC0000022794,SITE0024,2026-05-05 17:00:00,39.1853,gen-v3.1,2026-05-05 11:00:00
FC0000022795,SITE0024,2026-05-05 18:00:00,24.3141,gen-v4.0,2026-05-04 18:00:00
FC0000022796,SITE0024,2026-05-05 19:00:00,-0.9929,gen-v3.1,2026-05-04 19:00:00
FC0000022797,SITE0024,2026-05-05 20:00:00,7.8395,gen-v3.2,2026-05-05 14:00:00
FC0000022798,SITE0024,2026-05-05 21:00:00,0.4084,gen-v3.2,2026-05-05 09:00:00
FC0000022799,SITE0024,2026-05-05 22:00:00,0.9302,gen-v3.1,2026-05-04 22:00:00
FC0000022800,SITE0024,2026-05-05 23:00:00,0.6118,gen-v3.1,2026-05-04 23:00:00
FC0000022801,SITE0024,2026-05-06 00:00:00,-0.0503,gen-v3.1,2026-05-05 18:00:00
FC0000022802,SITE0024,2026-05-06 01:00:00,17.1335,gen-v3.2,2026-05-05 19:00:00
FC0000022803,SITE0024,2026-05-06 02:00:00,-0.3770,gen-v3.2,2026-05-05 14:00:00
FC0000022804,SITE0024,2026-05-06 03:00:00,-0.3464,gen-v4.0,2026-05-05 21:00:00
FC0000022805,SITE0024,2026-05-06 04:00:00,4.1584,gen-v3.2,2026-05-05 04:00:00
FC0000022806,SITE0024,2026-05-06 05:00:00,6.0036,gen-v3.2,2026-05-05 23:00:00
FC0000022807,SITE0024,2026-05-06 06:00:00,0.4419,gen-v3.1,2026-05-06 00:00:00
FC0000022808,SITE0024,2026-05-06 07:00:00,21.8827,gen-v3.1,2026-05-05 19:00:00
FC0000022809,SITE0024,2026-05-06 08:00:00,29.3048,gen-v4.0,2026-05-05 20:00:00
FC0000022810,SITE0024,2026-05-06 09:00:00,31.7917,gen-v3.1,2026-05-05 09:00:00
FC0000022811,SITE0024,2026-05-06 10:00:00,18.9831,gen-v3.1,2026-05-05 10:00:00
FC0000022812,SITE0024,2026-05-06 11:00:00,29.0246,gen-v4.0,2026-05-05 11:00:00
FC0000022813,SITE0024,2026-05-06 12:00:00,27.7658,gen-v3.1,2026-05-06 00:00:00
FC0000022814,SITE0024,2026-05-06 13:00:00,27.5351,gen-v4.0,2026-05-06 07:00:00
FC0000022815,SITE0024,2026-05-06 14:00:00,15.9760,gen-v3.2,2026-05-05 14:00:00
FC0000022816,SITE0024,2026-05-06 15:00:00,24.6412,gen-v3.1,2026-05-05 15:00:00
FC0000022817,SITE0024,2026-05-06 16:00:00,23.7998,gen-v3.1,2026-05-05 16:00:00
FC0000022818,SITE0024,2026-05-06 17:00:00,30.5316,gen-v4.0,2026-05-06 05:00:00
FC0000022819,SITE0024,2026-05-06 18:00:00,39.2609,gen-v3.2,2026-05-06 06:00:00
FC0000022820,SITE0024,2026-05-06 19:00:00,5.9180,gen-v3.2,2026-05-05 19:00:00
FC0000022821,SITE0024,2026-05-06 20:00:00,0.8565,gen-v3.2,2026-05-06 08:00:00
FC0000022822,SITE0024,2026-05-06 21:00:00,3.3824,gen-v4.0,2026-05-05 21:00:00
FC0000022823,SITE0024,2026-05-06 22:00:00,6.2628,gen-v3.1,2026-05-05 22:00:00
FC0000022824,SITE0024,2026-05-06 23:00:00,3.0766,gen-v4.0,2026-05-06 17:00:00
FC0000022825,SITE0024,2026-05-07 00:00:00,0.9137,gen-v3.2,2026-05-06 12:00:00
FC0000022826,SITE0024,2026-05-07 01:00:00,-0.4713,gen-v3.1,2026-05-06 13:00:00
FC0000022827,SITE0024,2026-05-07 02:00:00,6.0679,gen-v4.0,2026-05-06 20:00:00
FC0000022828,SITE0024,2026-05-07 03:00:00,-0.9699,gen-v3.2,2026-05-06 15:00:00
FC0000022829,SITE0024,2026-05-07 04:00:00,0.6622,gen-v4.0,2026-05-06 16:00:00
FC0000022830,SITE0024,2026-05-07 05:00:00,0.7789,gen-v4.0,2026-05-06 23:00:00
FC0000022831,SITE0024,2026-05-07 06:00:00,0.7783,gen-v3.2,2026-05-07 00:00:00
FC0000022832,SITE0024,2026-05-07 07:00:00,31.1122,gen-v3.2,2026-05-06 19:00:00
FC0000022833,SITE0024,2026-05-07 08:00:00,22.5770,gen-v4.0,2026-05-07 02:00:00
FC0000022834,SITE0024,2026-05-07 09:00:00,27.1928,gen-v3.2,2026-05-06 21:00:00
FC0000022835,SITE0024,2026-05-07 10:00:00,28.3347,gen-v3.1,2026-05-07 04:00:00
FC0000022836,SITE0024,2026-05-07 11:00:00,27.8979,gen-v3.2,2026-05-07 05:00:00
FC0000022837,SITE0024,2026-05-07 12:00:00,34.4909,gen-v3.1,2026-05-07 00:00:00
FC0000022838,SITE0024,2026-05-07 13:00:00,37.0181,gen-v3.2,2026-05-06 13:00:00
FC0000022839,SITE0024,2026-05-07 14:00:00,50.7617,gen-v3.2,2026-05-07 02:00:00
FC0000022840,SITE0024,2026-05-07 15:00:00,18.2923,gen-v4.0,2026-05-07 09:00:00
FC0000022841,SITE0024,2026-05-07 16:00:00,30.8524,gen-v4.0,2026-05-06 16:00:00
FC0000022842,SITE0024,2026-05-07 17:00:00,27.5085,gen-v3.2,2026-05-07 11:00:00
FC0000022843,SITE0024,2026-05-07 18:00:00,38.2095,gen-v4.0,2026-05-06 18:00:00
FC0000022844,SITE0024,2026-05-07 19:00:00,0.9161,gen-v3.2,2026-05-07 13:00:00
FC0000022845,SITE0024,2026-05-07 20:00:00,-0.3361,gen-v3.1,2026-05-06 20:00:00
FC0000022846,SITE0024,2026-05-07 21:00:00,-0.7231,gen-v4.0,2026-05-07 15:00:00
FC0000022847,SITE0024,2026-05-07 22:00:00,5.5426,gen-v3.1,2026-05-07 16:00:00
FC0000022848,SITE0024,2026-05-07 23:00:00,1.1242,gen-v3.2,2026-05-06 23:00:00
FC0000022849,SITE0024,2026-05-08 00:00:00,-0.1414,gen-v3.1,2026-05-07 00:00:00
FC0000022850,SITE0024,2026-05-08 01:00:00,4.3935,gen-v3.2,2026-05-07 01:00:00
FC0000022851,SITE0024,2026-05-08 02:00:00,-0.1427,gen-v3.2,2026-05-07 02:00:00
FC0000022852,SITE0024,2026-05-08 03:00:00,8.9930,gen-v4.0,2026-05-07 03:00:00
FC0000022853,SITE0024,2026-05-08 04:00:00,0.1113,gen-v4.0,2026-05-07 16:00:00
FC0000022854,SITE0024,2026-05-08 05:00:00,0.3327,gen-v3.2,2026-05-07 23:00:00
FC0000022855,SITE0024,2026-05-08 06:00:00,0.1544,gen-v3.1,2026-05-08 00:00:00
FC0000022856,SITE0024,2026-05-08 07:00:00,37.5653,gen-v3.2,2026-05-08 01:00:00
FC0000022857,SITE0024,2026-05-08 08:00:00,32.5251,gen-v3.1,2026-05-07 08:00:00
FC0000022858,SITE0024,2026-05-08 09:00:00,32.0776,gen-v4.0,2026-05-07 21:00:00
FC0000022859,SITE0024,2026-05-08 10:00:00,40.9645,gen-v4.0,2026-05-07 10:00:00
FC0000022860,SITE0024,2026-05-08 11:00:00,42.6042,gen-v3.2,2026-05-07 23:00:00
FC0000022861,SITE0024,2026-05-08 12:00:00,28.2962,gen-v3.1,2026-05-07 12:00:00
FC0000022862,SITE0024,2026-05-08 13:00:00,34.4106,gen-v3.2,2026-05-08 07:00:00
FC0000022863,SITE0024,2026-05-08 14:00:00,26.7041,gen-v3.2,2026-05-07 14:00:00
FC0000022864,SITE0024,2026-05-08 15:00:00,12.3156,gen-v3.2,2026-05-07 15:00:00
FC0000022865,SITE0024,2026-05-08 16:00:00,34.4327,gen-v4.0,2026-05-08 04:00:00
FC0000022866,SITE0024,2026-05-08 17:00:00,30.0246,gen-v3.2,2026-05-08 05:00:00
FC0000022867,SITE0024,2026-05-08 18:00:00,33.7964,gen-v3.2,2026-05-08 06:00:00
FC0000022868,SITE0024,2026-05-08 19:00:00,2.0130,gen-v3.1,2026-05-07 19:00:00
FC0000022869,SITE0024,2026-05-08 20:00:00,12.5500,gen-v3.2,2026-05-07 20:00:00
FC0000022870,SITE0024,2026-05-08 21:00:00,0.2122,gen-v3.1,2026-05-07 21:00:00
FC0000022871,SITE0024,2026-05-08 22:00:00,1.6964,gen-v3.2,2026-05-08 10:00:00
FC0000022872,SITE0024,2026-05-08 23:00:00,4.3345,gen-v3.2,2026-05-08 17:00:00
FC0000022873,SITE0024,2026-05-09 00:00:00,-0.0950,gen-v3.1,2026-05-08 18:00:00
FC0000022874,SITE0024,2026-05-09 01:00:00,4.3449,gen-v3.2,2026-05-08 19:00:00
FC0000022875,SITE0024,2026-05-09 02:00:00,20.3638,gen-v3.1,2026-05-08 20:00:00
FC0000022876,SITE0024,2026-05-09 03:00:00,1.1293,gen-v3.2,2026-05-08 21:00:00
FC0000022877,SITE0024,2026-05-09 04:00:00,9.0915,gen-v3.1,2026-05-08 04:00:00
FC0000022878,SITE0024,2026-05-09 05:00:00,1.0082,gen-v3.2,2026-05-08 23:00:00
FC0000022879,SITE0024,2026-05-09 06:00:00,0.6373,gen-v3.1,2026-05-08 06:00:00
FC0000022880,SITE0024,2026-05-09 07:00:00,28.4322,gen-v3.1,2026-05-08 07:00:00
FC0000022881,SITE0024,2026-05-09 08:00:00,35.0673,gen-v4.0,2026-05-09 02:00:00
FC0000022882,SITE0024,2026-05-09 09:00:00,12.6637,gen-v3.2,2026-05-08 09:00:00
FC0000022883,SITE0024,2026-05-09 10:00:00,11.9055,gen-v3.1,2026-05-08 22:00:00
FC0000022884,SITE0024,2026-05-09 11:00:00,24.1794,gen-v3.1,2026-05-08 11:00:00
FC0000022885,SITE0024,2026-05-09 12:00:00,25.5620,gen-v4.0,2026-05-09 06:00:00
FC0000022886,SITE0024,2026-05-09 13:00:00,22.9775,gen-v4.0,2026-05-09 01:00:00
FC0000022887,SITE0024,2026-05-09 14:00:00,22.3713,gen-v4.0,2026-05-08 14:00:00
FC0000022888,SITE0024,2026-05-09 15:00:00,31.2944,gen-v3.2,2026-05-09 03:00:00
FC0000022889,SITE0024,2026-05-09 16:00:00,34.9246,gen-v4.0,2026-05-09 10:00:00
FC0000022890,SITE0024,2026-05-09 17:00:00,21.9081,gen-v3.1,2026-05-08 17:00:00
FC0000022891,SITE0024,2026-05-09 18:00:00,32.7090,gen-v3.2,2026-05-09 06:00:00
FC0000022892,SITE0024,2026-05-09 19:00:00,-0.9615,gen-v4.0,2026-05-09 13:00:00
FC0000022893,SITE0024,2026-05-09 20:00:00,4.1156,gen-v4.0,2026-05-09 14:00:00
FC0000022894,SITE0024,2026-05-09 21:00:00,12.4451,gen-v4.0,2026-05-09 09:00:00
FC0000022895,SITE0024,2026-05-09 22:00:00,2.4465,gen-v4.0,2026-05-09 10:00:00
