call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,quarantine_reason
CALL0000021207,SUB00003519,CELL000110,,71.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021209,SUB00004158,CELL000094,,95.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021212,SUB00002278,CELL000135,,76.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021213,SUB00000124,CELL000180,,185.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021214,SUB00003504,CELL000206,,422.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021216,SUB00003630,CELL000037,,92.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021219,SUB00001774,CELL000253,,20.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021221,SUB00002184,CELL000081,,374.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021223,SUB00004871,CELL000048,,60.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021228,SUB00002126,CELL000247,,154.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021229,SUB00000953,CELL000167,,414.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000021230,SUB00003267,CELL000146,,87.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021233,SUB00002063,CELL000203,,112.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021234,SUB00003978,CELL000227,,17.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021236,SUB00003224,CELL000065,,203.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021239,SUB00003334,CELL000086,,18.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021241,SUB00003127,CELL000098,,176.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021244,SUB00003365,CELL000206,,66.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000021246,SUB00002709,CELL000240,,61.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021247,SUB00000947,CELL000106,,104.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021250,SUB00000885,CELL000048,,33.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021252,SUB00000214,CELL000043,,46.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021254,SUB00003628,CELL000226,,1214.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021255,SUB00002174,CELL000081,,259.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021256,SUB00004707,CELL000204,,476.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021258,SUB00002163,CELL000112,,133.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021265,SUB00002858,CELL000156,,48.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021266,SUB00000469,CELL000119,,129.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021267,SUB00003809,CELL000252,,87.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021269,SUB00001237,CELL000175,,215.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021270,SUB00004179,CELL000237,,56.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021273,SUB00000735,CELL000170,,22.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021275,SUB00003633,CELL000064,,245.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021276,SUB00003283,CELL000077,,71.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021279,SUB00004611,CELL000214,,505.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000021280,SUB00004963,CELL000215,,46.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021282,SUB00001855,CELL000205,,55.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021284,SUB00004466,CELL000245,,216.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021286,SUB00003748,CELL000184,,289.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021287,SUB00003921,CELL000003,,141.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021288,SUB00003187,CELL000047,,235.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021290,SUB00003608,CELL000177,,9.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021292,SUB00002501,CELL000091,,40.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021293,SUB00002745,CELL000084,,73.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021294,SUB00000719,CELL000213,,53.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021301,SUB00000664,CELL000201,,18.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021303,SUB00003822,CELL000108,,42.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021304,SUB00004939,CELL000129,,46.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021306,SUB00004418,CELL000098,,608.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021311,SUB00002088,CELL000010,,82.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021312,SUB00002351,CELL000097,,43.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021314,SUB00003189,CELL000044,,106.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021315,SUB00002439,CELL000208,,811.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021318,SUB00002281,CELL000119,,856.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021319,SUB00003241,CELL000076,,236.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021320,SUB00003324,CELL000253,,207.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021321,SUB00002197,CELL000120,,28.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021324,SUB00001990,CELL000091,,37.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021325,SUB00001988,CELL000176,,51.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021326,SUB00004145,CELL000048,,358.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000021327,SUB00004003,CELL000099,,102.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021330,SUB00000292,CELL000145,,850.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021331,SUB00000082,CELL000036,,166.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000021332,SUB00004313,CELL000008,,86.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021336,SUB00003963,CELL000011,,112.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021341,SUB00001870,CELL000196,,230.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021344,SUB00004431,CELL000087,,182.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021345,SUB00001180,CELL000015,,437.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021346,SUB00001084,CELL000043,,258.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021350,SUB00003031,CELL000189,,220.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021354,SUB00003984,CELL000112,,122.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021356,SUB00002918,CELL000158,,171.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000021357,SUB00002516,CELL000065,,141.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021360,SUB00001939,CELL000222,,406.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021361,SUB00001144,CELL000073,,183.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021362,SUB00004550,CELL000006,,973.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021364,SUB00001086,CELL000111,,20.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000021370,SUB00001146,CELL000185,,455.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021373,SUB00002650,CELL000147,,27.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021374,SUB00001512,CELL000230,,343.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021375,SUB00000795,CELL000214,,34.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021377,SUB00001242,CELL000010,,49.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021378,SUB00001300,CELL000113,,297.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021379,SUB00004005,CELL000237,,260.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021380,SUB00001501,CELL000010,,547.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021382,SUB00003165,CELL000242,,119.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021384,SUB00000791,CELL000001,,88.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021386,SUB00001078,CELL000101,,180.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021387,SUB00000806,CELL000184,,53.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021393,SUB00002590,CELL000183,,373.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021398,SUB00001858,CELL000188,,527.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021400,SUB00003002,CELL000238,,10.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021402,SUB00002131,CELL000173,,79.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021403,SUB00000344,CELL000188,,245.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021405,SUB00003933,CELL000074,,477.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021407,SUB00001473,CELL000039,,138.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021409,SUB00003849,CELL000072,,70.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000021410,SUB00003569,CELL000181,,317.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000021411,SUB00001315,CELL000085,,87.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021412,SUB00001892,CELL000201,,146.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000021413,SUB00001362,CELL000191,,72.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021414,SUB00004125,CELL000079,,27.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021417,SUB00003235,CELL000253,,1231.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021418,SUB00001840,CELL000011,,259.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021420,SUB00003158,CELL000169,,69.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021421,SUB00001148,CELL000238,,101.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021422,SUB00004245,CELL000098,,587.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021424,SUB00004476,CELL000038,,85.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021426,SUB00003606,CELL000106,,64.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000021428,SUB00003990,CELL000119,,193.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021429,SUB00000890,CELL000030,,276.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021430,SUB00004394,CELL000096,,289.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021432,SUB00002305,CELL000231,,94.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021434,SUB00003273,CELL000044,,111.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021436,SUB00000018,CELL000235,,164.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021437,SUB00004724,CELL000144,,451.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021440,SUB00002832,CELL000046,,158.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021441,SUB00002517,CELL000151,,191.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021444,SUB00004014,CELL000070,,225.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021446,SUB00004992,CELL000140,,9.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021447,SUB00002781,CELL000143,,128.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021448,SUB00001932,CELL000173,,287.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021449,SUB00004146,CELL000062,,342.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021450,SUB00003373,CELL000039,,165.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021452,SUB00002189,CELL000107,,129.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021453,SUB00001983,CELL000189,,136.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000021457,SUB00000140,CELL000215,,290.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021458,SUB00001144,CELL000229,,18.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021462,SUB00003518,CELL000217,,234.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021463,SUB00001287,CELL000013,,305.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021464,SUB00003998,CELL000010,,41.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021465,SUB00002368,CELL000045,,199.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021466,SUB00004571,CELL000133,,56.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021467,SUB00001826,CELL000224,,6.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021468,SUB00001154,CELL000245,,14.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021470,SUB00003439,CELL000028,,94.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000021474,SUB00003016,CELL000192,,417.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000021476,SUB00001890,CELL000026,,111.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000021477,SUB00000621,CELL000092,,8.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021478,SUB00003646,CELL000073,,24.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021486,SUB00003232,CELL000089,,252.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021487,SUB00004188,CELL000203,,289.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021488,SUB00003752,CELL000117,,21.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021492,SUB00002504,CELL000113,,64.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021493,SUB00001409,CELL000174,,236.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021497,SUB00003388,CELL000210,,427.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021498,SUB00004909,CELL000026,,177.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000021499,SUB00002239,CELL000103,,39.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021502,SUB00003432,CELL000229,,261.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021503,SUB00002676,CELL000206,,12.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021504,SUB00001044,CELL000169,,149.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000021509,SUB00002794,CELL000188,,8.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021515,SUB00001714,CELL000089,,101.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021517,SUB00004488,CELL000140,,9.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021520,SUB00002534,CELL000023,,112.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021521,SUB00002379,CELL000062,,76.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021522,SUB00001581,CELL000254,,294.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000021524,SUB00003871,CELL000163,,292.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000021529,SUB00004511,CELL000049,,7.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021530,SUB00003092,CELL000252,,51.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021532,SUB00004035,CELL000053,,89.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021535,SUB00004492,CELL000249,,6.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021536,SUB00000581,CELL000139,,47.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021537,SUB00003753,CELL000187,,261.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021538,SUB00001488,CELL000038,,380.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021539,SUB00000924,CELL000196,,311.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021544,SUB00000794,CELL000172,,56.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021545,SUB00003621,CELL000242,,79.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021547,SUB00004189,CELL000086,,509.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021548,SUB00000301,CELL000180,,251.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021550,SUB00001093,CELL000230,,239.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021552,SUB00002973,CELL000036,,124.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021554,SUB00002114,CELL000131,,253.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021559,SUB00002093,CELL000054,,121.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021560,SUB00004968,CELL000216,,86.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021562,SUB00003535,CELL000235,,159.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021563,SUB00002242,CELL000035,,10.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021568,SUB00004458,CELL000180,,192.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021569,SUB00002098,CELL000144,,63.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021572,SUB00000552,CELL000010,,111.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021575,SUB00004900,CELL000112,,28.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021576,SUB00004485,CELL000095,,84.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021580,SUB00000874,CELL000002,,47.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021581,SUB00003869,CELL000151,,21.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021582,SUB00004090,CELL000214,,109.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021585,SUB00002808,CELL000127,,23.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021586,SUB00000454,CELL000154,,115.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021587,SUB00004881,CELL000146,,239.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021589,SUB00002681,CELL000123,,32.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000021590,SUB00000659,CELL000170,,29.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021596,SUB00001475,CELL000216,,53.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021597,SUB00003134,CELL000004,,174.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021599,SUB00002237,CELL000124,,100.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021600,SUB00001664,CELL000086,,1.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021602,SUB00003701,CELL000162,,30.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000021603,SUB00003264,CELL000208,,244.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021605,SUB00003005,CELL000042,,292.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021606,SUB00004845,CELL000228,,102.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021607,SUB00000464,CELL000071,,426.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021608,SUB00003742,CELL000255,,299.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021609,SUB00002244,CELL000169,,111.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021610,SUB00002126,CELL000118,,7.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021611,SUB00000723,CELL000226,,476.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021614,SUB00004873,CELL000150,,129.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021615,SUB00002440,CELL000069,,52.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021616,SUB00001026,CELL000082,,173.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021617,SUB00004670,CELL000178,,7.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021619,SUB00001639,CELL000023,,208.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000021622,SUB00002772,CELL000084,,130.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021623,SUB00003595,CELL000031,,526.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021625,SUB00004161,CELL000236,,90.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000021626,SUB00003974,CELL000216,,295.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021627,SUB00000666,CELL000035,,44.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021628,SUB00003260,CELL000211,,121.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021629,SUB00001454,CELL000200,,286.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021633,SUB00000991,CELL000114,,53.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021634,SUB00003970,CELL000237,,47.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021635,SUB00003263,CELL000149,,13.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021638,SUB00003395,CELL000057,,45.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021639,SUB00001651,CELL000050,,242.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021642,SUB00004202,CELL000160,,234.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021647,SUB00004350,CELL000213,,314.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021649,SUB00000742,CELL000250,,746.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021650,SUB00004276,CELL000026,,94.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000021658,SUB00004758,CELL000171,,191.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021659,SUB00004901,CELL000114,,542.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021660,SUB00000989,CELL000104,,214.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021662,SUB00003517,CELL000062,,98.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021663,SUB00003544,CELL000123,,145.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021665,SUB00000916,CELL000027,,431.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000021667,SUB00004512,CELL000030,,581.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021672,SUB00002591,CELL000058,,2.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021674,SUB00001404,CELL000173,,43.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021675,SUB00004426,CELL000186,,136.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021676,SUB00000424,CELL000040,,96.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000021677,SUB00000163,CELL000243,,351.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000021679,SUB00003058,CELL000087,,17.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021683,SUB00003527,CELL000078,,165.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021684,SUB00002220,CELL000234,,179.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021686,SUB00000299,CELL000240,,29.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000021687,SUB00001881,CELL000068,,53.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021688,SUB00000012,CELL000083,,36.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021689,SUB00002819,CELL000185,,567.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000021693,SUB00004875,CELL000057,,401.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021694,SUB00000385,CELL000070,,57.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021697,SUB00003592,CELL000055,,91.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021698,SUB00004131,CELL000014,,28.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021702,SUB00001165,CELL000205,,68.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021704,SUB00004755,CELL000197,,111.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021710,SUB00004446,CELL000255,,60.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000021711,SUB00002118,CELL000157,,348.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021713,SUB00002629,CELL000036,,302.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021714,SUB00001970,CELL000160,,9.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021716,SUB00004408,CELL000163,,139.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021718,SUB00004192,CELL000195,,519.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021719,SUB00004374,CELL000207,,230.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021723,SUB00003888,CELL000175,,19.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021726,SUB00002241,CELL000022,2026-04-06 05:47:00,,MT,Failed,True,switch,2026-04-06,Bad timestamp/duration
CALL0000021727,SUB00004520,CELL000196,,21.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021730,SUB00004422,CELL000087,,62.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021735,SUB00001258,CELL000116,,99.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021737,SUB00001069,CELL000039,,1.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021738,SUB00002572,CELL000107,,156.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021739,SUB00001833,CELL000185,,10.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021742,SUB00004661,CELL000240,,226.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021744,SUB00004829,CELL000026,,83.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021745,SUB00001561,CELL000128,,207.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021746,SUB00002303,CELL000186,,124.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000021747,SUB00003465,CELL000027,,83.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021748,SUB00002861,CELL000008,,614.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021749,SUB00000916,CELL000117,,269.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021753,SUB00004616,CELL000165,,273.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000021757,SUB00004516,CELL000137,,204.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021761,SUB00002594,CELL000157,,84.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000021764,SUB00003108,CELL000170,,293.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000021765,SUB00000023,CELL000115,,374.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000021769,SUB00000950,CELL000196,,67.0,MO,Dropped,False,switch,,Bad timestamp/duration
