online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,_loaded_at_utc,_source_file
OL0000004979,WEB00001650,1,SKU0000135,1,78.16,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004980,WEB00001651,1,SKU0000361,-1,227.24,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004981,WEB00001651,2,SKU0000492,4,571.92,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004982,WEB00001651,3,SKU0000548,-1,62.68,2,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004983,WEB00001651,4,SKU0000368,3,159.98,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004984,WEB00001652,1,SKU0000199,3,46.13,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004985,WEB00001652,2,SKU0000082,1,367.62,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004986,WEB00001653,1,SKU0000434,1,236.64,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004987,WEB00001653,2,SKU0000197,1,718.88,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004988,WEB00001653,3,SKU0000305,1,416.71,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004989,WEB00001653,4,SKU0000568,,124.61,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004990,WEB00001654,1,SKU0000262,2,103.67,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004991,WEB00001654,2,SKU0000309,,420.75,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004992,WEB00001654,3,SKU0000567,1,15.45,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004993,WEB00001654,4,SKU0000243,3,136.35,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004994,WEB00001654,5,SKU0000555,2,537.47,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004995,WEB00001655,1,SKU0000460,3,435.36,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004996,WEB00001655,2,SKU0000157,3,486.13,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004997,WEB00001655,3,SKU0000401,1,549.69,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004998,WEB00001655,4,SKU0000522,4,130.10,bad,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000004999,WEB00001655,5,SKU0000062,3,366.28,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005000,WEB00001656,1,SKU0000075,1,215.49,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005001,WEB00001656,2,SKU0000118,2,545.00,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005002,WEB00001656,3,SKU0000362,1,580.18,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005003,WEB00001657,1,SKU0000147,1,473.33,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005004,WEB00001657,2,SKU0000456,3,224.21,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005005,WEB00001658,1,SKU0000025,1,564.60,2,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005006,WEB00001658,2,SKU0000423,2,152.87,1,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005007,WEB00001658,3,SKU0000249,4,104.50,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005008,WEB00001658,4,SKU0000091,1,190.56,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005009,WEB00001659,1,SKU0000493,,209.83,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005010,WEB00001659,2,SKU0000078,4,46.70,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005011,WEB00001659,3,SKU0000365,,256.04,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005012,WEB00001659,4,SKU0000435,,525.74,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005013,WEB00001659,5,SKU0000523,4,118.56,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005014,WEB00001660,1,SKU0000364,3,60.14,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005015,WEB00001660,2,SKU0000484,4,909.84,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005016,WEB00001660,3,SKU0000025,4,564.60,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005017,WEB00001660,4,SKU0000129,2,642.00,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005018,WEB00001660,5,SKU0000116,3,910.20,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005019,WEB00001661,1,SKU0000499,-1,377.39,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005020,WEB00001661,2,SKU0000159,3,563.01,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005021,WEB00001661,3,SKU0000462,1,46.74,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005022,WEB00001662,1,SKU0000453,1,401.71,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005023,WEB00001662,2,SKU0000123,3,96.72,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005024,WEB00001662,3,SKU0000232,1,461.17,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005025,WEB00001662,4,SKU0000490,4,27.28,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005026,WEB00001662,5,SKU0000351,1,11.23,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005027,WEB00001663,1,SKU0000576,4,490.80,bad,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005028,WEB00001663,2,SKU0000229,,905.99,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005029,WEB00001663,3,SKU0000390,3,249.82,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005030,WEB00001663,4,SKU0000447,3,220.89,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005031,WEB00001664,1,SKU0000120,3,401.12,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005032,WEB00001665,1,SKU0000105,-1,162.00,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005033,WEB00001665,2,SKU0000519,1,268.90,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005034,WEB00001665,3,SKU0000500,1,263.42,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005035,WEB00001666,1,SKU0000037,-1,166.08,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005036,WEB00001667,1,SKU0000417,1,246.82,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005037,WEB00001667,2,SKU0000194,,281.87,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005038,WEB00001667,3,SKU0000401,4,549.69,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005039,WEB00001668,1,SKU0000020,,812.30,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005040,WEB00001668,2,SKU0000370,1,47.03,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005041,WEB00001668,3,SKU0000204,1,627.47,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005042,WEB00001669,1,SKU0000208,3,145.43,,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005043,WEB00001669,2,SKU0000356,,327.80,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005044,WEB00001670,1,SKU0000168,1,635.65,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005045,WEB00001670,2,SKU0000449,1,116.56,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005046,WEB00001671,1,SKU0000163,,462.78,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005047,WEB00001671,2,SKU0000353,2,41.39,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005048,WEB00001672,1,SKU0000292,2,119.04,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005049,WEB00001673,1,SKU0000139,,768.63,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005050,WEB00001673,2,SKU0000195,,838.72,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005051,WEB00001673,3,SKU0000400,4,235.65,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005052,WEB00001673,4,SKU0000411,2,551.97,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005053,WEB00001674,1,SKU0000320,3,56.10,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005054,WEB00001674,2,SKU0000447,,220.89,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005055,WEB00001674,3,SKU0000514,-1,325.92,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005056,WEB00001675,1,SKU0000037,3,166.08,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005057,WEB00001675,2,SKU0000175,1,980.41,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005058,WEB00001675,3,SKU0000104,1,843.04,2,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005059,WEB00001675,4,SKU0000262,4,103.67,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005060,WEB00001676,1,SKU0000538,3,1009.74,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005061,WEB00001676,2,SKU0000067,2,774.41,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005062,WEB00001676,3,SKU0000278,2,597.37,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005063,WEB00001676,4,SKU0000074,-1,418.22,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005064,WEB00001677,1,SKU0000528,,65.18,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005065,WEB00001677,2,SKU0000108,2,601.15,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005066,WEB00001677,3,SKU0000028,-1,320.01,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005067,WEB00001677,4,SKU0000524,3,959.90,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005068,WEB00001678,1,SKU0000102,1,418.37,2,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005069,WEB00001679,1,SKU0000562,-1,1143.66,2,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005070,WEB00001679,2,SKU0000032,2,308.29,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005071,WEB00001679,3,SKU0000530,3,54.09,2,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005072,WEB00001680,1,SKU0000257,1,789.30,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005073,WEB00001680,2,SKU0000442,2,39.52,bad,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005074,WEB00001680,3,SKU0000083,,501.55,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005075,WEB00001680,4,SKU0000111,,557.52,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005076,WEB00001680,5,SKU0000166,1,155.22,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005077,WEB00001681,1,SKU0000551,1,469.71,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005078,WEB00001681,2,SKU0000243,4,136.35,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005079,WEB00001681,3,SKU0000429,4,356.50,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005080,WEB00001681,4,SKU0000044,2,836.26,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005081,WEB00001682,1,SKU0000455,1,465.12,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005082,WEB00001683,1,SKU0000350,2,94.95,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005083,WEB00001684,1,SKU0000545,4,496.32,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005084,WEB00001684,2,SKU0000186,3,368.53,5,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005085,WEB00001684,3,SKU0000176,4,507.04,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005086,WEB00001684,4,SKU0000501,2,122.73,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005087,WEB00001685,1,SKU0000169,,445.53,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005088,WEB00001685,2,SKU0000219,,802.89,5,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005089,WEB00001686,1,SKU0000157,2,486.13,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005090,WEB00001686,2,SKU0000483,-1,117.00,2,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005091,WEB00001687,1,SKU0000163,3,462.78,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005092,WEB00001688,1,SKU0000104,4,843.04,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005093,WEB00001689,1,SKU0000226,3,212.68,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005094,WEB00001689,2,SKU0000307,2,293.76,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005095,WEB00001689,3,SKU0000280,3,59.18,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005096,WEB00001690,1,SKU0000266,-1,238.34,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005097,WEB00001691,1,SKU0000112,1,314.02,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005098,WEB00001692,1,SKU0000395,3,291.63,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005099,WEB00001692,2,SKU0000189,,241.14,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005100,WEB00001692,3,SKU0000091,1,190.56,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005101,WEB00001693,1,SKU0000009,1,41.87,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005102,WEB00001693,2,SKU0000538,4,1009.74,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005103,WEB00001693,3,SKU0000515,-1,538.39,1,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005104,WEB00001693,4,SKU0000208,,145.43,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005105,WEB00001694,1,SKU0000185,-1,129.15,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005106,WEB00001694,2,SKU0000370,4,47.03,bad,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005107,WEB00001694,3,SKU0000118,-1,545.00,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005108,WEB00001694,4,SKU0000179,4,501.88,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005109,WEB00001695,1,SKU0000540,-1,387.75,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005110,WEB00001695,2,SKU0000324,-1,268.84,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005111,WEB00001695,3,SKU0000482,4,751.13,bad,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005112,WEB00001696,1,SKU0000565,,80.22,2,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005113,WEB00001696,2,SKU0000075,1,215.49,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005114,WEB00001696,3,SKU0000538,1,1009.74,5,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005115,WEB00001696,4,SKU0000066,,651.90,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005116,WEB00001696,5,SKU0000046,2,790.95,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005117,WEB00001697,1,SKU0000349,3,87.84,5,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005118,WEB00001697,2,SKU0000577,2,26.91,bad,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005119,WEB00001697,3,SKU0000045,-1,943.16,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005120,WEB00001698,1,SKU0000156,4,464.17,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005121,WEB00001698,2,SKU0000528,1,65.18,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005122,WEB00001698,3,SKU0000294,2,170.43,,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005123,WEB00001699,1,SKU0000289,1,942.08,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005124,WEB00001699,2,SKU0000139,2,768.63,1,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005125,WEB00001699,3,SKU0000039,,132.22,5,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005126,WEB00001699,4,SKU0000105,3,162.00,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005127,WEB00001699,5,SKU0000338,3,705.63,0,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005128,WEB00001700,1,SKU0000492,3,571.92,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005129,WEB00001700,2,SKU0000370,3,47.03,1,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005130,WEB00001700,3,SKU0000496,2,487.25,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005131,WEB00001700,4,SKU0000348,-1,465.11,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005132,WEB00001701,1,SKU0000567,2,15.45,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005133,WEB00001701,2,SKU0000545,2,496.32,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005134,WEB00001701,3,SKU0000390,3,249.82,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005135,WEB00001701,4,SKU0000549,-1,158.94,bad,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005136,WEB00001701,5,SKU0000412,-1,177.10,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005137,WEB00001702,1,SKU0000223,-1,908.65,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005138,WEB00001703,1,SKU0000004,2,411.62,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005139,WEB00001703,2,SKU0000044,-1,836.26,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005140,WEB00001703,3,SKU0000436,4,115.02,0,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005141,WEB00001704,1,SKU0000330,4,19.00,1,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005142,WEB00001704,2,SKU0000054,-1,208.20,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005143,WEB00001704,3,SKU0000258,,170.31,1,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005144,WEB00001704,4,SKU0000178,2,924.12,2,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005145,WEB00001705,1,SKU0000473,1,305.73,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005146,WEB00001706,1,SKU0000016,-1,579.13,1,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005147,WEB00001706,2,SKU0000538,3,1009.74,2,Shipped,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005148,WEB00001707,1,SKU0000024,1,349.75,bad,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005149,WEB00001707,2,SKU0000382,2,956.23,1,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005150,WEB00001707,3,SKU0000491,2,1002.11,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005151,WEB00001707,4,SKU0000111,1,557.52,1,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005152,WEB00001707,5,SKU0000199,2,46.13,bad,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005153,WEB00001708,1,SKU0000396,,321.57,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005154,WEB00001708,2,SKU0000273,1,326.38,2,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005155,WEB00001708,3,SKU0000095,4,325.16,1,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005156,WEB00001708,4,SKU0000563,2,bad,2,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005157,WEB00001708,5,SKU0000537,,7.21,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005158,WEB00001709,1,SKU0000446,4,53.74,,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005159,WEB00001709,2,SKU0000272,3,93.35,0,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005160,WEB00001709,3,SKU0000565,4,80.22,2,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005161,WEB00001709,4,SKU0000079,2,745.80,,Allocated,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005162,WEB00001709,5,SKU0000326,1,255.75,0,Picked,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005163,WEB00001710,1,SKU0000276,,418.45,,Cancelled,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
OL0000005164,WEB00001711,1,SKU0000050,,565.87,0,Open,2026-08-08T04:42:27.954508+00:00,data/raw/transactions/online_order_lines.csv
