online_order_id,customer_id,order_ts,fulfillment_type,fulfillment_store_id,order_status,device_type,_loaded_at_utc,_source_file
WEB00001689,CUST00001391,2026-05-08 00:02:23,Ship to Home,STR0025,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001690,CUST00000932,2026-04-17 21:00:30,Pickup,STR0024,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001691,CUST00000778,2026-05-28 02:17:09,Delivery,STR0021,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001692,CUST00001423,2026-04-27 13:22:08,Delivery,STR0020,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001693,CUST00001578,2026-04-05 22:31:52,Pickup,STR0019,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001694,CUST00001317,2026-05-10 21:50:52,Delivery,STR0016,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001695,CUST00000453,2026-04-23 04:53:09,Ship to Home,STR0022,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001696,CUST00001663,2026-05-10 04:46:57,Delivery,STR0013,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001697,CUST00000686,2026-04-07 02:08:20,Delivery,STR0023,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001698,CUST00000327,2026-05-05 12:22:57,Pickup,STR0022,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001699,CUST00000386,2026-05-06 00:04:35,Pickup,STR0020,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001700,CUST00000414,2026-04-30 11:00:34,Ship to Home,STR0020,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001701,CUST00000817,2026-05-21 13:32:42,Delivery,STR0022,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001702,CUST00001628,2026-05-29 14:35:46,Ship to Home,STR0004,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001703,CUST00001322,2026-05-17 14:40:14,Pickup,STR0020,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001704,CUST00001066,2026-04-21 22:40:14,Pickup,STR0002,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001705,CUST00001243,2026-04-04 07:11:44,Delivery,STR0006,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001706,CUST00001084,2026-05-20 20:06:40,Ship to Home,STR0021,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001707,CUST00001612,2026-05-12 21:42:59,Delivery,STR0018,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001708,CUST00000214,2026-05-08 15:45:14,Delivery,STR0007,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001709,CUST00001331,2026-05-01 13:31:20,Delivery,STR0025,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001710,CUST00000171,2026-05-23 17:46:17,Ship to Home,STR0002,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001711,CUST00001242,2026-05-17 19:34:26,Pickup,STR0006,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001712,CUST00001524,2026-04-04 09:40:40,Pickup,STR0010,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001713,CUST00001629,2026-05-11 10:01:38,Pickup,STR0023,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001714,CUST00000852,2026-04-04 16:33:14,Ship to Home,STR0008,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001715,CUST00000496,2026-04-24 06:50:05,Ship to Home,STR0022,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001716,CUST00000432,2026-05-20 13:41:20,Pickup,STR0017,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001717,CUST00001038,2026-05-22 23:31:47,Ship to Home,STR0018,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001718,CUST00000342,2026-04-04 14:45:44,Pickup,STR0008,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001719,CUST00001730,2026-04-05 04:28:39,Delivery,STR0017,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001720,CUST00001797,2026-04-12 20:58:24,Pickup,STR0016,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001721,CUST00001071,2026-05-12 11:54:29,Ship to Home,STR0014,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001722,CUST00001453,2026-04-08 00:09:46,Pickup,STR0019,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001723,CUST00000143,2026-04-23 15:59:38,Pickup,STR0002,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001724,CUST00001525,2026-04-12 00:10:46,Delivery,STR0025,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001725,CUST00001156,2026-04-12 08:44:29,Delivery,STR0012,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001726,CUST00001526,2026-05-30 17:59:12,Delivery,STR0023,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001727,CUST00001523,2026-04-16 05:53:07,Pickup,STR0005,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001728,CUST00000241,2026-04-16 23:16:18,Ship to Home,STR0012,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001729,CUST00001622,2026-04-18 23:38:30,Pickup,STR0013,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001730,CUST00001044,2026-05-30 10:46:16,Delivery,STR0014,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001731,CUST00000295,2026-04-22 10:41:32,Pickup,STR0005,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001732,CUST00000185,2026-04-25 13:09:54,Ship to Home,STR0008,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001733,CUST00000177,2026-04-07 13:26:37,Ship to Home,STR0018,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001734,CUST00000976,2026-04-05 08:28:19,Delivery,STR0006,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001735,CUST00001462,2026-04-06 01:32:50,Pickup,STR0020,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001736,CUST00000728,2026-04-25 10:34:34,Delivery,STR0024,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001737,CUST00000003,2026-05-24 18:54:52,Delivery,STR0017,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001738,CUST00001133,2026-05-18 19:41:10,Ship to Home,STR0004,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001739,CUST00001176,2026-04-05 03:18:56,Delivery,STR0004,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001740,CUST00000650,2026-05-05 00:58:53,Pickup,STR0007,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001741,CUST00001166,2026-04-01 21:54:32,Delivery,STR0003,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001742,CUST00000120,2026-05-30 19:40:07,Ship to Home,STR0003,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001743,CUST00000219,2026-05-15 02:39:54,Ship to Home,STR0001,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001744,CUST00000377,2026-05-11 10:50:22,Pickup,STR0018,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001745,CUST00001090,2026-04-26 00:46:07,Ship to Home,STR0019,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001746,CUST00000364,2026-05-23 08:48:42,Ship to Home,STR0010,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001747,CUST00001443,2026-04-07 21:51:02,Delivery,STR0009,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001748,CUST00000826,2026-04-05 13:09:20,Ship to Home,STR0024,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001749,CUST00001141,2026-04-30 05:24:15,Pickup,STR0018,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001750,CUST00000089,2026-04-22 04:38:30,Pickup,STR0009,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001751,CUST00000593,2026-05-01 00:58:19,Pickup,STR0016,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001752,CUST00001445,2026-04-21 18:13:26,Pickup,STR0022,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001753,CUST00000960,2026-04-15 01:10:21,Pickup,STR0010,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001754,CUST00001193,2026-05-23 00:54:25,Ship to Home,STR0012,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001755,CUST00001786,2026-04-27 03:47:33,Delivery,STR0014,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001756,CUST00001492,2026-04-05 10:20:52,Pickup,STR0025,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001757,CUST00001186,2026-04-28 21:04:46,Delivery,STR0021,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001758,CUST00001418,2026-04-15 04:06:13,Delivery,STR0005,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001759,CUST00001313,2026-05-01 08:30:26,Ship to Home,STR0024,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001760,CUST00000175,2026-05-04 12:56:07,Pickup,STR0023,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001761,CUST00000842,2026-04-25 23:03:32,Ship to Home,STR0008,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001762,CUST00000604,2026-04-24 09:38:09,Pickup,STR0018,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001763,CUST00001464,2026-04-18 14:33:19,Pickup,STR0012,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001764,CUST00000486,2026-04-03 14:09:04,Delivery,STR0020,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001765,CUST00001517,2026-04-06 19:03:02,Delivery,STR0006,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001766,CUST00001171,2026-05-13 02:17:39,Pickup,STR0006,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001767,CUST00001537,2026-04-23 11:32:16,Delivery,STR0020,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001768,CUST00001746,2026-05-31 18:38:10,Ship to Home,STR0003,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001769,CUST00001262,2026-04-19 19:59:46,Delivery,STR0012,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001770,CUST00000962,2026-04-20 02:35:07,Ship to Home,STR0019,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001771,CUST00000757,2026-05-09 01:45:31,Pickup,STR0014,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001772,CUST00000356,2026-04-27 20:36:34,Delivery,STR0004,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001773,CUST00001069,2026-04-17 17:25:54,Pickup,STR0013,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001774,CUST00001286,2026-05-27 02:53:06,Ship to Home,STR0010,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001775,CUST_UNKNOWN,2026-04-10 07:13:10,Ship to Home,STR0004,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001776,CUST00000793,2026-04-22 04:16:59,Ship to Home,STR0024,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001777,CUST00001020,2026-04-18 20:10:04,Pickup,STR0020,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001778,CUST00001442,2026-05-03 07:24:33,Ship to Home,STR0023,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001779,CUST00000009,2026-04-24 23:24:00,Delivery,STR0016,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001780,CUST00001192,2026-04-04 18:44:41,Ship to Home,STR0013,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001781,CUST00000424,2026-04-12 00:41:24,Ship to Home,STR0002,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001782,CUST00000517,2026-04-19 05:42:08,Pickup,STR0018,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001783,CUST00000918,2026-05-05 17:53:47,Pickup,STR0019,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001784,CUST00001584,2026-04-25 22:19:59,Pickup,STR0018,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001785,CUST00001136,2026-04-23 15:21:50,Delivery,STR0003,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001786,CUST00000637,2026-04-02 11:31:52,Delivery,STR0022,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001787,CUST00000834,2026-05-25 00:29:51,Ship to Home,STR0013,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001788,CUST00000210,2026-04-05 13:14:46,Delivery,STR0022,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001789,CUST00001666,2026-04-22 15:49:51,Delivery,STR0004,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001790,CUST00001740,2026-05-10 03:23:32,Delivery,STR0023,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001791,CUST00001534,2026-04-12 19:14:50,Ship to Home,STR0013,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001792,CUST00001080,2026-04-18 08:44:07,Ship to Home,STR0012,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001793,CUST00000742,2026-04-02 01:47:57,Pickup,STR0018,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001794,CUST00000019,2026-05-07 11:19:14,Ship to Home,STR0015,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001795,CUST00001364,2026-04-16 17:18:50,Delivery,STR0015,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001796,CUST00000207,2026-05-27 07:42:55,Ship to Home,STR0005,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001797,CUST00000933,2026-05-02 01:24:53,Ship to Home,STR0010,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001798,CUST00001278,2026-05-04 10:46:48,Pickup,STR0012,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001799,CUST00000886,2026-05-12 13:21:27,Ship to Home,STR0011,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001800,CUST00001617,2026-05-27 22:11:39,Delivery,STR0008,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001801,CUST00000654,2026-04-10 00:17:40,Ship to Home,STR0024,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001802,CUST00000816,2026-05-25 14:18:47,Delivery,STR0010,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001803,CUST00000289,2026-04-25 13:03:46,Ship to Home,STR0004,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001804,CUST00001645,2026-04-08 07:26:27,Pickup,STR0017,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001805,CUST00001064,2026-04-24 11:21:53,Ship to Home,STR0025,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001806,CUST00000287,2026-05-13 17:44:52,Delivery,STR0007,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001807,CUST00000541,2026-05-31 08:53:28,Ship to Home,STR0003,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001808,CUST00001433,2026-04-17 11:58:18,Pickup,STR0004,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001809,CUST00000777,2026-05-21 06:52:14,Pickup,STR0001,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001810,CUST00001465,2026-05-24 09:30:27,Pickup,STR0001,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001811,CUST00000779,2026-04-04 23:10:18,Delivery,STR0004,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001812,CUST00001097,2026-05-14 14:48:23,Delivery,STR0008,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001813,CUST00001036,2026-05-08 22:38:01,Pickup,STR0020,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001814,CUST00000181,2026-05-25 13:00:21,Ship to Home,STR0013,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001815,CUST00000839,2026-05-12 05:14:05,Pickup,STR0021,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001816,CUST00001078,2026-05-10 10:33:41,Delivery,STR0002,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001817,CUST00001475,2026-04-09 06:53:51,Ship to Home,STR0009,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001818,CUST00000162,2026-05-20 03:37:15,Pickup,STR0010,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001819,CUST00001606,2026-05-23 10:27:32,Ship to Home,STR0015,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001820,CUST00001755,2026-04-17 16:38:39,Delivery,STR0019,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001821,CUST00000601,2026-05-18 19:59:44,Ship to Home,STR0021,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001822,CUST00001030,2026-04-19 10:59:43,Ship to Home,STR0020,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001823,CUST00001265,2026-05-29 19:52:08,Ship to Home,STR0016,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001824,CUST00000646,2026-04-24 11:13:16,Ship to Home,STR0022,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001825,CUST00001359,2026-05-26 17:46:14,Ship to Home,STR0004,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001826,CUST00001372,2026-05-10 08:30:01,Delivery,STR0001,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001827,CUST00000547,2026-04-11 15:17:57,Delivery,STR0009,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001828,CUST00001104,2026-05-03 08:59:14,Pickup,STR0019,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001829,CUST00000308,2026-05-23 20:32:06,Delivery,STR0014,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001830,CUST00001734,2026-04-07 13:06:23,Delivery,STR0022,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001831,CUST00001020,2026-04-22 00:30:20,Ship to Home,STR0012,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001832,CUST00001293,2026-05-24 23:12:43,Delivery,STR0022,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001833,CUST00001376,2026-05-15 09:40:27,Delivery,STR0015,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001834,CUST00001039,2026-05-10 23:31:32,Delivery,STR0014,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001835,CUST00001364,2026-04-29 17:02:17,Delivery,STR0004,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001836,CUST00001067,2026-05-18 06:04:21,Ship to Home,STR0008,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001837,CUST00001276,2026-04-03 03:32:32,Ship to Home,STR0001,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001838,CUST00001580,2026-04-30 10:51:38,Ship to Home,STR0007,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001839,CUST00000307,2026-05-23 02:37:21,Delivery,STR0007,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001840,CUST00001649,2026-04-04 05:51:18,Ship to Home,STR0025,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001841,CUST00000584,2026-04-15 06:03:54,Delivery,STR0008,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001842,CUST00000780,2026-05-03 08:25:07,Ship to Home,STR0006,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001843,CUST00000749,2026-04-30 13:55:36,Delivery,STR0018,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001844,CUST00000504,2026-04-16 08:18:33,Delivery,STR0017,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001845,CUST00000138,2026-04-07 08:25:25,Delivery,STR0018,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001846,CUST00001226,2026-05-19 15:02:06,Delivery,STR0020,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001847,CUST00000040,2026-05-14 07:22:21,Delivery,STR0016,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001848,CUST00001450,2026-05-09 10:34:25,Pickup,STR0002,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001849,CUST00000511,2026-05-26 02:22:24,Pickup,STR0009,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001850,CUST00001002,2026-05-06 02:32:19,Ship to Home,STR0005,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001851,CUST00001680,2026-05-05 12:26:07,Ship to Home,STR0012,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001852,CUST00001219,2026-05-16 17:01:08,Delivery,STR0015,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001853,CUST00000132,2026-04-05 12:36:15,Delivery,STR0014,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001854,CUST00000515,2026-04-28 16:50:28,Delivery,STR0017,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001855,CUST00001703,2026-04-13 15:33:23,Pickup,STR0008,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001856,CUST00001706,2026-05-12 07:36:37,Ship to Home,STR0004,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
