transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date
TXN000006985,STR0014,REG005,ASC000384,CUST00000217,,SALE,Pickup,Voided,POS_B,
TXN000006986,STR0023,REG021,ASC000097,CUST00000271,,SALE,Store,Completed,POS_B,
TXN000006987,STR0021,REG023,ASC000450,,,SALE,Store,Suspended,POS_A,
TXN000006988,STR0014,REG014,ASC000293,CUST00000535,,VOID,Pickup,Completed,POS_C,
TXN000006989,STR0003,REG012,ASC000084,CUST00001703,2026-04-07 00:15:00,VOID,Store,Completed,POS_C,2026-04-07
TXN000006990,STR0025,REG013,ASC000008,CUST00000235,,VOID,Store,Completed,POS_C,
TXN000006991,STR0023,REG011,ASC000324,CUST00001514,,SALE,Pickup,Completed,POS_B,
TXN000006992,STR0008,REG014,ASC000257,CUST00001408,2026-04-02 02:01:00,SALE,Store,Completed,POS_A,2026-04-02
TXN000006993,STR0020,REG018,ASC000295,CUST00000695,2026-05-29 15:10:00,SALE,Store,Voided,POS_A,2026-05-29
TXN000006994,STR0022,REG017,ASC000454,,,SALE,Store,Completed,POS_B,
TXN000006995,STR0018,REG006,ASC000093,,,SALE,Store,Completed,POS_A,
TXN000006996,STR0023,REG028,ASC000363,,,SALE,Store,Completed,POS_C,
TXN000006997,STR0012,REG027,ASC000092,,,SALE,Store,Completed,POS_A,
TXN000006998,STR0002,REG001,ASC000290,,2026-05-13 08:46:00,SALE,Store,Voided,POS_C,2026-05-13
TXN000006999,STR0012,REG009,ASC000069,CUST00001403,,SALE,Store,Completed,POS_C,
TXN000007000,STR0021,REG022,ASC000484,CUST00001185,2026-04-04 19:31:00,VOID,Store,Completed,POS_B,2026-04-04
TXN000007001,STR0025,REG002,ASC000213,CUST00000368,2026-04-06 07:23:00,SALE,Store,Completed,POS_C,2026-04-06
TXN000007002,STR0001,REG009,ASC000035,CUST00000852,2026-04-04 05:58:00,SALE,Store,Completed,POS_C,2026-04-04
TXN000007003,STR0009,REG019,ASC000058,CUST00000335,2026-04-19 17:44:00,SALE,Pickup,Suspended,POS_B,2026-04-19
TXN000007004,STR0013,REG019,ASC000452,CUST00001303,,SALE,Store,Completed,POS_C,
TXN000007005,STR0018,REG003,ASC000199,,2026-04-01 15:08:00,SALE,Pickup,Completed,POS_C,2026-04-01
TXN000007006,STR0017,REG010,ASC000235,CUST00001072,2026-04-04 09:09:00,SALE,Store,Suspended,POS_A,2026-04-04
TXN000007007,STR0020,REG009,ASC000478,CUST00001455,2026-04-14 14:09:00,SALE,Store,Voided,POS_A,2026-04-14
TXN000007008,STR0020,REG007,ASC000175,CUST00000301,,SALE,Pickup,Voided,POS_C,
TXN000007009,STR0017,REG015,ASC000071,CUST00000068,,SALE,Pickup,Suspended,POS_A,
TXN000007010,STR0017,REG007,ASC000250,CUST00001471,,SALE,Store,Completed,POS_B,
TXN000007011,STR0021,REG006,ASC000113,CUST00001110,,SALE,Store,Completed,POS_B,
TXN000007012,STR0019,REG007,ASC000227,,2026-05-25 04:23:00,SALE,Store,Suspended,POS_A,2026-05-25
TXN000007013,STR0011,REG017,ASC000432,,2026-05-17 21:02:00,SALE,Store,Completed,POS_C,2026-05-17
TXN000007014,STR0019,REG010,ASC000026,CUST00000462,2026-04-04 15:07:00,SALE,Store,Completed,POS_A,2026-04-04
TXN000007015,STR0002,REG020,ASC000301,CUST00000579,,SALE,Pickup,Completed,POS_B,
TXN000007016,STR0011,REG011,ASC000459,,2026-04-20 22:19:00,VOID,Store,Completed,POS_B,2026-04-20
TXN000007017,STR0012,REG027,ASC000145,CUST00000001,2026-04-27 10:14:00,SALE,Store,Completed,POS_B,2026-04-27
TXN000007018,STR0006,REG019,ASC000034,CUST00001496,2026-05-08 15:13:00,SALE,Store,Completed,POS_A,2026-05-08
TXN000007019,STR0024,REG028,ASC000373,CUST00001583,,SALE,Store,Suspended,POS_C,
TXN000007020,STR0008,REG018,ASC000265,,,SALE,Pickup,Suspended,POS_C,
TXN000007021,STR0015,REG019,ASC000059,CUST00001248,,SALE,Store,Voided,POS_C,
TXN000007022,STR0008,REG007,ASC000110,,,SALE,Store,Completed,POS_A,
TXN000007023,STR0009,REG022,ASC000125,,,SALE,Pickup,Completed,POS_A,
TXN000007024,STR0011,REG004,ASC000357,CUST00000151,,VOID,Pickup,Completed,POS_C,
TXN000007025,STR0001,REG013,ASC000037,CUST00001637,2026-05-21 14:33:00,SALE,Store,Completed,POS_B,2026-05-21
TXN000007026,STR0004,REG008,ASC000240,CUST00000766,2026-04-05 11:31:00,SALE,Store,Completed,POS_B,2026-04-05
TXN000007027,STR0012,REG002,ASC000194,CUST00000650,2026-05-03 03:14:00,SALE,Store,Suspended,POS_C,2026-05-03
TXN000007028,STR0011,REG019,ASC000325,CUST00000033,2026-04-29 10:58:00,SALE,Store,Completed,POS_B,2026-04-29
TXN000007029,STR0006,REG009,ASC000449,CUST00001467,,SALE,Store,Completed,POS_C,
TXN000007030,STR0005,REG020,ASC000161,CUST00001060,,SALE,Store,Completed,POS_B,
TXN000007031,STR0002,REG015,ASC000332,,,SALE,Store,Voided,POS_C,
TXN000007032,STR0023,REG026,ASC000061,,2026-05-13 05:59:00,SALE,Pickup,Completed,POS_A,2026-05-13
TXN000007033,STR0019,REG007,ASC000227,CUST00000034,,SALE,Pickup,Completed,POS_C,
TXN000007034,STR0014,REG021,ASC000444,,,SALE,Store,Completed,POS_A,
TXN000007035,STR0008,REG022,ASC000277,CUST00001796,,SALE,Store,Suspended,POS_C,
TXN000007036,STR0009,REG006,ASC000058,CUST00001746,,VOID,Store,Completed,POS_A,
TXN000007037,STR0003,REG010,ASC000302,CUST00001121,,SALE,Store,Completed,POS_B,
TXN000007038,STR0002,REG025,ASC000011,CUST00001456,2026-04-06 18:41:00,SALE,Store,Completed,POS_B,2026-04-06
TXN000007039,STR0017,REG002,ASC000096,,,VOID,Store,Suspended,POS_C,
TXN000007040,STR0021,REG004,ASC000336,,2026-04-09 14:51:00,SALE,Store,Voided,POS_A,2026-04-09
TXN000007041,STR0008,REG016,ASC000257,CUST00001207,,SALE,Pickup,Completed,POS_A,
TXN000007042,STR0003,REG008,ASC000249,CUST00000965,,VOID,Store,Completed,POS_B,
TXN000007043,STR0019,REG009,ASC000026,CUST00001428,2026-04-04 16:39:00,VOID,Store,Completed,POS_C,2026-04-04
TXN000007044,STR0003,REG019,ASC000193,CUST00000035,,SALE,Store,Completed,POS_C,
TXN000007045,STR0006,REG011,ASC000310,CUST00000763,2026-05-12 09:08:00,SALE,Pickup,Completed,POS_C,2026-05-12
TXN000007046,STR0023,REG006,ASC000487,,,SALE,Pickup,Completed,POS_C,
TXN000007047,STR0019,REG019,ASC000026,,,SALE,Store,Completed,POS_B,
TXN000007048,STR0009,REG018,ASC000058,CUST00001007,2026-05-16 18:44:00,SALE,Store,Voided,POS_C,2026-05-16
TXN000007049,STR0012,REG019,ASC000237,CUST00001453,2026-04-30 20:29:00,SALE,Store,Completed,POS_C,2026-04-30
TXN000007050,STR0020,REG027,ASC000211,CUST00001709,,SALE,Store,Completed,POS_B,
TXN000007051,STR0014,REG024,ASC000498,CUST00000697,2026-04-12 12:30:00,SALE,Store,Completed,POS_A,2026-04-12
TXN000007052,STR0025,REG013,ASC000174,,2026-05-18 13:54:00,SALE,Store,Suspended,POS_C,2026-05-18
TXN000007053,STR0023,REG003,ASC000479,CUST00001071,2026-04-20 22:53:00,SALE,Store,Suspended,POS_B,2026-04-20
TXN000007054,STR0023,REG013,ASC000162,CUST00001403,,SALE,Store,Voided,POS_A,
TXN000007055,STR0006,REG008,ASC000151,CUST00001268,2026-04-08 03:24:00,SALE,Store,Completed,POS_C,2026-04-08
TXN000007056,STR0013,REG010,ASC000053,,2026-05-21 17:01:00,SALE,Pickup,Voided,POS_A,2026-05-21
TXN000007057,STR0018,REG013,ASC000476,CUST00000192,2026-04-26 03:18:00,SALE,Store,Completed,POS_C,2026-04-26
TXN000007058,STR0016,REG015,ASC000404,,2026-04-11 20:53:00,VOID,Pickup,Voided,POS_A,2026-04-11
TXN000007059,STR0020,REG009,ASC000358,CUST00001458,,VOID,Pickup,Completed,POS_A,
TXN000007060,STR0003,REG018,ASC000028,,,SALE,Pickup,Completed,POS_A,
TXN000007061,STR0018,REG020,ASC000365,,,SALE,Store,Suspended,POS_B,
TXN000007062,STR0011,REG007,ASC000223,CUST00000772,,VOID,Store,Completed,POS_A,
TXN000007063,STR0011,REG025,ASC000325,CUST00001099,,SALE,Store,Completed,POS_C,
TXN000007064,STR0018,REG021,ASC000341,CUST00001722,,SALE,Pickup,Completed,POS_A,
TXN000007065,STR0023,REG025,ASC000060,,2026-04-06 11:14:00,SALE,Pickup,Voided,POS_B,2026-04-06
TXN000007066,STR0025,REG013,ASC000286,CUST00000004,2026-04-17 04:30:00,VOID,Store,Completed,POS_B,2026-04-17
TXN000007067,STR0014,REG013,ASC000187,CUST00000647,2026-04-25 16:26:00,SALE,Pickup,Completed,POS_B,2026-04-25
TXN000007068,STR0018,REG023,ASC000427,,2026-04-14 17:39:00,SALE,Store,Completed,POS_B,2026-04-14
TXN000007069,STR0008,REG028,ASC000106,CUST00000717,2026-05-17 05:19:00,SALE,Store,Completed,POS_B,2026-05-17
TXN000007070,STR0025,REG026,ASC000464,CUST00000855,,SALE,Store,Completed,POS_B,
TXN000007071,STR0016,REG015,ASC000267,CUST00000914,,SALE,Store,Voided,POS_A,
TXN000007072,STR0023,REG021,ASC000410,CUST00000785,,SALE,Store,Completed,POS_B,
TXN000007073,STR0002,REG014,ASC000304,CUST00001079,,SALE,Store,Suspended,POS_C,
TXN000007074,STR0007,REG020,ASC000242,CUST00001482,2026-05-23 06:33:00,SALE,Pickup,Voided,POS_A,2026-05-23
TXN000007075,STR0021,REG020,ASC000101,CUST00000767,,SALE,Pickup,Completed,POS_C,
TXN000007076,STR0024,REG007,ASC000108,CUST00001624,2026-04-18 21:26:00,SALE,Pickup,Completed,POS_A,2026-04-18
TXN000007077,STR0025,REG020,ASC000453,CUST00001304,,SALE,Store,Completed,POS_B,
TXN000007078,STR0019,REG014,ASC000291,,2026-04-11 14:23:00,SALE,Pickup,Suspended,POS_A,2026-04-11
TXN000007079,STR0015,REG017,ASC000212,,,SALE,Pickup,Suspended,POS_B,
TXN000007080,STR0011,REG026,ASC000177,,,SALE,Pickup,Completed,POS_C,
TXN000007081,STR0006,REG022,ASC000052,CUST00001225,2026-04-08 09:39:00,SALE,Store,Completed,POS_B,2026-04-08
TXN000007082,STR0023,REG026,ASC000162,,2026-05-03 21:51:00,SALE,Pickup,Voided,POS_B,2026-05-03
TXN000007083,STR0005,REG002,ASC000397,CUST00000362,2026-04-06 09:26:00,SALE,Store,Completed,POS_B,2026-04-06
TXN000007084,STR0005,REG025,ASC000480,CUST00000577,,SALE,Store,Completed,POS_C,
TXN000007085,STR0002,REG002,ASC000259,CUST00000588,,SALE,Pickup,Completed,POS_A,
TXN000007086,STR0014,REG006,ASC000247,,2026-05-18 01:55:00,SALE,Store,Suspended,POS_C,2026-05-18
TXN000007087,STR0011,REG028,ASC000123,CUST00000086,,VOID,Store,Suspended,POS_A,
TXN000007088,STR0006,REG014,ASC000057,CUST00000620,2026-04-06 05:05:00,SALE,Store,Voided,POS_A,2026-04-06
TXN000007089,STR0015,REG015,ASC000431,,2026-05-27 03:35:00,SALE,Pickup,Suspended,POS_A,2026-05-27
TXN000007090,STR0015,REG026,ASC000020,,2026-04-12 18:50:00,SALE,Pickup,Completed,POS_A,2026-04-12
TXN000007091,STR0015,REG009,ASC000020,CUST00001444,,SALE,Store,Voided,POS_B,
TXN000007092,STR0018,REG005,ASC000476,,,SALE,Pickup,Completed,POS_A,
TXN000007093,STR0003,REG027,ASC000233,CUST00000812,,SALE,Store,Completed,POS_A,
TXN000007094,STR0016,REG025,ASC000182,CUST00001677,,SALE,Store,Completed,POS_A,
TXN000007095,STR0008,REG012,ASC000103,CUST00000446,2026-04-20 13:47:00,SALE,Pickup,Suspended,POS_A,2026-04-20
TXN000007096,STR0021,REG001,ASC000268,CUST00001747,,VOID,Store,Completed,POS_B,
TXN000007097,STR0003,REG023,ASC000173,CUST00000625,2026-05-13 04:00:00,SALE,Store,Completed,POS_B,2026-05-13
TXN000007098,STR0017,REG018,ASC000031,CUST00000442,,VOID,Pickup,Suspended,POS_A,
TXN000007099,STR0025,REG027,ASC000416,,2026-04-27 15:34:00,SALE,Pickup,Completed,POS_B,2026-04-27
TXN000007100,STR0001,REG001,ASC000306,CUST00001607,2026-05-20 23:22:00,VOID,Pickup,Completed,POS_B,2026-05-20
TXN000007101,STR0018,REG004,ASC000093,CUST00001187,,SALE,Store,Completed,POS_C,
TXN000007102,STR0006,REG023,ASC000076,CUST00000507,2026-04-02 17:42:00,SALE,Store,Completed,POS_B,2026-04-02
TXN000007103,STR0016,REG025,ASC000100,CUST00001372,,SALE,Pickup,Completed,POS_B,
TXN000007104,STR0001,REG021,ASC000231,,2026-04-10 05:26:00,VOID,Store,Voided,POS_C,2026-04-10
TXN000007105,STR0022,REG016,ASC000497,,,SALE,Store,Suspended,POS_B,
TXN000007106,STR0011,REG010,ASC000177,CUST00001041,,SALE,Store,Suspended,POS_C,
TXN000007107,STR0016,REG028,ASC000158,CUST00000473,,VOID,Store,Completed,POS_A,
TXN000007108,STR0021,REG009,ASC000489,,2026-04-23 13:16:00,SALE,Store,Completed,POS_A,2026-04-23
TXN000007109,STR0003,REG011,ASC000190,CUST00001344,2026-04-21 00:57:00,SALE,Store,Voided,POS_C,2026-04-21
TXN000007110,STR0003,REG025,ASC000405,CUST00001720,,SALE,Pickup,Voided,POS_A,
TXN000007111,STR0008,REG023,ASC000179,,,VOID,Pickup,Suspended,POS_B,
TXN000007112,STR0004,REG008,ASC000240,CUST00000281,2026-05-13 08:14:00,SALE,Store,Suspended,POS_C,2026-05-13
TXN000007113,STR0004,REG020,ASC000154,,,SALE,Store,Completed,POS_B,
TXN000007114,STR0025,REG001,ASC000055,,,SALE,Store,Completed,POS_B,
TXN000007115,STR0011,REG004,ASC000325,CUST00000495,,SALE,Store,Voided,POS_C,
TXN000007116,STR0007,REG001,ASC000322,,,VOID,Pickup,Completed,POS_B,
TXN000007117,STR0023,REG008,ASC000042,CUST00000364,,SALE,Store,Completed,POS_B,
TXN000007118,STR0001,REG024,ASC000472,CUST00000138,,SALE,Store,Completed,POS_B,
TXN000007119,STR0024,REG014,ASC000340,CUST00000662,,SALE,Store,Suspended,POS_B,
TXN000007120,STR0024,REG010,ASC000373,,,SALE,Store,Completed,POS_C,
TXN000007121,STR0017,REG026,ASC000141,CUST00001097,2026-04-26 06:13:00,SALE,Store,Voided,POS_C,2026-04-26
TXN000007122,STR0023,REG025,ASC000162,CUST00000306,2026-05-07 13:50:00,SALE,Pickup,Completed,POS_C,2026-05-07
TXN000007123,STR0010,REG015,ASC000328,CUST00000619,2026-04-04 09:33:00,SALE,Store,Completed,POS_A,2026-04-04
TXN000007124,STR0024,REG028,ASC000337,CUST00000501,,SALE,Pickup,Completed,POS_A,
TXN000007125,STR0018,REG005,ASC000401,CUST00001426,2026-04-19 22:19:00,SALE,Store,Completed,POS_B,2026-04-19
TXN000007126,STR0005,REG006,ASC000334,CUST00000111,,SALE,Store,Completed,POS_A,
TXN000007127,STR0003,REG003,ASC000355,CUST00001262,2026-05-31 17:50:00,SALE,Store,Completed,POS_B,2026-05-31
TXN000007128,STR0009,REG010,ASC000125,,2026-05-09 09:03:00,SALE,Pickup,Completed,POS_C,2026-05-09
TXN000007129,STR0002,REG024,ASC000348,CUST00000356,2026-05-19 17:52:00,VOID,Store,Completed,POS_B,2026-05-19
TXN000007130,STR0019,REG023,ASC000279,CUST00000886,2026-05-09 06:43:00,VOID,Store,Suspended,POS_C,2026-05-09
TXN000007131,STR0021,REG027,ASC000450,CUST00000234,2026-04-07 13:05:00,VOID,Store,Voided,POS_A,2026-04-07
TXN000007132,STR0023,REG007,ASC000088,CUST00000720,2026-04-14 20:11:00,SALE,Pickup,Completed,POS_B,2026-04-14
TXN000007133,STR0019,REG026,ASC000147,CUST00001109,2026-04-04 07:29:00,SALE,Pickup,Suspended,POS_C,2026-04-04
TXN000007134,STR0012,REG017,ASC000448,CUST00000835,2026-05-26 02:40:00,SALE,Store,Voided,POS_B,2026-05-26
TXN000007135,STR0025,REG001,ASC000213,CUST00000209,,SALE,Store,Completed,POS_C,
TXN000007136,STR0019,REG024,ASC000495,CUST00001274,2026-04-27 14:40:00,SALE,Pickup,Completed,POS_C,2026-04-27
TXN000007137,STR0020,REG020,ASC000282,,,SALE,Pickup,Completed,POS_B,
TXN000007138,STR0002,REG018,ASC000301,CUST00001423,2026-05-11 16:26:00,VOID,Store,Completed,POS_C,2026-05-11
TXN000007139,STR0020,REG022,ASC000211,CUST00000322,,SALE,Pickup,Completed,POS_A,
TXN000007140,STR0001,REG013,ASC000072,CUST00000027,2026-04-30 10:16:00,SALE,Store,Completed,POS_B,2026-04-30
TXN000007141,STR0014,REG024,ASC000381,CUST00001443,,SALE,Pickup,Completed,POS_A,
TXN000007142,STR0001,REG011,ASC000306,CUST00001452,2026-04-09 05:33:00,SALE,Store,Completed,POS_C,2026-04-09
TXN000007143,STR0025,REG001,ASC000055,CUST00000751,2026-04-04 00:17:00,SALE,Pickup,Completed,POS_A,2026-04-04
TXN000007144,STR0015,REG020,ASC000014,CUST00001573,,VOID,Store,Completed,POS_B,
TXN000007145,STR0012,REG004,ASC000092,CUST00000418,,SALE,Pickup,Completed,POS_C,
TXN000007146,STR0003,REG020,ASC000082,CUST00001421,,SALE,Store,Suspended,POS_B,
TXN000007147,STR0021,REG023,ASC000326,CUST00000469,,SALE,Store,Voided,POS_A,
TXN000007148,STR0001,REG020,ASC000475,,,SALE,Store,Voided,POS_B,
TXN000007149,STR0012,REG008,ASC000145,CUST00000874,2026-05-18 15:33:00,SALE,Store,Completed,POS_B,2026-05-18
TXN000007150,STR0007,REG007,ASC000075,CUST00001126,2026-05-09 23:13:00,SALE,Store,Suspended,POS_C,2026-05-09
TXN000007151,STR0012,REG009,ASC000313,,,VOID,Pickup,Suspended,POS_B,
TXN000007152,STR0007,REG020,ASC000496,,,SALE,Store,Completed,POS_A,
TXN000007153,STR0003,REG009,ASC000355,CUST00001782,2026-04-25 13:54:00,VOID,Store,Completed,POS_C,2026-04-25
TXN000007154,STR0015,REG017,ASC000415,CUST00001384,2026-04-22 12:22:00,SALE,Store,Suspended,POS_B,2026-04-22
TXN000007155,STR0003,REG018,ASC000346,CUST00001032,,SALE,Store,Completed,POS_A,
TXN000007156,STR0022,REG003,ASC000497,CUST00001068,,SALE,Store,Completed,POS_A,
TXN000007157,STR0008,REG002,ASC000277,,2026-04-02 15:06:00,VOID,Store,Completed,POS_C,2026-04-02
TXN000007158,STR0011,REG006,ASC000033,,2026-04-26 21:03:00,SALE,Store,Completed,POS_A,2026-04-26
TXN000007159,STR0011,REG017,ASC000300,CUST00000280,2026-04-30 15:04:00,SALE,Store,Completed,POS_A,2026-04-30
TXN000007160,STR0015,REG023,ASC000412,CUST00000668,,SALE,Pickup,Completed,POS_B,
TXN000007161,STR0007,REG028,ASC000242,CUST00001089,,VOID,Store,Completed,POS_A,
TXN000007162,STR0017,REG014,ASC000141,CUST00001512,,VOID,Store,Voided,POS_C,
TXN000007163,STR0008,REG012,ASC000342,,2026-05-11 16:21:00,VOID,Store,Voided,POS_C,2026-05-11
TXN000007164,STR0009,REG027,ASC000246,,,SALE,Store,Completed,POS_A,
TXN000007165,STR0009,REG011,ASC000178,CUST00000204,,SALE,Store,Suspended,POS_A,
TXN000007166,STR0006,REG012,ASC000310,,,SALE,Store,Completed,POS_A,
TXN000007167,STR0023,REG011,ASC000181,CUST00000359,2026-05-01 19:18:00,VOID,Store,Completed,POS_C,2026-05-01
TXN000007168,STR0016,REG023,ASC000482,CUST00000865,2026-04-06 04:38:00,SALE,Store,Voided,POS_C,2026-04-06
TXN000007169,STR0015,REG009,ASC000412,,,SALE,Pickup,Completed,POS_B,
TXN000007170,STR0017,REG002,ASC000164,CUST00001756,2026-04-02 05:37:00,SALE,Store,Completed,POS_B,2026-04-02
TXN000007171,STR0013,REG014,ASC000387,CUST00001495,,SALE,Store,Completed,POS_B,
TXN000007172,STR0013,REG008,ASC000372,CUST00000326,2026-05-15 16:04:00,SALE,Pickup,Completed,POS_A,2026-05-15
TXN000007173,STR0016,REG022,ASC000267,CUST00001262,,SALE,Store,Suspended,POS_A,
TXN000007174,STR0001,REG011,ASC000456,CUST00001351,,SALE,Store,Suspended,POS_C,
TXN000007175,STR0016,REG023,ASC000077,CUST00001175,,SALE,Store,Completed,POS_C,
TXN000007176,STR0002,REG017,ASC000253,CUST00001590,2026-05-06 06:14:00,SALE,Store,Voided,POS_C,2026-05-06
TXN000007177,STR0013,REG013,ASC000224,,2026-05-14 17:25:00,SALE,Pickup,Suspended,POS_B,2026-05-14
TXN000007178,STR0006,REG009,ASC000191,,2026-04-23 16:41:00,SALE,Store,Completed,POS_B,2026-04-23
TXN000007179,STR0020,REG015,ASC000284,,,SALE,Pickup,Completed,POS_C,
TXN000007180,STR0017,REG008,ASC000071,,2026-05-15 15:04:00,VOID,Pickup,Suspended,POS_A,2026-05-15
TXN000007181,STR0023,REG019,ASC000056,CUST00000373,2026-04-29 09:48:00,VOID,Pickup,Voided,POS_A,2026-04-29
TXN000007182,STR0023,REG021,ASC000018,,,VOID,Pickup,Suspended,POS_B,
TXN000007183,STR0013,REG013,ASC000238,CUST00001375,2026-04-21 16:12:00,SALE,Store,Voided,POS_A,2026-04-21
TXN000007184,STR0025,REG027,ASC000230,,,SALE,Store,Completed,POS_C,
TXN000007185,STR0014,REG018,ASC_BAD,CUST00000600,,SALE,Pickup,Suspended,POS_A,
TXN000007186,STR0001,REG004,ASC000041,CUST00000388,2026-05-09 17:46:00,SALE,Store,Completed,POS_B,2026-05-09
TXN000007187,STR0020,REG026,ASC000040,,,SALE,Pickup,Voided,POS_B,
TXN000007188,STR0012,REG002,ASC000023,CUST00000149,2026-04-23 06:40:00,SALE,Pickup,Completed,POS_C,2026-04-23
TXN000007189,STR0005,REG006,ASC000161,CUST00001272,,SALE,Store,Voided,POS_A,
TXN000007190,STR0015,REG012,ASC000059,CUST00000567,,SALE,Pickup,Completed,POS_C,
TXN000007191,STR0004,REG016,ASC000085,CUST00001560,2026-04-14 04:09:00,SALE,Pickup,Suspended,POS_C,2026-04-14
TXN000007192,STR0003,REG021,ASC000421,,,SALE,Pickup,Completed,POS_A,
TXN000007193,STR0006,REG005,ASC000191,CUST00001164,2026-04-30 14:22:00,SALE,Store,Completed,POS_C,2026-04-30
TXN000007194,STR0002,REG012,ASC000253,CUST00000699,2026-04-11 00:47:00,VOID,Store,Voided,POS_C,2026-04-11
TXN000007195,STR0023,REG003,ASC000181,CUST00001209,,SALE,Pickup,Completed,POS_A,
TXN000007196,STR0013,REG018,ASC000317,,,VOID,Store,Voided,POS_A,
TXN000007197,STR0021,REG012,ASC000234,CUST00000968,,SALE,Store,Completed,POS_C,
TXN000007198,STR0004,REG017,ASC000311,CUST00001729,,SALE,Pickup,Completed,POS_C,
TXN000007199,STR0016,REG003,ASC000378,CUST00000130,2026-04-14 00:58:00,VOID,Pickup,Suspended,POS_A,2026-04-14
TXN000007200,STR0017,REG022,ASC000250,,2026-04-05 18:39:00,VOID,Store,Completed,POS_A,2026-04-05
TXN000007201,STR0015,REG009,ASC000431,CUST00001313,,SALE,Pickup,Voided,POS_B,
TXN000007202,STR0023,REG014,ASC000171,CUST00000911,,SALE,Pickup,Completed,POS_B,
TXN000007203,STR0013,REG006,ASC000372,,,SALE,Pickup,Completed,POS_C,
TXN000007204,STR0005,REG017,ASC000229,,,SALE,Pickup,Completed,POS_A,
TXN000007205,STR0018,REG004,ASC000427,,,SALE,Store,Suspended,POS_B,
TXN000007206,STR0011,REG019,ASC000223,CUST00000571,2026-04-30 13:57:00,SALE,Store,Completed,POS_C,2026-04-30
TXN000007207,STR0019,REG015,ASC000370,,,SALE,Store,Voided,POS_C,
TXN000007208,STR0009,REG004,ASC000245,CUST00000317,,SALE,Store,Voided,POS_B,
TXN000007209,STR0014,REG019,ASC000293,CUST00001457,2026-05-23 08:43:00,VOID,Pickup,Voided,POS_B,2026-05-23
TXN000007210,STR0017,REG005,ASC000164,CUST00001284,2026-04-11 23:18:00,SALE,Store,Completed,POS_C,2026-04-11
TXN000007211,STR0006,REG023,ASC000191,,,SALE,Store,Voided,POS_A,
TXN000007212,STR0002,REG006,ASC000304,CUST00000578,,SALE,Store,Completed,POS_A,
TXN000007213,STR0005,REG002,ASC000161,,2026-05-09 09:10:00,VOID,Store,Completed,POS_A,2026-05-09
TXN000007214,STR0014,REG021,ASC000293,CUST00000366,,SALE,Pickup,Voided,POS_C,
TXN000007215,STR0011,REG019,ASC000367,CUST00001615,,VOID,Store,Suspended,POS_C,
TXN000007216,STR0011,REG005,ASC000012,CUST00000261,2026-04-25 21:34:00,SALE,Store,Suspended,POS_A,2026-04-25
TXN000007217,STR0019,REG009,ASC000292,CUST00001206,,SALE,Store,Completed,POS_B,
TXN000007218,STR0021,REG005,ASC000484,CUST00001673,,VOID,Store,Suspended,POS_C,
TXN000007219,STR0001,REG023,ASC000425,CUST00000186,,SALE,Store,Completed,POS_B,
TXN000007220,STR0019,REG020,ASC000227,CUST00000688,2026-05-08 00:41:00,SALE,Store,Completed,POS_A,2026-05-08
TXN000007221,STR0001,REG004,ASC000299,,,SALE,Store,Suspended,POS_A,
TXN000007222,STR0004,REG014,ASC000423,CUST00001635,,SALE,Store,Suspended,POS_B,
TXN000007223,STR0008,REG003,ASC000400,CUST00000941,2026-04-21 11:58:00,VOID,Pickup,Completed,POS_C,2026-04-21
TXN000007224,STR0004,REG012,ASC000240,CUST00001731,2026-04-10 00:34:00,SALE,Store,Completed,POS_B,2026-04-10
TXN000007225,STR0001,REG023,ASC000306,,,SALE,Store,Completed,POS_C,
TXN000007226,STR0015,REG024,ASC000020,,,SALE,Pickup,Completed,POS_A,
TXN000007227,STR0010,REG011,ASC000396,CUST00000937,2026-04-29 12:55:00,SALE,Store,Completed,POS_B,2026-04-29
TXN000007228,STR0025,REG027,ASC000213,,,SALE,Store,Completed,POS_C,
TXN000007229,STR0022,REG010,ASC000390,CUST00000212,2026-05-15 05:30:00,SALE,Pickup,Completed,POS_C,2026-05-15
TXN000007230,STR0010,REG008,ASC000396,CUST00001615,2026-05-01 00:34:00,SALE,Store,Suspended,POS_B,2026-05-01
TXN000007231,STR0020,REG014,ASC000382,,2026-04-06 17:52:00,SALE,Pickup,Completed,POS_A,2026-04-06
TXN000007232,STR0019,REG023,ASC000260,CUST00001382,,VOID,Store,Voided,POS_B,
TXN000007233,STR0001,REG016,ASC000360,CUST00001282,2026-05-01 19:51:00,SALE,Pickup,Completed,POS_A,2026-05-01
TXN000007234,STR0008,REG014,ASC000110,,2026-05-06 08:52:00,VOID,Pickup,Completed,POS_A,2026-05-06
TXN000007235,STR0023,REG002,ASC000236,,2026-04-10 10:18:00,SALE,Store,Completed,POS_C,2026-04-10
TXN000007236,STR0022,REG003,ASC000278,CUST00000308,,SALE,Store,Completed,POS_B,
TXN000007237,STR0001,REG023,ASC000308,,,SALE,Store,Suspended,POS_A,
TXN000007238,STR0007,REG021,ASC000079,CUST00001716,,SALE,Store,Completed,POS_C,
TXN000007239,STR0016,REG008,ASC000273,,2026-04-27 11:18:00,SALE,Pickup,Suspended,POS_B,2026-04-27
TXN000007240,STR0025,REG016,ASC000174,,2026-04-27 19:08:00,SALE,Store,Completed,POS_A,2026-04-27
TXN000007241,STR0008,REG020,ASC000395,CUST00000407,,SALE,Store,Completed,POS_C,
