transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values
TL0000021281,TXN000006050,2,SKU0000116,2.0,819.18,910.2,,1.0,147.45,Sold,True
TL0000021282,TXN000006050,3,SKU0000309,1.0,378.68,420.75,,0.0,34.08,Voided,True
TL0000021283,TXN000006051,1,SKU0000473,1.0,305.73,305.73,,0.0,15.29,Sold,True
TL0000021284,TXN000006051,2,SKU0000061,3.0,165.97,165.97,,2.0,44.81,Sold,True
TL0000021285,TXN000006051,3,SKU0000266,3.0,214.51,238.34,PRM00047,5.0,0.0,Sold,True
TL0000021286,TXN000006052,1,SKU0000311,-1.0,174.67,205.5,,1.0,0.0,Sold,False
TL0000021287,TXN000006052,2,SKU0000480,1.0,83.99,83.99,,2.0,4.2,Voided,True
TL0000021288,TXN000006052,3,SKU0000319,1.0,547.3,547.3,PRM00059,5.0,27.36,Sold,True
TL0000021289,TXN000006052,4,SKU0000369,1.0,178.39,222.99,,5.0,16.06,Sold,True
TL0000021290,TXN000006052,5,SKU0000419,,25.59,30.1,,1.0,1.28,Sold,False
TL0000021291,TXN000006053,1,SKU0000309,1.0,420.75,420.75,,1.0,0.0,Voided,True
TL0000021292,TXN000006053,2,SKU0000189,3.0,241.14,241.14,,5.0,50.64,Sold,True
TL0000021293,TXN000006053,3,SKU0000447,1.0,220.89,220.89,PRM00041,0.0,15.46,Sold,True
TL0000021294,TXN000006053,4,SKU0000269,2.0,197.54,197.54,,5.0,0.0,Sold,True
TL0000021295,TXN000006053,5,SKU0000399,1.0,609.61,717.19,,2.0,0.0,Voided,True
TL0000021296,TXN000006053,6,SKU0000410,5.0,249.43,249.43,PRM00055,1.0,62.36,Sold,True
TL0000021297,TXN000006054,1,SKU0000041,,159.84,177.6,,0.0,7.99,Sold,False
TL0000021298,TXN000006055,1,SKU0000542,1.0,444.71,494.12,,0.0,40.02,Sold,True
TL0000021299,TXN000006055,2,SKU0000329,3.0,869.2,869.2,,0.0,182.53,Sold,True
TL0000021300,TXN000006056,1,SKU0000223,1.0,908.65,908.65,,2.0,63.61,Sold,True
TL0000021301,TXN000006056,2,SKU0000454,1.0,173.03,216.29,,2.0,15.57,Sold,True
TL0000021302,TXN000006056,3,SKU0000119,2.0,400.66,400.66,,2.0,0.0,Voided,True
TL0000021303,TXN000006057,1,SKU0000012,1.0,805.82,895.36,,0.0,0.0,Sold,True
TL0000021304,TXN000006057,2,SKU0000231,-1.0,263.03,328.79,,0.0,0.0,Sold,False
TL0000021305,TXN000006057,3,SKU0000511,5.0,571.69,714.61,,0.0,142.92,Sold,True
TL0000021306,TXN000006058,1,SKU0000562,1.0,1029.29,1143.66,,0.0,51.46,Voided,True
TL0000021307,TXN000006058,2,SKU0000088,1.0,428.06,475.62,PRM00020,0.0,21.4,Sold,True
TL0000021308,TXN000006058,3,SKU0000373,1.0,153.78,180.92,,2.0,13.84,Sold,True
TL0000021309,TXN000006058,4,SKU0000345,1.0,322.74,322.74,,5.0,0.0,Voided,True
TL0000021310,TXN000006058,5,SKU0000432,3.0,590.32,694.49,,0.0,88.55,Sold,True
TL0000021311,TXN000006058,6,SKU0000322,-1.0,836.44,836.44,PRM00005,1.0,0.0,Voided,False
TL0000021312,TXN000006059,1,SKU0000463,2.0,66.59,66.59,,5.0,11.99,Voided,True
TL0000021313,TXN000006060,1,SKU0000123,1.0,82.21,96.72,,0.0,5.75,Sold,True
TL0000021314,TXN000006061,1,SKU0000432,1.0,694.49,694.49,,2.0,34.72,Sold,True
TL0000021315,TXN000006061,2,SKU0000211,1.0,512.1,512.1,,2.0,25.61,Sold,True
TL0000021316,TXN000006061,3,SKU0000015,2.0,12.0,12.63,,0.0,1.2,Sold,True
TL0000021317,TXN000006061,4,SKU0000152,1.0,400.89,471.64,,5.0,20.04,Sold,True
TL0000021318,TXN000006061,5,SKU0000562,2.0,1086.48,1143.66,,0.0,0.0,Sold,True
TL0000021319,TXN000006061,6,SKU0000404,2.0,78.05,78.05,PRM00051,0.0,10.93,Voided,True
TL0000021320,TXN000006062,1,SKU0000437,3.0,167.65,167.65,,0.0,35.21,Voided,True
TL0000021321,TXN000006062,2,SKU0000138,5.0,335.61,394.84,,0.0,83.9,Voided,True
TL0000021322,TXN000006062,3,SKU0000040,,124.99,124.99,,5.0,8.75,Voided,False
TL0000021323,TXN000006063,1,SKU0000142,3.0,466.79,518.66,,2.0,98.03,Sold,True
TL0000021324,TXN000006063,2,SKU0000223,3.0,863.22,908.65,,5.0,181.28,Voided,True
TL0000021325,TXN000006063,3,SKU0000256,1.0,580.4,580.4,,2.0,40.63,Voided,True
TL0000021326,TXN000006063,4,SKU0000481,3.0,686.67,807.85,,0.0,103.0,Sold,True
TL0000021327,TXN000006063,5,SKU0000067,1.0,735.69,774.41,,0.0,66.21,Sold,True
TL0000021328,TXN000006064,1,SKU0000447,1.0,198.8,220.89,,1.0,9.94,Sold,True
TL0000021329,TXN000006064,2,SKU0000026,-1.0,354.26,354.26,,2.0,0.0,Voided,False
TL0000021330,TXN000006064,3,SKU0000263,1.0,94.43,99.4,,0.0,4.72,Sold,True
TL0000021331,TXN000006064,4,SKU0000474,1.0,27.78,27.78,,0.0,0.0,Voided,True
TL0000021332,TXN000006065,1,SKU0000486,4.0,765.26,850.29,,0.0,0.0,Voided,True
TL0000021333,TXN000006066,1,SKU0000172,2.0,226.76,283.45,,0.0,40.82,Voided,True
TL0000021334,TXN000006066,2,SKU0000070,-1.0,278.49,293.15,,5.0,0.0,Sold,False
TL0000021335,TXN000006066,3,SKU0000537,5.0,7.21,7.21,,1.0,1.8,Sold,True
TL0000021336,TXN000006067,1,SKU0000385,,61.66,61.66,,1.0,0.0,Sold,False
TL0000021337,TXN000006067,2,SKU0000245,2.0,359.25,378.16,,0.0,50.3,Voided,True
TL0000021338,TXN000006068,1,SKU0000241,3.0,45.46,45.46,,2.0,6.82,Sold,True
TL0000021339,TXN000006068,2,SKU0000141,2.0,534.48,593.87,,5.0,96.21,Sold,True
TL0000021340,TXN000006068,3,SKU0000269,5.0,187.66,197.54,,0.0,0.0,Sold,True
TL0000021341,TXN000006068,4,SKU0000041,2.0,177.6,177.6,,0.0,31.97,Sold,True
TL0000021342,TXN000006068,5,SKU0000486,1.0,850.29,850.29,,5.0,76.53,Sold,True
TL0000021343,TXN000006069,1,SKU0000198,5.0,57.73,60.77,,0.0,14.43,Sold,True
TL0000021344,TXN000006069,2,SKU0000219,4.0,802.89,802.89,,1.0,289.04,Sold,True
TL0000021345,TXN000006070,1,SKU0000495,1.0,308.03,308.03,,0.0,21.56,Sold,True
TL0000021346,TXN000006070,2,SKU0000266,4.0,214.51,238.34,,2.0,42.9,Sold,True
TL0000021347,TXN000006070,3,SKU0000081,4.0,528.22,528.22,,5.0,105.64,Sold,True
TL0000021348,TXN000006071,1,SKU0000270,5.0,302.32,302.32,PRM00003,1.0,75.58,Voided,True
TL0000021349,TXN000006071,2,SKU0000404,3.0,78.05,78.05,,5.0,21.07,Sold,True
TL0000021350,TXN000006071,3,SKU0000086,,518.25,609.71,,0.0,46.64,Sold,False
TL0000021351,TXN000006071,4,SKU0000418,2.0,287.7,359.63,,1.0,0.0,Voided,True
TL0000021352,TXN000006071,5,SKU0000405,5.0,810.44,810.44,,0.0,283.65,Voided,True
TL0000021353,TXN000006072,1,SKU0000047,5.0,21.74,21.74,,0.0,0.0,Sold,True
TL0000021354,TXN000006072,2,SKU0000093,5.0,749.16,881.36,,0.0,262.2,Voided,True
TL0000021355,TXN000006072,3,SKU0000179,,501.88,501.88,,0.0,45.17,Sold,False
TL0000021356,TXN000006073,1,SKU0000437,,167.65,167.65,,0.0,11.74,Sold,False
TL0000021357,TXN000006073,2,SKU0000395,2.0,233.3,291.63,PRM00008,0.0,32.66,Sold,True
TL0000021358,TXN000006073,3,SKU0000004,4.0,370.46,411.62,,0.0,74.09,Sold,True
TL0000021359,TXN000006073,4,SKU0000186,1.0,313.25,368.53,PRM00032,2.0,28.19,Sold,True
TL0000021360,TXN000006074,1,SKU0000241,2.0,68.81,80.95,,2.0,12.39,Sold,True
TL0000021361,TXN000006074,2,SKU0000357,3.0,646.63,808.29,,0.0,135.79,Voided,True
TL0000021362,TXN000006074,3,SKU0000288,1.0,292.4,292.4,,0.0,26.32,Sold,True
TL0000021363,TXN000006075,1,SKU0000415,-1.0,334.14,334.14,,0.0,0.0,Sold,False
TL0000021364,TXN000006075,2,SKU0000398,1.0,551.87,551.87,,1.0,49.67,Voided,True
TL0000021365,TXN000006075,3,SKU0000199,1.0,46.13,46.13,,0.0,3.23,Voided,True
TL0000021366,TXN000006076,1,SKU0000509,2.0,192.93,214.37,,0.0,27.01,Sold,True
TL0000021367,TXN000006076,2,SKU0000453,3.0,321.37,401.71,,1.0,86.77,Sold,True
TL0000021368,TXN000006076,3,SKU0000507,2.0,694.63,731.19,,0.0,97.25,Sold,True
TL0000021369,TXN000006076,4,SKU0000132,1.0,72.62,72.62,PRM00002,5.0,5.08,Sold,True
TL0000021370,TXN000006077,1,SKU0000108,-1.0,480.92,601.15,PRM00041,2.0,0.0,Sold,False
TL0000021371,TXN000006077,2,SKU0000542,2.0,494.12,494.12,,0.0,0.0,Voided,True
TL0000021372,TXN000006077,3,SKU0000228,2.0,374.33,374.33,,0.0,67.38,Sold,True
TL0000021373,TXN000006077,4,SKU_UNKNOWN,5.0,395.34,465.11,PRM00054,0.0,138.37,Sold,True
TL0000021374,TXN000006078,1,SKU0000359,4.0,508.18,508.18,,0.0,101.64,Sold,True
TL0000021375,TXN000006078,2,SKU0000422,4.0,512.39,539.36,,0.0,0.0,Sold,True
TL0000021376,TXN000006078,3,SKU0000381,1.0,958.36,958.36,,1.0,0.0,Sold,True
TL0000021377,TXN000006078,4,SKU0000251,4.0,380.38,380.38,,0.0,136.94,Sold,True
TL0000021378,TXN000006078,5,SKU0000061,2.0,165.97,165.97,,0.0,16.6,Sold,True
TL0000021379,TXN000006079,1,SKU0000507,2.0,621.51,731.19,,5.0,0.0,Sold,True
TL0000021380,TXN000006079,2,SKU0000162,5.0,326.52,326.52,,2.0,81.63,Sold,True
TL0000021381,TXN000006079,3,SKU0000303,2.0,283.37,283.37,,1.0,0.0,Sold,True
TL0000021382,TXN000006079,4,SKU0000480,3.0,71.39,83.99,,1.0,0.0,Sold,True
TL0000021383,TXN000006079,5,SKU0000557,1.0,133.6,157.18,,1.0,9.35,Sold,True
TL0000021384,TXN000006079,6,SKU0000449,4.0,116.56,116.56,,0.0,32.64,Sold,True
TL0000021385,TXN000006080,1,SKU0000302,1.0,8.3,8.3,,0.0,0.42,Sold,True
TL0000021386,TXN000006080,2,SKU0000253,4.0,779.26,779.26,,5.0,0.0,Sold,True
TL0000021387,TXN000006080,3,SKU0000254,2.0,285.81,285.81,,0.0,51.45,Sold,True
TL0000021388,TXN000006080,4,SKU0000535,5.0,459.9,541.06,,1.0,0.0,Sold,True
TL0000021389,TXN000006081,1,SKU0000415,1.0,284.02,334.14,,2.0,25.56,Voided,True
TL0000021390,TXN000006081,2,SKU0000225,1.0,412.87,458.74,,5.0,37.16,Sold,True
TL0000021391,TXN000006081,3,SKU0000036,3.0,110.17,110.17,,5.0,0.0,Sold,True
TL0000021392,TXN000006082,1,SKU0000081,-1.0,528.22,528.22,,0.0,0.0,Sold,False
TL0000021393,TXN000006082,2,SKU0000376,,438.3,438.3,,5.0,30.68,Voided,False
TL0000021394,TXN000006082,3,SKU0000266,1.0,226.42,238.34,,0.0,11.32,Voided,True
TL0000021395,TXN000006083,1,SKU0000145,-1.0,383.26,450.89,,0.0,0.0,Sold,False
TL0000021396,TXN000006083,2,SKU0000181,-1.0,198.31,198.31,,0.0,0.0,Sold,False
TL0000021397,TXN000006083,3,SKU0000188,,845.24,1056.55,,2.0,42.26,Sold,False
TL0000021398,TXN000006083,4,SKU0000032,2.0,308.29,308.29,,0.0,0.0,Sold,True
TL0000021399,TXN000006084,1,SKU0000084,5.0,377.55,444.18,,0.0,0.0,Sold,True
TL0000021400,TXN000006084,2,SKU0000475,3.0,120.17,150.21,,5.0,25.24,Sold,True
TL0000021401,TXN000006084,3,SKU0000558,4.0,479.93,533.25,,0.0,95.99,Sold,True
TL0000021402,TXN000006084,4,SKU0000039,2.0,119.0,132.22,,0.0,16.66,Sold,True
TL0000021403,TXN000006084,5,SKU0000412,2.0,168.24,177.1,,0.0,16.82,Sold,True
TL0000021404,TXN000006085,1,SKU0000004,3.0,370.46,411.62,,2.0,100.02,Voided,True
TL0000021405,TXN000006085,2,SKU0000048,3.0,755.17,888.44,,1.0,0.0,Sold,True
TL0000021406,TXN000006086,1,SKU0000316,-1.0,435.02,483.36,,2.0,0.0,Voided,False
TL0000021407,TXN000006086,2,SKU0000444,2.0,169.64,199.58,,0.0,23.75,Sold,True
TL0000021408,TXN000006086,3,SKU0000227,4.0,203.93,226.59,,2.0,40.79,Sold,True
TL0000021409,TXN000006086,4,SKU0000397,2.0,780.24,975.3,,1.0,140.44,Sold,True
TL0000021410,TXN000006087,1,SKU0000242,2.0,11.45,12.72,,0.0,1.6,Sold,True
TL0000021411,TXN000006087,2,SKU0000024,1.0,349.75,349.75,,0.0,0.0,Sold,True
TL0000021412,TXN000006087,3,SKU0000032,1.0,308.29,308.29,PRM00043,1.0,27.75,Sold,True
TL0000021413,TXN000006087,4,SKU0000365,4.0,256.04,256.04,,1.0,71.69,Voided,True
TL0000021414,TXN000006087,5,SKU0000107,4.0,486.66,486.66,PRM00024,5.0,175.2,Sold,True
TL0000021415,TXN000006088,1,SKU0000575,5.0,755.64,795.41,,0.0,0.0,Sold,True
TL0000021416,TXN000006088,2,SKU0000254,,257.23,285.81,,0.0,18.01,Voided,False
TL0000021417,TXN000006088,3,SKU0000144,3.0,524.8,552.42,,0.0,141.7,Voided,True
TL0000021418,TXN000006088,4,SKU0000562,4.0,1143.66,1143.66,PRM00006,2.0,320.22,Voided,True
TL0000021419,TXN000006088,5,SKU0000303,5.0,283.37,283.37,,0.0,0.0,Sold,True
TL0000021420,TXN000006089,1,SKU0000316,,410.86,483.36,,0.0,20.54,Sold,False
TL0000021421,TXN000006089,2,SKU0000436,4.0,115.02,115.02,,2.0,41.41,Sold,True
TL0000021422,TXN000006089,3,SKU0000410,2.0,199.54,249.43,,2.0,27.94,Sold,True
TL0000021423,TXN000006089,4,SKU0000342,,165.24,194.4,,0.0,11.57,Sold,False
TL0000021424,TXN000006089,5,SKU0000155,3.0,322.46,403.07,,0.0,87.06,Sold,True
TL0000021425,TXN000006090,1,SKU0000135,1.0,66.44,78.16,,0.0,4.65,Voided,True
TL0000021426,TXN000006090,2,SKU0000296,-1.0,320.71,377.31,,2.0,0.0,Voided,False
TL0000021427,TXN000006090,3,SKU0000550,4.0,915.46,915.46,,1.0,329.57,Sold,True
TL0000021428,TXN000006090,4,SKU0000496,1.0,487.25,487.25,,0.0,43.85,Sold,True
TL0000021429,TXN000006091,1,SKU0000498,5.0,565.26,628.07,,0.0,254.37,Sold,True
TL0000021430,TXN000006092,1,SKU0000037,4.0,132.86,166.08,,2.0,26.57,Sold,True
TL0000021431,TXN000006092,2,SKU0000335,1.0,437.19,437.19,PRM00059,5.0,39.35,Sold,True
TL0000021432,TXN000006092,3,SKU0000332,4.0,415.39,461.54,,2.0,149.54,Sold,True
TL0000021433,TXN000006092,4,SKU0000298,-1.0,287.32,287.32,,0.0,0.0,Voided,False
TL0000021434,TXN000006092,5,SKU0000424,,300.6,300.6,,0.0,15.03,Sold,False
TL0000021435,TXN000006093,1,SKU0000437,1.0,134.12,167.65,,0.0,9.39,Sold,True
TL0000021436,TXN000006094,1,SKU0000378,2.0,490.3,490.3,,0.0,0.0,Sold,True
TL0000021437,TXN000006094,2,SKU0000448,2.0,424.05,530.06,,2.0,0.0,Voided,True
TL0000021438,TXN000006095,1,SKU0000059,2.0,420.24,420.24,,0.0,42.02,Voided,True
TL0000021439,TXN000006096,1,SKU0000048,1.0,799.6,888.44,,0.0,55.97,Sold,True
TL0000021440,TXN000006096,2,SKU0000037,-1.0,132.86,166.08,,0.0,0.0,Sold,False
TL0000021441,TXN000006097,1,SKU0000260,2.0,275.1,305.67,,0.0,49.52,Sold,True
TL0000021442,TXN000006097,2,SKU0000170,1.0,334.1,371.22,,0.0,23.39,Sold,True
TL0000021443,TXN000006097,3,SKU0000394,2.0,889.1,889.1,,2.0,124.47,Sold,True
TL0000021444,TXN000006097,4,SKU0000428,5.0,9.16,9.64,,0.0,4.12,Voided,True
TL0000021445,TXN000006097,5,SKU0000392,2.0,375.22,469.03,,0.0,52.53,Sold,True
TL0000021446,TXN000006097,6,SKU0000535,3.0,541.06,541.06,,2.0,0.0,Sold,True
TL0000021447,TXN000006098,1,SKU0000571,2.0,43.0,43.0,,0.0,6.02,Sold,True
TL0000021448,TXN000006098,2,SKU0000452,1.0,260.0,325.0,,2.0,13.0,Sold,True
TL0000021449,TXN000006098,3,SKU0000398,3.0,524.28,551.87,,0.0,0.0,Sold,True
TL0000021450,TXN000006098,4,SKU0000380,1.0,321.76,321.76,,0.0,16.09,Sold,True
TL0000021451,TXN000006098,5,SKU0000451,1.0,87.96,109.95,,2.0,4.4,Sold,True
TL0000021452,TXN000006098,6,SKU0000127,1.0,523.75,551.32,,0.0,0.0,Sold,True
TL0000021453,TXN000006099,1,SKU0000485,2.0,370.73,370.73,,0.0,37.07,Sold,True
TL0000021454,TXN000006099,2,SKU0000421,2.0,264.7,311.41,PRM00035,0.0,37.06,Sold,True
TL0000021455,TXN000006100,1,SKU0000017,4.0,79.49,99.36,,2.0,22.26,Sold,True
TL0000021456,TXN000006100,2,SKU0000112,3.0,298.32,314.02,,5.0,62.65,Voided,True
TL0000021457,TXN000006101,1,SKU0000030,1.0,273.44,341.8,,0.0,24.61,Sold,True
TL0000021458,TXN000006101,2,SKU0000190,1.0,316.37,351.52,,0.0,22.15,Sold,True
TL0000021459,TXN000006101,3,SKU0000108,2.0,480.92,601.15,,0.0,67.33,Sold,True
TL0000021460,TXN000006102,1,SKU0000060,1.0,897.42,897.42,,0.0,80.77,Sold,True
TL0000021461,TXN000006103,1,SKU0000120,,320.9,401.12,,5.0,16.04,Sold,False
TL0000021462,TXN000006103,2,SKU0000263,1.0,89.46,99.4,,0.0,6.26,Voided,True
TL0000021463,TXN000006103,3,SKU0000298,4.0,287.32,287.32,,0.0,0.0,Sold,True
TL0000021464,TXN000006104,1,SKU0000385,1.0,58.58,61.66,,1.0,2.93,Voided,True
TL0000021465,TXN000006105,1,SKU0000270,1.0,287.2,302.32,,0.0,0.0,Sold,True
TL0000021466,TXN000006105,2,SKU0000352,2.0,819.41,819.41,,0.0,147.49,Sold,True
TL0000021467,TXN000006106,1,SKU0000529,4.0,295.09,295.09,,0.0,106.23,Sold,True
TL0000021468,TXN000006107,1,SKU0000053,2.0,276.92,276.92,,0.0,0.0,Sold,True
TL0000021469,TXN000006107,2,SKU0000288,,248.54,292.4,,1.0,22.37,Sold,False
TL0000021470,TXN000006107,3,SKU0000503,3.0,569.02,569.02,PRM00050,0.0,119.49,Sold,True
TL0000021471,TXN000006108,1,SKU0000132,3.0,72.62,72.62,,0.0,15.25,Sold,True
TL0000021472,TXN000006108,2,SKU0000420,5.0,542.84,678.55,,5.0,0.0,Sold,True
TL0000021473,TXN000006108,3,SKU0000460,2.0,391.82,435.36,,0.0,39.18,Sold,True
TL0000021474,TXN000006108,4,SKU0000212,-1.0,354.91,417.54,,0.0,0.0,Sold,False
TL0000021475,TXN000006108,5,SKU0000121,3.0,27.45,28.9,,0.0,5.77,Voided,True
TL0000021476,TXN000006108,6,SKU0000452,2.0,292.5,325.0,PRM00027,0.0,40.95,Sold,True
TL0000021477,TXN000006109,1,SKU0000113,1.0,313.01,313.01,,0.0,21.91,Sold,True
TL0000021478,TXN000006109,2,SKU0000270,4.0,302.32,302.32,,1.0,0.0,Sold,True
TL0000021479,TXN000006109,3,SKU0000285,1.0,343.54,381.71,PRM00046,5.0,30.92,Voided,True
TL0000021480,TXN000006109,4,SKU0000287,-1.0,200.59,200.59,,2.0,0.0,Voided,False
TL0000021481,TXN000006109,5,SKU0000052,3.0,273.67,342.09,,1.0,41.05,Voided,True
TL0000021482,TXN000006109,6,SKU0000164,5.0,678.86,714.59,,2.0,237.6,Sold,True
TL0000021483,TXN000006110,1,SKU0000128,4.0,751.0,883.53,PRM00040,5.0,210.28,Sold,True
TL0000021484,TXN000006110,2,SKU0000524,-1.0,815.91,959.9,,5.0,0.0,Voided,False
TL0000021485,TXN000006110,3,SKU0000461,1.0,122.34,128.78,PRM00039,1.0,6.12,Sold,True
TL0000021486,TXN000006110,4,SKU0000190,-1.0,316.37,351.52,,2.0,0.0,Voided,False
TL0000021487,TXN000006110,5,SKU0000531,2.0,331.03,331.03,,5.0,33.1,Sold,True
TL0000021488,TXN000006110,6,SKU0000497,1.0,88.01,88.01,,1.0,4.4,Sold,True
TL0000021489,TXN000006111,1,SKU0000099,,67.48,79.39,,0.0,6.07,Sold,False
TL0000021490,TXN000006111,2,SKU0000264,1.0,125.8,125.8,,5.0,6.29,Voided,True
TL0000021491,TXN000006111,3,SKU0000169,,445.53,445.53,,0.0,40.1,Sold,False
TL0000021492,TXN000006111,4,SKU0000260,1.0,259.82,305.67,,1.0,23.38,Sold,True
TL0000021493,TXN000006111,5,SKU0000380,5.0,305.67,321.76,,0.0,106.99,Sold,True
TL0000021494,TXN000006111,6,SKU0000378,2.0,392.24,490.3,,0.0,70.6,Sold,True
TL0000021495,TXN000006112,1,SKU0000374,2.0,678.4,798.12,,0.0,122.11,Sold,True
TL0000021496,TXN000006112,2,SKU0000273,4.0,310.06,326.38,,0.0,86.82,Voided,True
TL0000021497,TXN000006112,3,SKU0000492,1.0,571.92,571.92,,0.0,40.03,Sold,True
TL0000021498,TXN000006112,4,SKU0000222,2.0,504.98,504.98,,5.0,70.7,Sold,True
TL0000021499,TXN000006112,5,SKU0000105,1.0,137.7,162.0,,0.0,9.64,Sold,True
TL0000021500,TXN000006112,6,SKU0000347,1.0,208.81,261.01,,0.0,18.79,Voided,True
TL0000021501,TXN000006113,1,SKU0000279,1.0,648.89,648.89,,0.0,0.0,Sold,True
TL0000021502,TXN000006114,1,SKU0000167,4.0,721.5,721.5,,0.0,0.0,Voided,True
TL0000021503,TXN000006114,2,SKU0000465,3.0,347.54,434.43,PRM00043,0.0,72.98,Sold,True
TL0000021504,TXN000006114,3,SKU0000480,2.0,83.99,83.99,PRM00002,5.0,0.0,Sold,True
TL0000021505,TXN000006114,4,SKU0000169,1.0,356.42,445.53,,0.0,17.82,Sold,True
TL0000021506,TXN000006114,5,SKU0000391,-1.0,136.83,144.03,,0.0,0.0,Sold,False
TL0000021507,TXN000006114,6,SKU0000233,1.0,741.96,741.96,,5.0,0.0,Sold,True
TL0000021508,TXN000006115,1,SKU0000470,-1.0,282.96,314.4,PRM00059,0.0,0.0,Sold,False
TL0000021509,TXN000006115,2,SKU0000334,3.0,472.46,472.46,,5.0,70.87,Sold,True
TL0000021510,TXN000006115,3,SKU0000464,1.0,553.99,553.99,,0.0,49.86,Sold,True
TL0000021511,TXN000006115,4,SKU0000065,3.0,139.73,174.66,,0.0,20.96,Sold,True
TL0000021512,TXN000006116,1,SKU0000216,,601.59,601.59,,5.0,0.0,Sold,False
TL0000021513,TXN000006117,1,SKU0000236,,70.14,70.14,,1.0,4.91,Voided,False
TL0000021514,TXN000006117,2,SKU0000407,1.0,489.82,489.82,PRM00005,0.0,44.08,Sold,True
TL0000021515,TXN000006118,1,SKU0000518,2.0,159.1,198.88,,2.0,15.91,Sold,True
TL0000021516,TXN000006118,2,SKU0000381,3.0,766.69,958.36,PRM00013,5.0,0.0,Voided,True
TL0000021517,TXN000006118,3,SKU0000319,3.0,547.3,547.3,,0.0,82.09,Voided,True
TL0000021518,TXN000006118,4,SKU0000092,1.0,417.78,417.78,,1.0,29.24,Sold,True
TL0000021519,TXN000006119,1,SKU0000121,5.0,71.94,89.93,,2.0,32.37,Sold,True
TL0000021520,TXN000006119,2,SKU0000320,5.0,56.1,56.1,,1.0,25.24,Sold,True
TL0000021521,TXN000006119,3,SKU0000402,1.0,369.82,369.82,,2.0,0.0,Voided,True
TL0000021522,TXN000006119,4,SKU0000187,4.0,179.9,179.9,,0.0,50.37,Sold,True
TL0000021523,TXN000006119,5,SKU0000532,1.0,18.58,18.58,,2.0,0.0,Sold,True
TL0000021524,TXN000006120,1,SKU0000477,,57.74,64.16,,0.0,4.04,Sold,False
TL0000021525,TXN000006120,2,SKU0000340,1.0,674.52,674.52,,0.0,60.71,Sold,True
TL0000021526,TXN000006120,3,SKU0000302,3.0,8.3,8.3,,0.0,1.74,Sold,True
TL0000021527,TXN000006120,4,SKU0000061,,141.07,165.97,,5.0,9.88,Voided,False
TL0000021528,TXN000006121,1,SKU0000398,-1.0,551.87,551.87,,5.0,0.0,Sold,False
TL0000021529,TXN000006122,1,SKU0000015,1.0,12.63,12.63,,0.0,1.14,Sold,True
TL0000021530,TXN000006122,2,SKU0000165,4.0,577.01,577.01,,0.0,0.0,Sold,True
TL0000021531,TXN000006123,1,SKU0000441,1.0,413.39,486.34,,2.0,28.94,Sold,True
TL0000021532,TXN000006123,2,SKU0000153,2.0,182.37,191.97,,0.0,18.24,Voided,True
TL0000021533,TXN000006123,3,SKU0000532,1.0,15.79,18.58,,0.0,0.0,Sold,True
TL0000021534,TXN000006124,1,SKU0000059,,378.22,420.24,PRM00005,0.0,26.48,Sold,False
TL0000021535,TXN000006124,2,SKU0000442,,39.52,39.52,,0.0,2.77,Voided,False
TL0000021536,TXN000006124,3,SKU0000271,,861.62,861.62,PRM00039,0.0,0.0,Voided,False
TL0000021537,TXN000006125,1,SKU0000221,3.0,404.92,426.23,,0.0,60.74,Sold,True
TL0000021538,TXN000006125,2,SKU0000217,1.0,410.77,513.46,,1.0,28.75,Sold,True
TL0000021539,TXN000006125,3,SKU0000405,-1.0,769.92,810.44,,0.0,0.0,Sold,False
TL0000021540,TXN000006125,4,SKU0000256,5.0,580.4,580.4,,5.0,0.0,Voided,True
TL0000021541,TXN000006126,1,SKU0000117,4.0,908.48,1135.6,PRM00041,0.0,254.37,Sold,True
TL0000021542,TXN000006126,2,SKU0000180,1.0,387.98,408.4,,2.0,27.16,Sold,True
TL0000021543,TXN000006126,3,SKU0000431,5.0,120.7,134.11,,0.0,42.24,Voided,True
TL0000021544,TXN000006126,4,SKU0000421,1.0,311.41,311.41,,2.0,0.0,Sold,True
TL0000021545,TXN000006126,5,SKU0000371,4.0,391.14,488.92,,5.0,109.52,Voided,True
TL0000021546,TXN000006126,6,SKU0000507,2.0,731.19,731.19,PRM00054,1.0,131.61,Sold,True
TL0000021547,TXN000006127,1,SKU0000466,3.0,159.34,167.73,,5.0,23.9,Sold,True
TL0000021548,TXN000006127,2,SKU0000322,1.0,836.44,836.44,,5.0,0.0,Voided,True
TL0000021549,TXN000006127,3,SKU0000388,5.0,540.56,600.62,PRM00024,1.0,135.14,Sold,True
TL0000021550,TXN000006128,1,SKU0000378,5.0,490.3,490.3,,0.0,171.61,Sold,True
TL0000021551,TXN000006128,2,SKU0000141,1.0,564.18,593.87,,5.0,0.0,Sold,True
TL0000021552,TXN000006128,3,SKU0000309,2.0,420.75,420.75,,0.0,0.0,Sold,True
TL0000021553,TXN000006129,1,SKU0000192,3.0,489.3,611.62,,0.0,73.39,Sold,True
TL0000021554,TXN000006130,1,SKU0000171,1.0,442.68,442.68,,0.0,0.0,Voided,True
TL0000021555,TXN000006130,2,SKU0000371,1.0,488.92,488.92,,2.0,44.0,Sold,True
TL0000021556,TXN000006130,3,SKU0000451,1.0,109.95,109.95,,1.0,7.7,Voided,True
