snapshot_date,store_id,product_id,on_hand_qty,reserved_qty,on_order_qty,reorder_point,safety_stock_qty,inventory_status,available_qty,valid_values
2026-05-31,STR0008,SKU0000279,346.0,46,21,20,10,Healthy,300.0,True
2026-05-31,STR0008,SKU0000517,48.0,4,47,75,5,Healthy,44.0,True
2026-05-31,STR0008,SKU0000416,257.0,37,49,50,20,Low,220.0,True
2026-05-31,STR0008,SKU0000459,82.0,18,15,75,30,Stockout,64.0,True
2026-05-31,STR0008,SKU0000520,325.0,48,119,50,10,Stockout,277.0,True
2026-05-31,STR0008,SKU0000157,4.0,1,51,30,30,Healthy,3.0,True
2026-05-31,STR0008,SKU0000368,392.0,10,191,20,30,Stockout,382.0,True
2026-05-31,STR0008,SKU0000303,264.0,58,80,30,5,Stockout,206.0,True
2026-05-31,STR0008,SKU0000341,304.0,45,78,20,30,Overstock,259.0,True
2026-05-31,STR0008,SKU0000203,191.0,53,74,30,10,Stockout,138.0,True
2026-05-31,STR0008,SKU0000380,128.0,52,43,30,10,Low,76.0,True
2026-05-31,STR0008,SKU0000466,106.0,12,69,50,20,Healthy,94.0,True
2026-05-31,STR0008,SKU0000364,429.0,4,63,10,5,Healthy,425.0,True
2026-05-31,STR0008,SKU0000037,157.0,2,65,75,5,Stockout,155.0,True
2026-05-31,STR0008,SKU0000275,0.0,0,10,20,30,Stockout,0.0,True
2026-05-31,STR0008,SKU0000060,152.0,18,72,50,5,Low,134.0,True
2026-05-31,STR0008,SKU0000111,394.0,32,66,50,20,Healthy,362.0,True
2026-05-31,STR0008,SKU0000189,442.0,23,132,20,10,Overstock,419.0,True
2026-05-31,STR0008,SKU0000543,60.0,23,126,30,5,Stockout,37.0,True
2026-05-31,STR0008,SKU0000317,223.0,55,155,75,10,Healthy,168.0,True
2026-05-31,STR0008,SKU0000180,186.0,18,82,50,30,Low,168.0,True
2026-05-31,STR0008,SKU0000095,58.0,32,58,50,30,Healthy,26.0,True
2026-05-31,STR0008,SKU0000192,327.0,31,58,20,5,Low,296.0,True
2026-05-31,STR0009,SKU0000499,210.0,43,152,30,5,Stockout,167.0,True
2026-05-31,STR0009,SKU0000339,499.0,42,180,75,5,Healthy,457.0,True
2026-05-31,STR0009,SKU0000451,212.0,38,54,30,30,Healthy,174.0,True
2026-05-31,STR0009,SKU0000498,205.0,17,196,20,30,Overstock,188.0,True
2026-05-31,STR0009,SKU0000019,173.0,36,82,20,10,Low,137.0,True
2026-05-31,STR0009,SKU0000150,156.0,15,112,10,10,Overstock,141.0,True
2026-05-31,STR0009,SKU0000471,215.0,11,29,20,20,Stockout,204.0,True
2026-05-31,STR0009,SKU0000504,166.0,47,41,50,20,Low,119.0,True
2026-05-31,STR0009,SKU0000097,239.0,17,29,20,5,Healthy,222.0,True
2026-05-31,STR0009,SKU0000483,385.0,22,16,75,5,Healthy,363.0,True
2026-05-31,STR0009,SKU0000334,143.0,26,115,30,30,Healthy,117.0,True
2026-05-31,STR0009,SKU0000079,306.0,21,82,75,30,Overstock,285.0,True
2026-05-31,STR0009,SKU0000568,418.0,52,82,75,20,Stockout,366.0,True
2026-05-31,STR0009,SKU0000225,126.0,24,46,30,5,Healthy,102.0,True
2026-05-31,STR0009,SKU0000528,259.0,49,106,75,10,Healthy,210.0,True
2026-05-31,STR0009,SKU0000056,168.0,11,144,10,30,Overstock,157.0,True
2026-05-31,STR0009,SKU0000178,13.0,12,103,75,20,Low,1.0,True
2026-05-31,STR0009,SKU0000386,108.0,35,159,50,5,Healthy,73.0,True
2026-05-31,STR0009,SKU0000350,360.0,22,63,50,30,Healthy,338.0,True
2026-05-31,STR0009,SKU0000164,371.0,48,160,30,5,Stockout,323.0,True
2026-05-31,STR0009,SKU0000303,241.0,47,141,20,20,Healthy,194.0,True
2026-05-31,STR0009,SKU0000450,23.0,2,199,10,5,Healthy,21.0,True
2026-05-31,STR0009,SKU0000018,403.0,35,64,10,5,Healthy,368.0,True
2026-05-31,STR0009,SKU0000129,490.0,55,131,20,20,Healthy,435.0,True
2026-05-31,STR0009,SKU0000429,133.0,29,100,30,10,Low,104.0,True
2026-05-31,STR0009,SKU0000137,303.0,47,142,30,30,Low,256.0,True
2026-05-31,STR0009,SKU0000437,72.0,2,99,75,20,Healthy,70.0,True
2026-05-31,STR0009,SKU0000505,356.0,16,20,10,5,Overstock,340.0,True
2026-05-31,STR0009,SKU0000324,23.0,19,175,10,10,Low,4.0,True
2026-05-31,STR0009,SKU0000342,316.0,48,105,50,5,Healthy,268.0,True
2026-05-31,STR0009,SKU0000492,119.0,9,157,10,10,Healthy,110.0,True
2026-05-31,STR0009,SKU0000355,12.0,9,156,10,30,Low,3.0,True
2026-05-31,STR0009,SKU0000010,64.0,48,42,75,5,Stockout,16.0,True
2026-05-31,STR0009,SKU0000077,450.0,20,167,30,10,Healthy,430.0,True
2026-05-31,STR0009,SKU0000387,255.0,50,130,20,10,Healthy,205.0,True
2026-05-31,STR0009,SKU0000008,241.0,8,89,30,5,Stockout,233.0,True
2026-05-31,STR0009,SKU0000503,276.0,8,92,10,20,Low,268.0,True
2026-05-31,STR0009,SKU0000452,241.0,53,37,75,20,Healthy,188.0,True
2026-05-31,STR0009,SKU0000268,187.0,15,69,30,5,Overstock,172.0,True
2026-05-31,STR0009,SKU0000146,398.0,49,133,50,30,Healthy,349.0,True
2026-05-31,STR0009,SKU0000248,352.0,32,50,30,5,Overstock,320.0,True
2026-05-31,STR0009,SKU0000412,425.0,29,111,75,5,Healthy,396.0,True
2026-05-31,STR0009,SKU0000240,227.0,49,14,20,5,Low,178.0,True
2026-05-31,STR0009,SKU0000278,365.0,41,193,10,30,Healthy,324.0,True
2026-05-31,STR0009,SKU0000445,426.0,15,175,20,10,Healthy,411.0,True
2026-05-31,STR0009,SKU0000080,197.0,26,36,10,10,Healthy,171.0,True
2026-05-31,STR0009,SKU0000130,36.0,26,37,20,10,Healthy,10.0,True
2026-05-31,STR0009,SKU0000384,306.0,12,161,20,10,Overstock,294.0,True
2026-05-31,STR0009,SKU0000405,444.0,15,190,10,30,Healthy,429.0,True
2026-05-31,STR0009,SKU0000016,448.0,27,109,30,20,Healthy,421.0,True
2026-05-31,STR0009,SKU0000545,38.0,13,190,10,20,Stockout,25.0,True
2026-05-31,STR0009,SKU0000524,256.0,12,130,50,10,Healthy,244.0,True
2026-05-31,STR0009,SKU0000203,0.0,0,85,10,30,Low,0.0,True
2026-05-31,STR0009,SKU0000105,26.0,18,164,30,5,Overstock,8.0,True
2026-05-31,STR0009,SKU0000525,99.0,32,55,20,20,Low,67.0,True
2026-05-31,STR0009,SKU0000317,339.0,53,98,10,10,Healthy,286.0,True
2026-05-31,STR0009,SKU0000151,194.0,4,132,30,10,Healthy,190.0,True
2026-05-31,STR0009,SKU0000507,25.0,15,77,30,5,Overstock,10.0,True
2026-05-31,STR0009,SKU0000206,272.0,19,82,50,10,Healthy,253.0,True
2026-05-31,STR0009,SKU0000061,50.0,14,78,75,5,Low,36.0,True
2026-05-31,STR0009,SKU0000517,311.0,7,164,10,10,Low,304.0,True
2026-05-31,STR0009,SKU0000400,467.0,60,167,10,5,Healthy,407.0,True
2026-05-31,STR0009,SKU0000304,132.0,39,149,75,10,Low,93.0,True
2026-05-31,STR0009,SKU0000138,455.0,51,48,75,20,Healthy,404.0,True
2026-05-31,STR0009,SKU0000327,144.0,27,137,75,30,Healthy,117.0,True
2026-05-31,STR0009,SKU0000357,4.0,0,107,30,20,Healthy,4.0,True
2026-05-31,STR0009,SKU0000071,191.0,13,189,20,30,Healthy,178.0,True
2026-05-31,STR0009,SKU0000054,379.0,46,189,30,30,Healthy,333.0,True
2026-05-31,STR0009,SKU0000091,193.0,32,109,10,30,Low,161.0,True
2026-05-31,STR0009,SKU0000208,380.0,10,26,75,30,Stockout,370.0,True
2026-05-31,STR0009,SKU0000074,46.0,22,137,75,20,Healthy,24.0,True
2026-05-31,STR0009,SKU0000373,232.0,35,92,10,10,Stockout,197.0,True
2026-05-31,STR0009,SKU0000086,462.0,23,82,30,20,Healthy,439.0,True
2026-05-31,STR0009,SKU0000351,359.0,29,95,10,20,Healthy,330.0,True
2026-05-31,STR0009,SKU0000438,423.0,52,188,10,30,Overstock,371.0,True
2026-05-31,STR0009,SKU0000392,86.0,23,182,20,5,Low,63.0,True
2026-05-31,STR0009,SKU0000428,393.0,29,72,20,5,Stockout,364.0,True
2026-05-31,STR0009,SKU0000025,470.0,24,171,20,10,Overstock,446.0,True
2026-05-31,STR0009,SKU0000053,27.0,0,117,75,30,Stockout,27.0,True
2026-05-31,STR0009,SKU0000331,100.0,4,34,30,20,Healthy,96.0,True
2026-05-31,STR0009,SKU0000535,458.0,45,161,50,10,Low,413.0,True
2026-05-31,STR0009,SKU0000274,362.0,12,129,10,5,Healthy,350.0,True
2026-05-31,STR0009,SKU0000247,80.0,21,56,20,10,Stockout,59.0,True
2026-05-31,STR0009,SKU0000277,67.0,52,6,75,10,Healthy,15.0,True
2026-05-31,STR0009,SKU0000576,222.0,48,140,30,30,Stockout,174.0,True
2026-05-31,STR0009,SKU0000359,7.0,7,54,20,5,Low,0.0,True
2026-05-31,STR0009,SKU0000417,94.0,22,101,20,20,Stockout,72.0,True
2026-05-31,STR0009,SKU0000028,298.0,30,37,50,10,Healthy,268.0,True
2026-05-31,STR0009,SKU0000190,39.0,36,66,50,20,Stockout,3.0,True
2026-05-31,STR0009,SKU0000059,225.0,43,19,20,10,Healthy,182.0,True
2026-05-31,STR0009,SKU0000358,77.0,51,197,30,10,Healthy,26.0,True
2026-05-31,STR0009,SKU0000243,251.0,53,16,20,10,Healthy,198.0,True
2026-05-31,STR0009,SKU0000039,198.0,31,155,10,10,Low,167.0,True
2026-05-31,STR0009,SKU0000518,129.0,12,105,75,20,Healthy,117.0,True
2026-05-31,STR0009,SKU0000569,307.0,27,163,30,10,Overstock,280.0,True
2026-05-31,STR0009,SKU0000381,13.0,2,188,20,5,Healthy,11.0,True
2026-05-31,STR0009,SKU0000093,51.0,23,86,20,5,Low,28.0,True
2026-05-31,STR0009,SKU0000031,320.0,14,85,75,20,Low,306.0,True
2026-05-31,STR0009,SKU0000011,184.0,23,149,75,5,Overstock,161.0,True
2026-05-31,STR0009,SKU0000552,455.0,5,133,10,5,Low,450.0,True
2026-05-31,STR0009,SKU0000544,70.0,42,97,10,10,Overstock,28.0,True
2026-05-31,STR0009,SKU0000298,303.0,36,161,75,30,Stockout,267.0,True
2026-05-31,STR0009,SKU0000179,145.0,7,156,20,10,Overstock,138.0,True
2026-05-31,STR0009,SKU0000212,175.0,28,143,30,5,Overstock,147.0,True
2026-05-31,STR0009,SKU0000057,402.0,4,124,50,20,Stockout,398.0,True
2026-05-31,STR0009,SKU0000440,277.0,23,152,30,20,Healthy,254.0,True
2026-05-31,STR0009,SKU0000175,34.0,4,118,20,5,Low,30.0,True
2026-05-31,STR0009,SKU0000472,429.0,1,159,50,5,Low,428.0,True
2026-05-31,STR0009,SKU0000410,375.0,10,114,30,10,Healthy,365.0,True
2026-05-31,STR0009,SKU0000494,27.0,17,41,10,20,Healthy,10.0,True
2026-05-31,STR0009,SKU0000123,287.0,30,196,30,5,Stockout,257.0,True
2026-05-31,STR0009,SKU0000522,439.0,16,167,20,10,Low,423.0,True
2026-05-31,STR0009,SKU0000378,,35,39,10,30,Stockout,,False
2026-05-31,STR0009,SKU0000501,227.0,47,157,10,10,Low,180.0,True
2026-05-31,STR0009,SKU0000554,70.0,44,30,50,20,Stockout,26.0,True
2026-05-31,STR0009,SKU0000292,26.0,5,123,20,30,Healthy,21.0,True
2026-05-31,STR0009,SKU0000430,363.0,24,124,20,10,Healthy,339.0,True
2026-05-31,STR0009,SKU0000257,376.0,57,49,50,20,Stockout,319.0,True
2026-05-31,STR0009,SKU0000562,124.0,52,132,50,10,Healthy,72.0,True
2026-05-31,STR0009,SKU0000441,91.0,19,193,50,5,Healthy,72.0,True
2026-05-31,STR0009,SKU0000006,376.0,11,104,30,30,Stockout,365.0,True
2026-05-31,STR0009,SKU0000007,277.0,57,25,10,30,Stockout,220.0,True
2026-05-31,STR0009,SKU0000561,322.0,23,197,10,20,Healthy,299.0,True
2026-05-31,STR0009,SKU0000141,307.0,38,45,30,20,Stockout,269.0,True
2026-05-31,STR0009,SKU0000313,344.0,38,46,10,10,Healthy,306.0,True
2026-05-31,STR0009,SKU0000532,135.0,7,195,75,30,Healthy,128.0,True
2026-05-31,STR0009,SKU0000474,406.0,1,108,50,30,Low,405.0,True
2026-05-31,STR0009,SKU0000369,182.0,14,87,30,5,Healthy,168.0,True
2026-05-31,STR0009,SKU0000341,486.0,0,31,50,5,Overstock,486.0,True
2026-05-31,STR0009,SKU0000307,420.0,54,160,20,30,Healthy,366.0,True
2026-05-31,STR0009,SKU0000459,398.0,52,52,20,30,Stockout,346.0,True
2026-05-31,STR0009,SKU0000196,54.0,6,177,30,30,Stockout,48.0,True
2026-05-31,STR0009,SKU0000390,72.0,53,59,50,30,Low,19.0,True
2026-05-31,STR0009,SKU0000526,73.0,25,158,75,20,Stockout,48.0,True
2026-05-31,STR0009,SKU0000197,172.0,42,74,20,5,Overstock,130.0,True
2026-05-31,STR0009,SKU0000493,212.0,40,62,50,10,Low,172.0,True
2026-05-31,STR0009,SKU0000424,50.0,40,30,30,20,Stockout,10.0,True
2026-05-31,STR0009,SKU0000168,151.0,31,38,30,20,Low,120.0,True
2026-05-31,STR0009,SKU0000088,126.0,40,153,10,5,Overstock,86.0,True
2026-05-31,STR0009,SKU0000231,5.0,2,61,20,10,Healthy,3.0,True
2026-05-31,STR0009,SKU0000346,433.0,58,4,75,20,Low,375.0,True
2026-05-31,STR0009,SKU0000144,175.0,25,131,20,20,Stockout,150.0,True
2026-05-31,STR0009,SKU0000442,392.0,13,102,75,20,Healthy,379.0,True
2026-05-31,STR0009,SKU0000348,409.0,50,122,30,10,Overstock,359.0,True
2026-05-31,STR0009,SKU0000506,374.0,50,69,50,10,Overstock,324.0,True
2026-05-31,STR0009,SKU0000062,33.0,9,160,10,30,Healthy,24.0,True
2026-05-31,STR0009,SKU0000089,105.0,45,17,20,20,Healthy,60.0,True
2026-05-31,STR0009,SKU0000048,404.0,34,178,50,30,Healthy,370.0,True
2026-05-31,STR0009,SKU0000221,203.0,17,174,10,5,Low,186.0,True
2026-05-31,STR0009,SKU0000242,267.0,57,68,20,20,Healthy,210.0,True
2026-05-31,STR0009,SKU0000288,310.0,39,22,30,10,Stockout,271.0,True
2026-05-31,STR0009,SKU0000187,12.0,9,190,10,5,Healthy,3.0,True
2026-05-31,STR0009,SKU0000201,24.0,22,176,75,20,Healthy,2.0,True
2026-05-31,STR0009,SKU0000418,124.0,21,94,10,30,Stockout,103.0,True
2026-05-31,STR0009,SKU0000516,245.0,58,162,75,30,Stockout,187.0,True
2026-05-31,STR0009,SKU0000140,480.0,10,149,30,30,Healthy,470.0,True
2026-05-31,STR0009,SKU0000251,383.0,21,124,50,20,Low,362.0,True
2026-05-31,STR0009,SKU0000266,489.0,9,57,75,20,Stockout,480.0,True
2026-05-31,STR0009,SKU0000162,319.0,45,107,30,5,Healthy,274.0,True
2026-05-31,STR0009,SKU0000220,318.0,21,156,50,5,Healthy,297.0,True
2026-05-31,STR0010,SKU0000501,396.0,26,122,10,10,Stockout,370.0,True
2026-05-31,STR0010,SKU0000492,469.0,55,194,75,20,Healthy,414.0,True
2026-05-31,STR0010,SKU0000385,120.0,53,150,75,10,Healthy,67.0,True
2026-05-31,STR0010,SKU0000503,232.0,42,134,75,30,Healthy,190.0,True
2026-05-31,STR0010,SKU0000050,77.0,17,4,10,5,Overstock,60.0,True
2026-05-31,STR0010,SKU0000063,231.0,55,7,10,20,Healthy,176.0,True
2026-05-31,STR0010,SKU0000193,87.0,3,90,10,10,Stockout,84.0,True
2026-05-31,STR0010,SKU0000415,296.0,45,37,50,10,Stockout,251.0,True
2026-05-31,STR0010,SKU0000493,135.0,59,101,75,30,Healthy,76.0,True
2026-05-31,STR0010,SKU0000394,398.0,25,177,50,20,Healthy,373.0,True
2026-05-31,STR0010,SKU0000345,402.0,22,142,10,10,Healthy,380.0,True
2026-05-31,STR0010,SKU0000453,174.0,14,53,30,30,Healthy,160.0,True
2026-05-31,STR0010,SKU0000258,247.0,6,71,20,20,Healthy,241.0,True
2026-05-31,STR0010,SKU0000544,33.0,10,42,75,5,Overstock,23.0,True
2026-05-31,STR0010,SKU0000516,483.0,48,177,75,20,Healthy,435.0,True
2026-05-31,STR0010,SKU0000367,13.0,8,36,50,30,Low,5.0,True
2026-05-31,STR0010,SKU0000283,490.0,8,109,30,30,Healthy,482.0,True
2026-05-31,STR0010,SKU0000192,180.0,17,120,10,30,Overstock,163.0,True
2026-05-31,STR0010,SKU0000116,109.0,51,128,20,10,Low,58.0,True
2026-05-31,STR0010,SKU0000282,252.0,0,59,75,10,Overstock,252.0,True
2026-05-31,STR0010,SKU0000059,7.0,4,173,50,20,Overstock,3.0,True
2026-05-31,STR0010,SKU0000524,11.0,7,163,10,30,Low,4.0,True
2026-05-31,STR0010,SKU0000338,304.0,3,107,10,30,Healthy,301.0,True
2026-05-31,STR0010,SKU0000049,492.0,57,59,30,30,Overstock,435.0,True
2026-05-31,STR0010,SKU0000222,344.0,32,55,50,5,Stockout,312.0,True
2026-05-31,STR0010,SKU0000312,176.0,3,148,50,20,Healthy,173.0,True
2026-05-31,STR0010,SKU0000483,449.0,39,156,50,10,Low,410.0,True
2026-05-31,STR0010,SKU0000319,446.0,29,110,10,10,Healthy,417.0,True
2026-05-31,STR0010,SKU0000169,299.0,22,43,50,5,Overstock,277.0,True
2026-05-31,STR0010,SKU0000143,260.0,57,60,30,5,Stockout,203.0,True
2026-05-31,STR0010,SKU0000392,316.0,57,79,75,10,Healthy,259.0,True
2026-05-31,STR0010,SKU0000060,297.0,26,121,30,5,Low,271.0,True
2026-05-31,STR0010,SKU0000026,424.0,13,31,50,30,Healthy,411.0,True
2026-05-31,STR0010,SKU0000468,394.0,19,198,30,10,Stockout,375.0,True
2026-05-31,STR0010,SKU0000481,253.0,4,7,75,5,Stockout,249.0,True
2026-05-31,STR0010,SKU0000217,272.0,28,81,75,5,Stockout,244.0,True
2026-05-31,STR0010,SKU0000379,350.0,48,105,50,30,Overstock,302.0,True
2026-05-31,STR0010,SKU0000440,469.0,40,190,20,30,Overstock,429.0,True
2026-05-31,STR0010,SKU0000013,282.0,4,118,30,20,Healthy,278.0,True
2026-05-31,STR0010,SKU0000329,29.0,23,1,50,5,Overstock,6.0,True
2026-05-31,STR0010,SKU0000081,196.0,13,74,50,30,Stockout,183.0,True
2026-05-31,STR0010,SKU0000397,309.0,37,113,20,10,Low,272.0,True
2026-05-31,STR0010,SKU0000278,93.0,1,175,75,30,Healthy,92.0,True
2026-05-31,STR0010,SKU0000108,421.0,32,27,50,30,Low,389.0,True
2026-05-31,STR0010,SKU0000110,197.0,34,178,20,10,Healthy,163.0,True
2026-05-31,STR0010,SKU0000291,414.0,8,180,50,20,Healthy,406.0,True
2026-05-31,STR0010,SKU0000487,261.0,20,54,20,10,Overstock,241.0,True
2026-05-31,STR0010,SKU0000249,434.0,52,185,20,10,Healthy,382.0,True
2026-05-31,STR0010,SKU0000002,12.0,11,17,50,5,Low,1.0,True
2026-05-31,STR0010,SKU0000213,89.0,13,165,20,30,Overstock,76.0,True
2026-05-31,STR0010,SKU0000239,373.0,7,167,10,5,Healthy,366.0,True
2026-05-31,STR0010,SKU0000260,30.0,14,68,10,30,Stockout,16.0,True
2026-05-31,STR0010,SKU0000122,258.0,58,133,75,10,Low,200.0,True
2026-05-31,STR0010,SKU0000086,214.0,34,107,50,10,Low,180.0,True
2026-05-31,STR0010,SKU0000460,59.0,32,156,75,30,Healthy,27.0,True
2026-05-31,STR0010,SKU0000475,393.0,34,177,50,10,Healthy,359.0,True
2026-05-31,STR0010,SKU0000425,166.0,16,102,10,20,Healthy,150.0,True
2026-05-31,STR0010,SKU0000113,181.0,54,185,20,20,Low,127.0,True
2026-05-31,STR0010,SKU0000576,411.0,52,117,10,20,Overstock,359.0,True
2026-05-31,STR0010,SKU0000257,41.0,31,18,10,5,Low,10.0,True
2026-05-31,STR0010,SKU0000102,487.0,39,4,75,5,Stockout,448.0,True
2026-05-31,STR0010,SKU0000513,492.0,50,48,50,10,Stockout,442.0,True
2026-05-31,STR0010,SKU0000414,196.0,55,84,50,20,Healthy,141.0,True
2026-05-31,STR0010,SKU0000248,259.0,44,61,10,30,Low,215.0,True
2026-05-31,STR0010,SKU0000290,59.0,46,148,50,5,Stockout,13.0,True
2026-05-31,STR0010,SKU0000458,54.0,1,124,75,10,Healthy,53.0,True
2026-05-31,STR0010,SKU0000522,118.0,2,107,20,10,Healthy,116.0,True
2026-05-31,STR0010,SKU0000386,456.0,19,33,50,5,Low,437.0,True
2026-05-31,STR0010,SKU0000564,79.0,55,132,75,20,Low,24.0,True
2026-05-31,STR0010,SKU0000281,363.0,23,149,10,5,Low,340.0,True
2026-05-31,STR0010,SKU0000268,131.0,6,173,10,5,Low,125.0,True
2026-05-31,STR0010,SKU0000083,23.0,20,35,30,10,Healthy,3.0,True
2026-05-31,STR0010,SKU0000405,474.0,56,21,20,30,Stockout,418.0,True
2026-05-31,STR0010,SKU0000511,439.0,17,72,75,20,Overstock,422.0,True
2026-05-31,STR0010,SKU0000012,329.0,16,142,30,10,Stockout,313.0,True
2026-05-31,STR0010,SKU0000548,452.0,12,166,75,30,Low,440.0,True
2026-05-31,STR0010,SKU0000295,100.0,4,194,50,5,Stockout,96.0,True
2026-05-31,STR0010,SKU0000068,156.0,46,17,10,10,Healthy,110.0,True
2026-05-31,STR0010,SKU0000417,126.0,28,191,30,30,Healthy,98.0,True
2026-05-31,STR0010,SKU0000207,226.0,15,88,20,30,Low,211.0,True
2026-05-31,STR0010,SKU0000347,254.0,59,112,10,30,Overstock,195.0,True
2026-05-31,STR0010,SKU0000176,166.0,32,25,30,5,Low,134.0,True
2026-05-31,STR0010,SKU0000454,233.0,34,70,30,20,Overstock,199.0,True
2026-05-31,STR0010,SKU0000250,279.0,29,101,75,5,Low,250.0,True
2026-05-31,STR0010,SKU0000387,140.0,23,35,75,20,Healthy,117.0,True
2026-05-31,STR0010,SKU0000370,145.0,14,107,30,5,Low,131.0,True
2026-05-31,STR0010,SKU0000096,492.0,19,73,30,10,Low,473.0,True
2026-05-31,STR0010,SKU0000368,351.0,24,186,30,20,Healthy,327.0,True
2026-05-31,STR0010,SKU0000203,300.0,28,200,75,20,Healthy,272.0,True
2026-05-31,STR0010,SKU0000271,278.0,21,164,20,5,Healthy,257.0,True
2026-05-31,STR0010,SKU0000279,234.0,24,196,30,5,Healthy,210.0,True
2026-05-31,STR0010,SKU0000363,50.0,38,94,10,20,Healthy,12.0,True
2026-05-31,STR0010,SKU0000025,118.0,28,21,10,10,Stockout,90.0,True
2026-05-31,STR0010,SKU0000200,492.0,10,63,30,20,Low,482.0,True
2026-05-31,STR0010,SKU0000450,9.0,6,57,10,5,Healthy,3.0,True
2026-05-31,STR0010,SKU0000242,84.0,45,90,30,5,Stockout,39.0,True
2026-05-31,STR0010,SKU0000315,55.0,36,89,75,20,Healthy,19.0,True
2026-05-31,STR0010,SKU0000567,333.0,25,62,75,30,Overstock,308.0,True
2026-05-31,STR0010,SKU0000196,115.0,35,68,30,20,Stockout,80.0,True
2026-05-31,STR0010,SKU0000232,286.0,17,69,20,5,Overstock,269.0,True
2026-05-31,STR0010,SKU0000147,363.0,38,43,75,20,Low,325.0,True
2026-05-31,STR0010,SKU0000165,492.0,52,109,10,30,Low,440.0,True
2026-05-31,STR0010,SKU0000128,340.0,54,48,30,20,Healthy,286.0,True
2026-05-31,STR0010,SKU0000300,42.0,26,110,20,30,Stockout,16.0,True
2026-05-31,STR0010,SKU0000557,210.0,55,125,30,20,Low,155.0,True
2026-05-31,STR0010,SKU0000183,383.0,12,158,50,10,Low,371.0,True
2026-05-31,STR0010,SKU0000563,271.0,28,60,50,5,Healthy,243.0,True
2026-05-31,STR0010,SKU0000549,482.0,14,131,30,10,Healthy,468.0,True
2026-05-31,STR0010,SKU0000486,287.0,28,125,20,30,Low,259.0,True
2026-05-31,STR0010,SKU0000055,466.0,24,84,30,30,Healthy,442.0,True
2026-05-31,STR0010,SKU0000123,13.0,12,172,30,5,Healthy,1.0,True
2026-05-31,STR0010,SKU0000459,190.0,28,42,10,20,Healthy,162.0,True
2026-05-31,STR0010,SKU0000080,439.0,19,150,75,5,Low,420.0,True
2026-05-31,STR0010,SKU0000323,394.0,15,26,75,20,Overstock,379.0,True
2026-05-31,STR0010,SKU0000339,497.0,38,163,30,10,Low,459.0,True
2026-05-31,STR0010,SKU0000019,2.0,2,143,75,20,Overstock,0.0,True
2026-05-31,STR0010,SKU0000301,251.0,0,150,75,30,Overstock,251.0,True
2026-05-31,STR0010,SKU0000422,278.0,6,166,10,10,Stockout,272.0,True
2026-05-31,STR0010,SKU0000190,151.0,60,139,50,20,Low,91.0,True
2026-05-31,STR0010,SKU0000496,296.0,29,92,50,5,Healthy,267.0,True
2026-05-31,STR0010,SKU0000043,188.0,42,71,50,10,Healthy,146.0,True
2026-05-31,STR0010,SKU0000476,41.0,17,86,75,5,Healthy,24.0,True
2026-05-31,STR0010,SKU0000140,156.0,15,61,75,30,Overstock,141.0,True
2026-05-31,STR0010,SKU0000053,414.0,55,169,50,20,Low,359.0,True
2026-05-31,STR0010,SKU0000336,457.0,12,152,10,5,Healthy,445.0,True
2026-05-31,STR0010,SKU0000062,439.0,22,129,30,20,Healthy,417.0,True
2026-05-31,STR0010,SKU0000069,500.0,25,20,10,10,Stockout,475.0,True
2026-05-31,STR0010,SKU0000041,22.0,4,187,30,5,Healthy,18.0,True
2026-05-31,STR0010,SKU0000156,391.0,20,125,75,30,Stockout,371.0,True
2026-05-31,STR0010,SKU0000528,458.0,9,48,30,10,Healthy,449.0,True
2026-05-31,STR0010,SKU0000365,112.0,20,193,30,30,Healthy,92.0,True
2026-05-31,STR0010,SKU0000449,223.0,38,8,20,30,Healthy,185.0,True
2026-05-31,STR0010,SKU0000090,425.0,12,16,20,5,Overstock,413.0,True
2026-05-31,STR0010,SKU0000001,75.0,25,183,30,30,Stockout,50.0,True
2026-05-31,STR0010,SKU0000446,62.0,42,182,50,5,Low,20.0,True
2026-05-31,STR0010,SKU0000101,76.0,15,103,50,20,Low,61.0,True
2026-05-31,STR0010,SKU0000163,183.0,42,133,10,10,Low,141.0,True
2026-05-31,STR0010,SKU0000355,400.0,0,81,75,30,Healthy,400.0,True
2026-05-31,STR0010,SKU0000137,225.0,37,66,30,10,Stockout,188.0,True
2026-05-31,STR0010,SKU0000519,426.0,16,185,10,20,Healthy,410.0,True
2026-05-31,STR0010,SKU0000578,459.0,26,96,20,20,Stockout,433.0,True
2026-05-31,STR0010,SKU0000044,18.0,15,124,20,10,Stockout,3.0,True
2026-05-31,STR0010,SKU0000179,178.0,38,196,30,5,Healthy,140.0,True
2026-05-31,STR0010,SKU0000159,178.0,25,186,50,10,Overstock,153.0,True
2026-05-31,STR0010,SKU0000029,211.0,16,89,50,5,Low,195.0,True
2026-05-31,STR0010,SKU0000448,105.0,52,18,30,30,Stockout,53.0,True
2026-05-31,STR0010,SKU0000154,442.0,46,194,75,20,Healthy,396.0,True
2026-05-31,STR0010,SKU0000124,87.0,50,10,30,20,Overstock,37.0,True
2026-05-31,STR0010,SKU0000078,451.0,53,1,75,5,Healthy,398.0,True
2026-05-31,STR0010,SKU0000280,293.0,7,101,20,10,Overstock,286.0,True
2026-05-31,STR0010,SKU0000133,130.0,59,101,30,5,Healthy,71.0,True
2026-05-31,STR0010,SKU0000201,445.0,19,180,75,20,Stockout,426.0,True
