transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id
TXN000007828,STR0021,REG027,ASC000424,,04/28/2026 20:26,SALE,Store,Voided,POS_C
TXN000007829,STR0008,REG005,ASC000277,CUST00000146,2026-04-26 11:17:30,VOID,Pickup,Suspended,POS_C
TXN000007830,STR0001,REG008,ASC000308,CUST00000059,2026-05-07 17:38:02,VOID,Pickup,completed ,POS_B
TXN000007831,STR0006,REG026,ASC000294,,04/16/2026 19:46,SALE,Store,completed ,POS_B
TXN000007832,STR0023,REG015,ASC000410,CUST00000070,05/06/2026 09:35,SALE,Store,Completed,POS_A
TXN000007833,STR0003,REG008,ASC000084,CUST00001427,04/06/2026 23:01,VOID,Store,completed ,POS_C
TXN000007834,STR0015,REG011,ASC000059,CUST00000444,05/15/2026 15:01,sale ,Store,completed ,POS_B
TXN000007835,STR0013,REG021,ASC000205,CUST00001493,05/09/2026 04:35,SALE,Pickup,Completed,POS_C
TXN000007836,STR0010,REG009,ASC000064,CUST00000658,2026-04-13 05:03:35,SALE,Store,Completed,POS_A
TXN000007837,STR0003,REG018,ASC000481,,05/07/2026 22:56,sale ,Pickup,Voided,POS_C
TXN000007838,STR0001,REG016,ASC000143,CUST00000100,05/20/2026 22:25,VOID,Store,Voided,POS_C
TXN000007839,STR0003,REG006,ASC000193,CUST00001590,2026-05-27 15:57:56,sale ,Pickup,Voided,POS_C
TXN000007840,STR0012,REG010,ASC000145,CUST00001632,2026-04-25 22:08:27,VOID,Pickup,Voided,POS_C
TXN000007841,STR0017,REG015,ASC000389,CUST00000347,2026-05-20 22:39:22,sale ,Store,Completed,POS_B
TXN000007842,STR0006,REG025,ASC000256,,2026-05-29 06:41:19,sale ,Store,Completed,POS_C
TXN000007843,STR0015,REG015,ASC000054,CUST00000781,2026-04-06 20:19:41,SALE,Store,Completed,POS_B
TXN000007844,STR0008,REG016,ASC000103,CUST00001743,05/13/2026 07:00,SALE,Store,Suspended,POS_C
TXN000007845,STR0018,REG013,ASC000491,CUST00000977,05/07/2026 15:09,sale ,Store,completed ,POS_B
TXN000007846,STR0015,REG016,ASC000121,CUST00000218,2026-04-25 06:41:59,SALE,Pickup,Completed,POS_A
TXN000007847,STR0008,REG002,ASC000176,CUST00000596,2026-05-09 04:25:34,VOID,Store,completed ,POS_B
TXN000007848,STR0004,REG010,ASC000423,CUST00000201,2026-04-26 19:44:02,VOID,Store,Completed,POS_A
TXN000007849,STR0022,REG026,ASC000369,,05/09/2026 07:20,SALE,Store,Voided,POS_C
TXN000007850,STR0018,REG007,ASC000491,CUST00000424,04/16/2026 16:43,SALE,Store,completed ,POS_B
TXN000007851,STR0006,REG027,ASC000391,,2026-05-10 11:12:02,SALE,Store,Completed,POS_C
TXN000007852,STR0014,REG017,ASC000469,CUST00000631,2026-05-20 16:16:12,SALE,Pickup,Voided,POS_C
TXN000007853,STR0024,REG002,ASC000373,CUST00000171,2026-04-23 11:47:16,sale ,Store,Voided,POS_B
TXN000007854,STR0005,REG006,ASC000473,,2026-04-05 12:10:03,SALE,Pickup,Completed,POS_B
TXN000007855,STR0016,REG017,ASC000315,CUST00001383,05/25/2026 05:55,VOID,Store,Voided,POS_B
TXN000007856,STR0022,REG009,ASC000390,CUST00001776,2026-05-26 20:22:48,SALE,Store,Completed,POS_C
TXN000007857,STR0025,REG015,ASC000213,,05/07/2026 09:24,SALE,Pickup,Completed,POS_B
TXN000007858,STR0007,REG022,ASC000168,CUST00000731,2026-04-06 12:54:33,VOID,Store,Voided,POS_C
TXN000007859,STR0015,REG019,ASC000059,CUST00001038,2026-05-15 18:52:52,SALE,Store,Completed,POS_B
TXN000007860,STR0004,REG007,ASC000240,CUST00000339,2026-04-14 12:02:17,SALE,Store,Completed,POS_A
TXN000007861,STR0016,REG001,ASC000283,,2026-05-24 15:03:41,sale ,Store,Completed,POS_C
TXN000007862,STR0006,REG015,ASC000034,CUST00000973,2026-04-28 07:47:29,sale ,Pickup,Completed,POS_A
TXN000007863,STR0005,REG020,ASC000343,,2026-04-21 20:34:36,SALE,Store,Voided,POS_C
TXN000007864,STR0023,REG023,ASC000018,CUST00000447,2026-04-04 23:28:08,SALE,Store,Completed,POS_C
TXN000007865,STR0014,REG008,ASC000384,CUST00000371,2026-04-13 03:55:50,SALE,Store,Completed,POS_A
TXN000007866,STR0001,REG008,ASC000094,CUST00000461,2026-05-28 07:42:52,SALE,Pickup,Suspended,POS_B
TXN000007867,STR0005,REG002,ASC000334,CUST00000044,2026-04-13 02:30:58,SALE,Store,Completed,POS_C
TXN000007868,STR0008,REG017,ASC000179,CUST00001752,2026-04-23 02:14:45,sale ,Store,Completed,POS_A
TXN000007869,STR0023,REG013,ASC000171,CUST00001782,2026-04-01 17:19:50,SALE,Pickup,Completed,POS_A
TXN000007870,STR0013,REG014,ASC000327,CUST00001696,05/11/2026 04:07,SALE,Pickup,Completed,POS_A
TXN000007871,STR0003,REG016,ASC000405,CUST00001467,04/04/2026 05:00,SALE,Store,Completed,POS_A
TXN000007872,STR0025,REG010,ASC000457,CUST00001525,2026-05-20 08:22:28,VOID,Store,Suspended,POS_A
TXN000007873,STR0019,REG027,ASC000117,CUST00000580,2026-04-22 19:37:14,SALE,Store,Completed,POS_C
TXN000007874,STR_UNKNOWN,REG027,ASC000258,,04/22/2026 16:39,sale ,Pickup,Completed,POS_B
TXN000007875,STR0010,REG024,ASC000122,CUST00001456,2026-04-24 01:26:35,SALE,Pickup,Voided,POS_A
TXN000007876,STR0005,REG025,ASC000086,CUST00001582,2026-04-06 04:04:37,sale ,Pickup,Completed,POS_A
TXN000007877,STR0003,REG026,ASC000344,CUST00001776,05/15/2026 04:57,SALE,Store,completed ,POS_C
TXN000007878,STR0011,REG015,ASC000033,CUST00000715,2026-05-09 15:36:09,SALE,Pickup,Completed,POS_C
TXN000007879,STR0003,REG001,ASC000082,,2026-05-11 06:39:24,sale ,Store,Completed,POS_C
TXN000007880,STR0010,REG012,ASC000396,CUST00001737,2026-05-28 08:50:15,sale ,Pickup,completed ,POS_C
TXN000007881,STR0024,REG018,ASC000289,CUST00000757,2026-04-03 06:22:51,VOID,Store,Completed,POS_C
TXN000007882,STR0018,REG003,ASC000036,CUST00001678,2026-05-20 06:26:49,SALE,Pickup,Voided,POS_A
TXN000007883,STR0014,REG028,ASC000066,CUST00001551,04/13/2026 22:41,SALE,Pickup,Completed,POS_A
TXN000007884,STR0010,REG021,ASC000426,CUST00001097,05/01/2026 12:05,VOID,Pickup,Completed,POS_A
TXN000007885,STR0005,REG012,ASC000044,CUST00000347,04/15/2026 22:35,SALE,Store,Completed,POS_C
TXN000007886,STR0010,REG019,ASC000394,CUST00001751,04/27/2026 10:53,sale ,Store,Completed,POS_B
TXN000007887,STR0024,REG012,ASC000441,CUST00001241,04/05/2026 02:00,sale ,Store,Completed,POS_A
TXN000007888,STR0012,REG010,ASC000194,CUST00000416,2026-04-19 04:34:30,SALE,Store,Suspended,POS_A
TXN000007889,STR0004,REG023,ASC000062,CUST00001191,05/18/2026 11:28,sale ,Store,Completed,POS_B
TXN000007890,STR0025,REG020,ASC000286,CUST00001632,2026-04-16 19:13:43,sale ,Store,Suspended,POS_C
TXN000007891,STR0005,REG016,ASC000473,CUST00000015,2026-05-07 07:57:53,VOID,Store,completed ,POS_C
TXN000007892,STR0020,REG027,ASC000282,CUST00001670,2026-05-21 20:20:21,sale ,Pickup,completed ,POS_B
TXN000007893,STR0022,REG003,ASC000486,CUST00000640,04/06/2026 13:54,sale ,Store,Voided,POS_B
TXN000007894,STR0005,REG022,ASC000111,CUST00000746,05/07/2026 06:58,SALE,Store,Suspended,POS_A
TXN000007895,STR0008,REG003,ASC000321,,04/02/2026 23:03,sale ,Store,Completed,POS_A
TXN000007896,STR0004,REG013,ASC000471,CUST00000748,05/17/2026 22:27,SALE,Store,completed ,POS_B
TXN000007897,STR0006,REG009,ASC000034,,2026-05-27 01:34:21,sale ,Store,Suspended,POS_A
TXN000007898,STR0021,REG003,ASC000347,CUST00001652,2026-05-23 19:18:09,sale ,Store,Completed,POS_C
TXN000007899,STR0011,REG023,ASC000325,CUST00000865,04/17/2026 17:20,sale ,Store,Voided,POS_C
TXN000007900,STR0009,REG012,ASC000125,CUST00001765,2026-04-05 19:27:28,SALE,Store,Completed,POS_B
TXN000007901,STR0018,REG025,ASC000199,,2026-05-03 14:39:07,SALE,Pickup,Suspended,POS_B
TXN000007902,STR0009,REG028,ASC000167,CUST00001346,05/16/2026 02:27,SALE,Store,Completed,POS_A
TXN000007903,STR0015,REG027,ASC000078,CUST00001787,2026-04-10 21:06:55,VOID,Pickup,Voided,POS_A
TXN000007904,STR0005,REG021,ASC000442,CUST00000948,2026-04-19 08:41:08,SALE,Store,Voided,POS_C
TXN000007905,STR0021,REG021,ASC000113,CUST00001257,2026-05-03 23:32:14,SALE,Store,Suspended,POS_B
TXN000007906,STR0008,REG007,ASC000176,CUST00001100,05/03/2026 06:37,SALE,Store,completed ,POS_A
TXN000007907,STR0002,REG022,ASC000269,CUST00000447,2026-05-29 17:45:58,SALE,Store,Completed,POS_C
TXN000007908,STR0014,REG024,ASC000411,CUST00001260,2026-04-07 02:24:12,SALE,Store,Completed,POS_B
TXN000007909,STR0011,REG021,ASC000459,,05/11/2026 10:28,SALE,Pickup,Completed,POS_C
TXN000007910,STR0011,REG010,ASC000314,CUST00001011,04/18/2026 16:12,SALE,Store,completed ,POS_A
TXN000007911,STR0004,REG014,ASC000280,CUST00001556,04/11/2026 16:10,VOID,Store,Completed,POS_A
TXN000007912,STR0003,REG009,ASC000405,CUST00000081,2026-05-08 06:38:52,SALE,Store,Voided,POS_C
TXN000007913,STR0020,REG012,ASC000137,CUST00001605,05/10/2026 00:17,SALE,Store,Completed,POS_C
TXN000007914,STR0023,REG017,ASC000061,CUST00000767,2026-04-23 09:56:33,VOID,Store,Completed,POS_B
TXN000007915,STR0013,REG025,ASC000435,CUST00000958,04/12/2026 00:48,SALE,Pickup,Completed,POS_C
TXN000007916,STR0018,REG008,ASC000379,CUST00001746,04/29/2026 18:16,SALE,Store,Suspended,POS_C
TXN000007917,STR0010,REG018,ASC000328,,05/20/2026 23:32,SALE,Pickup,Suspended,POS_B
TXN000007918,STR0008,REG003,ASC000455,CUST00000127,2026-04-16 02:00:31,SALE,Store,Completed,POS_C
TXN000007919,STR0019,REG028,ASC000370,CUST00000888,04/02/2026 11:04,SALE,Pickup,Completed,POS_B
TXN000007920,STR0005,REG007,ASC000063,,2026-05-31 23:19:36,sale ,Pickup,Suspended,POS_C
TXN000007921,STR0002,REG015,ASC000253,CUST00001440,2026-05-06 01:17:58,SALE,Store,Voided,POS_A
TXN000007922,STR0004,REG022,ASC000240,CUST00001648,2026-04-10 21:01:58,SALE,Store,Completed,POS_A
TXN000007923,STR0006,REG002,ASC000310,CUST00001223,2026-04-25 15:30:24,SALE,Pickup,Voided,POS_A
TXN000007924,STR0016,REG024,ASC000182,CUST00000091,2026-04-26 17:02:38,SALE,Store,completed ,POS_A
TXN000007925,STR0015,REG028,ASC000029,CUST00000077,2026-04-05 17:12:02,VOID,Store,Completed,POS_B
TXN000007926,STR0007,REG022,ASC000022,CUST00000783,04/23/2026 16:10,VOID,Pickup,Suspended,POS_B
TXN000007927,STR0004,REG013,ASC000311,CUST00000061,2026-04-18 22:18:58,VOID,Store,Suspended,POS_B
TXN000007928,STR0008,REG009,ASC000395,CUST00000451,2026-04-22 07:28:01,SALE,Store,Voided,POS_A
TXN000007929,STR0013,REG017,ASC000238,CUST00000371,04/14/2026 14:55,SALE,Store,Voided,POS_B
TXN000007930,STR0021,REG011,ASC000326,CUST00001002,05/18/2026 16:36,sale ,Pickup,completed ,POS_B
TXN000007931,STR0022,REG002,ASC000486,CUST00000185,2026-05-03 07:52:44,SALE,Store,Voided,POS_C
TXN000007932,STR0018,REG010,ASC000470,,2026-05-12 15:28:12,SALE,Store,Completed,POS_C
TXN000007933,STR0022,REG021,ASC000486,CUST00000063,05/27/2026 19:52,VOID,Store,Completed,POS_B
TXN000007934,STR0018,REG015,ASC000401,CUST00000743,04/05/2026 05:30,VOID,Store,Voided,POS_A
TXN000007935,STR0024,REG022,ASC000373,,05/05/2026 14:22,sale ,Store,completed ,POS_A
TXN000007936,STR0010,REG027,ASC000328,,05/29/2026 07:32,SALE,Store,completed ,POS_C
TXN000007937,STR0023,REG021,ASC000181,CUST00000977,2026-04-29 19:09:39,sale ,Store,completed ,POS_C
TXN000007938,STR0006,REG004,ASC000460,CUST00001358,05/14/2026 10:09,SALE,Pickup,Suspended,POS_B
TXN000007939,STR0002,REG009,ASC000304,CUST00000041,05/31/2026 12:14,sale ,Store,completed ,POS_C
TXN000007940,STR0018,REG027,ASC000470,,04/02/2026 16:11,VOID,Pickup,Completed,POS_C
TXN000007941,STR0018,REG010,ASC000379,CUST00001766,2026-05-16 00:21:55,SALE,Store,Completed,POS_A
TXN000007942,STR0015,REG021,ASC000054,CUST00000662,2026-04-20 10:12:45,SALE,Store,Completed,POS_C
TXN000007943,STR0004,REG025,ASC000275,,2026-04-15 17:41:45,sale ,Store,Completed,POS_C
TXN000007944,STR0004,REG007,ASC000354,CUST00000370,05/18/2026 23:21,SALE,Pickup,Completed,POS_A
TXN000007945,STR0003,REG020,ASC000302,,2026-04-24 23:31:51,SALE,Pickup,Suspended,POS_B
TXN000007946,STR0009,REG022,ASC000058,CUST00001138,05/04/2026 03:13,VOID,Pickup,Voided,POS_C
TXN000007947,STR0014,REG023,ASC000494,CUST00001176,2026-05-03 00:41:56,SALE,Store,Voided,POS_B
TXN000007948,STR0015,REG027,ASC000121,,2026-04-15 06:16:13,VOID,Pickup,completed ,POS_B
TXN000007949,STR0009,REG004,ASC000058,CUST00001751,2026-05-04 07:41:46,sale ,Store,Voided,POS_A
TXN000007950,STR0016,REG001,ASC000404,CUST00001514,2026-04-21 07:25:51,SALE,Pickup,Suspended,POS_B
TXN000007951,STR0022,REG020,ASC000248,CUST00000936,05/20/2026 10:14,sale ,Pickup,Completed,POS_B
TXN000007952,STR0002,REG017,ASC000025,,04/22/2026 06:59,sale ,Pickup,Completed,POS_B
TXN000007953,STR0021,REG002,ASC000210,CUST00001183,2026-05-04 17:57:31,SALE,Pickup,Voided,POS_A
TXN000007954,STR0010,REG004,ASC000335,CUST00000310,05/03/2026 03:05,VOID,Pickup,Voided,POS_C
TXN000007955,STR0013,REG016,ASC000224,CUST00000513,2026-05-18 22:37:12,SALE,Pickup,Suspended,POS_A
TXN000007956,STR0002,REG022,ASC000301,CUST00000854,2026-04-26 05:19:34,SALE,Store,Voided,POS_A
TXN000007957,STR0016,REG017,ASC000273,CUST00001086,05/12/2026 12:23,sale ,Store,Completed,POS_A
TXN000007958,STR0007,REG020,ASC000239,CUST00000907,2026-04-26 16:03:04,SALE,Pickup,completed ,POS_B
TXN000007959,STR0021,REG011,ASC000210,CUST00000440,2026-04-21 17:54:49,sale ,Store,Completed,POS_A
TXN000007960,STR0007,REG001,ASC000393,CUST00001258,05/31/2026 18:20,SALE,Store,Voided,POS_B
TXN000007961,STR0025,REG023,ASC000420,CUST00000944,05/18/2026 17:26,SALE,Store,Completed,POS_C
TXN000007962,STR0002,REG024,ASC000301,CUST00000664,2026-04-08 15:14:33,SALE,Store,completed ,POS_B
TXN000007963,STR0013,REG008,ASC000372,CUST00001585,05/30/2026 01:10,SALE,Pickup,Completed,POS_C
TXN000007964,STR0013,REG014,ASC000215,CUST00000682,2026-04-24 15:58:32,SALE,Pickup,Voided,POS_A
TXN000007965,STR0010,REG001,ASC000402,CUST00000315,2026-04-09 23:57:23,VOID,Store,Suspended,POS_C
TXN000007966,STR0024,REG022,ASC000289,CUST00001618,05/17/2026 00:29,sale ,Pickup,Completed,POS_C
TXN000007967,STR0021,REG008,ASC000184,CUST00000366,2026-05-22 18:08:21,SALE,Store,Completed,POS_B
TXN000007968,STR0016,REG019,ASC000331,CUST00000994,04/09/2026 15:03,sale ,Store,Suspended,POS_A
TXN000007969,STR0021,REG021,ASC000492,CUST00001660,04/22/2026 12:51,VOID,Store,Suspended,POS_A
TXN000007970,STR0019,REG014,ASC000356,,2026-05-16 02:21:24,VOID,Store,Completed,POS_B
TXN000007971,STR0009,REG012,ASC000349,CUST00001231,2026-05-15 10:24:44,SALE,Store,Suspended,POS_A
TXN000007972,STR0006,REG022,ASC000216,CUST00000787,04/10/2026 12:24,SALE,Store,Completed,POS_C
TXN000007973,STR0007,REG014,ASC000242,,05/25/2026 22:16,SALE,Store,Completed,POS_C
TXN000007974,STR0005,REG001,ASC000397,CUST00000694,04/04/2026 07:39,SALE,Pickup,Completed,POS_A
TXN000007975,STR0024,REG024,ASC000376,CUST00001266,2026-04-15 08:26:07,SALE,Store,Suspended,POS_C
TXN000007976,STR0014,REG028,ASC000252,,2026-04-01 19:11:04,sale ,Pickup,Suspended,POS_C
TXN000007977,STR0023,REG014,ASC000185,CUST00000049,04/10/2026 14:59,SALE,Pickup,Voided,POS_B
TXN000007978,STR0011,REG001,ASC000325,CUST00000961,05/20/2026 11:19,SALE,Store,Completed,POS_B
TXN000007979,STR0021,REG002,ASC000101,CUST00001679,04/18/2026 10:23,SALE,Store,Suspended,POS_B
TXN000007980,STR0018,REG010,ASC000427,CUST00001534,2026-04-02 16:15:47,sale ,Store,Completed,POS_A
TXN000007981,STR0007,REG024,ASC000353,CUST00001765,2026-05-13 21:12:24,SALE,Store,Completed,POS_B
TXN000007982,STR0023,REG021,ASC000203,,04/30/2026 11:42,SALE,Pickup,completed ,POS_A
TXN000007983,STR0014,REG018,ASC000066,CUST00000090,2026-04-27 08:45:21,SALE,Pickup,Completed,POS_A
TXN000007984,STR0010,REG017,ASC000010,CUST00001502,2026-04-06 10:49:16,SALE,Pickup,Suspended,POS_A
TXN000007985,STR0009,REG017,ASC000349,CUST00000195,05/15/2026 16:08,SALE,Store,Completed,POS_A
TXN000007986,STR0010,REG014,ASC000396,,05/31/2026 16:12,SALE,Pickup,Completed,POS_B
TXN000007987,STR0015,REG024,ASC000274,CUST00000488,05/04/2026 09:07,SALE,Pickup,Suspended,POS_B
TXN000007988,STR0014,REG023,ASC000385,CUST00000016,04/08/2026 05:07,SALE,Store,Completed,POS_B
TXN000007989,STR0006,REG009,ASC000256,CUST00001247,2026-05-29 07:23:30,sale ,Store,Completed,POS_B
TXN000007990,STR0006,REG028,ASC000271,,05/21/2026 19:37,SALE,Pickup,Suspended,POS_B
TXN000007991,STR0016,REG005,ASC000315,CUST00001226,2026-04-16 12:11:20,SALE,Store,completed ,POS_B
TXN000007992,STR0002,REG025,ASC000434,CUST00000485,2026-04-21 10:20:55,SALE,Pickup,Suspended,POS_B
TXN000007993,STR0009,REG005,ASC000125,CUST00000929,05/06/2026 09:09,SALE,Store,Suspended,POS_A
TXN000007994,STR0009,REG024,ASC000058,CUST00000819,2026-05-17 08:58:19,SALE,Store,Completed,POS_B
TXN000007995,STR0021,REG009,ASC000101,,05/04/2026 09:50,VOID,Store,Completed,POS_C
TXN000007996,STR0020,REG020,ASC000295,CUST00001777,2026-05-01 05:32:22,SALE,Pickup,Voided,POS_C
TXN000007997,STR0017,REG026,ASC000250,CUST00000820,04/28/2026 06:35,SALE,Store,Suspended,POS_A
TXN000007998,STR0010,REG021,ASC000433,CUST00000604,2026-05-28 07:11:34,SALE,Store,Voided,POS_B
TXN000007999,STR0003,REG024,ASC000344,CUST00000661,2026-04-22 21:43:00,SALE,Pickup,completed ,POS_C
TXN000008000,STR0024,REG003,ASC000441,CUST00000749,2026-05-03 15:31:18,SALE,Pickup,Completed,POS_B
TXN000008001,STR0005,REG020,ASC000161,,04/27/2026 11:25,VOID,Pickup,Completed,POS_C
TXN000008002,STR0009,REG027,ASC000258,CUST00000258,2026-05-25 18:37:01,SALE,Store,Completed,POS_A
TXN000008003,STR0003,REG004,ASC000481,CUST00000933,2026-05-24 11:17:36,SALE,Store,Completed,POS_C
TXN000008004,STR0024,REG018,ASC000169,CUST00000140,2026-05-25 07:29:22,SALE,Store,Completed,POS_B
TXN000008005,STR0010,REG005,ASC000104,,04/09/2026 17:42,SALE,Store,Completed,POS_A
TXN000008006,STR0011,REG014,ASC000325,CUST00001426,04/15/2026 16:19,sale ,Pickup,Suspended,POS_A
TXN000008007,STR0025,REG005,ASC000016,CUST00000477,2026-04-13 06:10:48,SALE,Pickup,Completed,POS_B
TXN000008008,STR0023,REG004,ASC000479,CUST00001042,04/21/2026 07:12,VOID,Pickup,Voided,POS_C
TXN000008009,STR0004,REG016,ASC000275,CUST00001045,05/28/2026 03:55,SALE,Store,Completed,POS_A
TXN000008010,STR0009,REG025,ASC000362,CUST00001027,2026-05-01 15:55:18,sale ,Store,Completed,POS_C
TXN000008011,STR0008,REG003,ASC000103,,05/24/2026 20:47,SALE,Store,Completed,POS_A
TXN000008012,STR0020,REG016,ASC000189,,04/21/2026 05:27,VOID,Store,completed ,POS_A
TXN000008013,STR0020,REG006,ASC000295,,04/15/2026 11:53,SALE,Store,completed ,POS_B
TXN000008014,STR0025,REG004,ASC000352,CUST00001199,05/16/2026 06:34,SALE,Store,Completed,POS_C
TXN000008015,STR0012,REG003,ASC000371,CUST00001130,04/04/2026 06:37,sale ,Store,Voided,POS_B
TXN000008016,STR0011,REG001,ASC000012,,04/21/2026 09:08,SALE,Store,Completed,POS_C
TXN000008017,STR0018,REG022,ASC000157,CUST00000723,04/03/2026 23:32,sale ,Store,Completed,POS_B
TXN000008018,STR0025,REG007,ASC000493,,05/29/2026 16:55,SALE,Pickup,Voided,POS_B
TXN000008019,STR0016,REG023,ASC000007,CUST00001737,05/12/2026 23:58,SALE,Store,Voided,POS_A
TXN000008020,STR0011,REG007,ASC000049,,04/02/2026 03:39,SALE,Pickup,Completed,POS_C
TXN000008021,STR0008,REG017,ASC000321,CUST00000944,05/15/2026 15:32,sale ,Pickup,Completed,POS_B
TXN000008022,STR0010,REG020,ASC000414,,2026-05-03 20:15:33,sale ,Store,Completed,POS_C
TXN000008023,STR0014,REG020,ASC000247,,04/20/2026 12:09,SALE,Store,Voided,POS_B
TXN000008024,STR0013,REG018,ASC000422,CUST00000812,05/10/2026 01:24,SALE,Store,Voided,POS_A
TXN000008025,STR0023,REG003,ASC000061,CUST00000347,05/21/2026 06:29,VOID,Pickup,Suspended,POS_A
TXN000008026,STR0016,REG013,ASC000267,CUST00001605,05/08/2026 05:07,sale ,Store,completed ,POS_A
TXN000008027,STR0011,REG020,ASC000325,,05/18/2026 10:07,VOID,Pickup,Completed,POS_C
TXN000008028,STR0021,REG016,ASC000101,CUST00001458,04/08/2026 20:54,SALE,Store,completed ,POS_A
TXN000008029,STR0024,REG011,ASC000337,CUST00001731,2026-05-24 22:06:54,sale ,Store,completed ,POS_C
TXN000008030,STR0015,REG008,ASC000059,CUST00001295,05/01/2026 20:23,SALE,Pickup,Suspended,POS_B
TXN000008031,STR0009,REG023,ASC000167,CUST00001213,2026-05-07 21:37:12,SALE,Pickup,Completed,POS_C
TXN000008032,STR0023,REG024,ASC000181,CUST00001619,05/11/2026 23:39,SALE,Pickup,Completed,POS_C
TXN000008033,STR0006,REG021,ASC000151,CUST00000896,05/16/2026 15:16,SALE,Pickup,Voided,POS_A
TXN000008034,STR0003,REG019,ASC000233,CUST00000471,05/07/2026 04:31,sale ,Store,Completed,POS_B
TXN000008035,STR0006,REG016,ASC000052,,05/31/2026 08:15,SALE,Pickup,completed ,POS_A
TXN000008036,STR0018,REG012,ASC000093,CUST00000437,2026-04-27 20:37:06,SALE,Pickup,Voided,POS_C
TXN000008037,STR0002,REG028,ASC000320,CUST00000657,2026-04-29 23:46:27,SALE,Store,Completed,POS_A
TXN000008038,STR0014,REG018,ASC000498,CUST00001781,04/24/2026 17:30,sale ,Store,completed ,POS_B
TXN000008039,STR0007,REG003,ASC000198,,05/29/2026 03:57,SALE,Pickup,Completed,POS_A
TXN000008040,STR0017,REG025,ASC000130,CUST00001759,2026-04-11 02:41:39,SALE,Store,Completed,POS_A
TXN000008041,STR0020,REG018,ASC000468,CUST00001399,2026-04-19 10:58:45,SALE,Pickup,Suspended,POS_A
TXN000008042,STR0015,REG005,ASC000338,CUST00001183,2026-05-25 21:00:52,VOID,Store,Suspended,POS_A
TXN000008043,STR0002,REG019,ASC000301,,05/10/2026 08:20,SALE,Store,Suspended,POS_B
TXN000008044,STR0023,REG022,ASC000417,CUST00001112,2026-04-02 00:52:32,SALE,Store,Suspended,POS_C
TXN000008045,STR0013,REG005,ASC000163,CUST00000102,05/21/2026 11:36,SALE,Pickup,Suspended,POS_A
TXN000008046,STR0022,REG003,ASC000454,CUST00000312,04/13/2026 00:12,SALE,Store,Voided,POS_C
TXN000008047,STR0005,REG028,ASC000161,CUST00001494,2026-05-22 05:24:08,sale ,Store,Voided,POS_A
TXN000008048,STR0023,REG015,ASC000363,CUST00000632,05/04/2026 11:29,SALE,Pickup,Voided,POS_C
TXN000008049,STR0013,REG017,ASC000205,CUST00000298,2026-05-17 01:54:54,SALE,Store,completed ,POS_C
TXN000008050,STR0022,REG015,ASC000390,CUST00000874,05/19/2026 07:12,SALE,Store,Completed,POS_A
TXN000008051,STR0016,REG021,ASC000217,,04/21/2026 21:25,VOID,Store,Voided,POS_C
TXN000008052,STR0005,REG009,ASC000111,CUST00001085,05/28/2026 08:15,SALE,Store,Voided,POS_B
TXN000008053,STR0017,REG020,ASC000351,,2026-05-26 13:27:21,SALE,Store,Completed,POS_A
TXN000008054,STR0002,REG009,ASC000290,CUST00001003,2026-05-15 05:09:58,VOID,Pickup,Voided,POS_C
TXN000008055,STR0019,REG011,ASC000222,,2026-04-05 12:05:01,SALE,Pickup,Suspended,POS_C
TXN000008056,STR0019,REG016,ASC000370,CUST00000292,05/19/2026 00:21,VOID,Store,Completed,POS_C
TXN000008057,STR0023,REG013,ASC000417,CUST00000644,05/24/2026 10:57,sale ,Pickup,completed ,POS_A
TXN000008058,STR0001,REG022,ASC000299,,05/17/2026 00:47,SALE,Store,Completed,POS_C
TXN000008059,STR0006,REG010,ASC000319,CUST00000269,2026-04-03 05:30:19,SALE,Pickup,Completed,POS_C
TXN000008060,STR0002,REG020,ASC000348,CUST00000991,04/07/2026 01:53,SALE,Store,Completed,POS_B
TXN000008061,STR0011,REG015,ASC000177,,05/22/2026 02:46,sale ,Pickup,Completed,POS_A
TXN000008062,STR0020,REG024,ASC000358,CUST00001407,2026-05-25 16:29:09,SALE,Pickup,Voided,POS_B
TXN000008063,STR0011,REG016,ASC000120,,05/17/2026 15:46,SALE,Pickup,Completed,POS_B
TXN000008064,STR0004,REG006,ASC000165,CUST00000182,04/07/2026 15:39,SALE,Store,completed ,POS_B
TXN000008065,STR0015,REG018,ASC000438,,04/02/2026 03:32,SALE,Pickup,Suspended,POS_C
TXN000008066,STR0018,REG015,ASC000430,CUST00000511,05/02/2026 14:19,VOID,Store,Completed,POS_C
TXN000008067,STR0010,REG002,ASC000426,CUST00000588,05/20/2026 08:44,SALE,Store,Completed,POS_B
TXN000008068,STR0001,REG018,ASC000006,CUST00001654,2026-05-11 22:47:52,SALE,Pickup,Voided,POS_C
TXN000008069,STR0024,REG018,ASC000340,,2026-04-20 23:51:39,SALE,Pickup,completed ,POS_A
TXN000008070,STR0015,REG017,ASC000375,CUST00000558,2026-04-22 11:45:23,SALE,Pickup,completed ,POS_C
TXN000008071,STR0012,REG003,ASC000359,CUST00001349,2026-04-28 06:48:52,sale ,Store,Voided,POS_C
TXN000008072,STR0019,REG015,ASC000147,CUST00000993,2026-04-01 11:46:01,sale ,Pickup,Completed,POS_C
TXN000008073,STR0008,REG005,ASC000303,CUST00001539,04/13/2026 01:44,SALE,Store,completed ,POS_B
