order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,valid_quantity,valid_unit_price,valid_discount
SOL0000006306,SO00002099,2,SKU0000312,15.0,95.46,5.0,Backordered,True,True,True
SOL0000006307,SO00002099,3,SKU0000098,25.0,69.85,5.0,Allocated,True,True,True
SOL0000006308,SO00002099,4,SKU0000250,2.0,308.77,5.0,Backordered,True,True,True
SOL0000006309,SO00002100,1,SKU0000618,,48.07,2.5,Cancelled,False,True,True
SOL0000006310,SO00002100,2,SKU0000422,50.0,484.27,10.0,Open,True,True,True
SOL0000006311,SO00002101,1,SKU0000007,,354.21,10.0,Cancelled,False,True,True
SOL0000006312,SO00002101,2,SKU0000079,5.0,227.38,25.0,Cancelled,True,True,True
SOL0000006313,SO00002101,3,SKU0000566,3.0,269.28,0.0,Backordered,True,True,True
SOL0000006314,SO00002102,1,SKU0000126,25.0,117.83,0.0,Shipped,True,True,True
SOL0000006315,SO00002102,2,SKU0000270,,50.69,0.0,Shipped,False,True,True
SOL0000006316,SO00002103,1,SKU0000643,,341.74,5.0,Open,False,True,True
SOL0000006317,SO00002103,2,SKU0000649,5.0,323.32,5.0,Backordered,True,True,True
SOL0000006318,SO00002104,1,SKU0000092,1.0,48.73,15.0,Shipped,True,True,True
SOL0000006319,SO00002105,1,SKU0000126,,117.83,0.0,Allocated,False,True,True
SOL0000006320,SO00002106,1,SKU0000528,3.0,277.86,25.0,Open,True,True,True
SOL0000006321,SO00002106,2,SKU0000602,-1.0,150.44,0.0,Cancelled,False,True,True
SOL0000006322,SO00002106,3,SKU0000179,50.0,566.51,0.0,Cancelled,True,True,True
SOL0000006323,SO00002107,1,SKU0000086,-1.0,614.03,15.0,Cancelled,False,True,True
SOL0000006324,SO00002107,2,SKU0000106,-1.0,97.82,0.0,Shipped,False,True,True
SOL0000006325,SO00002107,3,SKU0000388,,256.63,0.0,Cancelled,False,True,True
SOL0000006326,SO00002108,1,SKU0000482,-1.0,267.38,5.0,Open,False,True,True
SOL0000006327,SO00002109,1,SKU0000397,-1.0,273.95,0.0,Open,False,True,True
SOL0000006328,SO00002109,2,SKU0000236,-1.0,149.68,0.0,Open,False,True,True
SOL0000006329,SO00002109,3,SKU0000233,25.0,38.97,15.0,Open,True,True,True
SOL0000006330,SO00002109,4,SKU0000005,10.0,235.84,10.0,Allocated,True,True,True
SOL0000006331,SO00002109,5,SKU0000247,1.0,420.72,0.0,Open,True,True,True
SOL0000006332,SO00002110,1,SKU0000558,15.0,97.45,10.0,Cancelled,True,True,True
SOL0000006333,SO00002110,2,SKU0000559,-1.0,564.26,5.0,Backordered,False,True,True
SOL0000006334,SO00002110,3,SKU0000099,1.0,486.4,2.5,Open,True,True,True
SOL0000006335,SO00002110,4,SKU0000542,10.0,511.6,0.0,Cancelled,True,True,True
SOL0000006336,SO00002111,1,SKU0000418,,517.88,0.0,Shipped,False,True,True
SOL0000006337,SO00002111,2,SKU0000134,50.0,452.64,0.0,Open,True,True,True
SOL0000006338,SO00002111,3,SKU0000467,1.0,455.07,10.0,Open,True,True,True
SOL0000006339,SO00002111,4,SKU0000646,15.0,206.99,5.0,Shipped,True,True,True
SOL0000006340,SO00002112,1,SKU0000576,2.0,829.9,0.0,Open,True,True,True
SOL0000006341,SO00002112,2,SKU0000166,25.0,253.86,0.0,Cancelled,True,True,True
SOL0000006342,SO00002112,3,SKU0000273,25.0,200.59,0.0,Allocated,True,True,True
SOL0000006343,SO00002112,4,SKU0000398,10.0,623.29,0.0,Allocated,True,True,True
SOL0000006344,SO00002113,1,SKU0000265,15.0,386.86,5.0,Open,True,True,True
SOL0000006345,SO00002113,2,SKU0000650,50.0,33.2,5.0,Open,True,True,True
SOL0000006346,SO00002113,3,SKU0000423,25.0,360.82,0.0,Open,True,True,True
SOL0000006347,SO00002113,4,SKU0000250,3.0,325.02,5.0,Open,True,True,True
SOL0000006348,SO00002114,1,SKU0000459,3.0,544.77,0.0,Open,True,True,True
SOL0000006349,SO00002114,2,SKU0000339,,141.84,2.5,Open,False,True,True
SOL0000006350,SO00002115,1,SKU0000187,-1.0,562.41,5.0,Allocated,False,True,True
SOL0000006351,SO00002115,2,SKU0000186,-1.0,88.14,15.0,Open,False,True,True
SOL0000006352,SO00002115,3,SKU0000525,5.0,360.34,2.5,Allocated,True,True,True
SOL0000006353,SO00002115,4,SKU0000583,50.0,312.83,10.0,Open,True,True,True
SOL0000006354,SO00002116,1,SKU0000029,15.0,226.61,0.0,Open,True,True,True
SOL0000006355,SO00002116,2,SKU0000567,15.0,191.66,10.0,Cancelled,True,True,True
SOL0000006356,SO00002116,3,SKU0000553,15.0,35.29,10.0,Allocated,True,True,True
SOL0000006357,SO00002117,1,SKU0000556,10.0,580.98,5.0,Backordered,True,True,True
SOL0000006358,SO00002117,2,SKU0000198,15.0,65.2,5.0,Open,True,True,True
SOL0000006359,SO00002117,3,SKU0000625,10.0,410.35,5.0,Allocated,True,True,True
SOL0000006360,SO00002117,4,SKU0000502,5.0,755.04,10.0,Shipped,True,True,True
SOL0000006361,SO00002117,5,SKU0000588,25.0,281.09,2.5,Backordered,True,True,True
SOL0000006362,SO00002118,1,SKU0000573,,293.24,15.0,Cancelled,False,True,True
SOL0000006363,SO00002118,2,SKU0000680,3.0,492.79,0.0,Allocated,True,True,True
SOL0000006364,SO00002118,3,SKU0000674,3.0,147.5,5.0,Open,True,True,True
SOL0000006365,SO00002118,4,SKU0000688,15.0,16.35,0.0,Open,True,True,True
SOL0000006366,SO00002119,1,SKU0000149,50.0,550.42,15.0,Open,True,True,True
SOL0000006367,SO00002119,2,SKU0000039,-1.0,388.31,10.0,Cancelled,False,True,True
SOL0000006368,SO00002119,3,SKU0000123,5.0,,5.0,Allocated,True,False,True
SOL0000006369,SO00002119,4,SKU0000002,1.0,462.07,5.0,Allocated,True,True,True
SOL0000006370,SO00002120,1,SKU0000265,3.0,386.86,25.0,Cancelled,True,True,True
SOL0000006371,SO00002120,2,SKU0000034,5.0,310.92,0.0,Allocated,True,True,True
SOL0000006372,SO00002120,3,SKU0000031,,184.56,2.5,Allocated,False,True,True
SOL0000006373,SO00002120,4,SKU0000306,2.0,291.95,0.0,Shipped,True,True,True
SOL0000006374,SO00002121,1,SKU0000242,-1.0,411.01,0.0,Open,False,True,True
SOL0000006375,SO00002121,2,SKU0000286,15.0,422.48,0.0,Cancelled,True,True,True
SOL0000006376,SO00002122,1,SKU0000219,10.0,212.69,5.0,Open,True,True,True
SOL0000006377,SO00002122,2,SKU0000165,1.0,449.05,25.0,Shipped,True,True,True
SOL0000006378,SO00002122,3,SKU0000072,15.0,326.06,25.0,Cancelled,True,True,True
SOL0000006379,SO00002123,1,SKU0000240,1.0,529.52,25.0,Cancelled,True,True,True
SOL0000006380,SO00002123,2,SKU0000679,3.0,364.05,5.0,Allocated,True,True,True
SOL0000006381,SO00002123,3,SKU0000227,15.0,384.33,10.0,Cancelled,True,True,True
SOL0000006382,SO00002123,4,SKU0000395,25.0,437.0,5.0,Cancelled,True,True,True
SOL0000006383,SO00002124,1,SKU0000068,-1.0,344.76,2.5,Open,False,True,True
SOL0000006384,SO00002124,2,SKU0000426,,7.96,0.0,Cancelled,False,True,True
SOL0000006385,SO00002125,1,SKU0000016,50.0,18.09,10.0,Allocated,True,True,True
SOL0000006386,SO00002125,2,SKU0000058,,426.16,0.0,Shipped,False,True,True
SOL0000006387,SO00002126,1,SKU0000603,2.0,457.92,15.0,Open,True,True,True
SOL0000006388,SO00002126,2,SKU0000460,15.0,199.23,2.5,Shipped,True,True,True
SOL0000006389,SO00002126,3,SKU0000274,25.0,222.37,0.0,Cancelled,True,True,True
SOL0000006390,SO00002127,1,SKU0000486,25.0,452.0,25.0,Open,True,True,True
SOL0000006391,SO00002128,1,SKU0000576,,750.86,10.0,Shipped,False,True,True
SOL0000006392,SO00002129,1,SKU0000569,2.0,22.71,15.0,Cancelled,True,True,True
SOL0000006393,SO00002129,2,SKU0000193,10.0,423.5,15.0,Allocated,True,True,True
SOL0000006394,SO00002129,3,SKU0000454,-1.0,381.87,2.5,Open,False,True,True
SOL0000006395,SO00002130,1,SKU0000285,2.0,75.08,5.0,Backordered,True,True,True
SOL0000006396,SO00002130,2,SKU0000411,15.0,224.47,0.0,Cancelled,True,True,True
SOL0000006397,SO00002130,3,SKU0000309,10.0,232.09,25.0,Open,True,True,True
SOL0000006398,SO00002130,4,SKU0000601,10.0,118.9,25.0,Open,True,True,True
SOL0000006399,SO00002131,1,SKU0000502,15.0,834.52,2.5,Shipped,True,True,True
SOL0000006400,SO00002131,2,SKU0000512,10.0,697.3,15.0,Open,True,True,True
SOL0000006401,SO00002132,1,SKU0000634,5.0,386.07,0.0,Open,True,True,True
SOL0000006402,SO00002132,2,SKU0000553,15.0,166.55,10.0,Shipped,True,True,True
SOL0000006403,SO00002132,3,SKU0000086,1.0,678.67,0.0,Allocated,True,True,True
SOL0000006404,SO00002133,1,SKU0000267,3.0,75.63,10.0,Cancelled,True,True,True
SOL0000006405,SO00002133,2,SKU0000328,25.0,416.39,2.5,Allocated,True,True,True
SOL0000006406,SO00002133,3,SKU0000492,1.0,360.38,0.0,Cancelled,True,True,True
SOL0000006407,SO00002134,1,SKU0000182,50.0,234.72,25.0,Allocated,True,True,True
SOL0000006408,SO00002135,1,SKU0000129,25.0,65.12,0.0,Backordered,True,True,True
SOL0000006409,SO00002136,1,SKU0000554,2.0,474.28,2.5,Open,True,True,True
SOL0000006410,SO00002136,2,SKU0000247,2.0,442.86,0.0,Shipped,True,True,True
SOL0000006411,SO00002136,3,SKU0000532,25.0,292.56,15.0,Shipped,True,True,True
SOL0000006412,SO00002137,1,SKU0000680,10.0,492.79,0.0,Allocated,True,True,True
SOL0000006413,SO00002137,2,SKU0000590,2.0,349.69,5.0,Allocated,True,True,True
SOL0000006414,SO00002137,3,SKU0000369,15.0,96.41,5.0,Shipped,True,True,True
SOL0000006415,SO00002137,4,SKU0000297,1.0,377.44,5.0,Shipped,True,True,True
SOL0000006416,SO00002137,5,SKU0000083,25.0,579.32,2.5,Cancelled,True,True,True
SOL0000006417,SO00002138,1,SKU0000303,15.0,62.08,2.5,Backordered,True,True,True
SOL0000006418,SO00002138,2,SKU0000355,2.0,323.68,0.0,Shipped,True,True,True
SOL0000006419,SO00002138,3,SKU0000594,10.0,132.67,0.0,Cancelled,True,True,True
SOL0000006420,SO00002138,4,SKU0000350,3.0,518.35,10.0,Cancelled,True,True,True
SOL0000006421,SO00002138,5,SKU0000299,25.0,112.0,0.0,Shipped,True,True,True
SOL0000006422,SO00002139,1,SKU0000408,2.0,63.94,15.0,Open,True,True,True
SOL0000006423,SO00002139,2,SKU0000070,10.0,46.46,5.0,Shipped,True,True,True
SOL0000006424,SO00002139,3,SKU0000379,2.0,247.11,0.0,Backordered,True,True,True
SOL0000006425,SO00002139,4,SKU0000152,1.0,36.67,2.5,Open,True,True,True
SOL0000006426,SO00002140,1,SKU0000487,5.0,225.68,15.0,Shipped,True,True,True
SOL0000006427,SO00002140,2,SKU0000176,10.0,90.64,2.5,Allocated,True,True,True
SOL0000006428,SO00002140,3,SKU0000500,10.0,32.85,0.0,Allocated,True,True,True
SOL0000006429,SO00002141,1,SKU0000552,10.0,121.29,5.0,Cancelled,True,True,True
SOL0000006430,SO00002141,2,SKU0000632,2.0,301.03,0.0,Shipped,True,True,True
SOL0000006431,SO00002141,3,SKU0000001,,252.92,5.0,Allocated,False,True,True
SOL0000006432,SO00002142,1,SKU0000454,50.0,381.87,25.0,Shipped,True,True,True
SOL0000006433,SO00002142,2,SKU0000346,50.0,418.45,5.0,Allocated,True,True,True
SOL0000006434,SO00002142,3,SKU0000257,,22.98,2.5,Allocated,False,True,True
SOL0000006435,SO00002142,4,SKU0000408,50.0,63.94,5.0,Cancelled,True,True,True
SOL0000006436,SO00002142,5,SKU0000101,15.0,251.13,0.0,Backordered,True,True,True
SOL0000006437,SO00002143,1,SKU0000608,25.0,354.39,0.0,Shipped,True,True,True
SOL0000006438,SO00002143,2,SKU0000366,50.0,127.07,10.0,Allocated,True,True,True
SOL0000006439,SO00002144,1,SKU0000348,1.0,580.58,0.0,Backordered,True,True,True
SOL0000006440,SO00002144,2,SKU0000486,3.0,499.58,0.0,Backordered,True,True,True
SOL0000006441,SO00002144,3,SKU0000087,1.0,375.95,0.0,Open,True,True,True
SOL0000006442,SO00002145,1,SKU0000678,1.0,279.16,15.0,Allocated,True,True,True
SOL0000006443,SO00002145,2,SKU0000237,25.0,716.44,0.0,Backordered,True,True,True
SOL0000006444,SO00002145,3,SKU0000300,-1.0,169.09,0.0,Allocated,False,True,True
SOL0000006445,SO00002145,4,SKU0000001,10.0,216.79,10.0,Open,True,True,True
SOL0000006446,SO00002146,1,SKU0000377,15.0,467.68,25.0,Open,True,True,True
SOL0000006447,SO00002147,1,SKU0000104,-1.0,322.61,0.0,Allocated,False,True,True
SOL0000006448,SO00002147,2,SKU0000658,10.0,317.9,15.0,Shipped,True,True,True
SOL0000006449,SO00002147,3,SKU0000293,50.0,363.71,2.5,Open,True,True,True
SOL0000006450,SO00002147,4,SKU0000232,25.0,78.04,15.0,Cancelled,True,True,True
SOL0000006451,SO00002147,5,SKU0000481,5.0,330.44,5.0,Shipped,True,True,True
SOL0000006452,SO00002148,1,SKU0000547,,9.0,10.0,Backordered,False,True,True
SOL0000006453,SO00002148,2,SKU0000495,,390.78,25.0,Backordered,False,True,True
SOL0000006454,SO00002149,1,SKU0000001,10.0,252.92,15.0,Shipped,True,True,True
SOL0000006455,SO00002149,2,SKU0000136,2.0,229.74,0.0,Shipped,True,True,True
SOL0000006456,SO00002150,1,SKU0000126,15.0,106.05,0.0,Open,True,True,True
SOL0000006457,SO00002150,2,SKU0000181,10.0,230.97,0.0,Open,True,True,True
SOL0000006458,SO00002151,1,SKU0000651,,284.1,0.0,Shipped,False,True,True
SOL0000006459,SO00002151,2,SKU0000614,10.0,53.95,0.0,Shipped,True,True,True
SOL0000006460,SO00002151,3,SKU0000586,25.0,310.3,5.0,Allocated,True,True,True
SOL0000006461,SO00002151,4,SKU0000456,3.0,458.06,5.0,Backordered,True,True,True
SOL0000006462,SO00002152,1,SKU0000414,25.0,355.51,5.0,Cancelled,True,True,True
SOL0000006463,SO00002152,2,SKU0000639,25.0,530.34,25.0,Shipped,True,True,True
SOL0000006464,SO00002153,1,SKU0000152,25.0,33.0,15.0,Backordered,True,True,True
SOL0000006465,SO00002153,2,SKU0000268,5.0,480.15,0.0,Cancelled,True,True,True
SOL0000006466,SO00002153,3,SKU0000122,15.0,163.12,25.0,Shipped,True,True,True
SOL0000006467,SO00002154,1,SKU0000531,5.0,159.89,0.0,Cancelled,True,True,True
SOL0000006468,SO00002154,2,SKU0000646,25.0,228.77,15.0,Cancelled,True,True,True
SOL0000006469,SO00002154,3,SKU0000620,-1.0,65.73,15.0,Open,False,True,True
SOL0000006470,SO00002155,1,SKU0000188,1.0,35.91,0.0,Backordered,True,True,True
SOL0000006471,SO00002155,2,SKU0000006,1.0,238.64,0.0,Open,True,True,True
SOL0000006472,SO00002156,1,SKU0000137,5.0,281.09,25.0,Open,True,True,True
SOL0000006473,SO00002156,2,SKU0000296,15.0,151.18,0.0,Open,True,True,True
SOL0000006474,SO00002157,1,SKU0000088,5.0,614.22,0.0,Cancelled,True,True,True
SOL0000006475,SO00002157,2,SKU0000276,3.0,400.83,2.5,Open,True,True,True
SOL0000006476,SO00002157,3,SKU0000332,3.0,458.96,0.0,Backordered,True,True,True
SOL0000006477,SO00002158,1,SKU0000093,-1.0,597.91,10.0,Cancelled,False,True,True
SOL0000006478,SO00002158,2,SKU0000636,5.0,98.89,0.0,Cancelled,True,True,True
SOL0000006479,SO00002159,1,SKU0000018,50.0,117.57,0.0,Allocated,True,True,True
SOL0000006480,SO00002159,2,SKU0000388,1.0,256.63,15.0,Backordered,True,True,True
SOL0000006481,SO00002159,3,SKU0000009,25.0,58.17,0.0,Allocated,True,True,True
SOL0000006482,SO00002159,4,SKU0000313,50.0,162.41,0.0,Backordered,True,True,True
SOL0000006483,SO00002160,1,SKU0000182,-1.0,234.72,5.0,Allocated,False,True,True
SOL0000006484,SO00002160,2,SKU0000307,3.0,661.21,25.0,Backordered,True,True,True
SOL0000006485,SO00002160,3,SKU0000091,15.0,199.95,5.0,Backordered,True,True,True
SOL0000006486,SO00002161,1,SKU0000263,5.0,33.34,5.0,Open,True,True,True
SOL0000006487,SO00002161,2,SKU0000005,25.0,235.84,0.0,Backordered,True,True,True
SOL0000006488,SO00002161,3,SKU0000599,1.0,33.96,0.0,Shipped,True,True,True
SOL0000006489,SO00002161,4,SKU0000684,3.0,156.12,10.0,Shipped,True,True,True
SOL0000006490,SO00002161,5,SKU0000305,5.0,70.5,10.0,Open,True,True,True
SOL0000006491,SO00002162,1,SKU0000084,,429.19,0.0,Shipped,False,True,True
SOL0000006492,SO00002162,2,SKU0000447,,164.05,15.0,Backordered,False,True,True
SOL0000006493,SO00002162,3,SKU0000297,-1.0,341.5,0.0,Shipped,False,True,True
SOL0000006494,SO00002162,4,SKU0000164,5.0,308.97,0.0,Shipped,True,True,True
SOL0000006495,SO00002162,5,SKU0000191,5.0,511.51,10.0,Open,True,True,True
SOL0000006496,SO00002163,1,SKU0000278,25.0,16.04,15.0,Cancelled,True,True,True
SOL0000006497,SO00002164,1,SKU0000225,1.0,226.82,5.0,Open,True,True,True
SOL0000006498,SO00002164,2,SKU0000117,,10.65,25.0,Open,False,True,True
SOL0000006499,SO00002164,3,SKU0000657,10.0,422.59,10.0,Open,True,True,True
SOL0000006500,SO00002164,4,SKU0000232,25.0,82.37,0.0,Backordered,True,True,True
SOL0000006501,SO00002164,5,SKU0000110,50.0,417.11,0.0,Cancelled,True,True,True
SOL0000006502,SO00002165,1,SKU0000184,50.0,202.45,15.0,Cancelled,True,True,True
SOL0000006503,SO00002165,2,SKU0000371,3.0,95.03,10.0,Open,True,True,True
SOL0000006504,SO00002165,3,SKU0000048,-1.0,696.07,0.0,Open,False,True,True
SOL0000006505,SO00002166,1,SKU0000030,-1.0,411.27,0.0,Allocated,False,True,True
SOL0000006506,SO00002166,2,SKU0000510,5.0,350.99,0.0,Cancelled,True,True,True
SOL0000006507,SO00002166,3,SKU0000335,5.0,110.12,15.0,Shipped,True,True,True
SOL0000006508,SO00002166,4,SKU0000103,50.0,550.76,2.5,Open,True,True,True
SOL0000006509,SO00002167,1,SKU0000323,25.0,504.52,5.0,Shipped,True,True,True
SOL0000006510,SO00002167,2,SKU0000523,3.0,689.08,0.0,Backordered,True,True,True
SOL0000006511,SO00002168,1,SKU0000398,1.0,657.92,2.5,Cancelled,True,True,True
SOL0000006512,SO00002168,2,SKU0000295,-1.0,241.47,2.5,Shipped,False,True,True
SOL0000006513,SO00002169,1,SKU0000516,,137.4,25.0,Backordered,False,True,True
SOL0000006514,SO00002169,2,SKU0000621,2.0,215.8,0.0,Backordered,True,True,True
SOL0000006515,SO00002169,3,SKU0000614,5.0,53.95,0.0,Allocated,True,True,True
SOL0000006516,SO00002170,1,SKU0000158,25.0,162.38,5.0,Backordered,True,True,True
SOL0000006517,SO00002171,1,SKU0000592,50.0,408.45,10.0,Open,True,True,True
SOL0000006518,SO00002171,2,SKU0000176,10.0,90.64,0.0,Cancelled,True,True,True
SOL0000006519,SO00002172,1,SKU0000621,,215.8,10.0,Backordered,False,True,True
SOL0000006520,SO00002172,2,SKU0000146,1.0,371.44,2.5,Open,True,True,True
SOL0000006521,SO00002172,3,SKU0000606,2.0,262.39,0.0,Allocated,True,True,True
SOL0000006522,SO00002172,4,SKU0000158,25.0,154.26,0.0,Open,True,True,True
SOL0000006523,SO00002172,5,SKU0000482,15.0,267.38,0.0,Backordered,True,True,True
SOL0000006524,SO00002173,1,SKU0000343,,425.79,5.0,Allocated,False,True,True
SOL0000006525,SO00002173,2,SKU0000314,,578.75,0.0,Shipped,False,True,True
SOL0000006526,SO00002174,1,SKU0000478,25.0,315.15,15.0,Allocated,True,True,True
SOL0000006527,SO00002174,2,SKU0000202,1.0,102.39,0.0,Open,True,True,True
SOL0000006528,SO00002174,3,SKU0000203,25.0,148.64,0.0,Backordered,True,True,True
SOL0000006529,SO00002174,4,SKU0000478,3.0,315.15,15.0,Cancelled,True,True,True
SOL0000006530,SO00002175,1,SKU0000257,2.0,21.77,10.0,Cancelled,True,True,True
SOL0000006531,SO00002176,1,SKU0000349,15.0,141.13,0.0,Backordered,True,True,True
SOL0000006532,SO00002176,2,SKU0000283,25.0,53.38,15.0,Open,True,True,True
SOL0000006533,SO00002176,3,SKU0000634,1.0,428.97,2.5,Open,True,True,True
SOL0000006534,SO00002176,4,SKU0000363,50.0,114.64,5.0,Open,True,True,True
SOL0000006535,SO00002176,5,SKU0000241,25.0,17.5,0.0,Open,True,True,True
SOL0000006536,SO00002177,1,SKU0000628,,349.35,0.0,Open,False,True,True
SOL0000006537,SO00002177,2,SKU0000064,2.0,291.67,0.0,Allocated,True,True,True
SOL0000006538,SO00002178,1,SKU0000207,25.0,146.4,25.0,Backordered,True,True,True
SOL0000006539,SO00002178,2,SKU0000073,1.0,471.89,2.5,Allocated,True,True,True
SOL0000006540,SO00002178,3,SKU0000410,,68.51,15.0,Open,False,True,True
SOL0000006541,SO00002178,4,SKU0000206,10.0,99.51,25.0,Open,True,True,True
SOL0000006542,SO00002178,5,SKU0000145,25.0,202.64,2.5,Backordered,True,True,True
SOL0000006543,SO00002179,1,SKU0000651,,299.89,15.0,Allocated,False,True,True
SOL0000006544,SO00002180,1,SKU0000616,25.0,202.89,15.0,Shipped,True,True,True
SOL0000006545,SO00002181,1,SKU0000682,5.0,94.5,10.0,Backordered,True,True,True
SOL0000006546,SO00002181,2,SKU0000527,5.0,193.94,15.0,Allocated,True,True,True
SOL0000006547,SO00002182,1,SKU0000638,,277.3,2.5,Shipped,False,True,True
SOL0000006548,SO00002182,2,SKU0000673,5.0,211.55,2.5,Open,True,True,True
SOL0000006549,SO00002182,3,SKU0000262,,295.97,10.0,Cancelled,False,True,True
SOL0000006550,SO00002182,4,SKU0000027,25.0,309.92,25.0,Open,True,True,True
SOL0000006551,SO00002183,1,SKU0000061,1.0,406.75,2.5,Open,True,True,True
SOL0000006552,SO00002183,2,SKU0000361,5.0,91.12,0.0,Cancelled,True,True,True
SOL0000006553,SO00002184,1,SKU0000099,5.0,486.4,2.5,Open,True,True,True
SOL0000006554,SO00002184,2,SKU0000550,15.0,165.66,2.5,Shipped,True,True,True
SOL0000006555,SO00002184,3,SKU0000573,3.0,251.35,5.0,Open,True,True,True
SOL0000006556,SO00002184,4,SKU0000532,1.0,307.96,0.0,Open,True,True,True
SOL0000006557,SO00002184,5,SKU0000551,15.0,403.03,0.0,Backordered,True,True,True
SOL0000006558,SO00002185,1,SKU0000040,1.0,366.61,2.5,Allocated,True,True,True
SOL0000006559,SO00002185,2,SKU0000010,25.0,589.94,5.0,Shipped,True,True,True
SOL0000006560,SO00002185,3,SKU0000389,-1.0,252.45,15.0,Open,False,True,True
SOL0000006561,SO00002185,4,SKU0000627,25.0,20.82,0.0,Cancelled,True,True,True
SOL0000006562,SO00002185,5,SKU0000275,10.0,44.86,15.0,Open,True,True,True
SOL0000006563,SO00002186,1,SKU0000069,10.0,454.15,2.5,Open,True,True,True
SOL0000006564,SO00002187,1,SKU_BAD,,19.77,5.0,Open,False,True,True
SOL0000006565,SO00002188,1,SKU0000346,1.0,418.45,10.0,Backordered,True,True,True
SOL0000006566,SO00002189,1,SKU0000672,3.0,201.76,5.0,Shipped,True,True,True
SOL0000006567,SO00002189,2,SKU0000279,5.0,387.92,2.5,Open,True,True,True
SOL0000006568,SO00002189,3,SKU0000249,3.0,34.72,5.0,Open,True,True,True
SOL0000006569,SO00002190,1,SKU0000211,2.0,252.32,15.0,Cancelled,True,True,True
SOL0000006570,SO00002190,2,SKU0000392,10.0,98.29,0.0,Cancelled,True,True,True
SOL0000006571,SO00002191,1,SKU0000474,25.0,364.93,15.0,Cancelled,True,True,True
SOL0000006572,SO00002191,2,SKU0000410,50.0,79.93,0.0,Backordered,True,True,True
SOL0000006573,SO00002192,1,SKU0000303,10.0,58.81,2.5,Open,True,True,True
SOL0000006574,SO00002192,2,SKU0000054,-1.0,55.66,25.0,Shipped,False,True,True
SOL0000006575,SO00002192,3,SKU0000588,3.0,281.09,0.0,Allocated,True,True,True
SOL0000006576,SO00002192,4,SKU0000192,5.0,278.94,0.0,Backordered,True,True,True
SOL0000006577,SO00002192,5,SKU0000588,10.0,312.32,0.0,Cancelled,True,True,True
SOL0000006578,SO00002193,1,SKU0000181,5.0,219.97,25.0,Cancelled,True,True,True
SOL0000006579,SO00002193,2,SKU0000684,10.0,147.91,0.0,Allocated,True,True,True
SOL0000006580,SO00002193,3,SKU0000562,2.0,594.14,15.0,Open,True,True,True
SOL0000006581,SO00002193,4,SKU0000302,1.0,407.75,5.0,Backordered,True,True,True
SOL0000006582,SO00002194,1,SKU0000554,-1.0,474.28,10.0,Shipped,False,True,True
SOL0000006583,SO00002194,2,SKU0000487,5.0,204.18,5.0,Open,True,True,True
SOL0000006584,SO00002194,3,SKU0000654,1.0,366.24,2.5,Allocated,True,True,True
SOL0000006585,SO00002194,4,SKU0000284,2.0,204.9,5.0,Shipped,True,True,True
SOL0000006586,SO00002195,1,SKU0000690,10.0,269.92,0.0,Allocated,True,True,True
SOL0000006587,SO00002195,2,SKU0000180,25.0,472.72,10.0,Open,True,True,True
SOL0000006588,SO00002195,3,SKU0000238,50.0,453.1,0.0,Open,True,True,True
SOL0000006589,SO00002195,4,SKU0000511,5.0,209.12,10.0,Backordered,True,True,True
SOL0000006590,SO00002196,1,SKU0000651,15.0,299.89,0.0,Open,True,True,True
SOL0000006591,SO00002196,2,SKU0000360,15.0,283.42,0.0,Shipped,True,True,True
SOL0000006592,SO00002197,1,SKU0000470,15.0,240.62,5.0,Open,True,True,True
SOL0000006593,SO00002197,2,SKU0000321,3.0,250.88,2.5,Cancelled,True,True,True
SOL0000006594,SO00002197,3,SKU0000525,2.0,326.02,5.0,Shipped,True,True,True
SOL0000006595,SO00002198,1,SKU0000269,2.0,331.52,0.0,Backordered,True,True,True
SOL0000006596,SO00002199,1,SKU0000042,15.0,72.31,15.0,Open,True,True,True
SOL0000006597,SO00002200,1,SKU0000236,10.0,166.31,0.0,Cancelled,True,True,True
SOL0000006598,SO00002200,2,SKU0000272,3.0,549.36,10.0,Open,True,True,True
SOL0000006599,SO00002201,1,SKU0000569,25.0,22.71,15.0,Open,True,True,True
SOL0000006600,SO00002201,2,SKU0000558,25.0,97.45,10.0,Shipped,True,True,True
SOL0000006601,SO00002201,3,SKU0000613,50.0,37.36,2.5,Cancelled,True,True,True
SOL0000006602,SO00002201,4,SKU0000689,2.0,228.01,5.0,Backordered,True,True,True
SOL0000006603,SO00002201,5,SKU0000265,1.0,368.44,10.0,Open,True,True,True
SOL0000006604,SO00002202,1,SKU0000463,-1.0,345.61,15.0,Shipped,False,True,True
SOL0000006605,SO00002202,2,SKU0000204,,570.05,0.0,Cancelled,False,True,True
SOL0000006606,SO00002202,3,SKU0000347,,60.87,25.0,Backordered,False,True,True
SOL0000006607,SO00002202,4,SKU0000487,25.0,214.93,0.0,Backordered,True,True,True
SOL0000006608,SO00002202,5,SKU0000204,15.0,601.72,5.0,Allocated,True,True,True
SOL0000006609,SO00002203,1,SKU0000350,25.0,544.27,25.0,Cancelled,True,True,True
SOL0000006610,SO00002204,1,SKU0000344,50.0,204.03,2.5,Shipped,True,True,True
SOL0000006611,SO00002204,2,SKU0000018,1.0,123.45,2.5,Cancelled,True,True,True
SOL0000006612,SO00002204,3,SKU0000661,15.0,36.87,5.0,Open,True,True,True
