po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,valid_quantity,valid_unit_cost
POL0000001111,PO00000436,3,SKU0000196,250.0,82.38,Received,True,True
POL0000001112,PO00000436,4,SKU0000116,1000.0,75.87,Cancelled,True,True
POL0000001113,PO00000437,1,SKU0000558,50.0,68.72,Partial,True,True
POL0000001114,PO00000437,2,SKU0000224,1000.0,164.88,Cancelled,True,True
POL0000001115,PO00000438,1,SKU0000043,500.0,298.47,Open,True,True
POL0000001116,PO00000438,2,SKU0000401,1000.0,119.98,Received,True,True
POL0000001117,PO00000439,1,SKU0000227,-5.0,248.23,Received,False,True
POL0000001118,PO00000439,2,SKU0000073,500.0,238.16,Cancelled,True,True
POL0000001119,PO00000440,1,SKU0000593,50.0,197.98,Received,True,True
POL0000001120,PO00000441,1,SKU0000028,50.0,209.57,Received,True,True
POL0000001121,PO00000441,2,SKU0000260,1000.0,274.16,Open,True,True
POL0000001122,PO00000442,1,SKU0000101,,,Cancelled,False,False
POL0000001123,PO00000442,2,SKU0000550,-5.0,79.0,Cancelled,False,True
POL0000001124,PO00000442,3,SKU0000335,,76.57,Open,False,True
POL0000001125,PO00000443,1,SKU0000204,100.0,253.83,Open,True,True
POL0000001126,PO00000444,1,SKU0000653,,55.07,Cancelled,False,True
POL0000001127,PO00000445,1,SKU0000645,250.0,160.8,Open,True,True
POL0000001128,PO00000446,1,SKU0000284,250.0,166.1,Open,True,True
POL0000001129,PO00000446,2,SKU0000403,,218.14,Open,False,True
POL0000001130,PO00000446,3,SKU0000336,1000.0,160.68,Cancelled,True,True
POL0000001131,PO00000446,4,SKU0000480,100.0,288.48,Cancelled,True,True
POL0000001132,PO00000447,1,SKU0000019,-5.0,61.36,Received,False,True
POL0000001133,PO00000447,2,SKU0000068,-5.0,198.9,Received,False,True
POL0000001134,PO00000448,1,SKU0000510,1000.0,285.3,Open,True,True
POL0000001135,PO00000449,1,SKU0000156,100.0,203.01,Partial,True,True
POL0000001136,PO00000449,2,SKU0000453,500.0,280.17,Partial,True,True
POL0000001137,PO00000449,3,SKU0000058,50.0,170.69,Received,True,True
POL0000001138,PO00000450,1,SKU0000407,500.0,8.52,Partial,True,True
POL0000001139,PO00000450,2,SKU0000040,100.0,287.52,Open,True,True
POL0000001140,PO00000450,3,SKU0000078,-5.0,106.21,Open,False,True
POL0000001141,PO00000451,1,SKU0000233,,14.4,Open,False,True
POL0000001142,PO00000451,2,SKU0000031,50.0,81.03,Open,True,True
POL0000001143,PO00000452,1,SKU0000441,-5.0,216.68,Partial,False,True
POL0000001144,PO00000452,2,SKU0000529,-5.0,230.58,Open,False,True
POL0000001145,PO00000452,3,SKU0000095,-5.0,129.07,Open,False,True
POL0000001146,PO00000452,4,SKU0000402,250.0,262.51,Partial,True,True
POL0000001147,PO00000453,1,SKU0000267,500.0,41.45,Received,True,True
POL0000001148,PO00000453,2,SKU0000449,,21.88,Cancelled,False,True
POL0000001149,PO00000454,1,SKU0000236,-5.0,88.7,Open,False,True
POL0000001150,PO00000454,2,SKU0000320,50.0,6.22,Open,True,True
POL0000001151,PO00000454,3,SKU0000514,-5.0,222.39,Open,False,True
POL0000001152,PO00000455,1,SKU0000266,-5.0,151.11,Received,False,True
POL0000001153,PO00000455,2,SKU0000100,-5.0,224.42,Open,False,True
POL0000001154,PO00000455,3,SKU0000135,100.0,18.79,Received,True,True
POL0000001155,PO00000455,4,SKU0000456,,294.63,Received,False,True
POL0000001156,PO00000456,1,SKU0000688,-5.0,8.45,Received,False,True
POL0000001157,PO00000456,2,SKU0000640,500.0,136.35,Received,True,True
POL0000001158,PO00000457,1,SKU0000199,500.0,237.35,Open,True,True
POL0000001159,PO00000458,1,SKU0000595,1000.0,192.33,Cancelled,True,True
POL0000001160,PO00000458,2,SKU0000441,500.0,216.68,Open,True,True
POL0000001161,PO00000458,3,SKU0000392,,57.28,Cancelled,False,True
POL0000001162,PO00000459,1,SKU0000005,,199.28,Cancelled,False,True
POL0000001163,PO00000459,2,SKU0000246,100.0,22.56,Received,True,True
POL0000001164,PO00000459,3,SKU0000538,1000.0,227.35,Open,True,True
POL0000001165,PO00000459,4,SKU0000341,50.0,250.42,Partial,True,True
POL0000001166,PO00000460,1,SKU0000440,-5.0,140.15,Cancelled,False,True
POL0000001167,PO00000460,2,SKU0000139,100.0,82.17,Open,True,True
POL0000001168,PO00000460,3,SKU0000110,50.0,170.29,Partial,True,True
POL0000001169,PO00000461,1,SKU0000396,500.0,140.96,Received,True,True
POL0000001170,PO00000461,2,SKU0000119,,103.26,Partial,False,True
POL0000001171,PO00000461,3,SKU0000175,100.0,226.42,Received,True,True
POL0000001172,PO00000462,1,SKU0000047,50.0,62.67,Partial,True,True
POL0000001173,PO00000462,2,SKU0000483,,126.24,Open,False,True
POL0000001174,PO00000463,1,SKU0000633,100.0,50.73,Cancelled,True,True
POL0000001175,PO00000463,2,SKU0000190,500.0,230.54,Open,True,True
POL0000001176,PO00000463,3,SKU0000589,-5.0,56.46,Cancelled,False,True
POL0000001177,PO00000463,4,SKU0000398,-5.0,292.05,Open,False,True
POL0000001178,PO00000464,1,SKU0000650,500.0,14.28,Open,True,True
POL0000001179,PO00000465,1,SKU0000384,,289.4,Cancelled,False,True
POL0000001180,PO00000465,2,SKU0000195,250.0,140.49,Open,True,True
POL0000001181,PO00000465,3,SKU0000342,1000.0,34.76,Open,True,True
POL0000001182,PO00000465,4,SKU0000479,100.0,258.67,Open,True,True
POL0000001183,PO00000466,1,SKU0000663,,112.15,Open,False,True
POL0000001184,PO00000466,2,SKU0000530,100.0,286.42,Open,True,True
POL0000001185,PO00000467,1,SKU0000074,500.0,101.16,Open,True,True
POL0000001186,PO00000467,2,SKU0000266,250.0,151.11,Partial,True,True
POL0000001187,PO00000467,3,SKU0000206,-5.0,51.47,Received,False,True
POL0000001188,PO00000468,1,SKU0000543,-5.0,12.31,Open,False,True
POL0000001189,PO00000468,2,SKU0000438,250.0,133.72,Received,True,True
POL0000001190,PO00000469,1,SKU0000521,250.0,278.47,Received,True,True
POL0000001191,PO00000469,2,SKU0000666,100.0,191.23,Open,True,True
POL0000001192,PO00000469,3,SKU0000456,-5.0,294.63,Open,False,True
POL0000001193,PO00000470,1,SKU0000201,100.0,201.87,Cancelled,True,True
POL0000001194,PO00000470,2,SKU0000079,,175.49,Open,False,True
POL0000001195,PO00000471,1,SKU0000653,1000.0,55.07,Cancelled,True,True
POL0000001196,PO00000471,2,SKU0000609,50.0,212.09,Partial,True,True
POL0000001197,PO00000471,3,SKU0000071,,92.75,Partial,False,True
POL0000001198,PO00000472,1,SKU0000444,50.0,234.25,Partial,True,True
POL0000001199,PO00000472,2,SKU0000274,,84.98,Open,False,True
POL0000001200,PO00000472,3,SKU0000613,50.0,23.69,Received,True,True
POL0000001201,PO00000473,1,SKU0000388,-5.0,208.78,Cancelled,False,True
POL0000001202,PO00000474,1,SKU0000075,50.0,21.18,Open,True,True
POL0000001203,PO00000474,2,SKU0000355,100.0,180.72,Cancelled,True,True
POL0000001204,PO00000474,3,SKU0000216,50.0,261.16,Received,True,True
POL0000001205,PO00000475,1,SKU0000685,250.0,278.17,Cancelled,True,True
POL0000001206,PO00000476,1,SKU0000039,250.0,186.43,Open,True,True
POL0000001207,PO00000476,2,SKU0000604,250.0,253.92,Open,True,True
POL0000001208,PO00000477,1,SKU0000120,-5.0,249.11,Partial,False,True
POL0000001209,PO00000477,2,SKU0000356,500.0,3.68,Open,True,True
POL0000001210,PO00000477,3,SKU0000580,-5.0,64.94,Cancelled,False,True
POL0000001211,PO00000477,4,SKU0000274,-5.0,84.98,Received,False,True
POL0000001212,PO00000478,1,SKU0000090,500.0,238.51,Received,True,True
POL0000001213,PO00000479,1,SKU0000565,1000.0,76.53,Partial,True,True
POL0000001214,PO00000480,1,SKU0000065,-5.0,90.37,Open,False,True
POL0000001215,PO00000480,2,SKU0000553,100.0,167.03,Received,True,True
POL0000001216,PO00000480,3,SKU0000585,,185.08,Received,False,True
POL0000001217,PO00000481,1,SKU0000103,1000.0,265.22,Open,True,True
POL0000001218,PO00000481,2,SKU0000177,-5.0,271.24,Open,False,True
POL0000001219,PO00000481,3,SKU0000445,50.0,263.85,Received,True,True
POL0000001220,PO00000482,1,SKU0000039,-5.0,186.43,Cancelled,False,True
POL0000001221,PO00000482,2,SKU0000203,1000.0,72.74,Open,True,True
POL0000001222,PO00000483,1,SKU0000266,,151.11,Open,False,True
POL0000001223,PO00000483,2,SKU0000420,500.0,158.76,Cancelled,True,True
POL0000001224,PO00000483,3,SKU0000159,100.0,49.49,Received,True,True
POL0000001225,PO00000483,4,SKU0000522,,18.75,Open,False,True
POL0000001226,PO00000484,1,SKU0000505,1000.0,147.45,Open,True,True
POL0000001227,PO00000484,2,SKU0000455,250.0,130.54,Cancelled,True,True
POL0000001228,PO00000484,3,SKU0000561,500.0,144.73,Open,True,True
POL0000001229,PO00000485,1,SKU0000590,1000.0,131.36,Partial,True,True
POL0000001230,PO00000485,2,SKU0000527,-5.0,70.18,Open,False,True
POL0000001231,PO00000485,3,SKU0000452,,47.74,Partial,False,True
POL0000001232,PO00000486,1,SKU0000645,-5.0,160.8,Partial,False,True
POL0000001233,PO00000486,2,SKU0000504,,93.71,Received,False,True
POL0000001234,PO00000486,3,SKU0000386,500.0,285.34,Open,True,True
POL0000001235,PO00000486,4,SKU0000498,100.0,295.03,Open,True,True
POL0000001236,PO00000487,1,SKU0000501,500.0,233.5,Open,True,True
POL0000001237,PO00000488,1,SKU0000489,-5.0,248.68,Open,False,True
POL0000001238,PO00000488,2,SKU0000434,,34.39,Open,False,True
POL0000001239,PO00000489,1,SKU0000685,,278.17,Open,False,True
POL0000001240,PO00000489,2,SKU0000003,250.0,65.98,Cancelled,True,True
POL0000001241,PO00000489,3,SKU0000302,,222.8,Received,False,True
POL0000001242,PO00000489,4,SKU0000460,250.0,163.81,Open,True,True
POL0000001243,PO00000490,1,SKU0000653,,55.07,Received,False,True
POL0000001244,PO00000490,2,SKU0000576,250.0,289.95,Received,True,True
POL0000001245,PO00000491,1,SKU0000309,50.0,205.81,Open,True,True
POL0000001246,PO00000491,2,SKU0000259,50.0,181.31,Received,True,True
POL0000001247,PO00000492,1,SKU0000239,1000.0,85.21,Received,True,True
POL0000001248,PO00000493,1,SKU0000283,1000.0,31.39,Cancelled,True,True
POL0000001249,PO00000493,2,SKU0000014,500.0,187.4,Partial,True,True
POL0000001250,PO00000493,3,SKU0000130,50.0,291.4,Cancelled,True,True
POL0000001251,PO00000494,1,SKU0000466,-5.0,79.72,Partial,False,True
POL0000001252,PO00000495,1,SKU0000268,500.0,293.05,Open,True,True
POL0000001253,PO00000495,2,SKU0000357,-5.0,137.9,Cancelled,False,True
POL0000001254,PO00000496,1,SKU0000040,-5.0,287.52,Cancelled,False,True
POL0000001255,PO00000496,2,SKU0000649,1000.0,127.15,Partial,True,True
POL0000001256,PO00000496,3,SKU0000409,250.0,102.6,Received,True,True
POL0000001257,PO00000497,1,SKU0000303,1000.0,25.44,Cancelled,True,True
POL0000001258,PO00000497,2,SKU0000270,250.0,30.68,Partial,True,True
POL0000001259,PO00000497,3,SKU0000482,50.0,146.9,Open,True,True
POL0000001260,PO00000497,4,SKU0000112,-5.0,268.19,Partial,False,True
POL0000001261,PO00000498,1,SKU0000308,,56.0,Cancelled,False,True
POL0000001262,PO00000498,2,SKU0000492,,141.52,Open,False,True
POL0000001263,PO00000499,1,SKU0000485,1000.0,293.48,Open,True,True
POL0000001264,PO00000499,2,SKU0000415,250.0,220.81,Partial,True,True
POL0000001265,PO00000499,3,SKU0000632,-5.0,135.05,Cancelled,False,True
POL0000001266,PO00000499,4,SKU0000684,-5.0,116.84,Open,False,True
POL0000001267,PO00000500,1,SKU0000630,250.0,262.31,Received,True,True
POL0000001268,PO00000500,2,SKU0000253,500.0,179.86,Received,True,True
POL0000001269,PO00000500,3,SKU0000641,500.0,175.09,Open,True,True
POL0000001270,PO00000500,4,SKU0000515,1000.0,143.97,Partial,True,True
POL0000001271,PO00000501,1,SKU0000065,100.0,90.37,Received,True,True
POL0000001272,PO00000502,1,SKU0000154,-5.0,285.85,Cancelled,False,True
POL0000001273,PO00000503,1,SKU0000638,-5.0,225.27,Partial,False,True
POL0000001274,PO00000503,2,SKU0000526,500.0,49.91,Open,True,True
POL0000001275,PO00000503,3,SKU0000007,1000.0,151.15,Open,True,True
POL0000001276,PO00000503,4,SKU0000355,-5.0,180.72,Cancelled,False,True
POL0000001277,PO00000504,1,SKU0000004,100.0,11.66,Received,True,True
POL0000001278,PO00000504,2,SKU0000048,-5.0,,Open,False,False
POL0000001279,PO00000504,3,SKU0000077,-5.0,83.37,Cancelled,False,True
POL0000001280,PO00000504,4,SKU0000106,500.0,71.95,Received,True,True
POL0000001281,PO00000505,1,SKU0000145,50.0,104.02,Partial,True,True
POL0000001282,PO00000505,2,SKU0000058,500.0,170.69,Received,True,True
POL0000001283,PO00000505,3,SKU0000458,100.0,175.67,Partial,True,True
POL0000001284,PO00000506,1,SKU0000631,100.0,212.84,Open,True,True
POL0000001285,PO00000506,2,SKU0000289,1000.0,191.42,Open,True,True
POL0000001286,PO00000506,3,SKU0000416,500.0,16.56,Received,True,True
POL0000001287,PO00000506,4,SKU0000496,100.0,3.1,Open,True,True
POL0000001288,PO00000507,1,SKU0000136,1000.0,92.53,Cancelled,True,True
POL0000001289,PO00000507,2,SKU0000139,1000.0,82.17,Open,True,True
POL0000001290,PO00000507,3,SKU0000308,-5.0,56.0,Received,False,True
POL0000001291,PO00000508,1,SKU0000146,100.0,223.17,Cancelled,True,True
POL0000001292,PO00000509,1,SKU0000431,500.0,101.72,Open,True,True
POL0000001293,PO00000509,2,SKU0000619,,285.44,Open,False,True
POL0000001294,PO00000509,3,SKU0000619,500.0,285.44,Received,True,True
POL0000001295,PO00000509,4,SKU0000434,1000.0,34.39,Open,True,True
POL0000001296,PO00000510,1,SKU0000335,-5.0,76.57,Open,False,True
POL0000001297,PO00000510,2,SKU0000650,1000.0,14.28,Received,True,True
POL0000001298,PO00000510,3,SKU0000634,1000.0,184.66,Cancelled,True,True
POL0000001299,PO00000511,1,SKU0000433,-5.0,33.64,Partial,False,True
POL0000001300,PO00000511,2,SKU0000668,250.0,156.75,Cancelled,True,True
POL0000001301,PO00000512,1,SKU0000056,-5.0,34.27,Received,False,True
POL0000001302,PO00000512,2,SKU0000316,1000.0,103.84,Partial,True,True
POL0000001303,PO00000512,3,SKU0000111,50.0,13.92,Open,True,True
POL0000001304,PO00000512,4,SKU0000171,250.0,111.06,Open,True,True
POL0000001305,PO00000513,1,SKU0000601,1000.0,86.37,Cancelled,True,True
POL0000001306,PO00000513,2,SKU0000228,1000.0,290.95,Open,True,True
POL0000001307,PO00000513,3,SKU0000135,500.0,18.79,Cancelled,True,True
POL0000001308,PO00000514,1,SKU0000227,100.0,248.23,Open,True,True
POL0000001309,PO00000514,2,SKU0000003,50.0,65.98,Received,True,True
POL0000001310,PO00000515,1,SKU0000297,-5.0,211.04,Open,False,True
POL0000001311,PO00000515,2,SKU0000393,-5.0,79.34,Partial,False,True
POL0000001312,PO00000515,3,SKU0000120,100.0,249.11,Open,True,True
POL0000001313,PO00000516,1,SKU0000364,100.0,191.35,Partial,True,True
POL0000001314,PO00000516,2,SKU0000007,1000.0,151.15,Open,True,True
POL0000001315,PO00000516,3,SKU0000442,250.0,89.5,Received,True,True
POL0000001316,PO00000517,1,SKU0000275,250.0,72.79,Open,True,True
POL0000001317,PO00000517,2,SKU0000217,,262.0,Open,False,True
POL0000001318,PO00000517,3,SKU0000593,1000.0,197.98,Open,True,True
POL0000001319,PO00000518,1,SKU0000438,50.0,133.72,Partial,True,True
POL0000001320,PO00000518,2,SKU0000674,,99.69,Open,False,True
POL0000001321,PO00000518,3,SKU0000449,100.0,21.88,Cancelled,True,True
POL0000001322,PO00000518,4,SKU0000545,500.0,192.63,Cancelled,True,True
POL0000001323,PO00000519,1,SKU0000037,,32.94,Open,False,True
POL0000001324,PO00000519,2,SKU0000260,1000.0,274.16,Open,True,True
POL0000001325,PO00000519,3,SKU0000526,1000.0,49.91,Open,True,True
POL0000001326,PO00000520,1,SKU0000126,500.0,83.39,Open,True,True
POL0000001327,PO00000520,2,SKU0000329,50.0,224.29,Cancelled,True,True
POL0000001328,PO00000521,1,SKU0000555,250.0,265.21,Cancelled,True,True
POL0000001329,PO00000521,2,SKU0000186,500.0,45.56,Partial,True,True
POL0000001330,PO00000521,3,SKU0000377,,179.97,Open,False,True
POL0000001331,PO00000521,4,SKU0000498,50.0,295.03,Open,True,True
POL0000001332,PO00000522,1,SKU0000285,50.0,34.95,Open,True,True
POL0000001333,PO00000522,2,SKU0000038,250.0,240.3,Received,True,True
POL0000001334,PO00000522,3,SKU0000308,500.0,56.0,Cancelled,True,True
POL0000001335,PO00000522,4,SKU0000068,500.0,198.9,Cancelled,True,True
POL0000001336,PO00000523,1,SKU0000489,,248.68,Cancelled,False,True
POL0000001337,PO00000523,2,SKU0000008,1000.0,295.17,Partial,True,True
POL0000001338,PO00000524,1,SKU0000162,250.0,211.39,Open,True,True
POL0000001339,PO00000524,2,SKU0000280,500.0,183.17,Received,True,True
POL0000001340,PO00000524,3,SKU0000127,500.0,183.86,Partial,True,True
POL0000001341,PO00000524,4,SKU0000244,250.0,61.2,Received,True,True
POL0000001342,PO00000525,1,SKU0000465,50.0,160.75,Cancelled,True,True
POL0000001343,PO00000526,1,SKU0000229,250.0,279.32,Received,True,True
POL0000001344,PO00000526,2,SKU0000113,50.0,122.37,Cancelled,True,True
POL0000001345,PO00000526,3,SKU0000599,500.0,20.32,Received,True,True
POL0000001346,PO00000526,4,SKU0000065,1000.0,90.37,Received,True,True
POL0000001347,PO00000527,1,SKU0000203,500.0,72.74,Open,True,True
POL0000001348,PO00000527,2,SKU0000508,250.0,11.38,Cancelled,True,True
POL0000001349,PO00000528,1,SKU0000618,500.0,17.24,Cancelled,True,True
POL0000001350,PO00000528,2,SKU0000459,500.0,220.01,Partial,True,True
POL0000001351,PO00000528,3,SKU0000327,-5.0,30.43,Cancelled,False,True
POL0000001352,PO00000529,1,SKU0000163,1000.0,53.46,Cancelled,True,True
POL0000001353,PO00000530,1,SKU0000184,,84.99,Partial,False,True
POL0000001354,PO00000530,2,SKU0000668,1000.0,156.75,Partial,True,True
POL0000001355,PO00000530,3,SKU0000431,,101.72,Cancelled,False,True
POL0000001356,PO00000531,1,SKU0000415,500.0,220.81,Open,True,True
POL0000001357,PO00000532,1,SKU0000217,250.0,262.0,Partial,True,True
POL0000001358,PO00000532,2,SKU0000425,-5.0,235.42,Open,False,True
POL0000001359,PO00000533,1,SKU0000502,500.0,297.05,Cancelled,True,True
POL0000001360,PO00000534,1,SKU0000518,500.0,123.83,Open,True,True
POL0000001361,PO00000534,2,SKU0000205,1000.0,32.83,Cancelled,True,True
POL0000001362,PO00000535,1,SKU0000330,250.0,238.69,Open,True,True
POL0000001363,PO00000535,2,SKU0000690,250.0,160.08,Open,True,True
POL0000001364,PO00000535,3,SKU0000220,100.0,259.0,Open,True,True
POL0000001365,PO00000536,1,SKU0000604,-5.0,253.92,Cancelled,False,True
POL0000001366,PO00000536,2,SKU_UNKNOWN,-5.0,94.64,Received,False,True
POL0000001367,PO00000537,1,SKU0000265,-5.0,229.09,Open,False,True
POL0000001368,PO00000538,1,SKU0000040,250.0,287.52,Partial,True,True
POL0000001369,PO00000538,2,SKU0000022,-5.0,299.83,Open,False,True
POL0000001370,PO00000538,3,SKU0000157,100.0,45.16,Open,True,True
POL0000001371,PO00000539,1,SKU0000100,-5.0,224.42,Open,False,True
POL0000001372,PO00000539,2,SKU0000499,-5.0,13.64,Open,False,True
POL0000001373,PO00000540,1,SKU0000255,1000.0,205.18,Partial,True,True
POL0000001374,PO00000540,2,SKU0000273,100.0,103.99,Received,True,True
POL0000001375,PO00000540,3,SKU0000269,,290.28,Received,False,True
POL0000001376,PO00000540,4,SKU0000397,1000.0,202.85,Partial,True,True
POL0000001377,PO00000541,1,SKU0000020,500.0,92.34,Open,True,True
POL0000001378,PO00000542,1,SKU0000133,500.0,192.78,Received,True,True
POL0000001379,PO00000543,1,SKU0000606,250.0,100.02,Received,True,True
POL0000001380,PO00000543,2,SKU0000298,,149.64,Open,False,True
POL0000001381,PO00000544,1,SKU0000447,250.0,97.11,Open,True,True
POL0000001382,PO00000545,1,SKU0000046,100.0,3.14,Cancelled,True,True
POL0000001383,PO00000545,2,SKU0000313,50.0,142.95,Cancelled,True,True
POL0000001384,PO00000546,1,SKU0000517,250.0,63.69,Open,True,True
POL0000001385,PO00000546,2,SKU0000619,500.0,285.44,Open,True,True
POL0000001386,PO00000546,3,SKU0000184,1000.0,84.99,Partial,True,True
POL0000001387,PO00000547,1,SKU0000599,,20.32,Cancelled,False,True
POL0000001388,PO00000548,1,SKU0000121,250.0,256.62,Received,True,True
POL0000001389,PO00000548,2,SKU0000059,-5.0,145.09,Open,False,True
POL0000001390,PO00000548,3,SKU0000266,250.0,151.11,Open,True,True
POL0000001391,PO00000548,4,SKU0000268,100.0,293.05,Open,True,True
POL0000001392,PO00000549,1,SKU0000141,250.0,269.52,Cancelled,True,True
POL0000001393,PO00000550,1,SKU0000186,,45.56,Open,False,True
POL0000001394,PO00000550,2,SKU0000559,,247.75,Received,False,True
POL0000001395,PO00000551,1,SKU0000390,100.0,188.0,Partial,True,True
POL0000001396,PO00000551,2,SKU0000227,50.0,248.23,Open,True,True
POL0000001397,PO00000552,1,SKU0000515,-5.0,143.97,Open,False,True
POL0000001398,PO00000552,2,SKU0000473,1000.0,141.91,Open,True,True
POL0000001399,PO00000553,1,SKU0000314,500.0,217.39,Partial,True,True
POL0000001400,PO00000554,1,SKU0000155,250.0,119.97,Partial,True,True
POL0000001401,PO00000554,2,SKU0000674,250.0,99.69,Cancelled,True,True
POL0000001402,PO00000554,3,SKU0000086,-5.0,262.34,Open,False,True
POL0000001403,PO00000555,1,SKU0000609,100.0,212.09,Open,True,True
POL0000001404,PO00000556,1,SKU0000368,500.0,139.37,Open,True,True
POL0000001405,PO00000556,2,SKU0000141,-5.0,269.52,Open,False,True
POL0000001406,PO00000556,3,SKU0000396,100.0,140.96,Cancelled,True,True
POL0000001407,PO00000557,1,SKU_UNKNOWN,250.0,46.73,Open,True,True
POL0000001408,PO00000557,2,SKU0000633,500.0,50.73,Partial,True,True
POL0000001409,PO00000558,1,SKU0000216,,261.16,Partial,False,True
POL0000001410,PO00000558,2,SKU0000014,100.0,187.4,Open,True,True
POL0000001411,PO00000558,3,SKU0000547,250.0,3.65,Open,True,True
POL0000001412,PO00000558,4,SKU0000427,50.0,97.69,Partial,True,True
POL0000001413,PO00000559,1,SKU0000242,250.0,189.15,Received,True,True
POL0000001414,PO00000559,2,SKU0000150,-5.0,49.0,Received,False,True
POL0000001415,PO00000559,3,SKU0000459,500.0,220.01,Open,True,True
POL0000001416,PO00000560,1,SKU0000626,500.0,22.25,Open,True,True
POL0000001417,PO00000560,2,SKU0000225,250.0,181.19,Received,True,True
POL0000001418,PO00000560,3,SKU0000223,100.0,257.93,Cancelled,True,True
POL0000001419,PO00000560,4,SKU0000069,100.0,224.21,Partial,True,True
POL0000001420,PO00000561,1,SKU0000579,100.0,289.24,Received,True,True
POL0000001421,PO00000561,2,SKU0000549,-5.0,93.77,Cancelled,False,True
POL0000001422,PO00000562,1,SKU0000463,50.0,239.54,Cancelled,True,True
POL0000001423,PO00000562,2,SKU0000164,,148.94,Received,False,True
POL0000001424,PO00000562,3,SKU0000523,,261.93,Open,False,True
POL0000001425,PO00000563,1,SKU0000509,500.0,172.71,Received,True,True
POL0000001426,PO00000563,2,SKU0000104,500.0,155.06,Received,True,True
POL0000001427,PO00000563,3,SKU0000374,,273.17,Received,False,True
POL0000001428,PO00000564,1,SKU0000676,-5.0,230.94,Open,False,True
POL0000001429,PO00000564,2,SKU0000455,100.0,130.54,Cancelled,True,True
POL0000001430,PO00000565,1,SKU0000496,1000.0,3.1,Received,True,True
POL0000001431,PO00000566,1,SKU0000495,50.0,141.52,Cancelled,True,True
POL0000001432,PO00000566,2,SKU0000622,1000.0,100.24,Partial,True,True
POL0000001433,PO00000566,3,SKU0000089,-5.0,253.71,Cancelled,False,True
POL0000001434,PO00000567,1,SKU0000399,50.0,29.14,Received,True,True
POL0000001435,PO00000567,2,SKU0000002,50.0,191.37,Open,True,True
POL0000001436,PO00000567,3,SKU0000088,-5.0,254.15,Open,False,True
POL0000001437,PO00000567,4,SKU0000500,1000.0,21.62,Open,True,True
POL0000001438,PO00000568,1,SKU0000315,500.0,185.04,Cancelled,True,True
POL0000001439,PO00000568,2,SKU0000102,,66.95,Open,False,True
POL0000001440,PO00000569,1,SKU0000440,250.0,140.15,Cancelled,True,True
POL0000001441,PO00000569,2,SKU0000013,,203.47,Partial,False,True
POL0000001442,PO00000569,3,SKU0000212,500.0,184.32,Partial,True,True
POL0000001443,PO00000569,4,SKU0000025,250.0,190.45,Received,True,True
POL0000001444,PO00000570,1,SKU0000420,,158.76,Cancelled,False,True
POL0000001445,PO00000570,2,SKU0000535,250.0,241.29,Received,True,True
POL0000001446,PO00000570,3,SKU0000443,-5.0,108.92,Cancelled,False,True
POL0000001447,PO00000570,4,SKU0000627,1000.0,9.16,Open,True,True
POL0000001448,PO00000571,1,SKU0000023,,247.82,Cancelled,False,True
POL0000001449,PO00000571,2,SKU0000615,250.0,282.28,Partial,True,True
POL0000001450,PO00000571,3,SKU0000428,250.0,164.42,Open,True,True
POL0000001451,PO00000572,1,SKU0000416,50.0,16.56,Received,True,True
POL0000001452,PO00000573,1,SKU0000142,250.0,210.38,Received,True,True
POL0000001453,PO00000573,2,SKU0000554,1000.0,197.11,Received,True,True
POL0000001454,PO00000573,3,SKU0000207,50.0,88.77,Cancelled,True,True
POL0000001455,PO00000574,1,SKU0000406,,210.16,Open,False,True
POL0000001456,PO00000575,1,SKU0000366,50.0,91.53,Received,True,True
POL0000001457,PO00000575,2,SKU0000411,100.0,164.32,Cancelled,True,True
POL0000001458,PO00000575,3,SKU0000033,250.0,12.85,Open,True,True
POL0000001459,PO00000576,1,SKU0000623,500.0,142.18,Received,True,True
POL0000001460,PO00000576,2,SKU0000465,1000.0,160.75,Open,True,True
POL0000001461,PO00000576,3,SKU0000359,1000.0,252.6,Open,True,True
POL0000001462,PO00000576,4,SKU0000045,,212.28,Open,False,True
POL0000001463,PO00000577,1,SKU0000384,100.0,289.4,Open,True,True
POL0000001464,PO00000577,2,SKU0000383,1000.0,10.92,Open,True,True
POL0000001465,PO00000577,3,SKU0000236,1000.0,88.7,Open,True,True
POL0000001466,PO00000577,4,SKU0000642,,270.26,Open,False,True
POL0000001467,PO00000578,1,SKU0000575,500.0,46.73,Open,True,True
POL0000001468,PO00000579,1,SKU0000053,250.0,104.27,Received,True,True
POL0000001469,PO00000579,2,SKU0000219,250.0,116.78,Open,True,True
POL0000001470,PO00000579,3,SKU0000307,50.0,291.55,Open,True,True
POL0000001471,PO00000579,4,SKU0000271,50.0,223.0,Cancelled,True,True
POL0000001472,PO00000580,1,SKU0000476,50.0,15.76,Cancelled,True,True
POL0000001473,PO00000580,2,SKU0000527,1000.0,70.18,Open,True,True
POL0000001474,PO00000581,1,SKU0000124,100.0,44.0,Received,True,True
POL0000001475,PO00000581,2,SKU0000120,250.0,249.11,Open,True,True
POL0000001476,PO00000581,3,SKU0000521,-5.0,278.47,Cancelled,False,True
POL0000001477,PO00000581,4,SKU0000626,250.0,22.25,Partial,True,True
POL0000001478,PO00000582,1,SKU0000555,500.0,265.21,Open,True,True
POL0000001479,PO00000582,2,SKU0000420,500.0,158.76,Received,True,True
