rate_date,currency,usd_rate,source
2025-12-07,EUR,1.089685,daily_fx_feed
2025-12-07,CNY,0.149919,daily_fx_feed
2025-12-08,USD,1.0,daily_fx_feed
2025-12-08,CAD,0.739348,daily_fx_feed
2025-12-08,MXN,0.058075,daily_fx_feed
2025-12-08,EUR,1.089311,daily_fx_feed
2025-12-08,CNY,0.1486,daily_fx_feed
2025-12-09,USD,1.0,daily_fx_feed
2025-12-09,CAD,0.749227,daily_fx_feed
2025-12-09,MXN,0.066364,daily_fx_feed
2025-12-09,EUR,1.078853,daily_fx_feed
2025-12-09,CNY,0.134276,daily_fx_feed
2025-12-10,USD,1.0,daily_fx_feed
2025-12-10,CAD,0.731603,daily_fx_feed
2025-12-10,MXN,0.06146,daily_fx_feed
2025-12-10,EUR,1.081829,daily_fx_feed
2025-12-10,CNY,0.14659,daily_fx_feed
2025-12-11,USD,1.0,daily_fx_feed
2025-12-11,CAD,0.737812,daily_fx_feed
2025-12-11,MXN,0.051384,daily_fx_feed
2025-12-11,EUR,1.085654,daily_fx_feed
2025-12-11,CNY,0.143198,daily_fx_feed
2025-12-12,USD,1.0,daily_fx_feed
2025-12-12,CAD,0.741203,daily_fx_feed
2025-12-12,MXN,0.048417,daily_fx_feed
2025-12-12,EUR,1.072573,daily_fx_feed
2025-12-12,CNY,0.133515,daily_fx_feed
2025-12-13,USD,1.0,daily_fx_feed
2025-12-13,CAD,0.733184,daily_fx_feed
2025-12-13,MXN,0.0541,daily_fx_feed
2025-12-13,EUR,1.072967,daily_fx_feed
2025-12-13,CNY,0.143193,daily_fx_feed
2025-12-14,USD,1.0,daily_fx_feed
2025-12-14,CAD,0.73454,daily_fx_feed
2025-12-14,MXN,0.048066,daily_fx_feed
2025-12-14,EUR,1.085252,daily_fx_feed
2025-12-14,CNY,0.148618,daily_fx_feed
2025-12-15,USD,1.0,daily_fx_feed
2025-12-15,CAD,0.748979,daily_fx_feed
2025-12-15,MXN,0.059006,daily_fx_feed
2025-12-15,EUR,1.083387,daily_fx_feed
2025-12-15,CNY,0.143979,daily_fx_feed
2025-12-16,USD,1.0,daily_fx_feed
2025-12-16,CAD,0.74802,daily_fx_feed
2025-12-16,MXN,0.060978,daily_fx_feed
2025-12-16,EUR,1.088853,daily_fx_feed
2025-12-16,CNY,0.141247,daily_fx_feed
2025-12-17,USD,1.0,daily_fx_feed
2025-12-17,CAD,0.735632,daily_fx_feed
2025-12-17,MXN,0.06758,daily_fx_feed
2025-12-17,EUR,1.078417,daily_fx_feed
2025-12-17,CNY,0.140517,daily_fx_feed
2025-12-18,USD,1.0,daily_fx_feed
2025-12-18,CAD,0.741634,daily_fx_feed
2025-12-18,MXN,0.052731,daily_fx_feed
2025-12-18,EUR,1.071862,daily_fx_feed
2025-12-18,CNY,0.135352,daily_fx_feed
2025-12-19,USD,1.0,daily_fx_feed
2025-12-19,CAD,0.735307,daily_fx_feed
2025-12-19,MXN,0.049133,daily_fx_feed
2025-12-19,EUR,1.07283,daily_fx_feed
2025-12-19,CNY,0.148514,daily_fx_feed
2025-12-20,USD,1.0,daily_fx_feed
2025-12-20,CAD,0.749503,daily_fx_feed
2025-12-20,MXN,0.059487,daily_fx_feed
2025-12-20,EUR,1.080731,daily_fx_feed
2025-12-20,CNY,0.131138,daily_fx_feed
2025-12-21,USD,1.0,daily_fx_feed
2025-12-21,CAD,0.744909,daily_fx_feed
2025-12-21,MXN,0.054984,daily_fx_feed
2025-12-21,EUR,1.083304,daily_fx_feed
2025-12-21,CNY,0.132136,daily_fx_feed
2025-12-22,USD,1.0,daily_fx_feed
2025-12-22,CAD,0.734687,daily_fx_feed
2025-12-22,MXN,0.053317,daily_fx_feed
2025-12-22,EUR,1.073344,daily_fx_feed
2025-12-22,CNY,0.147161,daily_fx_feed
2025-12-23,USD,1.0,daily_fx_feed
2025-12-23,CAD,0.748143,daily_fx_feed
2025-12-23,MXN,0.066772,daily_fx_feed
2025-12-23,EUR,1.082714,daily_fx_feed
2025-12-23,CNY,0.148558,daily_fx_feed
2025-12-24,USD,1.0,daily_fx_feed
2025-12-24,CAD,0.741432,daily_fx_feed
2025-12-24,MXN,0.050797,daily_fx_feed
2025-12-24,EUR,1.076789,daily_fx_feed
2025-12-24,CNY,0.145115,daily_fx_feed
2025-12-25,USD,1.0,daily_fx_feed
2025-12-25,CAD,0.735122,daily_fx_feed
2025-12-25,MXN,0.050854,daily_fx_feed
2025-12-25,EUR,1.073933,daily_fx_feed
2025-12-25,CNY,0.131071,daily_fx_feed
2025-12-26,USD,1.0,daily_fx_feed
2025-12-26,CAD,0.738208,daily_fx_feed
2025-12-26,MXN,0.050878,daily_fx_feed
2025-12-26,EUR,1.084034,daily_fx_feed
2025-12-26,CNY,0.140259,daily_fx_feed
2025-12-27,USD,1.0,daily_fx_feed
2025-12-27,CAD,0.737476,daily_fx_feed
2025-12-27,MXN,0.066336,daily_fx_feed
2025-12-27,EUR,1.082082,daily_fx_feed
2025-12-27,CNY,0.133789,daily_fx_feed
2025-12-28,USD,1.0,daily_fx_feed
2025-12-28,CAD,0.741701,daily_fx_feed
2025-12-28,MXN,0.05844,daily_fx_feed
2025-12-28,EUR,1.083067,daily_fx_feed
2025-12-28,CNY,0.144648,daily_fx_feed
2025-12-29,USD,1.0,daily_fx_feed
2025-12-29,CAD,0.74419,daily_fx_feed
2025-12-29,MXN,0.060607,daily_fx_feed
2025-12-29,EUR,1.079249,daily_fx_feed
2025-12-29,CNY,0.148676,daily_fx_feed
2025-12-30,USD,1.0,daily_fx_feed
2025-12-30,CAD,0.744022,daily_fx_feed
2025-12-30,MXN,0.054548,daily_fx_feed
2025-12-30,EUR,1.087333,daily_fx_feed
2025-12-30,CNY,0.139207,daily_fx_feed
2025-12-31,USD,1.0,daily_fx_feed
2025-12-31,CAD,0.741331,daily_fx_feed
2025-12-31,MXN,0.052733,daily_fx_feed
2025-12-31,EUR,1.089767,daily_fx_feed
2025-12-31,CNY,0.132637,daily_fx_feed
2026-01-01,USD,1.0,daily_fx_feed
2026-01-01,CAD,0.748441,daily_fx_feed
2026-01-01,MXN,0.061883,daily_fx_feed
2026-01-01,EUR,1.086098,daily_fx_feed
2026-01-01,CNY,0.137257,daily_fx_feed
2026-01-02,USD,1.0,daily_fx_feed
2026-01-02,CAD,0.73686,daily_fx_feed
2026-01-02,MXN,0.066586,daily_fx_feed
2026-01-02,EUR,1.072261,daily_fx_feed
2026-01-02,CNY,0.145701,daily_fx_feed
2026-01-03,USD,1.0,daily_fx_feed
2026-01-03,CAD,0.748356,daily_fx_feed
2026-01-03,MXN,0.061883,daily_fx_feed
2026-01-03,EUR,1.070765,daily_fx_feed
2026-01-03,CNY,0.147868,daily_fx_feed
2026-01-04,USD,1.0,daily_fx_feed
2026-01-04,CAD,0.73449,daily_fx_feed
2026-01-04,MXN,0.066604,daily_fx_feed
2026-01-04,EUR,1.070365,daily_fx_feed
2026-01-04,CNY,0.142746,daily_fx_feed
2026-01-05,USD,1.0,daily_fx_feed
2026-01-05,CAD,0.740293,daily_fx_feed
2026-01-05,MXN,0.048553,daily_fx_feed
2026-01-05,EUR,1.081461,daily_fx_feed
2026-01-05,CNY,0.130804,daily_fx_feed
2026-01-06,USD,1.0,daily_fx_feed
2026-01-06,CAD,0.748447,daily_fx_feed
2026-01-06,MXN,0.056357,daily_fx_feed
2026-01-06,EUR,1.081141,daily_fx_feed
2026-01-06,CNY,0.141049,daily_fx_feed
2026-01-07,USD,1.0,daily_fx_feed
2026-01-07,CAD,0.749932,daily_fx_feed
2026-01-07,MXN,0.059035,daily_fx_feed
2026-01-07,EUR,1.070247,daily_fx_feed
2026-01-07,CNY,0.14596,daily_fx_feed
2026-01-08,USD,1.0,daily_fx_feed
2026-01-08,CAD,0.741104,daily_fx_feed
2026-01-08,MXN,0.067449,daily_fx_feed
2026-01-08,EUR,1.072822,daily_fx_feed
2026-01-08,CNY,0.132079,daily_fx_feed
2026-01-09,USD,1.0,daily_fx_feed
2026-01-09,CAD,0.742958,daily_fx_feed
2026-01-09,MXN,0.057695,daily_fx_feed
2026-01-09,EUR,1.08406,daily_fx_feed
2026-01-09,CNY,0.134978,daily_fx_feed
2026-01-10,USD,1.0,daily_fx_feed
2026-01-10,CAD,0.743896,daily_fx_feed
2026-01-10,MXN,0.053867,daily_fx_feed
2026-01-10,EUR,1.076941,daily_fx_feed
2026-01-10,CNY,0.141186,daily_fx_feed
2026-01-11,USD,1.0,daily_fx_feed
2026-01-11,CAD,0.73719,daily_fx_feed
2026-01-11,MXN,0.063389,daily_fx_feed
2026-01-11,EUR,1.089179,daily_fx_feed
2026-01-11,CNY,0.14733,daily_fx_feed
2026-01-12,USD,1.0,daily_fx_feed
2026-01-12,CAD,0.742185,daily_fx_feed
2026-01-12,MXN,0.054203,daily_fx_feed
2026-01-12,EUR,1.084984,daily_fx_feed
2026-01-12,CNY,0.134819,daily_fx_feed
2026-01-13,USD,1.0,daily_fx_feed
2026-01-13,CAD,0.731191,daily_fx_feed
2026-01-13,MXN,0.053839,daily_fx_feed
2026-01-13,EUR,1.079655,daily_fx_feed
2026-01-13,CNY,0.148296,daily_fx_feed
2026-01-14,USD,1.0,daily_fx_feed
2026-01-14,CAD,0.732305,daily_fx_feed
2026-01-14,MXN,0.053577,daily_fx_feed
2026-01-14,EUR,1.075115,daily_fx_feed
2026-01-14,CNY,0.137674,daily_fx_feed
2026-01-15,USD,1.0,daily_fx_feed
2026-01-15,CAD,0.740975,daily_fx_feed
2026-01-15,MXN,0.062794,daily_fx_feed
2026-01-15,EUR,1.087298,daily_fx_feed
2026-01-15,CNY,0.134978,daily_fx_feed
2026-01-16,USD,1.0,daily_fx_feed
2026-01-16,CAD,0.739007,daily_fx_feed
2026-01-16,MXN,0.049099,daily_fx_feed
2026-01-16,EUR,1.080642,daily_fx_feed
2026-01-16,CNY,0.132548,daily_fx_feed
2026-01-17,USD,1.0,daily_fx_feed
2026-01-17,CAD,0.736412,daily_fx_feed
2026-01-17,MXN,0.053036,daily_fx_feed
2026-01-17,EUR,1.087969,daily_fx_feed
2026-01-17,CNY,0.145658,daily_fx_feed
2026-01-18,USD,1.0,daily_fx_feed
2026-01-18,CAD,0.738041,daily_fx_feed
2026-01-18,MXN,0.048829,daily_fx_feed
2026-01-18,EUR,1.073588,daily_fx_feed
2026-01-18,CNY,0.147354,daily_fx_feed
2026-01-19,USD,1.0,daily_fx_feed
2026-01-19,CAD,0.744834,daily_fx_feed
2026-01-19,MXN,0.051553,daily_fx_feed
2026-01-19,EUR,1.088771,daily_fx_feed
2026-01-19,CNY,0.147657,daily_fx_feed
2026-01-20,USD,1.0,daily_fx_feed
2026-01-20,CAD,0.731707,daily_fx_feed
2026-01-20,MXN,0.065666,daily_fx_feed
2026-01-20,EUR,1.080411,daily_fx_feed
2026-01-20,CNY,0.143199,daily_fx_feed
2026-01-21,USD,1.0,daily_fx_feed
2026-01-21,CAD,0.749235,daily_fx_feed
2026-01-21,MXN,0.060454,daily_fx_feed
2026-01-21,EUR,1.077816,daily_fx_feed
2026-01-21,CNY,0.146201,daily_fx_feed
2026-01-22,USD,1.0,daily_fx_feed
2026-01-22,CAD,0.737166,daily_fx_feed
2026-01-22,MXN,0.060439,daily_fx_feed
2026-01-22,EUR,1.08229,daily_fx_feed
2026-01-22,CNY,0.142333,daily_fx_feed
2026-01-23,USD,1.0,daily_fx_feed
2026-01-23,CAD,0.734311,daily_fx_feed
2026-01-23,MXN,0.053782,daily_fx_feed
2026-01-23,EUR,1.080532,daily_fx_feed
2026-01-23,CNY,0.132843,daily_fx_feed
2026-01-24,USD,1.0,daily_fx_feed
2026-01-24,CAD,0.744278,daily_fx_feed
2026-01-24,MXN,0.060919,daily_fx_feed
2026-01-24,EUR,1.075694,daily_fx_feed
2026-01-24,CNY,0.133759,daily_fx_feed
2026-01-25,USD,1.0,daily_fx_feed
2026-01-25,CAD,0.730223,daily_fx_feed
2026-01-25,MXN,0.067919,daily_fx_feed
2026-01-25,EUR,1.076102,daily_fx_feed
2026-01-25,CNY,0.130847,daily_fx_feed
2026-01-26,USD,1.0,daily_fx_feed
2026-01-26,CAD,0.743505,daily_fx_feed
2026-01-26,MXN,0.058023,daily_fx_feed
2026-01-26,EUR,1.081197,daily_fx_feed
2026-01-26,CNY,0.1328,daily_fx_feed
2026-01-27,USD,1.0,daily_fx_feed
2026-01-27,CAD,0.739214,daily_fx_feed
2026-01-27,MXN,0.049764,daily_fx_feed
2026-01-27,EUR,1.081722,daily_fx_feed
2026-01-27,CNY,0.143165,daily_fx_feed
2026-01-28,USD,1.0,daily_fx_feed
2026-01-28,CAD,0.747047,daily_fx_feed
2026-01-28,MXN,0.052069,daily_fx_feed
2026-01-28,EUR,1.070563,daily_fx_feed
2026-01-28,CNY,0.141373,daily_fx_feed
2026-01-29,USD,1.0,daily_fx_feed
2026-01-29,CAD,0.743398,daily_fx_feed
2026-01-29,MXN,0.056064,daily_fx_feed
2026-01-29,EUR,1.070937,daily_fx_feed
2026-01-29,CNY,0.148913,daily_fx_feed
2026-01-30,USD,1.0,daily_fx_feed
2026-01-30,CAD,0.735016,daily_fx_feed
2026-01-30,MXN,0.067275,daily_fx_feed
2026-01-30,EUR,1.070907,daily_fx_feed
2026-01-30,CNY,0.137115,daily_fx_feed
2026-01-31,USD,1.0,daily_fx_feed
2026-01-31,CAD,0.743888,daily_fx_feed
2026-01-31,MXN,0.051485,daily_fx_feed
2026-01-31,EUR,1.071966,daily_fx_feed
2026-01-31,CNY,0.141054,daily_fx_feed
2026-02-01,USD,1.0,daily_fx_feed
2026-02-01,CAD,0.743294,daily_fx_feed
2026-02-01,MXN,0.060739,daily_fx_feed
2026-02-01,EUR,1.081912,daily_fx_feed
2026-02-01,CNY,0.139212,daily_fx_feed
2026-02-02,USD,1.0,daily_fx_feed
2026-02-02,CAD,0.733697,daily_fx_feed
2026-02-02,MXN,0.06148,daily_fx_feed
2026-02-02,EUR,1.08054,daily_fx_feed
2026-02-02,CNY,0.137381,daily_fx_feed
2026-02-03,USD,1.0,daily_fx_feed
2026-02-03,CAD,0.732419,daily_fx_feed
2026-02-03,MXN,0.064906,daily_fx_feed
2026-02-03,EUR,1.080885,daily_fx_feed
2026-02-03,CNY,0.135283,daily_fx_feed
2026-02-04,USD,1.0,daily_fx_feed
2026-02-04,CAD,0.742885,daily_fx_feed
2026-02-04,MXN,0.048011,daily_fx_feed
2026-02-04,EUR,1.075005,daily_fx_feed
2026-02-04,CNY,0.149013,daily_fx_feed
2026-02-05,USD,1.0,daily_fx_feed
2026-02-05,CAD,0.738656,daily_fx_feed
2026-02-05,MXN,0.057611,daily_fx_feed
2026-02-05,EUR,1.085029,daily_fx_feed
2026-02-05,CNY,0.136102,daily_fx_feed
2026-02-06,USD,1.0,daily_fx_feed
2026-02-06,CAD,0.732,daily_fx_feed
2026-02-06,MXN,0.054106,daily_fx_feed
2026-02-06,EUR,1.07305,daily_fx_feed
2026-02-06,CNY,0.136739,daily_fx_feed
2026-02-07,USD,1.0,daily_fx_feed
2026-02-07,CAD,0.747202,daily_fx_feed
2026-02-07,MXN,0.053157,daily_fx_feed
2026-02-07,EUR,1.076826,daily_fx_feed
2026-02-07,CNY,0.130176,daily_fx_feed
2026-02-08,USD,1.0,daily_fx_feed
2026-02-08,CAD,0.749113,daily_fx_feed
2026-02-08,MXN,0.062469,daily_fx_feed
2026-02-08,EUR,1.07527,daily_fx_feed
2026-02-08,CNY,0.131585,daily_fx_feed
2026-02-09,USD,1.0,daily_fx_feed
2026-02-09,CAD,0.731385,daily_fx_feed
2026-02-09,MXN,0.065686,daily_fx_feed
2026-02-09,EUR,1.075611,daily_fx_feed
2026-02-09,CNY,0.146094,daily_fx_feed
2026-02-10,USD,1.0,daily_fx_feed
2026-02-10,CAD,0.739374,daily_fx_feed
2026-02-10,MXN,0.050946,daily_fx_feed
2026-02-10,EUR,1.089988,daily_fx_feed
2026-02-10,CNY,0.134375,daily_fx_feed
2026-02-11,USD,1.0,daily_fx_feed
2026-02-11,CAD,0.749363,daily_fx_feed
2026-02-11,MXN,0.058966,daily_fx_feed
2026-02-11,EUR,1.083837,daily_fx_feed
2026-02-11,CNY,0.148471,daily_fx_feed
2026-02-12,USD,1.0,daily_fx_feed
2026-02-12,CAD,0.735974,daily_fx_feed
2026-02-12,MXN,0.051473,daily_fx_feed
2026-02-12,EUR,1.083674,daily_fx_feed
2026-02-12,CNY,0.132828,daily_fx_feed
2026-02-13,USD,1.0,daily_fx_feed
2026-02-13,CAD,0.738487,daily_fx_feed
2026-02-13,MXN,0.050358,daily_fx_feed
2026-02-13,EUR,1.075509,daily_fx_feed
2026-02-13,CNY,0.140842,daily_fx_feed
2026-02-14,USD,1.0,daily_fx_feed
2026-02-14,CAD,0.738823,daily_fx_feed
2026-02-14,EUR,1.075966,daily_fx_feed
2026-02-14,CNY,0.143188,daily_fx_feed
2026-02-15,USD,1.0,daily_fx_feed
2026-02-15,CAD,0.739339,daily_fx_feed
2026-02-15,MXN,0.063436,daily_fx_feed
2026-02-15,EUR,1.073991,daily_fx_feed
2026-02-15,CNY,0.138131,daily_fx_feed
2026-02-16,USD,1.0,daily_fx_feed
2026-02-16,CAD,0.746542,daily_fx_feed
2026-02-16,MXN,0.049535,daily_fx_feed
2026-02-16,EUR,1.089069,daily_fx_feed
2026-02-16,CNY,0.140567,daily_fx_feed
2026-02-17,USD,1.0,daily_fx_feed
2026-02-17,CAD,0.741833,daily_fx_feed
2026-02-17,MXN,0.051114,daily_fx_feed
2026-02-17,EUR,1.077304,daily_fx_feed
2026-02-17,CNY,0.147577,daily_fx_feed
2026-02-18,USD,1.0,daily_fx_feed
2026-02-18,CAD,0.73906,daily_fx_feed
2026-02-18,MXN,0.051844,daily_fx_feed
2026-02-18,EUR,1.078406,daily_fx_feed
2026-02-18,CNY,0.141998,daily_fx_feed
2026-02-19,USD,1.0,daily_fx_feed
2026-02-19,CAD,0.740229,daily_fx_feed
2026-02-19,MXN,0.058525,daily_fx_feed
2026-02-19,EUR,1.079618,daily_fx_feed
2026-02-19,CNY,0.137368,daily_fx_feed
2026-02-20,USD,1.0,daily_fx_feed
2026-02-20,CAD,0.732607,daily_fx_feed
2026-02-20,MXN,0.065097,daily_fx_feed
2026-02-20,EUR,1.071113,daily_fx_feed
2026-02-20,CNY,0.140594,daily_fx_feed
2026-02-21,USD,1.0,daily_fx_feed
2026-02-21,CAD,0.730491,daily_fx_feed
2026-02-21,MXN,0.048081,daily_fx_feed
2026-02-21,EUR,1.088483,daily_fx_feed
2026-02-21,CNY,0.147321,daily_fx_feed
2026-02-22,USD,1.0,daily_fx_feed
2026-02-22,CAD,0.747716,daily_fx_feed
2026-02-22,MXN,0.059182,daily_fx_feed
2026-02-22,EUR,1.075226,daily_fx_feed
2026-02-22,CNY,0.143901,daily_fx_feed
2026-02-23,USD,1.0,daily_fx_feed
2026-02-23,CAD,0.735218,daily_fx_feed
2026-02-23,MXN,0.054835,daily_fx_feed
2026-02-23,EUR,1.082308,daily_fx_feed
2026-02-23,CNY,0.132468,daily_fx_feed
2026-02-24,USD,1.0,daily_fx_feed
2026-02-24,CAD,0.743836,daily_fx_feed
2026-02-24,MXN,0.051238,daily_fx_feed
2026-02-24,EUR,1.076368,daily_fx_feed
2026-02-24,CNY,0.134966,daily_fx_feed
2026-02-25,USD,1.0,daily_fx_feed
2026-02-25,CAD,0.741873,daily_fx_feed
2026-02-25,MXN,0.063055,daily_fx_feed
2026-02-25,EUR,1.087023,daily_fx_feed
2026-02-25,CNY,0.14179,daily_fx_feed
2026-02-26,USD,1.0,daily_fx_feed
2026-02-26,CAD,0.733949,daily_fx_feed
2026-02-26,MXN,0.054027,daily_fx_feed
2026-02-26,EUR,1.087175,daily_fx_feed
2026-02-26,CNY,0.148815,daily_fx_feed
2026-02-27,USD,1.0,daily_fx_feed
2026-02-27,CAD,0.733593,daily_fx_feed
2026-02-27,MXN,0.051659,daily_fx_feed
2026-02-27,EUR,1.087402,daily_fx_feed
2026-02-27,CNY,0.135544,daily_fx_feed
2026-02-28,USD,1.0,daily_fx_feed
2026-02-28,CAD,0.741068,daily_fx_feed
2026-02-28,MXN,0.060064,daily_fx_feed
2026-02-28,EUR,1.086437,daily_fx_feed
2026-02-28,CNY,0.136036,daily_fx_feed
2026-03-01,USD,1.0,daily_fx_feed
2026-03-01,CAD,0.747504,daily_fx_feed
2026-03-01,MXN,0.049724,daily_fx_feed
2026-03-01,EUR,1.085789,daily_fx_feed
2026-03-01,CNY,0.142914,daily_fx_feed
2026-03-02,USD,1.0,daily_fx_feed
2026-03-02,CAD,0.739743,daily_fx_feed
2026-03-02,MXN,0.05459,daily_fx_feed
2026-03-02,EUR,1.073762,daily_fx_feed
2026-03-02,CNY,0.139925,daily_fx_feed
2026-03-03,USD,1.0,daily_fx_feed
2026-03-03,CAD,0.737414,daily_fx_feed
2026-03-03,MXN,0.062531,daily_fx_feed
2026-03-03,EUR,1.084192,daily_fx_feed
2026-03-03,CNY,0.149585,daily_fx_feed
2026-03-04,USD,1.0,daily_fx_feed
2026-03-04,CAD,0.736237,daily_fx_feed
2026-03-04,MXN,0.048471,daily_fx_feed
2026-03-04,EUR,1.073508,daily_fx_feed
2026-03-04,CNY,0.148637,daily_fx_feed
2026-03-05,USD,1.0,daily_fx_feed
2026-03-05,CAD,0.733204,daily_fx_feed
2026-03-05,MXN,0.048645,daily_fx_feed
2026-03-05,EUR,1.085634,daily_fx_feed
2026-03-05,CNY,0.146467,daily_fx_feed
2026-03-06,USD,1.0,daily_fx_feed
2026-03-06,CAD,0.74565,daily_fx_feed
2026-03-06,MXN,0.058943,daily_fx_feed
2026-03-06,EUR,1.088004,daily_fx_feed
2026-03-06,CNY,0.14038,daily_fx_feed
2026-03-07,USD,1.0,daily_fx_feed
2026-03-07,CAD,0.745566,daily_fx_feed
2026-03-07,MXN,0.053192,daily_fx_feed
2026-03-07,EUR,1.071075,daily_fx_feed
2026-03-07,CNY,0.135574,daily_fx_feed
2026-03-08,USD,1.0,daily_fx_feed
2026-03-08,CAD,0.743799,daily_fx_feed
2026-03-08,MXN,0.058482,daily_fx_feed
2026-03-08,EUR,1.071328,daily_fx_feed
2026-03-08,CNY,0.133808,daily_fx_feed
2026-03-09,USD,1.0,daily_fx_feed
2026-03-09,CAD,0.731226,daily_fx_feed
2026-03-09,MXN,0.051507,daily_fx_feed
2026-03-09,EUR,1.079152,daily_fx_feed
2026-03-09,CNY,0.14267,daily_fx_feed
2026-03-10,USD,1.0,daily_fx_feed
2026-03-10,CAD,0.749535,daily_fx_feed
2026-03-10,MXN,0.049027,daily_fx_feed
2026-03-10,EUR,1.080668,daily_fx_feed
2026-03-10,CNY,0.134912,daily_fx_feed
2026-03-11,USD,1.0,daily_fx_feed
2026-03-11,CAD,0.732765,daily_fx_feed
2026-03-11,MXN,0.056762,daily_fx_feed
2026-03-11,EUR,1.071208,daily_fx_feed
2026-03-11,CNY,0.132392,daily_fx_feed
2026-03-12,USD,1.0,daily_fx_feed
2026-03-12,CAD,0.744703,daily_fx_feed
2026-03-12,MXN,0.054488,daily_fx_feed
2026-03-12,EUR,1.084015,daily_fx_feed
2026-03-12,CNY,0.138273,daily_fx_feed
2026-03-13,USD,1.0,daily_fx_feed
2026-03-13,CAD,0.732189,daily_fx_feed
2026-03-13,MXN,0.060526,daily_fx_feed
2026-03-13,EUR,1.075499,daily_fx_feed
2026-03-13,CNY,0.147799,daily_fx_feed
2026-03-14,USD,1.0,daily_fx_feed
2026-03-14,CAD,0.74023,daily_fx_feed
2026-03-14,MXN,0.06242,daily_fx_feed
2026-03-14,EUR,1.083616,daily_fx_feed
2026-03-14,CNY,0.146006,daily_fx_feed
2026-03-15,USD,1.0,daily_fx_feed
2026-03-15,CAD,0.744488,daily_fx_feed
2026-03-15,MXN,0.050655,daily_fx_feed
2026-03-15,EUR,1.078845,daily_fx_feed
2026-03-15,CNY,0.143068,daily_fx_feed
2026-03-16,USD,1.0,daily_fx_feed
2026-03-16,CAD,0.733976,daily_fx_feed
2026-03-16,MXN,0.053553,daily_fx_feed
2026-03-16,EUR,1.072496,daily_fx_feed
2026-03-16,CNY,0.146199,daily_fx_feed
2026-03-17,USD,1.0,daily_fx_feed
2026-03-17,CAD,0.74008,daily_fx_feed
2026-03-17,MXN,0.067371,daily_fx_feed
2026-03-17,EUR,1.078232,daily_fx_feed
2026-03-17,CNY,0.132092,daily_fx_feed
2026-03-18,USD,1.0,daily_fx_feed
2026-03-18,CAD,0.734332,daily_fx_feed
2026-03-18,MXN,0.055876,daily_fx_feed
2026-03-18,EUR,1.076059,daily_fx_feed
2026-03-18,CNY,0.139884,daily_fx_feed
2026-03-19,USD,1.0,daily_fx_feed
2026-03-19,CAD,0.742801,daily_fx_feed
2026-03-19,MXN,0.053491,daily_fx_feed
2026-03-19,EUR,1.088348,daily_fx_feed
2026-03-19,CNY,0.146663,daily_fx_feed
2026-03-20,USD,1.0,daily_fx_feed
2026-03-20,CAD,0.745609,daily_fx_feed
2026-03-20,MXN,0.058979,daily_fx_feed
2026-03-20,EUR,1.076079,daily_fx_feed
2026-03-20,CNY,0.140557,daily_fx_feed
2026-03-21,USD,1.0,daily_fx_feed
2026-03-21,CAD,0.730408,daily_fx_feed
2026-03-21,MXN,0.06634,daily_fx_feed
2026-03-21,EUR,1.075239,daily_fx_feed
2026-03-21,CNY,0.147049,daily_fx_feed
2026-03-22,USD,1.0,daily_fx_feed
2026-03-22,CAD,0.73265,daily_fx_feed
2026-03-22,MXN,0.050304,daily_fx_feed
2026-03-22,EUR,1.0808,daily_fx_feed
2026-03-22,CNY,0.141285,daily_fx_feed
2026-03-23,USD,1.0,daily_fx_feed
2026-03-23,CAD,0.743682,daily_fx_feed
2026-03-23,MXN,0.05748,daily_fx_feed
2026-03-23,EUR,1.073962,daily_fx_feed
2026-03-23,CNY,0.149435,daily_fx_feed
2026-03-24,USD,1.0,daily_fx_feed
2026-03-24,CAD,0.740178,daily_fx_feed
2026-03-24,MXN,0.059538,daily_fx_feed
2026-03-24,EUR,1.073201,daily_fx_feed
2026-03-24,CNY,0.136124,daily_fx_feed
2026-03-25,USD,1.0,daily_fx_feed
2026-03-25,CAD,0.746274,daily_fx_feed
2026-03-25,MXN,0.058121,daily_fx_feed
2026-03-25,EUR,1.086277,daily_fx_feed
2026-03-25,CNY,0.139832,daily_fx_feed
2026-03-26,USD,1.0,daily_fx_feed
2026-03-26,CAD,0.741151,daily_fx_feed
2026-03-26,MXN,0.061647,daily_fx_feed
2026-03-26,EUR,1.079374,daily_fx_feed
2026-03-26,CNY,0.132906,daily_fx_feed
2026-03-27,USD,1.0,daily_fx_feed
2026-03-27,CAD,0.730822,daily_fx_feed
2026-03-27,MXN,0.052389,daily_fx_feed
2026-03-27,EUR,1.086632,daily_fx_feed
2026-03-27,CNY,0.141284,daily_fx_feed
2026-03-28,USD,1.0,daily_fx_feed
2026-03-28,CAD,0.749038,daily_fx_feed
2026-03-28,MXN,0.054392,daily_fx_feed
2026-03-28,EUR,1.079641,daily_fx_feed
2026-03-28,CNY,0.139114,daily_fx_feed
2026-03-29,USD,1.0,daily_fx_feed
2026-03-29,CAD,0.738287,daily_fx_feed
2026-03-29,MXN,0.057729,daily_fx_feed
2026-03-29,EUR,1.075984,daily_fx_feed
2026-03-29,CNY,0.141394,daily_fx_feed
2026-03-30,USD,1.0,daily_fx_feed
2026-03-30,CAD,0.744302,daily_fx_feed
2026-03-30,MXN,0.062333,daily_fx_feed
2026-03-30,EUR,1.077427,daily_fx_feed
2026-03-30,CNY,0.140162,daily_fx_feed
2026-03-31,USD,1.0,daily_fx_feed
2026-03-31,CAD,0.748915,daily_fx_feed
