snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,available_qty,reorder_point,safety_stock_qty,inventory_status,valid_inventory_qty
2026-04-30,WH0021,SKU0000565,263.0,176,87,50,200,Low,True
2026-04-30,WH0021,SKU0000224,439.0,120,319,500,50,Healthy,True
2026-04-30,WH0021,SKU0000624,1249.0,402,847,250,200,Low,True
2026-04-30,WH0021,SKU0000558,923.0,107,816,500,50,Healthy,True
2026-04-30,WH0021,SKU0000532,1724.0,286,1438,100,100,Healthy,True
2026-04-30,WH0021,SKU0000194,372.0,96,276,50,100,Overstock,True
2026-04-30,WH0021,SKU0000233,388.0,252,136,500,50,Healthy,True
2026-04-30,WH0021,SKU0000032,745.0,419,326,500,100,Overstock,True
2026-04-30,WH0021,SKU0000411,1585.0,332,1253,100,100,Overstock,True
2026-04-30,WH0021,SKU0000192,839.0,156,683,50,200,Low,True
2026-04-30,WH0021,SKU0000464,1586.0,348,1238,500,100,Healthy,True
2026-04-30,WH0021,SKU0000019,984.0,454,530,500,25,Stockout,True
2026-04-30,WH0021,SKU0000438,498.0,273,225,50,25,Healthy,True
2026-04-30,WH0021,SKU0000195,318.0,144,174,100,200,Stockout,True
2026-04-30,WH0021,SKU0000397,576.0,462,114,250,50,Healthy,True
2026-04-30,WH0021,SKU0000440,409.0,37,372,250,100,Healthy,True
2026-04-30,WH0021,SKU0000525,1080.0,496,584,500,25,Low,True
2026-04-30,WH0021,SKU0000077,1129.0,421,708,100,50,Stockout,True
2026-04-30,WH0021,SKU0000556,1305.0,235,1070,50,50,Stockout,True
2026-04-30,WH0021,SKU0000535,1390.0,304,1086,50,50,Healthy,True
2026-04-30,WH0021,SKU0000529,769.0,480,289,50,100,Healthy,True
2026-04-30,WH0021,SKU0000114,1234.0,228,1006,50,25,Low,True
2026-04-30,WH0021,SKU0000091,893.0,249,644,250,100,Healthy,True
2026-04-30,WH0021,SKU0000289,1043.0,299,744,500,100,Stockout,True
2026-04-30,WH0021,SKU0000171,35.0,9,26,50,100,Stockout,True
2026-04-30,WH0021,SKU0000102,1343.0,44,1299,500,200,Stockout,True
2026-04-30,WH0021,SKU0000363,1363.0,165,1198,100,25,Stockout,True
2026-04-30,WH0021,SKU0000593,1585.0,17,1568,500,100,Overstock,True
2026-04-30,WH0021,SKU0000331,959.0,277,682,500,50,Low,True
2026-04-30,WH0021,SKU0000627,1214.0,16,1198,250,25,Low,True
2026-04-30,WH0021,SKU0000290,922.0,143,779,250,200,Stockout,True
2026-04-30,WH0021,SKU0000119,842.0,311,531,50,200,Stockout,True
2026-04-30,WH0021,SKU0000623,27.0,26,1,100,100,Low,True
2026-04-30,WH0021,SKU0000455,267.0,184,83,500,200,Stockout,True
2026-04-30,WH0021,SKU0000179,1770.0,232,1538,500,200,Low,True
2026-04-30,WH0021,SKU0000020,413.0,214,199,250,200,Healthy,True
2026-04-30,WH0021,SKU0000677,1438.0,206,1232,500,100,Stockout,True
2026-04-30,WH0022,SKU0000464,952.0,11,941,500,25,Overstock,True
2026-04-30,WH0022,SKU0000411,1318.0,55,1263,250,25,Low,True
2026-04-30,WH0022,SKU0000294,1578.0,469,1109,100,25,Overstock,True
2026-04-30,WH0022,SKU0000385,877.0,100,777,100,50,Low,True
2026-04-30,WH0022,SKU0000468,1903.0,128,1775,50,100,Healthy,True
2026-04-30,WH0022,SKU0000612,267.0,170,97,500,200,Healthy,True
2026-04-30,WH0022,SKU0000173,1090.0,122,968,50,25,Overstock,True
2026-04-30,WH0022,SKU0000592,1523.0,208,1315,100,50,Healthy,True
2026-04-30,WH0022,SKU0000416,511.0,205,306,50,25,Low,True
2026-04-30,WH0022,SKU0000324,549.0,238,311,100,100,Low,True
2026-04-30,WH0022,SKU0000243,323.0,105,218,50,25,Overstock,True
2026-04-30,WH0022,SKU0000234,630.0,348,282,50,25,Healthy,True
2026-04-30,WH0022,SKU0000473,1117.0,446,671,100,100,Low,True
2026-04-30,WH0022,SKU0000483,912.0,492,420,500,25,Low,True
2026-04-30,WH0022,SKU0000331,1061.0,145,916,50,50,Healthy,True
2026-04-30,WH0022,SKU0000441,864.0,163,701,500,25,Healthy,True
2026-04-30,WH0022,SKU0000538,477.0,463,14,50,100,Overstock,True
2026-04-30,WH0022,SKU0000439,1779.0,59,1720,250,200,Healthy,True
2026-04-30,WH0022,SKU0000363,622.0,83,539,250,50,Stockout,True
2026-04-30,WH0022,SKU0000249,1269.0,68,1201,500,100,Healthy,True
2026-04-30,WH0022,SKU0000390,1753.0,287,1466,100,50,Low,True
2026-04-30,WH0022,SKU0000563,1527.0,235,1292,250,25,Healthy,True
2026-04-30,WH0022,SKU0000219,1813.0,100,1713,500,200,Healthy,True
2026-04-30,WH0022,SKU0000683,662.0,39,623,250,25,Low,True
2026-04-30,WH0022,SKU0000132,341.0,206,135,500,200,Overstock,True
2026-04-30,WH0022,SKU0000518,568.0,185,383,100,200,Healthy,True
2026-04-30,WH0022,SKU0000215,1224.0,206,1018,250,50,Low,True
2026-04-30,WH0022,SKU0000572,1162.0,374,788,500,100,Healthy,True
2026-04-30,WH0022,SKU0000302,1985.0,470,1515,50,200,Stockout,True
2026-04-30,WH0022,SKU0000523,879.0,464,415,100,50,Low,True
2026-04-30,WH0022,SKU0000133,1408.0,60,1348,100,100,Healthy,True
2026-04-30,WH0022,SKU0000171,1763.0,470,1293,250,50,Healthy,True
2026-04-30,WH0022,SKU0000236,310.0,202,108,50,100,Overstock,True
2026-04-30,WH0022,SKU0000410,1882.0,428,1454,100,25,Overstock,True
2026-04-30,WH0022,SKU0000145,1047.0,357,690,250,100,Healthy,True
2026-04-30,WH0022,SKU0000360,1946.0,229,1717,500,25,Low,True
2026-04-30,WH0022,SKU0000077,368.0,283,85,100,25,Healthy,True
2026-04-30,WH0022,SKU0000309,1937.0,115,1822,250,25,Low,True
2026-04-30,WH0022,SKU0000333,872.0,117,755,250,50,Stockout,True
2026-04-30,WH0022,SKU0000017,1769.0,423,1346,100,25,Healthy,True
2026-04-30,WH0022,SKU0000156,1149.0,139,1010,500,200,Healthy,True
2026-04-30,WH0022,SKU0000623,199.0,22,177,50,50,Healthy,True
2026-04-30,WH0022,SKU0000402,723.0,396,327,100,25,Overstock,True
2026-04-30,WH0022,SKU0000346,1906.0,415,1491,100,50,Healthy,True
2026-04-30,WH0022,SKU0000198,1468.0,329,1139,500,100,Low,True
2026-04-30,WH0022,SKU0000628,1232.0,210,1022,500,100,Stockout,True
2026-04-30,WH0022,SKU0000504,1384.0,236,1148,100,50,Stockout,True
2026-04-30,WH0022,SKU0000513,1847.0,487,1360,50,200,Overstock,True
2026-04-30,WH0022,SKU0000500,552.0,50,502,250,100,Healthy,True
2026-04-30,WH0022,SKU0000359,684.0,445,239,500,25,Healthy,True
2026-04-30,WH0022,SKU0000160,314.0,206,108,50,50,Low,True
2026-04-30,WH0022,SKU0000625,312.0,240,72,50,25,Healthy,True
2026-04-30,WH0022,SKU0000192,1989.0,320,1669,250,50,Stockout,True
2026-04-30,WH0022,SKU0000005,1240.0,117,1123,100,25,Healthy,True
2026-04-30,WH0022,SKU0000141,1515.0,207,1308,250,50,Healthy,True
2026-04-30,WH0022,SKU0000072,1375.0,357,1018,50,25,Low,True
2026-04-30,WH0022,SKU0000366,387.0,61,326,500,200,Healthy,True
2026-04-30,WH0022,SKU0000621,1255.0,431,824,50,100,Overstock,True
2026-04-30,WH0022,SKU0000671,1659.0,287,1372,500,25,Healthy,True
2026-04-30,WH0022,SKU0000304,878.0,149,729,500,200,Healthy,True
2026-04-30,WH0022,SKU0000031,1944.0,383,1561,100,200,Stockout,True
2026-04-30,WH0022,SKU0000245,836.0,427,409,100,50,Overstock,True
2026-04-30,WH0022,SKU0000438,1362.0,14,1348,250,25,Healthy,True
2026-04-30,WH0022,SKU0000046,586.0,181,405,500,200,Stockout,True
2026-04-30,WH0022,SKU0000070,1072.0,8,1064,250,100,Low,True
2026-04-30,WH0022,SKU0000261,1707.0,22,1685,250,100,Healthy,True
2026-04-30,WH0022,SKU0000201,1779.0,16,1763,50,50,Healthy,True
2026-04-30,WH0022,SKU0000601,273.0,113,160,250,25,Stockout,True
2026-04-30,WH0022,SKU0000587,141.0,3,138,500,25,Healthy,True
2026-04-30,WH0022,SKU0000094,881.0,146,735,500,25,Healthy,True
2026-04-30,WH0022,SKU0000386,1936.0,339,1597,250,50,Stockout,True
2026-04-30,WH0022,SKU0000214,1324.0,107,1217,500,25,Healthy,True
2026-04-30,WH0022,SKU0000437,1198.0,328,870,50,200,Low,True
2026-04-30,WH0022,SKU0000405,1674.0,415,1259,250,25,Healthy,True
2026-04-30,WH0022,SKU0000422,1733.0,217,1516,500,50,Healthy,True
2026-04-30,WH0022,SKU0000253,76.0,13,63,250,25,Overstock,True
2026-04-30,WH0022,SKU0000367,239.0,148,91,50,100,Healthy,True
2026-04-30,WH0022,SKU0000521,760.0,210,550,500,200,Healthy,True
2026-04-30,WH0022,SKU0000119,1274.0,487,787,50,50,Stockout,True
2026-04-30,WH0022,SKU0000534,1895.0,165,1730,100,200,Overstock,True
2026-04-30,WH0022,SKU0000528,791.0,269,522,250,100,Overstock,True
2026-04-30,WH0022,SKU0000206,1422.0,1,1421,50,50,Low,True
2026-04-30,WH0022,SKU0000148,951.0,375,576,500,100,Healthy,True
2026-04-30,WH0022,SKU0000224,1220.0,183,1037,500,50,Healthy,True
2026-04-30,WH0022,SKU0000269,320.0,117,203,250,50,Healthy,True
2026-04-30,WH0022,SKU0000338,759.0,390,369,250,25,Low,True
2026-04-30,WH0022,SKU0000661,1882.0,125,1757,250,50,Overstock,True
2026-04-30,WH0022,SKU0000326,1573.0,144,1429,100,50,Healthy,True
2026-04-30,WH0022,SKU0000602,1755.0,96,1659,250,200,Healthy,True
2026-04-30,WH0022,SKU0000558,33.0,14,19,500,25,Overstock,True
2026-04-30,WH0022,SKU0000135,737.0,367,370,250,50,Healthy,True
2026-04-30,WH0022,SKU0000573,1382.0,303,1079,250,25,Stockout,True
2026-04-30,WH0022,SKU0000593,657.0,236,421,250,50,Stockout,True
2026-04-30,WH0022,SKU0000235,344.0,261,83,100,200,Low,True
2026-04-30,WH0022,SKU0000308,187.0,29,158,500,25,Low,True
2026-04-30,WH0022,SKU0000178,651.0,432,219,500,200,Healthy,True
2026-04-30,WH0022,SKU0000396,1677.0,33,1644,500,200,Healthy,True
2026-04-30,WH0022,SKU0000039,1503.0,376,1127,500,100,Healthy,True
2026-04-30,WH0022,SKU0000216,961.0,216,745,50,200,Stockout,True
2026-04-30,WH0022,SKU0000007,1955.0,164,1791,250,200,Stockout,True
2026-04-30,WH0022,SKU0000642,1395.0,173,1222,250,25,Healthy,True
2026-04-30,WH0022,SKU0000657,613.0,310,303,250,200,Overstock,True
2026-04-30,WH0022,SKU0000511,181.0,54,127,50,100,Low,True
2026-04-30,WH0022,SKU0000673,241.0,35,206,100,100,Healthy,True
2026-04-30,WH0022,SKU0000613,1158.0,327,831,100,25,Stockout,True
2026-04-30,WH0022,SKU0000463,1696.0,495,1201,500,25,Stockout,True
2026-04-30,WH0022,SKU0000479,554.0,290,264,100,25,Overstock,True
2026-04-30,WH0022,SKU0000600,1473.0,71,1402,50,100,Overstock,True
2026-04-30,WH0022,SKU0000021,1084.0,440,644,250,100,Overstock,True
2026-04-30,WH0022,SKU0000164,1191.0,438,753,500,50,Healthy,True
2026-04-30,WH0022,SKU0000382,1720.0,455,1265,500,50,Low,True
2026-04-30,WH0022,SKU0000342,473.0,225,248,50,200,Overstock,True
2026-04-30,WH0022,SKU0000180,1611.0,37,1574,100,50,Healthy,True
2026-04-30,WH0022,SKU0000153,349.0,215,134,500,25,Low,True
2026-04-30,WH0022,SKU0000056,906.0,287,619,500,100,Healthy,True
2026-04-30,WH0022,SKU0000615,138.0,132,6,50,100,Healthy,True
2026-04-30,WH0022,SKU0000085,197.0,153,44,250,100,Low,True
2026-04-30,WH0022,SKU0000122,176.0,76,100,50,50,Healthy,True
2026-04-30,WH0022,SKU0000586,199.0,125,74,50,50,Healthy,True
2026-04-30,WH0022,SKU0000104,47.0,8,39,500,25,Overstock,True
2026-04-30,WH0022,SKU0000540,1284.0,220,1064,250,50,Stockout,True
2026-04-30,WH0022,SKU0000240,496.0,445,51,100,200,Overstock,True
2026-04-30,WH0022,SKU0000111,1081.0,260,821,500,25,Overstock,True
2026-04-30,WH0022,SKU0000012,265.0,187,78,500,200,Low,True
2026-04-30,WH0022,SKU0000159,749.0,164,585,50,25,Overstock,True
2026-04-30,WH0022,SKU0000517,578.0,47,531,250,200,Healthy,True
2026-04-30,WH0022,SKU0000061,549.0,408,141,500,25,Low,True
2026-04-30,WH0022,SKU0000506,1290.0,177,1113,50,25,Low,True
2026-04-30,WH0022,SKU0000045,971.0,290,681,100,25,Healthy,True
2026-04-30,WH0022,SKU0000267,1467.0,107,1360,100,200,Healthy,True
2026-04-30,WH0022,SKU0000503,589.0,165,424,500,25,Stockout,True
2026-04-30,WH0022,SKU0000222,1247.0,452,795,100,25,Healthy,True
2026-04-30,WH0022,SKU0000383,1326.0,171,1155,50,100,Healthy,True
2026-04-30,WH0022,SKU0000627,941.0,380,561,500,100,Healthy,True
2026-04-30,WH0022,SKU0000603,808.0,257,551,500,50,Stockout,True
2026-04-30,WH0022,SKU0000384,1336.0,498,838,250,50,Healthy,True
2026-04-30,WH0022,SKU0000177,1041.0,466,575,100,200,Healthy,True
2026-04-30,WH0022,SKU0000064,727.0,89,638,500,25,Stockout,True
2026-04-30,WH0022,SKU0000155,399.0,282,117,500,100,Healthy,True
2026-04-30,WH0022,SKU0000631,1771.0,75,1696,500,100,Healthy,True
2026-04-30,WH0022,SKU0000286,280.0,43,237,250,200,Stockout,True
2026-04-30,WH0022,SKU0000653,1624.0,253,1371,50,200,Healthy,True
2026-04-30,WH0022,SKU0000542,1029.0,42,987,500,50,Healthy,True
2026-04-30,WH0022,SKU0000455,432.0,230,202,250,200,Healthy,True
2026-04-30,WH0022,SKU0000494,547.0,279,268,100,50,Healthy,True
2026-04-30,WH0022,SKU0000681,159.0,148,11,250,200,Healthy,True
2026-04-30,WH0022,SKU0000255,719.0,135,584,500,200,Low,True
2026-04-30,WH0022,SKU0000233,1678.0,356,1322,50,50,Healthy,True
2026-04-30,WH0022,SKU0000531,1021.0,87,934,100,200,Stockout,True
2026-04-30,WH0022,SKU0000545,118.0,27,91,50,200,Low,True
2026-04-30,WH0022,SKU0000225,1422.0,490,932,100,100,Stockout,True
2026-04-30,WH0022,SKU0000373,1679.0,131,1548,500,200,Low,True
2026-04-30,WH0022,SKU0000356,942.0,398,544,250,25,Low,True
2026-04-30,WH0022,SKU0000074,1934.0,341,1593,100,25,Healthy,True
2026-04-30,WH0022,SKU0000588,1555.0,94,1461,250,200,Stockout,True
2026-04-30,WH0022,SKU0000320,889.0,471,418,50,25,Overstock,True
2026-04-30,WH0022,SKU0000050,1104.0,179,925,250,200,Healthy,True
2026-04-30,WH0022,SKU0000666,276.0,52,224,250,25,Stockout,True
2026-04-30,WH0022,SKU0000429,670.0,167,503,50,50,Overstock,True
2026-04-30,WH0022,SKU0000537,249.0,219,30,100,200,Healthy,True
2026-04-30,WH0022,SKU0000303,579.0,288,291,250,25,Healthy,True
2026-04-30,WH0022,SKU0000042,620.0,432,188,100,200,Overstock,True
2026-04-30,WH0022,SKU0000375,759.0,266,493,500,200,Stockout,True
2026-04-30,WH0022,SKU0000200,1973.0,408,1565,500,50,Healthy,True
2026-04-30,WH0022,SKU0000092,463.0,123,340,250,200,Healthy,True
2026-04-30,WH0022,SKU0000052,137.0,134,3,100,200,Overstock,True
2026-04-30,WH0022,SKU0000470,1628.0,102,1526,250,200,Healthy,True
2026-04-30,WH0022,SKU0000163,1986.0,363,1623,500,200,Stockout,True
2026-04-30,WH0022,SKU0000036,528.0,395,133,50,25,Stockout,True
2026-04-30,WH0022,SKU0000289,731.0,473,258,100,25,Healthy,True
2026-04-30,WH0022,SKU0000467,738.0,355,383,50,200,Healthy,True
2026-04-30,WH0022,SKU0000014,1907.0,0,1907,250,200,Healthy,True
2026-04-30,WH0022,SKU0000217,219.0,41,178,50,50,Healthy,True
2026-04-30,WH0022,SKU0000181,17.0,11,6,100,200,Overstock,True
2026-04-30,WH0022,SKU0000400,815.0,70,745,250,25,Healthy,True
2026-04-30,WH0022,SKU0000690,1137.0,500,637,500,200,Healthy,True
2026-04-30,WH0022,SKU0000226,310.0,238,72,100,50,Overstock,True
2026-04-30,WH0022,SKU0000121,502.0,145,357,250,25,Healthy,True
2026-04-30,WH0022,SKU0000091,1257.0,128,1129,50,200,Healthy,True
2026-04-30,WH0022,SKU0000053,598.0,379,219,500,100,Healthy,True
2026-04-30,WH0022,SKU0000443,994.0,460,534,500,200,Stockout,True
2026-04-30,WH0022,SKU0000106,905.0,368,537,100,200,Stockout,True
2026-04-30,WH0022,SKU0000230,1711.0,411,1300,250,25,Stockout,True
2026-04-30,WH0022,SKU0000564,2.0,0,2,500,50,Overstock,True
2026-04-30,WH0022,SKU0000003,1089.0,267,822,500,200,Stockout,True
2026-04-30,WH0022,SKU0000675,1514.0,483,1031,50,100,Healthy,True
2026-04-30,WH0022,SKU0000372,296.0,133,163,100,100,Healthy,True
2026-04-30,WH0022,SKU0000659,1097.0,108,989,500,100,Healthy,True
2026-04-30,WH0022,SKU0000086,1857.0,76,1781,50,50,Overstock,True
2026-04-30,WH0022,SKU0000298,890.0,478,412,100,200,Overstock,True
2026-04-30,WH0022,SKU0000379,216.0,81,135,500,25,Overstock,True
2026-04-30,WH0022,SKU0000112,1651.0,430,1221,50,200,Low,True
2026-04-30,WH0022,SKU0000239,671.0,430,241,250,100,Low,True
2026-04-30,WH0022,SKU0000330,505.0,486,19,100,100,Stockout,True
2026-04-30,WH0022,SKU0000185,1098.0,245,853,50,50,Overstock,True
2026-04-30,WH0022,SKU0000081,1943.0,198,1745,250,200,Low,True
2026-04-30,WH0022,SKU0000204,375.0,25,350,500,50,Healthy,True
2026-04-30,WH0022,SKU0000244,1200.0,190,1010,100,100,Stockout,True
2026-04-30,WH0022,SKU0000032,1232.0,452,780,100,100,Low,True
2026-04-30,WH0022,SKU0000123,1433.0,77,1356,50,200,Stockout,True
2026-04-30,WH0023,SKU0000513,257.0,52,205,100,100,Stockout,True
2026-04-30,WH0023,SKU0000138,901.0,162,739,500,100,Overstock,True
2026-04-30,WH0023,SKU0000639,379.0,212,167,250,100,Healthy,True
2026-04-30,WH0023,SKU0000155,1797.0,491,1306,250,50,Healthy,True
2026-04-30,WH0023,SKU0000302,1933.0,104,1829,50,50,Healthy,True
2026-04-30,WH0023,SKU0000321,868.0,179,689,250,50,Healthy,True
2026-04-30,WH0023,SKU0000164,1785.0,147,1638,500,100,Low,True
2026-04-30,WH0023,SKU0000223,191.0,47,144,500,200,Stockout,True
2026-04-30,WH0023,SKU0000243,318.0,253,65,500,25,Healthy,True
2026-04-30,WH0023,SKU0000386,1752.0,179,1573,50,100,Low,True
2026-04-30,WH0023,SKU0000359,1608.0,233,1375,50,200,Healthy,True
2026-04-30,WH0023,SKU0000494,639.0,263,376,50,100,Low,True
2026-04-30,WH0023,SKU0000086,698.0,151,547,50,25,Healthy,True
2026-04-30,WH0023,SKU0000668,687.0,286,401,100,50,Low,True
2026-04-30,WH0023,SKU0000403,845.0,91,754,50,25,Low,True
2026-04-30,WH0023,SKU0000631,94.0,69,25,500,50,Healthy,True
2026-04-30,WH0023,SKU0000081,1645.0,166,1479,50,100,Healthy,True
2026-04-30,WH0023,SKU0000637,1071.0,36,1035,50,50,Healthy,True
2026-04-30,WH0023,SKU0000525,1645.0,488,1157,250,25,Healthy,True
2026-04-30,WH0023,SKU0000535,526.0,69,457,250,100,Overstock,True
2026-04-30,WH0023,SKU0000623,1009.0,328,681,50,25,Healthy,True
2026-04-30,WH0023,SKU0000093,1968.0,402,1566,100,50,Healthy,True
2026-04-30,WH0023,SKU0000010,1627.0,278,1349,500,25,Stockout,True
2026-04-30,WH0023,SKU0000119,1263.0,187,1076,50,25,Stockout,True
2026-04-30,WH0023,SKU0000206,5.0,1,4,100,50,Healthy,True
2026-04-30,WH0023,SKU0000291,852.0,301,551,100,50,Low,True
2026-04-30,WH0023,SKU0000153,1999.0,132,1867,100,100,Overstock,True
2026-04-30,WH0023,SKU0000333,37.0,26,11,500,25,Healthy,True
2026-04-30,WH0023,SKU0000036,1814.0,64,1750,50,25,Healthy,True
2026-04-30,WH0023,SKU0000524,1794.0,327,1467,250,200,Overstock,True
2026-04-30,WH0023,SKU0000230,676.0,309,367,250,100,Healthy,True
2026-04-30,WH0023,SKU0000303,1558.0,440,1118,100,25,Stockout,True
2026-04-30,WH0023,SKU0000384,211.0,101,110,500,50,Overstock,True
2026-04-30,WH0023,SKU0000217,1952.0,466,1486,500,25,Healthy,True
2026-04-30,WH0023,SKU0000290,516.0,127,389,50,25,Healthy,True
2026-04-30,WH0023,SKU0000628,501.0,331,170,500,25,Low,True
2026-04-30,WH0023,SKU0000396,1182.0,36,1146,250,100,Stockout,True
2026-04-30,WH0023,SKU0000171,68.0,12,56,250,200,Overstock,True
2026-04-30,WH0023,SKU0000305,409.0,396,13,500,200,Healthy,True
2026-04-30,WH0023,SKU0000351,233.0,111,122,50,25,Low,True
2026-04-30,WH0023,SKU0000185,537.0,469,68,250,25,Stockout,True
2026-04-30,WH0023,SKU0000355,1705.0,342,1363,500,25,Low,True
2026-04-30,WH0023,SKU0000518,654.0,310,344,100,100,Low,True
2026-04-30,WH0023,SKU0000540,135.0,82,53,250,200,Stockout,True
2026-04-30,WH0023,SKU0000122,1709.0,269,1440,500,200,Healthy,True
2026-04-30,WH0023,SKU0000515,453.0,277,176,250,200,Healthy,True
2026-04-30,WH0023,SKU0000245,914.0,199,715,250,100,Stockout,True
2026-04-30,WH0023,SKU0000397,944.0,377,567,250,25,Low,True
2026-04-30,WH0023,SKU0000504,28.0,5,23,100,100,Healthy,True
2026-04-30,WH0023,SKU0000463,1223.0,32,1191,250,25,Overstock,True
2026-04-30,WH0023,SKU0000133,1295.0,11,1284,100,100,Low,True
2026-04-30,WH0023,SKU0000007,168.0,114,54,500,25,Low,True
2026-04-30,WH0023,SKU0000246,152.0,51,101,250,50,Low,True
2026-04-30,WH0023,SKU0000666,1954.0,210,1744,250,200,Low,True
2026-04-30,WH0023,SKU0000214,1363.0,284,1079,100,200,Overstock,True
2026-04-30,WH0023,SKU0000597,402.0,205,197,100,100,Stockout,True
2026-04-30,WH0023,SKU0000221,428.0,269,159,50,25,Low,True
2026-04-30,WH0023,SKU0000390,786.0,139,647,500,50,Healthy,True
2026-04-30,WH0023,SKU0000322,717.0,357,360,500,50,Healthy,True
2026-04-30,WH0023,SKU0000422,559.0,152,407,100,50,Healthy,True
2026-04-30,WH0023,SKU0000592,1009.0,112,897,50,200,Stockout,True
2026-04-30,WH0023,SKU0000106,1245.0,438,807,50,100,Healthy,True
2026-04-30,WH0023,SKU0000226,1113.0,450,663,250,25,Stockout,True
2026-04-30,WH0023,SKU0000179,380.0,287,93,250,100,Healthy,True
2026-04-30,WH0023,SKU0000195,1935.0,176,1759,500,200,Healthy,True
2026-04-30,WH0023,SKU0000157,1684.0,182,1502,100,25,Stockout,True
2026-04-30,WH0023,SKU0000367,369.0,161,208,500,50,Low,True
2026-04-30,WH0023,SKU0000274,448.0,196,252,250,100,Low,True
2026-04-30,WH0023,SKU0000053,973.0,423,550,500,25,Low,True
2026-04-30,WH0023,SKU0000114,1411.0,191,1220,250,50,Low,True
2026-04-30,WH0023,SKU0000326,1226.0,460,766,100,100,Overstock,True
2026-04-30,WH0023,SKU0000603,531.0,369,162,50,100,Low,True
2026-04-30,WH0023,SKU0000673,610.0,291,319,50,25,Stockout,True
2026-04-30,WH0023,SKU0000269,1563.0,239,1324,50,50,Healthy,True
2026-04-30,WH0023,SKU0000112,1354.0,39,1315,500,200,Healthy,True
2026-04-30,WH0023,SKU0000470,1983.0,51,1932,500,25,Low,True
2026-04-30,WH0023,SKU0000286,1016.0,298,718,50,100,Healthy,True
2026-04-30,WH0023,SKU0000579,798.0,102,696,50,50,Overstock,True
2026-04-30,WH0023,SKU0000577,910.0,81,829,100,200,Stockout,True
2026-04-30,WH0023,SKU0000233,837.0,427,410,50,100,Healthy,True
2026-04-30,WH0023,SKU0000568,733.0,51,682,500,50,Healthy,True
2026-04-30,WH0023,SKU0000441,262.0,35,227,50,50,Low,True
2026-04-30,WH0023,SKU0000113,1705.0,384,1321,500,100,Overstock,True
2026-04-30,WH0023,SKU0000654,1231.0,39,1192,250,100,Stockout,True
2026-04-30,WH0023,SKU0000541,1698.0,27,1671,50,200,Overstock,True
2026-04-30,WH0023,SKU0000204,1132.0,479,653,50,100,Stockout,True
2026-04-30,WH0023,SKU0000094,576.0,263,313,100,100,Stockout,True
2026-04-30,WH0023,SKU0000261,1587.0,209,1378,50,50,Low,True
2026-04-30,WH0023,SKU0000012,1707.0,130,1577,50,100,Healthy,True
2026-04-30,WH0023,SKU0000111,1359.0,309,1050,100,25,Low,True
2026-04-30,WH0023,SKU0000365,92.0,26,66,500,25,Low,True
2026-04-30,WH0023,SKU0000219,1822.0,71,1751,250,200,Low,True
2026-04-30,WH0023,SKU0000298,261.0,180,81,250,200,Stockout,True
2026-04-30,WH0023,SKU0000411,1011.0,32,979,100,200,Healthy,True
2026-04-30,WH0023,SKU0000553,1191.0,2,1189,500,200,Healthy,True
2026-04-30,WH0023,SKU0000601,1159.0,459,700,50,25,Stockout,True
2026-04-30,WH0023,SKU0000283,1983.0,92,1891,250,50,Low,True
2026-04-30,WH0023,SKU0000296,1010.0,375,635,250,50,Overstock,True
2026-04-30,WH0023,SKU0000596,1916.0,208,1708,50,50,Healthy,True
2026-04-30,WH0023,SKU0000076,1717.0,268,1449,500,50,Overstock,True
2026-04-30,WH0023,SKU0000148,97.0,38,59,50,100,Stockout,True
2026-04-30,WH0023,SKU0000528,252.0,54,198,500,25,Stockout,True
2026-04-30,WH0023,SKU0000231,1908.0,256,1652,50,25,Overstock,True
2026-04-30,WH0023,SKU0000497,1780.0,310,1470,100,25,Stockout,True
2026-04-30,WH0023,SKU0000168,150.0,31,119,100,100,Low,True
2026-04-30,WH0023,SKU0000253,839.0,204,635,500,200,Healthy,True
2026-04-30,WH0023,SKU0000417,1015.0,287,728,100,50,Healthy,True
2026-04-30,WH0023,SKU0000415,583.0,144,439,250,25,Overstock,True
2026-04-30,WH0023,SKU0000445,966.0,173,793,500,100,Healthy,True
2026-04-30,WH0023,SKU0000312,1482.0,241,1241,500,100,Low,True
2026-04-30,WH0023,SKU0000150,1201.0,429,772,100,100,Low,True
2026-04-30,WH0023,SKU0000538,310.0,240,70,50,200,Overstock,True
2026-04-30,WH0023,SKU0000534,534.0,362,172,50,100,Low,True
2026-04-30,WH0023,SKU0000588,625.0,123,502,50,200,Low,True
2026-04-30,WH0023,SKU0000572,593.0,482,111,500,100,Low,True
2026-04-30,WH0023,SKU0000437,1060.0,75,985,500,50,Stockout,True
2026-04-30,WH0023,SKU0000216,470.0,383,87,50,25,Healthy,True
2026-04-30,WH0023,SKU0000425,1800.0,380,1420,250,50,Stockout,True
2026-04-30,WH0023,SKU0000178,1575.0,70,1505,50,50,Healthy,True
2026-04-30,WH0023,SKU0000135,475.0,371,104,100,25,Stockout,True
2026-04-30,WH0023,SKU0000578,1286.0,37,1249,500,200,Healthy,True
2026-04-30,WH0023,SKU0000280,723.0,471,252,250,25,Healthy,True
2026-04-30,WH0023,SKU0000624,139.0,3,136,50,50,Low,True
2026-04-30,WH0023,SKU0000567,1347.0,75,1272,50,50,Healthy,True
2026-04-30,WH0023,SKU0000375,305.0,92,213,50,25,Low,True
