adjustment_id,warehouse_id,product_id,adjustment_ts,adjustment_qty,adjustment_reason,approved_by,adjustment_date,requires_review
ADJ00000863,WH0005,SKU0000059,,-50.0,Damage,mgr_1,,True
ADJ00000864,WH0017,SKU0000199,2026-04-24 13:50:00,-25.0,System Correction,unapproved,2026-04-24,True
ADJ00000865,WH0024,SKU0000206,2026-01-31 17:54:00,25.0,System Correction,controller,2026-01-31,True
ADJ00000866,WH0022,SKU0000297,,,System Correction,ops_lead,,False
ADJ00000867,WH0009,SKU0000315,2026-01-18 22:35:00,10.0,Shrinkage,unapproved,2026-01-18,False
ADJ00000868,WH0023,SKU0000655,,-50.0,Cycle Count,mgr_2,,True
ADJ00000869,WH0020,SKU0000458,2026-05-12 12:49:00,,Cycle Count,controller,2026-05-12,False
ADJ00000870,WH0022,SKU0000520,,-25.0,Shrinkage,mgr_2,,True
ADJ00000871,WH0017,SKU0000133,,-5.0,Shrinkage,unapproved,,False
ADJ00000872,WH0007,SKU0000373,,-5.0,System Correction,mgr_1,,False
ADJ00000873,WH0006,SKU0000680,2026-02-06 03:46:00,5.0,Shrinkage,controller,2026-02-06,False
ADJ00000874,WH0015,SKU0000030,,-5.0,Found Inventory,mgr_2,,False
ADJ00000875,WH0001,SKU0000372,2026-01-30 20:46:00,10.0,Cycle Count,controller,2026-01-30,False
ADJ00000876,WH0015,SKU0000520,,,Damage,ops_lead,,False
ADJ00000877,WH0025,SKU0000290,2026-04-19 03:13:00,,Damage,mgr_1,2026-04-19,False
ADJ00000878,WH0015,SKU0000548,,-50.0,Cycle Count,unapproved,,True
ADJ00000879,WH0006,SKU0000347,2026-04-22 02:28:00,50.0,Cycle Count,mgr_2,2026-04-22,True
ADJ00000880,WH0003,SKU0000669,2026-05-18 21:21:00,-5.0,Cycle Count,mgr_2,2026-05-18,False
ADJ00000881,WH0002,SKU0000339,2026-04-14 16:58:00,5.0,Damage,mgr_2,2026-04-14,False
ADJ00000882,WH0017,SKU0000493,2026-05-27 23:57:00,5.0,Shrinkage,ops_lead,2026-05-27,False
ADJ00000883,WH0015,SKU0000052,2026-05-31 02:22:00,50.0,Found Inventory,ops_lead,2026-05-31,True
ADJ00000884,WH0011,SKU0000451,2026-03-30 04:09:00,,Damage,ops_lead,2026-03-30,False
ADJ00000885,WH0010,SKU0000674,,25.0,Damage,unapproved,,True
ADJ00000886,WH0024,SKU0000459,2026-04-08 07:21:00,-50.0,System Correction,ops_lead,2026-04-08,True
ADJ00000887,WH0015,SKU0000196,2026-03-02 03:11:00,-10.0,Found Inventory,ops_lead,2026-03-02,False
ADJ00000888,WH0010,SKU0000075,2026-03-25 10:28:00,-50.0,Cycle Count,mgr_1,2026-03-25,True
ADJ00000889,WH_UNKNOWN,SKU0000181,2026-03-08 09:43:00,-50.0,Found Inventory,unapproved,2026-03-08,True
ADJ00000890,WH0019,SKU0000513,,-10.0,Shrinkage,mgr_1,,False
ADJ00000891,WH0013,SKU0000082,2026-05-30 05:42:00,10.0,Damage,ops_lead,2026-05-30,False
ADJ00000892,WH0013,SKU0000623,,25.0,Cycle Count,unapproved,,True
ADJ00000893,WH0021,SKU0000167,,25.0,Shrinkage,ops_lead,,True
ADJ00000894,WH0008,SKU0000248,,,Cycle Count,mgr_1,,False
ADJ00000895,WH0011,SKU0000403,,-50.0,System Correction,mgr_1,,True
ADJ00000896,WH0018,SKU0000605,2026-01-27 14:20:00,-5.0,Found Inventory,controller,2026-01-27,False
ADJ00000897,WH0019,SKU0000663,2026-04-10 21:30:00,-10.0,Damage,unapproved,2026-04-10,False
ADJ00000898,WH0004,SKU0000252,2026-01-15 16:43:00,10.0,Shrinkage,unapproved,2026-01-15,False
ADJ00000899,WH0012,SKU0000433,2026-02-24 09:00:00,5.0,Found Inventory,unapproved,2026-02-24,False
ADJ00000900,WH0005,SKU0000484,2026-02-20 22:45:00,-5.0,System Correction,ops_lead,2026-02-20,False
