snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,available_qty,reorder_point,safety_stock_qty,inventory_status,valid_inventory_qty,stockout_flag,below_reorder_point_flag,overstock_flag
2026-05-31,WH0011,SKU0000070,658.0,140,518,100,200,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000452,807.0,255,552,250,25,Overstock,True,False,False,False
2026-05-31,WH0011,SKU0000651,456.0,431,25,500,100,Low,True,False,True,False
2026-05-31,WH0011,SKU0000521,341.0,45,296,250,200,Overstock,True,False,False,False
2026-05-31,WH0011,SKU0000092,1974.0,241,1733,500,200,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000356,382.0,192,190,250,100,Stockout,True,False,True,False
2026-05-31,WH0011,SKU0000503,644.0,325,319,50,200,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000558,868.0,295,573,100,25,Low,True,False,False,True
2026-05-31,WH0011,SKU0000389,642.0,418,224,50,200,Low,True,False,False,True
2026-05-31,WH0011,SKU0000412,538.0,97,441,500,50,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000625,1578.0,354,1224,100,25,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000660,63.0,46,17,250,200,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000646,92.0,74,18,50,100,Low,True,False,True,False
2026-05-31,WH0011,SKU0000523,482.0,482,0,50,100,Stockout,True,True,True,False
2026-05-31,WH0011,SKU0000626,459.0,401,58,500,50,Low,True,False,True,False
2026-05-31,WH0011,SKU0000281,109.0,50,59,100,50,Overstock,True,False,True,False
2026-05-31,WH0011,SKU0000672,1097.0,327,770,500,50,Stockout,True,False,False,False
2026-05-31,WH0011,SKU0000085,1176.0,148,1028,250,200,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000525,1885.0,73,1812,500,25,Overstock,True,False,False,False
2026-05-31,WH0011,SKU0000275,1622.0,301,1321,500,50,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000320,1254.0,400,854,500,200,Overstock,True,False,False,False
2026-05-31,WH0011,SKU0000416,1592.0,87,1505,100,25,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000515,825.0,419,406,250,100,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000032,1828.0,352,1476,250,200,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000657,1524.0,303,1221,50,200,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000577,1633.0,123,1510,100,100,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000529,1422.0,36,1386,500,25,Overstock,True,False,False,False
2026-05-31,WH0011,SKU0000231,1897.0,49,1848,250,100,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000546,506.0,138,368,250,100,Stockout,True,False,False,False
2026-05-31,WH0011,SKU0000088,771.0,351,420,250,100,Low,True,False,False,False
2026-05-31,WH0011,SKU0000081,695.0,246,449,250,200,Stockout,True,False,False,False
2026-05-31,WH0011,SKU0000494,684.0,109,575,100,50,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000568,583.0,454,129,100,25,Stockout,True,False,False,False
2026-05-31,WH0011,SKU0000351,1927.0,200,1727,250,200,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000683,1640.0,220,1420,500,100,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000550,1439.0,146,1293,50,50,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000439,270.0,0,270,500,200,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000555,674.0,144,530,500,50,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000151,1137.0,314,823,50,200,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000306,460.0,175,285,500,100,Stockout,True,False,True,False
2026-05-31,WH0011,SKU0000425,1808.0,6,1802,500,50,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000235,10.0,2,8,50,50,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000534,653.0,450,203,100,25,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000304,752.0,438,314,500,25,Overstock,True,False,True,False
2026-05-31,WH0011,SKU0000556,1584.0,401,1183,50,200,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000410,1539.0,78,1461,100,25,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000429,1488.0,260,1228,50,200,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000159,1577.0,150,1427,250,50,Low,True,False,False,True
2026-05-31,WH0011,SKU0000411,312.0,109,203,500,200,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000565,69.0,58,11,50,25,Overstock,True,False,True,False
2026-05-31,WH0011,SKU0000054,707.0,140,567,50,200,Low,True,False,False,True
2026-05-31,WH0011,SKU0000393,1624.0,207,1417,100,50,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000513,1989.0,184,1805,250,25,Low,True,False,False,True
2026-05-31,WH0011,SKU0000145,1165.0,238,927,500,200,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000130,1740.0,80,1660,250,50,Low,True,False,False,True
2026-05-31,WH0011,SKU0000509,1755.0,390,1365,50,50,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000500,542.0,261,281,500,25,Stockout,True,False,True,False
2026-05-31,WH0011,SKU0000676,750.0,306,444,250,100,Low,True,False,False,False
2026-05-31,WH0011,SKU0000309,436.0,386,50,250,200,Low,True,False,True,False
2026-05-31,WH0011,SKU0000603,747.0,271,476,50,100,Low,True,False,False,True
2026-05-31,WH0011,SKU0000201,558.0,302,256,500,100,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000592,1458.0,224,1234,50,25,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000487,67.0,15,52,500,50,Stockout,True,False,True,False
2026-05-31,WH0011,SKU0000573,1588.0,119,1469,50,25,Low,True,False,False,True
2026-05-31,WH0011,SKU0000020,244.0,213,31,250,100,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000065,1773.0,101,1672,100,50,Low,True,False,False,True
2026-05-31,WH0011,SKU0000291,1287.0,137,1150,500,200,Low,True,False,False,False
2026-05-31,WH0011,SKU0000005,442.0,271,171,500,100,Overstock,True,False,True,False
2026-05-31,WH0011,SKU0000326,492.0,456,36,250,25,Stockout,True,False,True,False
2026-05-31,WH0011,SKU0000543,1208.0,496,712,50,50,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000321,1142.0,291,851,500,25,Low,True,False,False,False
2026-05-31,WH0011,SKU0000342,1196.0,23,1173,500,25,Overstock,True,False,False,False
2026-05-31,WH0011,SKU0000527,1995.0,209,1786,100,200,Low,True,False,False,True
2026-05-31,WH0011,SKU0000671,1543.0,207,1336,50,25,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000628,65.0,13,52,250,100,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000386,1638.0,340,1298,500,200,Low,True,False,False,False
2026-05-31,WH0011,SKU0000553,1314.0,455,859,500,25,Low,True,False,False,False
2026-05-31,WH0011,SKU0000225,1913.0,415,1498,100,200,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000318,29.0,18,11,250,25,Overstock,True,False,True,False
2026-05-31,WH0011,SKU0000106,1894.0,38,1856,500,200,Stockout,True,False,False,False
2026-05-31,WH0011,SKU0000273,509.0,279,230,250,50,Low,True,False,True,False
2026-05-31,WH0011,SKU0000303,803.0,240,563,50,25,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000224,1225.0,331,894,50,100,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000267,1273.0,208,1065,500,25,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000385,241.0,68,173,250,200,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000135,513.0,442,71,500,50,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000511,1572.0,136,1436,500,50,Overstock,True,False,False,False
2026-05-31,WH0011,SKU0000133,79.0,43,36,50,200,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000119,122.0,111,11,50,25,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000479,1253.0,221,1032,250,200,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000253,524.0,345,179,50,25,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000605,1886.0,337,1549,250,200,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000642,1804.0,355,1449,100,50,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000216,184.0,123,61,100,25,Healthy,True,False,True,False
2026-05-31,WH0010,SKU0000244,131.0,112,19,250,100,Low,True,False,True,False
2026-05-31,WH0010,SKU0000236,572.0,75,497,250,200,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000068,567.0,425,142,100,100,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000519,1531.0,258,1273,500,25,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000225,561.0,258,303,250,100,Stockout,True,False,False,False
2026-05-31,WH0010,SKU0000516,534.0,124,410,500,100,Healthy,True,False,True,False
2026-05-31,WH0010,SKU0000161,1984.0,41,1943,500,50,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000093,1854.0,368,1486,100,200,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000049,1484.0,387,1097,100,200,Low,True,False,False,True
2026-05-31,WH0010,SKU0000064,894.0,234,660,250,100,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000308,1430.0,448,982,250,50,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000661,673.0,109,564,100,25,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000554,157.0,62,95,100,100,Low,True,False,True,False
2026-05-31,WH0010,SKU0000291,1761.0,282,1479,50,100,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000366,810.0,73,737,500,50,Stockout,True,False,False,False
2026-05-31,WH0010,SKU0000092,1255.0,495,760,50,200,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000168,1380.0,476,904,50,50,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000226,299.0,235,64,50,50,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000293,862.0,70,792,100,25,Low,True,False,False,True
2026-05-31,WH0010,SKU0000312,1955.0,280,1675,50,50,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000437,1708.0,57,1651,100,100,Low,True,False,False,True
2026-05-31,WH0010,SKU0000094,755.0,191,564,50,200,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000007,1247.0,88,1159,100,25,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000390,1625.0,298,1327,100,50,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000122,1458.0,48,1410,250,25,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000185,1298.0,265,1033,100,100,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000681,284.0,84,200,100,100,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000637,1486.0,148,1338,500,200,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000036,1217.0,226,991,250,50,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000521,118.0,73,45,50,25,Stockout,True,False,True,False
2026-05-31,WH0010,SKU0000405,390.0,275,115,500,200,Low,True,False,True,False
2026-05-31,WH0010,SKU0000269,37.0,15,22,250,200,Low,True,False,True,False
2026-05-31,WH0010,SKU0000543,1398.0,312,1086,250,100,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000167,1078.0,351,727,250,200,Low,True,False,False,False
2026-05-31,WH0010,SKU0000029,589.0,465,124,50,100,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000644,544.0,170,374,100,25,Stockout,True,False,False,False
2026-05-31,WH0010,SKU0000072,1814.0,379,1435,100,25,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000145,191.0,51,140,50,50,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000653,809.0,305,504,250,200,Stockout,True,False,False,False
2026-05-31,WH0010,SKU0000159,663.0,472,191,100,50,Stockout,True,False,False,False
2026-05-31,WH0010,SKU0000579,2.0,0,2,50,25,Healthy,True,False,True,False
2026-05-31,WH0010,SKU0000564,924.0,411,513,250,50,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000346,221.0,160,61,50,100,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000683,1145.0,1,1144,500,50,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000418,431.0,305,126,100,50,Low,True,False,False,False
2026-05-31,WH0010,SKU0000235,1370.0,308,1062,500,25,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000070,963.0,108,855,100,200,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000568,573.0,7,566,50,100,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000375,369.0,278,91,100,100,Stockout,True,False,True,False
2026-05-31,WH0010,SKU0000473,363.0,79,284,50,25,Low,True,False,False,True
2026-05-31,WH0010,SKU0000393,727.0,419,308,250,50,Low,True,False,False,False
2026-05-31,WH0010,SKU0000588,1262.0,121,1141,250,25,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000623,1997.0,420,1577,250,50,Low,True,False,False,True
2026-05-31,WH0010,SKU0000132,762.0,79,683,100,100,Low,True,False,False,True
2026-05-31,WH0010,SKU0000056,1784.0,245,1539,500,50,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000138,1959.0,420,1539,50,200,Low,True,False,False,True
2026-05-31,WH0010,SKU0000488,37.0,16,21,50,50,Healthy,True,False,True,False
2026-05-31,WH0010,SKU0000075,167.0,33,134,50,50,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000422,191.0,89,102,50,25,Stockout,True,False,False,False
2026-05-31,WH0010,SKU0000240,815.0,261,554,500,200,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000529,759.0,65,694,250,25,Low,True,False,False,False
2026-05-31,WH0010,SKU0000397,1279.0,247,1032,50,25,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000612,1291.0,489,802,100,200,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000593,656.0,112,544,100,200,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000019,1828.0,386,1442,500,25,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000462,133.0,17,116,50,200,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000098,1817.0,407,1410,500,100,Low,True,False,False,False
2026-05-31,WH0010,SKU0000553,1368.0,109,1259,50,50,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000646,1154.0,385,769,50,200,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000528,1187.0,314,873,500,50,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000191,1311.0,335,976,100,25,Low,True,False,False,True
2026-05-31,WH0010,SKU0000586,239.0,113,126,100,25,Low,True,False,False,False
2026-05-31,WH0010,SKU0000384,1856.0,34,1822,50,50,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000119,1171.0,468,703,50,100,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000671,707.0,134,573,100,50,Low,True,False,False,True
2026-05-31,WH0011,SKU0000682,139.0,36,103,250,50,Low,True,False,True,False
2026-05-31,WH0010,SKU0000578,1072.0,310,762,100,50,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000222,1520.0,343,1177,100,100,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000205,1856.0,328,1528,50,25,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000192,621.0,477,144,500,50,Stockout,True,False,True,False
2026-05-31,WH0011,SKU0000468,783.0,222,561,50,100,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000256,1944.0,90,1854,50,200,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000236,312.0,264,48,100,50,Stockout,True,False,True,False
2026-05-31,WH0011,SKU0000017,513.0,10,503,100,200,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000623,89.0,11,78,500,100,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000483,1176.0,135,1041,500,25,Overstock,True,False,False,False
2026-05-31,WH0011,SKU0000437,1541.0,59,1482,500,100,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000654,353.0,225,128,250,50,Healthy,True,False,True,False
2026-05-31,WH0010,SKU0000338,653.0,353,300,250,200,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000356,1797.0,482,1315,500,50,Low,True,False,False,False
2026-05-31,WH0010,SKU0000320,689.0,175,514,100,200,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000493,608.0,185,423,100,25,Low,True,False,False,True
2026-05-31,WH0010,SKU0000306,1473.0,146,1327,100,25,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000359,437.0,268,169,250,100,Low,True,False,True,False
2026-05-31,WH0011,SKU0000681,689.0,97,592,50,200,Low,True,False,False,True
2026-05-31,WH0011,SKU0000382,410.0,166,244,100,50,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000200,1021.0,370,651,50,25,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000467,1844.0,116,1728,250,25,Stockout,True,False,False,True
2026-05-31,WH0011,SKU0000506,812.0,100,712,250,50,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000403,1097.0,222,875,50,25,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000365,746.0,292,454,50,50,Low,True,False,False,True
2026-05-31,WH0011,SKU0000193,1272.0,70,1202,500,100,Low,True,False,False,False
2026-05-31,WH0011,SKU0000445,365.0,105,260,250,50,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000194,1348.0,417,931,250,100,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000572,1133.0,97,1036,50,200,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000478,1817.0,159,1658,100,25,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000488,1185.0,486,699,100,50,Overstock,True,False,False,True
2026-05-31,WH0011,SKU0000269,1192.0,257,935,100,200,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000333,91.0,72,19,50,100,Healthy,True,False,True,False
2026-05-31,WH0011,SKU0000554,327.0,169,158,250,100,Low,True,False,True,False
2026-05-31,WH0011,SKU0000541,162.0,103,59,50,100,Healthy,True,False,False,False
2026-05-31,WH0011,SKU0000540,1596.0,201,1395,50,50,Healthy,True,False,False,True
2026-05-31,WH0011,SKU0000003,1690.0,271,1419,50,100,Low,True,False,False,True
2026-05-31,WH0011,SKU0000173,1385.0,240,1145,50,25,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000118,1121.0,190,931,500,50,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000642,1770.0,128,1642,100,200,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000639,921.0,468,453,250,25,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000024,262.0,207,55,100,50,Healthy,True,False,True,False
2026-05-31,WH0010,SKU0000365,494.0,281,213,250,100,Overstock,True,False,True,False
2026-05-31,WH0010,SKU0000052,232.0,200,32,100,50,Healthy,True,False,True,False
2026-05-31,WH0010,SKU0000286,1565.0,22,1543,500,50,Low,True,False,False,False
2026-05-31,WH0010,SKU0000205,1514.0,232,1282,100,50,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000163,1555.0,397,1158,500,25,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000153,1649.0,363,1286,100,25,Low,True,False,False,True
2026-05-31,WH0010,SKU0000627,959.0,451,508,500,200,Healthy,True,False,False,False
2026-05-31,WH0010,SKU0000367,1726.0,386,1340,100,25,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000133,1130.0,62,1068,100,200,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000602,1873.0,340,1533,250,200,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000081,43.0,2,41,250,25,Low,True,False,True,False
2026-05-31,WH0010,SKU0000555,317.0,110,207,500,50,Healthy,True,False,True,False
2026-05-31,WH0010,SKU0000556,689.0,353,336,250,200,Stockout,True,False,False,False
2026-05-31,WH0010,SKU0000402,1656.0,258,1398,50,25,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000527,1846.0,70,1776,500,25,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000261,358.0,161,197,250,100,Stockout,True,False,True,False
2026-05-31,WH0010,SKU0000348,1789.0,477,1312,50,50,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000046,86.0,32,54,500,100,Stockout,True,False,True,False
2026-05-31,WH0010,SKU0000492,588.0,23,565,100,100,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000281,1071.0,442,629,100,50,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000076,528.0,349,179,500,25,Stockout,True,False,True,False
2026-05-31,WH0010,SKU0000192,1762.0,468,1294,500,100,Overstock,True,False,False,False
2026-05-31,WH0010,SKU0000102,1808.0,385,1423,250,100,Low,True,False,False,True
2026-05-31,WH0010,SKU0000494,1856.0,497,1359,100,50,Low,True,False,False,True
2026-05-31,WH0010,SKU0000223,1204.0,489,715,500,200,Stockout,True,False,False,False
2026-05-31,WH0010,SKU0000416,1786.0,415,1371,250,25,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000625,1485.0,248,1237,100,100,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000425,1830.0,341,1489,100,50,Low,True,False,False,True
2026-05-31,WH0010,SKU0000142,690.0,17,673,100,100,Low,True,False,False,True
2026-05-31,WH0010,SKU0000468,1827.0,433,1394,250,200,Stockout,True,False,False,True
2026-05-31,WH0010,SKU0000523,1026.0,433,593,50,50,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000113,1456.0,88,1368,250,100,Overstock,True,False,False,True
2026-05-31,WH0010,SKU0000614,674.0,316,358,500,50,Low,True,False,True,False
2026-05-31,WH0010,SKU0000342,1213.0,268,945,50,100,Healthy,True,False,False,True
2026-05-31,WH0010,SKU0000144,1607.0,466,1141,50,50,Low,True,False,False,True
2026-05-31,WH0011,SKU0000037,622.0,70,552,250,25,Stockout,True,False,False,False
2026-05-31,WH0011,SKU0000046,740.0,136,604,250,50,Stockout,True,False,False,False
2026-05-31,WH0011,SKU0000150,456.0,145,311,50,25,Stockout,True,False,False,True
2026-05-31,WH0012,SKU0000479,1662.0,78,1584,100,50,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000168,535.0,3,532,500,100,Healthy,True,False,False,False
2026-05-31,WH0012,SKU0000045,1214.0,399,815,50,100,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000532,650.0,123,527,250,50,Low,True,False,False,False
2026-05-31,WH0012,SKU0000363,786.0,251,535,250,200,Low,True,False,False,False
2026-05-31,WH0012,SKU0000145,892.0,350,542,50,100,Stockout,True,False,False,True
2026-05-31,WH0012,SKU0000225,858.0,195,663,50,50,Overstock,True,False,False,True
2026-05-31,WH0012,SKU0000386,1603.0,327,1276,250,50,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000384,736.0,386,350,100,25,Stockout,True,False,False,False
2026-05-31,WH0012,SKU0000531,430.0,101,329,250,25,Stockout,True,False,False,False
2026-05-31,WH0012,SKU0000138,29.0,5,24,50,100,Healthy,True,False,True,False
2026-05-31,WH0012,SKU0000157,1386.0,50,1336,500,25,Healthy,True,False,False,False
2026-05-31,WH0012,SKU0000422,1547.0,488,1059,50,100,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000511,865.0,297,568,50,100,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000114,1134.0,380,754,100,200,Low,True,False,False,True
2026-05-31,WH0013,SKU0000215,1768.0,424,1344,50,100,Healthy,True,False,False,True
2026-05-31,WH0013,SKU0000623,392.0,13,379,100,100,Healthy,True,False,False,False
2026-05-31,WH0013,SKU0000624,272.0,1,271,500,200,Stockout,True,False,True,False
2026-05-31,WH0013,SKU0000289,724.0,316,408,500,25,Overstock,True,False,True,False
2026-05-31,WH0013,SKU0000031,985.0,338,647,500,25,Healthy,True,False,False,False
2026-05-31,WH0013,SKU0000320,440.0,257,183,100,50,Overstock,True,False,False,False
2026-05-31,WH0013,SKU0000386,675.0,437,238,50,100,Healthy,True,False,False,True
2026-05-31,WH0013,SKU0000578,359.0,161,198,100,100,Healthy,True,False,False,False
2026-05-31,WH0013,SKU0000642,469.0,388,81,250,100,Overstock,True,False,True,False
2026-05-31,WH0013,SKU0000040,725.0,144,581,250,50,Low,True,False,False,False
2026-05-31,WH0013,SKU0000194,17.0,9,8,100,25,Overstock,True,False,True,False
2026-05-31,WH0012,SKU0000534,1501.0,154,1347,250,25,Overstock,True,False,False,True
2026-05-31,WH0013,SKU0000111,1199.0,171,1028,250,50,Healthy,True,False,False,True
2026-05-31,WH0013,SKU0000273,1118.0,329,789,100,200,Healthy,True,False,False,True
2026-05-31,WH0013,SKU0000294,1076.0,234,842,250,25,Healthy,True,False,False,False
2026-05-31,WH0013,SKU0000487,1060.0,41,1019,100,50,Healthy,True,False,False,True
2026-05-31,WH0013,SKU0000555,939.0,150,789,100,100,Healthy,True,False,False,True
2026-05-31,WH0013,SKU0000267,1000.0,338,662,100,25,Low,True,False,False,True
2026-05-31,WH0013,SKU0000179,1030.0,192,838,100,25,Healthy,True,False,False,True
2026-05-31,WH0013,SKU0000445,,59,120,100,50,Stockout,False,False,False,False
2026-05-31,WH0013,SKU0000439,1326.0,327,999,50,200,Low,True,False,False,True
2026-05-31,WH0013,SKU0000223,840.0,4,836,500,50,Stockout,True,False,False,False
2026-05-31,WH0012,SKU0000179,1078.0,405,673,100,50,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000132,381.0,310,71,100,100,Overstock,True,False,True,False
2026-05-31,WH0012,SKU0000077,1681.0,102,1579,50,25,Stockout,True,False,False,True
2026-05-31,WH0012,SKU0000545,1592.0,395,1197,50,25,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000306,1784.0,103,1681,250,50,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000061,536.0,406,130,50,200,Low,True,False,False,False
2026-05-31,WH0012,SKU0000215,916.0,40,876,100,100,Low,True,False,False,True
2026-05-31,WH0012,SKU0000455,1591.0,285,1306,50,100,Low,True,False,False,True
2026-05-31,WH0012,SKU0000274,591.0,56,535,100,25,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000681,915.0,6,909,250,200,Healthy,True,False,False,False
2026-05-31,WH0012,SKU0000222,639.0,98,541,250,25,Healthy,True,False,False,False
2026-05-31,WH0012,SKU0000303,1856.0,331,1525,500,50,Overstock,True,False,False,False
2026-05-31,WH0012,SKU0000098,1371.0,246,1125,500,100,Stockout,True,False,False,False
2026-05-31,WH0012,SKU0000261,1726.0,471,1255,50,100,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000256,1130.0,323,807,500,100,Stockout,True,False,False,False
2026-05-31,WH0012,SKU0000542,614.0,53,561,250,50,Stockout,True,False,False,False
2026-05-31,WH0012,SKU0000021,1750.0,242,1508,250,200,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000572,546.0,305,241,100,50,Healthy,True,False,False,False
2026-05-31,WH0012,SKU0000375,517.0,329,188,250,200,Stockout,True,False,True,False
2026-05-31,WH0012,SKU0000445,841.0,132,709,100,100,Healthy,True,False,False,True
2026-05-31,WH0012,SKU0000555,272.0,230,42,50,100,Overstock,True,False,True,False
2026-05-31,WH0012,SKU0000020,287.0,80,207,250,100,Healthy,True,False,True,False
2026-05-31,WH0012,SKU0000342,620.0,103,517,250,100,Overstock,True,False,False,False
2026-05-31,WH0012,SKU0000099,355.0,67,288,50,50,Low,True,False,False,True
2026-05-31,WH0012,SKU0000623,1793.0,444,1349,500,50,Healthy,True,False,False,False
2026-05-31,WH0012,SKU0000355,1762.0,199,1563,250,200,Healthy,True,False,False,True
