order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,valid_quantity,valid_unit_price,valid_discount,gross_sales,discount_amount,net_sales,customer_id,order_date,promised_delivery_date,sales_channel,order_status,order_priority,currency,ship_from_warehouse_id,category,subcategory,brand,supplier_id,standard_cost,unit_weight_lbs,rate_date,usd_rate,net_sales_usd,gross_sales_usd,discount_amount_usd,estimated_cost_usd,gross_margin_usd,is_large_order_line
SOL0000006593,SO00002197,2,SKU0000321,3.0,250.88,2.5,Cancelled,True,True,True,752.64,18.816,733.824,CUST000030,2026-04-28,2026-05-07,Retail Store,Created,Normal,USD,WH0011,Grocery,Frozen,Northline,SUP00017,128.78,73.279,2026-04-28,1.0,733.824,752.64,18.816,386.34000000000003,347.4839999999999,False
SOL0000006594,SO00002197,3,SKU0000525,2.0,326.02,5.0,Shipped,True,True,True,652.04,32.602,619.438,CUST000030,2026-04-28,2026-05-07,Retail Store,Created,Normal,USD,WH0011,Apparel,Fitness,Everpeak,SUP00048,,22.101,2026-04-28,1.0,619.438,652.04,32.602,0.0,619.438,False
SOL0000006599,SO00002201,1,SKU0000569,25.0,22.71,15.0,Open,True,True,True,567.75,85.1625,482.5875,CUST000428,2026-03-18,2026-03-25,Retail Store,Booked,Critical,MXN,WH0025,Electronics,Audio,Nimbus,SUP00114,17.46,70.892,2026-03-18,0.055876,26.96505915,31.723599,4.75853985,24.389874000000002,2.575185149999996,False
SOL0000006600,SO00002201,2,SKU0000558,25.0,97.45,10.0,Shipped,True,True,True,2436.25,243.625,2192.625,CUST000428,2026-03-18,2026-03-25,Retail Store,Booked,Critical,MXN,WH0025,Grocery,Beverage,Nimbus,SUP00084,68.72,60.725,2026-03-18,0.055876,122.51511450000001,136.127905,13.612790500000001,95.994968,26.52014650000001,False
SOL0000006601,SO00002201,3,SKU0000613,50.0,37.36,2.5,Cancelled,True,True,True,1868.0,46.7,1821.3,CUST000428,2026-03-18,2026-03-25,Retail Store,Booked,Critical,MXN,WH0025,Grocery,Beverage,Northline,SUP00111,23.69,74.648,2026-03-18,0.055876,101.7669588,104.376368,2.6094092000000004,66.185122,35.58183679999999,False
SOL0000006602,SO00002201,4,SKU0000689,2.0,228.01,5.0,Backordered,True,True,True,456.02,22.801000000000002,433.219,CUST000428,2026-03-18,2026-03-25,Retail Store,Booked,Critical,MXN,WH0025,Home,Storage,Everpeak,SUP00052,91.62,74.044,2026-03-18,0.055876,24.206544844,25.48057352,1.2740286760000001,10.23871824,13.967826603999999,False
SOL0000006603,SO00002201,5,SKU0000265,1.0,368.44,10.0,Open,True,True,True,368.44,36.844,331.596,CUST000428,2026-03-18,2026-03-25,Retail Store,Booked,Critical,MXN,WH0025,Grocery,Frozen,Northline,SUP00047,229.09,11.875,2026-03-18,0.055876,18.528258096000002,20.586953440000002,2.058695344,12.80063284,5.727625256000001,False
SOL0000006609,SO00002203,1,SKU0000350,25.0,544.27,25.0,Cancelled,True,True,True,13606.75,3401.6875,10205.0625,CUST000263,2026-04-17,2026-04-25,B2B Portal,Created,Low,USD,WH0009,Office,Desk Setup,Aster,SUP00110,288.69,9.565,2026-04-17,1.0,10205.0625,13606.75,3401.6875,7217.25,2987.8125,False
SOL0000006614,SO00002205,1,SKU0000500,2.0,31.29,0.0,Shipped,True,True,True,62.58,0.0,62.58,CUST000183,2026-02-01,2026-02-12,B2B Portal,Created,Normal,USD,WH0016,Electronics,Computing,Aster,SUP00014,21.62,35.873,2026-02-01,1.0,62.58,62.58,0.0,43.24,19.339999999999996,False
SOL0000006615,SO00002205,2,SKU0000336,5.0,366.33,15.0,Cancelled,True,True,True,1831.6499999999999,274.74749999999995,1556.9025,CUST000183,2026-02-01,2026-02-12,B2B Portal,Created,Normal,USD,WH0016,Health,Medical Supplies,Northline,SUP00082,160.68,59.211,2026-02-01,1.0,1556.9025,1831.6499999999999,274.74749999999995,803.4000000000001,753.5024999999998,False
SOL0000006616,SO00002205,3,SKU0000633,1.0,76.72,10.0,Backordered,True,True,True,76.72,7.672000000000001,69.048,CUST000183,2026-02-01,2026-02-12,B2B Portal,Created,Normal,USD,WH0016,Health,Personal Care,Northline,SUP00094,50.73,42.662,2026-02-01,1.0,69.048,76.72,7.672000000000001,50.73,18.318000000000005,False
SOL0000006617,SO00002205,4,SKU0000353,2.0,129.41,15.0,Open,True,True,True,258.82,38.823,219.99699999999999,CUST000183,2026-02-01,2026-02-12,B2B Portal,Created,Normal,USD,WH0016,Apparel,Basics,Everpeak,SUP00024,74.7,59.507,2026-02-01,1.0,219.99699999999999,258.82,38.823,149.4,70.59699999999998,False
SOL0000006619,SO00002206,2,SKU0000478,10.0,315.15,0.0,Cancelled,True,True,True,3151.5,0.0,3151.5,CUST000224,2026-05-29,2026-06-04,Marketplace,Cancelled,Critical,USD,WH0017,Apparel,Footwear,Solace,SUP00118,113.13,47.555,2026-05-29,1.0,3151.5,3151.5,0.0,1131.3,2020.2,False
SOL0000006621,SO00002206,4,SKU0000332,2.0,458.96,0.0,Shipped,True,True,True,917.92,0.0,917.92,CUST000224,2026-05-29,2026-06-04,Marketplace,Cancelled,Critical,USD,WH0017,Health,Medical Supplies,Aster,SUP00023,261.39,41.316,2026-05-29,1.0,917.92,917.92,0.0,522.78,395.14,False
SOL0000006622,SO00002206,5,SKU0000619,5.0,585.74,2.5,Allocated,True,True,True,2928.7,73.2175,2855.4824999999996,CUST000224,2026-05-29,2026-06-04,Marketplace,Cancelled,Critical,USD,WH0017,Apparel,Outerwear,Cobalt,SUP00063,285.44,0.867,2026-05-29,1.0,2855.4824999999996,2928.7,73.2175,1427.2,1428.2824999999996,False
SOL0000006653,SO00002217,1,SKU0000457,10.0,122.86,0.0,Cancelled,True,True,True,1228.6,0.0,1228.6,CUST000440,2026-03-01,2026-03-22,B2B Portal,Shipped,Low,MXN,WH0007,Health,Wellness,Everpeak,SUP00066,50.55,50.493,2026-03-01,0.049724,61.090906399999994,61.090906399999994,0.0,25.135482,35.9554244,False
SOL0000006654,SO00002217,2,SKU0000354,2.0,26.77,15.0,Open,True,True,True,53.54,8.030999999999999,45.509,CUST000440,2026-03-01,2026-03-22,B2B Portal,Shipped,Low,MXN,WH0007,Home,Furniture,Aster,SUP00051,13.46,16.016,2026-03-01,0.049724,2.262889516,2.66222296,0.3993334439999999,1.33857008,0.924319436,False
SOL0000006660,SO00002220,1,SKU0000009,10.0,55.26,0.0,Open,True,True,True,552.6,0.0,552.6,CUST000242,2026-03-01,2026-03-17,Retail Store,Shipped,Normal,CAD,WH0022,Apparel,Outerwear,Cobalt,SUP00003,27.56,66.159,2026-03-01,0.747504,413.0707104,413.0707104,0.0,206.01210239999995,207.05860800000005,False
SOL0000006661,SO00002220,2,SKU0000496,10.0,3.71,5.0,Allocated,True,True,True,37.1,1.8550000000000002,35.245000000000005,CUST000242,2026-03-01,2026-03-17,Retail Store,Shipped,Normal,CAD,WH0022,Electronics,Smart Home,Everpeak,SUP00120,3.1,43.14,2026-03-01,0.747504,26.34577848,27.732398399999997,1.38661992,23.172624,3.173154480000001,False
SOL0000006662,SO00002220,3,SKU0000262,50.0,312.42,0.0,Shipped,True,True,True,15621.0,0.0,15621.0,CUST000242,2026-03-01,2026-03-17,Retail Store,Shipped,Normal,CAD,WH0022,Health,Wellness,Cobalt,SUP00042,170.59,67.591,2026-03-01,0.747504,11676.759983999998,11676.759983999998,0.0,6375.835367999999,5300.924615999999,False
SOL0000006663,SO00002220,4,SKU0000544,15.0,121.62,0.0,Open,True,True,True,1824.3000000000002,0.0,1824.3000000000002,CUST000242,2026-03-01,2026-03-17,Retail Store,Shipped,Normal,CAD,WH0022,Grocery,Pantry,Aster,SUP00038,59.49,16.996,2026-03-01,0.747504,1363.6715472,1363.6715472,0.0,667.0351944,696.6363528,False
SOL0000006665,SO00002222,1,SKU0000379,5.0,234.75,0.0,Open,True,True,True,1173.75,0.0,1173.75,CUST000120,2026-01-05,2026-01-15,B2B Portal,Partially Shipped,Normal,MXN,WH0022,Home,Furniture,Everpeak,SUP00005,90.79,35.815,2026-01-05,0.048553,56.98908375,56.98908375,0.0,22.04063435,34.9484494,False
SOL0000006666,SO00002222,2,SKU0000496,50.0,3.91,25.0,Open,True,True,True,195.5,48.875,146.625,CUST000120,2026-01-05,2026-01-15,B2B Portal,Partially Shipped,Normal,MXN,WH0022,Electronics,Smart Home,Everpeak,SUP00120,3.1,43.14,2026-01-05,0.048553,7.119083625,9.4921115,2.373027875,7.525715,-0.4066313749999999,False
SOL0000006667,SO00002222,3,SKU0000166,10.0,280.58,2.5,Allocated,True,True,True,2805.7999999999997,70.145,2735.6549999999997,CUST000120,2026-01-05,2026-01-15,B2B Portal,Partially Shipped,Normal,MXN,WH0022,Health,Personal Care,Northline,SUP00072,208.93,47.063,2026-01-05,0.048553,132.824257215,136.23000739999998,3.4057501849999996,101.4417829,31.382474314999982,False
SOL0000006668,SO00002222,4,SKU0000529,15.0,389.13,25.0,Open,True,True,True,5836.95,1459.2375,4377.7125,CUST000120,2026-01-05,2026-01-15,B2B Portal,Partially Shipped,Normal,MXN,WH0022,Home,Lighting,Nimbus,SUP00033,230.58,36.263,2026-01-05,0.048553,212.55107501249998,283.40143335,70.8503583375,167.9302611,44.62081391249998,False
SOL0000006669,SO00002222,5,SKU0000252,25.0,188.14,15.0,Backordered,True,True,True,4703.5,705.525,3997.975,CUST000120,2026-01-05,2026-01-15,B2B Portal,Partially Shipped,Normal,MXN,WH0022,Health,Medical Supplies,Everpeak,SUP00086,153.07,73.188,2026-01-05,0.048553,194.11368017499998,228.3690355,34.255355325,185.80019275,8.313487424999977,False
SOL0000006671,SO00002223,2,SKU0000023,15.0,521.55,0.0,Cancelled,True,True,True,7823.249999999999,0.0,7823.249999999999,CUST000220,2026-02-05,2026-02-12,EDI,Shipped,High,USD,WH0002,Apparel,Fitness,Northline,SUP00100,247.82,21.779,2026-02-05,1.0,7823.249999999999,7823.249999999999,0.0,3717.2999999999997,4105.949999999999,False
SOL0000006689,SO00002229,1,SKU0000049,5.0,397.99,0.0,Backordered,True,True,True,1989.95,0.0,1989.95,CUST000004,2026-01-24,2026-01-28,B2B Portal,Booked,High,EUR,WH0024,Health,Personal Care,Cobalt,SUP00064,163.72,3.479,2026-01-24,1.075694,2140.5772753,2140.5772753,0.0,880.5631083999999,1260.0141669000002,False
SOL0000006690,SO00002229,2,SKU0000641,25.0,429.16,0.0,Allocated,True,True,True,10729.0,0.0,10729.0,CUST000004,2026-01-24,2026-01-28,B2B Portal,Booked,High,EUR,WH0024,Grocery,Snack,Solace,SUP00120,175.09,27.585,2026-01-24,1.075694,11541.120926,11541.120926,0.0,4708.5815615,6832.5393644999995,False
SOL0000006691,SO00002229,3,SKU0000447,3.0,172.68,0.0,Backordered,True,True,True,518.04,0.0,518.04,CUST000004,2026-01-24,2026-01-28,B2B Portal,Booked,High,EUR,WH0024,Home,Storage,Nimbus,SUP00084,97.11,60.783,2026-01-24,1.075694,557.2525197599999,557.2525197599999,0.0,313.38193301999996,243.87058673999996,False
SOL0000006692,SO00002229,4,SKU0000036,1.0,29.35,0.0,Shipped,True,True,True,29.35,0.0,29.35,CUST000004,2026-01-24,2026-01-28,B2B Portal,Booked,High,EUR,WH0024,Office,Printing,Northline,SUP00038,18.54,58.548,2026-01-24,1.075694,31.5716189,31.5716189,0.0,19.943366759999996,11.628252140000004,False
SOL0000006699,SO00002232,1,SKU0000497,5.0,203.18,10.0,Open,True,True,True,1015.9000000000001,101.59000000000002,914.3100000000001,CUST000448,2026-01-18,2026-02-04,Retail Store,Shipped,Low,USD,WH0008,Office,Desk Setup,Solace,SUP00093,151.59,9.322,2026-01-18,1.0,914.3100000000001,1015.9000000000001,101.59000000000002,757.95,156.36,False
SOL0000006700,SO00002232,2,SKU0000540,3.0,483.56,10.0,Backordered,True,True,True,1450.68,145.068,1305.612,CUST000448,2026-01-18,2026-02-04,Retail Store,Shipped,Low,USD,WH0008,Office,Organization,Solace,SUP00019,191.55,70.451,2026-01-18,1.0,1305.612,1450.68,145.068,574.6500000000001,730.962,False
SOL0000006701,SO00002233,1,SKU0000176,10.0,82.0,15.0,Open,True,True,True,820.0,123.0,697.0,CUST000347,2026-05-13,2026-05-20,EDI,Cancelled,Critical,MXN,WH0001,Home,Furniture,Solace,SUP00021,49.13,39.864,2026-05-13,0.058234,40.589098,47.75188,7.162782,28.610364200000003,11.978733799999997,False
SOL0000006703,SO00002233,3,SKU0000639,25.0,505.09,0.0,Allocated,True,True,True,12627.25,0.0,12627.25,CUST000347,2026-05-13,2026-05-20,EDI,Cancelled,Critical,MXN,WH0001,Grocery,Snack,Nimbus,SUP00023,203.15,66.197,2026-05-13,0.058234,735.3352765,735.3352765,0.0,295.7559275,439.579349,False
SOL0000006704,SO00002233,4,SKU0000177,10.0,585.86,5.0,Shipped,True,True,True,5858.6,292.93,5565.67,CUST000347,2026-05-13,2026-05-20,EDI,Cancelled,Critical,MXN,WH0001,Home,Storage,Aster,SUP00023,271.24,45.646,2026-05-13,0.058234,324.11122678000004,341.16971240000004,17.05848562,157.9539016,166.15732518000004,False
SOL0000006727,SO00002240,1,SKU0000586,1.0,294.79,10.0,Open,True,True,True,294.79,29.479000000000003,265.31100000000004,CUST000006,2026-05-28,2026-06-13,B2B Portal,Shipped,Critical,EUR,WH0009,Electronics,Accessories,Everpeak,SUP00016,118.76,72.633,2026-05-28,1.076429,285.5884544190001,317.32050491000007,31.732050491000006,127.83670804000002,157.75174637900005,False
SOL0000006729,SO00002240,3,SKU0000306,1.0,340.61,2.5,Cancelled,True,True,True,340.61,8.51525,332.09475000000003,CUST000006,2026-05-28,2026-06-13,B2B Portal,Shipped,Critical,EUR,WH0009,Health,Personal Care,Aster,SUP00008,154.34,26.993,2026-05-28,1.076429,357.47641964775005,366.64248169000007,9.166062042250001,166.13605186,191.34036778775004,False
SOL0000006730,SO00002240,4,SKU0000220,5.0,315.04,15.0,Backordered,True,True,True,1575.2,236.28,1338.92,CUST000006,2026-05-28,2026-06-13,B2B Portal,Shipped,Critical,EUR,WH0009,Electronics,Accessories,Northline,SUP00087,259.0,50.897,2026-05-28,1.076429,1441.2523166800001,1695.5909608000002,254.33864412000003,1393.9755550000002,47.276761679999936,False
SOL0000006731,SO00002240,5,SKU0000148,2.0,100.64,10.0,Open,True,True,True,201.28,20.128,181.152,CUST000006,2026-05-28,2026-06-13,B2B Portal,Shipped,Critical,EUR,WH0009,Office,Stationery,Aster,SUP00090,36.75,66.13,2026-05-28,1.076429,194.997266208,216.66362912000002,21.666362912,79.11753150000001,115.879734708,False
SOL0000006736,SO00002242,2,SKU0000675,1.0,93.97,0.0,Backordered,True,True,True,93.97,0.0,93.97,CUST000329,2026-02-08,2026-02-19,Retail Store,Created,Low,USD,WH0021,Health,Pharmacy,Cobalt,SUP00081,38.43,2.576,2026-02-08,1.0,93.97,93.97,0.0,38.43,55.54,False
SOL0000006737,SO00002242,3,SKU0000672,1.0,191.67,10.0,Open,True,True,True,191.67,19.166999999999998,172.503,CUST000329,2026-02-08,2026-02-19,Retail Store,Created,Low,USD,WH0021,Grocery,Pantry,Cobalt,SUP00062,87.45,33.954,2026-02-08,1.0,172.503,191.67,19.166999999999998,87.45,85.05299999999998,False
SOL0000006738,SO00002242,4,SKU0000512,10.0,732.16,0.0,Shipped,True,True,True,7321.599999999999,0.0,7321.599999999999,CUST000329,2026-02-08,2026-02-19,Retail Store,Created,Low,USD,WH0021,Office,Printing,Cobalt,SUP00105,294.99,61.257,2026-02-08,1.0,7321.599999999999,7321.599999999999,0.0,2949.9,4371.699999999999,False
SOL0000006739,SO00002243,1,SKU0000439,15.0,266.33,0.0,Open,True,True,True,3994.95,0.0,3994.95,CUST000333,2026-05-04,2026-05-12,Retail Store,Created,Low,CAD,WH0005,Apparel,Footwear,Northline,SUP00019,223.94,16.883,2026-05-04,0.742374,2965.7470113,2965.7470113,0.0,2493.7085033999997,472.03850790000024,False
SOL0000006740,SO00002243,2,SKU0000066,50.0,836.52,2.5,Open,True,True,True,41826.0,1045.65,40780.35,CUST000333,2026-05-04,2026-05-12,Retail Store,Created,Low,CAD,WH0005,Grocery,Beverage,Solace,SUP00074,295.43,62.958,2026-05-04,0.742374,30274.271550899997,31050.534924,776.2633731000001,10965.977541,19308.294009899997,True
SOL0000006741,SO00002243,3,SKU0000106,2.0,97.82,0.0,Shipped,True,True,True,195.64,0.0,195.64,CUST000333,2026-05-04,2026-05-12,Retail Store,Created,Low,CAD,WH0005,Grocery,Pantry,Nimbus,SUP00104,71.95,47.799,2026-05-04,0.742374,145.23804936,145.23804936,0.0,106.82761860000001,38.41043075999998,False
SOL0000006742,SO00002243,4,SKU0000144,25.0,378.98,0.0,Backordered,True,True,True,9474.5,0.0,9474.5,CUST000333,2026-05-04,2026-05-12,Retail Store,Created,Low,CAD,WH0005,Health,Personal Care,Everpeak,SUP00104,283.77,68.444,2026-05-04,0.742374,7033.622463,7033.622463,0.0,5266.5867495,1767.0357134999995,False
SOL0000006756,SO00002248,1,SKU0000441,25.0,512.62,15.0,Open,True,True,True,12815.5,1922.3249999999998,10893.175,CUST000009,2026-05-09,2026-05-22,Retail Store,Booked,Critical,EUR,WH0025,Electronics,Smart Home,Cobalt,SUP00039,216.68,42.675,2026-05-09,1.075208,11712.428905399998,13779.328124,2066.8992185999996,5824.401736,5888.0271693999985,False
SOL0000006757,SO00002248,2,SKU0000058,1.0,403.73,0.0,Allocated,True,True,True,403.73,0.0,403.73,CUST000009,2026-05-09,2026-05-22,Retail Store,Booked,Critical,EUR,WH0025,Office,Organization,Aster,SUP_BAD,170.69,3.828,2026-05-09,1.075208,434.09372584,434.09372584,0.0,183.52725352,250.56647232,False
SOL0000006762,SO00002250,2,SKU0000529,2.0,389.13,2.5,Open,True,True,True,778.26,19.456500000000002,758.8035,CUST000309,2026-05-23,2026-06-11,B2B Portal,Booked,High,USD,WH0021,Home,Lighting,Nimbus,SUP00033,230.58,36.263,2026-05-23,1.0,758.8035,778.26,19.456500000000002,461.16,297.64349999999996,False
SOL0000006764,SO00002250,4,SKU0000682,50.0,94.5,0.0,Shipped,True,True,True,4725.0,0.0,4725.0,CUST000309,2026-05-23,2026-06-11,B2B Portal,Booked,High,USD,WH0021,Health,Medical Supplies,Nimbus,SUP00033,63.61,43.116,2026-05-23,1.0,4725.0,4725.0,0.0,3180.5,1544.5,False
SOL0000006765,SO00002250,5,SKU0000010,1.0,533.76,2.5,Open,True,True,True,533.76,13.344000000000001,520.4159999999999,CUST000309,2026-05-23,2026-06-11,B2B Portal,Booked,High,USD,WH0021,Electronics,Computing,Everpeak,SUP00044,204.35,12.774,2026-05-23,1.0,520.4159999999999,533.76,13.344000000000001,204.35,316.0659999999999,False
SOL0000006766,SO00002251,1,SKU0000154,3.0,403.27,2.5,Backordered,True,True,True,1209.81,30.24525,1179.56475,CUST000157,2026-05-03,2026-05-24,B2B Portal,Created,Critical,USD,WH0013,Grocery,Pantry,Nimbus,SUP00020,285.85,24.211,2026-05-03,1.0,1179.56475,1209.81,30.24525,857.5500000000001,322.01474999999994,False
SOL0000006767,SO00002251,2,SKU0000464,5.0,197.86,0.0,Allocated,True,True,True,989.3000000000001,0.0,989.3000000000001,CUST000157,2026-05-03,2026-05-24,B2B Portal,Created,Critical,USD,WH0013,Electronics,Accessories,Aster,SUP00050,103.0,11.76,2026-05-03,1.0,989.3000000000001,989.3000000000001,0.0,515.0,474.30000000000007,False
SOL0000006768,SO00002251,3,SKU0000559,1.0,623.66,0.0,Cancelled,True,True,True,623.66,0.0,623.66,CUST000157,2026-05-03,2026-05-24,B2B Portal,Created,Critical,USD,WH0013,Apparel,Basics,Solace,SUP00100,247.75,68.302,2026-05-03,1.0,623.66,623.66,0.0,247.75,375.90999999999997,False
SOL0000006805,SO00002265,1,SKU0000288,15.0,258.49,15.0,Open,True,True,True,3877.3500000000004,581.6025000000001,3295.7475000000004,CUST000328,2026-05-30,2026-06-05,Marketplace,Created,Low,USD,WH0014,Office,Organization,Nimbus,SUP00080,169.91,21.601,2026-05-30,1.0,3295.7475000000004,3877.3500000000004,581.6025000000001,2548.65,747.0975000000003,False
SOL0000006807,SO00002265,3,SKU0000486,5.0,452.0,0.0,Open,True,True,True,2260.0,0.0,2260.0,CUST000328,2026-05-30,2026-06-05,Marketplace,Created,Low,USD,WH0014,Apparel,Basics,Everpeak,SUP00081,191.96,27.726,2026-05-30,1.0,2260.0,2260.0,0.0,959.8000000000001,1300.1999999999998,False
SOL0000006825,SO00002272,1,SKU0000629,1.0,70.63,15.0,Open,True,True,True,70.63,10.594499999999998,60.0355,CUST000158,2026-03-26,2026-04-12,Retail Store,Partially Shipped,High,CAD,WH0002,Grocery,Pantry,Cobalt,SUP00005,42.15,62.719,2026-03-26,0.741151,44.495370860499996,52.34749513,7.852124269499999,31.23951465,13.255856210499996,False
SOL0000006826,SO00002272,2,SKU0000160,2.0,58.27,0.0,Backordered,True,True,True,116.54,0.0,116.54,CUST000158,2026-03-26,2026-04-12,Retail Store,Partially Shipped,High,CAD,WH0002,Home,Kitchen,Everpeak,SUP00018,49.75,29.275,2026-03-26,0.741151,86.37373754000001,86.37373754000001,0.0,73.7445245,12.62921304000001,False
SOL0000006827,SO00002272,3,SKU0000681,15.0,323.55,0.0,Shipped,True,True,True,4853.25,0.0,4853.25,CUST000158,2026-03-26,2026-04-12,Retail Store,Partially Shipped,High,CAD,WH0002,Grocery,Pantry,Cobalt,SUP00012,203.38,61.355,2026-03-26,0.741151,3596.9910907500002,3596.9910907500002,0.0,2261.0293557,1335.9617350500002,False
SOL0000006828,SO00002272,4,SKU0000505,5.0,209.2,2.5,Cancelled,True,True,True,1046.0,26.150000000000002,1019.85,CUST000158,2026-03-26,2026-04-12,Retail Store,Partially Shipped,High,CAD,WH0002,Grocery,Pantry,Everpeak,SUP00002,147.45,18.005,2026-03-26,0.741151,755.86284735,775.243946,19.381098650000002,546.41357475,209.44927260000009,False
SOL0000006829,SO00002272,5,SKU0000674,3.0,154.88,10.0,Allocated,True,True,True,464.64,46.464,418.176,CUST000158,2026-03-26,2026-04-12,Retail Store,Partially Shipped,High,CAD,WH0002,Grocery,Beverage,Aster,SUP00055,99.69,34.332,2026-03-26,0.741151,309.931560576,344.36840064,34.436840064,221.65602957,88.275531006,False
SOL0000006831,SO00002273,2,SKU0000355,5.0,277.44,0.0,Cancelled,True,True,True,1387.2,0.0,1387.2,CUST000380,2026-05-09,2026-05-14,EDI,Created,Critical,CAD,WH0013,Electronics,Computing,Aster,SUP00078,180.72,68.63,2026-05-09,0.749674,1039.9477728,1039.9477728,0.0,677.4054264,362.54234639999993,False
SOL0000006833,SO00002275,1,SKU0000118,10.0,386.69,15.0,Allocated,True,True,True,3866.9,580.035,3286.8650000000002,CUST000251,2026-03-20,2026-04-01,Marketplace,Cancelled,High,USD,WH0016,Health,Pharmacy,Everpeak,SUP00104,285.17,9.835,2026-03-20,1.0,3286.8650000000002,3866.9,580.035,2851.7000000000003,435.16499999999996,False
SOL0000006834,SO00002275,2,SKU0000656,5.0,63.6,0.0,Allocated,True,True,True,318.0,0.0,318.0,CUST000251,2026-03-20,2026-04-01,Marketplace,Cancelled,High,USD,WH0016,Apparel,Outerwear,Solace,SUP00042,49.5,23.841,2026-03-20,1.0,318.0,318.0,0.0,247.5,70.5,False
SOL0000006835,SO00002275,3,SKU0000480,1.0,411.69,15.0,Open,True,True,True,411.69,61.753499999999995,349.9365,CUST000251,2026-03-20,2026-04-01,Marketplace,Cancelled,High,USD,WH0016,Health,Personal Care,Everpeak,SUP00033,288.48,10.585,2026-03-20,1.0,349.9365,411.69,61.753499999999995,288.48,61.456500000000005,False
SOL0000006836,SO00002275,4,SKU0000686,15.0,474.82,25.0,Shipped,True,True,True,7122.3,1780.575,5341.725,CUST000251,2026-03-20,2026-04-01,Marketplace,Cancelled,High,USD,WH0016,Grocery,Beverage,Solace,SUP00118,188.65,18.862,2026-03-20,1.0,5341.725,7122.3,1780.575,2829.75,2511.9750000000004,False
SOL0000006838,SO00002276,2,SKU0000031,25.0,203.98,5.0,Allocated,True,True,True,5099.5,254.97500000000002,4844.525,CUST000014,2026-05-28,2026-06-17,B2B Portal,Partially Shipped,Critical,USD,WH0002,Office,Printing,Nimbus,SUP00093,81.03,43.778,2026-05-28,1.0,4844.525,5099.5,254.97500000000002,2025.75,2818.7749999999996,False
SOL0000006842,SO00002278,1,SKU0000344,1.0,214.77,10.0,Shipped,True,True,True,214.77,21.477000000000004,193.293,CUST000217,2026-05-16,2026-05-20,Retail Store,Created,Normal,CAD,WH0006,Office,Desk Setup,Everpeak,SUP00064,117.86,42.254,2026-05-16,0.747804,144.545278572,160.60586508,16.060586508000004,88.13617944,56.409099131999994,False
SOL0000006843,SO00002278,2,SKU0000417,2.0,207.03,10.0,Open,True,True,True,414.06,41.406000000000006,372.654,CUST000217,2026-05-16,2026-05-20,Retail Store,Created,Normal,CAD,WH0006,Apparel,Fitness,Nimbus,SUP00057,107.86,25.617,2026-05-16,0.747804,278.672151816,309.63572424,30.963572424000006,161.31627888,117.355872936,False
SOL0000006844,SO00002278,3,SKU0000314,5.0,551.19,5.0,Backordered,True,True,True,2755.9500000000003,137.7975,2618.1525,CUST000217,2026-05-16,2026-05-20,Retail Store,Created,Normal,CAD,WH0006,Health,Personal Care,Nimbus,SUP00006,217.39,51.422,2026-05-16,0.747804,1957.8649121100002,2060.9104338,103.04552169000002,812.8255577999998,1145.0393543100004,False
SOL0000006845,SO00002278,4,SKU0000224,15.0,279.67,5.0,Open,True,True,True,4195.05,209.75250000000003,3985.2975,CUST000217,2026-05-16,2026-05-20,Retail Store,Created,Normal,CAD,WH0006,Office,Organization,Cobalt,SUP00070,164.88,33.536,2026-05-16,0.747804,2980.22141169,3137.0751702000002,156.85375851000003,1849.4688528,1130.75255889,False
SOL0000006865,SO00002284,1,SKU0000371,1.0,85.97,0.0,Open,True,True,True,85.97,0.0,85.97,CUST000073,2026-05-23,2026-05-31,EDI,Shipped,Low,USD,WH0023,Apparel,Outerwear,Solace,SUP00084,41.99,12.31,2026-05-23,1.0,85.97,85.97,0.0,41.99,43.98,False
SOL0000006873,SO00002288,1,SKU0000431,2.0,132.79,0.0,Backordered,True,True,True,265.58,0.0,265.58,CUST000339,2026-05-04,2026-05-18,Marketplace,Booked,High,USD,WH0017,Home,Furniture,Northline,SUP00118,101.72,38.096,2026-05-04,1.0,265.58,265.58,0.0,203.44,62.139999999999986,False
SOL0000006875,SO00002290,1,SKU0000631,5.0,383.9,10.0,Open,True,True,True,1919.5,191.95000000000002,1727.55,CUST000407,2026-01-03,2026-01-17,Retail Store,Shipped,Low,USD,WH0010,Office,Printing,Aster,SUP00084,212.84,40.914,2026-01-03,1.0,1727.55,1919.5,191.95000000000002,1064.2,663.3499999999999,False
SOL0000006876,SO00002291,1,SKU0000097,15.0,232.65,25.0,Open,True,True,True,3489.75,872.4375,2617.3125,CUST000308,2026-03-21,2026-03-30,B2B Portal,Partially Shipped,Normal,MXN,WH0025,Health,Personal Care,Nimbus,SUP00026,95.66,61.343,2026-03-21,0.06634,173.63251125,231.51001499999998,57.877503749999995,95.19126599999998,78.44124525000001,False
SOL0000006877,SO00002291,2,SKU0000213,50.0,178.05,25.0,Open,True,True,True,8902.5,2225.625,6676.875,CUST000308,2026-03-21,2026-03-30,B2B Portal,Partially Shipped,Normal,MXN,WH0025,Grocery,Pantry,Everpeak,SUP00104,92.2,20.248,2026-03-21,0.06634,442.94388749999996,590.59185,147.6479625,305.82739999999995,137.1164875,False
