receipt_line_id,receipt_id,po_line_id,product_id,received_qty,rejected_qty,damage_reason,valid_received_qty,po_id,warehouse_id,receipt_date,receipt_status,inspection_status,ordered_qty,unit_cost,fill_rate,rejected_rate
RCL0000000723,RCV00000391,POL0000000088,SKU0000630,100.0,2.0,Damaged packaging,True,PO00000031,WH0020,2026-02-12,Rejected,Passed,100.0,262.31,1.0,0.02
RCL0000000727,RCV00000393,POL0000000365,SKU0000367,37.0,5.0,Temperature breach,True,PO00000143,WH0008,,Received,Pending,50.0,36.58,0.74,0.13513513513513514
RCL0000000729,RCV00000393,POL0000000362,SKU0000356,500.0,0.0,,True,PO00000143,WH0008,,Received,Pending,500.0,3.68,1.0,0.0
RCL0000000730,RCV00000394,POL0000000361,SKU0000264,187.0,0.0,Damaged packaging,True,PO00000142,WH0022,2026-04-10,Received,Pending,250.0,267.55,0.748,0.0
RCL0000000731,RCV00000394,POL0000000360,SKU0000673,500.0,0.0,Damaged packaging,True,PO00000142,WH0022,2026-04-10,Received,Pending,500.0,116.56,1.0,0.0
RCL0000000734,RCV00000397,POL0000001640,SKU0000113,37.0,0.0,Damaged packaging,True,PO00000648,WH0006,,Received,Passed,50.0,122.37,0.74,0.0
RCL0000000735,RCV00000397,POL0000001639,SKU0000009,100.0,2.0,,True,PO00000648,WH0006,,Received,Passed,100.0,27.56,1.0,0.02
RCL0000000736,RCV00000397,POL0000001641,SKU0000387,187.0,2.0,Incorrect item,True,PO00000648,WH0006,,Received,Passed,250.0,243.93,0.748,0.0106951871657754
RCL0000000737,RCV00000398,POL0000001526,SKU0000135,1100.0,0.0,Incorrect item,True,PO00000598,WH0023,,Received,Passed,1000.0,18.79,1.1,0.0
RCL0000000738,RCV00000398,POL0000001525,SKU0000226,250.0,2.0,Incorrect item,True,PO00000598,WH0023,,Received,Passed,250.0,4.13,1.0,0.008
RCL0000000739,RCV00000399,POL0000000496,SKU0000623,50.0,0.0,,True,PO00000197,WH0021,,Received,Pending,100.0,142.18,0.5,0.0
RCL0000000740,RCV00000400,POL0000000624,SKU0000285,500.0,1.0,Incorrect item,True,PO00000247,WH0016,2026-03-13,Rejected,Failed,500.0,34.95,1.0,0.002
RCL0000000741,RCV00000400,POL0000000623,SKU0000636,55.0,0.0,,True,PO00000247,WH0016,2026-03-13,Rejected,Failed,50.0,47.9,1.1,0.0
RCL0000000742,RCV00000401,POL0000001430,SKU0000496,500.0,0.0,Temperature breach,True,PO00000565,WH0016,,Received,Passed,1000.0,3.1,0.5,0.0
RCL0000000743,RCV00000402,POL0000000299,SKU0000146,100.0,0.0,,True,PO00000118,WH0011,2026-01-15,Partial,Pending,100.0,223.17,1.0,0.0
RCL0000000745,RCV00000402,POL0000000297,SKU0000568,37.0,2.0,Temperature breach,True,PO00000118,WH0011,2026-01-15,Partial,Pending,50.0,4.53,0.74,0.05405405405405406
RCL0000000747,RCV00000404,POL0000001791,SKU0000081,100.0,0.0,,True,PO00000707,WH0022,,Received,Pending,100.0,227.93,1.0,0.0
RCL0000000748,RCV00000404,POL0000001790,SKU0000644,250.0,5.0,Damaged packaging,True,PO00000707,WH0022,,Received,Pending,500.0,85.52,0.5,0.02
RCL0000000749,RCV00000404,POL0000001792,SKU0000363,55.0,0.0,,True,PO00000707,WH0022,,Received,Pending,50.0,52.31,1.1,0.0
RCL0000000751,RCV00000406,POL0000000731,SKU0000586,50.0,0.0,Temperature breach,True,PO00000286,WH0010,2026-01-26,Rejected,Pending,100.0,118.76,0.5,0.0
RCL0000000752,RCV00000406,POL0000000732,SKU0000370,100.0,2.0,,True,PO00000286,WH0010,2026-01-26,Rejected,Pending,100.0,232.97,1.0,0.02
RCL0000000753,RCV00000406,POL0000000733,SKU0000491,50.0,0.0,Damaged packaging,True,PO00000286,WH0010,2026-01-26,Rejected,Pending,100.0,159.01,0.5,0.0
RCL0000000754,RCV00000407,POL0000001206,SKU0000039,250.0,0.0,Temperature breach,True,PO00000476,WH0006,,Rejected,Passed,250.0,186.43,1.0,0.0
RCL0000000755,RCV00000407,POL0000001207,SKU0000604,275.0,0.0,,True,PO00000476,WH0006,,Rejected,Passed,250.0,253.92,1.1,0.0
RCL0000000756,RCV00000408,POL0000000029,SKU0000317,500.0,0.0,,True,PO00000012,WH0024,,Partial,Passed,1000.0,220.93,0.5,0.0
RCL0000000757,RCV00000408,POL0000000028,SKU0000528,50.0,5.0,Damaged packaging,True,PO00000012,WH0024,,Partial,Passed,100.0,112.12,0.5,0.1
RCL0000000759,RCV00000409,POL0000001168,SKU0000110,55.0,1.0,Temperature breach,True,PO00000460,WH0024,2026-04-06,Received,Failed,50.0,170.29,1.1,0.01818181818181818
RCL0000000760,RCV00000409,POL0000001167,SKU0000139,100.0,0.0,Temperature breach,True,PO00000460,WH0024,2026-04-06,Received,Failed,100.0,82.17,1.0,0.0
RCL0000000761,RCV00000410,POL0000001381,SKU0000447,250.0,1.0,Incorrect item,True,PO00000544,WH0014,2026-05-25,Rejected,Passed,250.0,97.11,1.0,0.004
RCL0000000763,RCV00000412,POL0000000893,SKU0000416,110.0,0.0,,True,PO00000348,WH0012,2026-06-07,Rejected,Pending,100.0,16.56,1.1,0.0
RCL0000000764,RCV00000412,POL0000000892,SKU0000196,1100.0,1.0,Damaged packaging,True,PO00000348,WH0012,2026-06-07,Rejected,Pending,1000.0,82.38,1.1,0.0009090909090909091
RCL0000000765,RCV00000413,POL0000000265,SKU0000180,55.0,0.0,Damaged packaging,True,PO00000100,WH0023,,Received,Pending,50.0,240.38,1.1,0.0
RCL0000000766,RCV00000413,POL0000000266,SKU0000426,1000.0,0.0,Temperature breach,True,PO00000100,WH0023,,Received,Pending,1000.0,3.77,1.0,0.0
RCL0000000767,RCV00000414,POL0000001324,SKU0000260,1000.0,0.0,Damaged packaging,True,PO00000519,WH0004,,Rejected,Passed,1000.0,274.16,1.0,0.0
RCL0000000769,RCV00000416,POL0000000632,SKU0000159,500.0,0.0,Incorrect item,True,PO00000251,WH0024,2025-12-19,Received,Passed,1000.0,49.49,0.5,0.0
RCL0000000770,RCV00000416,POL0000000633,SKU0000071,1000.0,0.0,Damaged packaging,True,PO00000251,WH0024,2025-12-19,Received,Passed,1000.0,92.75,1.0,0.0
RCL0000000771,RCV00000416,POL0000000634,SKU0000345,37.0,5.0,,True,PO00000251,WH0024,2025-12-19,Received,Passed,50.0,240.87,0.74,0.13513513513513514
RCL0000000772,RCV00000417,POL0000000341,SKU0000382,37.0,0.0,Incorrect item,True,PO00000135,WH0002,,Received,Passed,50.0,153.1,0.74,0.0
RCL0000000773,RCV00000417,POL0000000342,SKU0000157,500.0,0.0,Damaged packaging,True,PO00000135,WH0002,,Received,Passed,500.0,45.16,1.0,0.0
RCL0000000775,RCV00000418,POL0000001356,SKU0000415,500.0,0.0,,True,PO00000531,WH0012,2026-04-12,Partial,Pending,500.0,220.81,1.0,0.0
RCL0000000776,RCV00000419,POL0000001866,SKU0000363,50.0,2.0,,True,PO00000741,WH0010,,Received,Passed,50.0,52.31,1.0,0.04
RCL0000000777,RCV00000419,POL0000001865,SKU0000308,750.0,0.0,Temperature breach,True,PO00000741,WH0010,,Received,Passed,1000.0,56.0,0.75,0.0
RCL0000000778,RCV00000419,POL0000001867,SKU0000296,750.0,5.0,Damaged packaging,True,PO00000741,WH0010,,Received,Passed,1000.0,82.35,0.75,0.006666666666666667
RCL0000000779,RCV00000420,POL0000001376,SKU0000397,750.0,0.0,Damaged packaging,True,PO00000540,WH0019,2026-01-25,Received,Passed,1000.0,202.85,0.75,0.0
RCL0000000780,RCV00000421,POL0000001932,SKU0000582,100.0,5.0,Temperature breach,True,PO00000771,WH0014,,Received,Pending,100.0,154.28,1.0,0.05
RCL0000000781,RCV00000421,POL0000001933,SKU0000171,37.0,2.0,Temperature breach,True,PO00000771,WH0014,,Received,Pending,50.0,111.06,0.74,0.05405405405405406
RCL0000000782,RCV00000422,POL0000000292,SKU0000387,125.0,0.0,Incorrect item,True,PO00000115,WH0020,2026-02-04,Received,Failed,250.0,243.93,0.5,0.0
RCL0000000784,RCV00000424,POL0000000031,SKU0000028,250.0,5.0,,True,PO00000013,WH0019,,Rejected,Passed,500.0,209.57,0.5,0.02
RCL0000000785,RCV00000425,POL0000001569,SKU0000201,500.0,0.0,Temperature breach,True,PO00000617,WH0006,2026-04-11,Received,Pending,500.0,201.87,1.0,0.0
RCL0000000786,RCV00000425,POL0000001570,SKU0000399,750.0,1.0,Temperature breach,True,PO00000617,WH0006,2026-04-11,Received,Pending,1000.0,29.14,0.75,0.0013333333333333333
RCL0000000787,RCV00000426,POL0000000514,SKU0000448,50.0,2.0,,True,PO00000204,WH0007,,Rejected,Passed,50.0,218.34,1.0,0.04
RCL0000000788,RCV00000426,POL0000000515,SKU0000344,37.0,0.0,Damaged packaging,True,PO00000204,WH0007,,Rejected,Passed,50.0,117.86,0.74,0.0
RCL0000000789,RCV00000427,POL0000000070,SKU0000458,125.0,5.0,Damaged packaging,True,PO00000025,WH0008,,Partial,Failed,250.0,175.67,0.5,0.04
RCL0000000790,RCV00000427,POL0000000071,SKU0000441,1000.0,0.0,,True,PO00000025,WH0008,,Partial,Failed,1000.0,216.68,1.0,0.0
RCL0000000791,RCV00000427,POL0000000072,SKU0000335,550.0,0.0,,True,PO00000025,WH0008,,Partial,Failed,500.0,76.57,1.1,0.0
RCL0000000792,RCV00000428,POL0000000052,SKU0000189,50.0,1.0,Damaged packaging,True,PO00000019,WH0011,,Received,Passed,50.0,6.52,1.0,0.02
RCL0000000793,RCV00000428,POL0000000051,SKU0000220,75.0,5.0,Damaged packaging,True,PO00000019,WH0011,,Received,Passed,100.0,259.0,0.75,0.06666666666666667
RCL0000000794,RCV00000429,POL0000001128,SKU0000284,250.0,2.0,Temperature breach,True,PO00000446,WH0022,,Received,Pending,250.0,166.1,1.0,0.008
RCL0000000795,RCV00000429,POL0000001130,SKU0000336,1100.0,1.0,Incorrect item,True,PO00000446,WH0022,,Received,Pending,1000.0,160.68,1.1,0.0009090909090909091
RCL0000000796,RCV00000430,POL0000000962,SKU0000619,50.0,0.0,,True,PO00000378,WH0022,2026-02-28,Received,Failed,100.0,285.44,0.5,0.0
RCL0000000797,RCV00000431,POL0000000332,SKU0000329,100.0,2.0,Incorrect item,True,PO00000130,WH0015,2026-02-10,Rejected,Failed,100.0,224.29,1.0,0.02
RCL0000000799,RCV00000432,POL0000001749,SKU0000525,75.0,1.0,,True,PO00000690,WH0012,2026-03-14,Partial,Pending,100.0,81.4,0.75,0.013333333333333334
RCL0000000800,RCV00000433,POL0000001864,SKU0000014,25.0,0.0,Temperature breach,True,PO00000740,WH0018,2026-01-29,Partial,Failed,50.0,187.4,0.5,0.0
RCL0000000801,RCV00000434,POL0000001574,SKU0000496,275.0,0.0,Temperature breach,True,PO00000618,WH0003,2026-06-17,Partial,Passed,250.0,3.1,1.1,0.0
RCL0000000802,RCV00000434,POL0000001573,SKU0000485,55.0,5.0,,True,PO00000618,WH0003,2026-06-17,Partial,Passed,50.0,293.48,1.1,0.09090909090909091
RCL0000000804,RCV00000435,POL0000001581,SKU0000183,25.0,0.0,Damaged packaging,True,PO00000620,WH0002,2026-05-21,Received,Failed,50.0,2.32,0.5,0.0
RCL0000000805,RCV00000436,POL0000000119,SKU0000489,100.0,2.0,Incorrect item,True,PO00000042,WH0004,2026-01-14,Received,Passed,100.0,248.68,1.0,0.02
RCL0000000806,RCV00000436,POL0000000120,SKU0000306,110.0,0.0,Damaged packaging,True,PO00000042,WH0004,2026-01-14,Received,Passed,100.0,154.34,1.1,0.0
RCL0000000807,RCV00000437,POL0000001535,SKU0000107,100.0,0.0,Damaged packaging,True,PO00000601,WH0016,,Rejected,Passed,100.0,183.41,1.0,0.0
RCL0000000808,RCV00000438,POL0000000220,SKU0000035,50.0,0.0,Damaged packaging,True,PO00000081,WH0001,2026-02-24,Received,Failed,50.0,97.06,1.0,0.0
RCL0000000809,RCV00000438,POL0000000221,SKU0000030,550.0,0.0,Damaged packaging,True,PO00000081,WH0001,2026-02-24,Received,Failed,500.0,167.95,1.1,0.0
RCL0000000810,RCV00000438,POL0000000219,SKU0000340,50.0,0.0,Temperature breach,True,PO00000081,WH0001,2026-02-24,Received,Failed,100.0,26.34,0.5,0.0
RCL0000000811,RCV00000439,POL0000001794,SKU0000208,750.0,0.0,Temperature breach,True,PO00000709,WH0010,2026-04-26,Rejected,Passed,1000.0,160.85,0.75,0.0
RCL0000000814,RCV00000442,POL0000001061,SKU0000004,250.0,0.0,Temperature breach,True,PO00000415,WH0022,,Received,Passed,250.0,11.66,1.0,0.0
RCL0000000817,RCV00000444,POL0000001452,SKU0000142,250.0,1.0,Damaged packaging,True,PO00000573,WH0025,,Partial,Passed,250.0,210.38,1.0,0.004
RCL0000000818,RCV00000444,POL0000001453,SKU0000554,1000.0,0.0,,True,PO00000573,WH0025,,Partial,Passed,1000.0,197.11,1.0,0.0
RCL0000000822,RCV00000445,POL0000001154,SKU0000135,110.0,0.0,Incorrect item,True,PO00000455,WH0003,2025-12-20,Rejected,Passed,100.0,18.79,1.1,0.0
RCL0000000823,RCV00000446,POL0000000669,SKU0000560,100.0,5.0,Temperature breach,True,PO00000262,WH0001,,Partial,Failed,100.0,129.95,1.0,0.05
RCL0000000824,RCV00000446,POL0000000667,SKU0000317,75.0,1.0,Incorrect item,True,PO00000262,WH0001,,Partial,Failed,100.0,220.93,0.75,0.013333333333333334
RCL0000000825,RCV00000446,POL0000000666,SKU0000409,550.0,0.0,Damaged packaging,True,PO00000262,WH0001,,Partial,Failed,500.0,102.6,1.1,0.0
RCL0000000826,RCV00000447,POL0000000043,SKU0000239,275.0,5.0,Incorrect item,True,PO00000016,WH0010,,Rejected,Passed,250.0,85.21,1.1,0.01818181818181818
RCL0000000829,RCV00000449,POL0000001686,SKU0000084,1100.0,0.0,,True,PO00000663,WH0002,,Received,Passed,1000.0,192.04,1.1,0.0
RCL0000000833,RCV00000450,POL0000000428,SKU0000366,50.0,0.0,,True,PO00000167,WH0003,2026-01-09,Received,Passed,50.0,91.53,1.0,0.0
RCL0000000834,RCV00000450,POL0000000427,SKU0000336,55.0,2.0,Damaged packaging,True,PO00000167,WH0003,2026-01-09,Received,Passed,50.0,160.68,1.1,0.03636363636363636
RCL0000000837,RCV00000452,POL0000000276,SKU0000204,1100.0,5.0,Damaged packaging,True,PO00000106,WH0023,2026-05-21,Received,Pending,1000.0,253.83,1.1,0.004545454545454545
RCL0000000838,RCV00000453,POL0000000803,SKU0000448,110.0,2.0,Temperature breach,True,PO00000315,WH0007,2026-01-16,Partial,Failed,100.0,218.34,1.1,0.01818181818181818
RCL0000000839,RCV00000454,POL0000000714,SKU0000144,50.0,5.0,Incorrect item,True,PO00000278,WH0013,,Received,Passed,50.0,283.77,1.0,0.1
RCL0000000840,RCV00000454,POL0000000715,SKU0000483,37.0,0.0,Damaged packaging,True,PO00000278,WH0013,,Received,Passed,50.0,126.24,0.74,0.0
RCL0000000841,RCV00000454,POL0000000713,SKU0000563,50.0,2.0,Damaged packaging,True,PO00000278,WH0013,,Received,Passed,50.0,152.19,1.0,0.04
RCL0000000842,RCV00000455,POL0000001217,SKU0000103,1100.0,0.0,Temperature breach,True,PO00000481,WH0020,,Partial,Passed,1000.0,265.22,1.1,0.0
RCL0000000843,RCV00000455,POL0000001219,SKU0000445,55.0,0.0,,True,PO00000481,WH0020,,Partial,Passed,50.0,263.85,1.1,0.0
RCL0000000845,RCV00000456,POL0000000933,SKU0000414,110.0,1.0,Incorrect item,True,PO00000366,WH0007,2026-01-13,Received,Passed,100.0,278.53,1.1,0.00909090909090909
RCL0000000847,RCV00000458,POL0000000214,SKU0000030,125.0,0.0,Temperature breach,True,PO00000079,WH0019,2026-06-08,Rejected,Failed,250.0,167.95,0.5,0.0
RCL0000000848,RCV00000459,POL0000001756,SKU0000192,1000.0,2.0,Incorrect item,True,PO00000693,WH0014,2026-04-11,Received,Passed,1000.0,181.43,1.0,0.002
RCL0000000849,RCV00000460,POL0000000479,SKU0000008,125.0,2.0,Damaged packaging,True,PO00000189,WH0020,,Rejected,Pending,250.0,295.17,0.5,0.016
RCL0000000851,RCV00000461,POL0000000769,SKU0000530,550.0,0.0,Incorrect item,True,PO00000303,WH0003,,Partial,Pending,500.0,286.42,1.1,0.0
RCL0000000852,RCV00000462,POL0000000929,SKU0000342,1000.0,5.0,Incorrect item,True,PO00000364,WH0013,2026-03-11,Received,Passed,1000.0,34.76,1.0,0.005
RCL0000000853,RCV00000463,POL0000001785,SKU0000528,250.0,0.0,Damaged packaging,True,PO00000705,WH0002,,Received,Failed,250.0,112.12,1.0,0.0
RCL0000000854,RCV00000463,POL0000001784,SKU0000328,250.0,0.0,Incorrect item,True,PO00000705,WH0002,,Received,Failed,250.0,245.84,1.0,0.0
RCL0000000855,RCV00000464,POL0000000957,SKU0000496,37.0,0.0,,True,PO00000376,WH0017,,Rejected,Pending,50.0,3.1,0.74,0.0
RCL0000000856,RCV00000465,POL0000000859,SKU0000516,750.0,5.0,Incorrect item,True,PO00000335,WH0018,,Received,Failed,1000.0,82.03,0.75,0.006666666666666667
RCL0000000858,RCV00000465,POL0000000858,SKU0000228,55.0,0.0,Incorrect item,True,PO00000335,WH0018,,Received,Failed,50.0,290.95,1.1,0.0
RCL0000000859,RCV00000466,POL0000000117,SKU0000078,187.0,5.0,Damaged packaging,True,PO00000040,WH0020,2026-01-08,Received,Failed,250.0,106.21,0.748,0.026737967914438502
RCL0000000861,RCV00000467,POL0000000918,SKU0000382,55.0,0.0,Incorrect item,True,PO00000359,WH0009,2026-01-03,Partial,Pending,50.0,153.1,1.1,0.0
RCL0000000862,RCV00000467,POL0000000919,SKU0000326,50.0,0.0,Incorrect item,True,PO00000359,WH0009,2026-01-03,Partial,Pending,50.0,234.1,1.0,0.0
RCL0000000863,RCV00000468,POL0000001392,SKU0000141,125.0,0.0,Damaged packaging,True,PO00000549,WH0018,2026-02-04,Received,Pending,250.0,269.52,0.5,0.0
RCL0000000864,RCV00000469,POL0000001728,SKU0000046,75.0,0.0,Damaged packaging,True,PO00000680,WH0014,2026-01-19,Received,Pending,100.0,3.14,0.75,0.0
RCL0000000865,RCV00000469,POL0000001727,SKU0000301,1000.0,1.0,Temperature breach,True,PO00000680,WH0014,2026-01-19,Received,Pending,1000.0,199.35,1.0,0.001
RCL0000000866,RCV00000470,POL0000001271,SKU0000065,50.0,0.0,,True,PO00000501,WH0025,,Received,Pending,100.0,90.37,0.5,0.0
RCL0000000868,RCV00000472,POL0000001990,SKU0000412,75.0,0.0,Damaged packaging,True,PO00000795,WH0014,,Partial,Failed,100.0,111.97,0.75,0.0
RCL0000000869,RCV00000472,POL0000001988,SKU0000500,50.0,2.0,Incorrect item,True,PO00000795,WH0014,,Partial,Failed,50.0,21.62,1.0,0.04
RCL0000000870,RCV00000473,POL0000000395,SKU0000043,375.0,0.0,Temperature breach,True,PO00000158,WH0019,2026-01-28,Received,Pending,500.0,298.47,0.75,0.0
RCL0000000871,RCV00000473,POL0000000397,SKU0000147,100.0,1.0,,True,PO00000158,WH0019,2026-01-28,Received,Pending,100.0,287.94,1.0,0.01
RCL0000000873,RCV00000474,POL0000001350,SKU0000459,550.0,0.0,Temperature breach,True,PO00000528,WH0024,,Rejected,Passed,500.0,220.01,1.1,0.0
RCL0000000874,RCV00000474,POL0000001349,SKU0000618,375.0,2.0,,True,PO00000528,WH0024,,Rejected,Passed,500.0,17.24,0.75,0.005333333333333333
RCL0000000875,RCV00000475,POL0000000384,SKU0000129,110.0,1.0,Incorrect item,True,PO00000152,WH0013,2026-01-26,Partial,Failed,100.0,27.24,1.1,0.00909090909090909
RCL0000000876,RCV00000476,POL0000001440,SKU0000440,187.0,0.0,Damaged packaging,True,PO00000569,WH0017,,Rejected,Pending,250.0,140.15,0.748,0.0
RCL0000000877,RCV00000477,POL0000000453,SKU0000470,50.0,5.0,Temperature breach,True,PO00000178,WH0005,2026-04-11,Received,Passed,50.0,111.12,1.0,0.1
RCL0000000878,RCV00000477,POL0000000455,SKU0000380,75.0,0.0,Temperature breach,True,PO00000178,WH0005,2026-04-11,Received,Passed,100.0,116.16,0.75,0.0
RCL0000000879,RCV00000477,POL0000000454,SKU0000109,750.0,0.0,,True,PO00000178,WH0005,2026-04-11,Received,Passed,1000.0,110.75,0.75,0.0
RCL0000000880,RCV00000478,POL0000000648,SKU0000326,110.0,0.0,Damaged packaging,True,PO00000256,WH0010,2026-04-02,Received,Passed,100.0,234.1,1.1,0.0
RCL0000000881,RCV00000478,POL0000000647,SKU0000502,275.0,0.0,Damaged packaging,True,PO00000256,WH0010,2026-04-02,Received,Passed,250.0,297.05,1.1,0.0
RCL0000000882,RCV00000479,POL0000001536,SKU0000461,125.0,1.0,Incorrect item,True,PO00000602,WH0023,2026-02-23,Received,Failed,250.0,14.48,0.5,0.008
RCL0000000883,RCV00000480,POL0000001691,SKU0000197,500.0,0.0,,True,PO00000666,WH0009,2025-12-25,Partial,Passed,1000.0,81.13,0.5,0.0
RCL0000000884,RCV00000480,POL0000001692,SKU0000327,100.0,0.0,Damaged packaging,True,PO00000666,WH0009,2025-12-25,Partial,Passed,100.0,30.43,1.0,0.0
RCL0000000885,RCV00000481,POL0000001813,SKU0000325,50.0,0.0,Damaged packaging,True,PO00000717,WH0020,,Rejected,Failed,50.0,96.4,1.0,0.0
RCL0000000886,RCV00000482,POL0000001946,SKU0000258,100.0,0.0,,True,PO00000777,WH0009,2026-02-11,Received,Passed,100.0,258.37,1.0,0.0
RCL0000000888,RCV00000483,POL0000001633,SKU0000417,375.0,1.0,Temperature breach,True,PO00000644,WH0004,2026-05-03,Received,Failed,500.0,107.86,0.75,0.0026666666666666666
RCL0000000891,RCV00000486,POL0000000312,SKU0000629,375.0,0.0,Damaged packaging,True,PO00000122,WH0005,2026-03-16,Rejected,Failed,500.0,42.15,0.75,0.0
RCL0000000892,RCV00000486,POL0000000310,SKU0000638,1000.0,1.0,Incorrect item,True,PO00000122,WH0005,2026-03-16,Rejected,Failed,1000.0,225.27,1.0,0.001
RCL0000000893,RCV00000486,POL0000000313,SKU0000245,100.0,0.0,Incorrect item,True,PO00000122,WH0005,2026-03-16,Rejected,Failed,100.0,209.38,1.0,0.0
RCL0000000894,RCV00000486,POL0000000311,SKU0000283,500.0,0.0,Incorrect item,True,PO00000122,WH0005,2026-03-16,Rejected,Failed,500.0,31.39,1.0,0.0
RCL0000000895,RCV00000487,POL0000000740,SKU0000192,50.0,0.0,Incorrect item,True,PO00000290,WH0013,2026-02-02,Rejected,Passed,50.0,181.43,1.0,0.0
RCL0000000897,RCV00000488,POL0000001907,SKU0000094,55.0,5.0,Damaged packaging,True,PO00000759,WH0009,2026-05-25,Rejected,Passed,50.0,1.93,1.1,0.09090909090909091
RCL0000000899,RCV00000490,POL0000001902,SKU0000655,250.0,1.0,,True,PO00000757,WH0006,2026-06-08,Rejected,Passed,250.0,255.89,1.0,0.004
RCL0000000901,RCV00000491,POL0000001184,SKU0000530,110.0,0.0,Incorrect item,True,PO00000466,WH0014,,Received,Passed,100.0,286.42,1.1,0.0
RCL0000000903,RCV00000492,POL0000000837,SKU0000629,500.0,0.0,Temperature breach,True,PO00000328,WH0020,2026-04-14,Rejected,Failed,500.0,42.15,1.0,0.0
RCL0000000904,RCV00000493,POL0000000574,SKU0000669,110.0,1.0,Damaged packaging,True,PO00000229,WH0008,2026-06-01,Partial,Passed,100.0,67.35,1.1,0.00909090909090909
RCL0000000907,RCV00000494,POL0000000183,SKU0000134,75.0,5.0,Damaged packaging,True,PO00000067,WH0023,,Received,Passed,100.0,220.35,0.75,0.06666666666666667
RCL0000000909,RCV00000494,POL0000000184,SKU0000053,100.0,5.0,Incorrect item,True,PO00000067,WH0023,,Received,Passed,100.0,104.27,1.0,0.05
RCL0000000910,RCV00000495,POL0000001212,SKU0000090,500.0,0.0,Temperature breach,True,PO00000478,WH0017,2026-06-02,Rejected,Pending,500.0,238.51,1.0,0.0
RCL0000000912,RCV00000496,POL0000001862,SKU0000682,100.0,0.0,Incorrect item,True,PO00000739,WH0022,,Received,Pending,100.0,63.61,1.0,0.0
RCL0000000913,RCV00000496,POL0000001861,SKU0000284,275.0,2.0,Incorrect item,True,PO00000739,WH0022,,Received,Pending,250.0,166.1,1.1,0.007272727272727273
RCL0000000914,RCV00000497,POL0000001636,SKU0000429,250.0,2.0,Damaged packaging,True,PO00000646,WH0006,2026-04-05,Rejected,Failed,250.0,99.71,1.0,0.008
RCL0000000915,RCV00000497,POL0000001637,SKU0000160,750.0,5.0,Temperature breach,True,PO00000646,WH0006,2026-04-05,Rejected,Failed,1000.0,49.75,0.75,0.006666666666666667
RCL0000000916,RCV00000498,POL0000001039,SKU0000181,50.0,0.0,Incorrect item,True,PO00000407,WH0001,,Rejected,Passed,50.0,169.03,1.0,0.0
RCL0000000917,RCV00000499,POL0000001826,SKU0000387,250.0,0.0,,True,PO00000723,WH0013,2026-03-06,Partial,Pending,250.0,243.93,1.0,0.0
RCL0000000919,RCV00000500,POL0000001127,SKU0000645,250.0,5.0,Temperature breach,True,PO00000445,WH0022,,Partial,Passed,250.0,160.8,1.0,0.02
RCL0000000921,RCV00000501,POL0000001965,SKU0000316,100.0,0.0,Temperature breach,True,PO00000785,WH0017,2026-01-18,Partial,Passed,100.0,103.84,1.0,0.0
RCL0000000925,RCV00000503,POL0000001842,SKU0000243,1100.0,0.0,Incorrect item,True,PO00000730,WH0015,,Received,Failed,1000.0,89.34,1.1,0.0
RCL0000000927,RCV00000505,POL0000000131,SKU0000132,375.0,0.0,Incorrect item,True,PO00000047,WH0003,,Rejected,Failed,500.0,278.5,0.75,0.0
RCL0000000928,RCV00000506,POL0000001519,SKU0000233,1100.0,1.0,Temperature breach,True,PO00000596,WH0003,2026-05-07,Rejected,Passed,1000.0,14.4,1.1,0.0009090909090909091
RCL0000000930,RCV00000508,POL0000000466,SKU0000163,250.0,0.0,,True,PO00000183,WH0007,,Rejected,Passed,250.0,53.46,1.0,0.0
RCL0000000931,RCV00000508,POL0000000465,SKU0000452,250.0,5.0,Temperature breach,True,PO00000183,WH0007,,Rejected,Passed,250.0,47.74,1.0,0.02
RCL0000000932,RCV00000509,POL0000001871,SKU0000428,1000.0,2.0,Temperature breach,True,PO00000742,WH0009,,Received,Pending,1000.0,164.42,1.0,0.002
RCL0000000933,RCV00000510,POL0000000553,SKU0000666,250.0,1.0,Incorrect item,True,PO00000220,WH0006,,Partial,Passed,250.0,191.23,1.0,0.004
RCL0000000934,RCV00000511,POL0000000958,SKU0000507,1000.0,2.0,,True,PO00000377,WH0009,,Partial,Failed,1000.0,7.71,1.0,0.002
RCL0000000935,RCV00000512,POL0000001853,SKU0000337,50.0,1.0,Temperature breach,True,PO00000736,WH0009,2026-05-30,Rejected,Failed,50.0,66.63,1.0,0.02
RCL0000000936,RCV00000513,POL0000000738,SKU0000152,25.0,1.0,Temperature breach,True,PO00000289,WH0007,2026-03-26,Received,Passed,50.0,15.58,0.5,0.04
RCL0000000937,RCV00000513,POL0000000739,SKU0000346,50.0,0.0,Temperature breach,True,PO00000289,WH0007,2026-03-26,Received,Passed,100.0,227.08,0.5,0.0
RCL0000000938,RCV00000514,POL0000000425,SKU0000292,750.0,0.0,Temperature breach,True,PO00000166,WH0017,2026-04-27,Received,Failed,1000.0,65.65,0.75,0.0
RCL0000000939,RCV00000514,POL0000000423,SKU0000401,100.0,0.0,Incorrect item,True,PO00000166,WH0017,2026-04-27,Received,Failed,100.0,119.98,1.0,0.0
RCL0000000940,RCV00000515,POL0000001135,SKU0000156,50.0,0.0,Temperature breach,True,PO00000449,WH0003,2026-05-01,Received,Passed,100.0,203.01,0.5,0.0
