po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,valid_quantity,valid_unit_cost,supplier_id,warehouse_id,po_date,expected_receipt_date,currency,po_status,po_line_amount,rate_date,usd_rate,po_line_amount_usd
POL0000001510,PO00000592,2,SKU0000395,100.0,239.1,Open,True,True,SUP00059,WH0012,2025-12-10,2026-01-11,USD,Created,23910.0,2025-12-10,1.0,23910.0
POL0000001511,PO00000592,3,SKU0000680,100.0,199.06,Received,True,True,SUP00059,WH0012,2025-12-10,2026-01-11,USD,Created,19906.0,2025-12-10,1.0,19906.0
POL0000001512,PO00000593,1,SKU0000659,500.0,217.93,Received,True,True,SUP00097,WH0020,2026-02-28,2026-03-06,USD,Partially Received,108965.0,2026-02-28,1.0,108965.0
POL0000001514,PO00000593,3,SKU0000102,1000.0,66.95,Open,True,True,SUP00097,WH0020,2026-02-28,2026-03-06,USD,Partially Received,66950.0,2026-02-28,1.0,66950.0
POL0000001515,PO00000594,1,SKU0000198,1000.0,36.83,Received,True,True,SUP00035,WH0015,2026-02-10,2026-03-13,CNY,Approved,36830.0,2026-02-10,0.134375,4949.03125
POL0000001516,PO00000594,2,SKU0000026,1000.0,161.1,Received,True,True,SUP00035,WH0015,2026-02-10,2026-03-13,CNY,Approved,161100.0,2026-02-10,0.134375,21647.8125
POL0000001517,PO00000594,3,SKU0000659,250.0,217.93,Open,True,True,SUP00035,WH0015,2026-02-10,2026-03-13,CNY,Approved,54482.5,2026-02-10,0.134375,7321.0859375
POL0000001519,PO00000596,1,SKU0000233,1000.0,14.4,Open,True,True,SUP00010,WH0003,2026-04-09,2026-05-06,CNY,Cancelled,14400.0,2026-04-09,0.143297,2063.4768
POL0000001521,PO00000597,1,SKU0000428,1000.0,164.42,Open,True,True,SUP00100,WH0001,2026-01-19,2026-02-24,MXN,Approved,164420.0,2026-01-19,0.051553,8476.34426
POL0000001522,PO00000597,2,SKU0000341,100.0,250.42,Cancelled,True,True,SUP00100,WH0001,2026-01-19,2026-02-24,MXN,Approved,25042.0,2026-01-19,0.051553,1290.9902260000001
POL0000001523,PO00000597,3,SKU0000009,250.0,27.56,Open,True,True,SUP00100,WH0001,2026-01-19,2026-02-24,MXN,Approved,6890.0,2026-01-19,0.051553,355.20017
POL0000001524,PO00000597,4,SKU0000605,500.0,76.45,Partial,True,True,SUP00100,WH0001,2026-01-19,2026-02-24,MXN,Approved,38225.0,2026-01-19,0.051553,1970.613425
POL0000001525,PO00000598,1,SKU0000226,250.0,4.13,Partial,True,True,SUP00024,WH0023,,2026-05-20,USD,Created,1032.5,,1.0,1032.5
POL0000001526,PO00000598,2,SKU0000135,1000.0,18.79,Received,True,True,SUP00024,WH0023,,2026-05-20,USD,Created,18790.0,,1.0,18790.0
POL0000001528,PO00000599,2,SKU0000598,50.0,41.64,Cancelled,True,True,SUP00078,WH0023,,2026-01-22,USD,Partially Received,2082.0,,1.0,2082.0
POL0000001529,PO00000599,3,SKU0000598,1000.0,41.64,Partial,True,True,SUP00078,WH0023,,2026-01-22,USD,Partially Received,41640.0,,1.0,41640.0
POL0000001530,PO00000599,4,SKU0000356,100.0,3.68,Received,True,True,SUP00078,WH0023,,2026-01-22,USD,Partially Received,368.0,,1.0,368.0
POL0000001532,PO00000600,2,SKU0000661,500.0,24.97,Open,True,True,SUP00058,WH0008,,2026-05-19,USD,Received,12485.0,,1.0,12485.0
POL0000001533,PO00000600,3,SKU0000674,50.0,99.69,Received,True,True,SUP00058,WH0008,,2026-05-19,USD,Received,4984.5,,1.0,4984.5
POL0000001535,PO00000601,2,SKU0000107,100.0,183.41,Received,True,True,SUP00032,WH0016,,2026-01-08,MXN,Cancelled,18341.0,,1.0,18341.0
POL0000001536,PO00000602,1,SKU0000461,250.0,14.48,Open,True,True,SUP00031,WH0023,,2026-02-20,USD,Approved,3620.0,,1.0,3620.0
POL0000001537,PO00000603,1,SKU0000168,100.0,94.15,Partial,True,True,SUP00002,WH0019,2026-03-14,2026-04-28,USD,Partially Received,9415.0,2026-03-14,1.0,9415.0
POL0000001538,PO00000604,1,SKU0000080,250.0,270.52,Partial,True,True,SUP00031,WH0012,,2026-04-08,EUR,Received,67630.0,,1.0,67630.0
POL0000001539,PO00000605,1,SKU0000686,500.0,188.65,Open,True,True,SUP00019,WH0002,2026-02-19,2026-03-29,USD,Partially Received,94325.0,2026-02-19,1.0,94325.0
POL0000001540,PO00000605,2,SKU0000428,250.0,164.42,Received,True,True,SUP00019,WH0002,2026-02-19,2026-03-29,USD,Partially Received,41105.0,2026-02-19,1.0,41105.0
POL0000001541,PO00000606,1,SKU0000491,1000.0,159.01,Received,True,True,SUP00076,WH0014,,2026-04-12,MXN,Cancelled,159010.0,,1.0,159010.0
POL0000001542,PO00000606,2,SKU0000644,1000.0,85.52,Received,True,True,SUP00076,WH0014,,2026-04-12,MXN,Cancelled,85520.0,,1.0,85520.0
POL0000001543,PO00000607,1,SKU0000205,50.0,32.83,Received,True,True,SUP00043,WH0012,2026-03-15,2026-04-14,MXN,Approved,1641.5,2026-03-15,0.050655,83.1501825
POL0000001544,PO00000607,2,SKU0000326,1000.0,234.1,Open,True,True,SUP00043,WH0012,2026-03-15,2026-04-14,MXN,Approved,234100.0,2026-03-15,0.050655,11858.3355
POL0000001546,PO00000607,4,SKU0000583,250.0,130.33,Open,True,True,SUP00043,WH0012,2026-03-15,2026-04-14,MXN,Approved,32582.500000000004,2026-03-15,0.050655,1650.4665375000002
POL0000001547,PO00000608,1,SKU0000542,1000.0,237.74,Open,True,True,SUP00001,WH0023,2026-01-25,2026-02-20,USD,Received,237740.0,2026-01-25,1.0,237740.0
POL0000001548,PO00000608,2,SKU0000203,250.0,72.74,Cancelled,True,True,SUP00001,WH0023,2026-01-25,2026-02-20,USD,Received,18185.0,2026-01-25,1.0,18185.0
POL0000001550,PO00000609,2,SKU0000394,100.0,48.14,Open,True,True,SUP00089,WH0013,,2026-04-20,EUR,Approved,4814.0,,1.0,4814.0
POL0000001552,PO00000610,1,SKU0000049,50.0,163.72,Received,True,True,SUP00054,WH0008,2026-05-12,2026-05-18,USD,Approved,8186.0,2026-05-12,1.0,8186.0
POL0000001554,PO00000610,3,SKU0000181,500.0,169.03,Received,True,True,SUP00054,WH0008,2026-05-12,2026-05-18,USD,Approved,84515.0,2026-05-12,1.0,84515.0
POL0000001555,PO00000610,4,SKU0000040,500.0,287.52,Received,True,True,SUP00054,WH0008,2026-05-12,2026-05-18,USD,Approved,143760.0,2026-05-12,1.0,143760.0
POL0000001556,PO00000611,1,SKU0000670,50.0,28.78,Received,True,True,SUP00112,WH0020,2026-05-12,2026-05-23,EUR,Approved,1439.0,2026-05-12,1.07601,1548.3783899999999
POL0000001557,PO00000611,2,SKU0000177,100.0,271.24,Cancelled,True,True,SUP00112,WH0020,2026-05-12,2026-05-23,EUR,Approved,27124.0,2026-05-12,1.07601,29185.695239999997
POL0000001559,PO00000613,1,SKU0000159,50.0,49.49,Received,True,True,SUP00062,WH0019,,2026-01-27,USD,Received,2474.5,,1.0,2474.5
POL0000001560,PO00000614,1,SKU0000593,250.0,197.98,Received,True,True,SUP00074,WH0011,,2026-01-26,EUR,Partially Received,49495.0,,1.0,49495.0
POL0000001565,PO00000615,2,SKU0000579,1000.0,289.24,Cancelled,True,True,SUP00062,WH0014,2025-12-30,2026-01-05,MXN,Approved,289240.0,2025-12-30,0.054548,15777.46352
POL0000001567,PO00000616,1,SKU0000634,250.0,184.66,Partial,True,True,SUP00021,WH0024,,2026-01-17,MXN,Created,46165.0,,1.0,46165.0
POL0000001568,PO00000616,2,SKU0000401,50.0,119.98,Received,True,True,SUP00021,WH0024,,2026-01-17,MXN,Created,5999.0,,1.0,5999.0
POL0000001569,PO00000617,1,SKU0000201,500.0,201.87,Open,True,True,SUP00111,WH0006,2026-04-02,2026-04-11,MXN,Partially Received,100935.0,2026-04-02,0.065813,6642.835155
POL0000001570,PO00000617,2,SKU0000399,1000.0,29.14,Cancelled,True,True,SUP00111,WH0006,2026-04-02,2026-04-11,MXN,Partially Received,29140.0,2026-04-02,0.065813,1917.79082
POL0000001573,PO00000618,3,SKU0000485,50.0,293.48,Open,True,True,SUP00074,WH0003,2026-05-07,2026-06-10,CAD,Approved,14674.0,2026-05-07,0.730498,10719.327652
POL0000001574,PO00000618,4,SKU0000496,250.0,3.1,Cancelled,True,True,SUP00074,WH0003,2026-05-07,2026-06-10,CAD,Approved,775.0,2026-05-07,0.730498,566.13595
POL0000001575,PO00000619,1,SKU0000420,50.0,158.76,Open,True,True,SUP00094,WH0007,2026-03-02,2026-03-11,CNY,Partially Received,7938.0,2026-03-02,0.139925,1110.7246499999999
POL0000001576,PO00000619,2,SKU0000655,250.0,255.89,Cancelled,True,True,SUP00094,WH0007,2026-03-02,2026-03-11,CNY,Partially Received,63972.5,2026-03-02,0.139925,8951.3520625
POL0000001578,PO00000619,4,SKU0000642,1000.0,270.26,Cancelled,True,True,SUP00094,WH0007,2026-03-02,2026-03-11,CNY,Partially Received,270260.0,2026-03-02,0.139925,37816.1305
POL0000001579,PO00000620,1,SKU0000624,500.0,25.03,Partial,True,True,SUP00035,WH0002,2026-04-19,2026-05-22,MXN,Approved,12515.0,2026-04-19,0.060224,753.70336
POL0000001581,PO00000620,3,SKU0000183,50.0,2.32,Partial,True,True,SUP00035,WH0002,2026-04-19,2026-05-22,MXN,Approved,115.99999999999999,2026-04-19,0.060224,6.985983999999999
POL0000001582,PO00000621,1,SKU0000614,100.0,25.52,Open,True,True,SUP00009,WH0025,2026-01-06,2026-02-03,USD,Received,2552.0,2026-01-06,1.0,2552.0
POL0000001583,PO00000621,2,SKU0000678,100.0,120.32,Partial,True,True,SUP00009,WH0025,2026-01-06,2026-02-03,USD,Received,12032.0,2026-01-06,1.0,12032.0
POL0000001584,PO00000621,3,SKU0000469,100.0,285.9,Received,True,True,SUP00009,WH0025,2026-01-06,2026-02-03,USD,Received,28589.999999999996,2026-01-06,1.0,28589.999999999996
POL0000001585,PO00000622,1,SKU0000408,250.0,46.55,Partial,True,True,SUP00052,WH0002,,2026-01-17,EUR,Created,11637.5,,1.0,11637.5
POL0000001586,PO00000622,2,SKU0000094,1000.0,1.93,Partial,True,True,SUP00052,WH0002,,2026-01-17,EUR,Created,1930.0,,1.0,1930.0
POL0000001588,PO00000622,4,SKU0000430,500.0,14.34,Received,True,True,SUP00052,WH0002,,2026-01-17,EUR,Created,7170.0,,1.0,7170.0
POL0000001590,PO00000623,2,SKU0000076,250.0,64.98,Open,True,True,SUP00039,WH0022,2026-04-16,2026-05-05,USD,Created,16245.000000000002,2026-04-16,1.0,16245.000000000002
POL0000001592,PO00000623,4,SKU0000217,50.0,262.0,Received,True,True,SUP00039,WH0022,2026-04-16,2026-05-05,USD,Created,13100.0,2026-04-16,1.0,13100.0
POL0000001594,PO00000625,1,SKU0000596,250.0,6.93,Partial,True,True,SUP00027,WH0007,2026-02-19,2026-03-09,EUR,Approved,1732.5,2026-02-19,1.079618,1870.438185
POL0000001595,PO00000625,2,SKU0000117,1000.0,8.84,Partial,True,True,SUP00027,WH0007,2026-02-19,2026-03-09,EUR,Approved,8840.0,2026-02-19,1.079618,9543.82312
POL0000001596,PO00000626,1,SKU0000187,500.0,214.53,Open,True,True,SUP00051,WH0003,2026-04-11,2026-04-16,CNY,Approved,107265.0,2026-04-11,0.141928,15223.90692
POL0000001597,PO00000627,1,SKU0000307,250.0,291.55,Received,True,True,SUP00061,WH0010,,2026-04-24,USD,Received,72887.5,,1.0,72887.5
POL0000001598,PO00000628,1,SKU0000117,100.0,8.84,Received,True,True,SUP00023,WH0001,2026-01-22,2026-02-10,USD,Approved,884.0,2026-01-22,1.0,884.0
POL0000001599,PO00000628,2,SKU0000030,50.0,167.95,Partial,True,True,SUP00023,WH0001,2026-01-22,2026-02-10,USD,Approved,8397.5,2026-01-22,1.0,8397.5
POL0000001600,PO00000629,1,SKU0000417,50.0,107.86,Open,True,True,SUP00113,WH0012,,2026-04-22,MXN,Created,5393.0,,1.0,5393.0
POL0000001601,PO00000629,2,SKU0000550,100.0,79.0,Partial,True,True,SUP00113,WH0012,,2026-04-22,MXN,Created,7900.0,,1.0,7900.0
POL0000001602,PO00000630,1,SKU0000676,100.0,230.94,Partial,True,True,SUP00109,WH0007,2026-02-26,2026-03-20,CNY,Approved,23094.0,2026-02-26,0.148815,3436.73361
POL0000001603,PO00000630,2,SKU0000512,250.0,294.99,Received,True,True,SUP00109,WH0007,2026-02-26,2026-03-20,CNY,Approved,73747.5,2026-02-26,0.148815,10974.7342125
POL0000001604,PO00000630,3,SKU0000651,250.0,114.63,Cancelled,True,True,SUP00109,WH0007,2026-02-26,2026-03-20,CNY,Approved,28657.5,2026-02-26,0.148815,4264.6658625
POL0000001605,PO00000630,4,SKU0000657,1000.0,216.77,Received,True,True,SUP00109,WH0007,2026-02-26,2026-03-20,CNY,Approved,216770.0,2026-02-26,0.148815,32258.62755
POL0000001607,PO00000631,2,SKU0000039,1000.0,186.43,Open,True,True,SUP00006,WH0002,,2026-01-16,EUR,Cancelled,186430.0,,1.0,186430.0
POL0000001609,PO00000632,1,SKU0000111,1000.0,13.92,Partial,True,True,SUP00119,WH0018,,2026-04-01,MXN,Approved,13920.0,,1.0,13920.0
POL0000001610,PO00000633,1,SKU0000268,250.0,293.05,Received,True,True,SUP00087,WH0020,2026-05-12,2026-05-18,USD,Approved,73262.5,2026-05-12,1.0,73262.5
POL0000001611,PO00000633,2,SKU0000673,1000.0,116.56,Open,True,True,SUP00087,WH0020,2026-05-12,2026-05-18,USD,Approved,116560.0,2026-05-12,1.0,116560.0
POL0000001612,PO00000633,3,SKU0000273,1000.0,103.99,Received,True,True,SUP00087,WH0020,2026-05-12,2026-05-18,USD,Approved,103990.0,2026-05-12,1.0,103990.0
POL0000001613,PO00000634,1,SKU0000346,500.0,227.08,Open,True,True,SUP00105,WH0008,,2026-03-21,USD,Approved,113540.0,,1.0,113540.0
POL0000001614,PO00000634,2,SKU0000129,100.0,27.24,Partial,True,True,SUP00105,WH0008,,2026-03-21,USD,Approved,2724.0,,1.0,2724.0
POL0000001615,PO00000635,1,SKU0000456,100.0,294.63,Cancelled,True,True,SUP00105,WH0019,,2026-03-01,EUR,Approved,29463.0,,1.0,29463.0
POL0000001616,PO00000635,2,SKU0000024,250.0,222.57,Open,True,True,SUP00105,WH0019,,2026-03-01,EUR,Approved,55642.5,,1.0,55642.5
POL0000001617,PO00000635,3,SKU0000587,50.0,175.49,Open,True,True,SUP00105,WH0019,,2026-03-01,EUR,Approved,8774.5,,1.0,8774.5
POL0000001618,PO00000636,1,SKU0000137,500.0,115.65,Partial,True,True,SUP00078,WH0020,,2026-05-04,USD,Received,57825.0,,1.0,57825.0
POL0000001619,PO00000636,2,SKU0000491,1000.0,159.01,Cancelled,True,True,SUP00078,WH0020,,2026-05-04,USD,Received,159010.0,,1.0,159010.0
POL0000001620,PO00000636,3,SKU0000020,50.0,92.34,Cancelled,True,True,SUP00078,WH0020,,2026-05-04,USD,Received,4617.0,,1.0,4617.0
POL0000001622,PO00000637,2,SKU0000617,1000.0,233.25,Open,True,True,SUP00108,WH0025,2026-04-14,2026-05-07,CNY,Partially Received,233250.0,2026-04-14,0.14323,33408.3975
POL0000001623,PO00000638,1,SKU0000596,100.0,6.93,Open,True,True,SUP00094,WH0008,2026-01-19,2026-02-17,USD,Created,693.0,2026-01-19,1.0,693.0
POL0000001625,PO00000640,1,SKU0000321,250.0,128.78,Cancelled,True,True,SUP00043,WH0002,2026-01-15,2026-02-08,EUR,Approved,32195.0,2026-01-15,1.087298,35005.55911
POL0000001627,PO00000640,3,SKU0000310,100.0,285.19,Open,True,True,SUP00043,WH0002,2026-01-15,2026-02-08,EUR,Approved,28519.0,2026-01-15,1.087298,31008.651662000004
POL0000001629,PO00000641,1,SKU0000419,50.0,36.77,Open,True,True,SUP00073,WH0018,,2026-01-03,USD,Partially Received,1838.5000000000002,,1.0,1838.5000000000002
POL0000001631,PO00000642,2,SKU0000187,50.0,214.53,Open,True,True,SUP00030,WH0005,2026-02-25,2026-03-13,MXN,Approved,10726.5,2026-02-25,0.063055,676.3594575
POL0000001632,PO00000643,1,SKU0000104,250.0,155.06,Received,True,True,SUP00115,WH0025,2026-01-07,2026-01-12,USD,Received,38765.0,2026-01-07,1.0,38765.0
POL0000001633,PO00000644,1,SKU0000417,500.0,107.86,Open,True,True,SUP00010,WH0004,,2026-04-19,USD,Cancelled,53930.0,,1.0,53930.0
POL0000001635,PO00000645,1,SKU0000649,500.0,127.15,Received,True,True,SUP00112,WH0001,,2026-02-21,USD,Partially Received,63575.0,,1.0,63575.0
POL0000001636,PO00000646,1,SKU0000429,250.0,99.71,Open,True,True,SUP00103,WH0006,,2026-04-05,MXN,Cancelled,24927.5,,1.0,24927.5
POL0000001637,PO00000646,2,SKU0000160,1000.0,49.75,Cancelled,True,True,SUP00103,WH0006,,2026-04-05,MXN,Cancelled,49750.0,,1.0,49750.0
POL0000001638,PO00000647,1,SKU0000425,250.0,235.42,Cancelled,True,True,SUP00100,WH0002,2026-02-27,2026-04-03,USD,Cancelled,58855.0,2026-02-27,1.0,58855.0
POL0000001639,PO00000648,1,SKU0000009,100.0,27.56,Cancelled,True,True,SUP00040,WH0006,,2026-02-03,CAD,Created,2756.0,,1.0,2756.0
POL0000001640,PO00000648,2,SKU0000113,50.0,122.37,Received,True,True,SUP00040,WH0006,,2026-02-03,CAD,Created,6118.5,,1.0,6118.5
POL0000001641,PO00000648,3,SKU0000387,250.0,243.93,Cancelled,True,True,SUP00040,WH0006,,2026-02-03,CAD,Created,60982.5,,1.0,60982.5
POL0000001642,PO00000648,4,SKU0000538,1000.0,227.35,Partial,True,True,SUP00040,WH0006,,2026-02-03,CAD,Created,227350.0,,1.0,227350.0
POL0000001643,PO00000649,1,SKU0000040,100.0,287.52,Open,True,True,SUP00008,WH0003,2025-12-29,2026-01-07,EUR,Partially Received,28752.0,2025-12-29,1.079249,31030.567247999996
POL0000001644,PO00000649,2,SKU0000466,1000.0,79.72,Open,True,True,SUP00008,WH0003,2025-12-29,2026-01-07,EUR,Partially Received,79720.0,2025-12-29,1.079249,86037.73027999999
POL0000001645,PO00000649,3,SKU0000308,50.0,56.0,Cancelled,True,True,SUP00008,WH0003,2025-12-29,2026-01-07,EUR,Partially Received,2800.0,2025-12-29,1.079249,3021.8972
POL0000001647,PO00000651,1,SKU0000045,250.0,212.28,Received,True,True,SUP00101,WH0020,,2026-01-22,EUR,Approved,53070.0,,1.0,53070.0
POL0000001649,PO00000651,3,SKU0000104,1000.0,155.06,Open,True,True,SUP00101,WH0020,,2026-01-22,EUR,Approved,155060.0,,1.0,155060.0
POL0000001651,PO00000652,2,SKU0000611,250.0,185.61,Open,True,True,SUP00053,WH0015,,2026-06-19,CAD,Approved,46402.5,,1.0,46402.5
POL0000001652,PO00000653,1,SKU0000212,50.0,184.32,Open,True,True,SUP00112,WH0015,2026-03-02,2026-03-14,USD,Received,9216.0,2026-03-02,1.0,9216.0
POL0000001653,PO00000653,2,SKU0000462,100.0,299.19,Received,True,True,SUP00112,WH0015,2026-03-02,2026-03-14,USD,Received,29919.0,2026-03-02,1.0,29919.0
POL0000001655,PO00000654,1,SKU0000405,100.0,42.44,Received,True,True,SUP00050,WH0006,2026-02-25,2026-03-21,USD,Created,4244.0,2026-02-25,1.0,4244.0
POL0000001656,PO00000654,2,SKU0000148,250.0,36.75,Cancelled,True,True,SUP00050,WH0006,2026-02-25,2026-03-21,USD,Created,9187.5,2026-02-25,1.0,9187.5
POL0000001657,PO00000654,3,SKU0000331,100.0,122.63,Received,True,True,SUP00050,WH0006,2026-02-25,2026-03-21,USD,Created,12263.0,2026-02-25,1.0,12263.0
POL0000001658,PO00000655,1,SKU0000533,100.0,240.22,Open,True,True,SUP00062,WH0021,,2026-02-22,USD,Created,24022.0,,1.0,24022.0
POL0000001659,PO00000655,2,SKU0000154,500.0,285.85,Open,True,True,SUP00062,WH0021,,2026-02-22,USD,Created,142925.0,,1.0,142925.0
POL0000001661,PO00000655,4,SKU0000248,1000.0,76.11,Received,True,True,SUP00062,WH0021,,2026-02-22,USD,Created,76110.0,,1.0,76110.0
POL0000001663,PO00000656,2,SKU0000445,100.0,263.85,Open,True,True,SUP00046,WH0010,2026-02-12,2026-02-27,MXN,Approved,26385.000000000004,2026-02-12,0.051473,1358.115105
POL0000001665,PO00000657,1,SKU0000155,100.0,119.97,Open,True,True,SUP00072,WH0011,,2026-06-16,MXN,Partially Received,11997.0,,1.0,11997.0
POL0000001666,PO00000657,2,SKU0000473,100.0,141.91,Received,True,True,SUP00072,WH0011,,2026-06-16,MXN,Partially Received,14191.0,,1.0,14191.0
POL0000001667,PO00000657,3,SKU0000642,1000.0,270.26,Cancelled,True,True,SUP00072,WH0011,,2026-06-16,MXN,Partially Received,270260.0,,1.0,270260.0
POL0000001668,PO00000657,4,SKU0000468,1000.0,112.39,Cancelled,True,True,SUP00072,WH0011,,2026-06-16,MXN,Partially Received,112390.0,,1.0,112390.0
POL0000001669,PO00000658,1,SKU0000130,100.0,291.4,Partial,True,True,SUP00061,WH0018,2026-02-18,2026-03-12,CNY,Cancelled,29139.999999999996,2026-02-18,0.141998,4137.82172
POL0000001671,PO00000659,2,SKU0000305,100.0,28.77,Partial,True,True,SUP00106,WH0022,,2026-02-23,EUR,Approved,2877.0,,1.0,2877.0
POL0000001672,PO00000659,3,SKU0000546,500.0,136.23,Open,True,True,SUP00106,WH0022,,2026-02-23,EUR,Approved,68115.0,,1.0,68115.0
POL0000001673,PO00000659,4,SKU0000661,500.0,24.97,Cancelled,True,True,SUP00106,WH0022,,2026-02-23,EUR,Approved,12485.0,,1.0,12485.0
POL0000001674,PO00000660,1,SKU0000179,1000.0,202.89,Cancelled,True,True,SUP00002,WH0012,2026-02-27,2026-04-01,USD,Approved,202890.0,2026-02-27,1.0,202890.0
POL0000001675,PO00000660,2,SKU0000401,500.0,119.98,Received,True,True,SUP00002,WH0012,2026-02-27,2026-04-01,USD,Approved,59990.0,2026-02-27,1.0,59990.0
POL0000001676,PO00000660,3,SKU0000002,500.0,191.37,Partial,True,True,SUP00002,WH0012,2026-02-27,2026-04-01,USD,Approved,95685.0,2026-02-27,1.0,95685.0
POL0000001678,PO00000661,1,SKU0000267,500.0,41.45,Partial,True,True,SUP00040,WH0020,,2026-04-29,CNY,Approved,20725.0,,1.0,20725.0
POL0000001679,PO00000661,2,SKU0000511,1000.0,118.6,Received,True,True,SUP00040,WH0020,,2026-04-29,CNY,Approved,118600.0,,1.0,118600.0
POL0000001681,PO00000661,4,SKU0000495,250.0,141.52,Cancelled,True,True,SUP00040,WH0020,,2026-04-29,CNY,Approved,35380.0,,1.0,35380.0
POL0000001682,PO00000662,1,SKU0000421,250.0,232.75,Open,True,True,SUP00030,WH0009,2026-02-28,2026-03-30,EUR,Received,58187.5,2026-02-28,1.086437,63217.052937500004
POL0000001683,PO00000662,2,SKU0000200,100.0,224.59,Cancelled,True,True,SUP00030,WH0009,2026-02-28,2026-03-30,EUR,Received,22459.0,2026-02-28,1.086437,24400.288583
POL0000001686,PO00000663,3,SKU0000084,1000.0,192.04,Partial,True,True,SUP00061,WH0002,2026-01-07,2026-01-15,CNY,Cancelled,192040.0,2026-01-07,0.14596,28030.1584
POL0000001688,PO00000664,1,SKU0000619,1000.0,285.44,Open,True,True,SUP00013,WH0012,,2026-04-02,USD,Received,285440.0,,1.0,285440.0
POL0000001690,PO00000665,2,SKU0000307,50.0,291.55,Cancelled,True,True,SUP00101,WH0015,2026-03-28,2026-05-12,CNY,Received,14577.5,2026-03-28,0.139114,2027.934335
POL0000001691,PO00000666,1,SKU0000197,1000.0,81.13,Cancelled,True,True,SUP00064,WH0009,,2025-12-22,MXN,Created,81130.0,,1.0,81130.0
POL0000001692,PO00000666,2,SKU0000327,100.0,30.43,Received,True,True,SUP00064,WH0009,,2025-12-22,MXN,Created,3043.0,,1.0,3043.0
POL0000001693,PO00000667,1,SKU0000681,250.0,203.38,Open,True,True,SUP00012,WH0021,2026-05-09,2026-06-07,EUR,Approved,50845.0,2026-05-09,1.075208,54668.95076
POL0000001694,PO00000667,2,SKU0000629,250.0,42.15,Open,True,True,SUP00012,WH0021,2026-05-09,2026-06-07,EUR,Approved,10537.5,2026-05-09,1.075208,11330.004299999999
POL0000001695,PO00000668,1,SKU0000553,250.0,167.03,Open,True,True,SUP00113,WH0001,2026-05-08,2026-05-23,CNY,Approved,41757.5,2026-05-08,0.143849,6006.7746175
POL0000001698,PO00000670,1,SKU0000458,50.0,175.67,Received,True,True,SUP00061,WH0024,2025-12-26,2026-01-20,EUR,Partially Received,8783.5,2025-12-26,1.084034,9521.612638999999
POL0000001700,PO00000670,3,SKU0000032,50.0,111.82,Received,True,True,SUP00061,WH0024,2025-12-26,2026-01-20,EUR,Partially Received,5591.0,2025-12-26,1.084034,6060.834094
POL0000001701,PO00000670,4,SKU0000265,500.0,229.09,Cancelled,True,True,SUP00061,WH0024,2025-12-26,2026-01-20,EUR,Partially Received,114545.0,2025-12-26,1.084034,124170.67452999999
POL0000001703,PO00000672,1,SKU0000009,1000.0,27.56,Partial,True,True,SUP00098,WH0002,,2026-05-18,MXN,Cancelled,27560.0,,1.0,27560.0
POL0000001704,PO00000672,2,SKU0000277,100.0,138.96,Partial,True,True,SUP00098,WH0002,,2026-05-18,MXN,Cancelled,13896.0,,1.0,13896.0
POL0000001705,PO00000672,3,SKU0000528,50.0,112.12,Partial,True,True,SUP00098,WH0002,,2026-05-18,MXN,Cancelled,5606.0,,1.0,5606.0
POL0000001707,PO00000673,2,SKU0000247,100.0,217.13,Open,True,True,SUP00038,WH0014,2026-03-28,2026-04-15,CAD,Approved,21713.0,2026-03-28,0.749038,16263.862094
POL0000001708,PO00000674,1,SKU0000175,500.0,226.42,Cancelled,True,True,SUP00015,WH0011,2026-01-06,2026-02-15,MXN,Received,113210.0,2026-01-06,0.056357,6380.175969999999
POL0000001709,PO00000674,2,SKU0000527,100.0,70.18,Open,True,True,SUP00015,WH0011,2026-01-06,2026-02-15,MXN,Received,7018.000000000001,2026-01-06,0.056357,395.51342600000004
POL0000001712,PO00000675,1,SKU0000214,50.0,266.29,Open,True,True,SUP00089,WH0004,2026-04-27,2026-05-19,EUR,Approved,13314.500000000002,2026-04-27,1.082957,14419.030976500002
POL0000001713,PO00000676,1,SKU0000552,50.0,64.02,Cancelled,True,True,SUP00110,WH0003,,2026-03-12,USD,Created,3201.0,,1.0,3201.0
POL0000001715,PO00000676,3,SKU0000115,100.0,163.28,Partial,True,True,SUP00110,WH0003,,2026-03-12,USD,Created,16328.0,,1.0,16328.0
POL0000001717,PO00000677,1,SKU0000614,1000.0,25.52,Open,True,True,SUP00056,WH0022,,2026-04-11,EUR,Created,25520.0,,1.0,25520.0
POL0000001718,PO00000677,2,SKU0000522,50.0,18.75,Received,True,True,SUP00056,WH0022,,2026-04-11,EUR,Created,937.5,,1.0,937.5
POL0000001720,PO00000677,4,SKU0000195,500.0,140.49,Received,True,True,SUP00056,WH0022,,2026-04-11,EUR,Created,70245.0,,1.0,70245.0
POL0000001721,PO00000678,1,SKU0000519,100.0,22.46,Open,True,True,SUP00064,WH0019,,2026-02-07,USD,Partially Received,2246.0,,1.0,2246.0
POL0000001725,PO00000679,3,SKU0000133,250.0,192.78,Open,True,True,SUP00063,WH0002,2026-02-17,2026-02-28,MXN,Created,48195.0,2026-02-17,0.051114,2463.43923
POL0000001727,PO00000680,1,SKU0000301,1000.0,199.35,Cancelled,True,True,SUP00074,WH0014,2025-12-27,2026-01-16,EUR,Approved,199350.0,2025-12-27,1.082082,215713.0467
