call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,customer_id,plan_id,device_id,home_region,site_id,technology,duration_minutes,dropped_call_flag
CALL0000022565,SUB00001507,CELL000075,2026-04-24 16:47:00,29.0,MT,Completed,False,switch,2026-04-24,CUST00002153,PLN002,DEV0001355,Midwest,SITE00017,5G NR,0.48333333333333334,False
CALL0000022567,SUB00001995,CELL000232,2026-04-08 18:16:00,3.0,MT,Completed,False,switch,2026-04-08,CUST00003557,PLN012,DEV0002223,Southwest,SITE00054,4G LTE,0.05,False
CALL0000022568,SUB00001687,CELL000115,2026-04-14 12:11:00,732.0,MO,Completed,False,switch,2026-04-14,CUST00003699,PLN008,DEV0001269,Southwest,SITE00027,5G NR,12.2,False
CALL0000022571,SUB00004622,CELL000122,2026-05-28 12:38:00,102.0,MO,Completed,False,switch,2026-05-28,CUST00000583,PLN011,DEV0000567,Midwest,SITE00029,5G NR,1.7,False
CALL0000022572,SUB00002781,CELL000214,2026-05-09 01:35:00,156.0,MT,Failed,False,switch,2026-05-09,CUST00001217,PLN019,DEV0000514,West,SITE00050,4G LTE,2.6,False
CALL0000022575,SUB00001206,CELL000125,2026-05-24 13:16:00,30.0,MO,Completed,False,switch,2026-05-24,CUST00003851,PLN005,DEV0000058,Southwest,SITE00030,5G NR,0.5,False
CALL0000022577,SUB00003748,CELL000209,2026-05-15 11:12:00,32.0,MO,Completed,False,switch,2026-05-15,CUST00002193,PLN003,DEV0002295,Southeast,SITE00049,5G NR,0.5333333333333333,False
CALL0000022582,SUB00000330,CELL000249,2026-04-05 10:40:00,441.0,MO,Completed,False,switch,2026-04-05,CUST00002553,PLN011,DEV0000139,Northeast,SITE00058,5G NR,7.35,False
CALL0000022584,SUB00001224,CELL000220,2026-05-01 03:40:00,83.0,MT,Failed,True,switch,2026-05-01,CUST00004189,PLN020,DEV0001706,West,SITE00052,4G LTE,1.3833333333333333,False
CALL0000022588,SUB00003575,CELL000033,2026-04-09 07:31:00,110.0,MO,Dropped,False,switch,2026-04-09,CUST00004256,PLN004,DEV0000944,West,SITE00007,5G NR,1.8333333333333333,True
CALL0000022589,SUB00000683,CELL000049,2026-05-22 11:48:00,145.0,MO,Completed,False,switch,2026-05-22,CUST00003805,PLN016,DEV0001123,Midwest,SITE00011,4G LTE,2.4166666666666665,False
CALL0000022592,SUB00004231,CELL000190,2026-04-26 23:04:00,171.0,MO,Completed,True,switch,2026-04-26,CUST00001517,PLN017,DEV0002422,Northeast,SITE00045,4G LTE,2.85,False
CALL0000022593,SUB00001682,CELL000237,2026-04-03 05:22:00,53.0,MT,Completed,False,switch,2026-04-03,CUST00000956,PLN005,DEV0000082,Southeast,SITE00055,4G LTE,0.8833333333333333,False
CALL0000022595,SUB00002418,CELL000153,2026-04-26 16:21:00,107.0,MO,Completed,True,switch,2026-04-26,CUST00003510,PLN007,DEV0001899,Midwest,SITE00036,5G NR,1.7833333333333334,False
CALL0000022596,SUB00001300,CELL000176,2026-04-27 12:34:00,365.0,MO,Failed,False,switch,2026-04-27,CUST00001748,PLN009,DEV0001256,Southwest,SITE00042,4G LTE,6.083333333333333,False
CALL0000022597,SUB00003057,CELL000020,2026-05-14 00:47:00,422.0,MT,Completed,True,switch,2026-05-14,CUST00000790,PLN017,DEV0001561,Midwest,SITE00004,4G LTE,7.033333333333333,False
CALL0000022598,SUB00003132,CELL000204,2026-04-14 01:44:00,187.0,MO,Completed,False,switch,2026-04-14,CUST00003521,PLN007,DEV0000071,Midwest,SITE00048,5G NR,3.1166666666666667,False
CALL0000022601,SUB00004117,CELL000077,2026-04-27 02:52:00,656.0,MT,Completed,False,switch,2026-04-27,CUST00003053,PLN014,DEV0000902,Southwest,SITE00018,4G LTE,10.933333333333334,False
CALL0000022605,SUB00000074,CELL000017,2026-05-18 06:17:00,513.0,MT,Completed,False,switch,2026-05-18,CUST00002726,PLN007,DEV0000359,Northeast,SITE00004,4G LTE,8.55,False
CALL0000022606,SUB00002066,CELL000037,2026-04-16 04:36:00,133.0,MO,Completed,False,switch,2026-04-16,CUST00002706,PLN009,DEV0001949,West,SITE00008,4G LTE,2.216666666666667,False
CALL0000022607,SUB00002753,CELL000085,2026-05-13 00:44:00,174.0,MO,Completed,False,switch,2026-05-13,CUST00003412,PLN016,DEV0002342,Southwest,SITE00020,5G NR,2.9,False
CALL0000022608,SUB00000842,CELL000241,2026-05-13 07:11:00,286.0,MT,Completed,True,switch,2026-05-13,CUST00004071,PLN011,DEV0002415,Southwest,SITE00056,5G NR,4.766666666666667,False
CALL0000022610,SUB00001560,CELL000106,2026-05-23 13:04:00,132.0,MT,Completed,False,switch,2026-05-23,CUST00003566,PLN007,DEV0000908,Southwest,SITE00024,5G NR,2.2,False
CALL0000022611,SUB00003954,CELL000093,2026-05-06 08:46:00,29.0,MT,Dropped,False,switch,2026-05-06,CUST00001789,PLN017,DEV0000859,West,SITE00021,5G NR,0.48333333333333334,True
CALL0000022613,SUB00000805,CELL000184,2026-04-13 11:49:00,324.0,MO,Completed,True,switch,2026-04-13,CUST00003779,PLN003,DEV0002489,Midwest,SITE00043,5G NR,5.4,False
CALL0000022616,SUB00003144,CELL000168,2026-05-23 23:36:00,141.0,MO,Dropped,True,switch,2026-05-23,CUST00004297,PLN019,DEV0000792,Southeast,SITE00039,4G LTE,2.35,True
CALL0000022621,SUB00001797,CELL000031,2026-05-02 04:59:00,143.0,MO,Completed,False,switch,2026-05-02,CUST00001563,PLN017,DEV0000862,Southwest,SITE00007,4G LTE,2.3833333333333333,False
CALL0000022622,SUB00001911,CELL000136,2026-04-16 07:45:00,17.0,MO,Failed,True,switch,2026-04-16,CUST00003610,PLN013,DEV0001501,West,SITE00032,4G LTE,0.2833333333333333,False
CALL0000022623,SUB00004010,CELL000176,2026-04-22 14:34:00,47.0,MO,Dropped,False,switch,2026-04-22,CUST00003427,PLN014,DEV0001218,Southeast,SITE00042,4G LTE,0.7833333333333333,True
CALL0000022624,SUB00001008,CELL000097,2026-04-13 22:32:00,29.0,MT,Completed,False,switch,2026-04-13,CUST00001698,PLN013,DEV0001159,Southwest,SITE00022,4G LTE,0.48333333333333334,False
CALL0000022627,SUB00000226,CELL000121,2026-04-12 00:10:00,72.0,MT,Failed,False,switch,2026-04-12,CUST00003243,PLN005,DEV0000648,Southwest,SITE00028,4G LTE,1.2,False
CALL0000022629,SUB00003628,CELL000111,2026-04-21 20:55:00,238.0,MO,Failed,False,switch,2026-04-21,CUST00003278,PLN010,DEV0001959,Southeast,SITE00026,4G LTE,3.966666666666667,False
CALL0000022630,SUB00004907,CELL000200,2026-05-01 03:06:00,298.0,MO,Completed,False,switch,2026-05-01,CUST00000146,PLN016,DEV0001973,Midwest,SITE00047,4G LTE,4.966666666666667,False
CALL0000022634,SUB00001822,CELL000178,2026-04-09 08:48:00,107.0,MO,Completed,False,switch,2026-04-09,CUST00002949,PLN009,DEV0001960,Southeast,SITE00042,5G NR,1.7833333333333334,False
CALL0000022635,SUB00004896,CELL000223,2026-04-30 00:16:00,275.0,MO,Completed,False,switch,2026-04-30,CUST00001424,PLN001,DEV0002308,Midwest,SITE00052,5G NR,4.583333333333333,False
CALL0000022636,SUB00004589,CELL000169,2026-05-04 00:07:00,39.0,MT,Completed,False,switch,2026-05-04,CUST00000368,PLN013,DEV0002250,Northeast,SITE00040,4G LTE,0.65,False
CALL0000022638,SUB00002749,CELL000149,2026-04-30 22:00:00,258.0,MT,Completed,False,switch,2026-04-30,CUST00000410,PLN015,DEV0001819,Northeast,SITE00035,4G LTE,4.3,False
CALL0000022640,SUB00004303,CELL000101,2026-04-14 03:22:00,21.0,MT,Completed,True,switch,2026-04-14,CUST00003722,PLN018,DEV0001209,Southwest,SITE00023,4G LTE,0.35,False
CALL0000022643,SUB00000423,CELL000144,2026-04-12 10:13:00,99.0,MO,Completed,False,switch,2026-04-12,CUST00003024,PLN005,DEV0000173,West,SITE00034,5G NR,1.65,False
CALL0000022646,SUB00002851,CELL000079,2026-04-24 16:19:00,30.0,MT,Dropped,False,switch,2026-04-24,CUST00002973,PLN012,DEV0000289,West,SITE00018,5G NR,0.5,True
CALL0000022649,SUB00002953,CELL000162,2026-04-11 19:56:00,270.0,MO,Dropped,False,switch,2026-04-11,CUST00003846,PLN015,DEV0001629,West,SITE00038,4G LTE,4.5,True
CALL0000022650,SUB00000235,CELL000201,2026-05-04 18:51:00,299.0,MO,Failed,True,switch,2026-05-04,CUST00003857,PLN008,DEV0001477,Southwest,SITE00048,5G NR,4.983333333333333,False
CALL0000022653,SUB00000099,CELL000008,2026-05-31 21:57:00,17.0,MO,Completed,False,switch,2026-05-31,CUST00004127,PLN009,DEV0002184,Southwest,SITE00002,4G LTE,0.2833333333333333,False
CALL0000022654,SUB00003981,CELL000212,2026-04-01 04:54:00,59.0,MT,Failed,True,switch,2026-04-01,CUST00003116,PLN014,DEV0000573,Midwest,SITE00050,5G NR,0.9833333333333333,False
CALL0000022657,SUB00003176,CELL000055,2026-05-24 15:44:00,65.0,MO,Dropped,False,switch,2026-05-24,CUST00001649,PLN014,DEV0002067,Southwest,SITE00012,5G NR,1.0833333333333333,True
CALL0000022658,SUB00002235,CELL000168,2026-04-17 06:14:00,208.0,MO,Failed,False,switch,2026-04-17,CUST00001380,PLN009,DEV0001008,Southwest,SITE00039,4G LTE,3.466666666666667,False
CALL0000022660,SUB00001179,CELL000067,2026-05-14 09:37:00,394.0,MT,Dropped,True,switch,2026-05-14,CUST00001051,PLN017,DEV0002321,Midwest,SITE00015,5G NR,6.566666666666666,True
CALL0000022663,SUB00004368,CELL000066,2026-05-10 03:18:00,666.0,MT,Failed,False,switch,2026-05-10,CUST00003304,PLN017,DEV0002390,Southwest,SITE00015,5G NR,11.1,False
CALL0000022665,SUB00003850,CELL000080,2026-05-11 05:57:00,123.0,MO,Failed,False,switch,2026-05-11,CUST00003556,PLN005,DEV0000160,West,SITE00018,5G NR,2.05,False
CALL0000022667,SUB00004846,CELL000054,2026-04-03 09:13:00,7.0,MO,Failed,False,switch,2026-04-03,CUST00003633,PLN020,DEV0001396,Southwest,SITE00012,5G NR,0.11666666666666667,False
CALL0000022668,SUB00004642,CELL000006,2026-05-16 20:11:00,34.0,MO,Dropped,False,switch,2026-05-16,CUST00000545,PLN010,DEV0002276,West,SITE00001,4G LTE,0.5666666666666667,True
CALL0000022672,SUB00002695,CELL000058,2026-04-19 05:04:00,72.0,MO,Completed,True,switch,2026-04-19,CUST00001522,PLN020,DEV0000684,Northeast,SITE00013,5G NR,1.2,False
CALL0000022677,SUB00003282,CELL000168,2026-05-02 05:25:00,185.0,MO,Completed,True,switch,2026-05-02,CUST00002395,PLN016,DEV0002293,Midwest,SITE00039,4G LTE,3.0833333333333335,False
CALL0000022680,SUB00001916,CELL000242,2026-04-08 11:55:00,159.0,MT,Completed,True,switch,2026-04-08,CUST00002561,PLN006,DEV0002063,Southeast,SITE00056,4G LTE,2.65,False
CALL0000022682,SUB00001744,CELL000194,2026-05-06 23:30:00,690.0,MO,Completed,False,switch,2026-05-06,CUST00001257,PLN020,DEV0000713,Midwest,SITE00046,5G NR,11.5,False
CALL0000022686,SUB00002769,CELL000021,2026-05-30 17:08:00,474.0,MT,Completed,False,switch,2026-05-30,CUST00002507,PLN017,DEV0001543,Southwest,SITE00005,4G LTE,7.9,False
CALL0000022689,SUB00000717,CELL000155,2026-04-08 14:39:00,113.0,MO,Dropped,False,switch,2026-04-08,CUST00004106,PLN005,DEV0001127,Midwest,SITE00036,5G NR,1.8833333333333333,True
CALL0000022691,SUB00003621,CELL000244,2026-04-26 20:16:00,209.0,MO,Completed,False,switch,2026-04-26,CUST00000389,PLN005,DEV0000480,West,SITE00057,5G NR,3.4833333333333334,False
CALL0000022692,SUB00002910,CELL000190,2026-04-05 01:53:00,147.0,MO,Dropped,False,switch,2026-04-05,CUST00001192,PLN004,DEV0001482,Northeast,SITE00045,4G LTE,2.45,True
CALL0000022693,SUB00003140,CELL000109,2026-05-29 12:23:00,77.0,MO,Failed,False,switch,2026-05-29,CUST00000366,PLN002,DEV0001179,Southwest,SITE00025,5G NR,1.2833333333333334,False
CALL0000022694,SUB00000332,CELL000121,2026-04-05 12:26:00,267.0,MT,Completed,False,switch,2026-04-05,CUST00000026,PLN012,DEV0000099,West,SITE00028,4G LTE,4.45,False
CALL0000022695,SUB00002901,CELL000217,2026-04-22 10:39:00,99.0,MT,Completed,False,switch,2026-04-22,CUST00002849,PLN014,DEV0001762,Midwest,SITE00051,4G LTE,1.65,False
CALL0000022697,SUB00001877,CELL000091,2026-05-18 15:14:00,224.0,MO,Completed,False,switch,2026-05-18,CUST00001040,PLN002,DEV0000946,Southwest,SITE00021,5G NR,3.7333333333333334,False
CALL0000022698,SUB00004869,CELL000113,2026-05-15 04:20:00,37.0,MO,Failed,False,switch,2026-05-15,CUST00000067,PLN015,DEV0001540,Midwest,SITE00026,5G NR,0.6166666666666667,False
CALL0000022701,SUB00001159,CELL000040,2026-04-11 22:56:00,45.0,MO,Completed,True,switch,2026-04-11,CUST00000835,PLN014,DEV0002111,West,SITE00009,5G NR,0.75,False
CALL0000022703,SUB00004334,CELL000006,2026-04-17 13:29:00,141.0,MT,Failed,True,switch,2026-04-17,CUST00002989,PLN013,DEV0002015,West,SITE00001,4G LTE,2.35,False
CALL0000022707,SUB00002718,CELL000163,2026-04-25 00:14:00,21.0,MT,Completed,False,switch,2026-04-25,CUST00000195,PLN015,DEV0002272,West,SITE00038,5G NR,0.35,False
CALL0000022710,SUB00003812,CELL000042,2026-04-07 10:26:00,56.0,MO,Completed,False,switch,2026-04-07,CUST00001898,PLN017,DEV0000926,Northeast,SITE00009,4G LTE,0.9333333333333333,False
CALL0000022711,SUB00003668,CELL000039,2026-05-13 23:13:00,147.0,MO,Failed,False,switch,2026-05-13,CUST00002252,PLN007,DEV0001397,Northeast,SITE00008,4G LTE,2.45,False
CALL0000022714,SUB00001014,CELL000011,2026-05-25 09:13:00,44.0,MT,Completed,False,switch,2026-05-25,CUST00004447,PLN007,DEV0002433,Northeast,SITE00002,5G NR,0.7333333333333333,False
CALL0000022716,SUB00003432,CELL000104,2026-05-24 06:51:00,184.0,MO,Failed,True,switch,2026-05-24,CUST00002816,PLN019,DEV0001438,Southeast,SITE00024,5G NR,3.066666666666667,False
CALL0000022717,SUB00002437,CELL000065,2026-04-11 16:07:00,45.0,MT,Dropped,False,switch,2026-04-11,CUST00001408,PLN005,DEV0000086,Northeast,SITE00015,4G LTE,0.75,True
CALL0000022718,SUB00004296,CELL000125,2026-04-07 08:44:00,62.0,MT,Dropped,True,switch,2026-04-07,CUST00000816,PLN016,DEV0000838,Southeast,SITE00030,5G NR,1.0333333333333334,True
CALL0000022720,SUB00004385,CELL000109,2026-04-03 07:27:00,74.0,MO,Completed,False,switch,2026-04-03,CUST00002076,PLN018,DEV0001589,Southeast,SITE00025,5G NR,1.2333333333333334,False
CALL0000022721,SUB00002561,CELL000067,2026-04-15 06:38:00,41.0,MO,Completed,False,switch,2026-04-15,CUST00002881,PLN020,DEV0002018,West,SITE00015,5G NR,0.6833333333333333,False
CALL0000022723,SUB00003289,CELL000161,2026-04-05 02:35:00,121.0,MT,Dropped,False,switch,2026-04-05,CUST00003531,PLN011,DEV0001831,West,SITE00037,4G LTE,2.0166666666666666,True
CALL0000022724,SUB00002506,CELL000182,2026-04-02 09:43:00,24.0,MO,Completed,False,switch,2026-04-02,CUST00003923,PLN008,DEV0000179,Northeast,SITE00043,4G LTE,0.4,False
CALL0000022725,SUB00000898,CELL000016,2026-05-13 08:42:00,112.0,MT,Completed,False,switch,2026-05-13,CUST00003481,PLN014,DEV0000880,Southwest,SITE00004,4G LTE,1.8666666666666667,False
CALL0000022728,SUB00002324,CELL000131,2026-05-24 03:05:00,102.0,MO,Completed,False,switch,2026-05-24,CUST00003145,PLN020,DEV0001499,Southwest,SITE00031,5G NR,1.7,False
CALL0000022729,SUB00003087,CELL000029,2026-05-14 13:23:00,168.0,MT,Completed,False,switch,2026-05-14,CUST00001130,PLN016,DEV0000810,Midwest,SITE00006,4G LTE,2.8,False
CALL0000022736,SUB00004856,CELL000010,2026-05-27 01:56:00,171.0,MO,Failed,False,switch,2026-05-27,CUST00004131,PLN004,DEV0001887,Southeast,SITE00002,4G LTE,2.85,False
CALL0000022743,SUB00003449,CELL000017,2026-04-06 19:41:00,21.0,MT,Completed,False,switch,2026-04-06,CUST00003144,PLN013,DEV0000032,Southwest,SITE00004,4G LTE,0.35,False
CALL0000022745,SUB00000071,CELL000189,2026-04-25 09:54:00,13.0,MT,Completed,False,switch,2026-04-25,CUST00002491,PLN005,DEV0000979,Southwest,SITE00045,5G NR,0.21666666666666667,False
CALL0000022746,SUB00000821,CELL000174,2026-05-02 08:29:00,207.0,MO,Completed,False,switch,2026-05-02,CUST00001513,PLN019,DEV0000469,Southeast,SITE00041,4G LTE,3.45,False
CALL0000022747,SUB00001868,CELL000007,2026-04-28 14:38:00,60.0,MT,Completed,False,switch,2026-04-28,CUST00002108,PLN006,DEV0002292,Southwest,SITE00002,4G LTE,1.0,False
CALL0000022749,SUB00001190,CELL000035,2026-04-06 14:12:00,149.0,MO,Completed,True,switch,2026-04-06,CUST00003268,PLN002,DEV0000076,Southeast,SITE00007,5G NR,2.4833333333333334,False
CALL0000022750,SUB00000463,CELL000171,2026-04-17 02:56:00,266.0,MO,Dropped,False,switch,2026-04-17,CUST00004330,PLN010,DEV0000499,Southwest,SITE00040,5G NR,4.433333333333334,True
CALL0000022751,SUB00002140,CELL000106,2026-04-19 18:04:00,147.0,MT,Completed,False,switch,2026-04-19,CUST00002459,PLN012,DEV0002498,West,SITE00024,5G NR,2.45,False
CALL0000022753,SUB00000862,CELL000016,2026-04-16 16:00:00,21.0,MT,Completed,False,switch,2026-04-16,CUST00000109,PLN002,DEV0000022,Midwest,SITE00004,4G LTE,0.35,False
CALL0000022754,SUB00004112,CELL000075,2026-05-09 17:57:00,545.0,MO,Completed,False,switch,2026-05-09,CUST00001620,PLN018,DEV0001588,Southeast,SITE00017,5G NR,9.083333333333334,False
CALL0000022756,SUB00004491,CELL000040,2026-04-29 11:13:00,392.0,MO,Completed,False,switch,2026-04-29,CUST00001137,PLN009,DEV0002304,Midwest,SITE00009,5G NR,6.533333333333333,False
CALL0000022759,SUB00002879,CELL000002,2026-04-08 14:38:00,39.0,MO,Completed,True,switch,2026-04-08,CUST00001484,PLN002,DEV0000257,Northeast,SITE00001,5G NR,0.65,False
CALL0000022760,SUB00001729,CELL000147,2026-04-10 04:19:00,210.0,MT,Failed,False,switch,2026-04-10,CUST00003821,PLN010,DEV0000042,Northeast,SITE00035,4G LTE,3.5,False
CALL0000022763,SUB00001893,CELL000036,2026-04-24 17:26:00,630.0,MT,Completed,False,switch,2026-04-24,CUST00004387,PLN013,DEV0001839,Northeast,SITE00008,4G LTE,10.5,False
CALL0000022764,SUB00000985,CELL000230,2026-05-16 20:46:00,215.0,MO,Completed,False,switch,2026-05-16,CUST00002746,PLN002,DEV0001024,West,SITE00054,5G NR,3.5833333333333335,False
CALL0000022765,SUB00004654,CELL000053,2026-04-08 12:19:00,73.0,MO,Dropped,False,switch,2026-04-08,CUST00001313,PLN003,DEV0001122,West,SITE00012,5G NR,1.2166666666666666,True
CALL0000022766,SUB00001577,CELL000110,2026-05-21 00:55:00,167.0,MT,Completed,False,switch,2026-05-21,CUST00004259,PLN019,DEV0002200,Southeast,SITE00026,5G NR,2.783333333333333,False
CALL0000022767,SUB00002898,CELL000243,2026-05-08 20:07:00,43.0,MO,Completed,False,switch,2026-05-08,CUST00002776,PLN008,DEV0000930,Southwest,SITE00056,5G NR,0.7166666666666667,False
CALL0000022769,SUB00003450,CELL000119,2026-04-26 09:14:00,296.0,MT,Completed,True,switch,2026-04-26,CUST00001794,PLN006,DEV0001398,West,SITE00028,4G LTE,4.933333333333334,False
CALL0000022771,SUB00000680,CELL000151,2026-04-03 13:49:00,41.0,MO,Completed,False,switch,2026-04-03,CUST00003885,PLN002,DEV0001346,Southeast,SITE00036,4G LTE,0.6833333333333333,False
CALL0000022773,SUB00002205,CELL000102,2026-04-30 02:47:00,94.0,MO,Failed,False,switch,2026-04-30,CUST00001268,PLN004,DEV0000672,Southwest,SITE00023,4G LTE,1.5666666666666667,False
CALL0000022775,SUB00001838,CELL000194,2026-04-09 22:32:00,335.0,MO,Failed,False,switch,2026-04-09,CUST00002068,PLN012,DEV0001524,Midwest,SITE00046,5G NR,5.583333333333333,False
CALL0000022777,SUB00002687,CELL000046,2026-05-27 01:00:00,78.0,MO,Completed,False,switch,2026-05-27,CUST00003831,PLN009,DEV0002188,West,SITE00010,5G NR,1.3,False
CALL0000022778,SUB00003783,CELL000094,2026-04-30 20:09:00,381.0,MO,Failed,False,switch,2026-04-30,CUST00000189,PLN007,DEV0000055,Southwest,SITE00022,5G NR,6.35,False
CALL0000022780,SUB00002509,CELL000049,2026-05-22 16:46:00,103.0,MT,Completed,False,switch,2026-05-22,CUST00001091,PLN004,DEV0002165,Southeast,SITE00011,4G LTE,1.7166666666666666,False
CALL0000022781,SUB00001858,CELL000252,2026-04-25 04:57:00,79.0,MO,Completed,False,switch,2026-04-25,CUST00000162,PLN014,DEV0002270,Southeast,SITE00059,4G LTE,1.3166666666666667,False
CALL0000022782,SUB00001125,CELL000074,2026-05-21 08:36:00,535.0,MO,Completed,True,switch,2026-05-21,CUST00003380,PLN012,DEV0000250,Northeast,SITE00017,5G NR,8.916666666666666,False
CALL0000022786,SUB00002573,CELL000104,2026-04-01 08:16:00,114.0,MO,Completed,False,switch,2026-04-01,CUST00003237,PLN009,DEV0000965,Northeast,SITE00024,5G NR,1.9,False
CALL0000022788,SUB00000788,CELL000022,2026-04-22 10:07:00,20.0,MT,Completed,False,switch,2026-04-22,CUST00002113,PLN003,DEV0000892,Northeast,SITE00005,4G LTE,0.3333333333333333,False
CALL0000022789,SUB00004367,CELL000149,2026-05-11 10:27:00,62.0,MO,Completed,False,switch,2026-05-11,CUST00002762,PLN005,DEV0000588,Midwest,SITE00035,4G LTE,1.0333333333333334,False
CALL0000022794,SUB00002789,CELL000040,2026-04-12 06:18:00,26.0,MO,Dropped,False,switch,2026-04-12,CUST00003887,PLN014,DEV0001351,Northeast,SITE00009,5G NR,0.43333333333333335,True
CALL0000022795,SUB00003706,CELL000115,2026-04-04 17:22:00,4.0,MO,Completed,True,switch,2026-04-04,CUST00001612,PLN006,DEV0001201,Southwest,SITE00027,5G NR,0.06666666666666667,False
CALL0000022797,SUB00004559,CELL000239,2026-04-26 09:40:00,88.0,MO,Dropped,False,switch,2026-04-26,CUST00004348,PLN019,DEV0001510,Southwest,SITE00056,4G LTE,1.4666666666666666,True
CALL0000022798,SUB00001021,CELL000116,2026-04-23 09:29:00,137.0,MO,Completed,False,switch,2026-04-23,CUST00004192,PLN002,DEV0000738,West,SITE00027,5G NR,2.283333333333333,False
CALL0000022799,SUB00000885,CELL000183,2026-05-06 03:03:00,27.0,MO,Completed,False,switch,2026-05-06,CUST00001167,PLN017,DEV0001105,West,SITE00043,4G LTE,0.45,False
CALL0000022800,SUB00004386,CELL000248,2026-04-26 19:21:00,216.0,MT,Dropped,False,switch,2026-04-26,CUST00004063,PLN009,DEV0001308,Northeast,SITE00058,5G NR,3.6,True
CALL0000022801,SUB00004838,CELL000077,2026-04-23 06:56:00,177.0,MT,Completed,True,switch,2026-04-23,CUST00002196,PLN006,DEV0002300,Southeast,SITE00018,4G LTE,2.95,False
CALL0000022803,SUB00002342,CELL000121,2026-05-28 15:15:00,12.0,MO,Completed,False,switch,2026-05-28,CUST00000911,PLN011,DEV0000627,Midwest,SITE00028,4G LTE,0.2,False
CALL0000022804,SUB00003524,CELL000255,2026-05-08 23:51:00,48.0,MO,Dropped,True,switch,2026-05-08,CUST00002325,PLN012,DEV0001760,Northeast,SITE00060,5G NR,0.8,True
CALL0000022806,SUB00004750,CELL000065,2026-04-15 23:26:00,372.0,MO,Failed,False,switch,2026-04-15,CUST00002947,PLN020,DEV0002475,West,SITE00015,4G LTE,6.2,False
CALL0000022809,SUB00001053,CELL000005,2026-04-09 07:17:00,237.0,MT,Completed,True,switch,2026-04-09,CUST00002847,PLN008,DEV0000922,Southeast,SITE00001,5G NR,3.95,False
CALL0000022812,SUB00001046,CELL000194,2026-04-13 23:45:00,509.0,MT,Failed,False,switch,2026-04-13,CUST00000073,PLN005,DEV0000494,Southwest,SITE00046,5G NR,8.483333333333333,False
CALL0000022813,SUB00004131,CELL000119,2026-05-07 22:36:00,2.0,MO,Completed,False,switch,2026-05-07,CUST00003666,PLN013,DEV0000510,Northeast,SITE00028,4G LTE,0.03333333333333333,False
CALL0000022817,SUB00000543,CELL000153,2026-04-13 15:01:00,143.0,MO,Completed,False,switch,2026-04-13,CUST00001727,PLN001,DEV0000769,Midwest,SITE00036,5G NR,2.3833333333333333,False
CALL0000022823,SUB00001077,CELL000127,2026-05-19 21:30:00,306.0,MO,Completed,False,switch,2026-05-19,CUST00000901,PLN017,DEV0001489,Northeast,SITE00030,4G LTE,5.1,False
CALL0000022825,SUB00004532,CELL000017,2026-05-10 16:45:00,301.0,MO,Completed,False,switch,2026-05-10,CUST00002445,PLN009,DEV0000628,Southwest,SITE00004,4G LTE,5.016666666666667,False
CALL0000022826,SUB00001906,CELL000217,2026-05-09 18:21:00,132.0,MO,Failed,False,switch,2026-05-09,CUST00000548,PLN004,DEV0001411,Southeast,SITE00051,4G LTE,2.2,False
CALL0000022828,SUB00001414,CELL000255,2026-05-13 21:11:00,121.0,MO,Completed,False,switch,2026-05-13,CUST00001675,PLN013,DEV0000478,Southwest,SITE00060,5G NR,2.0166666666666666,False
CALL0000022830,SUB00003498,CELL000111,2026-04-26 20:42:00,246.0,MT,Completed,False,switch,2026-04-26,CUST00002565,PLN010,DEV0001886,Midwest,SITE00026,4G LTE,4.1,False
CALL0000022832,SUB00003727,CELL000026,2026-04-08 09:14:00,77.0,MT,Completed,True,switch,2026-04-08,CUST00002194,PLN013,DEV0000812,Northeast,SITE00006,5G NR,1.2833333333333334,False
CALL0000022839,SUB00003470,CELL000094,2026-05-18 21:05:00,286.0,MT,Completed,True,switch,2026-05-18,CUST00000564,PLN020,DEV0002423,Southeast,SITE00022,5G NR,4.766666666666667,False
CALL0000022840,SUB00004799,CELL000068,2026-05-12 06:24:00,107.0,MT,Dropped,False,switch,2026-05-12,CUST00002022,PLN019,DEV0001586,Southwest,SITE00015,4G LTE,1.7833333333333334,True
CALL0000022844,SUB00004863,CELL000191,2026-05-28 08:38:00,135.0,MO,Dropped,False,switch,2026-05-28,CUST00003073,PLN013,DEV0001067,West,SITE00045,4G LTE,2.25,True
CALL0000022845,SUB00002000,CELL000032,2026-04-10 20:15:00,180.0,MO,Completed,False,switch,2026-04-10,CUST00001015,PLN011,DEV0000405,Midwest,SITE00007,4G LTE,3.0,False
CALL0000022847,SUB00002031,CELL000094,2026-05-20 04:38:00,47.0,MT,Completed,True,switch,2026-05-20,CUST00000002,PLN014,DEV0000950,West,SITE00022,5G NR,0.7833333333333333,False
CALL0000022849,SUB00004654,CELL000155,2026-05-02 09:41:00,98.0,MO,Completed,False,switch,2026-05-02,CUST00001313,PLN003,DEV0001122,West,SITE00036,5G NR,1.6333333333333333,False
CALL0000022850,SUB00003971,CELL000102,2026-05-21 13:56:00,282.0,MO,Failed,False,switch,2026-05-21,CUST00002105,PLN010,DEV0000287,Northeast,SITE00023,4G LTE,4.7,False
CALL0000022851,SUB00001312,CELL000147,2026-04-17 04:21:00,15.0,MO,Completed,False,switch,2026-04-17,CUST00003138,PLN015,DEV0000941,Northeast,SITE00035,4G LTE,0.25,False
