session_id,subscriber_id,cell_id,session_start_ts,session_end_ts,data_mb,avg_downlink_mbps,avg_uplink_mbps,latency_ms,packet_loss_pct,roaming_flag,source_system,session_date,customer_id,plan_id,device_id,home_region,site_id,technology,data_gb,poor_qoe_flag
DATA0000037688,SUB00001144,CELL000108,2026-04-18 19:43:50,2026-04-18 22:10:50,402.242,114.627,34.589,38.764,0.7033,False,pgw,2026-04-18,CUST00003632,PLN014,DEV0001640,Southeast,SITE00025,4G LTE,0.392814453125,False
DATA0000037689,SUB00003729,CELL000100,2026-04-21 23:37:22,2026-04-22 00:32:22,59.178,130.127,34.415,24.505,1.8946,False,pgw,2026-04-21,CUST00003698,PLN016,DEV0002073,Southwest,SITE00023,4G LTE,0.057791015625,False
DATA0000037690,SUB00000309,CELL000050,2026-05-07 04:29:32,2026-05-07 05:58:32,39.036,101.902,16.59,30.102,0.0,False,pgw,2026-05-07,CUST00004120,PLN007,DEV0001170,Southeast,SITE00011,4G LTE,0.03812109375,False
DATA0000037691,SUB00000093,CELL000010,2026-05-29 06:22:54,2026-05-29 06:43:54,432.001,81.693,29.051,31.097,0.1833,False,pgw,2026-05-29,CUST00001575,PLN002,DEV0001776,Southeast,SITE00002,4G LTE,0.4218759765625,False
DATA0000037692,SUB00002138,CELL000055,2026-04-09 14:33:08,2026-04-09 17:28:08,286.574,187.54,17.165,2.187,0.4234,False,pgw,2026-04-09,CUST00001061,PLN013,DEV0000983,Northeast,SITE00012,5G NR,0.279857421875,False
DATA0000037693,SUB00002275,CELL000111,2026-04-06 22:39:34,2026-04-07 01:23:34,187.153,91.257,14.358,36.574,1.5719,False,pgw,2026-04-06,CUST00003680,PLN015,DEV0001682,Northeast,SITE00026,4G LTE,0.1827666015625,False
DATA0000037694,SUB00002787,CELL000173,2026-05-11 22:08:20,2026-05-11 22:31:20,2687.96,62.323,17.391,44.384,0.0,False,pgw,2026-05-11,CUST00000233,PLN010,DEV0000331,Southeast,SITE00041,5G NR,2.6249609375,False
DATA0000037695,SUB00000186,CELL000062,2026-05-28 15:44:37,2026-05-28 17:26:37,148.213,132.967,30.717,33.451,0.8858,True,pgw,2026-05-28,CUST00001206,PLN003,DEV_BAD,Midwest,SITE00014,5G NR,0.1447392578125,False
DATA0000037696,SUB00002903,CELL000244,2026-04-04 03:23:19,2026-04-04 05:12:19,265.057,117.583,49.794,40.828,1.3268,False,pgw,2026-04-04,CUST00002352,PLN002,DEV0001007,Midwest,SITE00057,5G NR,0.2588447265625,False
DATA0000037697,SUB00001752,CELL000037,2026-04-22 14:34:58,2026-04-22 16:07:58,892.505,72.33,26.344,14.984,0.9569,False,pgw,2026-04-22,CUST00001437,PLN016,DEV0000855,Southeast,SITE00008,4G LTE,0.8715869140625,False
DATA0000037698,SUB00003023,CELL000025,2026-05-19 11:46:27,2026-05-19 12:15:27,122.641,36.783,35.857,20.315,1.4562,False,pgw,2026-05-19,CUST00004258,PLN007,DEV0002086,Northeast,SITE00006,5G NR,0.1197666015625,False
DATA0000037699,SUB00004506,CELL000021,2026-05-24 23:51:39,2026-05-25 00:26:39,156.284,44.615,30.802,33.012,0.9898,False,pgw,2026-05-24,CUST00002483,PLN012,DEV0000981,Midwest,SITE00005,4G LTE,0.15262109375,False
DATA0000037700,SUB00000914,CELL000114,2026-04-24 16:43:51,2026-04-24 17:45:51,89.328,141.64,17.943,31.743,1.9125,False,pgw,2026-04-24,CUST00002117,PLN011,DEV0002227,Southeast,SITE00026,5G NR,0.087234375,False
DATA0000037701,SUB00004532,CELL000126,2026-04-05 06:25:02,2026-04-05 06:53:02,290.235,154.372,40.061,44.678,0.2648,False,pgw,2026-04-05,CUST00002445,PLN009,DEV0000628,Southwest,SITE00030,4G LTE,0.2834326171875,False
DATA0000037702,SUB00003353,CELL000179,2026-05-27 03:25:39,2026-05-27 04:39:39,904.324,75.17,33.344,33.539,1.2365,False,pgw,2026-05-27,CUST00004092,PLN015,DEV0000822,Midwest,SITE00042,5G NR,0.88312890625,False
DATA0000037703,SUB00003754,CELL000180,2026-04-26 11:42:17,2026-04-26 12:39:17,628.673,47.398,30.641,12.542,0.5754,False,pgw,2026-04-26,CUST00001611,PLN011,DEV0001973,Southeast,SITE00043,4G LTE,0.6139384765625,False
DATA0000037704,SUB00002337,CELL000241,2026-04-24 04:28:42,2026-04-24 05:09:42,1021.621,72.518,34.92,23.957,0.9103,False,pgw,2026-04-24,CUST00000810,PLN012,DEV0002219,Southeast,SITE00056,5G NR,0.9976767578125,False
DATA0000037705,SUB00000221,CELL000115,2026-04-07 05:22:52,2026-04-07 06:58:52,1902.454,291.986,18.913,39.595,0.6729,False,pgw,2026-04-07,CUST00002148,PLN002,DEV0001919,Midwest,SITE00027,5G NR,1.857865234375,False
DATA0000037706,SUB00003878,CELL000145,2026-04-03 16:47:02,2026-04-03 17:12:02,7.407,4.502,42.168,31.185,0.5898,False,pgw,2026-04-03,CUST00001713,PLN017,DEV0000297,West,SITE00035,4G LTE,0.0072333984375,False
DATA0000037707,SUB00003629,CELL000032,2026-05-01 11:42:11,2026-05-01 12:03:11,2174.247,159.887,25.155,18.914,1.4397,False,pgw,2026-05-01,CUST00002531,PLN015,DEV0000311,Midwest,SITE00007,4G LTE,2.1232880859375,False
DATA0000037708,SUB00000772,CELL000246,2026-04-07 23:27:10,2026-04-08 02:13:10,111.998,27.368,31.195,32.229,0.1587,True,pgw,2026-04-07,CUST00004079,PLN019,DEV0001954,Southeast,SITE00057,4G LTE,0.109373046875,False
DATA0000037709,SUB00001770,CELL000053,2026-05-31 06:54:36,2026-05-31 07:33:36,398.91,57.388,34.928,9.199,2.0422,False,pgw,2026-05-31,CUST00000832,PLN011,DEV0001233,Northeast,SITE00012,5G NR,0.389560546875,True
DATA0000037710,SUB00002484,CELL000018,2026-05-01 16:26:20,2026-05-01 18:06:20,91.051,189.427,34.954,43.913,1.1885,False,pgw,2026-05-01,CUST00000404,PLN002,DEV0001280,Southeast,SITE00004,5G NR,0.0889169921875,False
DATA0000037711,SUB00002950,CELL000162,2026-05-30 13:51:58,2026-05-30 16:13:58,366.55,68.777,17.358,16.04,1.4346,False,pgw,2026-05-30,CUST00001740,PLN001,DEV0000671,West,SITE00038,4G LTE,0.357958984375,False
DATA0000037712,SUB00004105,CELL000130,2026-04-20 10:48:10,2026-04-20 12:32:10,209.047,41.551,23.44,63.738,0.3079,False,pgw,2026-04-20,CUST00004045,PLN018,DEV0002482,West,SITE00031,4G LTE,0.2041474609375,False
DATA0000037713,SUB00002789,CELL000023,2026-05-18 16:58:24,2026-05-18 18:17:24,708.857,71.797,39.979,32.045,0.4536,False,pgw,2026-05-18,CUST00003887,PLN014,DEV0001351,Northeast,SITE00005,4G LTE,0.6922431640625,False
DATA0000037714,SUB00001792,CELL000066,2026-04-04 13:40:57,2026-04-04 16:28:57,619.381,33.535,36.205,62.198,0.5711,True,pgw,2026-04-04,CUST00000106,PLN016,DEV0001469,Southwest,SITE00015,5G NR,0.6048642578125,False
DATA0000037715,SUB00002961,CELL000035,2026-04-10 10:50:58,2026-04-10 12:25:58,2111.141,92.553,34.296,36.733,0.3753,False,pgw,2026-04-10,CUST00003925,PLN020,DEV0002142,Midwest,SITE00007,5G NR,2.0616611328125,False
DATA0000037716,SUB00000040,CELL000018,2026-04-24 23:36:05,2026-04-25 00:55:05,125.348,118.28,39.101,2.0,1.7367,False,pgw,2026-04-24,CUST00000709,PLN016,DEV0001825,Midwest,SITE00004,5G NR,0.12241015625,False
DATA0000037717,SUB00002164,CELL000011,2026-04-12 09:11:51,2026-04-12 11:04:51,379.124,32.415,18.195,16.095,0.9144,False,pgw,2026-04-12,CUST00003252,PLN016,DEV0000009,West,SITE00002,5G NR,0.37023828125,False
DATA0000037718,SUB00001620,CELL000170,2026-05-30 13:29:08,2026-05-30 14:09:08,1699.807,105.937,37.9,22.138,2.1285,False,pgw,2026-05-30,CUST00000519,PLN005,DEV0002065,Midwest,SITE00040,4G LTE,1.6599677734375,True
DATA0000037719,SUB00002879,CELL000023,2026-05-21 03:13:09,2026-05-21 04:50:09,485.75,106.519,13.004,33.943,0.6846,False,pgw,2026-05-21,CUST00001484,PLN002,DEV0000257,Northeast,SITE00005,4G LTE,0.474365234375,False
DATA0000037720,SUB00003611,CELL000016,2026-05-27 16:27:16,2026-05-27 18:15:16,1080.368,107.512,28.326,13.85,0.0,False,pgw,2026-05-27,CUST00004200,PLN001,DEV0001263,Southeast,SITE00004,4G LTE,1.055046875,False
DATA0000037721,SUB00001450,CELL000027,2026-05-21 02:19:49,2026-05-21 04:35:49,388.158,81.867,48.169,42.943,0.9782,False,pgw,2026-05-21,CUST00000936,PLN009,DEV0001698,Northeast,SITE00006,4G LTE,0.379060546875,False
DATA0000037722,SUB00004635,CELL000044,2026-04-09 14:07:12,2026-04-09 14:48:12,85.079,55.533,16.093,28.071,1.3422,False,pgw,2026-04-09,CUST00000031,PLN017,DEV0000999,Southeast,SITE00009,4G LTE,0.0830849609375,False
DATA0000037723,SUB00000446,CELL000234,2026-05-27 07:55:04,2026-05-27 08:55:04,680.078,117.251,36.106,41.095,0.6563,False,pgw,2026-05-27,CUST00001909,PLN007,DEV0000049,Southeast,SITE00055,5G NR,0.664138671875,False
DATA0000037724,SUB00003417,CELL000044,2026-04-25 06:26:37,2026-04-25 06:44:37,251.925,135.916,41.368,59.561,0.4539,False,pgw,2026-04-25,CUST00003134,PLN015,DEV0000243,Southeast,SITE00009,4G LTE,0.2460205078125,False
DATA0000037725,SUB00001953,CELL000032,2026-04-08 21:29:11,2026-04-08 23:03:11,146.465,122.086,23.828,60.155,1.2286,True,pgw,2026-04-08,CUST00004098,PLN014,DEV0001844,Midwest,SITE00007,4G LTE,0.1430322265625,False
DATA0000037726,SUB00002625,CELL000009,2026-05-25 08:48:56,2026-05-25 09:49:56,190.903,113.147,27.573,19.691,1.822,True,pgw,2026-05-25,CUST00003087,PLN007,DEV0001388,West,SITE00002,4G LTE,0.1864287109375,False
DATA0000037727,SUB00004269,CELL000203,2026-04-29 08:51:10,2026-04-29 09:28:10,738.231,96.047,14.345,37.848,0.0,False,pgw,2026-04-29,CUST00003539,PLN012,DEV0000413,Midwest,SITE00048,5G NR,0.7209287109375,False
DATA0000037728,SUB00001202,CELL000206,2026-04-08 12:50:21,2026-04-08 15:29:21,1722.771,16.484,29.742,39.059,0.0,False,pgw,2026-04-08,CUST00003731,PLN015,DEV0000012,Northeast,SITE00048,4G LTE,1.6823935546875,False
DATA0000037729,SUB00004996,CELL000072,2026-05-25 15:09:26,2026-05-25 16:04:26,623.955,4.96,26.022,2.0,0.9709,False,pgw,2026-05-25,CUST00003626,PLN016,DEV0001594,Southeast,SITE00017,5G NR,0.6093310546875,False
DATA0000037730,SUB00003082,CELL000031,2026-05-24 08:02:54,2026-05-24 08:05:54,822.372,163.516,36.804,35.578,1.4571,True,pgw,2026-05-24,CUST00001258,PLN005,DEV0002253,Southeast,SITE00007,4G LTE,0.80309765625,False
DATA0000037731,SUB00002072,CELL000197,2026-04-28 16:29:56,2026-04-28 18:46:56,1056.738,235.582,22.85,49.321,1.2308,False,pgw,2026-04-28,CUST00003153,PLN006,DEV0001311,Southeast,SITE00046,4G LTE,1.031970703125,False
DATA0000037732,SUB00000807,CELL000145,2026-05-30 04:20:15,2026-05-30 05:16:15,617.944,89.991,37.72,26.002,1.8959,False,pgw,2026-05-30,CUST00001465,PLN007,DEV0000102,Southwest,SITE00035,4G LTE,0.6034609375,False
DATA0000037733,SUB00001323,CELL000209,2026-04-12 04:31:17,2026-04-12 07:22:17,391.816,188.998,22.537,57.494,0.0,False,pgw,2026-04-12,CUST00003636,PLN013,DEV0001696,West,SITE00049,5G NR,0.3826328125,False
DATA0000037734,SUB00002529,CELL000181,2026-04-21 18:02:04,2026-04-21 20:30:04,875.898,158.682,27.406,49.864,2.383,False,pgw,2026-04-21,CUST00002882,PLN001,DEV0000570,Southeast,SITE00043,5G NR,0.855369140625,True
DATA0000037735,SUB00002999,CELL000137,2026-04-21 11:49:54,2026-04-21 13:36:54,260.901,74.84,30.564,63.712,0.4859,True,pgw,2026-04-21,CUST00000567,PLN011,DEV0000519,Northeast,SITE00032,5G NR,0.2547861328125,False
DATA0000037736,SUB00003267,CELL000026,2026-04-16 05:41:41,2026-04-16 08:32:41,274.12,165.504,24.942,41.257,1.163,True,pgw,2026-04-16,CUST00000050,PLN018,DEV0000726,West,SITE00006,5G NR,0.2676953125,False
DATA0000037737,SUB00003844,CELL000065,2026-04-18 03:57:03,2026-04-18 05:14:03,889.322,135.856,20.295,29.002,0.0,False,pgw,2026-04-18,CUST00000863,PLN015,DEV0001269,West,SITE00015,4G LTE,0.868478515625,False
DATA0000037738,SUB00003539,CELL000247,2026-04-22 11:12:12,2026-04-22 11:32:12,293.542,85.487,38.026,19.179,0.757,False,pgw,2026-04-22,CUST00003122,PLN002,DEV0000405,West,SITE00058,4G LTE,0.286662109375,False
DATA0000037739,SUB00001381,CELL000230,2026-04-24 23:44:05,2026-04-25 02:03:05,408.493,196.28,24.732,72.978,1.2109,False,pgw,2026-04-24,CUST00000983,PLN010,DEV0002363,Southeast,SITE00054,5G NR,0.3989189453125,False
DATA0000037740,SUB00000001,CELL000240,2026-05-20 04:10:26,2026-05-20 04:58:26,1626.726,119.371,36.302,31.241,0.4905,False,pgw,2026-05-20,CUST00002628,PLN001,DEV0001380,Southeast,SITE00056,5G NR,1.588599609375,False
DATA0000037741,SUB00004536,CELL000012,2026-04-15 23:23:14,2026-04-16 00:25:14,836.651,58.125,25.678,41.558,0.7992,False,pgw,2026-04-15,CUST00003915,PLN001,DEV0002287,Northeast,SITE00003,5G NR,0.8170419921875,False
DATA0000037742,SUB00001530,CELL000129,2026-05-18 16:42:56,2026-05-18 19:14:56,1284.875,129.773,23.762,48.983,0.8158,False,pgw,2026-05-18,CUST00001055,PLN013,DEV0001426,Midwest,SITE00030,4G LTE,1.2547607421875,False
DATA0000037743,SUB00003421,CELL000147,2026-05-02 15:04:58,2026-05-02 16:27:58,1728.969,126.2,39.579,31.111,1.2802,False,pgw,2026-05-02,CUST00004459,PLN010,DEV0000405,West,SITE00035,4G LTE,1.6884462890625,False
DATA0000037744,SUB00002513,CELL000197,2026-04-02 18:45:29,2026-04-02 20:12:29,716.186,142.377,31.651,24.926,2.2285,False,pgw,2026-04-02,CUST00003452,PLN011,DEV0000073,Southwest,SITE00046,4G LTE,0.699400390625,True
DATA0000037745,SUB00002856,CELL000018,2026-04-14 08:01:41,2026-04-14 08:06:41,1316.897,130.766,44.958,38.682,1.2567,False,pgw,2026-04-14,CUST00003836,PLN012,DEV0000727,Southwest,SITE00004,5G NR,1.2860322265625,False
DATA0000037746,SUB00004421,CELL000144,2026-05-22 05:23:50,2026-05-22 07:58:50,56.368,93.068,19.014,9.205,0.6229,False,pgw,2026-05-22,CUST00000927,PLN017,DEV0000042,Southeast,SITE00034,5G NR,0.055046875,False
DATA0000037747,SUB00003507,CELL000136,2026-04-26 22:09:29,2026-04-26 23:04:29,875.761,162.394,25.131,48.563,1.913,True,pgw,2026-04-26,CUST00002869,PLN006,DEV0001454,Midwest,SITE00032,4G LTE,0.8552353515625,False
DATA0000037748,SUB00001958,CELL000252,2026-04-18 16:44:23,2026-04-18 17:44:23,895.148,147.748,27.68,57.066,0.2989,False,pgw,2026-04-18,CUST00001262,PLN004,DEV0000625,Southeast,SITE00059,4G LTE,0.87416796875,False
DATA0000037749,SUB00004528,CELL000083,2026-04-22 00:09:48,2026-04-22 01:12:48,26.868,162.338,24.209,34.85,0.6375,False,pgw,2026-04-22,CUST00002466,PLN006,DEV0000261,Southwest,SITE00019,4G LTE,0.02623828125,False
DATA0000037750,SUB00002496,CELL000053,2026-05-24 21:35:48,2026-05-24 21:48:48,145.63,82.356,25.729,47.837,0.0002,True,pgw,2026-05-24,CUST00003357,PLN001,DEV0000213,West,SITE00012,5G NR,0.142216796875,False
DATA0000037751,SUB00001231,CELL000249,2026-05-21 03:41:48,2026-05-21 06:21:48,471.659,83.69,13.358,37.511,1.3033,False,pgw,2026-05-21,CUST00001523,PLN013,DEV_BAD,Northeast,SITE00058,5G NR,0.4606044921875,False
DATA0000037752,SUB00001175,CELL000179,2026-05-08 18:41:32,2026-05-08 20:49:32,879.858,23.765,18.8,34.655,1.3026,False,pgw,2026-05-08,CUST00002580,PLN004,DEV0000764,Southwest,SITE00042,5G NR,0.859236328125,False
DATA0000037753,SUB00000497,CELL000210,2026-05-15 15:00:35,2026-05-15 15:29:35,1098.214,139.027,21.896,24.805,0.2085,True,pgw,2026-05-15,CUST00003593,PLN001,DEV0002231,Midwest,SITE00049,4G LTE,1.072474609375,False
DATA0000037754,SUB00001024,CELL000225,2026-05-17 11:55:07,2026-05-17 13:21:07,1506.26,122.674,29.923,46.194,0.0,False,pgw,2026-05-17,CUST00000223,PLN004,DEV0002300,Northeast,SITE00053,4G LTE,1.47095703125,False
DATA0000037755,SUB00003829,CELL000127,2026-04-27 00:40:33,2026-04-27 00:57:33,1858.96,57.136,44.43,35.36,0.5829,False,pgw,2026-04-27,CUST00004187,PLN018,DEV0002074,Northeast,SITE00030,4G LTE,1.815390625,False
DATA0000037756,SUB00003936,CELL000246,2026-05-01 14:16:51,2026-05-01 16:04:51,395.191,143.884,34.441,40.155,0.0,False,pgw,2026-05-01,CUST00000616,PLN006,DEV0000162,Midwest,SITE00057,4G LTE,0.3859287109375,False
DATA0000037757,SUB00002867,CELL000120,2026-04-19 10:44:36,2026-04-19 12:37:36,48.317,159.317,39.066,56.19,0.253,False,pgw,2026-04-19,CUST00003411,PLN007,DEV0000083,Midwest,SITE00028,4G LTE,0.0471845703125,False
DATA0000037758,SUB00004095,CELL000175,2026-05-22 09:56:03,2026-05-22 11:09:03,130.975,148.438,37.128,9.552,0.5983,False,pgw,2026-05-22,CUST00004305,PLN018,DEV0002470,Northeast,SITE00041,4G LTE,0.1279052734375,False
DATA0000037759,SUB00004296,CELL000158,2026-04-25 23:44:51,2026-04-26 01:26:51,35.932,13.249,39.654,16.319,0.8835,True,pgw,2026-04-25,CUST00000816,PLN016,DEV0000838,Southeast,SITE00037,5G NR,0.03508984375,False
DATA0000037760,SUB00001530,CELL000025,2026-04-05 21:42:34,2026-04-06 00:05:34,42.615,58.687,55.541,38.98,0.0,False,pgw,2026-04-05,CUST00001055,PLN013,DEV0001426,Midwest,SITE00006,5G NR,0.0416162109375,False
DATA0000037761,SUB00004472,CELL000091,2026-05-10 23:17:49,2026-05-11 01:06:49,253.237,110.567,19.347,17.952,2.1857,False,pgw,2026-05-10,CUST00001228,PLN004,DEV0000006,Southeast,SITE00021,5G NR,0.2473017578125,True
DATA0000037762,SUB00004321,CELL000058,2026-05-10 10:52:18,2026-05-10 12:00:18,870.917,196.457,31.773,58.609,0.0,True,pgw,2026-05-10,CUST00000999,PLN004,DEV0001195,Southeast,SITE00013,5G NR,0.8505048828125,False
DATA0000037763,SUB00003538,CELL000083,2026-04-04 14:01:45,2026-04-04 17:01:45,1722.606,22.371,23.17,19.849,0.7753,False,pgw,2026-04-04,CUST00002675,PLN003,DEV0001960,West,SITE00019,4G LTE,1.682232421875,False
DATA0000037764,SUB00002562,CELL000080,2026-05-22 04:18:22,2026-05-22 06:57:22,532.792,216.515,14.924,31.983,1.7888,False,pgw,2026-05-22,CUST00000350,PLN007,DEV0000096,Southwest,SITE00018,5G NR,0.5203046875,False
DATA0000037765,SUB00001853,CELL000183,2026-05-28 11:56:48,2026-05-28 13:36:48,526.864,103.609,37.808,58.413,0.6246,False,pgw,2026-05-28,CUST00002614,PLN006,DEV0001004,Southeast,SITE00043,4G LTE,0.514515625,False
DATA0000037766,SUB00002201,CELL000051,2026-04-06 19:22:52,2026-04-06 20:52:52,801.076,138.036,34.851,47.159,0.7669,False,pgw,2026-04-06,CUST00002986,PLN018,DEV0001755,Midwest,SITE00011,5G NR,0.78230078125,False
DATA0000037767,SUB00004792,CELL000035,2026-04-23 21:13:39,2026-04-23 21:25:39,470.079,114.448,28.891,12.855,0.9497,False,pgw,2026-04-23,CUST00003808,PLN017,DEV0000886,West,SITE00007,5G NR,0.4590615234375,False
DATA0000037768,SUB00004061,CELL000103,2026-04-11 00:53:17,2026-04-11 00:58:17,48.148,67.794,10.012,33.598,0.6805,False,pgw,2026-04-11,CUST00002649,PLN015,DEV0002451,West,SITE00023,4G LTE,0.04701953125,False
DATA0000037769,SUB00001375,CELL000183,2026-05-01 16:43:32,2026-05-01 18:07:32,414.11,136.39,22.962,19.397,0.0078,False,pgw,2026-05-01,CUST00000159,PLN011,DEV0002242,West,SITE00043,4G LTE,0.404404296875,False
DATA0000037770,SUB00000344,CELL000245,2026-05-18 16:25:14,2026-05-18 19:22:14,692.08,80.42,40.775,39.261,0.7357,False,pgw,2026-05-18,CUST00001255,PLN020,DEV0002335,Midwest,SITE00057,4G LTE,0.675859375,False
DATA0000037771,SUB00000836,CELL000113,2026-04-02 16:59:03,2026-04-02 19:08:03,693.028,130.166,31.928,35.814,0.0761,True,pgw,2026-04-02,CUST00001938,PLN017,DEV0000090,Southwest,SITE00026,5G NR,0.67678515625,False
DATA0000037772,SUB00003406,CELL000186,2026-05-07 15:17:23,2026-05-07 15:42:23,2305.271,169.608,18.246,35.661,0.0,False,pgw,2026-05-07,CUST00001028,PLN012,DEV0000790,Southeast,SITE00044,5G NR,2.2512412109375,False
DATA0000037773,SUB00002644,CELL000048,2026-04-08 15:02:00,2026-04-08 17:36:00,1158.103,204.182,12.009,26.734,0.6014,False,pgw,2026-04-08,CUST00001374,PLN017,DEV0001203,West,SITE00010,5G NR,1.1309599609375,False
DATA0000037774,SUB00002758,CELL000161,2026-04-14 13:22:18,2026-04-14 15:50:18,343.452,26.81,24.91,35.136,0.0,False,pgw,2026-04-14,CUST00003783,PLN004,DEV0000847,Southwest,SITE00037,4G LTE,0.33540234375,False
DATA0000037775,SUB00003497,CELL000050,2026-05-01 20:29:35,2026-05-01 22:08:35,62.525,178.675,15.157,23.044,1.9325,False,pgw,2026-05-01,CUST00002568,PLN017,DEV0000564,Northeast,SITE00011,4G LTE,0.0610595703125,False
DATA0000037776,SUB00003877,CELL000150,2026-04-06 11:19:03,2026-04-06 11:26:03,338.884,137.598,39.008,56.991,1.2685,True,pgw,2026-04-06,CUST00001012,PLN017,DEV0001632,Midwest,SITE00035,4G LTE,0.33094140625,False
DATA0000037777,SUB00004942,CELL000129,2026-05-20 05:42:37,2026-05-20 08:13:37,159.991,172.379,20.131,24.824,0.8274,False,pgw,2026-05-20,CUST00004089,PLN020,DEV0002072,Southwest,SITE00030,4G LTE,0.1562412109375,False
DATA0000037778,SUB00004796,CELL000139,2026-05-26 20:35:24,2026-05-26 22:09:24,325.872,124.565,21.153,14.868,0.0389,False,pgw,2026-05-26,CUST00003828,PLN004,DEV0001762,Northeast,SITE00033,5G NR,0.318234375,False
DATA0000037779,SUB00002813,CELL000080,2026-04-18 03:37:45,2026-04-18 03:48:45,2934.703,151.868,11.776,36.231,0.2108,False,pgw,2026-04-18,CUST00002308,PLN003,DEV0000341,Midwest,SITE00018,5G NR,2.8659208984375,False
DATA0000037780,SUB00003426,CELL000107,2026-05-09 22:13:42,2026-05-09 23:56:42,867.551,144.128,34.41,24.558,0.5285,False,pgw,2026-05-09,CUST00001264,PLN010,DEV0002273,Southeast,SITE00025,5G NR,0.8472177734375,False
DATA0000037781,SUB00004582,CELL000001,2026-04-20 04:43:27,2026-04-20 05:31:27,175.122,67.232,44.818,45.081,0.1598,True,pgw,2026-04-20,CUST00003981,PLN014,DEV0000987,West,SITE00001,4G LTE,0.171017578125,False
DATA0000037782,SUB00002407,CELL000213,2026-04-20 06:41:40,2026-04-20 06:57:40,438.485,94.951,43.067,40.935,0.0155,False,pgw,2026-04-20,CUST00003290,PLN003,DEV0002092,Midwest,SITE00050,5G NR,0.4282080078125,False
DATA0000037783,SUB00001687,CELL000082,2026-05-17 05:55:59,2026-05-17 08:44:59,1529.39,59.885,8.781,22.556,0.6202,False,pgw,2026-05-17,CUST00003699,PLN008,DEV0001269,Southwest,SITE00019,5G NR,1.493544921875,False
DATA0000037784,SUB00001438,CELL000239,2026-04-21 17:41:54,2026-04-21 18:35:54,3420.484,141.704,17.438,18.47,1.3182,True,pgw,2026-04-21,CUST00002277,PLN012,DEV0002465,Midwest,SITE00056,4G LTE,3.34031640625,False
DATA0000037785,SUB00000077,CELL000020,2026-05-10 08:27:42,2026-05-10 09:31:42,758.892,124.496,40.448,25.49,0.1956,False,pgw,2026-05-10,CUST00000035,PLN009,DEV0000011,Midwest,SITE00004,4G LTE,0.74110546875,False
DATA0000037786,SUB00003045,CELL000157,2026-04-25 04:14:50,2026-04-25 06:51:50,1977.055,120.103,36.313,39.106,1.2971,False,pgw,2026-04-25,CUST00004064,PLN002,DEV0000522,Southeast,SITE00037,5G NR,1.9307177734375,False
DATA0000037787,SUB00002916,CELL000136,2026-04-12 16:28:46,2026-04-12 18:59:46,172.734,172.594,34.086,46.53,1.485,False,pgw,2026-04-12,CUST00001532,PLN011,DEV0001791,West,SITE00032,4G LTE,0.168685546875,False
DATA0000037788,SUB00000350,CELL000170,2026-04-23 11:05:36,2026-04-23 13:59:36,548.214,59.743,36.944,32.467,0.0426,True,pgw,2026-04-23,CUST00000187,PLN001,DEV0000362,Northeast,SITE00040,4G LTE,0.535365234375,False
DATA0000037789,SUB00003984,CELL000220,2026-04-19 12:57:40,2026-04-19 14:57:40,65.31,89.312,12.398,37.026,1.6514,False,pgw,2026-04-19,CUST00002788,PLN006,DEV0001865,West,SITE00052,4G LTE,0.063779296875,False
DATA0000037790,SUB00001697,CELL000077,2026-05-30 16:39:59,2026-05-30 19:14:59,1344.182,175.734,41.903,21.339,0.8592,False,pgw,2026-05-30,CUST00003623,PLN017,DEV0002266,West,SITE00018,4G LTE,1.312677734375,False
DATA0000037792,SUB00001432,CELL000048,2026-04-13 18:54:53,2026-04-13 21:44:53,410.77,115.654,12.788,54.019,0.5387,True,pgw,2026-04-13,CUST00002161,PLN020,DEV0002313,Southeast,SITE00010,5G NR,0.401142578125,False
DATA0000037793,SUB00003995,CELL000238,2026-04-07 12:25:14,2026-04-07 13:45:14,96.68,177.793,26.784,35.721,0.0,False,pgw,2026-04-07,CUST00004167,PLN008,DEV0001402,Southeast,SITE00056,5G NR,0.0944140625,False
DATA0000037794,SUB00002264,CELL000079,2026-05-23 10:12:29,2026-05-23 10:31:29,94.575,109.226,38.56,50.964,0.2993,False,pgw,2026-05-23,CUST00003247,PLN017,DEV0002105,Southeast,SITE00018,5G NR,0.0923583984375,False
DATA0000037795,SUB00000336,CELL000090,2026-04-21 19:44:18,2026-04-21 20:27:18,140.926,97.266,21.151,24.056,0.6519,True,pgw,2026-04-21,CUST00001601,PLN005,DEV0002347,Northeast,SITE00020,4G LTE,0.137623046875,False
DATA0000037796,SUB00002352,CELL000095,2026-05-10 22:21:43,2026-05-10 22:29:43,34.893,214.197,34.669,25.047,1.3096,False,pgw,2026-05-10,CUST00003858,PLN007,DEV0001558,West,SITE00022,4G LTE,0.0340751953125,False
DATA0000037797,SUB00000668,CELL000050,2026-05-24 18:04:06,2026-05-24 20:48:06,360.173,102.004,18.185,39.277,1.4178,False,pgw,2026-05-24,CUST00001341,PLN007,DEV0000840,Northeast,SITE00011,4G LTE,0.3517314453125,False
DATA0000037798,SUB00003592,CELL000190,2026-05-15 08:07:11,2026-05-15 09:38:11,215.46,72.45,27.825,33.824,0.1445,False,pgw,2026-05-15,CUST00003283,PLN009,DEV0000192,Southeast,SITE00045,4G LTE,0.21041015625,False
