sms_id,subscriber_id,cell_id,sms_ts,direction,delivery_status,roaming_flag,sms_date,customer_id,plan_id,failed_sms_flag
SMS0000016208,SUB00003147,CELL000085,2026-05-18 13:47:23,MO,Delivered,False,2026-05-18,CUST00003157,PLN016,False
SMS0000016209,SUB00000018,CELL000092,2026-05-31 00:35:25,MO,Delivered,True,2026-05-31,CUST00000276,PLN013,False
SMS0000016210,SUB00003653,CELL000249,2026-04-02 06:09:01,MO,Expired,False,2026-04-02,CUST00000502,PLN013,True
SMS0000016211,SUB00001747,CELL000193,2026-04-28 17:57:53,MO,Delivered,False,2026-04-28,CUST00004206,PLN014,False
SMS0000016212,SUB00003353,CELL000181,2026-04-23 07:17:56,MO,Expired,False,2026-04-23,CUST00004092,PLN015,True
SMS0000016213,SUB00004552,CELL000133,2026-04-03 13:12:09,MO,Delivered,False,2026-04-03,CUST00001313,PLN001,False
SMS0000016214,SUB00004050,CELL000226,2026-05-13 17:39:55,MO,Delivered,False,2026-05-13,CUST00002350,PLN015,False
SMS0000016215,SUB00003499,CELL000146,2026-04-20 20:21:56,MT,Failed,False,2026-04-20,CUST00003942,PLN016,True
SMS0000016216,SUB00001440,CELL000027,2026-04-18 20:15:27,MO,Delivered,False,2026-04-18,CUST00003012,PLN006,False
SMS0000016217,SUB00004651,CELL000038,2026-04-19 17:28:54,MT,Delivered,False,2026-04-19,CUST00002524,PLN013,False
SMS0000016218,SUB00003417,CELL000023,2026-05-09 10:17:56,MO,Expired,False,2026-05-09,CUST00003134,PLN015,True
SMS0000016219,SUB00004230,CELL000013,2026-04-26 12:50:33,MT,Expired,False,2026-04-26,CUST00001749,PLN007,True
SMS0000016220,SUB00004805,CELL000212,2026-05-01 17:21:08,MT,Delivered,True,2026-05-01,CUST00001340,PLN004,False
SMS0000016221,SUB00004781,CELL000016,2026-04-08 14:20:45,MT,Delivered,True,2026-04-08,CUST00001098,PLN010,False
SMS0000016222,SUB00004366,CELL000109,2026-05-15 06:37:49,MO,Expired,False,2026-05-15,CUST00000669,PLN012,True
SMS0000016223,SUB00003077,CELL000174,2026-04-07 03:17:35,MT,Expired,False,2026-04-07,CUST00000263,PLN012,True
SMS0000016224,SUB00003188,CELL000246,2026-04-17 00:20:10,MO,Failed,False,2026-04-17,CUST00004017,PLN005,True
SMS0000016225,SUB00003443,CELL000124,2026-04-07 19:10:36,MT,Expired,False,2026-04-07,CUST00001432,PLN001,True
SMS0000016226,SUB00001836,CELL000149,2026-04-11 18:08:39,MO,Failed,False,2026-04-11,CUST00002682,PLN016,True
SMS0000016227,SUB00002265,CELL000233,2026-04-30 13:32:27,MO,Delivered,False,2026-04-30,CUST00000811,PLN012,False
SMS0000016228,SUB00001125,CELL000155,2026-04-15 09:05:48,MO,Expired,False,2026-04-15,CUST00003380,PLN012,True
SMS0000016229,SUB00001368,CELL000182,2026-04-29 01:49:31,MO,Delivered,True,2026-04-29,CUST00002762,PLN019,False
SMS0000016230,SUB00001917,CELL000193,2026-04-26 07:48:45,MT,Failed,True,2026-04-26,CUST00003341,PLN008,True
SMS0000016231,SUB00000182,CELL000200,2026-04-17 02:14:14,MO,Delivered,False,2026-04-17,CUST00004153,PLN018,False
SMS0000016232,SUB00000343,CELL000163,2026-05-21 22:53:18,MT,Failed,False,2026-05-21,CUST00000674,PLN020,True
SMS0000016233,SUB00003988,CELL000212,2026-05-29 11:15:12,MO,Delivered,False,2026-05-29,CUST00004114,PLN002,False
SMS0000016234,SUB00001577,CELL000171,2026-05-04 14:03:13,MO,Expired,False,2026-05-04,CUST00004259,PLN019,True
SMS0000016235,SUB00002597,CELL000086,2026-05-12 01:34:54,MO,Delivered,True,2026-05-12,CUST00004248,PLN007,False
SMS0000016236,SUB00002079,CELL000218,2026-04-03 01:45:41,MT,Expired,False,2026-04-03,CUST00002060,PLN012,True
SMS0000016237,SUB00003703,CELL000166,2026-05-20 03:31:40,MO,Failed,False,2026-05-20,CUST00002409,PLN005,True
SMS0000016238,SUB00000361,CELL000017,2026-05-17 04:42:04,MT,Failed,False,2026-05-17,CUST00000107,PLN007,True
SMS0000016239,SUB00000070,CELL000196,2026-04-05 03:34:18,MT,Delivered,True,2026-04-05,CUST00000996,PLN008,False
SMS0000016240,SUB00001479,CELL000184,2026-05-03 10:08:55,MO,Delivered,False,2026-05-03,CUST00000771,PLN011,False
SMS0000016241,SUB00001453,CELL000204,2026-04-02 07:54:21,MO,Expired,False,2026-04-02,CUST00002544,PLN018,True
SMS0000016242,SUB00001603,CELL000096,2026-05-13 22:09:51,MO,Failed,False,2026-05-13,CUST00000914,PLN002,True
SMS0000016243,SUB00001522,CELL000026,2026-05-25 11:55:02,MT,Delivered,False,2026-05-25,CUST00000289,PLN015,False
SMS0000016244,SUB00002636,CELL000069,2026-05-12 19:11:45,MO,Expired,False,2026-05-12,CUST00002335,PLN017,True
SMS0000016245,SUB00001099,CELL000022,2026-04-17 21:46:09,MT,Delivered,False,2026-04-17,CUST00001278,PLN017,False
SMS0000016246,SUB00002044,CELL000150,2026-05-19 16:16:29,MT,Expired,False,2026-05-19,CUST00004452,PLN013,True
SMS0000016247,SUB00000208,CELL000101,2026-05-01 05:47:45,MT,Failed,True,2026-05-01,CUST00003669,PLN019,True
SMS0000016248,SUB00002734,CELL000202,2026-05-18 17:53:15,MT,Expired,False,2026-05-18,CUST00001828,PLN012,True
SMS0000016249,SUB00001928,CELL000181,2026-04-04 20:58:39,MT,Expired,False,2026-04-04,CUST00003381,PLN003,True
SMS0000016250,SUB00004887,CELL000036,2026-04-10 11:37:04,MO,Delivered,True,2026-04-10,CUST00003026,PLN019,False
SMS0000016251,SUB00004509,CELL000002,2026-05-28 03:07:01,MT,Delivered,False,2026-05-28,CUST00003421,PLN004,False
SMS0000016252,SUB00000918,CELL000042,2026-04-14 20:37:09,MO,Delivered,False,2026-04-14,CUST00001385,PLN009,False
SMS0000016253,SUB00001784,CELL000185,2026-05-27 05:12:59,MO,Expired,False,2026-05-27,CUST00004079,PLN016,True
SMS0000016254,SUB00001934,CELL000060,2026-04-16 20:31:42,MO,Delivered,True,2026-04-16,CUST00002263,PLN015,False
SMS0000016255,SUB00003472,CELL000110,2026-05-20 18:03:22,MO,Delivered,False,2026-05-20,CUST00001475,PLN008,False
SMS0000016256,SUB00003080,CELL000214,2026-04-10 21:57:17,MO,Expired,False,2026-04-10,CUST00004004,PLN005,True
SMS0000016257,SUB00000612,CELL000057,2026-04-11 13:12:01,MT,Delivered,False,2026-04-11,CUST_UNKNOWN,PLN004,False
SMS0000016258,SUB00003510,CELL000036,2026-04-12 00:25:41,MO,Delivered,False,2026-04-12,CUST00003318,PLN008,False
SMS0000016259,SUB00001331,CELL000196,2026-05-25 23:02:54,MT,Delivered,False,2026-05-25,CUST00002724,PLN020,False
SMS0000016260,SUB00004233,CELL000175,2026-04-11 03:06:41,MO,Expired,False,2026-04-11,CUST00004001,PLN010,True
SMS0000016261,SUB00004441,CELL000237,2026-05-17 10:52:25,MO,Delivered,True,2026-05-17,CUST00000236,PLN009,False
SMS0000016262,SUB00003498,CELL000148,2026-05-27 22:19:07,MO,Expired,False,2026-05-27,CUST00002565,PLN010,True
SMS0000016263,SUB00004587,CELL000037,2026-04-12 11:54:29,MT,Expired,False,2026-04-12,CUST00001068,PLN002,True
SMS0000016264,SUB00003603,CELL000030,2026-05-09 00:35:23,MO,Delivered,True,2026-05-09,CUST00000540,PLN018,False
SMS0000016265,SUB00002125,CELL000250,2026-05-19 06:28:24,MT,Expired,True,2026-05-19,CUST00001522,PLN020,True
SMS0000016266,SUB00004175,CELL000197,2026-04-06 16:21:52,MO,Delivered,True,2026-04-06,CUST00001377,PLN003,False
SMS0000016267,SUB00000992,CELL000011,2026-05-29 15:28:30,MT,Delivered,True,2026-05-29,CUST00003211,PLN008,False
SMS0000016268,SUB00004004,CELL000137,2026-04-21 19:57:09,MO,Expired,False,2026-04-21,CUST00002596,PLN014,True
SMS0000016269,SUB00002368,CELL000022,2026-04-27 04:37:22,MT,Delivered,False,2026-04-27,CUST00003779,PLN005,False
SMS0000016270,SUB00002285,CELL000027,2026-05-06 20:02:24,MT,Delivered,False,2026-05-06,CUST00002191,PLN019,False
SMS0000016271,SUB00001243,CELL000125,2026-05-18 07:24:18,MT,Delivered,True,2026-05-18,CUST00000465,PLN001,False
SMS0000016272,SUB00004354,CELL000144,2026-04-13 03:40:45,MT,Delivered,False,2026-04-13,CUST00003873,PLN006,False
SMS0000016273,SUB00001689,CELL000141,2026-04-03 20:47:14,MO,Delivered,False,2026-04-03,CUST00004333,PLN012,False
SMS0000016274,SUB00002806,CELL000072,2026-04-27 14:11:21,MO,Delivered,False,2026-04-27,CUST00001091,PLN008,False
SMS0000016275,SUB00000617,CELL000114,2026-05-03 14:18:38,MO,Delivered,False,2026-05-03,CUST00003510,PLN001,False
SMS0000016276,SUB00000696,CELL000185,2026-04-29 02:25:42,MO,Failed,False,2026-04-29,CUST00003959,PLN007,True
SMS0000016277,SUB00004087,CELL000094,2026-05-05 01:39:48,MT,Expired,False,2026-05-05,CUST00004034,PLN007,True
SMS0000016278,SUB00001807,CELL000044,2026-05-30 08:46:15,MO,Delivered,True,2026-05-30,CUST00003091,PLN019,False
SMS0000016279,SUB00004078,CELL000039,2026-04-22 00:31:49,MO,Expired,True,2026-04-22,CUST00003455,PLN006,True
SMS0000016280,SUB00001684,CELL000101,2026-05-15 07:11:50,MT,Delivered,False,2026-05-15,CUST00002701,PLN016,False
SMS0000016281,SUB00004143,CELL000254,2026-04-07 19:01:31,MO,Failed,True,2026-04-07,CUST00003409,PLN019,True
SMS0000016282,SUB00002425,CELL000210,2026-04-18 08:33:54,MO,Delivered,False,2026-04-18,CUST00002511,PLN002,False
SMS0000016283,SUB00000372,CELL000024,2026-05-12 03:50:35,MO,Expired,False,2026-05-12,CUST00002394,PLN001,True
SMS0000016284,SUB00003682,CELL000244,2026-05-04 12:54:32,MT,Expired,True,2026-05-04,CUST00000753,PLN009,True
SMS0000016285,SUB00002634,CELL000067,2026-05-02 22:28:11,MT,Delivered,False,2026-05-02,CUST00002964,PLN007,False
SMS0000016286,SUB00001398,CELL000172,2026-04-13 16:12:19,MT,Expired,True,2026-04-13,CUST00001396,PLN008,True
SMS0000016287,SUB00004431,CELL000074,2026-05-17 20:27:22,MO,Delivered,False,2026-05-17,CUST00001039,PLN001,False
SMS0000016288,SUB00001207,CELL000167,2026-05-20 22:07:28,MO,Failed,False,2026-05-20,CUST00003061,PLN018,True
SMS0000016289,SUB00004449,CELL000129,2026-04-17 02:25:14,MT,Delivered,False,2026-04-17,CUST00000583,PLN010,False
SMS0000016290,SUB00002356,CELL000232,2026-05-28 08:52:18,MT,Expired,False,2026-05-28,CUST00003199,PLN019,True
SMS0000016291,SUB00000696,CELL000196,2026-05-04 19:16:57,MT,Delivered,False,2026-05-04,CUST00003959,PLN007,False
SMS0000016292,SUB00003676,CELL000146,2026-05-03 19:40:06,MO,Delivered,False,2026-05-03,CUST00000118,PLN017,False
SMS0000016293,SUB00002258,CELL000181,2026-04-28 13:24:55,MO,Expired,False,2026-04-28,CUST00002796,PLN008,True
SMS0000016294,SUB00002705,CELL000061,2026-05-30 07:47:08,MT,Failed,False,2026-05-30,CUST00000689,PLN020,True
SMS0000016295,SUB00004243,CELL000198,2026-04-03 21:20:21,MO,Delivered,True,2026-04-03,CUST00002430,PLN012,False
SMS0000016296,SUB00004696,CELL000183,2026-05-06 06:37:17,MT,Delivered,False,2026-05-06,CUST00001860,PLN017,False
SMS0000016297,SUB00001256,CELL000234,2026-05-25 06:42:20,MO,Expired,True,2026-05-25,CUST00003956,PLN008,True
SMS0000016298,SUB00002158,CELL000118,2026-05-17 18:15:17,MO,Delivered,False,2026-05-17,CUST00003447,PLN019,False
SMS0000016299,SUB00003115,CELL000161,2026-04-10 10:45:54,MT,Expired,False,2026-04-10,CUST00001764,PLN009,True
SMS0000016300,SUB00000419,CELL000144,2026-04-24 11:17:33,MO,Expired,False,2026-04-24,CUST00002939,PLN006,True
SMS0000016301,SUB00000587,CELL000191,2026-04-09 01:30:30,MO,Delivered,False,2026-04-09,CUST00000737,PLN003,False
SMS0000016302,SUB00004362,CELL000182,2026-05-24 03:27:18,MT,Delivered,True,2026-05-24,CUST00003707,PLN016,False
SMS0000016303,SUB00004343,CELL000001,2026-04-18 13:18:11,MT,Failed,True,2026-04-18,CUST00003071,PLN020,True
SMS0000016304,SUB00003150,CELL000224,2026-05-15 20:10:43,MT,Delivered,False,2026-05-15,CUST00001693,PLN004,False
SMS0000016305,SUB00000373,CELL000210,2026-04-17 01:56:56,MT,Expired,False,2026-04-17,CUST00002049,PLN016,True
SMS0000016306,SUB00000897,CELL000237,2026-05-26 23:08:03,MO,Delivered,False,2026-05-26,CUST00003809,PLN011,False
SMS0000016307,SUB00004296,CELL000208,2026-04-05 16:45:51,MO,Delivered,False,2026-04-05,CUST00000816,PLN016,False
SMS0000016308,SUB00000208,CELL000117,2026-04-05 06:49:53,MT,Delivered,False,2026-04-05,CUST00003669,PLN019,False
SMS0000016309,SUB00002074,CELL000249,2026-05-22 12:47:38,MO,Failed,False,2026-05-22,CUST00002680,PLN007,True
SMS0000016310,SUB00004055,CELL000005,2026-04-01 02:15:23,MO,Delivered,False,2026-04-01,CUST00000215,PLN018,False
SMS0000016311,SUB00002866,CELL000234,2026-04-18 08:28:43,MT,Failed,True,2026-04-18,CUST00001275,PLN004,True
SMS0000016312,SUB00002094,CELL000118,2026-05-25 01:45:43,MO,Failed,False,2026-05-25,CUST00003745,PLN008,True
SMS0000016313,SUB00001985,CELL000105,2026-04-03 05:02:38,MO,Expired,False,2026-04-03,CUST00001598,PLN005,True
SMS0000016314,SUB00001700,CELL000003,2026-05-15 22:53:00,MO,Delivered,False,2026-05-15,CUST00001639,PLN008,False
SMS0000016315,SUB00003712,CELL000097,2026-04-23 23:23:18,MT,Delivered,False,2026-04-23,CUST00000478,PLN013,False
SMS0000016316,SUB00003804,CELL000034,2026-04-07 07:21:56,MO,Delivered,True,2026-04-07,CUST00001731,PLN012,False
SMS0000016317,SUB00002469,CELL000179,2026-05-26 11:33:18,MT,Failed,False,2026-05-26,CUST00004081,PLN007,True
SMS0000016318,SUB00003831,CELL000168,2026-04-19 05:01:12,MT,Delivered,False,2026-04-19,CUST00003426,PLN016,False
SMS0000016319,SUB00000047,CELL000187,2026-05-01 11:15:08,MO,Expired,False,2026-05-01,CUST00000514,PLN008,True
SMS0000016320,SUB00001598,CELL000156,2026-04-29 14:19:16,MO,Failed,False,2026-04-29,CUST00001808,PLN014,True
SMS0000016321,SUB00001916,CELL000214,2026-04-28 21:32:54,MO,Delivered,False,2026-04-28,CUST00002561,PLN006,False
SMS0000016322,SUB00001025,CELL000246,2026-05-03 08:37:03,MO,Delivered,True,2026-05-03,CUST00002812,PLN019,False
SMS0000016323,SUB00003354,CELL000117,2026-04-22 11:23:22,MO,Delivered,False,2026-04-22,CUST00003829,PLN011,False
SMS0000016324,SUB00004931,CELL000228,2026-05-17 11:03:20,MO,Failed,True,2026-05-17,CUST00003280,PLN006,True
SMS0000016325,SUB00003815,CELL000036,2026-04-02 16:45:47,MO,Failed,False,2026-04-02,CUST00003501,PLN016,True
SMS0000016326,SUB00004086,CELL000052,2026-04-20 14:35:10,MT,Failed,False,2026-04-20,CUST00000490,PLN001,True
SMS0000016327,SUB00000661,CELL000166,2026-05-18 16:44:49,MT,Expired,False,2026-05-18,CUST00001470,PLN020,True
SMS0000016328,SUB00002851,CELL000215,2026-05-11 01:02:14,MO,Expired,True,2026-05-11,CUST00002973,PLN012,True
SMS0000016329,SUB00001884,CELL000220,2026-05-08 23:09:12,MT,Delivered,False,2026-05-08,CUST00003730,PLN018,False
SMS0000016330,SUB00002407,CELL000051,2026-04-09 21:20:22,MO,Delivered,False,2026-04-09,CUST00003290,PLN003,False
SMS0000016331,SUB00000637,CELL000081,2026-05-06 02:41:09,MT,Delivered,False,2026-05-06,CUST00003856,PLN020,False
SMS0000016332,SUB00004142,CELL000135,2026-05-05 15:44:35,MT,Expired,False,2026-05-05,CUST00000681,PLN008,True
SMS0000016333,SUB00000909,CELL000024,2026-05-12 12:41:01,MO,Expired,True,2026-05-12,CUST00003390,PLN010,True
SMS0000016334,SUB00004287,CELL000227,2026-05-02 12:47:32,MT,Delivered,False,2026-05-02,CUST00003693,PLN002,False
SMS0000016335,SUB00000034,CELL000007,2026-04-03 18:05:18,MO,Failed,False,2026-04-03,CUST00002051,PLN009,True
SMS0000016336,SUB00002920,CELL000118,2026-05-24 00:58:56,MT,Failed,False,2026-05-24,CUST00003985,PLN010,True
SMS0000016337,SUB00000575,CELL000178,2026-04-15 19:49:02,MT,Delivered,True,2026-04-15,CUST00001627,PLN020,False
SMS0000016338,SUB00004265,CELL000146,2026-05-08 08:22:52,MO,Expired,True,2026-05-08,CUST00003086,PLN019,True
SMS0000016339,SUB00002366,CELL000237,2026-05-14 16:55:51,MO,Failed,True,2026-05-14,CUST00002977,PLN011,True
SMS0000016340,SUB00002910,CELL000203,2026-05-19 22:37:14,MT,Delivered,False,2026-05-19,CUST00001192,PLN004,False
SMS0000016341,SUB00003251,CELL000200,2026-04-21 23:03:19,MO,Delivered,False,2026-04-21,CUST00000662,PLN004,False
SMS0000016342,SUB00001155,CELL000054,2026-04-30 04:05:01,MT,Delivered,False,2026-04-30,CUST00002949,PLN008,False
SMS0000016343,SUB00004675,CELL000099,2026-04-18 06:16:41,MO,Failed,False,2026-04-18,CUST00001511,PLN014,True
SMS0000016344,SUB00000511,CELL000029,2026-04-05 23:14:02,MT,Expired,False,2026-04-05,CUST00001368,PLN011,True
SMS0000016345,SUB00004014,CELL000175,2026-04-21 23:50:26,MO,Expired,True,2026-04-21,CUST00000106,PLN010,True
SMS0000016346,SUB00001728,CELL000232,2026-04-11 11:59:26,MO,Delivered,False,2026-04-11,CUST00001211,PLN006,False
SMS0000016347,SUB00001938,CELL000246,2026-04-30 17:40:34,MO,Delivered,False,2026-04-30,CUST00000306,PLN014,False
SMS0000016348,SUB00001710,CELL000224,2026-04-11 06:13:57,MO,Delivered,False,2026-04-11,CUST00001815,PLN016,False
SMS0000016349,SUB00004323,CELL000064,2026-04-22 20:51:49,MT,Delivered,False,2026-04-22,CUST00004286,PLN017,False
SMS0000016350,SUB00001911,CELL000110,2026-04-14 23:21:19,MO,Expired,True,2026-04-14,CUST00003610,PLN013,True
SMS0000016351,SUB00001799,CELL000095,2026-05-20 14:20:16,MO,Delivered,False,2026-05-20,CUST00001408,PLN001,False
SMS0000016352,SUB00004510,CELL000218,2026-05-09 16:24:28,MO,Delivered,False,2026-05-09,CUST00002684,PLN008,False
SMS0000016353,SUB00002993,CELL000211,2026-04-30 00:37:23,MT,Delivered,True,2026-04-30,CUST00001587,PLN013,False
SMS0000016354,SUB00004759,CELL000161,2026-05-21 06:01:44,MO,Failed,False,2026-05-21,CUST00002732,PLN010,True
SMS0000016355,SUB00001992,CELL000095,2026-05-21 01:33:37,MO,Delivered,True,2026-05-21,CUST00000433,PLN013,False
SMS0000016356,SUB00003007,CELL000141,2026-05-07 05:44:28,MO,Expired,False,2026-05-07,CUST00000696,PLN020,True
SMS0000016357,SUB00000251,CELL000131,2026-04-07 13:43:54,MT,Delivered,False,2026-04-07,CUST00000708,PLN005,False
SMS0000016358,SUB00002101,CELL000217,2026-04-17 06:50:26,MT,Delivered,False,2026-04-17,CUST00003009,PLN005,False
SMS0000016359,SUB00002996,CELL000101,2026-04-22 19:40:50,MO,Expired,False,2026-04-22,CUST00002848,PLN014,True
SMS0000016360,SUB00001930,CELL000179,2026-05-29 08:11:38,MO,Delivered,False,2026-05-29,CUST00001792,PLN012,False
SMS0000016361,SUB00002277,CELL000063,2026-04-13 06:01:04,MO,Failed,False,2026-04-13,CUST00002138,PLN012,True
SMS0000016362,SUB00004236,CELL000049,2026-05-07 09:08:07,MO,Delivered,False,2026-05-07,CUST00002733,PLN017,False
SMS0000016363,SUB00003491,CELL000173,2026-05-25 14:49:21,MO,Expired,False,2026-05-25,CUST00003276,PLN011,True
SMS0000016364,SUB00001957,CELL000162,2026-05-28 15:17:10,MT,Expired,False,2026-05-28,CUST00004497,PLN015,True
SMS0000016365,SUB00003636,CELL000149,2026-05-18 11:23:50,MO,Delivered,False,2026-05-18,CUST00004333,PLN002,False
SMS0000016366,SUB00002834,CELL000180,2026-05-07 08:33:31,MO,Expired,False,2026-05-07,CUST00000708,PLN008,True
SMS0000016367,SUB00004933,CELL000041,2026-05-09 06:48:22,MT,Delivered,False,2026-05-09,CUST00002048,PLN010,False
SMS0000016368,SUB00004043,CELL000090,2026-04-28 15:07:40,MO,Failed,True,2026-04-28,CUST00002090,PLN001,True
SMS0000016369,SUB00000161,CELL000046,2026-05-20 20:29:38,MT,Delivered,True,2026-05-20,CUST00002142,PLN004,False
SMS0000016370,SUB00002576,CELL000160,2026-04-29 17:53:06,MT,Delivered,False,2026-04-29,CUST00003776,PLN008,False
SMS0000016371,SUB00001980,CELL000227,2026-04-11 14:41:43,MT,Failed,False,2026-04-11,CUST00000514,PLN010,True
SMS0000016372,SUB00004298,CELL000199,2026-05-02 06:36:28,MT,Failed,False,2026-05-02,CUST00000822,PLN016,True
SMS0000016373,SUB00000469,CELL000233,2026-04-13 00:40:03,MO,Delivered,False,2026-04-13,CUST00002513,PLN019,False
SMS0000016374,SUB00001540,CELL000168,2026-05-02 12:21:29,MO,Delivered,True,2026-05-02,CUST00003567,PLN015,False
SMS0000016375,SUB00003924,CELL000119,2026-04-04 19:53:13,MO,Delivered,False,2026-04-04,CUST00001688,PLN009,False
SMS0000016376,SUB00004805,CELL000238,2026-05-08 07:56:59,MO,Delivered,False,2026-05-08,CUST00001340,PLN004,False
SMS0000016377,SUB00002988,CELL000054,2026-04-19 03:48:52,MT,Delivered,False,2026-04-19,CUST00002059,PLN016,False
SMS0000016378,SUB00002778,CELL000252,2026-05-04 09:11:51,MO,Expired,True,2026-05-04,CUST00004123,PLN014,True
SMS0000016379,SUB00003747,CELL000229,2026-04-27 08:41:30,MT,Delivered,False,2026-04-27,CUST00001715,PLN001,False
SMS0000016380,SUB00000706,CELL000014,2026-05-19 02:10:34,MT,Delivered,False,2026-05-19,CUST00003171,PLN020,False
SMS0000016381,SUB00000364,CELL000141,2026-05-06 00:30:43,MO,Delivered,True,2026-05-06,CUST00002580,PLN003,False
SMS0000016382,SUB00001562,CELL000095,2026-05-19 20:28:19,MT,Delivered,False,2026-05-19,CUST00002274,PLN010,False
SMS0000016383,SUB00004199,CELL000086,2026-05-25 10:08:15,MO,Delivered,False,2026-05-25,CUST00001086,PLN018,False
SMS0000016384,SUB00000143,CELL000209,2026-04-16 08:45:50,MO,Delivered,False,2026-04-16,CUST00002016,PLN010,False
SMS0000016385,SUB00003865,CELL000016,2026-05-21 04:13:33,MO,Expired,False,2026-05-21,CUST00000237,PLN009,True
SMS0000016386,SUB00001593,CELL000040,2026-05-02 11:29:55,MO,Delivered,False,2026-05-02,CUST00002721,PLN009,False
SMS0000016387,SUB00004779,CELL000040,2026-04-20 08:04:25,MT,Failed,False,2026-04-20,CUST00004019,PLN020,True
SMS0000016388,SUB00000268,CELL000029,2026-05-10 11:53:16,MO,Expired,False,2026-05-10,CUST00004308,PLN009,True
SMS0000016389,SUB00003200,CELL000221,2026-04-26 11:58:29,MT,Delivered,True,2026-04-26,CUST00002572,PLN003,False
SMS0000016390,SUB00003202,CELL000068,2026-05-31 14:44:18,MO,Failed,False,2026-05-31,CUST00004285,PLN010,True
SMS0000016391,SUB00004431,CELL000097,2026-05-04 05:29:34,MO,Expired,False,2026-05-04,CUST00001039,PLN001,True
SMS0000016392,SUB00003648,CELL000009,2026-04-09 18:30:08,MT,Failed,False,2026-04-09,CUST00001471,PLN017,True
SMS0000016393,SUB00003927,CELL000091,2026-05-26 00:01:48,MT,Failed,True,2026-05-26,CUST00000942,PLN005,True
SMS0000016394,SUB00001717,CELL000026,2026-04-27 22:00:10,MT,Failed,False,2026-04-27,CUST00003601,PLN002,True
SMS0000016395,SUB00004512,CELL000098,2026-05-13 22:35:33,MO,Delivered,True,2026-05-13,CUST00003171,PLN011,False
SMS0000016396,SUB00004236,CELL000044,2026-04-07 12:25:31,MT,Delivered,False,2026-04-07,CUST00002733,PLN017,False
SMS0000016397,SUB00003382,CELL000104,2026-04-01 11:18:21,MO,Delivered,False,2026-04-01,CUST00001022,PLN012,False
SMS0000016398,SUB00004055,CELL000023,2026-05-15 22:55:14,MO,Delivered,True,2026-05-15,CUST00000215,PLN018,False
SMS0000016399,SUB00003936,CELL000194,2026-05-10 20:08:49,MT,Delivered,True,2026-05-10,CUST00000616,PLN006,False
SMS0000016400,SUB00000738,CELL000153,2026-05-31 01:55:36,MO,Expired,False,2026-05-31,CUST00002476,PLN011,True
SMS0000016401,SUB00002319,CELL000025,2026-05-26 20:25:20,MT,Failed,False,2026-05-26,CUST00000764,PLN011,True
SMS0000016402,SUB00003528,CELL000176,2026-05-18 15:48:48,MT,Delivered,False,2026-05-18,CUST00000553,PLN008,False
SMS0000016403,SUB00002291,CELL000031,2026-05-16 15:58:44,MO,Failed,False,2026-05-16,CUST00003546,PLN001,True
SMS0000016404,SUB00004205,CELL000074,2026-04-01 15:46:30,MO,Failed,False,2026-04-01,CUST00004129,PLN005,True
SMS0000016405,SUB00000702,CELL000012,2026-05-23 12:54:47,MT,Delivered,False,2026-05-23,CUST00000293,PLN011,False
SMS0000016406,SUB00001349,CELL000002,2026-05-10 17:59:40,MO,Expired,False,2026-05-10,CUST00000162,PLN001,True
SMS0000016407,SUB00001218,CELL000109,2026-04-13 17:41:18,MO,Failed,False,2026-04-13,CUST00004301,PLN019,True
SMS0000016408,SUB00004357,CELL000250,2026-04-26 23:32:07,MT,Failed,True,2026-04-26,CUST00002186,PLN010,True
SMS0000016409,SUB00003336,CELL000096,2026-05-14 19:22:56,MO,Expired,False,2026-05-14,CUST00001525,PLN006,True
SMS0000016410,SUB00000604,CELL000181,2026-04-21 22:43:42,MT,Expired,False,2026-04-21,CUST00003780,PLN013,True
SMS0000016411,SUB00001341,CELL000229,2026-04-04 10:22:09,MO,Delivered,False,2026-04-04,CUST00001897,PLN004,False
SMS0000016412,SUB00000111,CELL000027,2026-05-25 19:22:18,MO,Failed,False,2026-05-25,CUST00002597,PLN006,True
SMS0000016413,SUB00000967,CELL000187,2026-05-18 11:27:59,MO,Expired,True,2026-05-18,CUST00003732,PLN005,True
SMS0000016414,SUB00003654,CELL000235,2026-05-14 15:42:48,MO,Delivered,False,2026-05-14,CUST00004081,PLN012,False
SMS0000016415,SUB00001649,CELL000119,2026-04-17 03:50:03,MT,Delivered,False,2026-04-17,CUST00001548,PLN016,False
SMS0000016416,SUB00000172,CELL000236,2026-05-31 05:54:52,MT,Delivered,False,2026-05-31,CUST00000488,PLN014,False
SMS0000016417,SUB00003567,CELL000077,2026-05-03 11:44:51,MT,Failed,False,2026-05-03,CUST00002339,PLN019,True
SMS0000016418,SUB00004497,CELL000239,2026-05-14 18:26:26,MT,Delivered,True,2026-05-14,CUST00003906,PLN010,False
SMS0000016419,SUB00002241,CELL000132,2026-05-09 00:17:45,MT,Failed,False,2026-05-09,CUST00000917,PLN008,True
SMS0000016420,SUB00000080,CELL000022,2026-04-24 15:13:12,MT,Delivered,False,2026-04-24,CUST00001768,PLN018,False
SMS0000016421,SUB00001241,CELL000130,2026-05-15 21:17:49,MT,Expired,True,2026-05-15,CUST00002065,PLN008,True
SMS0000016422,SUB00003800,CELL000163,2026-04-29 01:14:10,MO,Delivered,True,2026-04-29,CUST00000921,PLN010,False
