subscriber_id,customer_id,plan_id,device_id,home_region,month,voice_minutes,call_count,dropped_calls,roaming_calls,data_gb,data_sessions,poor_qoe_sessions,avg_latency_ms,avg_downlink_mbps,sms_count,failed_sms,monthly_fee,included_voice_minutes,included_sms,included_data_gb,overage_per_gb,data_overage_gb,estimated_data_overage_charge,high_usage_flag
SUB00003747,CUST00001715,PLN001,DEV0002040,Southwest,2026-05,13.266666666666666,3.0,1.0,1,1.683232421875,4.0,0.0,29.47775,102.489,1.0,0.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00003748,CUST00002193,PLN003,DEV0002295,Southeast,2026-04,6.833333333333333,4.0,1.0,1,0.0,0.0,0.0,,,2.0,0.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003748,CUST00002193,PLN003,DEV0002295,Southeast,2026-05,4.233333333333333,3.0,0.0,0,2.9110439453125,3.0,0.0,25.823333333333334,124.539,3.0,3.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003749,CUST00002932,PLN019,DEV0001238,West,2026-04,9.166666666666666,1.0,0.0,True,1.8778798828125,4.0,2.0,35.091750000000005,127.53699999999999,2.0,2.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00003749,CUST00002932,PLN019,DEV0001238,West,2026-05,0.9833333333333333,1.0,0.0,True,0.952970703125,2.0,0.0,28.829,185.3355,1.0,0.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00003750,,,,,2026-04,0.0,0.0,0.0,0,0.735728515625,3.0,0.0,23.806,134.86766666666668,4.0,2.0,,,,,,,,False
SUB00003750,CUST00002296,PLN001,DEV0001643,Northeast,2026-05,5.55,1.0,0.0,False,1.3054599609375002,3.0,0.0,16.388666666666666,145.94366666666667,2.0,0.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00003751,,,,,2026-04,0.0,0.0,0.0,0,4.9043623046875,6.0,0.0,26.8335,145.96166666666667,1.0,1.0,,,,,,,,False
SUB00003751,CUST00004173,PLN005,DEV0002274,Southwest,2026-05,3.7,1.0,0.0,False,2.0213427734375,3.0,2.0,28.076333333333334,131.242,1.0,1.0,35.0,99999.0,99999.0,100.0,10.0,0.0,0.0,False
SUB00003752,,,,,2026-04,0.0,0.0,0.0,0,1.6445595703125,4.0,0.0,32.2885,203.46,2.0,0.0,,,,,,,,False
SUB00003752,,,,,2026-05,0.0,0.0,0.0,0,0.1329658203125,2.0,0.0,14.485499999999998,88.9525,0.0,0.0,,,,,,,,False
SUB00003752,CUST00002423,PLN006,DEV0000506,Northeast,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00003753,,,,,2026-04,0.0,0.0,0.0,0,5.0782900390625,6.0,0.0,39.570166666666665,102.3555,1.0,0.0,,,,,,,,False
SUB00003753,CUST00004454,PLN017,DEV0001918,Midwest,2026-05,5.366666666666667,2.0,2.0,1,4.258908203125,7.0,0.0,30.460428571428572,95.33699999999999,0.0,0.0,85.0,99999.0,99999.0,10.0,10.0,0.0,0.0,False
SUB00003754,CUST00001611,PLN011,DEV0001973,Southeast,2026-04,0.7166666666666667,1.0,0.0,True,3.8838974609375,5.0,0.0,31.2226,92.6036,2.0,1.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003754,,,,,2026-05,0.0,0.0,0.0,0,1.3622353515625,3.0,0.0,21.079333333333334,148.15200000000002,1.0,1.0,,,,,,,,False
SUB00003755,,,,,2026-04,0.0,0.0,0.0,0,1.8660615234375,5.0,0.0,31.718400000000003,143.5094,1.0,0.0,,,,,,,,False
SUB00003755,CUST00002697,PLN015,DEV0002335,Southwest,2026-05,2.15,1.0,1.0,True,2.1971318359375,4.0,0.0,33.283,144.4625,3.0,1.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003756,,,,,2026-04,0.0,0.0,0.0,0,3.86474609375,5.0,0.0,26.7012,111.27860000000001,2.0,2.0,,,,,,,,False
SUB00003756,CUST00003236,PLN006,DEV0001324,Midwest,2026-05,0.5166666666666667,1.0,0.0,False,2.2647763671875003,5.0,1.0,47.6514,108.11500000000001,1.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00003757,CUST00000580,PLN015,DEV0001971,Southwest,2026-04,4.283333333333333,1.0,0.0,True,0.1543515625,1.0,0.0,26.565,111.981,2.0,2.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003757,CUST00000580,PLN015,DEV0001971,Southwest,2026-05,9.633333333333333,2.0,0.0,0,3.2741025390625,4.0,0.0,35.569,121.01125,1.0,0.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003758,CUST00000068,PLN018,DEV0001024,Southwest,2026-04,4.25,1.0,0.0,True,1.7617246093749999,5.0,0.0,32.187400000000004,147.333,1.0,1.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00003758,CUST00000068,PLN018,DEV0001024,Southwest,2026-05,0.6833333333333333,2.0,1.0,0,6.0608935546875,6.0,0.0,37.70416666666667,156.9545,0.0,0.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00003759,CUST00003664,PLN012,DEV0000306,Southeast,2026-04,0.016666666666666666,1.0,0.0,False,2.3461123046875,3.0,0.0,36.431666666666665,118.78399999999999,3.0,3.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00003759,CUST00003664,PLN012,DEV0000306,Southeast,2026-05,9.05,1.0,0.0,False,4.9623759765625,11.0,0.0,39.296181818181815,106.61609090909091,3.0,1.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00003760,CUST00002500,PLN009,DEV0001497,West,2026-04,3.85,1.0,0.0,False,1.4523134765625,2.0,1.0,14.195500000000001,147.77300000000002,4.0,3.0,35.0,1000.0,1000.0,100.0,10.0,0.0,0.0,False
SUB00003760,,,,,2026-05,0.0,0.0,0.0,0,1.5370107421875,2.0,0.0,30.7495,73.15350000000001,4.0,2.0,,,,,,,,False
SUB00003761,,,,,2026-04,0.0,0.0,0.0,0,0.5545947265625,5.0,0.0,33.5246,157.6574,5.0,4.0,,,,,,,,False
SUB00003761,,,,,2026-05,0.0,0.0,0.0,0,1.9675341796875,6.0,0.0,26.721166666666665,141.41266666666664,0.0,0.0,,,,,,,,False
SUB00003761,CUST00002238,PLN011,DEV0001358,West,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003762,CUST00001510,PLN007,DEV0000471,Southeast,2026-04,2.8,1.0,0.0,True,0.4052734375,1.0,0.0,2.641,137.144,3.0,1.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00003762,CUST00001510,PLN007,DEV0000471,Southeast,2026-05,1.6333333333333333,1.0,1.0,False,3.5866728515624997,8.0,0.0,38.778625,123.809875,5.0,1.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00003763,,,,,2026-04,0.0,0.0,0.0,0,2.495083984375,4.0,1.0,41.81525,140.45,1.0,0.0,,,,,,,,False
SUB00003763,CUST00000212,PLN002,DEV0001143,Southwest,2026-05,2.35,1.0,0.0,False,3.574658203125,5.0,1.0,43.8194,124.26559999999999,3.0,2.0,110.0,2000.0,500.0,20.0,5.0,0.0,0.0,False
SUB00003764,,,,,2026-04,0.0,0.0,0.0,0,2.5175488281250002,4.0,0.0,40.19725,144.53075,3.0,2.0,,,,,,,,False
SUB00003764,,,,,2026-05,0.0,0.0,0.0,0,4.577952148437499,4.0,1.0,46.89375,78.1525,2.0,2.0,,,,,,,,False
SUB00003764,CUST00004492,PLN006,DEV0000578,West,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00003765,CUST00000030,PLN013,DEV0001517,Southeast,2026-04,27.366666666666667,3.0,0.0,0,0.12316015625,2.0,0.0,28.165,120.44,1.0,0.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003765,,,,,2026-05,0.0,0.0,0.0,0,0.635216796875,4.0,0.0,35.342749999999995,146.8015,2.0,1.0,,,,,,,,False
SUB00003766,CUST00002454,PLN011,DEV0000518,Southeast,2026-04,4.449999999999999,2.0,0.0,0,2.553328125,7.0,0.0,42.97457142857143,138.709,3.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003766,CUST00002454,PLN011,DEV0000518,Southeast,2026-05,3.033333333333333,1.0,0.0,True,3.802375,3.0,0.0,35.10433333333334,117.64999999999999,2.0,1.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003767,CUST00000947,PLN011,DEV0000792,West,2026-04,13.749999999999998,4.0,1.0,0,1.985541015625,5.0,1.0,29.2908,115.49180000000001,1.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003767,CUST00000947,PLN011,DEV0000792,West,2026-05,4.55,1.0,0.0,False,3.1015078124999995,4.0,0.0,24.10275,131.64675,2.0,2.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003768,,,,,2026-04,0.0,0.0,0.0,0,4.0400234375,6.0,0.0,30.123499999999996,152.70833333333334,1.0,1.0,,,,,,,,False
SUB00003768,CUST00003982,PLN005,DEV0002057,Northeast,2026-05,1.9333333333333336,2.0,0.0,1,1.899185546875,4.0,0.0,34.24975,127.45875,5.0,4.0,35.0,99999.0,99999.0,100.0,10.0,0.0,0.0,False
SUB00003769,CUST00000663,PLN008,DEV0001998,Midwest,2026-04,0.18333333333333332,1.0,0.0,False,1.33881640625,4.0,0.0,40.088499999999996,138.918,1.0,1.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00003769,,,,,2026-05,0.0,0.0,0.0,0,4.5015585937500004,6.0,0.0,30.395666666666667,135.04583333333332,3.0,3.0,,,,,,,,False
SUB00003770,CUST00002073,PLN015,DEV0000975,Southeast,2026-04,4.75,2.0,0.0,1,1.0811250000000001,5.0,0.0,28.041000000000004,149.917,3.0,3.0,25.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003770,,,,,2026-05,0.0,0.0,0.0,0,1.4331513671875,5.0,1.0,38.330200000000005,149.325,5.0,4.0,,,,,,,,False
SUB00003771,CUST00000720,PLN018,DEV0001587,West,2026-04,6.066666666666666,2.0,1.0,0,7.432236328125001,7.0,0.0,28.488,142.25857142857143,3.0,2.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00003771,CUST00000720,PLN018,DEV0001587,West,2026-05,5.55,2.0,0.0,2,4.137484375,4.0,0.0,35.56825,108.69274999999999,2.0,2.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00003772,,,,,2026-04,0.0,0.0,0.0,0,0.42921484375,2.0,0.0,9.855500000000001,142.626,1.0,1.0,,,,,,,,False
SUB00003772,CUST00003920,PLN016,DEV0001075,Midwest,2026-05,2.95,1.0,0.0,False,3.5937880859374998,6.0,0.0,31.180166666666665,139.472,3.0,1.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00003773,CUST00000890,PLN006,DEV0001079,Midwest,2026-04,4.449999999999999,2.0,0.0,1,6.66784375,5.0,1.0,32.156400000000005,107.97260000000001,2.0,1.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00003773,,,,,2026-05,0.0,0.0,0.0,0,6.1477080078125,4.0,0.0,35.144,119.96600000000001,1.0,0.0,,,,,,,,False
SUB00003774,CUST00000294,PLN008,DEV0002038,West,2026-04,2.283333333333333,2.0,1.0,0,2.216640625,3.0,0.0,34.901,171.6626666666667,3.0,1.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00003774,CUST00000294,PLN008,DEV0002038,West,2026-05,0.9166666666666666,1.0,0.0,False,0.28347851562500004,2.0,0.0,46.579,166.8785,1.0,0.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00003775,CUST00003002,PLN013,DEV0002416,Midwest,2026-04,7.633333333333333,2.0,1.0,0,0.14525390624999998,2.0,0.0,31.949,37.8585,1.0,0.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003775,CUST00003002,PLN013,DEV0002416,Midwest,2026-05,6.666666666666667,1.0,0.0,False,1.832837890625,4.0,2.0,34.177,173.7985,2.0,0.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003776,CUST00000266,PLN008,DEV0001115,Southwest,2026-04,1.5,1.0,1.0,False,3.0632294921875003,5.0,0.0,20.0136,117.10999999999999,1.0,1.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00003776,CUST00000266,PLN008,DEV0001115,Southwest,2026-05,4.316666666666666,1.0,0.0,False,12.6722509765625,6.0,0.0,38.92466666666667,109.69066666666667,1.0,1.0,25.0,1000.0,500.0,5.0,5.0,7.6722509765625,38.3612548828125,False
SUB00003777,,,,,2026-04,0.0,0.0,0.0,0,7.612162109375,9.0,0.0,42.248999999999995,114.765,2.0,1.0,,,,,,,,False
SUB00003777,,,,,2026-05,0.0,0.0,0.0,0,3.7315488281249998,5.0,0.0,29.1376,132.4264,2.0,0.0,,,,,,,,False
SUB00003777,CUST00003019,PLN001,DEV0002467,Midwest,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00003778,CUST00002256,PLN013,DEV0001719,West,2026-04,0.6833333333333333,1.0,0.0,False,3.127880859375,2.0,0.0,51.239000000000004,159.2645,1.0,0.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003778,,,,,2026-05,0.0,0.0,0.0,0,3.635759765625,5.0,0.0,25.469600000000003,156.74880000000002,1.0,0.0,,,,,,,,False
SUB00003779,,,,,2026-04,0.0,0.0,0.0,0,0.0,0.0,0.0,,,2.0,2.0,,,,,,,,False
SUB00003779,,,,,2026-05,0.0,0.0,0.0,0,1.3392851562499999,2.0,0.0,28.9795,113.7355,1.0,1.0,,,,,,,,False
SUB00003779,CUST00002270,PLN016,DEV0001224,West,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00003780,,,,,2026-04,0.0,0.0,0.0,0,0.45834375,3.0,0.0,28.217666666666663,83.14999999999999,3.0,3.0,,,,,,,,False
SUB00003780,,,,,2026-05,0.0,0.0,0.0,0,4.8127333984375,6.0,0.0,39.04383333333333,164.95666666666668,1.0,0.0,,,,,,,,False
SUB00003780,CUST00000215,PLN009,DEV0000401,Northeast,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,35.0,1000.0,1000.0,100.0,10.0,0.0,0.0,False
SUB00003781,CUST00002345,PLN007,DEV0001883,Midwest,2026-04,13.883333333333333,4.0,1.0,1,1.7741865234375,5.0,0.0,38.650999999999996,112.58879999999999,3.0,1.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00003781,CUST00002345,PLN007,DEV0001883,Midwest,2026-05,17.21666666666667,2.0,0.0,0,0.9728515624999999,4.0,0.0,39.518,131.65325,1.0,1.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00003782,CUST00001964,PLN006,DEV0001274,Northeast,2026-04,4.133333333333333,4.0,0.0,1,2.7642138671875,5.0,1.0,23.0626,117.8916,2.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00003782,CUST00001964,PLN006,DEV0001274,Northeast,2026-05,7.516666666666667,2.0,2.0,0,0.6554375,1.0,0.0,30.138,120.775,4.0,3.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00003783,CUST00000189,PLN007,DEV0000055,Southwest,2026-04,22.333333333333332,5.0,2.0,1,5.3132724609375,6.0,1.0,37.10466666666667,147.40133333333333,3.0,1.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00003783,CUST00000189,PLN007,DEV0000055,Southwest,2026-05,1.2,1.0,0.0,True,0.7396220703124999,2.0,0.0,36.074,131.269,0.0,0.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
SUB00003784,CUST00004326,PLN006,DEV0001740,West,2026-04,1.6666666666666667,1.0,1.0,True,2.9840244140625,5.0,0.0,38.195,69.6182,0.0,0.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00003784,CUST00004326,PLN006,DEV0001740,West,2026-05,8.766666666666667,3.0,0.0,0,0.46740527343750005,2.0,0.0,53.011,203.565,2.0,2.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00003785,CUST00002111,PLN009,DEV0000426,West,2026-04,3.4333333333333336,2.0,1.0,2,2.11881640625,4.0,0.0,42.6115,139.299,4.0,2.0,35.0,1000.0,1000.0,100.0,10.0,0.0,0.0,False
SUB00003785,CUST00002111,PLN009,DEV0000426,West,2026-05,2.3000000000000003,2.0,0.0,1,2.7256298828125,6.0,1.0,39.897666666666666,125.82749999999999,0.0,0.0,35.0,1000.0,1000.0,100.0,10.0,0.0,0.0,False
SUB00003786,CUST00003734,PLN002,DEV0001198,West,2026-04,2.2666666666666666,2.0,0.0,0,0.080021484375,1.0,0.0,41.898,144.48,1.0,0.0,110.0,2000.0,500.0,20.0,5.0,0.0,0.0,False
SUB00003786,CUST00003734,PLN002,DEV0001198,West,2026-05,7.25,1.0,0.0,True,0.8836845703125,2.0,0.0,44.6195,180.6695,0.0,0.0,110.0,2000.0,500.0,20.0,5.0,0.0,0.0,False
SUB00003787,CUST00002791,PLN014,DEV0002092,Northeast,2026-04,9.0,2.0,0.0,0,3.6363710937500002,6.0,0.0,37.094833333333334,101.97416666666668,1.0,1.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00003787,CUST00002791,PLN014,DEV0002092,Northeast,2026-05,4.2,2.0,0.0,0,1.5716552734375,3.0,1.0,29.607333333333333,158.77533333333335,1.0,1.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00003788,CUST00001271,PLN001,DEV0000673,West,2026-04,3.1,1.0,0.0,False,1.2668339843749998,3.0,0.0,37.877,130.93766666666667,0.0,0.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00003788,CUST00001271,PLN001,DEV0000673,West,2026-05,2.066666666666667,1.0,0.0,True,0.6740996093749999,2.0,0.0,37.572500000000005,145.3295,2.0,0.0,25.0,500.0,500.0,10.0,15.0,0.0,0.0,False
SUB00003789,CUST00004149,PLN016,DEV0001138,Southwest,2026-04,0.2,1.0,0.0,True,3.776728515625,5.0,0.0,27.074,149.67180000000002,3.0,1.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00003789,,,,,2026-05,0.0,0.0,0.0,0,1.4918818359375001,2.0,0.0,28.400000000000002,76.9365,2.0,1.0,,,,,,,,False
SUB00003790,CUST00003568,PLN019,DEV0001561,West,2026-04,3.8833333333333333,2.0,0.0,0,1.537349609375,2.0,0.0,38.536500000000004,72.1725,1.0,0.0,35.0,500.0,99999.0,20.0,15.0,0.0,0.0,False
SUB00003790,,,,,2026-05,0.0,0.0,0.0,0,0.6662587890625,2.0,0.0,27.114,118.06,5.0,4.0,,,,,,,,False
SUB00003791,CUST00000470,PLN006,DEV0000593,West,2026-04,4.233333333333333,1.0,1.0,True,0.54270703125,2.0,0.0,39.675,155.976,3.0,2.0,25.0,2000.0,1000.0,20.0,10.0,0.0,0.0,False
SUB00003791,,,,,2026-05,0.0,0.0,0.0,0,1.64204296875,5.0,0.0,32.9906,123.71340000000001,0.0,0.0,,,,,,,,False
SUB00003792,CUST00003175,PLN014,DEV0001614,Northeast,2026-04,0.21666666666666667,1.0,1.0,True,4.23994921875,8.0,1.0,32.558125,117.9045,0.0,0.0,35.0,99999.0,99999.0,100.0,15.0,0.0,0.0,False
SUB00003792,,,,,2026-05,0.0,0.0,0.0,0,3.580412109375,6.0,0.0,37.42916666666667,130.067,1.0,0.0,,,,,,,,False
SUB00003793,,,,,2026-04,0.0,0.0,0.0,0,1.5462470703125,2.0,0.0,24.296,126.2835,2.0,1.0,,,,,,,,False
SUB00003793,CUST00004205,PLN010,DEV0002455,Southeast,2026-05,3.9499999999999997,2.0,0.0,0,1.6717177734375,4.0,0.0,55.95,141.6095,1.0,0.0,35.0,1000.0,500.0,10.0,5.0,0.0,0.0,False
SUB00003794,CUST00002807,PLN013,DEV0001166,Southeast,2026-04,10.833333333333332,4.0,0.0,1,1.0253037109375,1.0,0.0,25.196,60.003,2.0,1.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003794,CUST00002807,PLN013,DEV0001166,Southeast,2026-05,18.966666666666665,2.0,0.0,1,2.88119140625,5.0,0.0,34.1796,112.47619999999999,0.0,0.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003795,,,,,2026-04,0.0,0.0,0.0,0,4.031767578125001,5.0,0.0,39.3588,166.9864,4.0,3.0,,,,,,,,False
SUB00003795,CUST00003981,PLN009,DEV0001186,West,2026-05,6.316666666666666,3.0,0.0,1,2.911771484375,7.0,0.0,34.88328571428571,113.61257142857143,2.0,1.0,35.0,1000.0,1000.0,100.0,10.0,0.0,0.0,False
SUB00003796,CUST00003897,PLN020,DEV0001848,Southwest,2026-04,2.8166666666666664,3.0,1.0,0,4.829494140625,4.0,1.0,13.634,121.05375000000001,0.0,0.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00003796,CUST00003897,PLN020,DEV0001848,Southwest,2026-05,2.2333333333333334,1.0,0.0,False,4.70000390625,5.0,0.0,32.6166,93.9788,2.0,1.0,45.0,500.0,500.0,10.0,5.0,0.0,0.0,False
SUB00003797,CUST00003930,PLN013,DEV0002499,Southwest,2026-04,8.583333333333332,4.0,2.0,0,4.4956249999999995,3.0,0.0,40.53366666666667,128.60566666666668,2.0,1.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003797,CUST00003930,PLN013,DEV0002499,Southwest,2026-05,5.483333333333333,2.0,0.0,0,3.4649062500000003,5.0,0.0,34.843,140.52280000000002,2.0,0.0,45.0,500.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003798,CUST00000815,PLN011,DEV0000762,West,2026-04,1.45,1.0,0.0,False,1.6571416015625,2.0,1.0,22.579,168.0495,3.0,1.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003798,CUST00000815,PLN011,DEV0000762,West,2026-05,20.466666666666665,1.0,0.0,False,3.356232421875,3.0,1.0,43.257000000000005,123.86966666666667,0.0,0.0,85.0,99999.0,99999.0,20.0,10.0,0.0,0.0,False
SUB00003799,,,,,2026-04,0.0,0.0,0.0,0,3.8270683593749997,6.0,0.0,38.012499999999996,90.24149999999999,2.0,2.0,,,,,,,,False
SUB00003799,CUST00002407,PLN003,DEV0000988,Northeast,2026-05,7.033333333333333,2.0,0.0,0,3.0124931640624997,5.0,0.0,34.099599999999995,121.93220000000001,3.0,3.0,150.0,1000.0,500.0,5.0,10.0,0.0,0.0,False
SUB00003800,CUST00000921,PLN010,DEV0002251,Southwest,2026-04,7.550000000000001,3.0,2.0,0,2.0159912109375,5.0,0.0,29.431399999999996,125.8232,4.0,2.0,35.0,1000.0,500.0,10.0,5.0,0.0,0.0,False
SUB00003800,,,,,2026-05,0.0,0.0,0.0,0,3.5088359375,3.0,0.0,22.412666666666667,79.01733333333334,1.0,1.0,,,,,,,,False
SUB00003801,CUST00001758,PLN016,DEV0000613,Midwest,2026-04,13.583333333333332,3.0,0.0,0,1.229435546875,3.0,0.0,36.50866666666667,146.52233333333334,2.0,0.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00003801,,,,,2026-05,0.0,0.0,0.0,0,3.876603515625,5.0,0.0,43.547799999999995,135.32819999999998,0.0,0.0,,,,,,,,False
SUB00003802,CUST00001835,PLN016,DEV0001515,Southwest,2026-04,0.08333333333333333,1.0,0.0,False,5.236952148437499,8.0,0.0,38.6375,98.0075,0.0,0.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00003802,,,,,2026-05,0.0,0.0,0.0,0,1.0908486328125,3.0,0.0,25.131666666666664,139.76666666666665,4.0,3.0,,,,,,,,False
SUB00003803,,,,,2026-04,0.0,0.0,0.0,0,2.6173359375,5.0,0.0,23.4732,122.1988,3.0,2.0,,,,,,,,False
SUB00003803,,,,,2026-05,0.0,0.0,0.0,0,3.2319775390625,6.0,0.0,38.006166666666665,126.19200000000001,2.0,0.0,,,,,,,,False
SUB00003803,CUST00001130,PLN018,DEV0000763,Midwest,,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00003804,CUST00001731,PLN012,DEV0000437,Northeast,2026-04,0.11666666666666667,1.0,0.0,False,0.829455078125,2.0,1.0,50.156000000000006,134.2385,5.0,3.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00003804,CUST00001731,PLN012,DEV0000437,Northeast,2026-05,2.4,1.0,0.0,False,3.1797607421875003,3.0,1.0,10.535,86.151,0.0,0.0,70.0,1000.0,500.0,999.0,10.0,0.0,0.0,False
SUB00003805,,,,,2026-04,0.0,0.0,0.0,0,1.5917587890625,5.0,0.0,31.3362,138.8404,0.0,0.0,,,,,,,,False
SUB00003805,CUST00003505,PLN016,DEV0000256,Southwest,2026-05,0.6333333333333334,2.0,1.0,1,1.794447265625,1.0,0.0,48.342,70.631,4.0,3.0,85.0,2000.0,500.0,20.0,10.0,0.0,0.0,False
SUB00003806,,,,,2026-04,0.0,0.0,0.0,0,0.0849931640625,1.0,0.0,27.944,147.848,2.0,0.0,,,,,,,,False
SUB00003806,CUST00003374,PLN009,DEV0001838,Southeast,2026-05,0.5666666666666667,1.0,0.0,False,1.6317744140625,4.0,0.0,45.818,104.81325000000001,2.0,1.0,35.0,1000.0,1000.0,100.0,10.0,0.0,0.0,False
SUB00003807,,,,,2026-04,0.0,0.0,0.0,0,5.0807138671875,5.0,0.0,35.4782,143.2576,3.0,0.0,,,,,,,,False
SUB00003807,CUST00003055,PLN004,DEV0000165,West,2026-05,3.4333333333333336,2.0,0.0,1,3.1980996093750003,4.0,0.0,37.82475,140.12075,3.0,2.0,25.0,1000.0,1000.0,5.0,5.0,0.0,0.0,False
SUB00003808,CUST00004411,PLN018,DEV0000444,Southwest,2026-04,4.383333333333334,1.0,0.0,False,0.28134375,3.0,0.0,41.544999999999995,123.34333333333335,2.0,2.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00003808,CUST00004411,PLN018,DEV0000444,Southwest,2026-05,2.5166666666666666,1.0,0.0,False,4.3994482421875,7.0,0.0,30.38242857142857,101.18571428571428,0.0,0.0,35.0,2000.0,1000.0,999.0,10.0,0.0,0.0,False
SUB00003809,CUST00004368,PLN008,DEV0002082,Southwest,2026-04,3.4833333333333334,1.0,1.0,False,2.5924609375,3.0,0.0,37.976,103.26299999999999,2.0,1.0,25.0,1000.0,500.0,5.0,5.0,0.0,0.0,False
SUB00003809,,,,,2026-05,0.0,0.0,0.0,0,1.809037109375,2.0,0.0,38.376,216.358,1.0,1.0,,,,,,,,False
SUB00003810,CUST00002575,PLN007,DEV0000002,West,2026-04,3.2333333333333334,2.0,1.0,0,1.4561298828125,5.0,2.0,32.8488,101.1568,1.0,1.0,70.0,2000.0,99999.0,10.0,5.0,0.0,0.0,False
