call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,customer_id,plan_id,device_id,home_region,site_id,technology,duration_minutes,dropped_call_flag,month
CALL0000020152,SUB00002590,CELL000023,2026-05-04 10:22:00,10.0,MT,Dropped,True,switch,2026-05-04,CUST00003299,PLN005,DEV0002248,Southeast,SITE00005,4G LTE,0.16666666666666666,True,2026-05
CALL0000020160,SUB00000064,CELL000027,2026-05-10 07:17:00,57.0,MO,Dropped,False,switch,2026-05-10,CUST00001515,PLN001,DEV0001667,Southeast,SITE00006,4G LTE,0.95,True,2026-05
CALL0000020162,SUB00002885,CELL000086,2026-04-08 00:02:00,428.0,MO,Dropped,False,switch,2026-04-08,CUST00000910,PLN019,DEV0001385,Midwest,SITE00020,4G LTE,7.133333333333334,True,2026-04
CALL0000020163,SUB00000210,CELL000219,2026-05-29 03:42:00,83.0,MT,Dropped,False,switch,2026-05-29,CUST00000501,PLN020,DEV0000962,Midwest,SITE00052,5G NR,1.3833333333333333,True,2026-05
CALL0000020164,SUB00000350,CELL000062,2026-05-21 01:17:00,35.0,MO,Dropped,False,switch,2026-05-21,CUST00000187,PLN001,DEV0000362,Northeast,SITE00014,5G NR,0.5833333333333334,True,2026-05
CALL0000020177,SUB00003150,CELL000093,2026-05-18 11:55:00,140.0,MO,Dropped,False,switch,2026-05-18,CUST00001693,PLN004,DEV0002008,Northeast,SITE00021,5G NR,2.3333333333333335,True,2026-05
CALL0000020182,SUB00000270,CELL000041,2026-04-08 15:51:00,107.0,MO,Dropped,False,switch,2026-04-08,CUST00004012,PLN020,DEV0001938,Southwest,SITE00009,5G NR,1.7833333333333334,True,2026-04
CALL0000020191,SUB00003114,CELL000184,2026-04-15 19:36:00,26.0,MO,Dropped,False,switch,2026-04-15,CUST00002017,PLN014,DEV0001894,Southeast,SITE00043,5G NR,0.43333333333333335,True,2026-04
CALL0000020192,SUB00000580,CELL000117,2026-04-27 21:35:00,454.0,MT,Dropped,False,switch,2026-04-27,CUST00003365,PLN001,DEV0001706,Northeast,SITE00027,4G LTE,7.566666666666666,True,2026-04
CALL0000020201,SUB00003896,CELL000233,2026-05-31 16:10:00,65.0,MO,Dropped,False,switch,2026-05-31,CUST00004336,PLN020,DEV0001447,Northeast,SITE00054,4G LTE,1.0833333333333333,True,2026-05
CALL0000020203,SUB00003098,CELL000228,2026-05-22 04:19:00,115.0,MO,Dropped,True,switch,2026-05-22,CUST00000284,PLN005,DEV0001211,Southeast,SITE00053,5G NR,1.9166666666666667,True,2026-05
CALL0000020206,SUB00000814,CELL000186,2026-04-21 18:02:00,154.0,MO,Dropped,False,switch,2026-04-21,CUST00003145,PLN020,DEV0001744,Southwest,SITE00044,5G NR,2.566666666666667,True,2026-04
CALL0000020209,SUB00002861,CELL000080,2026-04-21 15:14:00,538.0,MT,Dropped,False,switch,2026-04-21,CUST00002378,PLN003,DEV0001033,Midwest,SITE00018,5G NR,8.966666666666667,True,2026-04
CALL0000020230,SUB00002914,CELL000164,2026-04-18 09:57:00,249.0,MT,Dropped,False,switch,2026-04-18,CUST00002039,PLN007,DEV0001718,Southeast,SITE00038,5G NR,4.15,True,2026-04
CALL0000020236,SUB00002028,CELL000081,2026-05-09 18:43:00,298.0,MO,Dropped,False,switch,2026-05-09,CUST00001530,PLN014,DEV0000377,Southeast,SITE00018,4G LTE,4.966666666666667,True,2026-05
CALL0000020238,SUB00000232,CELL000043,2026-05-08 05:15:00,358.0,MO,Dropped,True,switch,2026-05-08,CUST00000057,PLN020,DEV0000069,Southwest,SITE00009,5G NR,5.966666666666667,True,2026-05
CALL0000020241,SUB00001096,CELL000212,2026-04-19 12:36:00,381.0,MO,Dropped,True,switch,2026-04-19,CUST00001791,PLN008,DEV0000492,Midwest,SITE00050,5G NR,6.35,True,2026-04
CALL0000020275,SUB00004392,CELL000029,2026-04-10 05:30:00,11.0,MT,Dropped,False,switch,2026-04-10,CUST00001793,PLN012,DEV0001094,Southwest,SITE00006,4G LTE,0.18333333333333332,True,2026-04
CALL0000020284,SUB00001109,CELL000251,2026-04-11 06:40:00,103.0,MO,Dropped,True,switch,2026-04-11,CUST00000752,PLN008,DEV0001777,Southwest,SITE00059,5G NR,1.7166666666666666,True,2026-04
CALL0000020286,SUB00001623,CELL000208,2026-04-12 13:39:00,738.0,MO,Dropped,False,switch,2026-04-12,CUST00003003,PLN006,DEV0001707,Midwest,SITE00049,4G LTE,12.3,True,2026-04
CALL0000020302,SUB00003228,CELL000203,2026-05-06 23:24:00,90.0,MO,Dropped,False,switch,2026-05-06,CUST00001653,PLN019,DEV0002269,Northeast,SITE00048,5G NR,1.5,True,2026-05
CALL0000020311,SUB00002128,CELL000204,2026-04-09 16:24:00,22.0,MT,Dropped,True,switch,2026-04-09,CUST00001802,PLN015,DEV0000234,West,SITE00048,5G NR,0.36666666666666664,True,2026-04
CALL0000020313,SUB00001573,CELL000018,2026-04-23 00:12:00,112.0,MT,Dropped,False,switch,2026-04-23,CUST00000466,PLN008,DEV0001193,West,SITE00004,5G NR,1.8666666666666667,True,2026-04
CALL0000020322,SUB00003937,CELL000166,2026-04-11 13:32:00,16.0,MO,Dropped,True,switch,2026-04-11,CUST00002100,PLN003,DEV0000583,Southwest,SITE00039,4G LTE,0.26666666666666666,True,2026-04
CALL0000020331,SUB00001770,CELL000146,2026-05-25 05:36:00,157.0,MO,Dropped,False,switch,2026-05-25,CUST00000832,PLN011,DEV0001233,Northeast,SITE00035,5G NR,2.6166666666666667,True,2026-05
CALL0000020332,SUB00002746,CELL000153,2026-04-09 19:38:00,49.0,MO,Dropped,False,switch,2026-04-09,CUST00003895,PLN014,DEV0000264,West,SITE00036,5G NR,0.8166666666666667,True,2026-04
CALL0000020333,SUB00003871,CELL000016,2026-05-28 07:36:00,657.0,MO,Dropped,False,switch,2026-05-28,CUST00001836,PLN008,DEV0002259,Southeast,SITE00004,4G LTE,10.95,True,2026-05
CALL0000020335,SUB00004315,CELL000182,2026-04-08 00:56:00,5.0,MO,Dropped,True,switch,2026-04-08,CUST00002864,PLN015,DEV0002395,Southwest,SITE00043,4G LTE,0.08333333333333333,True,2026-04
CALL0000020341,SUB00004514,CELL000081,2026-05-22 23:30:00,77.0,MT,Dropped,False,switch,2026-05-22,CUST00003959,PLN014,DEV0001207,Northeast,SITE00018,4G LTE,1.2833333333333334,True,2026-05
CALL0000020349,SUB00004638,CELL000037,2026-04-13 02:37:00,128.0,MO,Dropped,False,switch,2026-04-13,CUST00002335,PLN008,DEV0002104,West,SITE00008,4G LTE,2.1333333333333333,True,2026-04
CALL0000020361,SUB00003975,CELL000056,2026-04-08 07:42:00,155.0,MO,Dropped,False,switch,2026-04-08,CUST00000171,PLN004,DEV0001153,Southwest,SITE00012,5G NR,2.5833333333333335,True,2026-04
CALL0000020371,SUB00003168,CELL000097,2026-05-01 00:39:00,49.0,MO,Dropped,False,switch,2026-05-01,CUST00000367,PLN002,DEV0000472,Southeast,SITE00022,4G LTE,0.8166666666666667,True,2026-05
CALL0000020373,SUB00001499,CELL000020,2026-04-08 15:47:00,79.0,MT,Dropped,False,switch,2026-04-08,CUST00001210,PLN001,DEV0001163,Southeast,SITE00004,4G LTE,1.3166666666666667,True,2026-04
CALL0000020378,SUB00002713,CELL000134,2026-04-18 13:58:00,802.0,MO,Dropped,False,switch,2026-04-18,CUST00000632,PLN009,DEV0000447,Northeast,SITE00031,4G LTE,13.366666666666667,True,2026-04
CALL0000020383,SUB00003493,CELL000092,2026-04-30 22:26:00,14.0,MO,Dropped,False,switch,2026-04-30,CUST00003538,PLN005,DEV0000974,Southeast,SITE00021,5G NR,0.23333333333333334,True,2026-04
CALL0000020387,SUB00001276,CELL000084,2026-04-15 15:32:00,91.0,MO,Dropped,False,switch,2026-04-15,CUST00003087,PLN006,DEV0000978,West,SITE00019,5G NR,1.5166666666666666,True,2026-04
CALL0000020393,SUB00002731,CELL000191,2026-05-12 12:21:00,77.0,MT,Dropped,False,switch,2026-05-12,CUST00004131,PLN017,DEV0001189,Southeast,SITE00045,4G LTE,1.2833333333333334,True,2026-05
CALL0000020401,SUB00003136,CELL000190,2026-04-25 11:26:00,199.0,MO,Dropped,False,switch,2026-04-25,CUST00000350,PLN019,DEV0000964,Southwest,SITE00045,4G LTE,3.316666666666667,True,2026-04
CALL0000020408,SUB00004220,CELL000217,2026-04-17 01:53:00,155.0,MO,Dropped,False,switch,2026-04-17,CUST00000215,PLN017,DEV0000706,Northeast,SITE00051,4G LTE,2.5833333333333335,True,2026-04
CALL0000020412,SUB00003594,CELL000096,2026-04-11 10:28:00,96.0,MO,Dropped,False,switch,2026-04-11,CUST00001779,PLN001,DEV0000391,Southwest,SITE00022,5G NR,1.6,True,2026-04
CALL0000020432,SUB00003783,CELL000131,2026-04-02 11:08:00,68.0,MO,Dropped,False,switch,2026-04-02,CUST00000189,PLN007,DEV0000055,Southwest,SITE00031,5G NR,1.1333333333333333,True,2026-04
CALL0000020438,SUB00004960,CELL000229,2026-05-02 20:37:00,90.0,MO,Dropped,True,switch,2026-05-02,CUST00003064,PLN001,DEV0000944,Midwest,SITE00054,5G NR,1.5,True,2026-05
CALL0000020463,SUB00003664,CELL000211,2026-04-12 05:55:00,5.0,MT,Dropped,True,switch,2026-04-12,CUST00004319,PLN016,DEV0002412,Midwest,SITE00050,4G LTE,0.08333333333333333,True,2026-04
CALL0000020487,SUB00002078,CELL000196,2026-05-10 02:12:00,457.0,MO,Dropped,False,switch,2026-05-10,CUST00000332,PLN006,DEV0001363,Midwest,SITE00046,4G LTE,7.616666666666666,True,2026-05
CALL0000020489,SUB00000784,CELL000033,2026-05-14 19:04:00,1458.0,MT,Dropped,True,switch,2026-05-14,CUST00001927,PLN017,DEV0001349,Southwest,SITE00007,5G NR,24.3,True,2026-05
CALL0000020492,SUB00002626,CELL000096,2026-05-11 18:01:00,820.0,MO,Dropped,False,switch,2026-05-11,CUST00000392,PLN010,DEV0000828,West,SITE00022,5G NR,13.666666666666666,True,2026-05
CALL0000020516,SUB00004421,CELL000199,2026-05-06 04:36:00,4.0,MO,Dropped,False,switch,2026-05-06,CUST00000927,PLN017,DEV0000042,Southeast,SITE00047,5G NR,0.06666666666666667,True,2026-05
CALL0000020529,SUB00003377,CELL000080,2026-05-20 06:28:00,183.0,MT,Dropped,False,switch,2026-05-20,CUST00004293,PLN005,DEV0000929,Northeast,SITE00018,5G NR,3.05,True,2026-05
CALL0000020543,SUB00004368,CELL000208,2026-05-09 13:25:00,25.0,MO,Dropped,False,switch,2026-05-09,CUST00003304,PLN017,DEV0002390,Southwest,SITE00049,4G LTE,0.4166666666666667,True,2026-05
CALL0000020544,SUB00002851,CELL000050,2026-04-19 01:40:00,112.0,MO,Dropped,False,switch,2026-04-19,CUST00002973,PLN012,DEV0000289,West,SITE00011,4G LTE,1.8666666666666667,True,2026-04
CALL0000020548,SUB00003558,CELL000075,2026-05-11 16:16:00,9.0,MO,Dropped,False,switch,2026-05-11,CUST00000978,PLN018,DEV0001529,Midwest,SITE00017,5G NR,0.15,True,2026-05
CALL0000020560,SUB00002030,CELL000147,2026-04-16 06:53:00,62.0,MT,Dropped,False,switch,2026-04-16,CUST00000786,PLN001,DEV0000215,Midwest,SITE00035,4G LTE,1.0333333333333334,True,2026-04
CALL0000020567,SUB00004050,CELL000170,2026-05-18 18:11:00,439.0,MT,Dropped,False,switch,2026-05-18,CUST00002350,PLN015,DEV0001789,West,SITE00040,4G LTE,7.316666666666666,True,2026-05
CALL0000020599,SUB00003307,CELL000162,2026-05-15 19:00:00,187.0,MO,Dropped,False,switch,2026-05-15,CUST00003342,PLN007,DEV0002003,Southeast,SITE00038,4G LTE,3.1166666666666667,True,2026-05
CALL0000020602,SUB00000691,CELL000150,2026-04-05 16:38:00,16.0,MT,Dropped,False,switch,2026-04-05,CUST00001582,PLN014,DEV0001091,Southeast,SITE00035,4G LTE,0.26666666666666666,True,2026-04
CALL0000020616,SUB00000522,CELL000159,2026-05-30 08:07:00,292.0,MO,Dropped,False,switch,2026-05-30,CUST00001273,PLN001,DEV0000893,Southwest,SITE00037,5G NR,4.866666666666666,True,2026-05
CALL0000020617,SUB00001038,CELL000126,2026-05-21 06:14:00,154.0,MT,Dropped,False,switch,2026-05-21,CUST00001467,PLN004,DEV0002486,Southwest,SITE00030,4G LTE,2.566666666666667,True,2026-05
CALL0000020636,SUB00004010,CELL000161,2026-04-14 01:24:00,367.0,MO,Dropped,False,switch,2026-04-14,CUST00003427,PLN014,DEV0001218,Southeast,SITE00037,4G LTE,6.116666666666666,True,2026-04
CALL0000020644,SUB00004975,CELL000142,2026-04-14 19:17:00,28.0,MO,Dropped,False,switch,2026-04-14,CUST00001922,PLN014,DEV0002305,Midwest,SITE00034,4G LTE,0.4666666666666667,True,2026-04
CALL0000020649,SUB00003900,CELL000005,2026-05-22 13:26:00,23.0,MT,Dropped,False,switch,2026-05-22,CUST00002119,PLN011,DEV0001562,Midwest,SITE00001,5G NR,0.38333333333333336,True,2026-05
CALL0000020651,SUB00000755,CELL000104,2026-04-22 05:00:00,3.0,MT,Dropped,True,switch,2026-04-22,CUST00002952,PLN011,DEV0002278,Southeast,SITE00024,5G NR,0.05,True,2026-04
CALL0000020652,SUB00002639,CELL000041,2026-05-23 22:16:00,124.0,MT,Dropped,False,switch,2026-05-23,CUST00000814,PLN020,DEV0001690,Midwest,SITE00009,5G NR,2.066666666666667,True,2026-05
CALL0000020668,SUB00002236,CELL000116,2026-04-01 10:42:00,360.0,MT,Dropped,False,switch,2026-04-01,CUST00000387,PLN019,DEV0001729,Southwest,SITE00027,5G NR,6.0,True,2026-04
CALL0000020677,SUB00003776,CELL000146,2026-04-25 07:09:00,90.0,MO,Dropped,False,switch,2026-04-25,CUST00000266,PLN008,DEV0001115,Southwest,SITE00035,5G NR,1.5,True,2026-04
CALL0000020707,SUB00004817,CELL000158,2026-05-28 12:09:00,152.0,MT,Dropped,False,switch,2026-05-28,CUST00004206,PLN017,DEV0000434,Southwest,SITE00037,5G NR,2.533333333333333,True,2026-05
CALL0000020712,SUB00004495,CELL000093,2026-04-28 20:37:00,38.0,MO,Dropped,False,switch,2026-04-28,CUST00002685,PLN001,DEV0000136,Southeast,SITE00021,5G NR,0.6333333333333333,True,2026-04
CALL0000020737,SUB00000849,CELL000114,2026-05-15 01:20:00,277.0,MO,Dropped,True,switch,2026-05-15,CUST00002028,PLN018,DEV0002470,Southeast,SITE00026,5G NR,4.616666666666666,True,2026-05
CALL0000020749,SUB00001244,CELL000148,2026-05-12 11:25:00,866.0,MT,Dropped,False,switch,2026-05-12,CUST00001301,PLN002,DEV0001570,Southeast,SITE00035,4G LTE,14.433333333333334,True,2026-05
CALL0000020750,SUB00003074,CELL000003,2026-04-12 13:34:00,597.0,MO,Dropped,False,switch,2026-04-12,CUST00003951,PLN016,DEV0000130,Midwest,SITE00001,4G LTE,9.95,True,2026-04
CALL0000020781,SUB00003703,CELL000012,2026-05-12 10:35:00,370.0,MO,Dropped,False,switch,2026-05-12,CUST00002409,PLN005,DEV0001483,West,SITE00003,5G NR,6.166666666666667,True,2026-05
CALL0000020785,SUB00000768,CELL000095,2026-05-22 07:26:00,131.0,MO,Dropped,False,switch,2026-05-22,CUST00001481,PLN003,DEV0000717,West,SITE00022,4G LTE,2.183333333333333,True,2026-05
CALL0000020789,SUB00002147,CELL000055,2026-04-08 04:16:00,262.0,MT,Dropped,False,switch,2026-04-08,CUST00002279,PLN017,DEV0000412,West,SITE00012,5G NR,4.366666666666666,True,2026-04
CALL0000020792,SUB00001043,CELL000117,2026-04-25 13:18:00,626.0,MT,Dropped,False,switch,2026-04-25,CUST00000545,PLN007,DEV0001417,West,SITE00027,4G LTE,10.433333333333334,True,2026-04
CALL0000020793,SUB00001936,CELL000004,2026-05-20 03:17:00,24.0,MO,Dropped,False,switch,2026-05-20,CUST00004156,PLN010,DEV0001704,West,SITE00001,5G NR,0.4,True,2026-05
CALL0000020794,SUB00003430,CELL000241,2026-05-08 14:18:00,126.0,MO,Dropped,False,switch,2026-05-08,CUST00001050,PLN003,DEV0002050,Midwest,SITE00056,5G NR,2.1,True,2026-05
CALL0000020806,SUB00001975,CELL000072,2026-04-20 17:55:00,46.0,MT,Dropped,False,switch,2026-04-20,CUST00004319,PLN009,DEV0001100,Midwest,SITE00017,5G NR,0.7666666666666667,True,2026-04
CALL0000020807,SUB00003674,CELL000194,2026-04-18 01:22:00,185.0,MO,Dropped,True,switch,2026-04-18,CUST00000461,PLN013,DEV0002499,Midwest,SITE00046,5G NR,3.0833333333333335,True,2026-04
CALL0000020808,SUB00004121,CELL000127,2026-04-01 19:40:00,245.0,MT,Dropped,False,switch,2026-04-01,CUST00004412,PLN007,DEV0000962,Midwest,SITE00030,4G LTE,4.083333333333333,True,2026-04
CALL0000020822,SUB00002749,CELL000046,2026-04-22 02:03:00,26.0,MO,Dropped,True,switch,2026-04-22,CUST00000410,PLN015,DEV0001819,Northeast,SITE00010,5G NR,0.43333333333333335,True,2026-04
CALL0000020828,SUB00002882,CELL000017,2026-04-15 09:39:00,12.0,MO,Dropped,False,switch,2026-04-15,CUST00001307,PLN019,DEV0000064,West,SITE00004,4G LTE,0.2,True,2026-04
CALL0000020838,SUB00004005,CELL000129,2026-05-15 05:32:00,47.0,MO,Dropped,False,switch,2026-05-15,CUST00003247,PLN007,DEV0000364,Southeast,SITE00030,4G LTE,0.7833333333333333,True,2026-05
CALL0000020844,SUB00001653,CELL000107,2026-05-25 17:49:00,179.0,MT,Dropped,False,switch,2026-05-25,CUST00000112,PLN011,DEV0001195,Northeast,SITE00025,5G NR,2.9833333333333334,True,2026-05
CALL0000020850,SUB00004690,CELL000036,2026-05-31 01:00:00,142.0,MT,Dropped,False,switch,2026-05-31,CUST00001925,PLN020,DEV0002283,West,SITE00008,4G LTE,2.3666666666666667,True,2026-05
CALL0000020877,SUB00000546,CELL000011,2026-04-24 09:15:00,1.0,MO,Dropped,False,switch,2026-04-24,CUST00002483,PLN003,DEV0000963,Midwest,SITE00002,5G NR,0.016666666666666666,True,2026-04
CALL0000020883,SUB00004130,CELL000232,2026-05-28 18:48:00,100.0,MO,Dropped,True,switch,2026-05-28,CUST00000051,PLN008,DEV0000626,Northeast,SITE00054,4G LTE,1.6666666666666667,True,2026-05
CALL0000020905,SUB00003593,CELL000103,2026-05-20 07:25:00,19.0,MT,Dropped,False,switch,2026-05-20,CUST00000011,PLN013,DEV0001507,Southeast,SITE00023,4G LTE,0.31666666666666665,True,2026-05
CALL0000020923,SUB00001655,CELL000114,2026-05-05 06:49:00,6.0,MO,Dropped,False,switch,2026-05-05,CUST00003386,PLN013,DEV0001837,Midwest,SITE00026,5G NR,0.1,True,2026-05
CALL0000020925,SUB00003459,CELL000060,2026-04-25 01:38:00,186.0,MO,Dropped,False,switch,2026-04-25,CUST00002127,PLN009,DEV0001140,Southwest,SITE00013,4G LTE,3.1,True,2026-04
CALL0000020927,SUB00000952,CELL000042,2026-05-24 00:52:00,52.0,MO,Dropped,False,switch,2026-05-24,CUST00003214,PLN019,DEV0001344,Southeast,SITE00009,4G LTE,0.8666666666666667,True,2026-05
CALL0000020933,SUB00000366,CELL000012,2026-04-03 03:05:00,278.0,MO,Dropped,False,switch,2026-04-03,CUST00003862,PLN020,DEV0000451,Northeast,SITE00003,5G NR,4.633333333333334,True,2026-04
CALL0000020938,SUB00004053,CELL000216,2026-04-29 19:46:00,138.0,MT,Dropped,False,switch,2026-04-29,CUST00001981,PLN017,DEV0001958,Midwest,SITE00051,5G NR,2.3,True,2026-04
CALL0000020941,SUB00001519,CELL000231,2026-04-15 16:15:00,185.0,MO,Dropped,True,switch,2026-04-15,CUST00002663,PLN001,DEV0000248,Southeast,SITE00054,5G NR,3.0833333333333335,True,2026-04
CALL0000020944,SUB00004588,CELL000032,2026-04-30 15:58:00,206.0,MO,Dropped,False,switch,2026-04-30,CUST00003346,PLN006,DEV0000208,West,SITE00007,4G LTE,3.433333333333333,True,2026-04
CALL0000020952,SUB00003657,CELL000070,2026-05-29 07:34:00,96.0,MO,Dropped,False,switch,2026-05-29,CUST00000823,PLN010,DEV0001228,Midwest,SITE00016,5G NR,1.6,True,2026-05
CALL0000020986,SUB00000456,CELL000032,2026-04-12 14:16:00,291.0,MT,Dropped,True,switch,2026-04-12,CUST00003798,PLN013,DEV0001545,Southwest,SITE00007,4G LTE,4.85,True,2026-04
CALL0000020996,SUB00004020,CELL000124,2026-05-07 02:25:00,151.0,MT,Dropped,False,switch,2026-05-07,CUST00003878,PLN005,DEV0000678,Southeast,SITE00029,4G LTE,2.5166666666666666,True,2026-05
CALL0000021004,SUB00001958,CELL000109,2026-04-03 11:11:00,314.0,MT,Dropped,False,switch,2026-04-03,CUST00001262,PLN004,DEV0000625,Southeast,SITE00025,5G NR,5.233333333333333,True,2026-04
CALL0000021014,SUB00002864,CELL000041,2026-05-28 23:07:00,269.0,MO,Dropped,False,switch,2026-05-28,CUST00004427,PLN007,DEV0000452,Southeast,SITE00009,5G NR,4.483333333333333,True,2026-05
CALL0000021022,SUB00001234,CELL000159,2026-04-03 13:34:00,7.0,MO,Dropped,False,switch,2026-04-03,CUST00003081,PLN016,DEV0001100,Midwest,SITE00037,5G NR,0.11666666666666667,True,2026-04
CALL0000021038,SUB00000211,CELL000226,2026-05-02 09:42:00,208.0,MO,Dropped,False,switch,2026-05-02,CUST00001368,PLN003,DEV0001120,Northeast,SITE00053,4G LTE,3.466666666666667,True,2026-05
CALL0000021040,SUB00003070,CELL000156,2026-04-14 00:19:00,107.0,MO,Dropped,False,switch,2026-04-14,CUST00003538,PLN004,DEV0002142,Southeast,SITE00037,4G LTE,1.7833333333333334,True,2026-04
CALL0000021045,SUB00002125,CELL000174,2026-05-09 20:27:00,562.0,MO,Dropped,False,switch,2026-05-09,CUST00001522,PLN020,DEV0002163,Northeast,SITE00041,4G LTE,9.366666666666667,True,2026-05
CALL0000021057,SUB00002233,CELL000047,2026-04-25 01:06:00,159.0,MO,Dropped,False,switch,2026-04-25,CUST00000618,PLN007,DEV0002480,Midwest,SITE00010,4G LTE,2.65,True,2026-04
CALL0000021064,SUB00001292,CELL000119,2026-05-10 00:42:00,68.0,MO,Dropped,False,switch,2026-05-10,CUST00003754,PLN011,DEV0000791,Southeast,SITE00028,4G LTE,1.1333333333333333,True,2026-05
CALL0000021068,SUB00001121,CELL000191,2026-04-19 21:59:00,160.0,MT,Dropped,False,switch,2026-04-19,CUST00004238,PLN003,DEV0002365,Northeast,SITE00045,4G LTE,2.6666666666666665,True,2026-04
CALL0000021075,SUB00004743,CELL000115,2026-04-19 20:42:00,108.0,MT,Dropped,False,switch,2026-04-19,CUST00002881,PLN010,DEV0000883,West,SITE00027,5G NR,1.8,True,2026-04
CALL0000021086,SUB00004001,CELL000225,2026-04-10 00:04:00,63.0,MO,Dropped,False,switch,2026-04-10,CUST00002695,PLN007,DEV0002062,Northeast,SITE00053,4G LTE,1.05,True,2026-04
CALL0000021099,SUB00002831,CELL000071,2026-05-23 20:10:00,131.0,MO,Dropped,True,switch,2026-05-23,CUST00002349,PLN016,DEV0001751,West,SITE00016,4G LTE,2.183333333333333,True,2026-05
CALL0000021102,SUB00002321,CELL000101,2026-04-08 06:54:00,357.0,MO,Dropped,True,switch,2026-04-08,CUST00001417,PLN016,DEV0000307,Midwest,SITE00023,4G LTE,5.95,True,2026-04
CALL0000021111,SUB00002320,CELL000113,2026-04-28 21:26:00,10.0,MO,Dropped,False,switch,2026-04-28,CUST00003196,PLN002,DEV0000087,Southeast,SITE00026,5G NR,0.16666666666666666,True,2026-04
CALL0000021114,SUB00000764,CELL000066,2026-04-12 09:44:00,18.0,MT,Dropped,False,switch,2026-04-12,CUST00001980,PLN006,DEV0002232,West,SITE00015,5G NR,0.3,True,2026-04
CALL0000021118,SUB00004894,CELL000184,2026-05-10 17:20:00,3.0,MT,Dropped,False,switch,2026-05-10,CUST00000549,PLN011,DEV0002408,Northeast,SITE00043,5G NR,0.05,True,2026-05
CALL0000021119,SUB00004803,CELL000034,2026-05-27 00:40:00,178.0,MO,Dropped,True,switch,2026-05-27,CUST00000086,PLN013,DEV0002401,Southwest,SITE00007,4G LTE,2.966666666666667,True,2026-05
CALL0000021126,SUB00002574,CELL000007,2026-04-10 08:27:00,65.0,MT,Dropped,False,switch,2026-04-10,CUST00001298,PLN011,DEV0000249,West,SITE00002,4G LTE,1.0833333333333333,True,2026-04
CALL0000021131,SUB00004875,CELL000083,2026-05-20 11:40:00,603.0,MT,Dropped,False,switch,2026-05-20,CUST00003338,PLN012,DEV0001131,Midwest,SITE00019,4G LTE,10.05,True,2026-05
CALL0000021144,SUB00004067,CELL000142,2026-04-09 15:15:00,61.0,MO,Dropped,False,switch,2026-04-09,CUST00000082,PLN014,DEV0002352,Southwest,SITE00034,4G LTE,1.0166666666666666,True,2026-04
CALL0000021146,SUB00000020,CELL000006,2026-05-02 14:09:00,150.0,MO,Dropped,True,switch,2026-05-02,CUST00001876,PLN004,DEV0001900,Southeast,SITE00001,4G LTE,2.5,True,2026-05
CALL0000021149,SUB00004304,CELL000098,2026-04-21 18:08:00,63.0,MO,Dropped,False,switch,2026-04-21,CUST00002638,PLN008,DEV0000662,Southwest,SITE00023,5G NR,1.05,True,2026-04
CALL0000021155,SUB00001211,CELL000152,2026-04-30 23:47:00,79.0,MO,Dropped,False,switch,2026-04-30,CUST00000142,PLN018,DEV0001977,Midwest,SITE00036,5G NR,1.3166666666666667,True,2026-04
CALL0000021161,SUB00002472,CELL000235,2026-04-18 06:55:00,107.0,MO,Dropped,True,switch,2026-04-18,CUST00000392,PLN018,DEV0001982,West,SITE00055,4G LTE,1.7833333333333334,True,2026-04
CALL0000021165,SUB00001061,CELL000165,2026-05-12 02:16:00,152.0,MO,Dropped,True,switch,2026-05-12,CUST00003779,PLN005,DEV0000128,Midwest,SITE00039,5G NR,2.533333333333333,True,2026-05
CALL0000021167,SUB00001973,CELL000176,2026-04-28 15:30:00,67.0,MT,Dropped,False,switch,2026-04-28,CUST00003433,PLN001,DEV0000906,Southeast,SITE00042,4G LTE,1.1166666666666667,True,2026-04
CALL0000021168,SUB00003615,CELL000144,2026-05-30 04:19:00,258.0,MT,Dropped,False,switch,2026-05-30,CUST00004425,PLN007,DEV0000165,West,SITE00034,5G NR,4.3,True,2026-05
CALL0000021173,SUB00002600,CELL000213,2026-04-28 14:32:00,29.0,MT,Dropped,False,switch,2026-04-28,CUST00002191,PLN008,DEV0001299,Midwest,SITE00050,5G NR,0.48333333333333334,True,2026-04
CALL0000021176,SUB00004230,CELL000208,2026-05-03 20:28:00,24.0,MO,Dropped,False,switch,2026-05-03,CUST00001749,PLN007,DEV0001229,Midwest,SITE00049,4G LTE,0.4,True,2026-05
CALL0000021181,SUB00002049,CELL000065,2026-04-18 19:12:00,197.0,MO,Dropped,False,switch,2026-04-18,CUST00003160,PLN010,DEV0001599,Southwest,SITE00015,4G LTE,3.283333333333333,True,2026-04
CALL0000021185,SUB00002793,CELL000052,2026-05-08 14:09:00,34.0,MT,Dropped,False,switch,2026-05-08,CUST00001407,PLN015,DEV0001687,Northeast,SITE00011,5G NR,0.5666666666666667,True,2026-05
CALL0000021193,SUB00003514,CELL000169,2026-04-24 00:39:00,81.0,MT,Dropped,True,switch,2026-04-24,CUST00000599,PLN005,DEV0000394,Southeast,SITE00040,4G LTE,1.35,True,2026-04
CALL0000021196,SUB00002480,CELL000123,2026-04-19 19:49:00,206.0,MO,Dropped,True,switch,2026-04-19,CUST00004192,PLN008,DEV0000731,West,SITE00029,5G NR,3.433333333333333,True,2026-04
