invoice_id,subscriber_id,billing_month,invoice_date,due_date,monthly_charge,usage_charge,tax_amount,other_fees,total_amount,invoice_status,amount_paid,last_payment_date,open_amount,days_past_due,past_due_flag
INV400003693,SUB00003693,2026-04-01,2026-04-28,2026-05-16,120.25,31.83,15.92,8.84,176.84,Open,176.84,2026-05-16,0.0,30,False
INV500003693,SUB00003693,2026-05-01,2026-05-28,2026-06-15,143.9,38.09,19.05,10.58,211.62,Paid,0.0,,211.62,0,False
INV400003694,SUB00003694,2026-04-01,2026-04-28,2026-05-16,111.46,29.5,14.75,8.2,163.92,Past Due,0.0,,163.92,30,True
INV500003694,SUB00003694,2026-05-01,2026-05-28,2026-06-15,59.78,15.83,7.91,4.4,87.92,Paid,0.0,,87.92,0,False
INV400003695,SUB00003695,2026-04-01,2026-04-28,2026-05-16,136.02,36.0,18.0,10.0,200.02,Past Due,100.01,2026-05-08,100.01,30,True
INV500003695,SUB00003695,2026-05-01,2026-05-28,2026-06-15,150.19,39.76,19.88,11.04,220.87,Cancelled,0.0,,220.87,0,False
INV400003696,SUB00003696,2026-04-01,2026-04-28,2026-05-16,22.83,6.04,3.02,1.68,33.57,Open,0.0,,33.57,30,True
INV500003696,SUB00003696,2026-05-01,2026-05-28,2026-06-15,48.28,12.78,6.39,3.55,71.0,Paid,35.5,2026-06-15,35.5,0,False
INV400003697,SUB00003697,2026-04-01,2026-04-28,2026-05-16,74.81,19.8,9.9,5.5,110.01,Open,0.0,,110.01,30,True
INV500003697,SUB00003697,2026-05-01,2026-05-28,2026-06-15,165.46,43.8,21.9,12.17,243.32,Paid,0.0,,243.32,0,False
INV400003698,SUB00003698,2026-04-01,2026-04-28,2026-05-16,71.46,18.92,9.46,5.25,105.08,Paid,78.81,2026-05-03,26.269999999999996,30,True
INV500003698,SUB00003698,2026-05-01,2026-05-28,2026-06-15,154.77,40.97,20.48,11.38,227.61,Cancelled,113.8,2026-06-07,113.81000000000002,0,False
INV400003699,SUB00003699,2026-04-01,2026-04-28,2026-05-16,153.01,40.5,20.25,11.25,225.02,Cancelled,112.51,2026-05-16,112.51,30,True
INV500003699,SUB00003699,2026-05-01,2026-05-28,2026-06-15,170.31,45.08,22.54,12.52,250.46,Open,0.0,,250.46,0,False
INV400003700,SUB00003700,2026-04-01,2026-04-28,2026-05-16,94.82,25.1,12.55,6.97,139.45,Cancelled,0.0,,139.45,30,True
INV500003700,SUB00003700,2026-05-01,2026-05-28,2026-06-15,139.6,36.95,18.48,10.26,205.29,Cancelled,205.29,2026-06-02,0.0,0,False
INV400003701,SUB00003701,2026-04-01,2026-04-28,2026-05-16,130.96,34.67,17.33,9.63,192.59,Open,0.0,,192.59,30,True
INV500003701,SUB00003701,2026-05-01,2026-05-28,2026-06-15,54.55,14.44,7.22,4.01,80.23,Paid,0.0,,80.23,0,False
INV400003702,SUB00003702,2026-04-01,2026-04-28,2026-05-16,120.97,32.02,16.01,8.9,177.9,Open,0.0,,177.9,30,True
INV500003702,SUB00003702,2026-05-01,2026-05-28,2026-06-15,37.74,9.99,5.0,2.78,55.5,Cancelled,0.0,,55.5,0,False
INV400003703,SUB00003703,2026-04-01,2026-04-28,2026-05-16,141.9,37.56,18.78,10.43,208.67,Cancelled,208.67,2026-06-02,0.0,30,False
INV500003703,SUB00003703,2026-05-01,2026-05-28,2026-06-15,117.59,31.13,15.56,8.65,172.92,Cancelled,129.69,2026-06-07,43.22999999999999,0,False
INV400003704,SUB00003704,2026-04-01,2026-04-28,2026-05-16,127.5,33.75,16.88,9.38,187.51,Open,93.75,2026-05-16,93.75999999999999,30,True
INV500003704,SUB00003704,2026-05-01,2026-05-28,2026-06-15,35.18,9.31,4.66,2.59,51.73,Open,51.73,2026-07-02,0.0,0,False
INV400003705,SUB00003705,2026-04-01,2026-04-28,2026-05-16,26.95,7.13,3.57,1.98,39.63,Past Due,0.0,,39.63,30,True
INV500003705,SUB00003705,2026-05-01,2026-05-28,2026-06-15,76.04,20.13,10.06,5.59,111.82,Open,55.91,2026-06-02,55.91,0,False
INV400003706,SUB00003706,2026-04-01,2026-04-28,2026-05-16,33.81,8.95,4.47,2.49,49.72,Open,0.0,,49.72,30,True
INV500003706,SUB00003706,2026-05-01,2026-05-28,2026-06-15,173.76,45.99,23.0,12.78,255.53,Past Due,0.0,,255.53,0,False
INV400003707,SUB00003707,2026-04-01,2026-04-28,2026-05-16,92.34,24.44,12.22,6.79,135.79,Open,67.9,2026-06-02,67.88999999999999,30,True
INV500003707,SUB00003707,2026-05-01,2026-05-28,2026-06-15,39.85,10.55,5.27,2.93,58.6,Paid,0.0,,58.6,0,False
INV400003708,SUB00003708,2026-04-01,2026-04-28,2026-05-16,160.74,42.55,21.27,11.82,236.38,Cancelled,177.29,2026-05-03,59.09,30,True
INV500003708,SUB00003708,2026-05-01,2026-05-28,2026-06-15,67.96,17.99,8.99,5.0,99.94,Cancelled,99.94,2026-06-19,0.0,0,False
INV400003709,SUB00003709,2026-04-01,2026-04-28,2026-05-16,66.5,17.6,8.8,4.89,97.8,Paid,97.8,2026-06-02,0.0,30,False
INV500003709,SUB00003709,2026-05-01,2026-05-28,2026-06-15,128.94,34.13,17.07,9.48,189.62,Open,0.0,,189.62,0,False
INV400003710,SUB00003710,2026-04-01,2026-04-28,2026-05-16,152.53,40.37,20.19,11.22,224.3,Cancelled,224.3,2026-05-16,0.0,30,False
INV500003710,SUB00003710,2026-05-01,2026-05-28,2026-06-15,151.25,40.04,20.02,11.12,222.43,Open,222.43,2026-06-19,0.0,0,False
INV400003711,SUB00003711,2026-04-01,2026-04-28,2026-05-16,38.71,10.25,5.12,2.85,56.93,Open,0.0,,56.93,30,True
INV500003711,SUB00003711,2026-05-01,2026-05-28,2026-06-15,137.75,36.46,18.23,10.13,202.58,Cancelled,101.29,2026-07-02,101.29,0,False
INV400003712,SUB00003712,2026-04-01,2026-04-28,2026-05-16,126.46,33.48,16.74,9.3,185.98,Cancelled,0.0,,185.98,30,True
INV500003712,SUB00003712,2026-05-01,2026-05-28,2026-06-15,16.37,4.33,2.17,1.2,24.07,Open,0.0,,24.07,0,False
INV400003713,SUB00003713,2026-04-01,2026-04-28,2026-05-16,52.13,13.8,6.9,3.83,76.66,Cancelled,0.0,,76.66,30,True
INV500003713,SUB00003713,2026-05-01,2026-05-28,2026-06-15,42.44,11.23,5.62,3.12,62.41,Past Due,0.0,,62.41,0,False
INV400003714,SUB00003714,2026-04-01,2026-04-28,2026-05-16,57.93,15.33,7.67,4.26,85.18,Open,0.0,,85.18,30,True
INV500003714,SUB00003714,2026-05-01,2026-05-28,2026-06-15,64.85,17.17,8.58,4.77,95.37,Open,0.0,,95.37,0,False
INV400003715,SUB00003715,2026-04-01,2026-04-28,2026-05-16,119.45,31.62,15.81,8.78,175.66,Past Due,0.0,,175.66,30,True
INV500003715,SUB00003715,2026-05-01,2026-05-28,2026-06-15,106.96,28.31,14.16,7.87,157.3,Cancelled,0.0,,157.3,0,False
INV400003716,SUB00003716,2026-04-01,2026-04-28,2026-05-16,122.14,32.33,16.17,8.98,179.62,Cancelled,0.0,,179.62,30,True
INV500003716,SUB00003716,2026-05-01,2026-05-28,2026-06-15,14.72,3.9,1.95,1.08,21.65,Open,0.0,,21.65,0,False
INV400003717,SUB00003717,2026-04-01,2026-04-28,2026-05-16,64.63,17.11,8.55,4.75,95.04,Past Due,0.0,,95.04,30,True
INV500003717,SUB00003717,2026-05-01,2026-05-28,2026-06-15,35.81,9.48,4.74,2.63,52.66,Open,0.0,,52.66,0,False
INV400003718,SUB00003718,2026-04-01,2026-04-28,2026-05-16,56.13,14.86,7.43,4.13,82.55,Open,0.0,,82.55,30,True
INV500003718,SUB00003718,2026-05-01,2026-05-28,2026-06-15,101.46,26.86,13.43,7.46,149.21,Past Due,0.0,,149.21,0,False
INV400003719,SUB00003719,2026-04-01,2026-04-28,2026-05-16,100.08,26.49,13.25,7.36,147.18,Paid,0.0,,147.18,30,True
INV500003719,SUB00003719,2026-05-01,2026-05-28,2026-06-15,83.84,22.19,11.1,6.16,123.3,Open,123.3,2026-06-15,0.0,0,False
INV400003720,SUB00003720,2026-04-01,2026-04-28,2026-05-16,63.74,16.87,8.44,4.69,93.73,Open,0.0,,93.73,30,True
INV500003720,SUB00003720,2026-05-01,2026-05-28,2026-06-15,158.41,41.93,20.97,11.65,232.95,Paid,0.0,,232.95,0,False
INV400003721,SUB00003721,2026-04-01,2026-04-28,2026-05-16,147.12,38.94,19.47,10.82,216.35,Cancelled,216.35,2026-05-16,0.0,30,False
INV500003721,SUB00003721,2026-05-01,2026-05-28,2026-06-15,81.08,21.46,10.73,5.96,119.23,Cancelled,119.23,2026-06-02,0.0,0,False
INV400003722,SUB00003722,2026-04-01,2026-04-28,2026-05-16,128.52,34.02,17.01,9.45,189.0,Open,94.5,2026-05-20,94.5,30,True
INV500003722,SUB00003722,2026-05-01,2026-05-28,2026-06-15,135.19,35.79,17.89,9.94,198.81,Past Due,198.81,2026-06-07,0.0,0,False
INV400003723,SUB00003723,2026-04-01,2026-04-28,2026-05-16,141.16,37.37,18.68,10.38,207.59,Open,207.59,2026-05-20,0.0,30,False
INV500003723,SUB00003723,2026-05-01,2026-05-28,2026-06-15,44.53,11.79,5.89,3.27,65.49,Past Due,0.0,,65.49,0,False
INV400003724,SUB00003724,2026-04-01,2026-04-28,2026-05-16,75.41,19.96,9.98,5.54,110.9,Cancelled,83.17,2026-05-20,27.730000000000004,30,True
INV500003724,SUB00003724,2026-05-01,2026-05-28,2026-06-15,80.75,21.37,10.69,5.94,118.75,Open,118.75,2026-06-19,0.0,0,False
INV400003725,SUB00003725,2026-04-01,2026-04-28,2026-05-16,32.19,8.52,4.26,2.37,47.34,Past Due,0.0,,47.34,30,True
INV500003725,SUB00003725,2026-05-01,2026-05-28,2026-06-15,57.43,15.2,7.6,4.22,84.46,Cancelled,0.0,,84.46,0,False
INV400003726,SUB00003726,2026-04-01,2026-04-28,2026-05-16,161.22,42.68,21.34,11.85,237.08,Past Due,237.08,2026-05-08,0.0,30,False
INV500003726,SUB00003726,2026-05-01,2026-05-28,2026-06-15,13.79,3.65,1.83,1.01,20.29,Past Due,0.0,,20.29,0,False
INV400003727,SUB00003727,2026-04-01,2026-04-28,2026-05-16,102.6,27.16,13.58,7.54,150.88,Past Due,0.0,,150.88,30,True
INV500003727,SUB00003727,2026-05-01,2026-05-28,2026-06-15,132.88,35.17,17.59,9.77,195.41,Open,0.0,,195.41,0,False
INV400003728,SUB00003728,2026-04-01,2026-04-28,2026-05-16,34.13,9.04,4.52,2.51,50.2,Past Due,0.0,,50.2,30,True
INV500003728,SUB00003728,2026-05-01,2026-05-28,2026-06-15,115.91,30.68,15.34,8.52,170.46,Open,0.0,,170.46,0,False
INV400003729,SUB00003729,2026-04-01,2026-04-28,2026-05-16,64.86,17.17,8.59,4.77,95.39,Cancelled,95.39,2026-05-16,0.0,30,False
INV500003729,SUB00003729,2026-05-01,2026-05-28,2026-06-15,98.56,26.09,13.04,7.25,144.94,Paid,0.0,,144.94,0,False
INV400003730,SUB00003730,2026-04-01,2026-04-28,2026-05-16,25.4,6.72,3.36,1.87,37.35,Open,0.0,,37.35,30,True
INV500003730,SUB00003730,2026-05-01,2026-05-28,2026-06-15,149.59,39.6,19.8,11.0,219.99,Cancelled,219.99,2026-06-19,0.0,0,False
INV400003731,SUB00003731,2026-04-01,2026-04-28,2026-05-16,85.39,22.6,11.3,6.28,125.57,Open,0.0,,125.57,30,True
INV500003731,SUB00003731,2026-05-01,2026-05-28,2026-06-15,141.31,37.41,18.7,10.39,207.81,Open,207.81,2026-06-19,0.0,0,False
INV400003732,SUB00003732,2026-04-01,2026-04-28,2026-05-16,120.14,31.8,15.9,8.83,176.67,Open,132.5,2026-06-02,44.16999999999999,30,True
INV500003732,SUB00003732,2026-05-01,2026-05-28,2026-06-15,64.83,17.16,8.58,4.77,95.34,Cancelled,0.0,,95.34,0,False
INV400003733,SUB00003733,2026-04-01,2026-04-28,2026-05-16,96.54,25.55,12.78,7.1,141.97,Paid,0.0,,141.97,30,True
INV500003733,SUB00003733,2026-05-01,2026-05-28,2026-06-15,175.22,46.38,23.19,12.88,257.68,Open,0.0,,257.68,0,False
INV400003734,SUB00003734,2026-04-01,2026-04-28,2026-05-16,166.14,43.98,21.99,12.22,244.32,Open,244.32,2026-05-03,0.0,30,False
INV500003734,SUB00003734,2026-05-01,2026-05-28,2026-06-15,153.39,40.6,20.3,11.28,225.58,Open,0.0,,225.58,0,False
INV400003735,SUB00003735,2026-04-01,2026-04-28,2026-05-16,121.77,32.23,16.12,8.95,179.08,Open,89.54,2026-05-16,89.54,30,True
INV500003735,SUB00003735,2026-05-01,2026-05-28,2026-06-15,48.09,12.73,6.37,3.54,70.73,Cancelled,70.73,2026-06-07,0.0,0,False
INV400003736,SUB00003736,2026-04-01,2026-04-28,2026-05-16,128.9,34.12,17.06,9.48,189.56,Open,142.17,2026-05-03,47.390000000000015,30,True
INV500003736,SUB00003736,2026-05-01,2026-05-28,2026-06-15,27.4,7.25,3.63,2.01,40.29,Open,30.22,2026-06-02,10.07,0,False
INV400003737,SUB00003737,2026-04-01,2026-04-28,2026-05-16,36.67,9.71,4.85,2.7,53.93,Open,53.93,2026-05-03,0.0,30,False
INV500003737,SUB00003737,2026-05-01,2026-05-28,2026-06-15,103.85,27.49,13.75,7.64,152.73,Past Due,0.0,,152.73,0,False
INV400003738,SUB00003738,2026-04-01,2026-04-28,2026-05-16,31.68,8.39,4.19,2.33,46.59,Open,0.0,,46.59,30,True
INV500003738,SUB00003738,2026-05-01,2026-05-28,2026-06-15,51.24,13.56,6.78,3.77,75.35,Open,0.0,,75.35,0,False
INV400003739,SUB00003739,2026-04-01,2026-04-28,2026-05-16,89.78,23.76,11.88,6.6,132.02,Cancelled,132.02,2026-05-20,0.0,30,False
INV500003739,SUB00003739,2026-05-01,2026-05-28,2026-06-15,109.56,29.0,14.5,8.06,161.12,Past Due,0.0,,161.12,0,False
INV400003740,SUB00003740,2026-04-01,2026-04-28,2026-05-16,153.57,40.65,20.32,11.29,225.83,Open,225.83,2026-06-02,0.0,30,False
INV500003740,SUB00003740,2026-05-01,2026-05-28,2026-06-15,67.03,17.74,8.87,4.93,98.58,Paid,0.0,,98.58,0,False
INV400003741,SUB00003741,2026-04-01,2026-04-28,2026-05-16,77.69,20.57,10.28,5.71,114.26,Cancelled,114.26,2026-06-02,0.0,30,False
INV500003741,SUB00003741,2026-05-01,2026-05-28,2026-06-15,25.25,6.68,3.34,1.86,37.14,Past Due,0.0,,37.14,0,False
INV400003742,SUB00003742,2026-04-01,2026-04-28,2026-05-16,116.13,30.74,15.37,8.54,170.78,Open,0.0,,170.78,30,True
INV500003742,SUB00003742,2026-05-01,2026-05-28,2026-06-15,40.14,10.63,5.31,2.95,59.03,Cancelled,59.03,2026-06-15,0.0,0,False
INV400003743,SUB00003743,2026-04-01,2026-04-28,2026-05-16,92.12,24.38,12.19,6.77,135.47,Open,0.0,,135.47,30,True
INV500003743,SUB00003743,2026-05-01,2026-05-28,2026-06-15,173.8,46.0,23.0,12.78,255.58,Open,0.0,,255.58,0,False
INV400003744,SUB00003744,2026-04-01,2026-04-28,2026-05-16,146.69,38.83,19.42,10.79,215.72,Open,0.0,,215.72,30,True
INV500003744,SUB00003744,2026-05-01,2026-05-28,2026-06-15,49.42,13.08,6.54,3.63,72.67,Paid,0.0,,72.67,0,False
INV400003745,SUB00003745,2026-04-01,2026-04-28,2026-05-16,67.66,17.91,8.95,4.97,99.5,Open,99.5,2026-05-08,0.0,30,False
INV500003745,SUB00003745,2026-05-01,2026-05-28,2026-06-15,115.71,30.63,15.31,8.51,170.16,Paid,0.0,,170.16,0,False
INV400003746,SUB00003746,2026-04-01,2026-04-28,2026-05-16,94.61,25.04,12.52,6.96,139.14,Paid,69.57,2026-05-08,69.57,30,True
INV500003746,SUB00003746,2026-05-01,2026-05-28,2026-06-15,27.11,7.18,3.59,1.99,39.87,Open,0.0,,39.87,0,False
INV400003747,SUB00003747,2026-04-01,2026-04-28,2026-05-16,32.35,8.56,4.28,2.38,47.57,Open,0.0,,47.57,30,True
INV500003747,SUB00003747,2026-05-01,2026-05-28,2026-06-15,26.46,7.0,3.5,1.95,38.91,Paid,19.45,2026-06-19,19.459999999999997,0,False
INV400003748,SUB00003748,2026-04-01,2026-04-28,2026-05-16,88.59,23.45,11.72,6.51,130.27,Cancelled,65.14,2026-05-20,65.13000000000001,30,True
INV500003748,SUB00003748,2026-05-01,2026-05-28,2026-06-15,99.5,26.34,13.17,7.32,146.33,Open,146.33,2026-06-19,0.0,0,False
INV400003749,SUB00003749,2026-04-01,2026-04-28,2026-05-16,81.36,21.54,10.77,5.98,119.65,Past Due,0.0,,119.65,30,True
INV500003749,SUB00003749,2026-05-01,2026-05-28,2026-06-15,102.17,27.05,13.52,7.51,150.25,Past Due,150.25,2026-06-19,0.0,0,False
INV400003750,SUB00003750,2026-04-01,2026-04-28,2026-05-16,124.94,33.07,16.54,9.19,183.74,Open,91.87,2026-06-02,91.87,30,True
INV500003750,SUB00003750,2026-05-01,2026-05-28,2026-06-15,130.15,34.45,17.23,9.57,191.4,Open,143.55,2026-06-02,47.849999999999994,0,False
INV400003751,SUB00003751,2026-04-01,2026-04-28,2026-05-16,127.19,33.67,16.83,9.35,187.04,Cancelled,0.0,,187.04,30,True
INV500003751,SUB00003751,2026-05-01,2026-05-28,2026-06-15,32.38,8.57,4.29,2.38,47.61,Cancelled,23.81,2026-06-07,23.8,0,False
INV400003752,SUB00003752,2026-04-01,2026-04-28,2026-05-16,51.66,13.67,6.84,3.8,75.97,Cancelled,0.0,,75.97,30,True
INV500003752,SUB00003752,2026-05-01,2026-05-28,2026-06-15,50.9,13.47,6.74,3.74,74.85,Open,0.0,,74.85,0,False
INV400003753,SUB00003753,2026-04-01,2026-04-28,2026-05-16,158.39,41.93,20.96,11.65,232.93,Cancelled,0.0,,232.93,30,True
INV500003753,SUB00003753,2026-05-01,2026-05-28,2026-06-15,131.69,34.86,17.43,9.68,193.66,Open,0.0,,193.66,0,False
INV400003754,SUB00003754,2026-04-01,2026-04-28,2026-05-16,14.64,3.88,1.94,1.08,21.53,Paid,0.0,,21.53,30,True
INV500003754,SUB00003754,2026-05-01,2026-05-28,2026-06-15,116.45,30.83,15.41,8.56,171.26,Paid,0.0,,171.26,0,False
INV400003755,SUB00003755,2026-04-01,2026-04-28,2026-05-16,151.83,40.19,20.1,11.16,223.28,Past Due,0.0,,223.28,30,True
INV500003755,SUB00003755,2026-05-01,2026-05-28,2026-06-15,49.4,13.08,6.54,3.63,72.64,Past Due,0.0,,72.64,0,False
INV400003756,SUB00003756,2026-04-01,2026-04-28,2026-05-16,167.33,44.29,22.15,12.3,246.07,Paid,0.0,,246.07,30,True
INV500003756,SUB00003756,2026-05-01,2026-05-28,2026-06-15,28.38,7.51,3.76,2.09,,Open,41.73,2026-06-19,,0,False
INV400003757,SUB00003757,2026-04-01,2026-04-28,2026-05-16,57.39,15.19,7.6,4.22,84.4,Open,0.0,,84.4,30,True
INV500003757,SUB00003757,2026-05-01,2026-05-28,2026-06-15,152.98,40.49,20.25,11.25,224.97,Cancelled,0.0,,224.97,0,False
INV400003758,SUB00003758,2026-04-01,2026-04-28,2026-05-16,81.72,21.63,10.82,6.01,120.18,Cancelled,120.18,2026-05-16,0.0,30,False
INV500003758,SUB00003758,2026-05-01,2026-05-28,2026-06-15,105.11,27.82,13.91,7.73,154.57,Past Due,154.57,2026-06-19,0.0,0,False
INV400003759,SUB00003759,2026-04-01,2026-04-28,2026-05-16,144.09,38.14,19.07,10.59,211.89,Past Due,158.92,2026-05-20,52.97,30,True
INV500003759,SUB00003759,2026-05-01,2026-05-28,2026-06-15,138.43,36.64,18.32,10.18,203.57,Open,0.0,,203.57,0,False
INV400003760,SUB00003760,2026-04-01,2026-04-28,2026-05-16,28.48,7.54,3.77,2.09,41.88,Paid,20.94,2026-05-16,20.94,30,True
INV500003760,SUB00003760,2026-05-01,2026-05-28,2026-06-15,30.5,8.07,4.04,2.24,44.86,Open,0.0,,44.86,0,False
INV400003761,SUB00003761,2026-04-01,2026-04-28,2026-05-16,163.6,43.31,21.65,12.03,240.59,Cancelled,0.0,,240.59,30,True
INV500003761,SUB00003761,2026-05-01,2026-05-28,2026-06-15,113.83,30.13,15.07,8.37,167.39,Open,167.39,2026-06-15,0.0,0,False
INV400003762,SUB00003762,2026-04-01,2026-04-28,2026-05-16,117.04,30.98,15.49,8.61,172.11,Cancelled,172.11,2026-05-08,0.0,30,False
INV500003762,SUB00003762,2026-05-01,2026-05-28,2026-06-15,49.33,13.06,6.53,3.63,72.54,Open,36.27,2026-07-02,36.27,0,False
INV400003763,SUB00003763,2026-04-01,2026-04-28,2026-05-16,23.79,6.3,3.15,1.75,34.99,Open,0.0,,34.99,30,True
INV500003763,SUB00003763,2026-05-01,2026-05-28,2026-06-15,82.33,21.79,10.9,6.05,121.07,Open,0.0,,121.07,0,False
INV400003764,SUB00003764,2026-04-01,2026-04-28,2026-05-16,136.27,36.07,18.04,10.02,200.39,Cancelled,150.29,2026-05-03,50.099999999999994,30,True
INV500003764,SUB00003764,2026-05-01,2026-05-28,2026-06-15,39.26,10.39,5.2,2.89,57.74,Paid,57.74,2026-06-19,0.0,0,False
INV400003765,SUB00003765,2026-04-01,2026-04-28,2026-05-16,113.62,30.08,15.04,8.35,167.09,Open,0.0,,167.09,30,True
INV500003765,SUB00003765,2026-05-01,2026-05-28,2026-06-15,44.22,11.71,5.85,3.25,65.03,Cancelled,0.0,,65.03,0,False
INV400003766,SUB00003766,2026-04-01,2026-04-28,2026-05-16,132.6,35.1,17.55,9.75,195.01,Paid,0.0,,195.01,30,True
INV500003766,SUB00003766,2026-05-01,2026-05-28,2026-06-15,55.51,14.69,7.35,4.08,81.63,Cancelled,0.0,,81.63,0,False
INV400003767,SUB00003767,2026-04-01,2026-04-28,2026-05-16,147.26,38.98,19.49,10.83,216.56,Cancelled,0.0,,216.56,30,True
INV500003767,SUB00003767,2026-05-01,2026-05-28,2026-06-15,79.16,20.95,10.48,5.82,116.41,Open,58.2,2026-07-02,58.209999999999994,0,False
INV400003768,SUB00003768,2026-04-01,2026-04-28,2026-05-16,58.43,15.47,7.73,4.3,85.93,Past Due,0.0,,85.93,30,True
INV500003768,SUB00003768,2026-05-01,2026-05-28,2026-06-15,94.4,24.99,12.49,6.94,138.83,Open,0.0,,138.83,0,False
INV400003769,SUB00003769,2026-04-01,2026-04-28,2026-05-16,102.37,27.1,13.55,7.53,150.54,Past Due,112.91,2026-05-08,37.629999999999995,30,True
INV500003769,SUB00003769,2026-05-01,2026-05-28,2026-06-15,126.45,33.47,16.74,9.3,185.95,Open,185.95,2026-06-07,0.0,0,False
INV400003770,SUB00003770,2026-04-01,2026-04-28,2026-05-16,53.71,14.22,7.11,3.95,78.98,Open,78.98,2026-06-02,0.0,30,False
INV500003770,SUB00003770,2026-05-01,2026-05-28,2026-06-15,71.96,19.05,9.52,5.29,105.82,Cancelled,0.0,,105.82,0,False
INV400003771,SUB00003771,2026-04-01,2026-04-28,2026-05-16,25.93,6.86,3.43,1.91,38.13,Cancelled,0.0,,38.13,30,True
INV500003771,SUB00003771,2026-05-01,2026-05-28,2026-06-15,161.46,42.74,21.37,11.87,237.44,Paid,237.44,2026-06-07,0.0,0,False
INV400003772,SUB00003772,2026-04-01,2026-04-28,2026-05-16,75.7,20.04,10.02,5.57,111.32,Cancelled,0.0,,111.32,30,True
INV500003772,SUB00003772,2026-05-01,2026-05-28,2026-06-15,145.77,38.59,19.29,10.72,214.37,Paid,0.0,,214.37,0,False
INV400003773,SUB00003773,2026-04-01,2026-04-28,2026-05-16,95.15,25.19,12.59,7.0,139.93,Cancelled,139.93,2026-05-08,0.0,30,False
INV500003773,SUB00003773,2026-05-01,2026-05-28,2026-06-15,131.37,34.77,17.39,9.66,193.19,Open,96.59,2026-07-02,96.6,0,False
INV400003774,SUB00003774,2026-04-01,2026-04-28,2026-05-16,164.46,43.53,21.77,12.09,241.85,Open,0.0,,241.85,30,True
INV500003774,SUB00003774,2026-05-01,2026-05-28,2026-06-15,67.59,17.89,8.95,4.97,99.39,Paid,0.0,,99.39,0,False
INV400003775,SUB00003775,2026-04-01,2026-04-28,2026-05-16,105.52,27.93,13.97,7.76,155.17,Open,0.0,,155.17,30,True
INV500003775,SUB00003775,2026-05-01,2026-05-28,2026-06-15,31.94,8.46,4.23,2.35,46.97,Paid,0.0,,46.97,0,False
INV400003776,SUB00003776,2026-04-01,2026-04-28,2026-05-16,119.04,31.51,15.76,8.75,175.06,Open,175.06,2026-05-20,0.0,30,False
INV500003776,SUB00003776,2026-05-01,2026-05-28,2026-06-15,57.59,15.24,7.62,4.23,84.69,Open,0.0,,84.69,0,False
INV400003777,SUB00003777,2026-04-01,2026-04-28,2026-05-16,42.03,11.12,5.56,3.09,61.8,Open,0.0,,61.8,30,True
INV500003777,SUB00003777,2026-05-01,2026-05-28,2026-06-15,172.88,45.76,22.88,12.71,254.23,Past Due,254.23,2026-06-19,0.0,0,False
INV400003778,SUB00003778,2026-04-01,2026-04-28,2026-05-16,28.3,7.49,3.75,2.08,41.61,Cancelled,0.0,,41.61,30,True
INV500003778,SUB00003778,2026-05-01,2026-05-28,2026-06-15,134.84,35.69,17.85,9.91,198.3,Cancelled,0.0,,198.3,0,False
INV400003779,SUB00003779,2026-04-01,2026-04-28,2026-05-16,129.95,34.4,17.2,9.55,191.1,Open,191.1,2026-05-03,0.0,30,False
INV500003779,SUB00003779,2026-05-01,2026-05-28,2026-06-15,61.22,16.21,8.1,4.5,90.03,Paid,0.0,,90.03,0,False
INV400003780,SUB00003780,2026-04-01,2026-04-28,2026-05-16,38.2,10.11,5.06,2.81,56.18,Open,56.18,2026-05-20,0.0,30,False
INV500003780,SUB00003780,2026-05-01,2026-05-28,2026-06-15,36.37,9.63,4.81,2.67,53.48,Paid,0.0,,53.48,0,False
INV400003781,SUB00003781,2026-04-01,2026-04-28,2026-05-16,149.58,39.59,19.8,11.0,219.97,Cancelled,219.97,2026-05-16,0.0,30,False
INV500003781,SUB00003781,2026-05-01,2026-05-28,2026-06-15,92.97,24.61,12.3,6.84,136.72,Past Due,0.0,,136.72,0,False
INV400003782,SUB00003782,2026-04-01,2026-04-28,2026-05-16,161.94,42.87,21.43,11.91,238.14,Paid,238.14,2026-06-02,0.0,30,False
INV500003782,SUB00003782,2026-05-01,2026-05-28,2026-06-15,127.31,33.7,16.85,9.36,187.22,Paid,140.42,2026-06-07,46.80000000000001,0,False
INV400003783,SUB00003783,2026-04-01,2026-04-28,2026-05-16,125.52,33.23,16.61,9.23,184.58,Past Due,0.0,,184.58,30,True
INV500003783,SUB00003783,2026-05-01,2026-05-28,2026-06-15,16.28,4.31,2.15,1.2,23.94,Open,0.0,,23.94,0,False
INV400003784,SUB00003784,2026-04-01,2026-04-28,2026-05-16,143.62,38.02,19.01,10.56,211.21,Paid,0.0,,211.21,30,True
INV500003784,SUB00003784,2026-05-01,2026-05-28,2026-06-15,78.67,20.82,10.41,5.78,115.69,Cancelled,0.0,,115.69,0,False
INV400003785,SUB00003785,2026-04-01,2026-04-28,2026-05-16,68.06,18.02,9.01,5.0,100.09,Cancelled,0.0,,100.09,30,True
INV500003785,SUB00003785,2026-05-01,2026-05-28,2026-06-15,98.27,26.01,13.01,7.23,144.52,Open,0.0,,144.52,0,False
INV400003786,SUB00003786,2026-04-01,2026-04-28,2026-05-16,80.25,21.24,10.62,5.9,118.01,Cancelled,59.01,2026-05-16,59.00000000000001,30,True
