account_id,balance_date,ledger_balance,available_balance,currency
A000174,2026-03-29,18278.12,18235.32,EUR
A000174,2026-04-01,18284.19,18142.08,EUR
A000174,2026-04-04,18134.13,18105.55,EUR
A000174,2026-04-07,17942.64,17865.70,EUR
A000174,2026-04-10,17686.93,17574.97,EUR
A000174,2026-04-13,17413.58,17281.28,EUR
A000174,2026-04-16,17190.79,17093.90,EUR
A000174,2026-04-19,17458.28,17350.37,EUR
A000174,2026-04-22,17167.17,17158.36,EUR
A000174,2026-04-25,17465.83,17413.73,EUR
A000174,2026-04-28,17454.97,17416.23,EUR
A000174,2026-05-01,17749.01,17656.07,EUR
A000174,2026-05-04,17780.10,17724.02,EUR
A000174,2026-05-07,17741.69,17708.76,EUR
A000174,2026-05-10,17698.39,17562.25,EUR
A000174,2026-05-13,17785.44,17641.67,EUR
A000174,2026-05-16,17714.94,17690.99,EUR
A000174,2026-05-19,17529.95,17405.40,EUR
A000174,2026-05-22,17698.77,17632.50,EUR
A000174,2026-05-25,17860.54,17809.48,EUR
A000174,2026-05-28,17941.43,17918.80,EUR
A000174,2026-05-31,17653.95,17566.99,EUR
A000175,2026-01-01,24800.60,24777.02,USD
A000175,2026-01-04,25028.39,24902.96,USD
A000175,2026-01-07,24761.00,24620.33,USD
A000175,2026-01-10,24827.99,24685.68,USD
A000175,2026-01-13,25049.73,24984.39,USD
A000175,2026-01-16,25116.10,24966.54,USD
A000175,2026-01-19,24852.39,24773.27,USD
A000175,2026-01-22,25067.51,24931.22,USD
A000175,2026-01-25,24936.78,24936.73,USD
A000175,2026-01-28,24894.62,24830.05,USD
A000175,2026-01-31,24709.98,24581.73,USD
A000175,2026-02-03,24708.44,24596.72,USD
A000175,2026-02-06,24540.16,24409.53,USD
A000175,2026-02-09,24354.65,24336.25,USD
A000175,2026-02-12,24189.82,24145.63,USD
A000175,2026-02-15,24445.36,24321.35,USD
A000175,2026-02-18,24633.20,24533.62,USD
A000175,2026-02-21,24598.44,24511.04,USD
A000175,2026-02-24,24460.16,24412.79,USD
A000175,2026-02-27,24371.48,24259.63,USD
A000175,2026-03-02,24540.63,24509.68,USD
A000175,2026-03-05,24550.55,24472.63,USD
A000175,2026-03-08,24550.86,24422.23,USD
A000175,2026-03-11,24457.00,24428.53,USD
A000175,2026-03-14,24474.13,24386.19,USD
A000175,2026-03-17,24304.90,24231.79,USD
A000175,2026-03-20,24137.61,24082.53,USD
A000175,2026-03-23,23847.97,23732.62,USD
A000175,2026-03-26,24091.32,23990.61,USD
A000175,2026-03-29,23973.36,23971.33,USD
A000175,2026-04-01,23802.19,23782.15,USD
A000175,2026-04-04,23891.15,23799.07,USD
A000175,2026-04-07,23828.30,23754.28,USD
A000175,2026-04-10,23820.98,23702.21,USD
A000175,2026-04-13,23599.32,23450.26,USD
A000175,2026-04-16,23603.34,23549.36,USD
A000175,2026-04-19,23801.84,23760.73,USD
A000175,2026-04-22,23650.07,23584.73,USD
A000175,2026-04-25,23771.70,23700.59,USD
A000175,2026-04-28,23847.80,23707.22,USD
A000175,2026-05-01,23655.59,23595.09,USD
A000175,2026-05-04,23854.71,23761.10,USD
A000175,2026-05-07,23695.59,23554.40,USD
A000175,2026-05-10,23650.67,23553.57,USD
A000175,2026-05-13,23715.05,23607.20,USD
A000175,2026-05-16,23878.72,23829.43,USD
A000175,2026-05-19,23624.46,23548.18,USD
A000175,2026-05-22,23328.93,23233.18,USD
A000175,2026-05-25,23395.31,23333.29,USD
A000175,2026-05-28,23303.60,23235.12,USD
A000175,2026-05-31,23140.51,23067.89,USD
A000176,2026-01-01,12263.37,12148.34,USD
A000176,2026-01-04,12084.29,12032.29,USD
A000176,2026-01-07,12311.52,12193.42,USD
A000176,2026-01-10,12073.38,12061.09,USD
A000176,2026-01-13,12145.08,12031.15,USD
A000176,2026-01-16,12170.12,12031.26,USD
A000176,2026-01-19,11910.66,11847.16,USD
A000176,2026-01-22,11802.58,11732.05,USD
A000176,2026-01-25,11823.59,11781.02,USD
A000176,2026-01-28,12060.17,11969.75,USD
A000176,2026-01-31,12294.14,12168.53,USD
A000176,2026-02-03,12295.77,12255.59,USD
A000176,2026-02-06,12338.94,12250.79,USD
A000176,2026-02-09,12550.66,12446.94,USD
A000176,2026-02-12,12697.68,12610.62,USD
A000176,2026-02-15,12498.15,12350.82,USD
A000176,2026-02-18,12333.56,12211.84,USD
A000176,2026-02-21,12429.33,12319.98,USD
A000176,2026-02-24,12357.78,12328.46,USD
A000176,2026-02-27,12494.93,12448.31,USD
A000176,2026-03-02,12517.18,12458.93,USD
A000176,2026-03-05,12239.26,12220.01,USD
A000176,2026-03-08,12303.71,12180.35,USD
A000176,2026-03-11,12415.78,12318.50,USD
A000176,2026-03-14,12496.88,12488.31,USD
A000176,2026-03-17,12606.39,12463.36,USD
A000176,2026-03-20,12901.94,12785.92,USD
A000176,2026-03-23,12923.62,12916.79,USD
A000176,2026-03-26,12971.12,12839.85,USD
A000176,2026-03-29,12904.13,12886.02,USD
A000176,2026-04-01,13188.48,13121.98,USD
A000176,2026-04-04,13306.59,13290.90,USD
A000176,2026-04-07,13169.29,13159.79,USD
A000176,2026-04-10,13440.34,13419.23,USD
A000176,2026-04-13,13527.75,13494.08,USD
A000176,2026-04-16,13681.38,13645.86,USD
A000176,2026-04-19,13921.02,13853.11,USD
A000176,2026-04-22,14189.05,14062.21,USD
A000176,2026-04-25,14291.27,14170.66,USD
A000176,2026-04-28,14561.32,14560.55,USD
A000176,2026-05-01,14731.08,14586.69,USD
A000176,2026-05-04,14512.70,14378.41,USD
A000176,2026-05-07,14604.92,14558.07,USD
A000176,2026-05-10,14608.76,14499.62,USD
A000176,2026-05-13,14746.82,14634.62,USD
A000176,2026-05-16,14462.14,14337.76,USD
A000176,2026-05-19,14731.81,14715.32,USD
A000176,2026-05-22,14827.23,14692.80,USD
A000176,2026-05-25,14808.46,14782.98,USD
A000176,2026-05-28,15035.53,14919.76,USD
A000176,2026-05-31,15060.51,15009.54,USD
A000177,2026-01-01,4588.43,4455.47,USD
A000177,2026-01-04,4749.94,4601.45,USD
A000177,2026-01-07,4975.18,4884.91,USD
A000177,2026-01-10,5186.33,5087.96,USD
A000177,2026-01-13,5428.99,5376.03,USD
A000177,2026-01-16,5416.84,5318.76,USD
A000177,2026-01-19,5490.89,5478.92,USD
A000177,2026-01-22,5497.76,5440.20,USD
A000177,2026-01-25,5558.01,5434.70,USD
A000177,2026-01-28,5534.59,5526.12,USD
A000177,2026-01-31,5312.85,5198.20,USD
A000177,2026-02-03,5254.03,5242.15,USD
A000177,2026-02-06,5531.92,5510.13,USD
A000177,2026-02-09,5823.84,5692.75,USD
A000177,2026-02-12,5697.33,5556.57,USD
A000177,2026-02-15,5543.90,5525.15,USD
A000177,2026-02-18,5389.98,5363.73,USD
A000177,2026-02-21,5280.63,5160.67,USD
A000177,2026-02-24,5549.49,5530.17,USD
A000177,2026-02-27,5672.83,5526.15,USD
A000177,2026-03-02,5542.87,5497.05,USD
A000177,2026-03-05,5247.44,5242.32,USD
A000177,2026-03-08,5142.13,5124.43,USD
A000177,2026-03-11,5158.24,5055.11,USD
A000177,2026-03-14,5181.41,5095.42,USD
A000177,2026-03-17,5136.38,5113.36,USD
A000177,2026-03-20,4855.61,4759.16,USD
A000177,2026-03-23,4885.15,4823.70,USD
A000177,2026-03-26,5104.45,4972.03,USD
A000177,2026-03-29,4860.12,4783.92,USD
A000177,2026-04-01,4697.15,4587.90,USD
A000177,2026-04-04,4646.08,4642.02,USD
A000177,2026-04-07,4786.75,4688.40,USD
A000177,2026-04-10,4582.15,4541.09,USD
A000177,2026-04-13,4824.21,4784.23,USD
A000177,2026-04-16,5102.89,5073.44,USD
A000177,2026-04-19,5209.06,5094.38,USD
A000177,2026-04-22,5254.40,5125.82,USD
A000177,2026-04-25,5456.54,5382.22,USD
A000177,2026-04-28,5527.38,5451.34,USD
A000177,2026-05-01,5610.33,5546.13,USD
A000177,2026-05-04,5560.49,5520.32,USD
A000177,2026-05-07,5680.68,5671.50,USD
A000177,2026-05-10,5466.28,5377.22,USD
A000177,2026-05-13,5406.41,5387.41,USD
A000177,2026-05-16,5294.93,5175.86,USD
A000177,2026-05-19,5143.01,4996.01,USD
A000177,2026-05-22,4849.25,4844.47,USD
A000177,2026-05-25,5046.06,4960.69,USD
A000177,2026-05-28,5231.27,5204.55,USD
A000177,2026-05-31,5106.18,5058.67,USD
A000178,2026-01-01,10777.91,10681.73,USD
A000178,2026-01-04,10968.72,10863.42,USD
A000178,2026-01-07,10703.51,10639.87,USD
A000178,2026-01-10,10447.20,10401.37,USD
A000178,2026-01-13,10450.70,10367.17,USD
A000178,2026-01-16,10215.39,10151.67,USD
A000178,2026-01-19,10260.08,10236.72,USD
A000178,2026-01-22,10403.08,10343.42,USD
A000178,2026-01-25,10254.72,10231.50,USD
A000178,2026-01-28,10142.99,10139.51,USD
A000178,2026-01-31,10115.73,10013.51,USD
A000178,2026-02-03,10173.19,10073.19,USD
A000178,2026-02-06,10432.37,10384.09,USD
A000178,2026-02-09,10390.46,10252.37,USD
A000178,2026-02-12,10427.11,10315.46,USD
A000178,2026-02-15,10523.52,10375.50,USD
A000178,2026-02-18,10720.14,10702.29,USD
A000178,2026-02-21,10695.07,10633.72,USD
A000178,2026-02-24,10782.66,10697.28,USD
A000178,2026-02-27,10957.39,10856.09,USD
A000178,2026-03-02,11121.43,11000.95,USD
A000178,2026-03-05,11044.57,10961.62,USD
A000178,2026-03-08,11286.06,11251.27,USD
A000178,2026-03-11,11521.21,11396.32,USD
A000178,2026-03-14,11609.62,11474.60,USD
A000178,2026-03-17,11467.48,11423.58,USD
A000178,2026-03-20,11390.69,11307.76,USD
A000178,2026-03-23,11244.69,11115.12,USD
A000178,2026-03-26,11515.63,11513.42,USD
A000178,2026-03-29,11596.99,11452.28,USD
A000178,2026-04-01,11706.76,11682.99,USD
A000178,2026-04-04,11738.65,11733.62,USD
A000178,2026-04-07,11840.76,11774.76,USD
A000178,2026-04-10,12023.45,11980.95,USD
A000178,2026-04-13,12275.73,12168.27,USD
A000178,2026-04-16,12293.92,12247.53,USD
A000178,2026-04-19,12415.07,12326.20,USD
A000178,2026-04-22,12218.18,12092.87,USD
A000178,2026-04-25,11988.75,11946.24,USD
A000178,2026-04-28,11961.11,11830.43,USD
A000178,2026-05-01,11827.00,11757.41,USD
A000178,2026-05-04,11987.22,11917.55,USD
A000178,2026-05-07,12047.38,12035.59,USD
A000178,2026-05-10,11915.39,11906.74,USD
A000178,2026-05-13,11992.80,11916.04,USD
A000178,2026-05-16,12155.95,12138.52,USD
A000178,2026-05-19,12083.81,11999.64,USD
A000178,2026-05-22,12215.88,12123.95,USD
A000178,2026-05-25,12315.25,12280.01,USD
A000178,2026-05-28,12167.37,12049.92,USD
A000178,2026-05-31,11894.28,11805.92,USD
A000179,2026-01-01,13152.89,13149.50,GBP
A000179,2026-01-04,13112.96,13018.35,GBP
A000179,2026-01-07,13402.68,13292.59,GBP
A000179,2026-01-10,13291.12,13264.27,GBP
A000179,2026-01-13,13166.45,13156.47,GBP
A000179,2026-01-16,13203.99,13141.33,GBP
A000179,2026-01-19,13253.26,13196.48,GBP
A000179,2026-01-22,13058.57,12990.90,GBP
A000179,2026-01-25,13352.58,13309.61,GBP
A000179,2026-01-28,13159.74,13022.73,GBP
A000179,2026-01-31,13345.33,13269.19,GBP
A000179,2026-02-03,13622.10,13616.18,GBP
A000179,2026-02-06,13905.44,13890.63,GBP
A000179,2026-02-09,13789.73,13740.27,GBP
A000179,2026-02-12,13687.93,13538.25,GBP
A000179,2026-02-15,13458.26,13331.02,GBP
A000179,2026-02-18,13638.97,13632.66,GBP
A000179,2026-02-21,13849.71,13756.62,GBP
A000179,2026-02-24,14010.91,13861.74,GBP
A000179,2026-02-27,14252.21,14243.85,GBP
A000179,2026-03-02,14098.71,14071.52,GBP
A000179,2026-03-05,14286.90,14269.13,GBP
A000179,2026-03-08,14191.44,14128.81,GBP
A000179,2026-03-11,14425.05,14369.10,GBP
A000179,2026-03-14,14357.71,14294.52,GBP
A000179,2026-03-17,14151.79,14047.90,GBP
A000179,2026-03-20,14380.94,14373.99,GBP
A000179,2026-03-23,14501.64,14353.95,GBP
A000179,2026-03-26,14314.85,14302.80,GBP
A000179,2026-03-29,14024.16,14003.93,GBP
A000179,2026-04-01,13843.30,13751.39,GBP
A000179,2026-04-04,13781.76,13696.80,GBP
A000179,2026-04-07,13669.57,13652.03,GBP
A000179,2026-04-10,13427.34,13404.42,GBP
A000179,2026-04-13,13392.50,13306.66,GBP
A000179,2026-04-16,13256.58,13186.62,GBP
A000179,2026-04-19,13312.53,13251.44,GBP
A000179,2026-04-22,13428.46,13384.96,GBP
A000179,2026-04-25,13368.63,13268.63,GBP
A000179,2026-04-28,13622.83,13530.26,GBP
A000179,2026-05-01,13655.05,13524.44,GBP
A000179,2026-05-04,13554.07,13464.95,GBP
A000179,2026-05-07,13480.77,13385.12,GBP
A000179,2026-05-10,13426.53,13343.73,GBP
A000179,2026-05-13,13473.26,13363.16,GBP
A000179,2026-05-16,13754.47,13624.79,GBP
A000179,2026-05-19,13891.84,13755.07,GBP
A000179,2026-05-22,13826.99,13678.56,GBP
A000179,2026-05-25,13845.75,13740.20,GBP
A000179,2026-05-28,13585.80,13541.45,GBP
A000179,2026-05-31,13817.59,13771.29,GBP
A000180,2026-01-01,16332.73,16269.05,GBP
A000180,2026-01-04,16147.58,16040.44,GBP
A000180,2026-01-07,16270.90,16211.14,GBP
A000180,2026-01-10,16556.31,16463.72,GBP
A000180,2026-01-13,16386.20,16305.79,GBP
A000180,2026-01-16,16331.96,16209.42,GBP
A000180,2026-01-19,16247.34,16162.00,GBP
A000180,2026-01-22,16210.67,16205.54,GBP
A000180,2026-01-25,16192.41,16068.31,GBP
A000180,2026-01-28,16197.52,16128.82,GBP
A000180,2026-01-31,16139.16,15995.87,GBP
A000180,2026-02-03,16106.87,15975.76,GBP
A000180,2026-02-06,16210.83,16159.07,GBP
A000180,2026-02-09,16304.45,16156.78,GBP
A000180,2026-02-12,16103.62,15972.13,GBP
A000180,2026-02-15,16017.58,15991.33,GBP
A000180,2026-02-18,15891.32,15761.36,GBP
A000180,2026-02-21,15750.32,15725.37,GBP
A000180,2026-02-24,15681.94,15553.14,GBP
A000180,2026-02-27,15896.02,15840.99,GBP
A000180,2026-03-02,15640.34,15546.69,GBP
A000180,2026-03-05,15931.66,15839.29,GBP
A000180,2026-03-08,16043.27,16032.98,GBP
A000180,2026-03-11,16098.43,16070.07,GBP
A000180,2026-03-14,16342.10,16247.70,GBP
A000180,2026-03-17,16096.74,16090.11,GBP
A000180,2026-03-20,16290.60,16196.07,GBP
A000180,2026-03-23,16331.68,16227.84,GBP
A000180,2026-03-26,16428.54,16358.27,GBP
A000180,2026-03-29,16286.41,16268.02,GBP
A000180,2026-04-01,16240.63,16213.10,GBP
A000180,2026-04-04,16357.00,16350.48,GBP
A000180,2026-04-07,16284.58,16138.42,GBP
A000180,2026-04-10,16083.33,16080.67,GBP
A000180,2026-04-13,16035.41,15941.68,GBP
A000180,2026-04-16,16136.69,16019.34,GBP
A000180,2026-04-19,16037.64,16031.51,GBP
A000180,2026-04-22,16170.89,16140.52,GBP
A000180,2026-04-25,16062.08,16047.18,GBP
A000180,2026-04-28,16106.32,16036.78,GBP
A000180,2026-05-01,16158.73,16102.31,GBP
A000180,2026-05-04,16340.61,16240.34,GBP
A000180,2026-05-07,16614.75,16532.14,GBP
A000180,2026-05-10,16376.24,16323.20,GBP
A000180,2026-05-13,16645.90,16579.19,GBP
A000180,2026-05-16,16348.78,16301.39,GBP
A000180,2026-05-19,16330.30,16277.60,GBP
A000180,2026-05-22,16630.07,16536.84,GBP
A000180,2026-05-25,16644.30,16515.83,GBP
A000180,2026-05-28,16495.50,16364.18,GBP
A000180,2026-05-31,16236.52,16230.38,GBP
A000181,2026-01-01,2650.25,2591.68,INR
A000181,2026-01-04,2879.95,2830.99,INR
A000181,2026-01-07,2760.80,2636.10,INR
A000181,2026-01-10,2809.39,2794.71,INR
A000181,2026-01-13,2869.68,2743.06,INR
A000181,2026-01-16,2670.38,2549.11,INR
A000181,2026-01-19,2952.00,2916.19,INR
A000181,2026-01-22,3209.01,3124.18,INR
A000181,2026-01-25,3467.00,3348.91,INR
A000181,2026-01-28,3735.09,3594.31,INR
A000181,2026-01-31,3889.65,3868.60,INR
A000181,2026-02-03,4052.21,4028.52,INR
A000181,2026-02-06,4156.67,4025.95,INR
A000181,2026-02-09,3900.15,3845.69,INR
A000181,2026-02-12,3928.65,3842.53,INR
A000181,2026-02-15,3805.41,3772.64,INR
A000181,2026-02-18,3514.26,3383.45,INR
A000181,2026-02-21,3619.51,3572.00,INR
A000181,2026-02-24,3478.99,3388.47,INR
A000181,2026-02-27,3750.75,3678.22,INR
A000181,2026-03-02,3639.24,3610.10,INR
A000181,2026-03-05,3865.15,3823.14,INR
A000181,2026-03-08,3571.44,3568.80,INR
A000181,2026-03-11,3600.38,3562.92,INR
A000181,2026-03-14,3514.64,3487.60,INR
A000181,2026-03-17,3769.00,3670.82,INR
A000181,2026-03-20,3559.78,3551.20,INR
A000181,2026-03-23,3789.99,3655.19,INR
A000181,2026-03-26,3564.76,3485.81,INR
A000181,2026-03-29,3437.13,3303.80,INR
A000181,2026-04-01,3295.74,3212.35,INR
A000181,2026-04-04,3190.65,3099.11,INR
A000181,2026-04-07,3443.19,3424.90,INR
A000181,2026-04-10,3253.51,3128.21,INR
A000181,2026-04-13,3109.38,3087.53,INR
A000181,2026-04-16,3409.25,3352.72,INR
A000181,2026-04-19,3154.03,3123.97,INR
A000181,2026-04-22,3197.23,3192.77,INR
A000181,2026-04-25,3455.12,3415.79,INR
A000181,2026-04-28,3208.98,3159.41,INR
A000181,2026-05-01,3504.48,3383.97,INR
A000181,2026-05-04,3705.77,3598.85,INR
A000181,2026-05-07,3645.74,3605.87,INR
A000181,2026-05-10,3930.92,3818.08,INR
A000181,2026-05-13,3703.56,3610.92,INR
A000181,2026-05-16,3660.67,3527.99,INR
A000181,2026-05-19,3662.30,3657.12,INR
A000181,2026-05-22,3759.45,3630.21,INR
A000181,2026-05-25,3829.46,3783.20,INR
A000181,2026-05-28,3660.86,3596.48,INR
A000181,2026-05-31,3367.39,3318.57,INR
A000182,2026-01-01,14803.71,14674.74,CAD
A000182,2026-01-04,14582.51,14489.43,CAD
A000182,2026-01-07,14820.39,14725.94,CAD
A000182,2026-01-10,14815.67,14805.32,CAD
A000182,2026-01-13,14778.53,14736.16,CAD
A000182,2026-01-16,14742.29,14662.92,CAD
A000182,2026-01-19,14460.50,14349.29,CAD
A000182,2026-01-22,14463.31,14461.39,CAD
A000182,2026-01-25,14623.95,14475.60,CAD
A000182,2026-01-28,14836.92,14740.70,CAD
A000182,2026-01-31,14989.36,14948.76,CAD
A000182,2026-02-03,15062.00,14968.95,CAD
A000182,2026-02-06,14839.92,14704.98,CAD
A000182,2026-02-09,14727.03,14590.94,CAD
A000182,2026-02-12,14922.30,14839.86,CAD
A000182,2026-02-15,14960.65,14951.40,CAD
A000182,2026-02-18,14856.41,14749.51,CAD
A000182,2026-02-21,14584.94,14495.21,CAD
A000182,2026-02-24,14412.72,14311.78,CAD
A000182,2026-02-27,14410.01,14273.97,CAD
A000182,2026-03-02,14677.59,14535.39,CAD
A000182,2026-03-05,14551.20,14445.71,CAD
A000182,2026-03-08,14792.41,14725.16,CAD
A000182,2026-03-11,14915.54,14773.32,CAD
A000182,2026-03-14,15088.24,14975.37,CAD
A000182,2026-03-17,14899.98,14852.29,CAD
A000182,2026-03-20,14689.22,14657.97,CAD
A000182,2026-03-23,14797.90,14782.63,CAD
A000182,2026-03-26,14642.87,14543.20,CAD
A000182,2026-03-29,14823.67,14700.61,CAD
A000182,2026-04-01,14747.82,14640.23,CAD
A000182,2026-04-04,15004.37,14938.40,CAD
A000182,2026-04-07,15195.51,15125.23,CAD
A000182,2026-04-10,15213.30,15115.06,CAD
A000182,2026-04-13,15278.79,15229.94,CAD
A000182,2026-04-16,15062.95,14972.52,CAD
A000182,2026-04-19,15178.46,15169.46,CAD
A000182,2026-04-22,15089.08,14991.46,CAD
A000182,2026-04-25,14795.74,14752.13,CAD
A000182,2026-04-28,14681.17,14534.32,CAD
A000182,2026-05-01,14850.30,14794.11,CAD
A000182,2026-05-04,14734.47,14712.45,CAD
A000182,2026-05-07,14995.52,14966.01,CAD
A000182,2026-05-10,14941.71,14829.39,CAD
A000182,2026-05-13,14739.72,14678.01,CAD
A000182,2026-05-16,14929.92,14903.82,CAD
A000182,2026-05-19,15203.73,15150.70,CAD
A000182,2026-05-22,14972.43,14863.09,CAD
A000182,2026-05-25,15046.77,15030.89,CAD
A000182,2026-05-28,15114.98,15046.53,CAD
A000182,2026-05-31,15078.36,15076.68,CAD
A000183,2026-01-01,13316.88,13282.05,GBP
A000183,2026-01-04,13237.44,13111.98,GBP
A000183,2026-01-07,12952.70,12832.95,GBP
A000183,2026-01-10,13203.53,13108.12,GBP
A000183,2026-01-13,13349.24,13213.66,GBP
A000183,2026-01-16,13199.71,13077.34,GBP
A000183,2026-01-19,13134.01,13132.08,GBP
A000183,2026-01-22,13342.94,13200.55,GBP
A000183,2026-01-25,13047.96,12921.50,GBP
A000183,2026-01-28,12931.85,12929.54,GBP
A000183,2026-01-31,12901.86,12884.49,GBP
A000183,2026-02-03,13178.37,13112.90,GBP
A000183,2026-02-06,13275.44,13193.79,GBP
A000183,2026-02-09,12999.64,12853.35,GBP
A000183,2026-02-12,12860.74,12841.67,GBP
A000183,2026-02-15,12786.69,12698.68,GBP
A000183,2026-02-18,12669.07,12642.59,GBP
A000183,2026-02-21,12586.08,12497.81,GBP
A000183,2026-02-24,12550.54,12525.05,GBP
A000183,2026-02-27,12491.18,12356.18,GBP
A000183,2026-03-02,12347.07,12292.42,GBP
A000183,2026-03-05,12626.78,12626.02,GBP
A000183,2026-03-08,12688.36,12604.27,GBP
A000183,2026-03-11,12952.46,12845.82,GBP
A000183,2026-03-14,12700.08,12580.53,GBP
A000183,2026-03-17,12480.83,12345.20,GBP
A000183,2026-03-20,12477.12,12453.85,GBP
A000183,2026-03-23,12237.09,12199.14,GBP
A000183,2026-03-26,12523.07,12389.56,GBP
A000183,2026-03-29,12313.35,12216.64,GBP
A000183,2026-04-01,12252.50,12145.97,GBP
A000183,2026-04-04,12063.71,12022.10,GBP
A000183,2026-04-07,11926.06,11833.56,GBP
A000183,2026-04-10,11989.88,11848.59,GBP
A000183,2026-04-13,12110.79,11998.76,GBP
A000183,2026-04-16,11906.11,11765.24,GBP
A000183,2026-04-19,11943.57,11919.79,GBP
A000183,2026-04-22,11645.22,11550.01,GBP
A000183,2026-04-25,11434.04,11403.40,GBP
A000183,2026-04-28,11603.02,11469.17,GBP
A000183,2026-05-01,11630.05,11623.48,GBP
A000183,2026-05-04,11532.19,11530.38,GBP
A000183,2026-05-07,11314.93,11192.89,GBP
A000183,2026-05-10,11231.70,11208.15,GBP
A000183,2026-05-13,10967.79,10879.28,GBP
A000183,2026-05-16,11100.57,10954.94,GBP
A000183,2026-05-19,10816.97,10795.25,GBP
A000183,2026-05-22,10719.30,10687.12,GBP
A000183,2026-05-25,10798.14,10736.25,GBP
A000183,2026-05-28,10685.86,10613.65,GBP
A000183,2026-05-31,10792.69,10664.94,GBP
A000184,2026-01-01,6307.47,6272.66,CAD
A000184,2026-01-04,6317.18,6269.64,CAD
A000184,2026-01-07,6143.97,6128.60,CAD
A000184,2026-01-10,5973.84,5836.07,CAD
A000184,2026-01-13,5803.37,5731.16,CAD
A000184,2026-01-16,5812.50,5716.49,CAD
A000184,2026-01-19,5865.60,5741.77,CAD
A000184,2026-01-22,5689.20,5565.63,CAD
A000184,2026-01-25,5908.12,5799.17,CAD
A000184,2026-01-28,5868.48,5852.16,CAD
A000184,2026-01-31,5698.74,5643.02,CAD
A000184,2026-02-03,5816.37,5682.91,CAD
A000184,2026-02-06,5573.80,5571.49,CAD
A000184,2026-02-09,5767.41,5675.33,CAD
A000184,2026-02-12,5578.61,5488.67,CAD
A000184,2026-02-15,5684.23,5622.39,CAD
A000184,2026-02-18,5717.10,5588.43,CAD
A000184,2026-02-21,5782.94,5712.61,CAD
A000184,2026-02-24,5543.91,5422.71,CAD
A000184,2026-02-27,5803.79,5696.09,CAD
A000184,2026-03-02,5652.57,5574.87,CAD
A000184,2026-03-05,5727.46,5685.61,CAD
A000184,2026-03-08,5929.07,5844.19,CAD
A000184,2026-03-11,5732.71,5627.66,CAD
A000184,2026-03-14,5643.60,5571.89,CAD
A000184,2026-03-17,5648.14,5499.30,CAD
A000184,2026-03-20,5394.52,5275.57,CAD
A000184,2026-03-23,5195.92,5115.13,CAD
A000184,2026-03-26,5012.14,4880.57,CAD
A000184,2026-03-29,5247.30,5140.46,CAD
A000184,2026-04-01,4986.02,4944.34,CAD
A000184,2026-04-04,5105.42,4987.73,CAD
A000184,2026-04-07,5044.93,5001.14,CAD
A000184,2026-04-10,5056.46,4954.62,CAD
A000184,2026-04-13,5013.66,4942.22,CAD
A000184,2026-04-16,5076.90,4954.11,CAD
A000184,2026-04-19,4815.17,4669.61,CAD
A000184,2026-04-22,4572.54,4519.22,CAD
A000184,2026-04-25,4591.48,4466.72,CAD
A000184,2026-04-28,4698.74,4685.45,CAD
A000184,2026-05-01,4993.48,4939.18,CAD
A000184,2026-05-04,5100.40,4965.24,CAD
A000184,2026-05-07,4882.71,4763.39,CAD
A000184,2026-05-10,4628.55,4577.57,CAD
A000184,2026-05-13,4713.37,4671.75,CAD
A000184,2026-05-16,4458.85,4448.94,CAD
A000184,2026-05-19,4613.84,4504.13,CAD
A000184,2026-05-22,4624.61,4591.16,CAD
A000184,2026-05-25,4628.18,4570.75,CAD
A000184,2026-05-28,4526.69,4488.08,CAD
A000184,2026-05-31,4246.37,4141.61,CAD
A000185,2026-01-01,20446.57,20396.81,USD
A000185,2026-01-04,20313.16,20222.19,USD
A000185,2026-01-07,20559.39,20552.30,USD
A000185,2026-01-10,20749.01,20608.82,USD
A000185,2026-01-13,20761.42,20651.44,USD
A000185,2026-01-16,20717.67,20657.00,USD
A000185,2026-01-19,21015.66,20899.03,USD
A000185,2026-01-22,20928.82,20846.71,USD
A000185,2026-01-25,21122.42,21012.50,USD
A000185,2026-01-28,20845.08,20784.43,USD
A000185,2026-01-31,20658.80,20524.97,USD
A000185,2026-02-03,20549.78,20441.87,USD
A000185,2026-02-06,20659.75,20579.33,USD
A000185,2026-02-09,20531.41,20396.83,USD
A000185,2026-02-12,20344.24,20210.12,USD
A000185,2026-02-15,20612.12,20576.05,USD
A000185,2026-02-18,20816.71,20687.37,USD
A000185,2026-02-21,21103.27,21061.04,USD
A000185,2026-02-24,20822.76,20816.96,USD
A000185,2026-02-27,21090.84,20945.33,USD
A000185,2026-03-02,21311.42,21253.61,USD
A000185,2026-03-05,21127.97,21116.55,USD
A000185,2026-03-08,21309.96,21233.01,USD
A000185,2026-03-11,21538.28,21537.04,USD
A000185,2026-03-14,21238.80,21223.17,USD
A000185,2026-03-17,21289.06,21254.57,USD
A000185,2026-03-20,21008.25,20877.02,USD
A000185,2026-03-23,20777.76,20736.13,USD
A000185,2026-03-26,20552.43,20552.29,USD
A000185,2026-03-29,20616.16,20531.86,USD
A000185,2026-04-01,20497.87,20427.59,USD
A000185,2026-04-04,20669.91,20550.00,USD
A000185,2026-04-07,20554.54,20474.98,USD
A000185,2026-04-10,20572.28,20484.72,USD
A000185,2026-04-13,20560.62,20433.85,USD
A000185,2026-04-16,20502.03,20404.25,USD
A000185,2026-04-19,20533.81,20484.72,USD
A000185,2026-04-22,20320.43,20299.63,USD
