telemetry_id,asset_id,reading_ts,power_output_kw,temperature_c,vibration_mm_s,frequency_hz,status_code,reading_date,site_id,asset_type,criticality,rated_capacity_kw,temperature_alert,vibration_alert,status_alert,anomaly_flag
AT0000109639,AST000075,2026-05-25 06:00:00,1218.396,46.863,2.25,60.0449,TRIP,2026-05-25,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109642,AST000075,2026-05-25 09:00:00,1713.35,54.333,1.626,59.9261,WARNING,2026-05-25,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109644,AST000075,2026-05-25 11:00:00,1223.327,36.984,3.27,59.9438,WARNING,2026-05-25,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109645,AST000075,2026-05-25 12:00:00,1331.642,46.02,1.285,60.0434,WARNING,2026-05-25,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109646,AST000075,2026-05-25 13:00:00,949.901,44.012,1.939,60.0868,WARNING,2026-05-25,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109647,AST000075,2026-05-25 14:00:00,1679.344,36.094,1.726,59.8927,TRIP,2026-05-25,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109649,AST000075,2026-05-25 16:00:00,696.478,46.688,1.848,59.9197,WARNING,2026-05-25,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109655,AST000075,2026-05-25 22:00:00,1422.621,42.14,1.75,60.0054,WARNING,2026-05-25,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109657,AST000075,2026-05-26 00:00:00,1221.193,44.028,1.925,60.0512,WARNING,2026-05-26,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109658,AST000075,2026-05-26 01:00:00,1115.186,45.295,1.026,59.9841,WARNING,2026-05-26,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109661,AST000075,2026-05-26 04:00:00,932.147,36.585,1.921,59.9182,WARNING,2026-05-26,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109662,AST000075,2026-05-26 05:00:00,929.769,53.923,2.051,59.9078,WARNING,2026-05-26,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109663,AST000075,2026-05-26 06:00:00,1212.445,44.305,1.957,60.0948,TRIP,2026-05-26,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109667,AST000075,2026-05-26 10:00:00,1766.321,52.441,1.444,60.0372,WARNING,2026-05-26,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109671,AST000075,2026-05-26 14:00:00,1006.812,44.955,1.632,59.9533,TRIP,2026-05-26,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109675,AST000075,2026-05-26 18:00:00,1897.896,45.682,1.428,59.9795,WARNING,2026-05-26,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109678,AST000075,2026-05-26 21:00:00,1241.342,61.167,2.269,59.9962,WARNING,2026-05-26,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109679,AST000075,2026-05-26 22:00:00,840.247,38.602,1.873,59.9443,TRIP,2026-05-26,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109681,AST000075,2026-05-27 00:00:00,1345.503,38.163,2.349,60.0295,TRIP,2026-05-27,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109687,AST000075,2026-05-27 06:00:00,923.435,39.898,1.203,59.9658,TRIP,2026-05-27,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109691,AST000075,2026-05-27 10:00:00,1245.352,42.529,1.397,60.0675,WARNING,2026-05-27,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109693,AST000075,2026-05-27 12:00:00,1434.744,58.982,1.647,60.0699,TRIP,2026-05-27,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109694,AST000075,2026-05-27 13:00:00,568.621,56.729,2.235,59.9636,TRIP,2026-05-27,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109698,AST000075,2026-05-27 17:00:00,1031.734,67.227,2.714,59.9437,WARNING,2026-05-27,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109700,AST000075,2026-05-27 19:00:00,786.594,48.758,1.931,60.0262,WARNING,2026-05-27,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109703,AST000075,2026-05-27 22:00:00,1278.461,88.1,1.872,60.0107,NORMAL,2026-05-27,SITE0010,Feeder,Critical,2200.44,True,False,False,True
AT0000109707,AST000075,2026-05-28 02:00:00,940.55,50.301,0.535,59.9617,TRIP,2026-05-28,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109708,AST000075,2026-05-28 03:00:00,1340.55,54.417,2.598,60.0823,WARNING,2026-05-28,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109710,AST000075,2026-05-28 05:00:00,1219.283,56.31,1.365,60.021,WARNING,2026-05-28,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109711,AST000075,2026-05-28 06:00:00,923.604,48.837,1.96,59.9265,WARNING,2026-05-28,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109715,AST000075,2026-05-28 10:00:00,1088.121,57.344,1.656,59.9923,WARNING,2026-05-28,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109723,AST000075,2026-05-28 18:00:00,874.593,41.762,1.837,59.9705,WARNING,2026-05-28,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109725,AST000075,2026-05-28 20:00:00,1154.696,51.739,1.638,59.8856,TRIP,2026-05-28,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109727,AST000075,2026-05-28 22:00:00,934.622,49.638,1.911,59.9844,WARNING,2026-05-28,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109728,AST000075,2026-05-28 23:00:00,934.289,60.836,2.186,59.9974,TRIP,2026-05-28,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109730,AST000075,2026-05-29 01:00:00,762.539,49.032,0.155,59.9816,TRIP,2026-05-29,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109736,AST000075,2026-05-29 07:00:00,746.409,40.932,1.295,60.0188,TRIP,2026-05-29,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109737,AST000075,2026-05-29 08:00:00,1053.323,44.577,1.066,60.0862,WARNING,2026-05-29,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109739,AST000075,2026-05-29 10:00:00,1010.061,70.046,1.858,59.9971,WARNING,2026-05-29,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109745,AST000075,2026-05-29 16:00:00,733.738,59.916,2.309,59.9944,WARNING,2026-05-29,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109746,AST000075,2026-05-29 17:00:00,1311.852,47.351,1.531,60.084,TRIP,2026-05-29,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109748,AST000075,2026-05-29 19:00:00,1807.981,62.883,0.845,59.9638,TRIP,2026-05-29,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109750,AST000075,2026-05-29 21:00:00,1515.2,101.37,1.363,59.981,NORMAL,2026-05-29,SITE0010,Feeder,Critical,2200.44,True,False,False,True
AT0000109758,AST000075,2026-05-30 05:00:00,1987.859,33.936,1.205,60.0305,TRIP,2026-05-30,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109760,AST000075,2026-05-30 07:00:00,1489.442,47.872,1.862,59.9853,WARNING,2026-05-30,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109764,AST000075,2026-05-30 11:00:00,1557.973,38.343,1.853,60.0134,WARNING,2026-05-30,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109766,AST000075,2026-05-30 13:00:00,1012.682,33.076,2.625,59.9894,WARNING,2026-05-30,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109767,AST000075,2026-05-30 14:00:00,849.269,56.24,2.628,60.0269,WARNING,2026-05-30,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109768,AST000075,2026-05-30 15:00:00,1269.079,54.17,2.334,59.9756,WARNING,2026-05-30,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109769,AST000075,2026-05-30 16:00:00,1330.91,35.203,1.531,60.0511,WARNING,2026-05-30,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109773,AST000075,2026-05-30 20:00:00,1033.971,60.033,1.534,59.9693,TRIP,2026-05-30,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109778,AST000075,2026-05-31 01:00:00,1770.343,78.961,1.883,59.9579,NORMAL,2026-05-31,SITE0010,Feeder,Critical,2200.44,True,False,False,True
AT0000109781,AST000075,2026-05-31 04:00:00,1119.084,51.658,2.284,60.0312,TRIP,2026-05-31,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109784,AST000075,2026-05-31 07:00:00,1197.194,58.5,3.079,59.9854,TRIP,2026-05-31,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109785,AST000075,2026-05-31 08:00:00,1222.84,33.382,1.485,59.9828,TRIP,2026-05-31,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109788,AST000075,2026-05-31 11:00:00,1481.772,58.167,1.312,59.9661,WARNING,2026-05-31,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109797,AST000075,2026-05-31 20:00:00,1104.89,64.349,2.24,59.9678,WARNING,2026-05-31,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109798,AST000075,2026-05-31 21:00:00,1667.838,52.788,1.062,60.0505,WARNING,2026-05-31,SITE0010,Feeder,Critical,2200.44,False,False,True,True
AT0000109804,AST000076,2026-04-01 03:00:00,1882.837,41.784,1.715,60.0486,TRIP,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109806,AST000076,2026-04-01 05:00:00,1320.044,40.226,1.736,59.9416,WARNING,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109811,AST000076,2026-04-01 10:00:00,1169.089,53.18,2.642,60.0261,TRIP,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109812,AST000076,2026-04-01 11:00:00,804.6,30.865,1.574,60.0344,WARNING,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109813,AST000076,2026-04-01 12:00:00,723.486,49.094,2.547,60.0502,WARNING,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109814,AST000076,2026-04-01 13:00:00,1123.182,53.466,0.794,59.9633,WARNING,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109815,AST000076,2026-04-01 14:00:00,930.096,39.09,0.656,60.0176,TRIP,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109817,AST000076,2026-04-01 16:00:00,1395.012,55.661,1.754,60.0062,WARNING,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109818,AST000076,2026-04-01 17:00:00,1461.384,48.992,1.657,59.9682,TRIP,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109820,AST000076,2026-04-01 19:00:00,1279.951,48.564,1.942,59.9217,WARNING,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109821,AST000076,2026-04-01 20:00:00,922.603,37.214,2.006,59.9862,TRIP,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109823,AST000076,2026-04-01 22:00:00,1483.623,21.811,1.412,60.0085,WARNING,2026-04-01,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109826,AST000076,2026-04-02 01:00:00,1749.525,42.653,1.955,60.004,WARNING,2026-04-02,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109832,AST000076,2026-04-02 07:00:00,1558.617,40.452,1.679,59.9615,TRIP,2026-04-02,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109835,AST000076,2026-04-02 10:00:00,976.115,47.273,1.967,60.0199,WARNING,2026-04-02,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109838,AST000076,2026-04-02 13:00:00,962.945,28.686,1.46,59.9654,WARNING,2026-04-02,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109841,AST000076,2026-04-02 16:00:00,1207.062,53.216,1.592,59.9226,WARNING,2026-04-02,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109842,AST000076,2026-04-02 17:00:00,1076.815,54.977,0.753,59.8014,TRIP,2026-04-02,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109845,AST000076,2026-04-02 20:00:00,786.253,43.439,1.862,60.1085,WARNING,2026-04-02,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109850,AST000076,2026-04-03 01:00:00,149.328,52.183,0.246,60.0578,TRIP,2026-04-03,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109851,AST000076,2026-04-03 02:00:00,1121.631,59.568,1.616,59.95,WARNING,2026-04-03,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109854,AST000076,2026-04-03 05:00:00,1487.227,55.919,1.757,59.9788,TRIP,2026-04-03,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109855,AST000076,2026-04-03 06:00:00,1154.343,53.665,1.995,60.0149,TRIP,2026-04-03,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109858,AST000076,2026-04-03 09:00:00,1151.584,39.944,2.297,59.9823,TRIP,2026-04-03,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109862,AST000076,2026-04-03 13:00:00,950.372,36.772,3.055,59.9462,TRIP,2026-04-03,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109865,AST000076,2026-04-03 16:00:00,881.694,46.649,1.884,60.1093,WARNING,2026-04-03,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109866,AST000076,2026-04-03 17:00:00,1116.402,39.106,1.374,59.9461,WARNING,2026-04-03,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109870,AST000076,2026-04-03 21:00:00,854.903,50.441,1.568,59.9264,WARNING,2026-04-03,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109872,AST000076,2026-04-03 23:00:00,1824.453,48.635,2.323,60.0236,WARNING,2026-04-03,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109881,AST000076,2026-04-04 08:00:00,322.669,42.138,1.83,59.9544,WARNING,2026-04-04,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109883,AST000076,2026-04-04 10:00:00,1203.938,51.663,1.284,59.9699,TRIP,2026-04-04,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109887,AST000076,2026-04-04 14:00:00,1565.541,42.709,1.23,59.9897,TRIP,2026-04-04,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109892,AST000076,2026-04-04 19:00:00,1345.83,41.483,2.102,60.0715,TRIP,2026-04-04,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109902,AST000076,2026-04-05 05:00:00,1583.373,53.48,1.632,60.0318,WARNING,2026-04-05,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109903,AST000076,2026-04-05 06:00:00,1299.306,44.147,3.065,59.997,TRIP,2026-04-05,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109905,AST000076,2026-04-05 08:00:00,1008.848,69.061,2.158,59.981,TRIP,2026-04-05,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109906,AST000076,2026-04-05 09:00:00,1011.917,46.978,0.764,60.0201,TRIP,2026-04-05,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109907,AST000076,2026-04-05 10:00:00,1239.978,48.132,1.75,60.0486,WARNING,2026-04-05,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109910,AST000076,2026-04-05 13:00:00,1390.45,53.126,1.778,59.9798,WARNING,2026-04-05,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109911,AST000076,2026-04-05 14:00:00,1751.795,46.985,2.428,59.8796,WARNING,2026-04-05,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109913,AST000076,2026-04-05 16:00:00,1343.621,48.39,2.996,59.9089,WARNING,2026-04-05,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109914,AST000076,2026-04-05 17:00:00,814.572,52.706,1.112,59.9323,WARNING,2026-04-05,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109915,AST000076,2026-04-05 18:00:00,1366.764,106.911,1.983,60.0339,NORMAL,2026-04-05,SITE0010,Feeder,Critical,3189.38,True,False,False,True
AT0000109918,AST000076,2026-04-05 21:00:00,1192.373,72.647,1.641,59.9191,TRIP,2026-04-05,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109922,AST000076,2026-04-06 01:00:00,1474.653,58.176,2.398,59.966,TRIP,2026-04-06,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109925,AST000076,2026-04-06 04:00:00,1098.413,50.295,2.09,60.0257,WARNING,2026-04-06,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109929,AST000076,2026-04-06 08:00:00,1213.293,47.443,2.597,60.0096,TRIP,2026-04-06,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109932,AST000076,2026-04-06 11:00:00,770.406,60.374,2.546,60.0149,TRIP,2026-04-06,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109936,AST000076,2026-04-06 15:00:00,953.828,30.189,1.229,60.0634,TRIP,2026-04-06,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109938,AST000076,2026-04-06 17:00:00,1367.338,51.629,1.939,60.0166,TRIP,2026-04-06,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109939,AST000076,2026-04-06 18:00:00,870.1,36.864,0.344,60.0174,TRIP,2026-04-06,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109941,AST000076,2026-04-06 20:00:00,1368.891,39.799,2.328,59.9871,WARNING,2026-04-06,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109942,AST000076,2026-04-06 21:00:00,478.146,41.806,1.922,60.0341,TRIP,2026-04-06,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109947,AST000076,2026-04-07 02:00:00,1162.377,42.75,2.364,60.0205,TRIP,2026-04-07,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109952,AST000076,2026-04-07 07:00:00,1251.043,76.174,1.754,60.0233,TRIP,2026-04-07,SITE0010,Feeder,Critical,3189.38,True,False,True,True
AT0000109953,AST000076,2026-04-07 08:00:00,1356.825,47.275,1.599,60.0279,WARNING,2026-04-07,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109954,AST000076,2026-04-07 09:00:00,856.831,38.221,1.326,59.9746,WARNING,2026-04-07,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109957,AST000076,2026-04-07 12:00:00,533.56,55.407,1.53,60.0159,TRIP,2026-04-07,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109959,AST000076,2026-04-07 14:00:00,1475.58,56.573,2.711,59.9499,WARNING,2026-04-07,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109962,AST000076,2026-04-07 17:00:00,1099.294,76.913,1.336,59.9991,WARNING,2026-04-07,SITE0010,Feeder,Critical,3189.38,True,False,True,True
AT0000109964,AST000076,2026-04-07 19:00:00,930.285,36.66,2.034,60.0909,WARNING,2026-04-07,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109968,AST000076,2026-04-07 23:00:00,926.539,54.791,1.311,59.9612,WARNING,2026-04-07,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109971,AST000076,2026-04-08 02:00:00,1111.858,46.094,1.941,60.0578,WARNING,2026-04-08,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109973,AST000076,2026-04-08 04:00:00,1564.901,41.89,0.649,60.078,WARNING,2026-04-08,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109976,AST000076,2026-04-08 07:00:00,1095.743,44.23,1.052,59.9862,TRIP,2026-04-08,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109977,AST000076,2026-04-08 08:00:00,1181.527,28.145,2.086,60.0359,TRIP,2026-04-08,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109978,AST000076,2026-04-08 09:00:00,1496.538,48.783,1.165,59.9207,TRIP,2026-04-08,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109982,AST000076,2026-04-08 13:00:00,1143.282,76.451,2.485,60.02,WARNING,2026-04-08,SITE0010,Feeder,Critical,3189.38,True,False,True,True
AT0000109983,AST000076,2026-04-08 14:00:00,959.772,33.695,1.694,59.9344,TRIP,2026-04-08,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109989,AST000076,2026-04-08 20:00:00,1301.929,39.029,-0.048,60.0443,TRIP,2026-04-08,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109990,AST000076,2026-04-08 21:00:00,1378.21,53.598,2.242,60.033,WARNING,2026-04-08,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109993,AST000076,2026-04-09 00:00:00,1622.038,26.56,2.353,59.966,TRIP,2026-04-09,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000109994,AST000076,2026-04-09 01:00:00,1727.259,49.36,1.688,60.0474,TRIP,2026-04-09,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110000,AST000076,2026-04-09 07:00:00,1669.03,25.042,1.749,59.9999,TRIP,2026-04-09,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110001,AST000076,2026-04-09 08:00:00,847.242,32.319,2.585,60.0253,TRIP,2026-04-09,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110002,AST000076,2026-04-09 09:00:00,1014.686,41.393,0.977,60.0515,WARNING,2026-04-09,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110003,AST000076,2026-04-09 10:00:00,1907.083,42.368,1.616,59.9919,TRIP,2026-04-09,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110004,AST000076,2026-04-09 11:00:00,934.769,44.594,0.89,60.0298,WARNING,2026-04-09,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110006,AST000076,2026-04-09 13:00:00,765.161,51.156,1.451,59.9703,WARNING,2026-04-09,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110007,AST000076,2026-04-09 14:00:00,1686.791,58.232,0.936,60.0745,TRIP,2026-04-09,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110011,AST000076,2026-04-09 18:00:00,672.032,54.872,1.587,59.9339,TRIP,2026-04-09,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110021,AST000076,2026-04-10 04:00:00,1135.363,59.189,0.988,59.9654,TRIP,2026-04-10,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110022,AST000076,2026-04-10 05:00:00,1245.397,38.104,1.993,60.0336,TRIP,2026-04-10,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110024,AST000076,2026-04-10 07:00:00,1712.707,40.635,1.194,59.9478,WARNING,2026-04-10,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110027,AST000076,2026-04-10 10:00:00,1070.328,44.051,2.061,59.9601,WARNING,2026-04-10,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110029,AST000076,2026-04-10 12:00:00,1145.044,24.18,1.841,60.0761,TRIP,2026-04-10,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110030,AST000076,2026-04-10 13:00:00,1899.057,49.704,2.106,59.9424,WARNING,2026-04-10,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110039,AST000076,2026-04-10 22:00:00,1590.111,48.339,2.55,59.981,WARNING,2026-04-10,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110041,AST000076,2026-04-11 00:00:00,1125.99,38.674,1.72,60.0323,WARNING,2026-04-11,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110049,AST000076,2026-04-11 08:00:00,1370.339,56.578,2.958,60.0326,TRIP,2026-04-11,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110053,AST000076,2026-04-11 12:00:00,952.803,52.124,2.499,59.9195,TRIP,2026-04-11,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110057,AST000076,2026-04-11 16:00:00,781.281,49.413,2.175,59.9716,WARNING,2026-04-11,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110062,AST000076,2026-04-11 21:00:00,1815.797,37.341,2.322,60.0688,WARNING,2026-04-11,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110066,AST000076,2026-04-12 01:00:00,1070.743,54.666,1.461,59.9387,WARNING,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110069,AST000076,2026-04-12 04:00:00,877.205,55.634,1.787,60.0197,WARNING,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110070,AST000076,2026-04-12 05:00:00,1478.84,56.252,2.346,60.02,WARNING,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110072,AST000076,2026-04-12 07:00:00,1468.885,40.937,2.5,59.9288,WARNING,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110073,AST000076,2026-04-12 08:00:00,1316.781,62.833,1.972,59.9685,TRIP,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110074,AST000076,2026-04-12 09:00:00,1790.458,21.041,2.176,59.9925,TRIP,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110078,AST000076,2026-04-12 13:00:00,1203.638,46.849,1.288,59.9499,WARNING,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110079,AST000076,2026-04-12 14:00:00,1714.44,38.917,2.936,60.0233,TRIP,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110080,AST000076,2026-04-12 15:00:00,727.238,51.62,1.863,60.0328,WARNING,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110082,AST000076,2026-04-12 17:00:00,1182.028,45.722,1.588,60.0549,WARNING,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110084,AST000076,2026-04-12 19:00:00,1461.101,43.396,1.829,60.0739,TRIP,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110086,AST000076,2026-04-12 21:00:00,959.906,57.587,1.521,60.0555,WARNING,2026-04-12,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110093,AST000076,2026-04-13 04:00:00,1325.382,43.326,2.53,59.9845,TRIP,2026-04-13,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110095,AST000076,2026-04-13 06:00:00,908.077,16.301,0.959,59.9625,TRIP,2026-04-13,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110097,AST000076,2026-04-13 08:00:00,1249.976,54.136,2.231,60.0313,WARNING,2026-04-13,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110098,AST000076,2026-04-13 09:00:00,958.721,44.953,1.893,59.9158,WARNING,2026-04-13,SITE0010,Feeder,Critical,3189.38,False,False,True,True
AT0000110099,AST000076,2026-04-13 10:00:00,1580.49,51.455,1.739,60.0226,WARNING,2026-04-13,SITE0010,Feeder,Critical,3189.38,False,False,True,True
