reading_date,site_id,site_type,region,grid_zone,generation_mwh,net_generation_mwh,curtailment_mwh,avg_capacity_factor,avg_wind_speed_mps,avg_solar_irradiance_wm2
2026-05-01,SITE0017,Solar Farm,Midwest,PJM,667.3154,639.1829,28.1325,0.350526434115368,6.370916666666666,370.7708333333333
2026-05-01,SITE0019,Solar Farm,South,PJM,659.7065,638.6095,21.097,0.34997989372854094,5.313541666666667,418.8670833333333
2026-05-01,SITE0022,Solar Farm,West,PJM,846.2042,818.6026,27.601599999999998,0.43876240786138876,6.456333333333333,363.80258333333336
2026-05-01,SITE0023,Battery Storage,South,PJM,-43.105199999999996,-62.480199999999996,19.375,0.3650113011954043,5.513916666666667,390.5461666666667
2026-05-01,SITE0024,Solar Farm,Midwest,CAISO,348.1912,329.3957,18.7955,0.3458807168116978,6.881625,443.89408333333336
2026-05-01,SITE0025,Battery Storage,Northeast,CAISO,-43.29599999999999,-73.1408,29.8448,0.2862711248874703,6.071666666666666,357.03891666666664
2026-05-01,SITE0028,Solar Farm,South,CAISO,679.0222,651.5048,27.517400000000002,0.4207264512419389,6.101791666666667,410.10854166666667
2026-05-01,SITE0029,Solar Farm,Midwest,CAISO,177.9766,150.9928,26.9838,0.3903611973820427,5.916833333333333,377.79125
2026-05-01,SITE0030,Wind Farm,West,CAISO,1467.8177,1447.1317,20.686,0.49120200815469833,6.085916666666667,394.57879166666663
2026-05-02,SITE0001,Solar Farm,Northeast,MISO,483.6105,452.072,31.5385,0.39410204380989633,5.37575,342.0135833333334
2026-05-02,SITE0002,Battery Storage,Northeast,SPP,18.119799999999994,-12.251700000000012,30.3715,0.27188507742476026,5.7275,403.7436666666667
2026-05-02,SITE0003,Solar Farm,West,SPP,365.7522,345.5656,20.1866,0.4301711971095492,5.035208333333333,336.99308333333335
2026-05-02,SITE0004,Solar Farm,Midwest,MISO,1166.5555,1146.1612,20.3943,0.41351379613481365,5.952708333333334,361.9651666666667
2026-05-02,SITE0006,Solar Farm,South,CAISO,480.0498,451.575,28.4748,0.41766704948841094,7.030458333333333,386.3866666666667
2026-05-02,SITE0007,Wind Farm,West,PJM,1122.312,1102.4965,19.8155,0.39226097605985877,6.241458333333334,367.95025000000004
2026-05-02,SITE0009,Battery Storage,West,CAISO,-3.139199999999999,-27.037699999999997,23.898500000000002,0.29660493827160495,4.982291666666667,399.04862499999996
2026-05-02,SITE0011,Wind Farm,West,ERCOT,1563.4726,1545.0274,18.4452,0.40021558520812084,5.5,309.42633333333333
2026-05-02,SITE0012,Wind Farm,West,ERCOT,690.6423,667.5324,23.1099,0.4600969302102486,6.561833333333333,403.0373333333334
2026-05-02,SITE0014,Wind Farm,West,MISO,1504.0226,1483.9527,20.0699,0.42246781540231587,5.949833333333333,390.5982916666667
2026-05-02,SITE0015,Solar Farm,South,PJM,446.5124,427.5088,19.0036,0.3869204586418213,6.044833333333333,390.16587499999997
2026-05-02,SITE0017,Solar Farm,Midwest,PJM,715.119,695.8832,19.2358,0.37563663754522647,5.694541666666667,406.80649999999997
2026-05-02,SITE0019,Solar Farm,South,PJM,729.6104,704.6007,25.0097,0.38706450558731537,5.39675,405.14416666666665
2026-05-02,SITE0022,Solar Farm,West,PJM,749.8485,725.0414,24.8071,0.3888013477021865,5.0187083333333335,396.99329166666666
2026-05-02,SITE0023,Battery Storage,South,PJM,-106.99170000000001,-131.161,24.1693,0.20660903551592305,5.6209999999999996,386.7694583333334
2026-05-02,SITE0024,Solar Farm,Midwest,CAISO,392.3926,369.8892,22.5034,0.3897888107442286,4.668,377.08025
2026-05-02,SITE0025,Battery Storage,Northeast,CAISO,-87.7333,-117.38969999999999,29.6564,0.3031192456420329,6.512375,370.69983333333334
2026-05-02,SITE0028,Solar Farm,South,CAISO,612.2359,591.2993,20.9366,0.37934523721008623,5.498458333333333,388.14300000000003
2026-05-02,SITE0029,Solar Farm,Midwest,CAISO,161.3845,137.0971,24.287399999999998,0.35396926707725784,7.452541666666666,390.03175000000005
2026-05-02,SITE0030,Wind Farm,West,CAISO,1218.2441,1197.4159,20.8282,0.40768274448701164,5.849333333333334,398.924375
2026-05-03,SITE0001,Solar Farm,Northeast,MISO,421.10859999999997,402.02909999999997,19.0795,0.34316823130582175,6.100750000000001,361.5619583333333
2026-05-03,SITE0002,Battery Storage,Northeast,SPP,10.247700000000002,-11.622399999999992,21.8701,0.22009103210912398,6.191458333333333,400.2221666666667
2026-05-03,SITE0003,Solar Farm,West,SPP,345.0953,322.3612,22.7341,0.4058760502818001,6.101125,400.284625
2026-05-03,SITE0004,Solar Farm,Midwest,MISO,1183.0148,1157.1303,25.8845,0.41934819289066594,5.302333333333333,420.388
2026-05-03,SITE0006,Solar Farm,South,CAISO,458.9017,436.4037,22.498,0.39926715737453883,7.256208333333333,382.20475000000005
2026-05-03,SITE0007,Wind Farm,West,PJM,1088.9615,1072.5425,16.419,0.3806045920221898,6.125791666666667,373.4927083333334
2026-05-03,SITE0009,Battery Storage,West,CAISO,32.193599999999996,7.745399999999998,24.4482,0.2949777441840934,6.824458333333333,312.5138333333333
2026-05-03,SITE0011,Wind Farm,West,ERCOT,1770.362,1739.4927,30.8693,0.45317485183956485,5.822208333333333,373.05825
2026-05-03,SITE0012,Wind Farm,West,ERCOT,659.9753,648.1999,11.7754,0.43966697311269215,5.529416666666666,393.89175
2026-05-03,SITE0014,Wind Farm,West,MISO,1579.5554,1555.3138999999999,24.241500000000002,0.44368436959985263,5.7195833333333335,358.8784166666667
2026-05-03,SITE0015,Solar Farm,South,PJM,453.4517,430.8856,22.5661,0.3929336335024818,6.379291666666667,354.84795833333334
2026-05-03,SITE0017,Solar Farm,Midwest,PJM,696.4498,673.69,22.7598,0.36583010812332706,6.177958333333334,361.4395
2026-05-03,SITE0019,Solar Farm,South,PJM,806.2365,783.0719,23.1646,0.4277153015622414,5.576125,445.36041666666665
2026-05-03,SITE0022,Solar Farm,West,PJM,831.2565,808.8779,22.3786,0.4310119277243371,5.497458333333333,320.91154166666666
2026-05-03,SITE0023,Battery Storage,South,PJM,77.5076,63.1188,14.3888,0.24127730710071169,6.353000000000001,426.1675
2026-05-03,SITE0024,Solar Farm,Midwest,CAISO,364.9292,339.0134,25.9158,0.3625076489053125,5.966916666666666,351.0180833333333
2026-05-03,SITE0025,Battery Storage,Northeast,CAISO,-7.170400000000001,-28.5036,21.333199999999998,0.2805773794909567,5.757291666666667,372.3198333333333
2026-05-03,SITE0028,Solar Farm,South,CAISO,617.1563,599.1946,17.9617,0.3823939481810837,6.978333333333333,341.16833333333335
2026-05-03,SITE0029,Solar Farm,Midwest,CAISO,164.5478,134.4793,30.0685,0.36090742397922476,5.4934166666666675,357.1168333333333
2026-05-03,SITE0030,Wind Farm,West,CAISO,1298.1837,1274.9944,23.1893,0.43443435815884796,5.561833333333333,372.47358333333335
2026-05-04,SITE0001,Solar Farm,Northeast,MISO,513.8743,494.34250000000003,19.5318,0.41876450550883365,6.021041666666666,401.95620833333334
2026-05-04,SITE0002,Battery Storage,Northeast,SPP,-66.4755,-93.07480000000001,26.5993,0.23541790986299224,6.2156666666666665,373.63483333333335
2026-05-04,SITE0003,Solar Farm,West,SPP,336.1964,303.1887,33.0077,0.3954098098437162,6.521791666666666,417.36899999999997
2026-05-04,SITE0004,Solar Farm,Midwest,MISO,1195.0737,1173.0781,21.9956,0.4236227614955974,5.632708333333333,409.107875
2026-05-04,SITE0006,Solar Farm,South,CAISO,450.5795,432.5575,18.022,0.39202643210134336,5.9483749999999995,358.56925
2026-05-04,SITE0007,Wind Farm,West,PJM,1275.7257,1252.1491,23.5766,0.4458808319492677,6.059833333333334,400.9380833333333
2026-05-04,SITE0009,Battery Storage,West,CAISO,22.9866,-5.1422000000000025,28.128800000000002,0.3002638503961255,6.475458333333333,363.6800416666667
2026-05-04,SITE0011,Wind Farm,West,ERCOT,1606.2532,1584.7129,21.5403,0.4111665048881681,5.589375,337.5525
2026-05-04,SITE0012,Wind Farm,West,ERCOT,521.5372,501.3239,20.2133,0.3474413089242412,6.606375,316.056125
2026-05-04,SITE0014,Wind Farm,West,MISO,1522.3372,1505.223,17.1142,0.4276122387985915,5.483499999999999,383.7705833333334
2026-05-04,SITE0015,Solar Farm,South,PJM,473.5469,451.5041,22.0428,0.41034691026814185,5.307458333333334,443.79358333333334
2026-05-04,SITE0017,Solar Farm,Midwest,PJM,722.7633,701.7837,20.9796,0.3796520240031265,5.787624999999999,417.98975
2026-05-04,SITE0019,Solar Farm,South,PJM,714.0828,689.6798,24.403,0.37882698208578963,5.571166666666667,348.8170416666667
2026-05-04,SITE0022,Solar Farm,West,PJM,746.4296,718.9274,27.502200000000002,0.3870286257087985,6.6739999999999995,339.47220833333336
2026-05-04,SITE0023,Battery Storage,South,PJM,-64.827,-96.4755,31.6485,0.3005638233155778,5.686916666666666,410.02683333333334
2026-05-04,SITE0024,Solar Farm,Midwest,CAISO,416.8122,391.7257,25.0865,0.41404637024675167,6.9035416666666665,384.8944583333334
2026-05-04,SITE0025,Battery Storage,Northeast,CAISO,5.094600000000006,-14.553199999999997,19.6478,0.26313195637940906,6.5129166666666665,356.06725
2026-05-04,SITE0028,Solar Farm,South,CAISO,587.7983,568.5453,19.253,0.3642035456352452,6.118833333333334,405.2200833333333
2026-05-04,SITE0029,Solar Farm,Midwest,CAISO,171.746,144.8556,26.8904,0.37669544314014497,5.2715,346.78225
2026-05-04,SITE0030,Wind Farm,West,CAISO,1321.7235,1301.1755,20.548000000000002,0.4423119011477082,5.4723749999999995,386.6657083333334
2026-05-05,SITE0001,Solar Farm,Northeast,MISO,526.0327,500.0074,26.0253,0.4286725829584719,6.209583333333334,376.167125
2026-05-05,SITE0002,Battery Storage,Northeast,SPP,-75.76430000000002,-99.93050000000002,24.1662,0.27532059396153175,6.426916666666667,389.9219166666667
2026-05-05,SITE0003,Solar Farm,West,SPP,320.847,295.3018,25.5452,0.3773569593812629,6.106416666666667,387.89712499999996
2026-05-05,SITE0004,Solar Farm,Midwest,MISO,1037.4397,1004.3002,33.1395,0.36774557970706256,7.630791666666667,389.40291666666667
2026-05-05,SITE0006,Solar Farm,South,CAISO,508.2258,488.84770000000003,19.3781,0.4421815619127167,6.37175,330.785375
2026-05-05,SITE0007,Wind Farm,West,PJM,1283.3133,1262.7265,20.5868,0.448532785578875,6.100583333333333,440.45504166666666
2026-05-05,SITE0009,Battery Storage,West,CAISO,22.8161,4.2685,18.5476,0.295218848856415,6.163125,353.19979166666667
2026-05-05,SITE0011,Wind Farm,West,ERCOT,1651.6905,1633.0154,18.6751,0.42279748301325765,6.07425,348.35129166666667
2026-05-05,SITE0012,Wind Farm,West,ERCOT,602.1714,575.4406,26.7308,0.4011587656887041,5.91225,376.04991666666666
2026-05-05,SITE0014,Wind Farm,West,MISO,1384.6591,1365.9639,18.6952,0.38893957115666805,5.637083333333333,389.0269583333333
2026-05-05,SITE0015,Solar Farm,South,PJM,505.2111,483.1149,22.0962,0.4377851780217952,7.166499999999999,406.1652916666667
2026-05-05,SITE0017,Solar Farm,Midwest,PJM,828.6069,805.2759,23.331,0.43524939172749394,5.571791666666666,405.93024999999994
2026-05-05,SITE0019,Solar Farm,South,PJM,718.2162000000001,694.9553,23.2609,0.3810197858443361,6.056291666666667,370.45604166666664
2026-05-05,SITE0022,Solar Farm,West,PJM,770.4722,747.2738,23.1984,0.3994948709333533,5.758208333333333,382.145125
2026-05-05,SITE0023,Battery Storage,South,PJM,-10.619899999999994,-35.17309999999999,24.5532,0.27295756240386565,6.317541666666667,365.58237499999996
2026-05-05,SITE0024,Solar Farm,Midwest,CAISO,426.961,398.2879,28.6731,0.4241278261215083,5.622083333333333,355.5830416666667
2026-05-05,SITE0025,Battery Storage,Northeast,CAISO,-16.375100000000003,-37.8264,21.4513,0.20491486107701118,5.440083333333333,389.1485
2026-05-05,SITE0028,Solar Farm,South,CAISO,586.434,566.5927,19.8413,0.3633582167234226,5.768666666666667,395.14970833333336
2026-05-05,SITE0029,Solar Farm,Midwest,CAISO,164.6104,139.5211,25.0893,0.3610447263603025,6.222291666666667,345.6624583333333
2026-05-05,SITE0030,Wind Farm,West,CAISO,1357.6892,1337.8588,19.8304,0.45434774460748484,5.807083333333334,335.5629166666667
2026-05-06,SITE0001,Solar Farm,Northeast,MISO,472.3793,445.7259,26.6534,0.38494955668557274,6.016958333333332,350.8566666666666
2026-05-06,SITE0002,Battery Storage,Northeast,SPP,1.1220000000000088,-32.315799999999996,33.4378,0.2595210755682537,5.714625000000001,377.6203333333333
2026-05-06,SITE0003,Solar Farm,West,SPP,332.6671,312.703,19.9641,0.3912589032846887,5.672458333333334,376.56329166666666
2026-05-06,SITE0004,Solar Farm,Midwest,MISO,986.7235000000001,965.7353,20.9882,0.34976799665376385,6.643166666666667,379.9949583333333
2026-05-06,SITE0006,Solar Farm,South,CAISO,405.9097,375.9944,29.915300000000002,0.3531614985731189,6.218208333333333,314.83754166666665
2026-05-06,SITE0007,Wind Farm,West,PJM,1125.1655,1109.1211,16.0444,0.3932583071898714,5.559541666666667,341.25225
2026-05-06,SITE0009,Battery Storage,West,CAISO,-20.331,-37.9222,17.5912,0.26035245373869714,6.028416666666666,453.01158333333336
2026-05-06,SITE0011,Wind Farm,West,ERCOT,1674.1488,1655.4044,18.7444,0.4285463280376473,5.899458333333333,408.96454166666666
2026-05-06,SITE0012,Wind Farm,West,ERCOT,668.8466999999999,641.5559,27.2908,0.4455769845711088,5.5722916666666675,352.8523333333333
2026-05-06,SITE0014,Wind Farm,West,MISO,1570.9022,1546.8089,24.0933,0.44125375552514434,5.587833333333333,398.883875
2026-05-06,SITE0015,Solar Farm,South,PJM,470.18510000000003,443.2742,26.910899999999998,0.40743377908105255,5.941958333333333,397.6976666666667
2026-05-06,SITE0017,Solar Farm,Midwest,PJM,772.6237,754.8116,17.8121,0.4058426202572604,6.239958333333333,382.600375
2026-05-06,SITE0019,Solar Farm,South,PJM,768.4503,747.2274,21.2229,0.4076694019683987,6.536666666666666,405.2495833333333
2026-05-06,SITE0022,Solar Farm,West,PJM,839.2615000000001,815.0696,24.1919,0.43516257253906426,5.885291666666667,385.782
2026-05-06,SITE0023,Battery Storage,South,PJM,-69.59710000000001,-97.4623,27.8652,0.3309456776018715,4.51675,394.77191666666664
2026-05-06,SITE0024,Solar Farm,Midwest,CAISO,355.32599999999996,336.9243,18.401699999999998,0.3529681726069853,5.751416666666667,395.16895833333336
2026-05-06,SITE0025,Battery Storage,Northeast,CAISO,83.4794,54.1435,29.335900000000002,0.31068878386119975,5.846416666666666,390.04979166666664
2026-05-06,SITE0028,Solar Farm,South,CAISO,631.9199,607.6668,24.2531,0.39154156814926067,6.732125,425.2385
2026-05-06,SITE0029,Solar Farm,Midwest,CAISO,175.548,147.9396,27.6084,0.3850344791282834,6.755125,385.4487916666667
2026-05-06,SITE0030,Wind Farm,West,CAISO,1139.9522,1115.6825,24.2697,0.3814825300446822,6.225291666666667,391.9055416666667
2026-05-07,SITE0001,Solar Farm,Northeast,MISO,503.681,474.4947,29.1863,0.4104578199361106,6.1825833333333335,342.2706666666667
2026-05-07,SITE0002,Battery Storage,Northeast,SPP,-129.3737,-150.3767,21.003,0.30063629048299306,5.37725,339.61741666666666
2026-05-07,SITE0003,Solar Farm,West,SPP,341.3179,322.6766,18.6413,0.4014333465059606,5.683458333333333,373.5255833333333
2026-05-07,SITE0004,Solar Farm,Midwest,MISO,1038.2224,1011.3245000000001,26.8979,0.3680230266422788,6.459791666666667,411.70700000000005
2026-05-07,SITE0006,Solar Farm,South,CAISO,443.8247,426.2462,17.5785,0.3861494222871859,6.665500000000001,361.27304166666664
2026-05-07,SITE0007,Wind Farm,West,PJM,1105.4467,1080.8827,24.564,0.38636635937613595,5.085833333333333,367.0819166666667
2026-05-07,SITE0009,Battery Storage,West,CAISO,0.8578000000000001,-20.423199999999998,21.281,0.2416771646930377,5.945333333333333,303.25420833333334
2026-05-07,SITE0011,Wind Farm,West,ERCOT,1836.4668,1818.6325,17.8343,0.4700962684458206,6.134041666666666,445.9680416666667
2026-05-07,SITE0012,Wind Farm,West,ERCOT,521.0124,495.8186,25.1938,0.3470916939803341,5.444166666666667,350.899625
2026-05-07,SITE0014,Wind Farm,West,MISO,1330.287,1307.4205,22.866500000000002,0.37366688688594213,6.3510833333333325,350.7625
2026-05-07,SITE0015,Solar Farm,South,PJM,445.586,426.1697,19.4163,0.3861176968083631,6.299541666666666,417.4639583333333
2026-05-07,SITE0017,Solar Farm,Midwest,PJM,735.8799,708.7876,27.0923,0.3865418920111443,5.932041666666667,438.6511666666667
2026-05-07,SITE0019,Solar Farm,South,PJM,683.2035,661.8702,21.3333,0.3624452515246814,5.996791666666667,413.3996666666667
2026-05-07,SITE0022,Solar Farm,West,PJM,762.2764,740.3037,21.9727,0.39524529507169914,6.589916666666666,383.0287916666667
2026-05-07,SITE0023,Battery Storage,South,PJM,-174.8878,-200.1719,25.2841,0.2230421977239343,5.135291666666666,343.31470833333333
2026-05-07,SITE0024,Solar Farm,Midwest,CAISO,379.2174,350.2047,29.0127,0.3767010370723567,5.959291666666666,395.3019166666667
2026-05-07,SITE0025,Battery Storage,Northeast,CAISO,-2.6465000000000005,-21.9054,19.2589,0.25994289119404207,5.868708333333333,368.85825
2026-05-07,SITE0028,Solar Farm,South,CAISO,675.5114,653.553,21.9584,0.4185511373493737,5.207708333333334,411.015375
2026-05-07,SITE0029,Solar Farm,Midwest,CAISO,181.406,157.8114,23.5946,0.3978829990700286,6.010916666666667,351.9354166666667
2026-05-07,SITE0030,Wind Farm,West,CAISO,1221.2081,1200.7338,20.4743,0.4086746406551602,5.871083333333334,378.75216666666665
2026-05-08,SITE0001,Solar Farm,Northeast,MISO,472.7797,454.267,18.5127,0.3852758491427081,6.749,370.32954166666667
2026-05-08,SITE0002,Battery Storage,Northeast,SPP,-103.3341,-124.63730000000001,21.3032,0.2144279337926379,6.1012916666666674,427.36449999999996
2026-05-08,SITE0003,Solar Farm,West,SPP,323.918,300.1539,23.7641,0.38096884673648157,5.503916666666666,342.78849999999994
2026-05-08,SITE0004,Solar Farm,Midwest,MISO,1030.5649,1006.5976999999999,23.9672,0.36530864066244134,5.993666666666666,375.364875
2026-05-08,SITE0006,Solar Farm,South,CAISO,422.3717,412.66089999999997,9.7108,0.36748425210551955,5.7428333333333335,351.197875
2026-05-08,SITE0007,Wind Farm,West,PJM,1091.7827,1074.8537,16.929,0.3815906339300194,6.2629166666666665,388.5530416666666
2026-05-08,SITE0009,Battery Storage,West,CAISO,7.8016999999999985,-7.183299999999999,14.985,0.2647458777749783,5.249833333333333,405.88308333333333
2026-05-08,SITE0011,Wind Farm,West,ERCOT,1803.3031,1779.6285,23.6746,0.4616070697203894,5.766125,366.04620833333337
2026-05-08,SITE0012,Wind Farm,West,ERCOT,606.8548,586.1991,20.6557,0.4042787859407893,6.494375000000001,410.22454166666665
2026-05-08,SITE0014,Wind Farm,West,MISO,1518.2196000000001,1494.0949,24.124699999999997,0.4264556381752362,5.936166666666666,378.7908333333333
2026-05-08,SITE0015,Solar Farm,South,PJM,413.5894,401.2554,12.334,0.35839139145384463,5.000625,359.17854166666666
2026-05-08,SITE0017,Solar Farm,Midwest,PJM,694.9633,672.9751,21.9882,0.36504928162911976,6.034041666666667,423.2360416666667
2026-05-08,SITE0019,Solar Farm,South,PJM,655.0313,633.8788,21.1525,0.3474996604745717,5.315958333333334,365.27575
2026-05-08,SITE0022,Solar Farm,West,PJM,801.4879,778.0043999999999,23.4835,0.41557671407890423,6.637250000000001,354.72812500000003
2026-05-08,SITE0023,Battery Storage,South,PJM,-99.07310000000001,-116.1571,17.084,0.3452577636986809,6.325916666666667,374.8015833333333
2026-05-08,SITE0024,Solar Farm,Midwest,CAISO,421.7351,397.7811,23.954,0.4189366034886955,6.624416666666666,395.84725000000003
2026-05-08,SITE0025,Battery Storage,Northeast,CAISO,6.637499999999999,-19.840599999999995,26.4781,0.29903851072100823,5.673125,365.35679166666665
2026-05-08,SITE0028,Solar Farm,South,CAISO,684.4801,658.8935,25.5866,0.4241082006136581,5.71375,394.131875
2026-05-08,SITE0029,Solar Farm,Midwest,CAISO,162.6557,142.4768,20.1789,0.3567574266112193,6.018041666666666,384.5291666666667
2026-05-08,SITE0030,Wind Farm,West,CAISO,1333.7634,1304.8964,28.867,0.4463410275562409,5.996291666666667,402.245875
2026-05-09,SITE0001,Solar Farm,Northeast,MISO,484.3956,460.7419,23.6537,0.39474183453940936,6.151541666666667,400.66279166666664
2026-05-09,SITE0002,Battery Storage,Northeast,SPP,34.492599999999996,8.271099999999999,26.2215,0.2554857356407057,5.206541666666666,346.2957083333333
2026-05-09,SITE0003,Solar Farm,West,SPP,302.7683,274.8321,27.9362,0.35609410430839006,5.359083333333333,397.5127916666667
2026-05-09,SITE0004,Solar Farm,Midwest,MISO,952.1197999999999,923.2451,28.8747,0.33750187871311693,5.211875,365.8722083333334
2026-05-09,SITE0006,Solar Farm,South,CAISO,418.7402,396.9374,21.8028,0.36432466764112204,6.036541666666667,359.35699999999997
2026-05-09,SITE0007,Wind Farm,West,PJM,1301.4188,1279.3823,22.0365,0.4548608664530452,6.0015,409.39845833333334
2026-05-09,SITE0009,Battery Storage,West,CAISO,21.9381,-2.0518,23.9899,0.22566452506928694,5.739333333333334,412.83845833333334
2026-05-09,SITE0011,Wind Farm,West,ERCOT,1442.7339,1419.1227999999999,23.6111,0.3693090573433104,5.982875,394.8721666666667
2026-05-09,SITE0012,Wind Farm,West,ERCOT,677.9061,657.5246,20.3815,0.45161223918778476,6.576833333333333,371.42479166666664
2026-05-09,SITE0014,Wind Farm,West,MISO,1607.1126,1582.2301,24.8825,0.4514249647761516,5.722958333333334,424.6193333333333
2026-05-09,SITE0015,Solar Farm,South,PJM,478.1302,456.5637,21.5665,0.4143185189806727,6.173791666666666,366.44620833333335
2026-05-09,SITE0017,Solar Farm,Midwest,PJM,703.8466999999999,677.6896,26.1571,0.3697155406796684,5.402041666666666,362.9929583333333
2026-05-09,SITE0019,Solar Farm,South,PJM,701.3715,679.1225000000001,22.249,0.37208352962147156,6.364375,363.34075
2026-05-09,SITE0022,Solar Farm,West,PJM,799.4481,770.5249,28.923199999999998,0.41451906444828834,6.61325,378.44208333333336
2026-05-09,SITE0023,Battery Storage,South,PJM,47.494,27.369100000000003,20.1249,0.3076145822514355,6.47325,349.34612500000003
2026-05-09,SITE0024,Solar Farm,Midwest,CAISO,384.0203,364.57460000000003,19.4457,0.3814720665951444,6.4310833333333335,399.857375
2026-05-09,SITE0025,Battery Storage,Northeast,CAISO,-23.789600000000004,-40.5168,16.7272,0.2323197990833947,6.397208333333334,351.3802083333333
2026-05-09,SITE0028,Solar Farm,South,CAISO,607.8267,587.645,20.1817,0.37661326899341235,6.107208333333333,370.2104583333333
2026-05-09,SITE0029,Solar Farm,Midwest,CAISO,177.647,156.288,21.358999999999998,0.38963827621905217,6.5675,381.64675000000005
2026-05-09,SITE0030,Wind Farm,West,CAISO,1407.4918,1381.2173,26.2745,0.47101407662632155,6.2075,414.97175
2026-05-10,SITE0001,Solar Farm,Northeast,MISO,474.67130000000003,451.57570000000004,23.0956,0.3868173446769672,6.854,370.26866666666666
2026-05-10,SITE0002,Battery Storage,Northeast,SPP,-12.500699999999998,-34.31389999999999,21.813200000000002,0.2680763006093922,6.377291666666667,360.93179166666664
2026-05-10,SITE0003,Solar Farm,West,SPP,308.71909999999997,294.4979,14.2212,0.36309300345311013,6.107875,349.7307083333333
2026-05-10,SITE0004,Solar Farm,Midwest,MISO,952.7853,925.8635,26.921799999999998,0.3377377812752563,6.201583333333333,375.3335833333333
2026-05-10,SITE0006,Solar Farm,South,CAISO,452.6153,432.9628,19.6525,0.3937976787081506,5.982833333333333,323.774875
2026-05-10,SITE0007,Wind Farm,West,PJM,1287.4402,1270.0345,17.4057,0.44997518468188863,5.210583333333333,417.12354166666665
2026-05-10,SITE0009,Battery Storage,West,CAISO,7.016800000000001,-12.169999999999996,19.186799999999998,0.26999664063156126,5.606333333333333,389.13758333333334
2026-05-10,SITE0011,Wind Farm,West,ERCOT,1576.2627,1552.4928,23.7699,0.40348957757381404,6.924041666666667,398.39866666666666
2026-05-10,SITE0012,Wind Farm,West,ERCOT,590.2302999999999,566.6417,23.5886,0.3932037599594958,6.5908750000000005,398.66525
2026-05-10,SITE0014,Wind Farm,West,MISO,1379.9946,1361.2197,18.774900000000002,0.3876293507351504,5.803458333333334,392.73900000000003
2026-05-10,SITE0015,Solar Farm,South,PJM,487.8058,461.3546,26.4512,0.422702804813798,5.009791666666667,399.62645833333335
2026-05-10,SITE0017,Solar Farm,Midwest,PJM,724.2491,701.7606999999999,22.4884,0.3804324828023818,6.2135,345.1084583333333
2026-05-10,SITE0019,Solar Farm,South,PJM,749.7102,718.9562,30.754,0.3977276199691881,5.733583333333333,364.81829166666665
2026-05-10,SITE0022,Solar Farm,West,PJM,821.649,803.2977,18.3513,0.4260303761868615,5.19125,367.4077916666667
2026-05-10,SITE0023,Battery Storage,South,PJM,106.97380000000001,92.8565,14.1173,0.2688234144942158,5.984791666666666,358.37212500000004
2026-05-10,SITE0024,Solar Farm,Midwest,CAISO,388.199,364.6295,23.5695,0.38562303810545556,5.705416666666667,362.03775
2026-05-10,SITE0025,Battery Storage,Northeast,CAISO,65.005,37.727599999999995,27.2774,0.27700072632785006,6.328749999999999,436.4942083333333
2026-05-10,SITE0028,Solar Farm,South,CAISO,650.0813,632.2084,17.8729,0.4027944864950605,6.092708333333333,349.6367916666666
2026-05-10,SITE0029,Solar Farm,Midwest,CAISO,169.0514,143.9515,25.0999,0.37078529943324384,5.972208333333334,374.956875
2026-05-10,SITE0030,Wind Farm,West,CAISO,1273.768,1247.128,26.64,0.4262636971356823,5.622,398.41091666666665
2026-05-11,SITE0001,Solar Farm,Northeast,MISO,456.5221,435.6913,20.8308,0.37202726709694245,6.7791250000000005,371.349625
2026-05-11,SITE0002,Battery Storage,Northeast,SPP,135.879,109.0463,26.8327,0.25372506826278,5.9210416666666665,397.16995833333334
2026-05-11,SITE0003,Solar Farm,West,SPP,340.7645,315.3441,25.4204,0.4007824775830111,6.7565833333333325,342.1820416666667
2026-05-11,SITE0004,Solar Farm,Midwest,MISO,1048.6394,1027.8178,20.8216,0.3717155841025423,6.780625,405.652
2026-05-11,SITE0006,Solar Farm,South,CAISO,455.51,431.3571,24.1529,0.39631621076077117,4.6931666666666665,364.5203333333333
2026-05-11,SITE0007,Wind Farm,West,PJM,1250.4661,1226.2104,24.2557,0.4370523106905788,6.136375,372.60083333333336
2026-05-11,SITE0009,Battery Storage,West,CAISO,-17.602399999999996,-39.0533,21.4509,0.23022241818538114,5.922375,421.6818333333333
2026-05-11,SITE0011,Wind Farm,West,ERCOT,1690.0921,1665.6466,24.4455,0.4326274722416766,5.671208333333333,333.1890833333333
2026-05-11,SITE0012,Wind Farm,West,ERCOT,552.1609,518.7361,33.4248,0.3678424201241772,6.177875,379.021125
2026-05-11,SITE0014,Wind Farm,West,MISO,1457.0604,1433.641,23.4194,0.40927651226598893,6.451333333333333,343.40091666666666
2026-05-11,SITE0015,Solar Farm,South,PJM,420.5025,394.6304,25.8721,0.3643818629897679,6.182625000000001,380.15858333333335
2026-05-11,SITE0017,Solar Farm,Midwest,PJM,797.917,779.9464,17.9706,0.419128647008644,5.9273750000000005,367.5519166666666
2026-05-11,SITE0019,Solar Farm,South,PJM,712.7144,691.2495,21.4649,0.37810103427933606,5.875041666666667,358.75258333333335
2026-05-11,SITE0022,Solar Farm,West,PJM,757.4695,733.8066,23.6629,0.39275288600737523,5.826291666666666,400.6356666666666
