generation_id,site_id,reading_ts,generation_mw,available_capacity_mw,curtailment_mw,source_system,reading_date,site_type,region,rated_capacity_mw,grid_zone,weather_ts,temperature_c,wind_speed_mps,solar_irradiance_wm2,humidity_pct,weather_condition,capacity_factor,net_generation_mw
GEN0000020240,SITE0022,2026-05-21 07:00:00,48.8439,76.1136,0.538,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 07:00:00,15.848,3.004,876.661,53.457,Snow,0.6078211525778071,48.3059
GEN0000020241,SITE0022,2026-05-21 08:00:00,60.6484,77.7962,2.4291,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 08:00:00,17.098,2.389,573.838,55.175,Rain,0.7547182020682189,58.219300000000004
GEN0000020242,SITE0022,2026-05-21 09:00:00,37.5659,76.8361,0.2223,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 09:00:00,9.858,3.389,484.076,58.67,Rain,0.4674759516668948,37.3436
GEN0000020243,SITE0022,2026-05-21 10:00:00,75.1382,72.0083,2.2009,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 10:00:00,21.516,3.095,757.051,61.41,Storm,0.9350315459376051,72.9373
GEN0000020244,SITE0022,2026-05-21 11:00:00,50.2221,77.927,0.781,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 11:00:00,20.628,3.691,742.066,46.395,Snow,0.6249716895431751,49.4411
GEN0000020245,SITE0022,2026-05-21 12:00:00,41.0851,77.4223,0.0,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 12:00:00,21.961,5.438,489.455,67.723,Snow,0.5112694284398761,41.0851
GEN0000020246,SITE0022,2026-05-21 13:00:00,58.148,75.8631,0.6413,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 13:00:00,4.593,11.714,798.706,62.193,Snow,0.7236028322900983,57.5067
GEN0000020247,SITE0022,2026-05-21 14:00:00,59.8939,74.1049,1.602,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 14:00:00,28.882,9.77,608.287,29.992,Storm,0.7453290857277965,58.291900000000005
GEN0000020248,SITE0022,2026-05-21 15:00:00,60.517,76.0246,0.0,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 15:00:00,19.202,3.412,719.273,75.433,Clear,0.7530830398586345,60.517
GEN0000020249,SITE0022,2026-05-21 16:00:00,80.359,74.2238,0.6986,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 16:00:00,11.086,9.351,562.873,71.206,Cloudy,1.0,79.6604
GEN0000020250,SITE0022,2026-05-21 17:00:00,71.3612,75.1174,3.0247,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 17:00:00,29.675,7.832,442.554,75.812,Clear,0.8880299655296856,68.3365
GEN0000020251,SITE0022,2026-05-21 18:00:00,67.2939,71.6972,0.0,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 18:00:00,23.223,7.187,602.215,54.629,Clear,0.8374158463893279,67.2939
GEN0000020252,SITE0022,2026-05-21 19:00:00,0.0,71.8919,0.0,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 19:00:00,18.94,10.551,1063.181,42.928,Clear,0.0,0.0
GEN0000020253,SITE0022,2026-05-21 20:00:00,2.6549,72.707,0.2269,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 20:00:00,28.593,5.367,0.0,77.39,Clear,0.03303799201085131,2.428
GEN0000020254,SITE0022,2026-05-21 21:00:00,0.0,75.7179,0.5394,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 21:00:00,17.291,8.785,0.0,48.296,Clear,0.0,-0.5394
GEN0000020255,SITE0022,2026-05-21 22:00:00,0.0,74.646,1.2123,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 22:00:00,9.411,9.561,202.747,52.754,Cloudy,0.0,-1.2123
GEN0000020256,SITE0022,2026-05-21 23:00:00,6.3226,76.3993,1.4596,scada,2026-05-21,Solar Farm,West,80.359,PJM,2026-05-21 23:00:00,9.945,6.795,0.0,51.243,Snow,0.07867942607548627,4.863
GEN0000020257,SITE0022,2026-05-22 00:00:00,0.0,78.3601,0.0,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 00:00:00,27.293,5.608,63.032,46.788,Snow,0.0,0.0
GEN0000020258,SITE0022,2026-05-22 01:00:00,7.6753,79.8457,1.2903,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 01:00:00,18.205,8.057,88.023,76.343,Storm,0.09551263704127727,6.385
GEN0000020259,SITE0022,2026-05-22 02:00:00,0.0,72.5118,0.7995,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 02:00:00,28.316,5.571,5.651,89.083,Clear,0.0,-0.7995
GEN0000020260,SITE0022,2026-05-22 03:00:00,12.2118,78.9806,0.3709,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 03:00:00,21.342,3.655,49.476,76.176,Snow,0.15196555457384986,11.8409
GEN0000020261,SITE0022,2026-05-22 04:00:00,0.0,72.0174,0.201,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 04:00:00,28.427,1.868,0.0,43.977,Snow,0.0,-0.201
GEN0000020262,SITE0022,2026-05-22 05:00:00,15.473,75.8927,0.0,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 05:00:00,30.351,3.822,17.678,40.69,Clear,0.19254843888052367,15.473
GEN0000020263,SITE0022,2026-05-22 06:00:00,0.0,76.8754,0.0012,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 06:00:00,22.315,5.799,704.31,28.001,Clear,0.0,-0.0012
GEN0000020264,SITE0022,2026-05-22 07:00:00,70.0909,77.5352,0.5593,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 07:00:00,16.556,4.742,759.326,65.296,Clear,0.8722221530880176,69.53160000000001
GEN0000020265,SITE0022,2026-05-22 08:00:00,68.1194,79.8276,0.0,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 08:00:00,37.084,7.518,374.793,55.163,Rain,0.8476884978658271,68.1194
GEN0000020266,SITE0022,2026-05-22 09:00:00,59.1598,79.2431,0.1438,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 09:00:00,34.274,3.142,689.308,40.317,Clear,0.7361938301870357,59.016
GEN0000020267,SITE0022,2026-05-22 10:00:00,61.1856,79.4654,0.1214,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 10:00:00,26.947,1.648,801.732,65.111,Rain,0.7614032031259723,61.0642
GEN0000020268,SITE0022,2026-05-22 11:00:00,58.0039,75.7517,0.007,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 11:00:00,21.058,1.402,456.206,59.861,Clear,0.7218096292885676,57.996900000000004
GEN0000020269,SITE0022,2026-05-22 12:00:00,47.6213,73.6907,0.933,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 12:00:00,17.995,6.395,497.45,53.553,Cloudy,0.5926069264177006,46.6883
GEN0000020270,SITE0022,2026-05-22 13:00:00,60.0351,72.6207,0.0,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 13:00:00,12.095,5.628,912.278,36.749,Clear,0.7470862006744734,60.0351
GEN0000020271,SITE0022,2026-05-22 14:00:00,44.9772,76.5539,0.0,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 14:00:00,42.578,6.322,698.044,77.421,Snow,0.5597033313007878,44.9772
GEN0000020272,SITE0022,2026-05-22 15:00:00,64.1621,74.9082,0.0,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 15:00:00,28.11,6.552,663.119,74.199,Storm,0.7984432359785463,64.1621
GEN0000020273,SITE0022,2026-05-22 16:00:00,52.098,73.7513,0.0,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 16:00:00,7.653,4.541,699.268,47.291,Cloudy,0.6483156833708732,52.098
GEN0000020274,SITE0022,2026-05-22 17:00:00,49.8226,71.2652,1.3293,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 17:00:00,1.459,7.24,687.006,67.376,Cloudy,0.620000248883137,48.493300000000005
GEN0000020275,SITE0022,2026-05-22 18:00:00,56.2278,73.9,3.1827,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 18:00:00,22.505,1.296,768.929,48.813,Snow,0.6997075623141155,53.045100000000005
GEN0000020276,SITE0022,2026-05-22 19:00:00,0.0,78.0243,1.0004,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 19:00:00,26.197,8.538,529.598,56.015,Cloudy,0.0,-1.0004
GEN0000020277,SITE0022,2026-05-22 20:00:00,9.0283,77.0491,0.0,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 20:00:00,37.904,6.048,0.0,41.49,Cloudy,0.11234958125412213,9.0283
GEN0000020278,SITE0022,2026-05-22 21:00:00,0.0,72.6727,2.8925,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 21:00:00,12.875,4.064,136.913,40.861,Cloudy,0.0,-2.8925
GEN0000020279,SITE0022,2026-05-22 22:00:00,17.0054,78.2949,0.8494,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 22:00:00,13.351,6.923,0.0,55.813,Storm,0.21161786483156836,16.156000000000002
GEN0000020280,SITE0022,2026-05-22 23:00:00,9.7502,73.1142,0.0,scada,2026-05-22,Solar Farm,West,80.359,PJM,2026-05-22 23:00:00,27.478,5.741,26.873,52.68,Snow,0.1213330180813599,9.7502
GEN0000020281,SITE0022,2026-05-23 00:00:00,6.0984,73.3989,1.3116,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 00:00:00,11.369,4.462,0.0,76.998,Rain,0.07588944611057878,4.7867999999999995
GEN0000020282,SITE0022,2026-05-23 01:00:00,0.0,76.3747,0.7122,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 01:00:00,15.352,3.471,23.176,48.589,Cloudy,0.0,-0.7122
GEN0000020283,SITE0022,2026-05-23 02:00:00,0.0,72.4535,2.1807,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 02:00:00,2.99,5.491,71.359,43.445,Clear,0.0,-2.1807
GEN0000020284,SITE0022,2026-05-23 03:00:00,0.0,76.0232,1.802,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 03:00:00,29.925,3.668,281.663,62.936,Rain,0.0,-1.802
GEN0000020285,SITE0022,2026-05-23 04:00:00,0.0,75.9603,1.0398,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 04:00:00,10.401,9.125,0.0,62.738,Storm,0.0,-1.0398
GEN0000020286,SITE0022,2026-05-23 05:00:00,10.3872,76.0583,1.3517,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 05:00:00,13.283,5.165,127.997,35.319,Rain,0.1292599459923593,9.0355
GEN0000020287,SITE0022,2026-05-23 06:00:00,4.713,75.9222,0.0,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 06:00:00,14.835,10.676,488.94,41.03,Storm,0.05864931121591857,4.713
GEN0000020288,SITE0022,2026-05-23 07:00:00,52.2512,78.4531,2.1688,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 07:00:00,34.325,7.068,398.393,73.764,Storm,0.6502221281997038,50.0824
GEN0000020289,SITE0022,2026-05-23 08:00:00,71.4775,76.027,0.4775,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 08:00:00,22.528,6.864,541.895,51.47,Clear,0.8894772209708932,71.0
GEN0000020290,SITE0022,2026-05-23 09:00:00,56.1563,79.0586,0.713,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 09:00:00,12.243,4.152,624.235,50.986,Storm,0.6988178050996156,55.4433
GEN0000020291,SITE0022,2026-05-23 10:00:00,65.1829,78.1683,0.0,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 10:00:00,28.755,7.924,485.907,80.088,Clear,0.8111462312870993,65.1829
GEN0000020292,SITE0022,2026-05-23 11:00:00,70.64,76.3841,1.7223,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 11:00:00,8.654,6.899,612.941,59.104,Snow,0.8790552396122402,68.9177
GEN0000020293,SITE0022,2026-05-23 12:00:00,31.4406,74.1445,0.0645,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 12:00:00,28.054,2.991,708.61,51.971,Storm,0.39125175773715454,31.3761
GEN0000020294,SITE0022,2026-05-23 13:00:00,80.359,77.4038,0.4463,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 13:00:00,14.338,5.302,593.922,45.474,Rain,1.0,79.9127
GEN0000020295,SITE0022,2026-05-23 14:00:00,55.8267,72.8679,1.4098,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 14:00:00,24.27,2.288,184.904,60.471,Snow,0.6947162110031235,54.416900000000005
GEN0000020296,SITE0022,2026-05-23 15:00:00,27.2764,80.208,0.6692,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 15:00:00,21.114,0.281,526.612,78.246,Clear,0.33943179979840465,26.6072
GEN0000020297,SITE0022,2026-05-23 16:00:00,64.7784,74.9889,1.1982,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 16:00:00,37.837,7.322,607.086,69.237,Clear,0.8061125698428304,63.580200000000005
GEN0000020298,SITE0022,2026-05-23 17:00:00,76.0142,75.1464,0.4951,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 17:00:00,24.65,6.776,497.544,59.182,Rain,0.9459326273348351,75.51910000000001
GEN0000020299,SITE0022,2026-05-23 18:00:00,52.5958,73.203,2.5853,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 18:00:00,23.056,4.94,509.066,78.504,Snow,0.6545103846488881,50.01049999999999
GEN0000020300,SITE0022,2026-05-23 19:00:00,0.0,78.1785,0.4295,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 19:00:00,5.696,2.894,954.595,61.685,Clear,0.0,-0.4295
GEN0000020301,SITE0022,2026-05-23 20:00:00,0.0,73.5926,1.1752,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 20:00:00,16.455,9.357,116.594,79.658,Cloudy,0.0,-1.1752
GEN0000020302,SITE0022,2026-05-23 21:00:00,25.9435,79.2746,0.5614,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 21:00:00,21.628,5.348,0.0,59.575,Snow,0.3228449831381675,25.3821
GEN0000020303,SITE0022,2026-05-23 22:00:00,14.359,79.3998,1.9339,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 22:00:00,22.173,6.81,70.128,56.435,Clear,0.17868564815390933,12.4251
GEN0000020304,SITE0022,2026-05-23 23:00:00,4.4719,78.4654,1.6521,scada,2026-05-23,Solar Farm,West,80.359,PJM,2026-05-23 23:00:00,31.643,4.509,89.659,57.678,Rain,0.0556490250003111,2.8198
GEN0000020305,SITE0022,2026-05-24 00:00:00,0.0,73.1728,0.0,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 00:00:00,20.71,6.152,144.076,53.493,Clear,0.0,0.0
GEN0000020306,SITE0022,2026-05-24 01:00:00,7.7285,75.7254,0.0,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 01:00:00,13.89,3.953,0.0,47.694,Clear,0.09617466618549261,7.7285
GEN0000020307,SITE0022,2026-05-24 02:00:00,2.3852,79.7858,1.7431,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 02:00:00,21.984,5.076,0.0,36.297,Snow,0.029681802909443875,0.6421000000000001
GEN0000020308,SITE0022,2026-05-24 03:00:00,0.0,78.3387,2.1536,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 03:00:00,21.872,8.684,0.0,23.755,Clear,0.0,-2.1536
GEN0000020309,SITE0022,2026-05-24 04:00:00,1.1903,77.6197,1.2438,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 04:00:00,23.792,2.274,0.0,61.8,Snow,0.014812279893975783,-0.0535000000000001
GEN0000020310,SITE0022,2026-05-24 05:00:00,0.0,74.6679,0.0,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 05:00:00,26.177,2.627,38.644,63.903,Snow,0.0,0.0
GEN0000020311,SITE0022,2026-05-24 06:00:00,0.0,72.8424,0.8458,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 06:00:00,22.833,3.805,647.373,70.056,Rain,0.0,-0.8458
GEN0000020312,SITE0022,2026-05-24 07:00:00,58.2006,72.5603,2.4849,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 07:00:00,26.802,5.555,609.327,61.843,Clear,0.7242573949402059,55.7157
GEN0000020313,SITE0022,2026-05-24 08:00:00,64.4351,71.2818,3.0209,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 08:00:00,15.596,2.116,819.905,90.316,Rain,0.8018404907975462,61.41420000000001
GEN0000020314,SITE0022,2026-05-24 09:00:00,23.0432,77.2635,1.5298,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 09:00:00,41.183,5.55,639.253,21.144,Snow,0.28675319503727026,21.513399999999997
GEN0000020315,SITE0022,2026-05-24 10:00:00,80.359,74.6851,1.4151,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 10:00:00,31.601,6.397,596.033,81.682,Clear,1.0,78.9439
GEN0000020316,SITE0022,2026-05-24 11:00:00,64.8935,78.6669,0.0,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 11:00:00,26.394,7.455,556.631,50.407,Storm,0.8075448922958226,64.8935
GEN0000020317,SITE0022,2026-05-24 12:00:00,71.7028,80.1271,0.0,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 12:00:00,20.037,4.053,623.312,32.091,Clear,0.8922808895083314,71.7028
GEN0000020318,SITE0022,2026-05-24 13:00:00,51.6217,78.8177,1.847,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 13:00:00,20.54,4.465,544.491,63.908,Rain,0.6423885314650506,49.774699999999996
GEN0000020319,SITE0022,2026-05-24 14:00:00,67.6024,72.0599,0.0,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 14:00:00,17.013,11.301,659.096,70.684,Snow,0.8412548687763661,67.6024
GEN0000020320,SITE0022,2026-05-24 15:00:00,64.4396,80.0141,0.0,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 15:00:00,9.138,4.708,593.723,60.453,Cloudy,0.8018964895033537,64.4396
GEN0000020321,SITE0022,2026-05-24 16:00:00,62.2482,73.8835,1.4493,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 16:00:00,10.985,8.573,457.676,41.69,Clear,0.7746263641906943,60.798899999999996
GEN0000020322,SITE0022,2026-05-24 17:00:00,36.3961,76.2052,1.7707,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 17:00:00,19.445,7.63,320.226,55.975,Snow,0.45291877698826516,34.6254
GEN0000020323,SITE0022,2026-05-24 18:00:00,42.0885,76.9294,0.0,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 18:00:00,30.929,6.832,520.238,49.655,Storm,0.5237558954193059,42.0885
GEN0000020324,SITE0022,2026-05-24 19:00:00,0.0,73.9985,1.7762,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 19:00:00,9.301,9.23,207.622,71.875,Snow,0.0,-1.7762
GEN0000020325,SITE0022,2026-05-24 20:00:00,3.9362,75.6069,0.0,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 20:00:00,23.792,9.599,63.419,24.17,Clear,0.048982690177827005,3.9362
GEN0000020326,SITE0022,2026-05-24 21:00:00,0.0,73.0095,0.0,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 21:00:00,7.394,0.802,0.0,75.607,Cloudy,0.0,0.0
GEN0000020327,SITE0022,2026-05-24 22:00:00,2.8183,72.1223,2.0294,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 22:00:00,14.127,5.61,0.0,55.068,Clear,0.03507136723951269,0.7888999999999999
GEN0000020328,SITE0022,2026-05-24 23:00:00,9.9966,76.5333,0.4076,scada,2026-05-24,Solar Farm,West,80.359,PJM,2026-05-24 23:00:00,13.865,6.335,101.719,74.855,Clear,0.124399258328252,9.589
GEN0000020329,SITE0022,2026-05-25 00:00:00,0.0,78.0042,0.0903,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 00:00:00,24.647,6.012,0.0,67.088,Storm,0.0,-0.0903
GEN0000020330,SITE0022,2026-05-25 01:00:00,23.493,76.24,1.7287,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 01:00:00,19.943,0.0,0.0,77.58,Rain,0.2923505767866698,21.7643
GEN0000020331,SITE0022,2026-05-25 02:00:00,3.9889,79.83,0.0,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 02:00:00,9.68,3.93,0.0,80.329,Snow,0.04963849724361926,3.9889
GEN0000020332,SITE0022,2026-05-25 03:00:00,13.5482,77.0154,0.8492,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 03:00:00,17.742,9.197,0.0,38.279,Rain,0.16859592578304858,12.699
GEN0000020333,SITE0022,2026-05-25 04:00:00,8.4997,74.4652,0.8897,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 04:00:00,31.065,10.079,0.0,65.653,Storm,0.10577159994524572,7.61
GEN0000020334,SITE0022,2026-05-25 05:00:00,0.0,76.9946,0.0,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 05:00:00,15.895,5.413,0.0,56.128,Storm,0.0,0.0
GEN0000020335,SITE0022,2026-05-25 06:00:00,0.0,74.5447,0.9935,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 06:00:00,16.741,2.828,861.914,43.537,Clear,0.0,-0.9935
GEN0000020336,SITE0022,2026-05-25 07:00:00,68.1836,76.4976,0.0634,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 07:00:00,24.519,6.798,431.394,77.324,Clear,0.8484874127353501,68.1202
GEN0000020337,SITE0022,2026-05-25 08:00:00,60.4731,77.2254,0.0,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 08:00:00,23.696,8.086,469.815,40.691,Clear,0.7525367413730883,60.4731
GEN0000020338,SITE0022,2026-05-25 09:00:00,51.5103,80.2246,1.4892,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 09:00:00,23.794,7.214,552.348,45.657,Cloudy,0.6410022523923892,50.021100000000004
GEN0000020339,SITE0022,2026-05-25 10:00:00,68.6053,80.1639,0.0,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 10:00:00,16.522,4.195,774.777,50.172,Clear,0.8537351136773729,68.6053
GEN0000020340,SITE0022,2026-05-25 11:00:00,74.4969,74.9309,2.9635,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 11:00:00,25.659,9.605,735.051,90.444,Clear,0.9270511081521672,71.5334
GEN0000020341,SITE0022,2026-05-25 12:00:00,73.6989,75.4478,0.2489,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 12:00:00,22.008,3.191,404.121,60.552,Rain,0.9171206709889371,73.44999999999999
GEN0000020342,SITE0022,2026-05-25 13:00:00,57.379,71.052,0.1539,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 13:00:00,13.639,0.957,723.966,35.665,Storm,0.7140332756754066,57.2251
GEN0000020343,SITE0022,2026-05-25 14:00:00,60.7553,78.0237,1.5021,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 14:00:00,29.011,5.683,685.812,40.352,Storm,0.7560484824350726,59.2532
GEN0000020344,SITE0022,2026-05-25 15:00:00,57.0267,79.0423,0.8507,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 15:00:00,12.658,9.81,259.982,62.9,Storm,0.709649199218507,56.175999999999995
GEN0000020345,SITE0022,2026-05-25 16:00:00,58.2369,72.8337,0.1524,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 16:00:00,23.326,4.52,518.511,57.163,Cloudy,0.7247091178337212,58.0845
GEN0000020346,SITE0022,2026-05-25 17:00:00,62.9385,76.7149,3.893,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 17:00:00,26.983,5.101,334.893,58.057,Clear,0.7832165656615936,59.0455
GEN0000020347,SITE0022,2026-05-25 18:00:00,74.233,72.3195,1.0387,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 18:00:00,29.688,3.259,745.099,51.297,Cloudy,0.9237670951604675,73.1943
GEN0000020348,SITE0022,2026-05-25 19:00:00,0.0,72.4158,0.2158,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 19:00:00,14.333,8.06,239.585,98.252,Storm,0.0,-0.2158
GEN0000020349,SITE0022,2026-05-25 20:00:00,7.9095,71.6941,1.4085,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 20:00:00,10.631,6.596,8.508,28.051,Storm,0.09842705857464629,6.501
GEN0000020350,SITE0022,2026-05-25 21:00:00,7.5619,75.5478,0.7786,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 21:00:00,22.479,7.44,137.228,48.032,Snow,0.09410146965492354,6.7833
GEN0000020351,SITE0022,2026-05-25 22:00:00,0.0,76.9413,0.0,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 22:00:00,18.782,5.138,0.0,70.694,Clear,0.0,0.0
GEN0000020352,SITE0022,2026-05-25 23:00:00,0.0,72.9608,0.0,scada,2026-05-25,Solar Farm,West,80.359,PJM,2026-05-25 23:00:00,10.104,4.83,0.0,50.88,Cloudy,0.0,0.0
GEN0000020353,SITE0022,2026-05-26 00:00:00,0.0,71.2214,0.7285,scada,2026-05-26,Solar Farm,West,80.359,PJM,2026-05-26 00:00:00,36.182,6.496,0.0,18.952,Cloudy,0.0,-0.7285
GEN0000020354,SITE0022,2026-05-26 01:00:00,0.0,79.3065,2.0158,scada,2026-05-26,Solar Farm,West,80.359,PJM,2026-05-26 01:00:00,41.666,7.722,100.458,72.355,Snow,0.0,-2.0158
GEN0000020355,SITE0022,2026-05-26 02:00:00,1.0013,75.9099,0.6384,scada,2026-05-26,Solar Farm,West,80.359,PJM,2026-05-26 02:00:00,7.669,3.495,0.0,34.518,Rain,0.01246033425005289,0.3629000000000001
GEN0000020356,SITE0022,2026-05-26 03:00:00,3.1046,79.9987,0.0,scada,2026-05-26,Solar Farm,West,80.359,PJM,2026-05-26 03:00:00,15.314,4.043,0.0,60.754,Storm,0.03863412934456626,3.1046
GEN0000020357,SITE0022,2026-05-26 04:00:00,10.9435,77.3756,1.0542,scada,2026-05-26,Solar Farm,West,80.359,PJM,2026-05-26 04:00:00,24.586,6.969,0.0,41.381,Storm,0.13618263044587414,9.8893
GEN0000020358,SITE0022,2026-05-26 05:00:00,11.9958,74.1521,0.0,scada,2026-05-26,Solar Farm,West,80.359,PJM,2026-05-26 05:00:00,25.898,7.994,41.562,28.914,Storm,0.14927761669508083,11.9958
GEN0000020359,SITE0022,2026-05-26 06:00:00,24.4223,76.6415,0.7973,scada,2026-05-26,Solar Farm,West,80.359,PJM,2026-05-26 06:00:00,30.525,4.474,553.741,59.059,Cloudy,0.30391493174379974,23.625
