invoice_id,subscriber_id,billing_month,invoice_date,due_date,monthly_charge,usage_charge,tax_amount,other_fees,total_amount,invoice_status,amount_paid,last_payment_date,open_amount,days_past_due,past_due_flag
INV400003531,SUB00003531,2026-04-01,2026-04-28,2026-05-16,83.58,22.12,11.06,6.15,122.92,Past Due,0.0,,122.92,30,True
INV400003532,SUB00003532,2026-04-01,2026-04-28,2026-05-16,47.24,12.51,6.25,3.47,69.47,Cancelled,0.0,,69.47,30,True
INV400003533,SUB00003533,2026-04-01,2026-04-28,2026-05-16,116.76,30.91,15.45,8.59,171.71,Past Due,0.0,,171.71,30,True
INV400003534,SUB00003534,2026-04-01,2026-04-28,2026-05-16,131.43,34.79,17.4,9.66,193.28,Past Due,0.0,,193.28,30,True
INV400003536,SUB00003536,2026-04-01,2026-04-28,2026-05-16,111.55,29.53,14.76,8.2,164.04,Paid,0.0,,164.04,30,True
INV400003537,SUB00003537,2026-04-01,2026-04-28,2026-05-16,59.87,15.85,7.92,4.4,88.04,Paid,0.0,,88.04,30,True
INV400003538,SUB00003538,2026-04-01,2026-04-28,2026-05-16,58.34,15.44,7.72,4.29,85.79,Open,42.89,2026-05-16,42.900000000000006,30,True
INV400003539,SUB00003539,2026-04-01,2026-04-28,2026-05-16,85.97,22.76,11.38,6.32,126.43,Open,94.83,2026-05-08,31.60000000000001,30,True
INV400003541,SUB00003541,2026-04-01,2026-04-28,2026-05-16,118.21,31.29,15.65,8.69,173.85,Cancelled,0.0,,173.85,30,True
INV400003544,SUB00003544,2026-04-01,2026-04-28,2026-05-16,27.13,7.18,3.59,2.0,39.9,Open,0.0,,39.9,30,True
INV400003545,SUB00003545,2026-04-01,2026-04-28,2026-05-16,140.24,37.12,18.56,10.31,206.23,Past Due,0.0,,206.23,30,True
INV400003546,SUB00003546,2026-04-01,2026-04-28,2026-05-16,143.44,37.97,18.99,10.55,210.94,Open,0.0,,210.94,30,True
INV400003547,SUB00003547,2026-04-01,2026-04-28,2026-05-16,30.85,8.17,4.08,2.27,45.37,Paid,0.0,,45.37,30,True
INV400003548,SUB00003548,2026-04-01,2026-04-28,2026-05-16,136.71,36.19,18.09,10.05,201.05,Past Due,0.0,,201.05,30,True
INV400003549,SUB00003549,2026-04-01,2026-04-28,2026-05-16,89.97,23.82,11.91,6.62,132.31,Paid,0.0,,132.31,30,True
INV400003555,SUB00003555,2026-04-01,2026-04-28,2026-05-16,109.18,28.9,14.45,8.03,160.56,Cancelled,0.0,,160.56,30,True
INV400003556,SUB00003556,2026-04-01,2026-04-28,2026-05-16,84.69,22.42,11.21,6.23,124.54,Open,93.41,2026-05-20,31.13000000000001,30,True
INV400003557,SUB00003557,2026-04-01,2026-04-28,2026-05-16,72.82,19.28,9.64,5.35,107.09,Cancelled,0.0,,107.09,30,True
INV400003558,SUB00003558,2026-04-01,2026-04-28,2026-05-16,88.14,23.33,11.67,6.48,129.62,Past Due,64.81,2026-05-03,64.81,30,True
INV400003560,SUB00003560,2026-04-01,2026-04-28,2026-05-16,64.41,17.05,8.52,4.74,94.71,Past Due,0.0,,94.71,30,True
INV400003561,SUB00003561,2026-04-01,2026-04-28,2026-05-16,28.66,7.59,3.79,2.11,42.15,Past Due,0.0,,42.15,30,True
INV400003562,SUB00003562,2026-04-01,2026-04-28,2026-05-16,163.41,43.25,21.63,12.02,240.3,Past Due,0.0,,240.3,30,True
INV400003564,SUB00003564,2026-04-01,2026-04-28,2026-05-16,64.16,16.98,8.49,4.72,94.36,Past Due,0.0,,94.36,30,True
INV400003565,SUB00003565,2026-04-01,2026-04-28,2026-05-16,45.22,11.97,5.99,3.33,66.5,Open,0.0,,66.5,30,True
INV400003567,SUB00003567,2026-04-01,2026-04-28,2026-05-16,174.46,46.18,23.09,12.83,256.55,Open,0.0,,256.55,30,True
INV400003568,SUB00003568,2026-04-01,2026-04-28,2026-05-16,38.8,10.27,5.14,2.85,57.06,Paid,42.79,2026-06-02,14.270000000000003,30,True
INV400003569,SUB00003569,2026-04-01,2026-04-28,2026-05-16,45.78,12.12,6.06,3.37,67.32,Paid,0.0,,67.32,30,True
INV400003570,SUB00003570,2026-04-01,2026-04-28,2026-05-16,156.8,41.51,20.75,11.53,230.59,Cancelled,115.3,2026-05-03,115.29,30,True
INV400003571,SUB00003571,2026-04-01,2026-04-28,2026-05-16,167.45,44.33,22.16,12.31,246.25,Cancelled,0.0,,246.25,30,True
INV400003573,SUB00003573,2026-04-01,2026-04-28,2026-05-16,33.5,8.87,4.43,2.46,49.27,Open,0.0,,49.27,30,True
INV400003575,SUB00003575,2026-04-01,2026-04-28,2026-05-16,107.34,28.41,14.21,7.89,157.85,Past Due,118.39,2026-05-08,39.459999999999994,30,True
INV400003576,SUB00003576,2026-04-01,2026-04-28,2026-05-16,79.56,21.06,10.53,5.85,117.0,Cancelled,0.0,,117.0,30,True
INV400003577,SUB00003577,2026-04-01,2026-04-28,2026-05-16,64.3,17.02,8.51,4.73,94.56,Open,0.0,,94.56,30,True
INV400003578,SUB00003578,2026-04-01,2026-04-28,2026-05-16,29.91,7.92,3.96,2.2,43.98,Open,0.0,,43.98,30,True
INV400003579,SUB00003579,2026-04-01,2026-04-28,2026-05-16,153.9,40.74,20.37,11.32,226.33,Paid,169.75,2026-05-20,56.58000000000001,30,True
INV400003581,SUB00003581,2026-04-01,2026-04-28,2026-05-16,162.18,42.93,21.47,11.93,238.5,Paid,0.0,,238.5,30,True
INV400003582,SUB00003582,2026-04-01,2026-04-28,2026-05-16,57.53,15.23,7.61,4.23,84.61,Cancelled,0.0,,84.61,30,True
INV400003583,SUB00003583,2026-04-01,2026-04-28,2026-05-16,49.53,13.11,6.55,3.64,72.83,Past Due,0.0,,72.83,30,True
INV400003584,SUB00003584,2026-04-01,2026-04-28,2026-05-16,131.49,34.81,17.4,9.67,193.37,Open,0.0,,193.37,30,True
INV400003585,SUB00003585,2026-04-01,2026-04-28,2026-05-16,62.33,16.5,8.25,4.58,91.67,Paid,0.0,,91.67,30,True
INV400003586,SUB00003586,2026-04-01,2026-04-28,2026-05-16,121.01,32.03,16.02,8.9,177.95,Open,88.98,2026-06-02,88.96999999999998,30,True
INV400003588,SUB00003588,2026-04-01,2026-04-28,2026-05-16,34.92,9.24,4.62,2.57,51.36,Cancelled,0.0,,51.36,30,True
INV400003589,SUB00003589,2026-04-01,2026-04-28,2026-05-16,142.51,37.72,18.86,10.48,209.57,Past Due,157.18,2026-06-02,52.389999999999986,30,True
INV400003591,SUB00003591,2026-04-01,2026-04-28,2026-05-16,22.85,6.05,3.02,1.68,33.6,Paid,0.0,,33.6,30,True
INV400003592,SUB00003592,2026-04-01,2026-04-28,2026-05-16,88.02,23.3,11.65,6.47,129.44,Cancelled,0.0,,129.44,30,True
INV400003593,SUB00003593,2026-04-01,2026-04-28,2026-05-16,164.06,43.43,21.71,12.06,241.27,Cancelled,120.64,2026-05-20,120.63000000000001,30,True
INV400003595,SUB00003595,2026-04-01,2026-04-28,2026-05-16,144.32,38.2,19.1,10.61,212.23,Past Due,106.11,2026-05-08,106.11999999999999,30,True
INV400003599,SUB00003599,2026-04-01,2026-04-28,2026-05-16,141.68,37.5,18.75,10.42,208.36,Open,0.0,,208.36,30,True
INV400003600,SUB00003600,2026-04-01,2026-04-28,2026-05-16,78.57,20.8,10.4,5.78,115.54,Open,0.0,,115.54,30,True
INV400003601,SUB00003601,2026-04-01,2026-04-28,2026-05-16,173.92,46.04,23.02,12.79,255.77,Open,0.0,,255.77,30,True
INV400003602,SUB00003602,2026-04-01,2026-04-28,2026-05-16,23.37,6.19,3.09,1.72,34.37,Open,0.0,,34.37,30,True
INV400003603,SUB00003603,2026-04-01,2026-04-28,2026-05-16,65.57,17.36,8.68,4.82,96.43,Open,0.0,,96.43,30,True
INV400003604,SUB00003604,2026-04-01,2026-04-28,2026-05-16,157.29,41.64,20.82,11.57,231.32,Open,0.0,,231.32,30,True
INV400003605,SUB00003605,2026-04-01,2026-04-28,2026-05-16,119.86,31.73,15.86,8.81,176.26,Paid,0.0,,176.26,30,True
INV400003606,SUB00003606,2026-04-01,2026-04-28,2026-05-16,172.52,45.67,22.83,12.69,253.7,Open,190.28,2026-05-03,63.41999999999999,30,True
INV400003607,SUB00003607,2026-04-01,2026-04-28,2026-05-16,39.3,10.4,5.2,2.89,57.79,Cancelled,28.9,2026-05-08,28.89,30,True
INV400003608,SUB00003608,2026-04-01,2026-04-28,2026-05-16,45.04,11.92,5.96,3.31,66.24,Paid,0.0,,66.24,30,True
INV400003609,SUB00003609,2026-04-01,2026-04-28,2026-05-16,79.85,21.14,10.57,5.87,117.42,Open,58.71,2026-06-02,58.71,30,True
INV400003610,SUB00003610,2026-04-01,2026-04-28,2026-05-16,149.72,39.63,19.82,11.01,220.17,Open,0.0,,220.17,30,True
INV400003611,SUB00003611,2026-04-01,2026-04-28,2026-05-16,104.71,27.72,13.86,7.7,153.99,Open,0.0,,153.99,30,True
INV400003612,SUB00003612,2026-04-01,2026-04-28,2026-05-16,99.77,26.41,13.2,7.34,146.72,Past Due,73.36,2026-06-02,73.36,30,True
INV400003613,SUB00003613,2026-04-01,2026-04-28,2026-05-16,115.77,30.65,15.32,8.51,170.26,Past Due,0.0,,170.26,30,True
INV400003614,SUB00003614,2026-04-01,2026-04-28,2026-05-16,41.32,10.94,5.47,3.04,60.76,Paid,0.0,,60.76,30,True
INV400003615,SUB00003615,2026-04-01,2026-04-28,2026-05-16,30.32,8.03,4.01,2.23,44.58,Open,0.0,,44.58,30,True
INV400003616,SUB00003616,2026-04-01,2026-04-28,2026-05-16,117.08,30.99,15.5,8.61,172.18,Past Due,0.0,,172.18,30,True
INV400003618,SUB00003618,2026-04-01,2026-04-28,2026-05-16,31.67,8.38,4.19,2.33,46.57,Cancelled,0.0,,46.57,30,True
INV400003620,SUB00003620,2026-04-01,2026-04-28,2026-05-16,70.33,18.62,9.31,5.17,103.43,Cancelled,0.0,,103.43,30,True
INV400003623,SUB00003623,2026-04-01,2026-04-28,2026-05-16,99.49,26.34,13.17,7.32,146.31,Open,0.0,,146.31,30,True
INV400003624,SUB00003624,2026-04-01,2026-04-28,2026-05-16,38.32,10.14,5.07,2.82,56.35,Open,0.0,,56.35,30,True
INV400003625,SUB00003625,2026-04-01,2026-04-28,2026-05-16,164.26,43.48,21.74,12.08,241.56,Open,0.0,,241.56,30,True
INV400003626,SUB00003626,2026-04-01,2026-04-28,2026-05-16,57.24,15.15,7.58,4.21,84.17,Paid,0.0,,84.17,30,True
INV400003627,SUB00003627,2026-04-01,2026-04-28,2026-05-16,56.22,14.88,7.44,4.13,82.67,Open,0.0,,82.67,30,True
INV400003628,SUB00003628,2026-04-01,2026-04-28,2026-05-16,18.95,5.02,2.51,1.39,27.87,Paid,13.93,2026-05-16,13.940000000000001,30,True
INV400003629,SUB00003629,2026-04-01,2026-04-28,2026-05-16,121.43,32.14,16.07,8.93,178.58,Open,89.29,2026-05-16,89.29,30,True
INV400003630,SUB00003630,2026-04-01,2026-04-28,2026-05-16,132.93,35.19,17.59,9.77,195.48,Paid,0.0,,195.48,30,True
INV400003632,SUB00003632,2026-04-01,2026-04-28,2026-05-16,68.35,18.09,9.05,5.03,100.51,Open,0.0,,100.51,30,True
INV400003634,SUB00003634,2026-04-01,2026-04-28,2026-05-16,87.84,23.25,11.63,6.46,129.18,Paid,0.0,,129.18,30,True
INV400003636,SUB00003636,2026-04-01,2026-04-28,2026-05-16,52.56,13.91,6.96,3.86,77.3,Past Due,0.0,,77.3,30,True
INV400003637,SUB00003637,2026-04-01,2026-04-28,2026-05-16,75.68,20.03,10.02,5.57,111.3,Cancelled,0.0,,111.3,30,True
INV400003638,SUB00003638,2026-04-01,2026-04-28,2026-05-16,19.12,5.06,2.53,1.41,28.12,Open,0.0,,28.12,30,True
INV400003640,SUB00003640,2026-04-01,2026-04-28,2026-05-16,94.92,25.12,12.56,6.98,139.58,Paid,0.0,,139.58,30,True
INV400003642,SUB00003642,2026-04-01,2026-04-28,2026-05-16,46.61,12.34,6.17,3.43,68.55,Paid,51.41,2026-05-16,17.14,30,True
INV400003643,SUB00003643,2026-04-01,2026-04-28,2026-05-16,79.58,21.06,10.53,5.85,117.03,Past Due,58.51,2026-06-02,58.52,30,True
INV400003644,SUB00003644,2026-04-01,2026-04-28,2026-05-16,57.11,15.12,7.56,4.2,83.99,Open,0.0,,83.99,30,True
INV400003645,SUB00003645,2026-04-01,2026-04-28,2026-05-16,126.34,33.44,16.72,9.29,185.8,Past Due,0.0,,185.8,30,True
INV400003646,SUB00003646,2026-04-01,2026-04-28,2026-05-16,98.15,25.98,12.99,7.22,144.34,Paid,0.0,,144.34,30,True
INV400003647,SUB00003647,2026-04-01,2026-04-28,2026-05-16,82.77,21.91,10.95,6.09,121.72,Open,0.0,,121.72,30,True
INV400003648,SUB00003648,2026-04-01,2026-04-28,2026-05-16,162.98,43.14,21.57,11.98,239.67,Cancelled,0.0,,239.67,30,True
INV400003649,SUB00003649,2026-04-01,2026-04-28,2026-05-16,124.6,32.98,16.49,9.16,183.23,Paid,0.0,,183.23,30,True
INV400003650,SUB00003650,2026-04-01,2026-04-28,2026-05-16,31.93,8.45,4.23,2.35,46.96,Open,0.0,,46.96,30,True
INV400003651,SUB00003651,2026-04-01,2026-04-28,2026-05-16,79.84,21.13,10.57,5.87,117.41,Past Due,0.0,,117.41,30,True
INV400003652,SUB00003652,2026-04-01,2026-04-28,2026-05-16,160.63,42.52,21.26,11.81,236.23,Paid,0.0,,236.23,30,True
INV400003654,SUB00003654,2026-04-01,2026-04-28,2026-05-16,67.98,17.99,9.0,5.0,99.97,Cancelled,0.0,,99.97,30,True
INV400003655,SUB00003655,2026-04-01,2026-04-28,2026-05-16,136.02,36.0,18.0,10.0,200.02,Cancelled,150.02,2026-05-03,50.0,30,True
INV400003656,SUB00003656,2026-04-01,2026-04-28,2026-05-16,162.96,43.14,21.57,11.98,239.64,Past Due,0.0,,239.64,30,True
INV400003657,SUB00003657,2026-04-01,2026-04-28,2026-05-16,44.67,11.82,5.91,3.28,65.69,Paid,32.84,2026-05-08,32.849999999999994,30,True
INV400003658,SUB00003658,2026-04-01,2026-04-28,2026-05-16,143.84,38.08,19.04,10.58,211.53,Open,0.0,,211.53,30,True
INV400003659,SUB00003659,2026-04-01,2026-04-28,2026-05-16,24.07,6.37,3.19,1.77,35.4,Past Due,0.0,,35.4,30,True
INV400003660,SUB00003660,2026-04-01,2026-04-28,2026-05-16,88.76,23.49,11.75,6.53,130.53,Open,97.9,2026-05-08,32.629999999999995,30,True
INV400003661,SUB00003661,2026-04-01,2026-04-28,2026-05-16,40.02,10.59,5.3,2.94,58.86,Open,0.0,,58.86,30,True
INV400003663,SUB00003663,2026-04-01,2026-04-28,2026-05-16,69.67,18.44,9.22,5.12,102.45,Past Due,76.84,2026-06-02,25.61,30,True
INV400003664,SUB00003664,2026-04-01,2026-04-28,2026-05-16,170.66,45.18,22.59,12.55,250.97,Paid,0.0,,250.97,30,True
INV400003665,SUB00003665,2026-04-01,2026-04-28,2026-05-16,49.84,13.19,6.6,3.66,73.3,Cancelled,36.65,2026-05-20,36.65,30,True
INV400003666,SUB00003666,2026-04-01,2026-04-28,2026-05-16,164.91,43.65,21.83,12.13,242.51,Open,0.0,,242.51,30,True
INV400003667,SUB00003667,2026-04-01,2026-04-28,2026-05-16,100.2,26.52,13.26,7.37,147.36,Open,0.0,,147.36,30,True
INV400003669,SUB00003669,2026-04-01,2026-04-28,2026-05-16,142.48,37.72,18.86,10.48,209.53,Past Due,0.0,,209.53,30,True
INV400003670,SUB00003670,2026-04-01,2026-04-28,2026-05-16,138.31,36.61,18.31,10.17,203.39,Cancelled,0.0,,203.39,30,True
INV400003671,SUB00003671,2026-04-01,2026-04-28,2026-05-16,170.6,45.16,22.58,12.54,250.88,Paid,188.16,2026-05-16,62.72,30,True
INV400003672,SUB00003672,2026-04-01,2026-04-28,2026-05-16,130.82,34.63,17.31,9.62,192.39,Cancelled,144.29,2026-05-20,48.099999999999994,30,True
INV400003673,SUB00003673,2026-04-01,2026-04-28,2026-05-16,69.46,18.39,9.19,5.11,102.15,Open,0.0,,102.15,30,True
INV400003675,SUB00003675,2026-04-01,2026-04-28,2026-05-16,56.4,14.93,7.46,4.15,82.93,Open,0.0,,82.93,30,True
INV400003676,SUB00003676,2026-04-01,2026-04-28,2026-05-16,52.01,13.77,6.88,3.82,76.48,Cancelled,57.36,2026-06-02,19.120000000000005,30,True
INV400003677,SUB00003677,2026-04-01,2026-04-28,2026-05-16,93.82,24.84,12.42,6.9,137.98,Cancelled,0.0,,137.98,30,True
INV400003678,SUB00003678,2026-04-01,2026-04-28,2026-05-16,143.74,38.05,19.02,10.57,211.38,Past Due,0.0,,211.38,30,True
INV400003679,SUB00003679,2026-04-01,2026-04-28,2026-05-16,31.15,8.25,4.12,2.29,45.81,Paid,0.0,,45.81,30,True
INV400003681,SUB00003681,2026-04-01,2026-04-28,2026-05-16,30.62,8.1,4.05,2.25,45.02,Cancelled,0.0,,45.02,30,True
INV400003683,SUB00003683,2026-04-01,2026-04-28,2026-05-16,45.34,12.0,6.0,3.33,66.68,Paid,50.01,2026-06-02,16.67000000000001,30,True
INV400003684,SUB00003684,2026-04-01,2026-04-28,2026-05-16,101.03,26.74,13.37,7.43,148.57,Open,0.0,,148.57,30,True
INV400003685,SUB00003685,2026-04-01,2026-04-28,2026-05-16,64.43,17.06,8.53,4.74,94.75,Open,0.0,,94.75,30,True
INV400003686,SUB00003686,2026-04-01,2026-04-28,2026-05-16,117.9,31.21,15.6,8.67,173.38,Open,0.0,,173.38,30,True
INV400003687,SUB00003687,2026-04-01,2026-04-28,2026-05-16,41.57,11.0,5.5,3.06,61.14,Paid,0.0,,61.14,30,True
INV400003688,SUB00003688,2026-04-01,2026-04-28,2026-05-16,109.78,29.06,14.53,8.07,161.45,Past Due,0.0,,161.45,30,True
INV400003690,SUB00003690,2026-04-01,2026-04-28,2026-05-16,88.37,23.39,11.7,6.5,129.95,Past Due,64.98,2026-05-08,64.96999999999998,30,True
INV400003692,SUB00003692,2026-04-01,2026-04-28,2026-05-16,59.02,15.62,7.81,4.34,86.8,Past Due,0.0,,86.8,30,True
INV400003694,SUB00003694,2026-04-01,2026-04-28,2026-05-16,111.46,29.5,14.75,8.2,163.92,Past Due,0.0,,163.92,30,True
INV400003695,SUB00003695,2026-04-01,2026-04-28,2026-05-16,136.02,36.0,18.0,10.0,200.02,Past Due,100.01,2026-05-08,100.01,30,True
INV400003696,SUB00003696,2026-04-01,2026-04-28,2026-05-16,22.83,6.04,3.02,1.68,33.57,Open,0.0,,33.57,30,True
INV400003697,SUB00003697,2026-04-01,2026-04-28,2026-05-16,74.81,19.8,9.9,5.5,110.01,Open,0.0,,110.01,30,True
INV400003698,SUB00003698,2026-04-01,2026-04-28,2026-05-16,71.46,18.92,9.46,5.25,105.08,Paid,78.81,2026-05-03,26.269999999999996,30,True
INV400003699,SUB00003699,2026-04-01,2026-04-28,2026-05-16,153.01,40.5,20.25,11.25,225.02,Cancelled,112.51,2026-05-16,112.51,30,True
INV400003700,SUB00003700,2026-04-01,2026-04-28,2026-05-16,94.82,25.1,12.55,6.97,139.45,Cancelled,0.0,,139.45,30,True
INV400003701,SUB00003701,2026-04-01,2026-04-28,2026-05-16,130.96,34.67,17.33,9.63,192.59,Open,0.0,,192.59,30,True
INV400003702,SUB00003702,2026-04-01,2026-04-28,2026-05-16,120.97,32.02,16.01,8.9,177.9,Open,0.0,,177.9,30,True
INV400003704,SUB00003704,2026-04-01,2026-04-28,2026-05-16,127.5,33.75,16.88,9.38,187.51,Open,93.75,2026-05-16,93.75999999999999,30,True
INV400003705,SUB00003705,2026-04-01,2026-04-28,2026-05-16,26.95,7.13,3.57,1.98,39.63,Past Due,0.0,,39.63,30,True
INV400003706,SUB00003706,2026-04-01,2026-04-28,2026-05-16,33.81,8.95,4.47,2.49,49.72,Open,0.0,,49.72,30,True
INV400003707,SUB00003707,2026-04-01,2026-04-28,2026-05-16,92.34,24.44,12.22,6.79,135.79,Open,67.9,2026-06-02,67.88999999999999,30,True
INV400003708,SUB00003708,2026-04-01,2026-04-28,2026-05-16,160.74,42.55,21.27,11.82,236.38,Cancelled,177.29,2026-05-03,59.09,30,True
INV400003711,SUB00003711,2026-04-01,2026-04-28,2026-05-16,38.71,10.25,5.12,2.85,56.93,Open,0.0,,56.93,30,True
INV400003712,SUB00003712,2026-04-01,2026-04-28,2026-05-16,126.46,33.48,16.74,9.3,185.98,Cancelled,0.0,,185.98,30,True
INV400003713,SUB00003713,2026-04-01,2026-04-28,2026-05-16,52.13,13.8,6.9,3.83,76.66,Cancelled,0.0,,76.66,30,True
INV400003714,SUB00003714,2026-04-01,2026-04-28,2026-05-16,57.93,15.33,7.67,4.26,85.18,Open,0.0,,85.18,30,True
INV400003715,SUB00003715,2026-04-01,2026-04-28,2026-05-16,119.45,31.62,15.81,8.78,175.66,Past Due,0.0,,175.66,30,True
INV400003716,SUB00003716,2026-04-01,2026-04-28,2026-05-16,122.14,32.33,16.17,8.98,179.62,Cancelled,0.0,,179.62,30,True
INV400003717,SUB00003717,2026-04-01,2026-04-28,2026-05-16,64.63,17.11,8.55,4.75,95.04,Past Due,0.0,,95.04,30,True
INV400003718,SUB00003718,2026-04-01,2026-04-28,2026-05-16,56.13,14.86,7.43,4.13,82.55,Open,0.0,,82.55,30,True
INV400003719,SUB00003719,2026-04-01,2026-04-28,2026-05-16,100.08,26.49,13.25,7.36,147.18,Paid,0.0,,147.18,30,True
INV400003720,SUB00003720,2026-04-01,2026-04-28,2026-05-16,63.74,16.87,8.44,4.69,93.73,Open,0.0,,93.73,30,True
INV400003722,SUB00003722,2026-04-01,2026-04-28,2026-05-16,128.52,34.02,17.01,9.45,189.0,Open,94.5,2026-05-20,94.5,30,True
INV400003724,SUB00003724,2026-04-01,2026-04-28,2026-05-16,75.41,19.96,9.98,5.54,110.9,Cancelled,83.17,2026-05-20,27.730000000000004,30,True
INV400003725,SUB00003725,2026-04-01,2026-04-28,2026-05-16,32.19,8.52,4.26,2.37,47.34,Past Due,0.0,,47.34,30,True
INV400003727,SUB00003727,2026-04-01,2026-04-28,2026-05-16,102.6,27.16,13.58,7.54,150.88,Past Due,0.0,,150.88,30,True
INV400003728,SUB00003728,2026-04-01,2026-04-28,2026-05-16,34.13,9.04,4.52,2.51,50.2,Past Due,0.0,,50.2,30,True
INV400003730,SUB00003730,2026-04-01,2026-04-28,2026-05-16,25.4,6.72,3.36,1.87,37.35,Open,0.0,,37.35,30,True
INV400003731,SUB00003731,2026-04-01,2026-04-28,2026-05-16,85.39,22.6,11.3,6.28,125.57,Open,0.0,,125.57,30,True
INV400003732,SUB00003732,2026-04-01,2026-04-28,2026-05-16,120.14,31.8,15.9,8.83,176.67,Open,132.5,2026-06-02,44.16999999999999,30,True
INV400003733,SUB00003733,2026-04-01,2026-04-28,2026-05-16,96.54,25.55,12.78,7.1,141.97,Paid,0.0,,141.97,30,True
INV400003735,SUB00003735,2026-04-01,2026-04-28,2026-05-16,121.77,32.23,16.12,8.95,179.08,Open,89.54,2026-05-16,89.54,30,True
INV400003736,SUB00003736,2026-04-01,2026-04-28,2026-05-16,128.9,34.12,17.06,9.48,189.56,Open,142.17,2026-05-03,47.390000000000015,30,True
INV400003738,SUB00003738,2026-04-01,2026-04-28,2026-05-16,31.68,8.39,4.19,2.33,46.59,Open,0.0,,46.59,30,True
INV400003742,SUB00003742,2026-04-01,2026-04-28,2026-05-16,116.13,30.74,15.37,8.54,170.78,Open,0.0,,170.78,30,True
INV400003743,SUB00003743,2026-04-01,2026-04-28,2026-05-16,92.12,24.38,12.19,6.77,135.47,Open,0.0,,135.47,30,True
INV400003744,SUB00003744,2026-04-01,2026-04-28,2026-05-16,146.69,38.83,19.42,10.79,215.72,Open,0.0,,215.72,30,True
INV400003746,SUB00003746,2026-04-01,2026-04-28,2026-05-16,94.61,25.04,12.52,6.96,139.14,Paid,69.57,2026-05-08,69.57,30,True
INV400003747,SUB00003747,2026-04-01,2026-04-28,2026-05-16,32.35,8.56,4.28,2.38,47.57,Open,0.0,,47.57,30,True
INV400003748,SUB00003748,2026-04-01,2026-04-28,2026-05-16,88.59,23.45,11.72,6.51,130.27,Cancelled,65.14,2026-05-20,65.13000000000001,30,True
INV400003749,SUB00003749,2026-04-01,2026-04-28,2026-05-16,81.36,21.54,10.77,5.98,119.65,Past Due,0.0,,119.65,30,True
INV400003750,SUB00003750,2026-04-01,2026-04-28,2026-05-16,124.94,33.07,16.54,9.19,183.74,Open,91.87,2026-06-02,91.87,30,True
INV400003751,SUB00003751,2026-04-01,2026-04-28,2026-05-16,127.19,33.67,16.83,9.35,187.04,Cancelled,0.0,,187.04,30,True
INV400003752,SUB00003752,2026-04-01,2026-04-28,2026-05-16,51.66,13.67,6.84,3.8,75.97,Cancelled,0.0,,75.97,30,True
INV400003753,SUB00003753,2026-04-01,2026-04-28,2026-05-16,158.39,41.93,20.96,11.65,232.93,Cancelled,0.0,,232.93,30,True
INV400003754,SUB00003754,2026-04-01,2026-04-28,2026-05-16,14.64,3.88,1.94,1.08,21.53,Paid,0.0,,21.53,30,True
INV400003755,SUB00003755,2026-04-01,2026-04-28,2026-05-16,151.83,40.19,20.1,11.16,223.28,Past Due,0.0,,223.28,30,True
INV400003756,SUB00003756,2026-04-01,2026-04-28,2026-05-16,167.33,44.29,22.15,12.3,246.07,Paid,0.0,,246.07,30,True
INV400003757,SUB00003757,2026-04-01,2026-04-28,2026-05-16,57.39,15.19,7.6,4.22,84.4,Open,0.0,,84.4,30,True
INV400003759,SUB00003759,2026-04-01,2026-04-28,2026-05-16,144.09,38.14,19.07,10.59,211.89,Past Due,158.92,2026-05-20,52.97,30,True
INV400003760,SUB00003760,2026-04-01,2026-04-28,2026-05-16,28.48,7.54,3.77,2.09,41.88,Paid,20.94,2026-05-16,20.94,30,True
INV400003761,SUB00003761,2026-04-01,2026-04-28,2026-05-16,163.6,43.31,21.65,12.03,240.59,Cancelled,0.0,,240.59,30,True
INV400003763,SUB00003763,2026-04-01,2026-04-28,2026-05-16,23.79,6.3,3.15,1.75,34.99,Open,0.0,,34.99,30,True
INV400003764,SUB00003764,2026-04-01,2026-04-28,2026-05-16,136.27,36.07,18.04,10.02,200.39,Cancelled,150.29,2026-05-03,50.099999999999994,30,True
INV400003765,SUB00003765,2026-04-01,2026-04-28,2026-05-16,113.62,30.08,15.04,8.35,167.09,Open,0.0,,167.09,30,True
INV400003766,SUB00003766,2026-04-01,2026-04-28,2026-05-16,132.6,35.1,17.55,9.75,195.01,Paid,0.0,,195.01,30,True
INV400003767,SUB00003767,2026-04-01,2026-04-28,2026-05-16,147.26,38.98,19.49,10.83,216.56,Cancelled,0.0,,216.56,30,True
INV400003768,SUB00003768,2026-04-01,2026-04-28,2026-05-16,58.43,15.47,7.73,4.3,85.93,Past Due,0.0,,85.93,30,True
INV400003769,SUB00003769,2026-04-01,2026-04-28,2026-05-16,102.37,27.1,13.55,7.53,150.54,Past Due,112.91,2026-05-08,37.629999999999995,30,True
INV400003771,SUB00003771,2026-04-01,2026-04-28,2026-05-16,25.93,6.86,3.43,1.91,38.13,Cancelled,0.0,,38.13,30,True
INV400003772,SUB00003772,2026-04-01,2026-04-28,2026-05-16,75.7,20.04,10.02,5.57,111.32,Cancelled,0.0,,111.32,30,True
INV400003774,SUB00003774,2026-04-01,2026-04-28,2026-05-16,164.46,43.53,21.77,12.09,241.85,Open,0.0,,241.85,30,True
INV400003775,SUB00003775,2026-04-01,2026-04-28,2026-05-16,105.52,27.93,13.97,7.76,155.17,Open,0.0,,155.17,30,True
