cell_id,kpi_ts,connected_users,throughput_mbps,prb_utilization_pct,drop_call_rate_pct,handover_success_pct,availability_pct,kpi_date,site_id,technology,max_capacity_mbps,high_utilization_flag,high_drop_rate_flag,poor_availability_flag
CELL000121,2026-05-26 18:00:00,198,247.062,83.387,0.091,97.2145,0.0,2026-05-26,SITE00028,4G LTE,1320.23,False,False,True
CELL000121,2026-05-29 22:00:00,138,447.74,72.623,1.1809,97.2094,98.8977,2026-05-29,SITE00028,4G LTE,1320.23,False,False,True
CELL000121,2026-05-30 06:00:00,228,389.426,43.748,2.8568,97.4387,98.9861,2026-05-30,SITE00028,4G LTE,1320.23,False,False,True
CELL000122,2026-05-02 05:00:00,83,384.504,61.176,0.942,99.3795,98.9748,2026-05-02,SITE00029,5G NR,2281.89,False,False,True
CELL000122,2026-05-12 01:00:00,145,535.755,87.115,2.7701,96.6446,0.0,2026-05-12,SITE00029,5G NR,2281.89,True,False,True
CELL000122,2026-05-14 13:00:00,172,693.137,53.216,0.8796,93.8579,0.0,2026-05-14,SITE00029,5G NR,2281.89,False,False,True
CELL000122,2026-05-17 06:00:00,85,705.105,49.015,1.6975,98.3482,0.0,2026-05-17,SITE00029,5G NR,2281.89,False,False,True
CELL000122,2026-05-18 20:00:00,146,259.703,37.068,0.3862,95.218,98.85,2026-05-18,SITE00029,5G NR,2281.89,False,False,True
CELL000122,2026-05-21 19:00:00,222,501.789,88.433,0.2851,96.1308,98.8954,2026-05-21,SITE00029,5G NR,2281.89,True,False,True
CELL000122,2026-05-22 17:00:00,46,793.33,69.892,2.272,94.9537,0.0,2026-05-22,SITE00029,5G NR,2281.89,False,False,True
CELL000122,2026-05-23 06:00:00,310,413.642,62.355,0.2321,98.1261,0.0,2026-05-23,SITE00029,5G NR,2281.89,False,False,True
CELL000122,2026-05-23 19:00:00,193,344.767,29.094,0.1548,92.5923,0.0,2026-05-23,SITE00029,5G NR,2281.89,False,False,True
CELL000122,2026-05-28 17:00:00,223,658.629,70.902,2.4348,98.7033,0.0,2026-05-28,SITE00029,5G NR,2281.89,False,False,True
CELL000122,2026-05-31 19:00:00,138,363.345,100.0,2.2638,95.5259,0.0,2026-05-31,SITE00029,5G NR,2281.89,True,False,True
CELL000123,2026-05-18 03:00:00,246,397.635,54.994,1.8442,92.172,98.8792,2026-05-18,SITE00029,5G NR,1010.27,False,False,True
CELL000123,2026-05-21 01:00:00,119,405.687,45.953,1.3367,95.0093,0.0,2026-05-21,SITE00029,5G NR,1010.27,False,False,True
CELL000123,2026-05-24 21:00:00,233,321.913,57.617,1.0968,96.9434,98.9642,2026-05-24,SITE00029,5G NR,1010.27,False,False,True
CELL000123,2026-05-29 11:00:00,230,231.838,57.217,0.9608,94.5752,0.0,2026-05-29,SITE00029,5G NR,1010.27,False,False,True
CELL000124,2026-05-14 07:00:00,281,609.724,48.291,0.0,97.4343,98.9955,2026-05-14,SITE00029,4G LTE,651.62,False,False,True
CELL000124,2026-05-26 01:00:00,70,238.328,87.658,2.0806,97.0938,98.988,2026-05-26,SITE00029,4G LTE,651.62,True,False,True
CELL000125,2026-05-12 06:00:00,315,632.898,55.703,0.7865,99.8973,0.0,2026-05-12,SITE00030,5G NR,1155.3,False,False,True
CELL000125,2026-05-21 17:00:00,98,501.918,100.0,0.0,95.1398,0.0,2026-05-21,SITE00030,5G NR,1155.3,True,False,True
CELL000125,2026-05-23 00:00:00,134,301.209,71.821,0.253,91.977,98.9195,2026-05-23,SITE00030,5G NR,1155.3,False,False,True
CELL000126,2026-05-09 04:00:00,224,287.841,66.935,0.0,98.3033,98.8125,2026-05-09,SITE00030,4G LTE,580.93,False,False,True
CELL000126,2026-05-13 22:00:00,132,594.426,62.861,1.4679,93.8762,0.0,2026-05-13,SITE00030,4G LTE,580.93,False,False,True
CELL000126,2026-05-17 15:00:00,89,365.312,75.557,1.2955,97.6777,0.0,2026-05-17,SITE00030,4G LTE,580.93,False,False,True
CELL000126,2026-05-19 23:00:00,104,381.014,59.522,0.3698,92.6284,0.0,2026-05-19,SITE00030,4G LTE,580.93,False,False,True
CELL000126,2026-05-31 16:00:00,95,464.895,45.071,1.5379,98.2444,0.0,2026-05-31,SITE00030,4G LTE,580.93,False,False,True
CELL000127,2026-05-20 13:00:00,129,580.758,35.458,0.0,97.8529,98.9102,2026-05-20,SITE00030,4G LTE,1331.16,False,False,True
CELL000127,2026-05-21 10:00:00,124,322.245,69.299,1.6904,100.0,0.0,2026-05-21,SITE00030,4G LTE,1331.16,False,False,True
CELL000127,2026-05-25 14:00:00,223,740.98,53.185,1.8952,95.1273,0.0,2026-05-25,SITE00030,4G LTE,1331.16,False,False,True
CELL000127,2026-05-28 12:00:00,111,233.504,60.236,2.9717,91.2701,0.0,2026-05-28,SITE00030,4G LTE,1331.16,False,False,True
CELL000128,2026-05-06 13:00:00,158,556.749,45.197,0.0,95.9293,0.0,2026-05-06,SITE00030,4G LTE,1355.19,False,False,True
CELL000128,2026-05-14 17:00:00,82,781.599,27.062,0.5237,97.935,98.909,2026-05-14,SITE00030,4G LTE,1355.19,False,False,True
CELL000128,2026-05-24 21:00:00,152,545.942,53.13,1.1855,98.3545,0.0,2026-05-24,SITE00030,4G LTE,1355.19,False,False,True
CELL000128,2026-05-29 11:00:00,211,448.528,66.72,1.1417,89.6622,0.0,2026-05-29,SITE00030,4G LTE,1355.19,False,False,True
CELL000128,2026-05-30 00:00:00,150,733.844,72.838,1.1455,92.208,0.0,2026-05-30,SITE00030,4G LTE,1355.19,False,False,True
CELL000129,2026-05-01 13:00:00,110,522.336,68.083,2.1002,97.4019,0.0,2026-05-01,SITE00030,4G LTE,1198.91,False,False,True
CELL000129,2026-05-20 08:00:00,272,376.748,38.999,2.0275,100.0,0.0,2026-05-20,SITE00030,4G LTE,1198.91,False,False,True
CELL000129,2026-05-25 16:00:00,310,399.404,60.923,1.023,99.2287,0.0,2026-05-25,SITE00030,4G LTE,1198.91,False,False,True
CELL000130,2026-05-04 17:00:00,290,112.031,41.864,2.6133,98.9639,0.0,2026-05-04,SITE00031,4G LTE,1626.34,False,False,True
CELL000130,2026-05-07 08:00:00,169,310.598,55.797,0.0,93.5411,0.0,2026-05-07,SITE00031,4G LTE,1626.34,False,False,True
CELL000130,2026-05-12 02:00:00,193,386.471,78.299,3.5985,97.1238,98.9966,2026-05-12,SITE00031,4G LTE,1626.34,False,True,True
CELL000130,2026-05-12 23:00:00,170,166.216,36.92,2.0342,95.9067,0.0,2026-05-12,SITE00031,4G LTE,1626.34,False,False,True
CELL000130,2026-05-14 07:00:00,138,649.999,43.955,1.6546,99.9831,0.0,2026-05-14,SITE00031,4G LTE,1626.34,False,False,True
CELL000130,2026-05-27 07:00:00,111,570.26,30.932,1.2434,94.4133,0.0,2026-05-27,SITE00031,4G LTE,1626.34,False,False,True
CELL000131,2026-05-02 11:00:00,164,263.93,44.836,0.0,93.9905,0.0,2026-05-02,SITE00031,5G NR,741.27,False,False,True
CELL000131,2026-05-05 08:00:00,176,611.334,97.132,1.5218,93.9483,98.9752,2026-05-05,SITE00031,5G NR,741.27,True,False,True
CELL000131,2026-05-18 20:00:00,218,293.244,41.818,0.0,99.2524,0.0,2026-05-18,SITE00031,5G NR,741.27,False,False,True
CELL000131,2026-05-20 04:00:00,130,329.384,26.52,1.3695,96.8931,98.9593,2026-05-20,SITE00031,5G NR,741.27,False,False,True
CELL000131,2026-05-23 07:00:00,106,734.428,28.661,0.1597,92.579,0.0,2026-05-23,SITE00031,5G NR,741.27,False,False,True
CELL000132,2026-05-02 12:00:00,365,386.763,63.918,0.1939,96.9125,0.0,2026-05-02,SITE00031,4G LTE,2190.98,False,False,True
CELL000132,2026-05-26 23:00:00,185,391.622,87.186,1.1748,97.1861,0.0,2026-05-26,SITE00031,4G LTE,2190.98,True,False,True
CELL000133,2026-05-06 16:00:00,290,363.15,74.084,0.6564,97.1935,0.0,2026-05-06,SITE00031,4G LTE,2380.05,False,False,True
CELL000133,2026-05-07 16:00:00,91,555.231,29.504,2.0093,90.1365,98.9766,2026-05-07,SITE00031,4G LTE,2380.05,False,False,True
CELL000133,2026-05-12 18:00:00,128,481.853,66.417,0.4231,95.6208,0.0,2026-05-12,SITE00031,4G LTE,2380.05,False,False,True
CELL000133,2026-05-17 03:00:00,270,350.541,29.783,1.3612,93.5887,98.8497,2026-05-17,SITE00031,4G LTE,2380.05,False,False,True
CELL000133,2026-05-18 19:00:00,87,688.404,17.542,1.2292,94.8448,98.9617,2026-05-18,SITE00031,4G LTE,2380.05,False,False,True
CELL000133,2026-05-28 08:00:00,19,562.018,77.05,1.3023,99.7711,0.0,2026-05-28,SITE00031,4G LTE,2380.05,False,False,True
CELL000133,2026-05-28 22:00:00,340,270.687,41.648,0.6216,94.7442,98.9364,2026-05-28,SITE00031,4G LTE,2380.05,False,False,True
CELL000133,2026-05-30 22:00:00,130,231.43,29.78,2.7385,95.1431,98.9783,2026-05-30,SITE00031,4G LTE,2380.05,False,False,True
CELL000134,2026-05-04 11:00:00,188,624.038,41.255,0.7542,94.6821,98.9681,2026-05-04,SITE00031,4G LTE,745.12,False,False,True
CELL000134,2026-05-07 06:00:00,157,542.798,64.258,0.6923,93.2727,98.9823,2026-05-07,SITE00031,4G LTE,745.12,False,False,True
CELL000134,2026-05-10 09:00:00,75,492.583,31.175,1.4156,97.2568,98.9437,2026-05-10,SITE00031,4G LTE,745.12,False,False,True
CELL000134,2026-05-15 02:00:00,255,367.784,58.151,2.126,99.103,98.8931,2026-05-15,SITE00031,4G LTE,745.12,False,False,True
CELL000134,2026-05-21 06:00:00,202,11.606,81.997,1.6753,95.2132,98.9462,2026-05-21,SITE00031,4G LTE,745.12,False,False,True
CELL000134,2026-05-31 04:00:00,103,653.861,41.217,3.7836,95.835,98.9741,2026-05-31,SITE00031,4G LTE,745.12,False,True,True
CELL000135,2026-05-01 13:00:00,250,474.976,86.325,1.6714,93.1676,0.0,2026-05-01,SITE00031,4G LTE,682.04,True,False,True
CELL000135,2026-05-14 04:00:00,191,596.142,76.705,1.0739,93.4585,0.0,2026-05-14,SITE00031,4G LTE,682.04,False,False,True
CELL000135,2026-05-22 07:00:00,162,208.407,20.726,1.7262,94.0637,0.0,2026-05-22,SITE00031,4G LTE,682.04,False,False,True
CELL000135,2026-05-22 19:00:00,100,481.899,74.755,0.7194,94.9984,0.0,2026-05-22,SITE00031,4G LTE,682.04,False,False,True
CELL000135,2026-05-24 08:00:00,135,442.679,36.752,0.6193,100.0,0.0,2026-05-24,SITE00031,4G LTE,682.04,False,False,True
CELL000135,2026-05-26 13:00:00,196,427.133,24.902,1.9146,93.216,98.9584,2026-05-26,SITE00031,4G LTE,682.04,False,False,True
CELL000136,2026-05-08 15:00:00,2,405.612,60.931,0.0,98.1496,0.0,2026-05-08,SITE00032,4G LTE,1728.21,False,False,True
CELL000136,2026-05-12 16:00:00,309,663.363,67.302,0.1987,98.8117,98.987,2026-05-12,SITE00032,4G LTE,1728.21,False,False,True
CELL000136,2026-05-17 22:00:00,204,498.198,60.95,1.6019,95.4922,0.0,2026-05-17,SITE00032,4G LTE,1728.21,False,False,True
CELL000136,2026-05-31 04:00:00,207,279.536,57.687,2.3504,98.3758,0.0,2026-05-31,SITE00032,4G LTE,1728.21,False,False,True
CELL000137,2026-05-02 20:00:00,199,184.565,55.582,2.7216,93.3074,0.0,2026-05-02,SITE00032,5G NR,837.85,False,False,True
CELL000137,2026-05-08 07:00:00,221,445.71,66.515,0.7519,95.9354,0.0,2026-05-08,SITE00032,5G NR,837.85,False,False,True
CELL000137,2026-05-14 02:00:00,160,415.137,75.529,0.2124,96.11,0.0,2026-05-14,SITE00032,5G NR,837.85,False,False,True
CELL000137,2026-05-17 07:00:00,125,557.139,88.587,1.1293,93.1106,98.982,2026-05-17,SITE00032,5G NR,837.85,True,False,True
CELL000137,2026-05-19 01:00:00,214,637.748,66.42,1.7018,96.9581,0.0,2026-05-19,SITE00032,5G NR,837.85,False,False,True
CELL000137,2026-05-19 03:00:00,89,697.801,90.408,2.1689,96.5298,98.9535,2026-05-19,SITE00032,5G NR,837.85,True,False,True
CELL000137,2026-05-20 23:00:00,191,344.53,92.546,1.0847,92.7788,98.9953,2026-05-20,SITE00032,5G NR,837.85,True,False,True
CELL000137,2026-05-31 17:00:00,241,410.652,46.17,2.7726,92.9248,0.0,2026-05-31,SITE00032,5G NR,837.85,False,False,True
CELL000138,2026-05-06 04:00:00,155,629.955,64.285,2.867,97.2757,0.0,2026-05-06,SITE00032,5G NR,1639.73,False,False,True
CELL000138,2026-05-15 08:00:00,279,429.703,50.761,1.5632,97.8947,98.9575,2026-05-15,SITE00032,5G NR,1639.73,False,False,True
CELL000138,2026-05-16 06:00:00,216,315.174,50.546,1.0042,100.0,98.8734,2026-05-16,SITE00032,5G NR,1639.73,False,False,True
CELL000138,2026-05-22 20:00:00,149,454.383,41.332,0.0,98.1862,98.8918,2026-05-22,SITE00032,5G NR,1639.73,False,False,True
CELL000138,2026-05-24 03:00:00,188,334.095,31.325,1.4324,95.7101,0.0,2026-05-24,SITE00032,5G NR,1639.73,False,False,True
CELL000138,2026-05-28 14:00:00,113,284.609,45.702,1.1781,97.5015,0.0,2026-05-28,SITE00032,5G NR,1639.73,False,False,True
CELL000138,2026-05-31 01:00:00,205,705.291,58.954,0.0,98.2917,0.0,2026-05-31,SITE00032,5G NR,1639.73,False,False,True
CELL000139,2026-05-20 22:00:00,236,0.0,71.897,0.7738,98.4044,98.9826,2026-05-20,SITE00033,5G NR,1727.17,False,False,True
CELL000139,2026-05-22 23:00:00,44,500.865,71.262,3.3666,93.9582,0.0,2026-05-22,SITE00033,5G NR,1727.17,False,True,True
CELL000139,2026-05-27 16:00:00,141,494.823,24.555,0.0,97.8522,0.0,2026-05-27,SITE00033,5G NR,1727.17,False,False,True
CELL000140,2026-05-11 14:00:00,85,695.137,56.481,0.5144,94.1913,98.9129,2026-05-11,SITE00033,4G LTE,852.4,False,False,True
CELL000140,2026-05-20 23:00:00,279,68.654,69.888,0.0501,94.4371,0.0,2026-05-20,SITE00033,4G LTE,852.4,False,False,True
CELL000141,2026-05-02 10:00:00,140,532.809,54.681,0.5742,96.5639,98.951,2026-05-02,SITE00033,5G NR,1931.34,False,False,True
CELL000141,2026-05-15 00:00:00,0,430.599,70.178,1.8086,96.0727,0.0,2026-05-15,SITE00033,5G NR,1931.34,False,False,True
CELL000141,2026-05-22 01:00:00,173,878.09,0.0,0.5736,99.7786,0.0,2026-05-22,SITE00033,5G NR,1931.34,False,False,True
CELL000141,2026-05-28 10:00:00,177,520.815,23.14,1.3846,97.6092,98.8046,2026-05-28,SITE00033,5G NR,1931.34,False,False,True
CELL000142,2026-05-19 03:00:00,145,70.253,39.62,1.6432,96.2742,0.0,2026-05-19,SITE00034,4G LTE,2247.03,False,False,True
CELL000142,2026-05-23 07:00:00,190,316.424,100.0,1.418,94.6894,0.0,2026-05-23,SITE00034,4G LTE,2247.03,True,False,True
CELL000142,2026-05-25 19:00:00,209,326.322,69.075,1.1636,98.4347,0.0,2026-05-25,SITE00034,4G LTE,2247.03,False,False,True
CELL000142,2026-05-29 05:00:00,194,631.044,48.094,0.0,97.237,0.0,2026-05-29,SITE00034,4G LTE,2247.03,False,False,True
CELL000143,2026-05-05 23:00:00,249,517.862,54.841,2.1135,95.2513,98.9417,2026-05-05,SITE00034,5G NR,2047.01,False,False,True
CELL000143,2026-05-07 16:00:00,338,214.091,53.38,0.9543,100.0,0.0,2026-05-07,SITE00034,5G NR,2047.01,False,False,True
CELL000143,2026-05-09 20:00:00,113,644.845,76.436,0.2986,94.3602,98.9998,2026-05-09,SITE00034,5G NR,2047.01,False,False,True
CELL000143,2026-05-10 05:00:00,113,650.588,45.742,2.1202,99.0589,98.9984,2026-05-10,SITE00034,5G NR,2047.01,False,False,True
CELL000143,2026-05-18 06:00:00,203,21.357,76.542,0.9895,98.1126,98.9023,2026-05-18,SITE00034,5G NR,2047.01,False,False,True
CELL000143,2026-05-19 23:00:00,356,160.419,71.146,1.4851,96.2386,98.8049,2026-05-19,SITE00034,5G NR,2047.01,False,False,True
CELL000143,2026-05-27 23:00:00,197,455.128,69.642,1.7045,91.8103,98.841,2026-05-27,SITE00034,5G NR,2047.01,False,False,True
CELL000143,2026-05-29 23:00:00,231,55.155,40.158,1.9362,100.0,0.0,2026-05-29,SITE00034,5G NR,2047.01,False,False,True
CELL000143,2026-05-31 23:00:00,253,272.845,60.937,2.1844,99.6047,0.0,2026-05-31,SITE00034,5G NR,2047.01,False,False,True
CELL000144,2026-05-02 06:00:00,176,410.793,44.508,0.1106,94.8932,0.0,2026-05-02,SITE00034,5G NR,1579.66,False,False,True
CELL000144,2026-05-05 10:00:00,272,545.306,68.53,0.57,98.1833,0.0,2026-05-05,SITE00034,5G NR,1579.66,False,False,True
CELL000144,2026-05-12 09:00:00,188,170.076,55.68,1.7153,92.6846,98.9803,2026-05-12,SITE00034,5G NR,1579.66,False,False,True
CELL000144,2026-05-13 07:00:00,87,305.091,59.787,0.0447,93.7998,0.0,2026-05-13,SITE00034,5G NR,1579.66,False,False,True
CELL000144,2026-05-26 05:00:00,97,327.098,45.154,0.0,97.4268,0.0,2026-05-26,SITE00034,5G NR,1579.66,False,False,True
CELL000145,2026-05-01 15:00:00,98,0.0,55.556,0.8515,93.9193,98.9848,2026-05-01,SITE00035,4G LTE,723.58,False,False,True
CELL000145,2026-05-11 03:00:00,165,624.444,50.841,1.4725,100.0,98.9523,2026-05-11,SITE00035,4G LTE,723.58,False,False,True
CELL000145,2026-05-26 17:00:00,225,387.957,44.888,0.0,95.0117,0.0,2026-05-26,SITE00035,4G LTE,723.58,False,False,True
CELL000146,2026-05-10 20:00:00,292,287.99,36.972,2.9496,96.3081,98.7262,2026-05-10,SITE00035,5G NR,506.01,False,False,True
CELL000146,2026-05-12 08:00:00,175,595.915,43.118,3.7278,90.9945,0.0,2026-05-12,SITE00035,5G NR,506.01,False,True,True
CELL000146,2026-05-13 18:00:00,257,235.783,23.344,0.0415,95.076,98.8235,2026-05-13,SITE00035,5G NR,506.01,False,False,True
CELL000146,2026-05-16 19:00:00,267,581.387,59.297,1.27,95.1059,0.0,2026-05-16,SITE00035,5G NR,506.01,False,False,True
CELL000146,2026-05-25 21:00:00,260,699.856,71.565,0.4287,93.2701,0.0,2026-05-25,SITE00035,5G NR,506.01,False,False,True
CELL000146,2026-05-27 07:00:00,82,523.928,54.705,1.0897,100.0,98.9521,2026-05-27,SITE00035,5G NR,506.01,False,False,True
CELL000146,2026-05-29 21:00:00,252,177.557,42.199,3.2528,98.4936,98.9207,2026-05-29,SITE00035,5G NR,506.01,False,True,True
CELL000147,2026-05-04 04:00:00,150,667.606,45.698,2.1499,96.3234,98.9096,2026-05-04,SITE00035,4G LTE,1282.91,False,False,True
CELL000147,2026-05-10 03:00:00,93,398.556,86.527,0.8976,95.0965,98.8521,2026-05-10,SITE00035,4G LTE,1282.91,True,False,True
CELL000147,2026-05-14 02:00:00,233,352.765,46.761,0.0368,94.8762,0.0,2026-05-14,SITE00035,4G LTE,1282.91,False,False,True
CELL000147,2026-05-16 05:00:00,155,208.101,64.977,1.9344,99.3104,0.0,2026-05-16,SITE00035,4G LTE,1282.91,False,False,True
CELL000147,2026-05-20 03:00:00,138,77.326,52.506,0.0,95.4191,98.9987,2026-05-20,SITE00035,4G LTE,1282.91,False,False,True
CELL000147,2026-05-21 04:00:00,67,488.63,53.273,1.5404,100.0,0.0,2026-05-21,SITE00035,4G LTE,1282.91,False,False,True
CELL000147,2026-05-31 18:00:00,126,241.644,71.856,2.5646,94.4344,98.9867,2026-05-31,SITE00035,4G LTE,1282.91,False,False,True
CELL000148,2026-05-05 07:00:00,68,585.379,61.438,1.5754,100.0,0.0,2026-05-05,SITE00035,4G LTE,671.75,False,False,True
CELL000148,2026-05-07 21:00:00,103,720.154,70.078,0.3643,98.0259,98.9944,2026-05-07,SITE00035,4G LTE,671.75,False,False,True
CELL000148,2026-05-13 09:00:00,333,418.941,56.425,0.8454,90.7188,0.0,2026-05-13,SITE00035,4G LTE,671.75,False,False,True
CELL000148,2026-05-27 09:00:00,162,512.788,75.574,0.0,94.1596,0.0,2026-05-27,SITE00035,4G LTE,671.75,False,False,True
CELL000148,2026-05-29 08:00:00,255,481.158,30.95,0.1564,92.5589,98.9001,2026-05-29,SITE00035,4G LTE,671.75,False,False,True
CELL000148,2026-05-31 19:00:00,214,329.525,55.906,2.5047,94.9817,98.9494,2026-05-31,SITE00035,4G LTE,671.75,False,False,True
CELL000149,2026-05-22 22:00:00,192,287.473,41.961,2.3701,93.5765,0.0,2026-05-22,SITE00035,4G LTE,2255.84,False,False,True
CELL000149,2026-05-25 11:00:00,156,164.534,34.607,0.0,95.8107,98.8387,2026-05-25,SITE00035,4G LTE,2255.84,False,False,True
CELL000150,2026-05-10 21:00:00,117,372.674,55.594,0.9383,94.0307,0.0,2026-05-10,SITE00035,4G LTE,1261.77,False,False,True
CELL000150,2026-05-15 00:00:00,222,341.83,31.831,1.1946,94.9878,0.0,2026-05-15,SITE00035,4G LTE,1261.77,False,False,True
CELL000150,2026-05-16 05:00:00,220,415.465,82.542,1.2373,93.4389,0.0,2026-05-16,SITE00035,4G LTE,1261.77,False,False,True
CELL000150,2026-05-21 05:00:00,270,291.235,29.283,0.6814,91.8387,0.0,2026-05-21,SITE00035,4G LTE,1261.77,False,False,True
CELL000150,2026-05-23 17:00:00,189,354.018,45.086,0.2958,93.6512,98.9193,2026-05-23,SITE00035,4G LTE,1261.77,False,False,True
CELL000150,2026-05-24 15:00:00,91,45.496,47.443,3.6609,98.3176,0.0,2026-05-24,SITE00035,4G LTE,1261.77,False,True,True
CELL000150,2026-05-25 07:00:00,91,683.068,84.157,2.094,95.6789,0.0,2026-05-25,SITE00035,4G LTE,1261.77,False,False,True
CELL000150,2026-05-28 19:00:00,290,505.175,74.812,1.679,91.904,0.0,2026-05-28,SITE00035,4G LTE,1261.77,False,False,True
CELL000151,2026-05-02 06:00:00,247,516.003,72.839,1.5055,96.3194,0.0,2026-05-02,SITE00036,4G LTE,1810.68,False,False,True
CELL000151,2026-05-12 15:00:00,129,340.1,95.236,0.2827,98.2841,98.8878,2026-05-12,SITE00036,4G LTE,1810.68,True,False,True
CELL000151,2026-05-24 16:00:00,241,575.083,23.947,0.0,94.7587,98.8675,2026-05-24,SITE00036,4G LTE,1810.68,False,False,True
CELL000151,2026-05-25 17:00:00,245,570.447,63.955,1.8354,98.5935,0.0,2026-05-25,SITE00036,4G LTE,1810.68,False,False,True
CELL000151,2026-05-28 09:00:00,172,845.458,57.193,0.3345,97.0936,98.8798,2026-05-28,SITE00036,4G LTE,1810.68,False,False,True
CELL000151,2026-05-28 11:00:00,223,426.544,88.214,0.5082,89.6414,98.9728,2026-05-28,SITE00036,4G LTE,1810.68,True,False,True
CELL000153,2026-05-04 10:00:00,212,838.336,73.748,0.2462,95.7622,98.9307,2026-05-04,SITE00036,5G NR,1857.38,False,False,True
CELL000153,2026-05-20 05:00:00,273,501.282,26.545,0.7549,98.2137,0.0,2026-05-20,SITE00036,5G NR,1857.38,False,False,True
CELL000153,2026-05-23 10:00:00,286,496.745,64.675,1.3192,99.1446,98.9918,2026-05-23,SITE00036,5G NR,1857.38,False,False,True
CELL000153,2026-05-24 13:00:00,82,223.673,61.62,0.0902,96.8566,0.0,2026-05-24,SITE00036,5G NR,1857.38,False,False,True
CELL000153,2026-05-24 18:00:00,176,509.355,56.263,0.0,96.3264,0.0,2026-05-24,SITE00036,5G NR,1857.38,False,False,True
CELL000153,2026-05-28 10:00:00,165,410.571,42.971,1.6122,97.6949,0.0,2026-05-28,SITE00036,5G NR,1857.38,False,False,True
CELL000154,2026-05-04 08:00:00,176,453.522,72.286,2.359,94.8696,0.0,2026-05-04,SITE00036,5G NR,790.57,False,False,True
CELL000154,2026-05-12 04:00:00,196,87.727,68.41,0.6959,93.4457,98.9506,2026-05-12,SITE00036,5G NR,790.57,False,False,True
CELL000154,2026-05-22 20:00:00,184,365.475,67.735,1.3498,94.7632,0.0,2026-05-22,SITE00036,5G NR,790.57,False,False,True
CELL000154,2026-05-25 21:00:00,172,600.036,88.827,1.3579,97.5939,0.0,2026-05-25,SITE00036,5G NR,790.57,True,False,True
CELL000155,2026-05-02 07:00:00,160,713.924,31.6,0.0,96.836,0.0,2026-05-02,SITE00036,5G NR,1053.85,False,False,True
CELL000155,2026-05-08 05:00:00,173,388.127,32.357,1.8426,95.431,0.0,2026-05-08,SITE00036,5G NR,1053.85,False,False,True
CELL000155,2026-05-11 09:00:00,0,395.908,24.112,3.6835,97.2899,0.0,2026-05-11,SITE00036,5G NR,1053.85,False,True,True
CELL000155,2026-05-21 17:00:00,105,589.742,33.33,0.0,100.0,0.0,2026-05-21,SITE00036,5G NR,1053.85,False,False,True
CELL000155,2026-05-25 19:00:00,127,380.209,91.623,0.7184,99.3999,98.9251,2026-05-25,SITE00036,5G NR,1053.85,True,False,True
CELL000156,2026-05-10 01:00:00,216,813.423,21.507,0.7354,96.08,98.8919,2026-05-10,SITE00037,4G LTE,752.97,False,False,True
CELL000156,2026-05-10 17:00:00,175,599.987,62.258,0.2813,95.9223,98.9901,2026-05-10,SITE00037,4G LTE,752.97,False,False,True
CELL000156,2026-05-21 17:00:00,81,570.428,44.94,2.4589,93.856,0.0,2026-05-21,SITE00037,4G LTE,752.97,False,False,True
CELL000156,2026-05-22 03:00:00,198,200.422,75.635,0.6635,97.5278,0.0,2026-05-22,SITE00037,4G LTE,752.97,False,False,True
CELL000157,2026-05-07 14:00:00,128,282.626,92.167,0.4502,97.1789,98.9351,2026-05-07,SITE00037,5G NR,2173.61,True,False,True
CELL000157,2026-05-19 03:00:00,165,285.104,54.864,0.8475,95.5474,98.9949,2026-05-19,SITE00037,5G NR,2173.61,False,False,True
CELL000157,2026-05-19 15:00:00,155,320.652,58.927,1.5563,98.9103,98.9762,2026-05-19,SITE00037,5G NR,2173.61,False,False,True
CELL000157,2026-05-23 17:00:00,204,737.627,53.663,2.5997,96.857,0.0,2026-05-23,SITE00037,5G NR,2173.61,False,False,True
CELL000157,2026-05-24 13:00:00,302,315.443,53.625,1.1178,100.0,98.8329,2026-05-24,SITE00037,5G NR,2173.61,False,False,True
CELL000157,2026-05-26 16:00:00,152,413.689,88.695,0.0,100.0,98.845,2026-05-26,SITE00037,5G NR,2173.61,True,False,True
CELL000158,2026-05-01 04:00:00,131,345.045,57.766,2.7244,92.2089,0.0,2026-05-01,SITE00037,5G NR,2365.55,False,False,True
CELL000158,2026-05-05 12:00:00,125,264.607,65.251,2.6069,91.1334,0.0,2026-05-05,SITE00037,5G NR,2365.55,False,False,True
CELL000158,2026-05-26 23:00:00,239,440.515,70.284,0.9604,99.5632,0.0,2026-05-26,SITE00037,5G NR,2365.55,False,False,True
CELL000159,2026-05-03 12:00:00,229,242.78,86.609,1.4957,96.7763,0.0,2026-05-03,SITE00037,5G NR,509.39,True,False,True
CELL000159,2026-05-14 21:00:00,82,475.422,75.243,0.0,90.8302,0.0,2026-05-14,SITE00037,5G NR,509.39,False,False,True
CELL000159,2026-05-20 08:00:00,205,195.083,20.168,0.8668,92.098,0.0,2026-05-20,SITE00037,5G NR,509.39,False,False,True
CELL000159,2026-05-31 06:00:00,211,661.738,84.965,1.5041,96.2616,0.0,2026-05-31,SITE00037,5G NR,509.39,False,False,True
CELL000159,2026-05-31 16:00:00,165,633.416,53.567,2.5391,94.1163,0.0,2026-05-31,SITE00037,5G NR,509.39,False,False,True
CELL000160,2026-05-01 12:00:00,93,451.006,37.328,1.6408,94.3016,98.9898,2026-05-01,SITE00037,5G NR,1500.11,False,False,True
