site_id,weather_ts,temperature_c,wind_speed_mps,solar_irradiance_wm2,humidity_pct,weather_condition
SITE0025,2026-04-30 16:00:00,26.175,1.501,622.032,67.391,Rain
SITE0025,2026-04-30 17:00:00,15.982,3.976,360.128,68.726,Rain
SITE0025,2026-04-30 18:00:00,20.296,0.0,790.512,68.491,Clear
SITE0025,2026-04-30 19:00:00,17.313,5.387,729.148,63.888,Storm
SITE0025,2026-04-30 20:00:00,34.112,3.573,0.0,60.183,Storm
SITE0025,2026-04-30 21:00:00,21.907,2.888,139.843,40.657,Rain
SITE0025,2026-04-30 22:00:00,29.684,7.842,0.0,59.377,Storm
SITE0025,2026-04-30 23:00:00,12.275,7.653,174.546,61.107,Cloudy
SITE0025,2026-05-01 00:00:00,16.951,4.595,0.0,72.127,Storm
SITE0025,2026-05-01 01:00:00,25.187,3.724,54.487,60.358,Clear
SITE0025,2026-05-01 02:00:00,17.408,1.86,0.0,68.991,Clear
SITE0025,2026-05-01 03:00:00,33.273,7.942,56.616,57.537,Clear
SITE0025,2026-05-01 04:00:00,22.008,8.267,135.543,62.48,Cloudy
SITE0025,2026-05-01 05:00:00,23.365,2.321,0.0,76.005,Cloudy
SITE0025,2026-05-01 06:00:00,11.606,4.108,456.785,99.125,Clear
SITE0025,2026-05-01 07:00:00,9.154,7.351,587.56,66.546,Clear
SITE0025,2026-05-01 08:00:00,22.484,3.982,588.963,37.118,Snow
SITE0025,2026-05-01 09:00:00,26.006,10.713,661.737,45.594,Cloudy
SITE0025,2026-05-01 10:00:00,7.906,6.037,653.482,92.046,Clear
SITE0025,2026-05-01 11:00:00,29.714,9.854,847.067,54.317,Cloudy
SITE0025,2026-05-01 12:00:00,36.425,7.473,713.58,41.974,Rain
SITE0025,2026-05-01 13:00:00,23.908,6.346,756.021,69.333,Rain
SITE0025,2026-05-01 14:00:00,23.877,3.97,637.942,40.047,Snow
SITE0025,2026-05-01 15:00:00,14.402,3.918,344.578,76.467,Rain
SITE0025,2026-05-01 16:00:00,12.406,6.58,804.749,70.799,Rain
SITE0025,2026-05-01 17:00:00,27.711,7.404,460.554,65.94,Rain
SITE0025,2026-05-01 18:00:00,29.982,5.827,343.866,63.264,Cloudy
SITE0025,2026-05-01 19:00:00,14.147,6.848,465.404,52.172,Rain
SITE0025,2026-05-01 20:00:00,24.391,8.893,0.0,36.531,Rain
SITE0025,2026-05-01 21:00:00,23.933,5.706,0.0,63.611,Clear
SITE0025,2026-05-01 22:00:00,23.627,6.363,0.0,53.955,Clear
SITE0025,2026-05-01 23:00:00,19.761,5.638,0.0,57.257,Clear
SITE0025,2026-05-02 00:00:00,36.101,8.298,0.0,58.212,Rain
SITE0025,2026-05-02 01:00:00,14.567,0.784,0.0,61.957,Clear
SITE0025,2026-05-02 02:00:00,23.466,5.672,0.0,47.785,Rain
SITE0025,2026-05-02 03:00:00,8.307,5.675,182.159,26.14,Clear
SITE0025,2026-05-02 04:00:00,15.821,7.022,106.393,53.474,Cloudy
SITE0025,2026-05-02 05:00:00,7.398,6.4,337.52,56.121,Clear
SITE0025,2026-05-02 06:00:00,35.271,9.514,372.915,37.686,Storm
SITE0025,2026-05-02 07:00:00,5.84,6.814,555.432,15.412,Snow
SITE0025,2026-05-02 08:00:00,21.856,10.665,393.126,38.206,Clear
SITE0025,2026-05-02 09:00:00,29.242,6.068,623.443,55.927,Storm
SITE0025,2026-05-02 10:00:00,13.317,9.143,613.391,45.804,Clear
SITE0025,2026-05-02 11:00:00,29.11,6.433,429.912,46.756,Clear
SITE0025,2026-05-02 12:00:00,19.477,5.084,563.007,43.361,Rain
SITE0025,2026-05-02 13:00:00,6.923,8.213,392.514,35.05,Rain
SITE0025,2026-05-02 14:00:00,23.37,6.492,729.947,56.029,Clear
SITE0025,2026-05-02 15:00:00,22.722,9.327,547.607,97.607,Clear
SITE0025,2026-05-02 16:00:00,18.018,6.185,1013.277,64.466,Cloudy
SITE0025,2026-05-02 17:00:00,24.979,1.627,765.35,63.896,Snow
SITE0025,2026-05-02 18:00:00,8.389,7.139,619.39,34.282,Cloudy
SITE0025,2026-05-02 19:00:00,8.115,6.748,389.238,44.315,Storm
SITE0025,2026-05-02 20:00:00,13.906,4.643,246.564,65.253,Cloudy
SITE0025,2026-05-02 21:00:00,5.657,4.098,0.0,87.548,Storm
SITE0025,2026-05-02 22:00:00,20.3,9.581,15.611,31.49,Clear
SITE0025,2026-05-02 23:00:00,28.003,4.672,0.0,65.579,Clear
SITE0025,2026-05-03 00:00:00,31.858,5.89,159.054,34.871,Clear
SITE0025,2026-05-03 01:00:00,8.223,5.023,0.0,30.339,Rain
SITE0025,2026-05-03 02:00:00,26.578,7.723,0.0,58.28,Cloudy
SITE0025,2026-05-03 03:00:00,21.936,8.349,140.002,75.618,Cloudy
SITE0025,2026-05-03 04:00:00,9.881,6.194,0.43,37.404,Snow
SITE0025,2026-05-03 05:00:00,24.059,7.019,0.0,55.823,Rain
SITE0025,2026-05-03 06:00:00,17.632,4.899,243.392,87.99,Clear
SITE0025,2026-05-03 07:00:00,43.042,3.621,440.242,58.087,Rain
SITE0025,2026-05-03 08:00:00,10.557,7.502,571.595,14.208,Storm
SITE0025,2026-05-03 09:00:00,27.023,6.055,606.093,69.141,Storm
SITE0025,2026-05-03 10:00:00,23.976,8.476,665.334,59.448,Clear
SITE0025,2026-05-03 11:00:00,34.136,4.056,524.203,91.497,Clear
SITE0025,2026-05-03 12:00:00,24.646,6.805,493.702,83.11,Cloudy
SITE0025,2026-05-03 13:00:00,10.763,6.59,499.146,58.709,Storm
SITE0025,2026-05-03 14:00:00,16.813,8.704,595.837,45.865,Rain
SITE0025,2026-05-03 15:00:00,20.747,6.906,701.648,14.083,Clear
SITE0025,2026-05-03 16:00:00,21.123,4.435,773.174,44.186,Storm
SITE0025,2026-05-03 17:00:00,6.381,0.0,658.896,42.076,Cloudy
SITE0025,2026-05-03 18:00:00,28.506,6.405,586.916,65.661,Clear
SITE0025,2026-05-03 19:00:00,8.356,5.787,741.187,58.123,Snow
SITE0025,2026-05-03 20:00:00,19.109,2.947,0.0,53.086,Snow
SITE0025,2026-05-03 21:00:00,21.676,3.855,394.868,69.477,Storm
SITE0025,2026-05-03 22:00:00,31.314,7.069,139.957,37.882,Cloudy
SITE0025,2026-05-03 23:00:00,13.753,3.865,0.0,78.066,Snow
SITE0025,2026-05-04 00:00:00,14.434,6.144,107.307,45.985,Rain
SITE0025,2026-05-04 01:00:00,24.881,7.377,110.659,55.592,Cloudy
SITE0025,2026-05-04 02:00:00,31.115,4.557,194.142,84.257,Rain
SITE0025,2026-05-04 03:00:00,33.371,6.263,143.794,34.701,Clear
SITE0025,2026-05-04 04:00:00,24.523,1.829,108.393,24.26,Snow
SITE0025,2026-05-04 05:00:00,25.26,9.712,0.0,68.297,Clear
SITE0025,2026-05-04 06:00:00,27.543,7.501,706.802,54.229,Storm
SITE0025,2026-05-04 07:00:00,8.146,6.058,275.045,74.268,Clear
SITE0025,2026-05-04 08:00:00,17.692,8.84,651.571,32.144,Clear
SITE0025,2026-05-04 09:00:00,18.659,7.928,423.065,46.63,Clear
SITE0025,2026-05-04 10:00:00,19.029,6.783,473.992,69.556,Rain
SITE0025,2026-05-04 11:00:00,23.676,8.814,545.537,61.943,Clear
SITE0025,2026-05-04 12:00:00,15.396,5.374,665.766,74.53,Clear
SITE0025,2026-05-04 13:00:00,39.603,5.117,385.114,51.538,Rain
SITE0025,2026-05-04 14:00:00,17.952,2.33,681.554,74.11,Clear
SITE0025,2026-05-04 15:00:00,25.565,9.929,596.889,74.346,Rain
SITE0025,2026-05-04 16:00:00,8.347,6.561,567.411,97.896,Storm
SITE0025,2026-05-04 17:00:00,17.522,3.143,487.303,13.394,Clear
SITE0025,2026-05-04 18:00:00,26.935,9.134,473.295,84.568,Clear
SITE0025,2026-05-04 19:00:00,10.457,7.783,742.774,60.856,Clear
SITE0025,2026-05-04 20:00:00,33.507,7.579,70.698,54.597,Rain
SITE0025,2026-05-04 21:00:00,3.379,6.961,0.0,57.042,Storm
SITE0025,2026-05-04 22:00:00,15.385,5.351,68.65,100.0,Rain
SITE0025,2026-05-04 23:00:00,26.205,5.242,65.853,65.921,Clear
SITE0025,2026-05-05 00:00:00,25.254,5.276,96.193,65.956,Storm
SITE0025,2026-05-05 01:00:00,16.234,7.228,17.651,68.003,Clear
SITE0025,2026-05-05 02:00:00,10.916,4.808,205.186,46.815,Snow
SITE0025,2026-05-05 03:00:00,17.267,6.52,0.0,43.444,Clear
SITE0025,2026-05-05 04:00:00,26.578,7.241,124.817,86.036,Clear
SITE0025,2026-05-05 05:00:00,27.938,3.513,0.0,42.318,Snow
SITE0025,2026-05-05 06:00:00,44.856,2.312,374.165,51.274,Cloudy
SITE0025,2026-05-05 07:00:00,21.272,6.353,543.492,49.535,Cloudy
SITE0025,2026-05-05 08:00:00,17.225,5.392,488.833,37.82,Storm
SITE0025,2026-05-05 09:00:00,12.808,2.255,588.289,62.675,Clear
SITE0025,2026-05-05 10:00:00,15.502,0.595,614.594,58.542,Snow
SITE0025,2026-05-05 11:00:00,28.365,5.603,726.599,79.166,Clear
SITE0025,2026-05-05 12:00:00,1.986,7.6,912.564,33.24,Cloudy
SITE0025,2026-05-05 13:00:00,16.03,3.447,853.568,73.325,Storm
SITE0025,2026-05-05 14:00:00,22.628,6.839,661.826,83.292,Cloudy
SITE0025,2026-05-05 15:00:00,23.387,4.381,687.376,37.899,Clear
SITE0025,2026-05-05 16:00:00,22.485,3.582,554.758,70.328,Cloudy
SITE0025,2026-05-05 17:00:00,18.075,6.0,868.491,18.295,Cloudy
SITE0025,2026-05-05 18:00:00,34.296,7.643,221.555,46.366,Snow
SITE0025,2026-05-05 19:00:00,26.65,9.026,780.693,51.071,Cloudy
SITE0025,2026-05-05 20:00:00,27.49,8.084,18.914,71.225,Storm
SITE0025,2026-05-05 21:00:00,12.674,5.886,0.0,56.618,Snow
SITE0025,2026-05-05 22:00:00,36.145,7.378,0.0,46.825,Snow
SITE0025,2026-05-05 23:00:00,35.362,3.6,0.0,62.785,Storm
SITE0025,2026-05-06 00:00:00,22.605,5.647,123.893,36.913,Clear
SITE0025,2026-05-06 01:00:00,33.752,7.067,23.366,54.036,Cloudy
SITE0025,2026-05-06 02:00:00,3.036,4.385,0.0,40.143,Clear
SITE0025,2026-05-06 03:00:00,10.389,6.223,0.0,75.604,Snow
SITE0025,2026-05-06 04:00:00,17.191,5.066,332.898,62.786,Snow
SITE0025,2026-05-06 05:00:00,26.21,5.714,110.922,64.848,Snow
SITE0025,2026-05-06 06:00:00,32.723,5.255,627.993,73.734,Snow
SITE0025,2026-05-06 07:00:00,11.095,3.647,526.328,73.833,Cloudy
SITE0025,2026-05-06 08:00:00,38.631,2.56,641.671,43.182,Rain
SITE0025,2026-05-06 09:00:00,21.503,0.998,344.151,89.883,Storm
SITE0025,2026-05-06 10:00:00,24.347,6.142,497.865,37.502,Clear
SITE0025,2026-05-06 11:00:00,11.403,5.476,623.069,53.743,Storm
SITE0025,2026-05-06 12:00:00,32.044,4.94,539.626,76.199,Rain
SITE0025,2026-05-06 13:00:00,22.186,5.519,623.974,46.627,Cloudy
SITE0025,2026-05-06 14:00:00,17.581,5.149,715.904,78.174,Cloudy
SITE0025,2026-05-06 15:00:00,10.109,8.636,493.155,40.379,Cloudy
SITE0025,2026-05-06 16:00:00,45.995,4.161,989.353,56.534,Storm
SITE0025,2026-05-06 17:00:00,21.247,9.0,774.928,66.692,Clear
SITE0025,2026-05-06 18:00:00,25.13,3.036,574.058,64.852,Cloudy
SITE0025,2026-05-06 19:00:00,22.055,8.538,597.968,43.78,Cloudy
SITE0025,2026-05-06 20:00:00,10.394,9.526,0.0,43.238,Rain
SITE0025,2026-05-06 21:00:00,0.008,10.143,200.073,78.772,Clear
SITE0025,2026-05-06 22:00:00,24.294,3.063,0.0,37.195,Clear
SITE0025,2026-05-06 23:00:00,19.449,10.423,0.0,43.255,Rain
SITE0025,2026-05-07 00:00:00,34.895,9.221,29.839,50.585,Snow
SITE0025,2026-05-07 01:00:00,8.905,7.038,283.724,92.244,Storm
SITE0025,2026-05-07 02:00:00,7.072,5.336,157.457,48.403,Storm
SITE0025,2026-05-07 03:00:00,2.932,8.258,234.829,85.312,Rain
SITE0025,2026-05-07 04:00:00,21.242,3.958,5.999,49.593,Clear
SITE0025,2026-05-07 05:00:00,24.261,6.469,122.275,47.936,Snow
SITE0025,2026-05-07 06:00:00,26.614,5.038,403.033,60.203,Clear
SITE0025,2026-05-07 07:00:00,5.309,3.73,199.118,39.944,Storm
SITE0025,2026-05-07 08:00:00,26.458,6.836,519.877,43.075,Clear
SITE0025,2026-05-07 09:00:00,28.209,8.871,769.472,29.128,Clear
SITE0025,2026-05-07 10:00:00,11.067,4.113,595.265,57.693,Cloudy
SITE0025,2026-05-07 11:00:00,17.117,1.777,525.728,37.309,Snow
SITE0025,2026-05-07 12:00:00,15.373,10.889,535.513,51.406,Cloudy
SITE0025,2026-05-07 13:00:00,24.712,2.065,634.967,36.54,Clear
SITE0025,2026-05-07 14:00:00,6.612,3.999,909.767,44.374,Clear
SITE0025,2026-05-07 15:00:00,9.656,7.141,538.521,45.043,Clear
SITE0025,2026-05-07 16:00:00,17.67,4.362,673.906,55.801,Clear
SITE0025,2026-05-07 17:00:00,16.147,5.024,354.104,62.574,Snow
SITE0025,2026-05-07 18:00:00,24.453,2.584,723.891,25.243,Cloudy
SITE0025,2026-05-07 19:00:00,2.548,4.927,635.313,62.147,Storm
SITE0025,2026-05-07 20:00:00,23.41,8.782,0.0,53.04,Snow
SITE0025,2026-05-07 21:00:00,16.828,5.059,0.0,31.158,Clear
SITE0025,2026-05-07 22:00:00,17.782,7.205,0.0,76.221,Rain
SITE0025,2026-05-07 23:00:00,25.644,8.167,0.0,77.032,Cloudy
SITE0025,2026-05-08 00:00:00,28.689,5.788,0.0,17.001,Storm
SITE0025,2026-05-08 01:00:00,13.451,5.613,0.0,64.007,Rain
SITE0025,2026-05-08 02:00:00,27.019,8.216,260.552,49.693,Snow
SITE0025,2026-05-08 03:00:00,11.46,8.162,26.58,73.414,Storm
SITE0025,2026-05-08 04:00:00,24.135,5.912,39.739,52.218,Storm
SITE0025,2026-05-08 05:00:00,11.507,0.749,49.087,76.755,Storm
SITE0025,2026-05-08 06:00:00,20.013,6.315,678.929,64.843,Rain
SITE0025,2026-05-08 07:00:00,11.273,4.216,298.642,73.297,Rain
SITE0025,2026-05-08 08:00:00,13.924,1.958,522.385,46.237,Cloudy
SITE0025,2026-05-08 09:00:00,22.469,12.744,550.665,66.092,Storm
SITE0025,2026-05-08 10:00:00,18.134,3.558,573.789,68.692,Snow
SITE0025,2026-05-08 11:00:00,6.851,7.17,427.916,54.047,Cloudy
SITE0025,2026-05-08 12:00:00,12.319,3.715,575.116,47.327,Storm
SITE0025,2026-05-08 13:00:00,1.163,6.361,595.659,67.619,Rain
SITE0025,2026-05-08 14:00:00,40.684,3.508,629.544,39.184,Storm
SITE0025,2026-05-08 15:00:00,9.74,7.147,635.416,48.649,Clear
SITE0025,2026-05-08 16:00:00,24.446,6.99,523.39,18.025,Rain
SITE0025,2026-05-08 17:00:00,8.124,3.908,537.119,86.377,Cloudy
SITE0025,2026-05-08 18:00:00,18.179,7.766,769.498,68.789,Cloudy
SITE0025,2026-05-08 19:00:00,39.363,4.469,567.682,62.257,Snow
SITE0025,2026-05-08 20:00:00,28.109,3.792,0.0,53.154,Clear
SITE0025,2026-05-08 21:00:00,14.453,9.238,271.302,45.793,Clear
SITE0025,2026-05-08 22:00:00,26.312,4.595,163.899,78.966,Rain
SITE0025,2026-05-08 23:00:00,5.194,4.265,71.654,74.84,Cloudy
SITE0025,2026-05-09 00:00:00,21.198,10.067,50.998,63.718,Cloudy
SITE0025,2026-05-09 01:00:00,13.0,5.679,0.0,70.698,Rain
SITE0025,2026-05-09 02:00:00,31.904,6.347,0.0,22.743,Clear
SITE0025,2026-05-09 03:00:00,4.833,2.554,0.0,58.311,Clear
SITE0025,2026-05-09 04:00:00,30.405,6.875,51.839,45.74,Clear
SITE0025,2026-05-09 05:00:00,26.804,3.281,100.154,60.272,Rain
SITE0025,2026-05-09 06:00:00,15.297,5.6,675.631,44.698,Clear
SITE0025,2026-05-09 07:00:00,4.284,5.119,173.444,58.169,Clear
SITE0025,2026-05-09 08:00:00,32.089,8.123,698.281,86.355,Clear
SITE0025,2026-05-09 09:00:00,19.093,12.195,720.812,64.698,Cloudy
SITE0025,2026-05-09 10:00:00,35.624,7.234,558.118,58.137,Cloudy
SITE0025,2026-05-09 11:00:00,8.296,4.697,344.533,51.643,Storm
SITE0025,2026-05-09 12:00:00,24.654,6.305,639.858,71.593,Snow
SITE0025,2026-05-09 13:00:00,20.239,1.85,769.764,74.781,Clear
SITE0025,2026-05-09 14:00:00,3.955,8.791,613.572,35.936,Clear
SITE0025,2026-05-09 15:00:00,15.176,7.732,479.495,55.429,Clear
SITE0025,2026-05-09 16:00:00,21.273,5.593,709.372,55.71,Clear
SITE0025,2026-05-09 17:00:00,25.293,9.898,576.316,66.937,Clear
SITE0025,2026-05-09 18:00:00,39.673,6.299,553.1,72.816,Clear
SITE0025,2026-05-09 19:00:00,27.838,7.332,555.036,63.356,Clear
SITE0025,2026-05-09 20:00:00,9.244,5.786,0.0,75.426,Rain
SITE0025,2026-05-09 21:00:00,16.11,3.154,0.0,51.742,Snow
SITE0025,2026-05-09 22:00:00,22.737,5.537,0.0,74.728,Cloudy
SITE0025,2026-05-09 23:00:00,16.031,7.485,162.802,87.114,Rain
SITE0025,2026-05-10 00:00:00,22.427,5.741,0.0,72.102,Rain
SITE0025,2026-05-10 01:00:00,13.697,7.055,0.0,59.589,Rain
SITE0025,2026-05-10 02:00:00,29.855,7.534,0.0,75.95,Clear
SITE0025,2026-05-10 03:00:00,26.247,5.028,231.943,80.972,Clear
SITE0025,2026-05-10 04:00:00,19.063,4.93,249.538,10.89,Rain
SITE0025,2026-05-10 05:00:00,13.642,8.347,244.413,63.9,Rain
SITE0025,2026-05-10 06:00:00,34.902,6.408,523.471,80.019,Snow
SITE0025,2026-05-10 07:00:00,18.568,6.893,787.992,28.722,Cloudy
SITE0025,2026-05-10 08:00:00,17.648,6.145,461.701,56.09,Snow
SITE0025,2026-05-10 09:00:00,20.037,3.924,1020.832,25.699,Rain
SITE0025,2026-05-10 10:00:00,16.409,9.241,761.715,44.661,Rain
SITE0025,2026-05-10 11:00:00,5.656,9.541,554.688,70.882,Clear
SITE0025,2026-05-10 12:00:00,23.178,6.984,777.92,37.768,Cloudy
SITE0025,2026-05-10 13:00:00,32.734,6.352,699.314,97.022,Cloudy
SITE0025,2026-05-10 14:00:00,19.567,2.734,512.295,74.183,Cloudy
SITE0025,2026-05-10 15:00:00,25.518,5.365,829.539,69.314,Clear
SITE0025,2026-05-10 16:00:00,28.101,10.313,548.078,69.02,Clear
SITE0025,2026-05-10 17:00:00,21.726,7.106,532.34,36.646,Clear
SITE0025,2026-05-10 18:00:00,21.98,4.779,822.536,29.631,Cloudy
SITE0025,2026-05-10 19:00:00,12.317,3.546,603.156,58.042,Clear
SITE0025,2026-05-10 20:00:00,31.573,7.012,155.592,48.824,Storm
SITE0025,2026-05-10 21:00:00,17.184,6.991,158.798,65.437,Snow
SITE0025,2026-05-10 22:00:00,28.328,4.746,0.0,56.31,Cloudy
SITE0025,2026-05-10 23:00:00,15.779,5.175,0.0,59.656,Snow
SITE0025,2026-05-11 00:00:00,25.949,0.632,61.408,57.035,Clear
SITE0025,2026-05-11 01:00:00,4.512,6.276,279.073,60.624,Rain
SITE0025,2026-05-11 02:00:00,7.797,6.055,0.0,94.311,Cloudy
SITE0025,2026-05-11 03:00:00,21.954,8.7,261.491,57.495,Snow
SITE0025,2026-05-11 04:00:00,25.137,5.464,0.0,67.854,Clear
SITE0025,2026-05-11 05:00:00,14.523,3.412,265.34,37.153,Cloudy
SITE0025,2026-05-11 06:00:00,-0.039,7.845,448.476,68.875,Cloudy
SITE0025,2026-05-11 07:00:00,21.361,9.002,804.93,39.606,Cloudy
SITE0025,2026-05-11 08:00:00,18.044,7.648,1013.376,49.994,Cloudy
SITE0025,2026-05-11 09:00:00,13.886,7.077,467.402,68.738,Cloudy
SITE0025,2026-05-11 10:00:00,25.928,4.045,900.975,55.873,Snow
SITE0025,2026-05-11 11:00:00,23.156,9.481,251.552,56.359,Rain
SITE0025,2026-05-11 12:00:00,26.339,9.614,458.019,47.906,Snow
SITE0025,2026-05-11 13:00:00,26.239,6.164,363.443,58.675,Cloudy
SITE0025,2026-05-11 14:00:00,-0.422,7.161,525.016,39.481,Storm
SITE0025,2026-05-11 15:00:00,17.656,7.831,437.736,66.824,Rain
SITE0025,2026-05-11 16:00:00,22.581,4.144,846.219,48.236,Clear
SITE0025,2026-05-11 17:00:00,23.639,0.019,154.207,65.509,Clear
SITE0025,2026-05-11 18:00:00,9.914,2.996,804.096,52.287,Clear
SITE0025,2026-05-11 19:00:00,34.795,5.474,807.258,58.889,Cloudy
SITE0025,2026-05-11 20:00:00,23.057,6.865,359.015,48.172,Cloudy
SITE0025,2026-05-11 21:00:00,27.209,9.933,0.0,90.201,Rain
SITE0025,2026-05-11 22:00:00,1.398,7.243,0.0,53.327,Clear
SITE0025,2026-05-11 23:00:00,16.477,11.462,299.492,64.012,Clear
SITE0025,2026-05-12 00:00:00,1.573,6.995,150.26,48.242,Rain
SITE0025,2026-05-12 01:00:00,20.917,5.455,139.433,50.952,Storm
SITE0025,2026-05-12 02:00:00,15.628,9.701,0.0,43.699,Clear
SITE0025,2026-05-12 03:00:00,14.099,6.107,163.003,59.055,Clear
SITE0025,2026-05-12 04:00:00,13.866,3.325,101.306,54.608,Storm
SITE0025,2026-05-12 05:00:00,12.557,4.618,119.692,77.492,Rain
SITE0025,2026-05-12 06:00:00,18.548,5.369,566.465,90.333,Clear
SITE0025,2026-05-12 07:00:00,7.651,5.3,611.72,34.363,Clear
SITE0025,2026-05-12 08:00:00,14.795,4.654,347.395,82.555,Cloudy
SITE0025,2026-05-12 09:00:00,16.236,6.304,739.073,28.932,Cloudy
SITE0025,2026-05-12 10:00:00,16.762,4.975,218.874,67.172,Storm
SITE0025,2026-05-12 11:00:00,11.63,0.321,341.848,20.964,Clear
SITE0025,2026-05-12 12:00:00,37.906,7.168,711.509,57.404,Cloudy
SITE0025,2026-05-12 13:00:00,22.901,2.013,428.0,37.907,Snow
SITE0025,2026-05-12 14:00:00,11.274,7.817,558.563,30.921,Snow
SITE0025,2026-05-12 15:00:00,33.274,7.211,561.529,95.968,Storm
SITE0025,2026-05-12 16:00:00,13.249,7.055,525.492,44.885,Cloudy
SITE0025,2026-05-12 17:00:00,-4.582,3.302,376.367,31.757,Cloudy
SITE0025,2026-05-12 18:00:00,16.278,5.832,928.022,70.912,Storm
SITE0025,2026-05-12 19:00:00,13.535,7.585,216.537,39.967,Cloudy
SITE0025,2026-05-12 20:00:00,19.202,2.571,138.932,73.586,Clear
SITE0025,2026-05-12 21:00:00,22.329,1.685,111.426,48.537,Snow
SITE0025,2026-05-12 22:00:00,18.5,0.843,0.0,88.953,Snow
SITE0025,2026-05-12 23:00:00,15.19,7.468,326.651,68.055,Clear
SITE0025,2026-05-13 00:00:00,14.889,6.551,0.0,77.178,Storm
SITE0025,2026-05-13 01:00:00,14.75,4.836,53.331,30.073,Cloudy
SITE0025,2026-05-13 02:00:00,24.934,5.171,183.907,64.679,Snow
SITE0025,2026-05-13 03:00:00,5.333,7.105,58.529,75.345,Rain
SITE0025,2026-05-13 04:00:00,17.664,0.848,76.575,67.863,Storm
SITE0025,2026-05-13 05:00:00,6.984,1.149,0.0,63.871,Rain
SITE0025,2026-05-13 06:00:00,39.064,5.855,476.646,53.798,Clear
SITE0025,2026-05-13 07:00:00,13.509,6.159,448.266,92.459,Storm
SITE0025,2026-05-13 08:00:00,25.704,6.641,916.875,85.81,Storm
SITE0025,2026-05-13 09:00:00,21.778,6.935,542.179,71.851,Storm
SITE0025,2026-05-13 10:00:00,20.419,9.581,905.582,46.198,Cloudy
SITE0025,2026-05-13 11:00:00,15.674,6.772,533.588,62.394,Clear
SITE0025,2026-05-13 12:00:00,11.667,5.131,754.733,67.034,Clear
SITE0025,2026-05-13 13:00:00,20.354,8.032,357.778,77.775,Clear
SITE0025,2026-05-13 14:00:00,6.864,3.832,597.136,56.243,Clear
SITE0025,2026-05-13 15:00:00,23.261,6.418,799.355,71.607,Cloudy
SITE0025,2026-05-13 16:00:00,16.35,6.291,512.553,25.459,Rain
SITE0025,2026-05-13 17:00:00,33.172,7.23,634.689,71.745,Cloudy
SITE0025,2026-05-13 18:00:00,6.136,5.236,563.604,53.43,Cloudy
SITE0025,2026-05-13 19:00:00,19.502,1.596,678.756,37.98,Clear
SITE0025,2026-05-13 20:00:00,11.063,4.922,0.0,56.917,Rain
SITE0025,2026-05-13 21:00:00,17.311,9.833,74.319,47.755,Clear
SITE0025,2026-05-13 22:00:00,1.302,6.906,310.067,67.709,Rain
SITE0025,2026-05-13 23:00:00,20.361,6.475,326.167,58.828,Storm
SITE0025,2026-05-14 00:00:00,32.244,5.182,78.81,59.097,Storm
SITE0025,2026-05-14 01:00:00,16.194,7.015,53.077,17.892,Clear
SITE0025,2026-05-14 02:00:00,8.345,5.785,119.367,44.026,Snow
SITE0025,2026-05-14 03:00:00,15.648,7.581,121.107,52.714,Snow
SITE0025,2026-05-14 04:00:00,19.924,4.859,0.0,88.969,Clear
SITE0025,2026-05-14 05:00:00,25.284,9.693,0.0,16.55,Storm
SITE0025,2026-05-14 06:00:00,29.019,5.445,219.504,24.615,Storm
SITE0025,2026-05-14 07:00:00,28.119,2.671,518.115,51.376,Clear
SITE0025,2026-05-14 08:00:00,28.1,7.682,787.294,36.78,Snow
SITE0025,2026-05-14 09:00:00,25.672,4.299,910.061,59.967,Rain
SITE0025,2026-05-14 10:00:00,15.273,9.989,815.79,29.017,Clear
SITE0025,2026-05-14 11:00:00,25.943,7.335,790.003,78.006,Clear
SITE0025,2026-05-14 12:00:00,20.181,4.583,1074.18,45.887,Snow
SITE0025,2026-05-14 13:00:00,25.835,3.397,849.938,68.431,Clear
SITE0025,2026-05-14 14:00:00,9.871,8.247,505.189,64.71,Cloudy
SITE0025,2026-05-14 15:00:00,12.794,8.518,363.45,64.055,Storm
SITE0025,2026-05-14 16:00:00,13.764,8.533,721.537,73.408,Snow
SITE0025,2026-05-14 17:00:00,17.703,7.052,597.202,10.0,Cloudy
SITE0025,2026-05-14 18:00:00,13.838,3.576,554.345,59.475,Clear
SITE0025,2026-05-14 19:00:00,16.859,4.013,584.948,62.432,Clear
SITE0025,2026-05-14 20:00:00,22.916,10.317,100.539,59.581,Snow
SITE0025,2026-05-14 21:00:00,11.872,10.565,50.211,51.519,Clear
SITE0025,2026-05-14 22:00:00,27.185,7.17,0.0,43.327,Cloudy
SITE0025,2026-05-14 23:00:00,24.643,2.984,0.0,20.265,Clear
SITE0025,2026-05-15 00:00:00,7.812,10.878,44.133,67.834,Clear
SITE0025,2026-05-15 01:00:00,28.725,11.062,0.0,40.375,Storm
SITE0025,2026-05-15 02:00:00,28.776,6.497,0.0,31.369,Clear
SITE0025,2026-05-15 03:00:00,22.236,6.483,146.229,78.287,Cloudy
SITE0025,2026-05-15 04:00:00,38.342,9.444,58.33,69.621,Clear
SITE0025,2026-05-15 05:00:00,12.785,7.981,0.0,51.965,Snow
SITE0025,2026-05-15 06:00:00,20.929,7.752,574.421,35.098,Rain
SITE0025,2026-05-15 07:00:00,0.831,5.908,751.696,66.335,Clear
SITE0025,2026-05-15 08:00:00,20.709,4.382,561.26,56.277,Rain
