generation_id,site_id,reading_ts,generation_mw,available_capacity_mw,curtailment_mw,source_system,reading_date
GEN0000020283,SITE0022,2026-05-23 02:00:00,0.0,72.4535,2.1807,scada,2026-05-23
GEN0000020284,SITE0022,2026-05-23 03:00:00,0.0,76.0232,1.802,scada,2026-05-23
GEN0000020285,SITE0022,2026-05-23 04:00:00,0.0,75.9603,1.0398,scada,2026-05-23
GEN0000020286,SITE0022,2026-05-23 05:00:00,10.3872,76.0583,1.3517,scada,2026-05-23
GEN0000020287,SITE0022,2026-05-23 06:00:00,4.713,75.9222,0.0,scada,2026-05-23
GEN0000020288,SITE0022,2026-05-23 07:00:00,52.2512,78.4531,2.1688,scada,2026-05-23
GEN0000020289,SITE0022,2026-05-23 08:00:00,71.4775,76.027,0.4775,scada,2026-05-23
GEN0000020290,SITE0022,2026-05-23 09:00:00,56.1563,79.0586,0.713,scada,2026-05-23
GEN0000020291,SITE0022,2026-05-23 10:00:00,65.1829,78.1683,0.0,scada,2026-05-23
GEN0000020292,SITE0022,2026-05-23 11:00:00,70.64,76.3841,1.7223,scada,2026-05-23
GEN0000020293,SITE0022,2026-05-23 12:00:00,31.4406,74.1445,0.0645,scada,2026-05-23
GEN0000020294,SITE0022,2026-05-23 13:00:00,80.359,77.4038,0.4463,scada,2026-05-23
GEN0000020295,SITE0022,2026-05-23 14:00:00,55.8267,72.8679,1.4098,scada,2026-05-23
GEN0000020296,SITE0022,2026-05-23 15:00:00,27.2764,80.208,0.6692,scada,2026-05-23
GEN0000020297,SITE0022,2026-05-23 16:00:00,64.7784,74.9889,1.1982,scada,2026-05-23
GEN0000020298,SITE0022,2026-05-23 17:00:00,76.0142,75.1464,0.4951,scada,2026-05-23
GEN0000020299,SITE0022,2026-05-23 18:00:00,52.5958,73.203,2.5853,scada,2026-05-23
GEN0000020300,SITE0022,2026-05-23 19:00:00,0.0,78.1785,0.4295,scada,2026-05-23
GEN0000020301,SITE0022,2026-05-23 20:00:00,0.0,73.5926,1.1752,scada,2026-05-23
GEN0000020302,SITE0022,2026-05-23 21:00:00,25.9435,79.2746,0.5614,scada,2026-05-23
GEN0000020303,SITE0022,2026-05-23 22:00:00,14.359,79.3998,1.9339,scada,2026-05-23
GEN0000020304,SITE0022,2026-05-23 23:00:00,4.4719,78.4654,1.6521,scada,2026-05-23
GEN0000020305,SITE0022,2026-05-24 00:00:00,0.0,73.1728,0.0,scada,2026-05-24
GEN0000020306,SITE0022,2026-05-24 01:00:00,7.7285,75.7254,0.0,scada,2026-05-24
GEN0000020307,SITE0022,2026-05-24 02:00:00,2.3852,79.7858,1.7431,scada,2026-05-24
GEN0000020308,SITE0022,2026-05-24 03:00:00,0.0,78.3387,2.1536,scada,2026-05-24
GEN0000020309,SITE0022,2026-05-24 04:00:00,1.1903,77.6197,1.2438,scada,2026-05-24
GEN0000020310,SITE0022,2026-05-24 05:00:00,0.0,74.6679,0.0,scada,2026-05-24
GEN0000020311,SITE0022,2026-05-24 06:00:00,0.0,72.8424,0.8458,scada,2026-05-24
GEN0000020312,SITE0022,2026-05-24 07:00:00,58.2006,72.5603,2.4849,scada,2026-05-24
GEN0000020313,SITE0022,2026-05-24 08:00:00,64.4351,71.2818,3.0209,scada,2026-05-24
GEN0000020314,SITE0022,2026-05-24 09:00:00,23.0432,77.2635,1.5298,scada,2026-05-24
GEN0000020315,SITE0022,2026-05-24 10:00:00,80.359,74.6851,1.4151,scada,2026-05-24
GEN0000020316,SITE0022,2026-05-24 11:00:00,64.8935,78.6669,0.0,scada,2026-05-24
GEN0000020317,SITE0022,2026-05-24 12:00:00,71.7028,80.1271,0.0,scada,2026-05-24
GEN0000020318,SITE0022,2026-05-24 13:00:00,51.6217,78.8177,1.847,scada,2026-05-24
GEN0000020319,SITE0022,2026-05-24 14:00:00,67.6024,72.0599,0.0,scada,2026-05-24
GEN0000020320,SITE0022,2026-05-24 15:00:00,64.4396,80.0141,0.0,scada,2026-05-24
GEN0000020321,SITE0022,2026-05-24 16:00:00,62.2482,73.8835,1.4493,scada,2026-05-24
GEN0000020322,SITE0022,2026-05-24 17:00:00,36.3961,76.2052,1.7707,scada,2026-05-24
GEN0000020323,SITE0022,2026-05-24 18:00:00,42.0885,76.9294,0.0,scada,2026-05-24
GEN0000020324,SITE0022,2026-05-24 19:00:00,0.0,73.9985,1.7762,scada,2026-05-24
GEN0000020325,SITE0022,2026-05-24 20:00:00,3.9362,75.6069,0.0,scada,2026-05-24
GEN0000020326,SITE0022,2026-05-24 21:00:00,0.0,73.0095,0.0,scada,2026-05-24
GEN0000020327,SITE0022,2026-05-24 22:00:00,2.8183,72.1223,2.0294,scada,2026-05-24
GEN0000020328,SITE0022,2026-05-24 23:00:00,9.9966,76.5333,0.4076,scada,2026-05-24
GEN0000020329,SITE0022,2026-05-25 00:00:00,0.0,78.0042,0.0903,scada,2026-05-25
GEN0000020330,SITE0022,2026-05-25 01:00:00,23.493,76.24,1.7287,scada,2026-05-25
GEN0000020331,SITE0022,2026-05-25 02:00:00,3.9889,79.83,0.0,scada,2026-05-25
GEN0000020332,SITE0022,2026-05-25 03:00:00,13.5482,77.0154,0.8492,scada,2026-05-25
GEN0000020333,SITE0022,2026-05-25 04:00:00,8.4997,74.4652,0.8897,scada,2026-05-25
GEN0000020334,SITE0022,2026-05-25 05:00:00,0.0,76.9946,0.0,scada,2026-05-25
GEN0000020335,SITE0022,2026-05-25 06:00:00,0.0,74.5447,0.9935,scada,2026-05-25
GEN0000020336,SITE0022,2026-05-25 07:00:00,68.1836,76.4976,0.0634,scada,2026-05-25
GEN0000020337,SITE0022,2026-05-25 08:00:00,60.4731,77.2254,0.0,scada,2026-05-25
GEN0000020338,SITE0022,2026-05-25 09:00:00,51.5103,80.2246,1.4892,scada,2026-05-25
GEN0000020339,SITE0022,2026-05-25 10:00:00,68.6053,80.1639,0.0,scada,2026-05-25
GEN0000020340,SITE0022,2026-05-25 11:00:00,74.4969,74.9309,2.9635,scada,2026-05-25
GEN0000020341,SITE0022,2026-05-25 12:00:00,73.6989,75.4478,0.2489,scada,2026-05-25
GEN0000020342,SITE0022,2026-05-25 13:00:00,57.379,71.052,0.1539,scada,2026-05-25
GEN0000020343,SITE0022,2026-05-25 14:00:00,60.7553,78.0237,1.5021,scada,2026-05-25
GEN0000020344,SITE0022,2026-05-25 15:00:00,57.0267,79.0423,0.8507,scada,2026-05-25
GEN0000020345,SITE0022,2026-05-25 16:00:00,58.2369,72.8337,0.1524,scada,2026-05-25
GEN0000020346,SITE0022,2026-05-25 17:00:00,62.9385,76.7149,3.893,scada,2026-05-25
GEN0000020347,SITE0022,2026-05-25 18:00:00,74.233,72.3195,1.0387,scada,2026-05-25
GEN0000020348,SITE0022,2026-05-25 19:00:00,0.0,72.4158,0.2158,scada,2026-05-25
GEN0000020349,SITE0022,2026-05-25 20:00:00,7.9095,71.6941,1.4085,scada,2026-05-25
GEN0000020350,SITE0022,2026-05-25 21:00:00,7.5619,75.5478,0.7786,scada,2026-05-25
GEN0000020351,SITE0022,2026-05-25 22:00:00,0.0,76.9413,0.0,scada,2026-05-25
GEN0000020352,SITE0022,2026-05-25 23:00:00,0.0,72.9608,0.0,scada,2026-05-25
GEN0000020353,SITE0022,2026-05-26 00:00:00,0.0,71.2214,0.7285,scada,2026-05-26
GEN0000020354,SITE0022,2026-05-26 01:00:00,0.0,79.3065,2.0158,scada,2026-05-26
GEN0000020355,SITE0022,2026-05-26 02:00:00,1.0013,75.9099,0.6384,scada,2026-05-26
GEN0000020356,SITE0022,2026-05-26 03:00:00,3.1046,79.9987,0.0,scada,2026-05-26
GEN0000020357,SITE0022,2026-05-26 04:00:00,10.9435,77.3756,1.0542,scada,2026-05-26
GEN0000020358,SITE0022,2026-05-26 05:00:00,11.9958,74.1521,0.0,scada,2026-05-26
GEN0000020359,SITE0022,2026-05-26 06:00:00,24.4223,76.6415,0.7973,scada,2026-05-26
GEN0000020360,SITE0022,2026-05-26 07:00:00,52.0611,75.9168,0.0,scada,2026-05-26
GEN0000020361,SITE0022,2026-05-26 08:00:00,29.2891,77.5159,0.0,scada,2026-05-26
GEN0000020362,SITE0022,2026-05-26 09:00:00,47.2451,76.9028,0.0,scada,2026-05-26
GEN0000020363,SITE0022,2026-05-26 10:00:00,80.359,72.1305,0.0,scada,2026-05-26
GEN0000020364,SITE0022,2026-05-26 11:00:00,60.6352,73.5538,0.344,scada,2026-05-26
GEN0000020365,SITE0022,2026-05-26 12:00:00,80.359,74.285,0.79,scada,2026-05-26
GEN0000020366,SITE0022,2026-05-26 13:00:00,68.6797,71.7573,0.4884,scada,2026-05-26
GEN0000020367,SITE0022,2026-05-26 14:00:00,61.4648,79.5475,1.5523,scada,2026-05-26
GEN0000020368,SITE0022,2026-05-26 15:00:00,54.34,72.3181,0.0,scada,2026-05-26
GEN0000020369,SITE0022,2026-05-26 16:00:00,56.0582,73.0018,1.0861,scada,2026-05-26
GEN0000020370,SITE0022,2026-05-26 17:00:00,48.2908,74.1477,0.0,scada,2026-05-26
GEN0000020371,SITE0022,2026-05-26 18:00:00,69.7653,75.9113,3.6781,scada,2026-05-26
GEN0000020372,SITE0022,2026-05-26 19:00:00,0.0,73.6202,2.0898,scada,2026-05-26
GEN0000020373,SITE0022,2026-05-26 20:00:00,0.0,74.5878,0.0074,scada,2026-05-26
GEN0000020374,SITE0022,2026-05-26 21:00:00,29.0993,77.7906,1.4574,scada,2026-05-26
GEN0000020375,SITE0022,2026-05-26 22:00:00,0.0,76.108,2.2231,scada,2026-05-26
GEN0000020376,SITE0022,2026-05-26 23:00:00,2.3997,73.9219,0.2488,scada,2026-05-26
GEN0000020377,SITE0022,2026-05-27 00:00:00,2.6593,78.1166,0.0,scada,2026-05-27
GEN0000020378,SITE0022,2026-05-27 01:00:00,11.3819,73.9081,0.3798,scada,2026-05-27
GEN0000020379,SITE0022,2026-05-27 02:00:00,16.668,71.6778,0.7918,scada,2026-05-27
GEN0000020380,SITE0022,2026-05-27 03:00:00,3.7315,76.9885,0.3646,scada,2026-05-27
GEN0000020381,SITE0022,2026-05-27 04:00:00,0.0,79.54,0.1541,scada,2026-05-27
GEN0000020382,SITE0022,2026-05-27 05:00:00,2.7546,73.855,1.0231,scada,2026-05-27
GEN0000020383,SITE0022,2026-05-27 06:00:00,14.7577,75.6887,0.653,scada,2026-05-27
GEN0000020384,SITE0022,2026-05-27 07:00:00,45.2453,79.4836,0.0,scada,2026-05-27
GEN0000020385,SITE0022,2026-05-27 08:00:00,80.359,72.8592,0.0,scada,2026-05-27
GEN0000020386,SITE0022,2026-05-27 09:00:00,54.4598,75.0429,0.3515,scada,2026-05-27
GEN0000020387,SITE0022,2026-05-27 10:00:00,57.1553,75.0167,0.0,scada,2026-05-27
GEN0000020388,SITE0022,2026-05-27 11:00:00,67.7137,77.4559,0.0,scada,2026-05-27
GEN0000020389,SITE0022,2026-05-27 12:00:00,57.6652,74.8481,0.0,scada,2026-05-27
GEN0000020390,SITE0022,2026-05-27 13:00:00,80.359,72.0076,0.2903,scada,2026-05-27
GEN0000020391,SITE0022,2026-05-27 14:00:00,66.9335,79.4573,2.1479,scada,2026-05-27
GEN0000020392,SITE0022,2026-05-27 15:00:00,57.2035,76.6419,2.0319,scada,2026-05-27
GEN0000020393,SITE0022,2026-05-27 16:00:00,53.1863,75.8552,3.3441,scada,2026-05-27
GEN0000020394,SITE0022,2026-05-27 17:00:00,69.7532,75.7798,0.3342,scada,2026-05-27
GEN0000020395,SITE0022,2026-05-27 18:00:00,70.4451,72.6348,1.144,scada,2026-05-27
GEN0000020396,SITE0022,2026-05-27 19:00:00,8.6249,76.9327,0.4586,scada,2026-05-27
GEN0000020397,SITE0022,2026-05-27 20:00:00,0.0,78.0844,0.8469,scada,2026-05-27
GEN0000020398,SITE0022,2026-05-27 21:00:00,0.0,72.4999,0.318,scada,2026-05-27
GEN0000020399,SITE0022,2026-05-27 22:00:00,0.0,77.6318,1.3961,scada,2026-05-27
GEN0000020400,SITE0022,2026-05-27 23:00:00,17.5304,79.8073,1.9072,scada,2026-05-27
GEN0000020401,SITE0022,2026-05-28 00:00:00,0.0,76.0457,0.6133,scada,2026-05-28
GEN0000020402,SITE0022,2026-05-28 01:00:00,19.9465,71.172,0.0,scada,2026-05-28
GEN0000020403,SITE0022,2026-05-28 02:00:00,4.2872,72.3191,0.0,scada,2026-05-28
GEN0000020404,SITE0022,2026-05-28 03:00:00,4.7494,79.0161,1.6613,scada,2026-05-28
GEN0000020405,SITE0022,2026-05-28 04:00:00,8.3508,71.3098,1.2213,scada,2026-05-28
GEN0000020406,SITE0022,2026-05-28 05:00:00,2.9265,71.71,1.2423,scada,2026-05-28
GEN0000020407,SITE0022,2026-05-28 06:00:00,14.4807,78.9389,0.0,scada,2026-05-28
GEN0000020408,SITE0022,2026-05-28 07:00:00,43.3002,71.8035,0.3303,scada,2026-05-28
GEN0000020409,SITE0022,2026-05-28 08:00:00,68.9168,76.1148,0.0,scada,2026-05-28
GEN0000020410,SITE0022,2026-05-28 09:00:00,60.5802,73.062,0.7616,scada,2026-05-28
GEN0000020411,SITE0022,2026-05-28 10:00:00,20.9356,72.2359,0.3714,scada,2026-05-28
GEN0000020412,SITE0022,2026-05-28 11:00:00,63.3521,75.0844,0.0,scada,2026-05-28
GEN0000020413,SITE0022,2026-05-28 12:00:00,43.8678,72.6032,0.8884,scada,2026-05-28
GEN0000020414,SITE0022,2026-05-28 13:00:00,50.1751,72.1726,1.4839,scada,2026-05-28
GEN0000020415,SITE0022,2026-05-28 14:00:00,67.3893,76.2089,1.7714,scada,2026-05-28
GEN0000020416,SITE0022,2026-05-28 15:00:00,25.401,74.0138,2.7435,scada,2026-05-28
GEN0000020417,SITE0022,2026-05-28 16:00:00,55.2969,78.0924,0.0,scada,2026-05-28
GEN0000020418,SITE0022,2026-05-28 17:00:00,76.5568,75.1833,0.0,scada,2026-05-28
GEN0000020419,SITE0022,2026-05-28 18:00:00,51.3573,72.4389,0.1852,scada,2026-05-28
GEN0000020420,SITE0022,2026-05-28 19:00:00,0.0,71.409,0.0,scada,2026-05-28
GEN0000020421,SITE0022,2026-05-28 20:00:00,1.7175,72.9453,0.9179,scada,2026-05-28
GEN0000020422,SITE0022,2026-05-28 21:00:00,8.9439,74.5773,1.5855,scada,2026-05-28
GEN0000020423,SITE0022,2026-05-28 22:00:00,0.3381,72.7929,0.0,scada,2026-05-28
GEN0000020424,SITE0022,2026-05-28 23:00:00,9.7469,75.1839,0.8606,scada,2026-05-28
GEN0000020425,SITE0022,2026-05-29 00:00:00,0.0,73.4999,1.7346,scada,2026-05-29
GEN0000020426,SITE0022,2026-05-29 01:00:00,0.0,72.0972,0.3212,scada,2026-05-29
GEN0000020427,SITE0022,2026-05-29 02:00:00,0.0,73.3547,0.8461,scada,2026-05-29
GEN0000020428,SITE0022,2026-05-29 03:00:00,18.4576,79.3047,1.0496,scada,2026-05-29
GEN0000020429,SITE0022,2026-05-29 04:00:00,19.1273,71.4803,0.0,scada,2026-05-29
GEN0000020430,SITE0022,2026-05-29 05:00:00,9.8354,71.8052,0.0,scada,2026-05-29
GEN0000020431,SITE0022,2026-05-29 06:00:00,0.0,71.6497,2.6102,scada,2026-05-29
GEN0000020432,SITE0022,2026-05-29 07:00:00,53.5457,73.8965,0.0,scada,2026-05-29
GEN0000020433,SITE0022,2026-05-29 08:00:00,60.7448,76.285,0.7322,scada,2026-05-29
GEN0000020434,SITE0022,2026-05-29 09:00:00,75.8855,71.4671,0.8852,scada,2026-05-29
GEN0000020435,SITE0022,2026-05-29 10:00:00,58.617,71.5956,2.7856,scada,2026-05-29
GEN0000020436,SITE0022,2026-05-29 11:00:00,67.449,71.4933,0.7533,scada,2026-05-29
GEN0000020437,SITE0022,2026-05-29 12:00:00,66.2928,79.3462,0.7509,scada,2026-05-29
GEN0000020438,SITE0022,2026-05-29 13:00:00,22.2501,76.1191,2.8629,scada,2026-05-29
GEN0000020439,SITE0022,2026-05-29 14:00:00,64.3721,75.1185,1.6872,scada,2026-05-29
GEN0000020440,SITE0022,2026-05-29 15:00:00,53.7649,73.0047,0.1254,scada,2026-05-29
GEN0000020441,SITE0022,2026-05-29 16:00:00,65.994,72.7801,0.0,scada,2026-05-29
GEN0000020442,SITE0022,2026-05-29 17:00:00,21.0799,72.8229,0.1654,scada,2026-05-29
GEN0000020443,SITE0022,2026-05-29 18:00:00,49.9589,73.1186,1.5932,scada,2026-05-29
GEN0000020444,SITE0022,2026-05-29 19:00:00,0.0,71.139,1.1266,scada,2026-05-29
GEN0000020445,SITE0022,2026-05-29 20:00:00,5.7393,70.867,1.1639,scada,2026-05-29
GEN0000020446,SITE0022,2026-05-29 21:00:00,11.7623,75.6058,0.0,scada,2026-05-29
GEN0000020447,SITE0022,2026-05-29 22:00:00,2.8392,71.205,0.7967,scada,2026-05-29
GEN0000020448,SITE0022,2026-05-29 23:00:00,0.0,73.1379,1.8034,scada,2026-05-29
GEN0000020449,SITE0022,2026-05-30 00:00:00,1.1461,72.4749,3.2646,scada,2026-05-30
GEN0000020450,SITE0022,2026-05-30 01:00:00,0.8879,76.8155,0.0,scada,2026-05-30
GEN0000020451,SITE0022,2026-05-30 02:00:00,17.0081,74.6754,1.6667,scada,2026-05-30
GEN0000020452,SITE0022,2026-05-30 03:00:00,2.5076,79.8235,2.1321,scada,2026-05-30
GEN0000020453,SITE0022,2026-05-30 04:00:00,0.0,79.3578,0.0,scada,2026-05-30
GEN0000020454,SITE0022,2026-05-30 05:00:00,18.0578,79.2132,0.0,scada,2026-05-30
GEN0000020455,SITE0022,2026-05-30 06:00:00,14.0191,75.188,0.0,scada,2026-05-30
GEN0000020456,SITE0022,2026-05-30 07:00:00,59.4472,77.318,0.4126,scada,2026-05-30
GEN0000020457,SITE0022,2026-05-30 08:00:00,56.967,71.352,0.6908,scada,2026-05-30
GEN0000020458,SITE0022,2026-05-30 09:00:00,62.2326,79.8566,1.9883,scada,2026-05-30
GEN0000020459,SITE0022,2026-05-30 10:00:00,57.9848,79.0093,1.1325,scada,2026-05-30
GEN0000020460,SITE0022,2026-05-30 11:00:00,69.5831,75.9687,0.0,scada,2026-05-30
GEN0000020461,SITE0022,2026-05-30 12:00:00,55.0378,80.1449,2.3873,scada,2026-05-30
GEN0000020462,SITE0022,2026-05-30 13:00:00,50.066,77.9149,0.0,scada,2026-05-30
GEN0000020463,SITE0022,2026-05-30 14:00:00,60.8991,70.7573,2.0217,scada,2026-05-30
GEN0000020464,SITE0022,2026-05-30 15:00:00,52.6104,77.7039,0.0,scada,2026-05-30
GEN0000020465,SITE0022,2026-05-30 16:00:00,41.7575,79.5383,1.7735,scada,2026-05-30
GEN0000020466,SITE0022,2026-05-30 17:00:00,65.1468,77.8203,0.0,scada,2026-05-30
GEN0000020467,SITE0022,2026-05-30 18:00:00,47.2665,74.0916,1.5153,scada,2026-05-30
GEN0000020468,SITE0022,2026-05-30 19:00:00,0.0,78.0641,0.9768,scada,2026-05-30
GEN0000020469,SITE0022,2026-05-30 20:00:00,6.69,73.2744,0.0,scada,2026-05-30
GEN0000020470,SITE0022,2026-05-30 21:00:00,0.0,75.3004,0.9249,scada,2026-05-30
GEN0000020471,SITE0022,2026-05-30 22:00:00,0.0,75.5397,0.2304,scada,2026-05-30
GEN0000020472,SITE0022,2026-05-30 23:00:00,3.9886,71.367,0.0,scada,2026-05-30
GEN0000020473,SITE0022,2026-05-31 00:00:00,0.0,77.062,0.0,scada,2026-05-31
GEN0000020474,SITE0022,2026-05-31 01:00:00,1.8164,75.7772,0.5826,scada,2026-05-31
GEN0000020475,SITE0022,2026-05-31 02:00:00,0.0,77.9854,1.4022,scada,2026-05-31
GEN0000020476,SITE0022,2026-05-31 03:00:00,1.4802,80.3096,1.7914,scada,2026-05-31
GEN0000020477,SITE0022,2026-05-31 04:00:00,0.0,72.899,1.775,scada,2026-05-31
GEN0000020478,SITE0022,2026-05-31 05:00:00,0.0,71.582,0.0215,scada,2026-05-31
GEN0000020479,SITE0022,2026-05-31 06:00:00,5.586,71.1358,0.2543,scada,2026-05-31
GEN0000020480,SITE0022,2026-05-31 07:00:00,63.5821,77.3568,1.0511,scada,2026-05-31
GEN0000020481,SITE0022,2026-05-31 08:00:00,36.6754,79.1487,0.0847,scada,2026-05-31
GEN0000020482,SITE0022,2026-05-31 09:00:00,80.3223,80.3294,0.4606,scada,2026-05-31
GEN0000020483,SITE0022,2026-05-31 10:00:00,78.3431,75.7277,1.3036,scada,2026-05-31
GEN0000020484,SITE0022,2026-05-31 11:00:00,80.359,72.0107,0.9912,scada,2026-05-31
GEN0000020485,SITE0022,2026-05-31 12:00:00,72.2665,71.9266,0.0,scada,2026-05-31
GEN0000020486,SITE0022,2026-05-31 13:00:00,70.9348,79.128,1.9448,scada,2026-05-31
GEN0000020487,SITE0022,2026-05-31 14:00:00,55.8635,71.3173,0.3329,scada,2026-05-31
GEN0000020488,SITE0022,2026-05-31 15:00:00,65.2321,73.2447,0.0,scada,2026-05-31
GEN0000020489,SITE0022,2026-05-31 16:00:00,64.7362,72.0704,0.2443,scada,2026-05-31
GEN0000020490,SITE0022,2026-05-31 17:00:00,47.1729,70.9257,2.9131,scada,2026-05-31
GEN0000020491,SITE0022,2026-05-31 18:00:00,64.6241,79.7155,0.2616,scada,2026-05-31
GEN0000020492,SITE0022,2026-05-31 19:00:00,9.6179,77.3561,1.7301,scada,2026-05-31
GEN0000020493,SITE0022,2026-05-31 20:00:00,4.6094,80.1989,0.0,scada,2026-05-31
GEN0000020494,SITE0022,2026-05-31 21:00:00,10.545,80.3143,1.4044,scada,2026-05-31
GEN0000020495,SITE0022,2026-05-31 22:00:00,0.0,78.0427,0.0,scada,2026-05-31
GEN0000020496,SITE0022,2026-05-31 23:00:00,4.5679,77.105,0.8348,scada,2026-05-31
GEN0000020497,SITE0023,2026-04-01 00:00:00,13.7778,61.8201,0.1716,scada,2026-04-01
GEN0000020498,SITE0023,2026-04-01 01:00:00,-42.9663,59.8156,1.7811,scada,2026-04-01
GEN0000020499,SITE0023,2026-04-01 02:00:00,-11.0574,65.2322,0.0899,scada,2026-04-01
GEN0000020500,SITE0023,2026-04-01 03:00:00,-4.4519,60.7772,0.6222,scada,2026-04-01
GEN0000020501,SITE0023,2026-04-01 04:00:00,47.7348,67.2366,2.6495,scada,2026-04-01
GEN0000020502,SITE0023,2026-04-01 05:00:00,28.5818,62.1441,0.2591,scada,2026-04-01
GEN0000020503,SITE0023,2026-04-01 06:00:00,17.3535,64.5181,2.8875,scada,2026-04-01
GEN0000020504,SITE0023,2026-04-01 07:00:00,-8.8025,61.1021,0.0,scada,2026-04-01
GEN0000020505,SITE0023,2026-04-01 08:00:00,-18.5851,66.4082,1.6538,scada,2026-04-01
GEN0000020506,SITE0023,2026-04-01 09:00:00,-2.6291,64.5252,1.8269,scada,2026-04-01
GEN0000020507,SITE0023,2026-04-01 10:00:00,5.6416,62.6465,1.4885,scada,2026-04-01
GEN0000020508,SITE0023,2026-04-01 11:00:00,6.5654,66.6201,0.0,scada,2026-04-01
GEN0000020509,SITE0023,2026-04-01 12:00:00,28.2427,60.1968,1.0111,scada,2026-04-01
GEN0000020510,SITE0023,2026-04-01 13:00:00,27.4115,61.4224,1.2139,scada,2026-04-01
GEN0000020511,SITE0023,2026-04-01 14:00:00,32.5508,64.7545,2.5821,scada,2026-04-01
GEN0000020512,SITE0023,2026-04-01 15:00:00,4.3113,64.0393,2.8875,scada,2026-04-01
GEN0000020513,SITE0023,2026-04-01 16:00:00,7.8152,60.6016,0.0,scada,2026-04-01
GEN0000020514,SITE0023,2026-04-01 17:00:00,-1.4438,61.9142,0.0,scada,2026-04-01
GEN0000020515,SITE0023,2026-04-01 18:00:00,4.63,66.8884,3.1019,scada,2026-04-01
GEN0000020516,SITE0023,2026-04-01 19:00:00,-7.2647,61.8294,0.0,scada,2026-04-01
GEN0000020517,SITE0023,2026-04-01 20:00:00,30.8286,60.5002,0.0,scada,2026-04-01
GEN0000020518,SITE0023,2026-04-01 21:00:00,6.9606,62.1729,0.1395,scada,2026-04-01
GEN0000020519,SITE0023,2026-04-01 22:00:00,0.6261,59.4315,0.0,scada,2026-04-01
GEN0000020520,SITE0023,2026-04-01 23:00:00,-39.158,64.6171,1.5141,scada,2026-04-01
GEN0000020521,SITE0023,2026-04-02 00:00:00,-34.6742,66.9785,0.0,scada,2026-04-02
GEN0000020522,SITE0023,2026-04-02 01:00:00,13.4232,62.8373,3.0668,scada,2026-04-02
GEN0000020523,SITE0023,2026-04-02 02:00:00,-8.6642,61.3742,1.218,scada,2026-04-02
GEN0000020524,SITE0023,2026-04-02 03:00:00,6.7801,62.2533,1.1209,scada,2026-04-02
GEN0000020525,SITE0023,2026-04-02 04:00:00,7.4491,66.5002,0.0,scada,2026-04-02
GEN0000020526,SITE0023,2026-04-02 05:00:00,15.3619,65.3315,1.6782,scada,2026-04-02
GEN0000020527,SITE0023,2026-04-02 06:00:00,50.2697,59.4269,0.0,scada,2026-04-02
GEN0000020528,SITE0023,2026-04-02 07:00:00,-14.2149,59.4013,0.5135,scada,2026-04-02
GEN0000020529,SITE0023,2026-04-02 08:00:00,2.7605,65.1246,0.0,scada,2026-04-02
GEN0000020530,SITE0023,2026-04-02 09:00:00,-20.6739,66.5728,2.4222,scada,2026-04-02
GEN0000020531,SITE0023,2026-04-02 10:00:00,7.1818,64.1058,0.8472,scada,2026-04-02
GEN0000020532,SITE0023,2026-04-02 11:00:00,-5.7407,60.6363,2.2333,scada,2026-04-02
GEN0000020533,SITE0023,2026-04-02 12:00:00,-9.8787,63.5386,0.0,scada,2026-04-02
GEN0000020534,SITE0023,2026-04-02 13:00:00,-15.393,61.5394,1.5151,scada,2026-04-02
GEN0000020535,SITE0023,2026-04-02 14:00:00,19.5426,63.2937,0.0,scada,2026-04-02
GEN0000020536,SITE0023,2026-04-02 15:00:00,10.1432,64.0251,0.0,scada,2026-04-02
GEN0000020537,SITE0023,2026-04-02 16:00:00,-23.7398,65.938,1.8968,scada,2026-04-02
GEN0000020538,SITE0023,2026-04-02 17:00:00,19.3397,65.8373,1.6579,scada,2026-04-02
GEN0000020539,SITE0023,2026-04-02 18:00:00,10.1946,60.5386,0.7149,scada,2026-04-02
GEN0000020540,SITE0023,2026-04-02 19:00:00,13.1227,60.9421,0.0,scada,2026-04-02
GEN0000020541,SITE0023,2026-04-02 20:00:00,-8.3622,65.3261,2.3796,scada,2026-04-02
GEN0000020542,SITE0023,2026-04-02 21:00:00,11.2857,62.474,0.0,scada,2026-04-02
GEN0000020543,SITE0023,2026-04-02 22:00:00,-14.0454,65.6352,0.631,scada,2026-04-02
GEN0000020544,SITE0023,2026-04-02 23:00:00,-13.55,65.6615,4.0759,scada,2026-04-02
GEN0000020545,SITE0023,2026-04-03 00:00:00,-34.8852,59.9444,1.4844,scada,2026-04-03
GEN0000020546,SITE0023,2026-04-03 01:00:00,12.9078,60.6659,1.4899,scada,2026-04-03
GEN0000020547,SITE0023,2026-04-03 02:00:00,-11.1674,60.98,0.9137,scada,2026-04-03
GEN0000020548,SITE0023,2026-04-03 03:00:00,-27.4425,62.2214,0.5182,scada,2026-04-03
GEN0000020549,SITE0023,2026-04-03 04:00:00,-30.0398,66.5117,2.869,scada,2026-04-03
GEN0000020550,SITE0023,2026-04-03 05:00:00,-24.7826,65.2229,0.0259,scada,2026-04-03
GEN0000020551,SITE0023,2026-04-03 06:00:00,2.0634,64.7008,4.1133,scada,2026-04-03
GEN0000020552,SITE0023,2026-04-03 07:00:00,3.301,61.8757,0.0,scada,2026-04-03
GEN0000020553,SITE0023,2026-04-03 08:00:00,-7.818,66.2226,1.2323,scada,2026-04-03
