cdc_id,customer_id,effective_ts,operation,new_segment,new_credit_class,new_autopay_flag,change_reason,_ingested_at_utc,_source_file,_source_system
CCDC0000442,CUST00003609,2026-05-07 22:42:36,UPDATE,Consumer,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000443,CUST00001018,2026-04-22 08:42:33,UPDATE,Consumer,A,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000444,CUST00002433,2026-05-30 23:03:01,UPDATE,Consumer,B,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000445,CUST00000740,2026-04-30 16:21:31,UPDATE,Consumer,C,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000446,CUST00000762,2026-04-17 14:41:03,UPDATE,Small Business,A,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000447,CUST00002829,2026-04-17 04:05:01,UPDATE,Government,D,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000448,CUST00003940,2026-04-27 03:26:04,UPDATE,Consumer,B,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000449,CUST00000879,2026-04-11 09:18:28,UPDATE,Government,D,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000450,CUST00004487,2026-04-09 10:32:41,UPDATE,Government,D,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000451,CUST00003208,2026-04-15 18:31:06,UPDATE,Small Business,C,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000452,CUST00000953,2026-05-23 16:28:30,UPDATE,Enterprise,C,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000453,CUST00002577,2026-03-12 09:24:50,UPDATE,Government,C,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000454,CUST00002990,2026-02-18 08:27:58,UPDATE,Small Business,C,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000455,CUST00001918,2026-02-10 05:40:03,UPDATE,Small Business,C,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000456,CUST00001452,2026-04-26 21:04:43,UPDATE,Government,C,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000457,CUST00000245,2026-05-02 03:30:20,UPDATE,Consumer,C,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000458,CUST00003098,2026-04-20 17:14:09,UPDATE,Government,A,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000459,CUST00004486,2026-05-08 10:38:29,UPDATE,Enterprise,D,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000460,CUST00003630,2026-02-28 04:53:39,UPDATE,Consumer,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000461,CUST00003332,2026-05-19 06:54:59,UPDATE,Small Business,A,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000462,CUST00004472,2026-05-13 10:21:04,UPDATE,Government,C,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000463,CUST00002983,2026-02-07 02:02:15,UPDATE,Government,C,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000464,CUST00004232,2026-05-13 13:11:17,UPDATE,Consumer,A,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000465,CUST00000333,2026-05-03 20:18:20,UPDATE,Government,D,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000466,CUST00003131,2026-03-29 20:06:40,UPDATE,Consumer,A,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000467,CUST00000655,2026-02-13 13:20:19,UPDATE,Government,B,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000468,CUST00001192,2026-05-28 16:12:55,UPDATE,Government,B,N,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000469,CUST00001785,2026-02-26 10:24:21,UPDATE,Small Business,B,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000470,CUST00003696,2026-03-22 15:27:53,UPDATE,Enterprise,A,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000471,CUST00003577,2026-04-15 19:44:51,UPDATE,Government,B,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000472,CUST00004186,2026-05-31 19:39:46,UPDATE,Enterprise,B,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000473,CUST00003864,2026-02-14 07:07:34,UPDATE,Government,A,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000474,CUST00004122,2026-04-24 07:29:19,UPDATE,Enterprise,D,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000475,CUST00002153,2026-04-08 05:04:43,UPDATE,Small Business,D,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000476,CUST00002571,2026-03-24 05:17:13,UPDATE,Enterprise,B,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000477,CUST00002785,2026-03-08 21:17:15,UPDATE,Small Business,D,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000478,CUST00003946,2026-04-08 12:24:53,UPDATE,Government,A,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000479,CUST00001836,2026-05-23 10:42:29,UPDATE,Consumer,D,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000480,CUST00000868,2026-03-17 14:36:09,UPDATE,Consumer,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000481,CUST00000711,2026-04-17 13:44:43,UPDATE,Consumer,A,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000482,CUST00002507,2026-02-17 15:59:27,UPDATE,Enterprise,C,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000483,CUST00002328,2026-02-08 14:47:59,UPDATE,Enterprise,C,N,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000484,CUST00001709,2026-02-03 19:53:58,UPDATE,Enterprise,B,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000485,CUST00001270,2026-04-16 07:27:43,UPDATE,Enterprise,B,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000486,CUST00004155,2026-04-27 06:41:28,UPDATE,Government,A,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000487,CUST00002118,2026-05-18 05:48:54,UPDATE,Enterprise,C,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000488,CUST00003939,2026-04-19 19:29:31,UPDATE,Consumer,B,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000489,CUST00001043,2026-05-07 20:57:11,UPDATE,Consumer,B,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000490,CUST00000963,2026-02-10 22:42:34,UPDATE,Small Business,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000491,CUST00001689,2026-03-11 04:30:30,UPDATE,Small Business,D,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000492,CUST00002922,2026-02-22 03:46:55,UPDATE,Small Business,A,Y,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000493,CUST00000349,2026-02-06 12:44:28,UPDATE,Enterprise,D,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000494,CUST00000928,2026-05-23 20:40:07,UPDATE,Enterprise,D,Y,annual_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000495,CUST00001189,2026-05-27 02:20:30,UPDATE,Government,D,Y,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000496,CUST00001596,2026-05-11 04:34:06,UPDATE,Consumer,A,N,credit_review,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000497,CUST00000442,2026-04-19 01:30:05,UPDATE,Consumer,C,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000498,CUST00001398,2026-03-30 19:29:23,UPDATE,Consumer,A,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000499,CUST00003025,2026-02-13 07:49:26,UPDATE,Consumer,B,Y,segment_change,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
CCDC0000500,CUST00003184,2026-03-01 01:56:35,UPDATE,Small Business,C,N,customer_request,2026-09-11T04:28:53.773949+00:00,data/raw/cdc/customer_cdc.csv,customer_cdc
