order_line_id,order_id,line_number,product_id,ordered_qty,unit_price,discount_pct,line_status,_bronze_loaded_at_utc,_source_file
SOL0000005751,SO00001908,4,SKU0000593,-1,253.75,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005752,SO00001909,1,SKU0000635,1,133.33,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005753,SO00001909,2,SKU0000631,1,383.90,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005754,SO00001909,3,SKU0000474,10,405.48,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005755,SO00001909,4,SKU0000154,1,470.48,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005756,SO00001909,5,SKU0000625,,388.75,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005757,SO00001910,1,SKU0000237,-1,716.44,15,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005758,SO00001910,2,SKU0000504,-1,140.19,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005759,SO00001910,3,SKU0000666,50,319.60,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005760,SO00001910,4,SKU0000094,10,5.04,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005761,SO00001910,5,SKU0000415,2,290.56,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005762,SO00001911,1,SKU0000497,2,237.05,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005763,SO00001911,2,SKU0000057,15,247.67,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005764,SO00001912,1,SKU0000554,15,474.28,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005765,SO00001912,2,SKU0000573,50,279.28,10,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005766,SO00001912,3,SKU0000599,,35.66,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005767,SO00001912,4,SKU0000222,,12.29,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005768,SO00001912,5,SKU0000196,10,145.29,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005769,SO00001913,1,SKU0000101,50,263.69,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005770,SO00001913,2,SKU0000623,-1,392.77,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005771,SO00001913,3,SKU0000256,15,303.06,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005772,SO00001913,4,SKU0000154,3,448.08,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005773,SO00001914,1,SKU0000071,5,258.06,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005774,SO00001914,2,SKU0000125,2,434.74,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005775,SO00001915,1,SKU0000461,,27.80,10,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005776,SO00001915,2,SKU0000307,1,661.21,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005777,SO00001916,1,SKU0000234,5,208.91,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005778,SO00001916,2,SKU0000617,2,514.55,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005779,SO00001916,3,SKU0000050,1,75.45,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005780,SO00001916,4,SKU0000248,5,121.96,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005781,SO00001916,5,SKU0000444,,466.00,15,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005782,SO00001917,1,SKU0000654,15,384.55,15,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005783,SO00001917,2,SKU0000049,-1,464.32,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005784,SO00001918,1,SKU0000469,1,458.63,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005785,SO00001918,2,SKU0000575,-1,57.01,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005786,SO00001919,1,SKU0000682,-1,105.00,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005787,SO00001919,2,SKU0000130,3,683.31,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005788,SO00001919,3,SKU0000310,1,72.51,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005789,SO00001919,4,SKU0000442,-1,5.99,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005790,SO00001920,1,SKU0000355,2,292.86,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005791,SO00001920,2,SKU0000278,10,16.04,0,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005792,SO00001921,1,SKU0000572,2,436.38,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005793,SO00001921,2,SKU0000242,25,454.27,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005794,SO00001921,3,SKU0000141,-1,436.72,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005795,SO00001921,4,SKU0000074,,206.75,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005796,SO00001922,1,SKU0000168,10,170.54,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005797,SO00001922,2,SKU0000627,15,18.74,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005798,SO00001922,3,SKU0000408,2,70.68,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005799,SO00001923,1,SKU0000240,15,588.36,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005800,SO00001923,2,SKU0000410,50,79.93,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005801,SO00001923,3,SKU0000004,25,19.06,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005802,SO00001923,4,SKU0000114,,312.76,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005803,SO00001923,5,SKU0000311,10,10.55,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005804,SO00001924,1,SKU0000425,-1,351.47,15,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005805,SO00001924,2,SKU0000203,1,148.64,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005806,SO00001925,1,SKU0000436,3,304.80,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005807,SO00001925,2,SKU0000684,5,147.91,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005808,SO00001925,3,SKU0000283,2,50.57,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005809,SO00001925,4,SKU0000194,2,502.70,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005810,SO00001925,5,SKU0000412,1,201.73,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005811,SO00001926,1,SKU0000364,2,210.12,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005812,SO00001926,2,SKU0000073,10,521.57,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005813,SO00001926,3,SKU0000077,1,164.71,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005814,SO00001927,1,SKU0000545,50,269.63,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005815,SO00001928,1,SKU0000437,10,589.26,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005816,SO00001928,2,SKU0000368,5,223.32,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005817,SO00001928,3,SKU0000081,10,538.12,10,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005818,SO00001929,1,SKU0000096,-1,560.26,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005819,SO00001929,2,SKU0000444,10,399.43,0,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005820,SO00001929,3,SKU0000466,-1,183.43,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005821,SO00001929,4,SKU0000527,50,174.55,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005822,SO00001930,1,SKU0000404,3,74.63,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005823,SO00001930,2,SKU0000396,1,197.19,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005824,SO00001931,1,SKU0000220,-1,350.04,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005825,SO00001931,2,SKU0000320,,16.34,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005826,SO00001932,1,SKU0000404,,67.17,15,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005827,SO00001933,1,SKU0000198,1,72.06,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005828,SO00001933,2,SKU0000473,10,177.17,15,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005829,SO00001933,3,SKU0000094,25,4.56,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005830,SO00001934,1,SKU0000141,50,458.56,5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005831,SO00001934,2,SKU0000143,3,232.90,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005832,SO00001934,3,SKU0000437,,589.26,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005833,SO00001934,4,SKU0000091,10,189.42,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005834,SO00001934,5,SKU0000129,10,68.55,5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005835,SO00001935,1,SKU0000468,5,243.57,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005836,SO00001935,2,SKU0000194,10,530.63,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005837,SO00001936,1,SKU0000013,25,398.55,25,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005838,SO00001936,2,SKU0000467,,479.02,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005839,SO00001936,3,SKU0000562,15,623.85,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005840,SO00001936,4,SKU0000155,50,191.70,5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005841,SO00001937,1,SKU0000371,5,95.03,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005842,SO00001937,2,SKU0000078,-1,139.11,15,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005843,SO00001937,3,SKU0000674,2,147.50,15,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005844,SO00001937,4,SKU0000392,1,98.29,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005845,SO00001938,1,SKU0000120,-1,304.79,15,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005846,SO00001938,2,SKU0000048,,629.77,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005847,SO00001938,3,SKU0000359,3,330.89,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005848,SO00001938,4,SKU0000547,10,7.71,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005849,SO00001939,1,SKU0000678,25,310.18,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005850,SO00001939,2,SKU0000628,10,367.74,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005851,SO00001940,1,SKU0000197,25,100.91,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005852,SO00001940,2,SKU0000625,5,453.55,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005853,SO00001941,1,SKU0000159,,86.07,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005854,SO00001941,2,SKU0000565,5,172.71,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005855,SO00001942,1,SKU0000367,2,42.62,25,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005856,SO00001942,2,SKU0000057,10,260.71,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005857,SO00001942,3,SKU0000070,-1,46.46,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005858,SO00001943,1,SKU0000043,10,533.91,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005859,SO00001944,1,SKU0000287,2,271.01,2.5,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005860,SO00001944,2,SKU0000071,15,258.06,10,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005861,SO00001944,3,SKU0000455,-1,339.00,25,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005862,SO00001944,4,SKU0000262,1,328.86,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005863,SO00001944,5,SKU0000324,15,372.72,0,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005864,SO00001945,1,SKU0000378,3,345.68,15,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005865,SO00001945,2,SKU0000023,1,576.45,25,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005866,SO00001945,3,SKU0000661,,33.35,15,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005867,SO00001946,1,SKU0000227,1,427.03,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005868,SO00001946,2,SKU0000354,5,25.43,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005869,SO00001946,3,SKU0000077,50,149.03,15,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005870,SO00001946,4,SKU0000389,10,266.47,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005871,SO00001946,5,SKU0000352,1,97.25,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005872,SO00001947,1,SKU0000081,,566.44,10,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005873,SO00001947,2,SKU0000392,1,98.29,5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005874,SO00001948,1,SKU0000413,25,411.83,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005875,SO00001948,2,SKU0000033,25,26.93,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005876,SO00001948,3,SKU0000493,50,126.05,10,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005877,SO00001948,4,SKU0000363,5,108.60,5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005878,SO00001949,1,SKU0000360,-1,314.91,10,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005879,SO00001950,1,SKU0000604,5,322.34,5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005880,SO00001950,2,SKU0000396,-1,178.41,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005881,SO00001950,3,SKU0000178,10,532.74,2.5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005882,SO00001950,4,SKU0000547,5,7.71,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005883,SO00001950,5,SKU0000628,2,386.13,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005884,SO00001951,1,SKU0000102,5,169.90,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005885,SO00001951,2,SKU0000284,2,204.90,25,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005886,SO00001951,3,SKU0000269,2,368.36,,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005887,SO00001952,1,SKU0000088,2,526.47,5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005888,SO00001952,2,SKU_BAD,25,323.36,15,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005889,SO00001952,3,SKU0000003,10,147.63,25,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005890,SO00001953,1,SKU0000532,2,323.36,5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005891,SO00001953,2,SKU0000654,15,384.55,25,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005892,SO00001953,3,SKU0000534,,393.88,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005893,SO00001953,4,SKU0000254,1,354.12,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005894,SO00001953,5,SKU0000371,5,85.97,25,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005895,SO00001954,1,SKU0000547,,8.14,0,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005896,SO00001954,2,SKU0000279,2,349.13,2.5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005897,SO00001954,3,SKU0000037,-1,65.76,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005898,SO00001954,4,SKU0000524,1,693.07,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005899,SO00001954,5,SKU0000319,1,657.93,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005900,SO00001955,1,SKU0000075,5,36.43,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005901,SO00001955,2,SKU0000106,10,97.82,bad,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005902,SO00001956,1,SKU0000168,,154.30,25,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005903,SO00001956,2,SKU0000242,10,454.27,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005904,SO00001957,1,SKU0000612,1,453.64,15,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005905,SO00001957,2,SKU0000359,,297.80,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005906,SO00001957,3,SKU0000061,50,429.34,2.5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005907,SO00001958,1,SKU0000221,5,183.15,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005908,SO00001958,2,SKU0000518,-1,276.31,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005909,SO00001958,3,SKU0000555,-1,518.96,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005910,SO00001959,1,SKU0000621,,215.80,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005911,SO00001959,2,SKU0000228,5,396.43,2.5,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005912,SO00001960,1,SKU0000544,,121.62,bad,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005913,SO00001960,2,SKU0000492,1,360.38,,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005914,SO00001961,1,SKU0000552,50,127.35,,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005915,SO00001962,1,SKU0000492,1,324.34,,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005916,SO00001962,2,SKU0000294,-1,67.41,10,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005917,SO00001962,3,SKU0000288,15,285.69,bad,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005918,SO00001963,1,SKU0000527,,203.64,25,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005919,SO00001964,1,SKU0000534,3,413.57,bad,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005920,SO00001965,1,SKU0000165,15,523.89,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005921,SO00001965,2,SKU0000384,2,605.19,5,Cancelled,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005922,SO00001965,3,SKU0000072,15,362.29,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005923,SO00001966,1,SKU0000617,10,568.71,15,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005924,SO00001967,1,SKU0000083,50,640.30,0,open ,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005925,SO00001967,2,SKU0000195,5,264.43,,Backordered,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005926,SO00001967,3,SKU0000454,1,381.87,25,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005927,SO00001967,4,SKU0000080,2,605.15,2.5,Allocated,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005928,SO00001967,5,SKU0000231,5,205.92,5,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005929,SO00001968,1,SKU0000052,15,221.12,15,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005930,SO00001968,2,SKU0000686,1,474.82,bad,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005931,SO00001968,3,SKU0000213,50,197.83,5,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005932,SO00001968,4,SKU0000380,10,256.04,bad,Shipped,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
SOL0000005933,SO00001968,5,SKU0000158,25,146.14,,Open,2026-06-20T05:01:23.969263+00:00,data/raw/transactions/sales_order_lines.csv
