transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values,quarantine_reason
TL0000026846,TXN000007659,3,SKU0000349,-1.0,83.45,87.84,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026852,TXN000007661,2,SKU0000024,-1.0,314.78,349.75,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000026856,TXN000007662,1,SKU0000384,,492.81,492.81,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000026866,TXN000007663,6,SKU0000471,,107.22,112.86,,0.0,7.51,Sold,False,Bad quantity or unit price
TL0000026869,TXN000007664,3,SKU0000453,1.0,,401.71,PRM00026,0.0,18.08,Sold,False,Bad quantity or unit price
TL0000026872,TXN000007666,1,SKU0000337,,678.01,678.01,,0.0,47.46,Sold,False,Bad quantity or unit price
TL0000026877,TXN000007666,6,SKU0000046,-1.0,751.4,790.95,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000026883,TXN000007668,1,SKU0000454,-1.0,194.66,216.29,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026890,TXN000007670,1,SKU0000196,,442.02,442.02,,0.0,22.1,Sold,False,Bad quantity or unit price
TL0000026892,TXN000007671,1,SKU0000485,-1.0,333.66,370.73,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026894,TXN000007672,2,SKU0000150,-1.0,1062.67,1180.75,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026898,TXN000007673,3,SKU0000090,-1.0,710.58,710.58,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000026906,TXN000007676,2,SKU0000439,-1.0,67.95,75.5,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026911,TXN000007678,2,SKU0000269,-1.0,187.66,197.54,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026912,TXN000007678,3,SKU0000420,-1.0,678.55,678.55,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000026923,TXN000007682,2,SKU0000036,,104.66,110.17,,0.0,9.42,Sold,False,Bad quantity or unit price
TL0000026931,TXN000007685,4,SKU0000005,,123.08,129.56,,0.0,6.15,Sold,False,Bad quantity or unit price
TL0000026932,TXN000007685,5,SKU0000466,3.0,,167.73,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026938,TXN000007687,2,SKU0000386,,577.86,722.33,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000026943,TXN000007688,1,SKU0000056,-1.0,401.06,501.32,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026947,TXN000007688,5,SKU0000051,-1.0,46.61,49.06,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000026952,TXN000007690,3,SKU0000553,-1.0,493.1,493.1,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026958,TXN000007691,6,SKU0000107,-1.0,486.66,486.66,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000026959,TXN000007692,1,SKU0000409,-1.0,190.8,190.8,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000026961,TXN000007693,1,SKU0000119,,340.56,400.66,,2.0,23.84,Sold,False,Bad quantity or unit price
TL0000026969,TXN000007695,4,SKU0000285,-1.0,343.54,381.71,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000026977,TXN000007698,1,SKU0000091,-1.0,171.5,190.56,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026978,TXN000007698,2,SKU0000045,-1.0,801.69,943.16,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000026979,TXN000007698,3,SKU0000138,-1.0,394.84,394.84,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026981,TXN000007698,5,SKU0000476,-1.0,156.97,196.21,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000026985,TXN000007701,1,SKU0000372,,165.76,184.18,,1.0,14.92,Sold,False,Bad quantity or unit price
TL0000026988,TXN000007701,4,SKU0000181,,178.48,198.31,,0.0,8.92,Sold,False,Bad quantity or unit price
TL0000026990,TXN000007702,1,SKU0000200,,504.97,631.21,,0.0,35.35,Sold,False,Bad quantity or unit price
TL0000027003,TXN000007706,3,SKU0000020,-1.0,731.07,812.3,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027005,TXN000007707,1,SKU0000573,-1.0,424.07,446.39,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027025,TXN000007712,3,SKU0000387,-1.0,79.62,99.52,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000027026,TXN000007712,4,SKU0000260,-1.0,305.67,305.67,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027027,TXN000007712,5,SKU0000514,-1.0,293.33,325.92,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027028,TXN000007712,6,SKU0000481,-1.0,646.28,807.85,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027029,TXN000007713,1,SKU0000158,,120.74,142.05,,1.0,6.04,Voided,False,Bad quantity or unit price
TL0000027032,TXN000007714,1,SKU0000208,,145.43,145.43,,0.0,10.18,Sold,False,Bad quantity or unit price
TL0000027041,TXN000007716,3,SKU0000234,-1.0,453.97,534.08,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027042,TXN000007716,4,SKU0000276,,334.76,418.45,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027043,TXN000007716,5,SKU0000047,-1.0,21.74,21.74,PRM00055,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027051,TXN000007719,2,SKU0000462,-1.0,46.74,46.74,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000027052,TXN000007719,3,SKU0000346,-1.0,254.59,254.59,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027053,TXN000007719,4,SKU0000417,-1.0,222.14,246.82,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027056,TXN000007720,1,SKU0000289,,753.66,942.08,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027065,TXN000007721,5,SKU0000078,,42.03,46.7,,0.0,3.78,Sold,False,Bad quantity or unit price
TL0000027071,TXN000007723,5,SKU0000044,-1.0,836.26,836.26,PRM00056,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000027080,TXN000007725,3,SKU0000436,-1.0,92.02,115.02,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027100,TXN000007729,5,SKU0000067,,735.69,774.41,,0.0,66.21,Sold,False,Bad quantity or unit price
TL0000027108,TXN000007733,1,SKU0000559,-1.0,443.59,492.88,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027112,TXN000007733,5,SKU0000133,,473.2,591.5,PRM00021,2.0,33.12,Sold,False,Bad quantity or unit price
TL0000027116,TXN000007735,2,SKU0000040,,99.99,124.99,,0.0,5.0,Voided,False,Bad quantity or unit price
TL0000027118,TXN000007735,4,SKU0000510,,452.37,532.2,,5.0,22.62,Sold,False,Bad quantity or unit price
TL0000027123,TXN000007736,3,SKU0000561,,539.27,539.27,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027126,TXN000007737,1,SKU0000340,-1.0,674.52,674.52,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027135,TXN000007740,4,SKU0000233,,630.67,741.96,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027142,TXN000007742,1,SKU0000115,-1.0,14.48,14.48,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000027157,TXN000007745,3,SKU0000030,,290.53,341.8,,0.0,14.53,Voided,False,Bad quantity or unit price
TL0000027160,TXN000007745,6,SKU0000275,-1.0,868.18,964.64,PRM00027,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027166,TXN000007748,3,SKU0000442,-1.0,39.52,39.52,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027185,TXN000007751,5,SKU0000041,-1.0,177.6,177.6,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027188,TXN000007752,3,SKU0000214,-1.0,491.09,491.09,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027191,TXN000007752,6,SKU0000485,,370.73,370.73,,2.0,33.37,Sold,False,Bad quantity or unit price
TL0000027196,TXN000007754,3,SKU0000273,,310.06,326.38,PRM00026,0.0,27.91,Voided,False,Bad quantity or unit price
TL0000027200,TXN000007755,2,SKU0000224,-1.0,253.33,281.48,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027202,TXN000007755,4,SKU0000437,-1.0,134.12,167.65,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027203,TXN000007755,5,SKU0000189,-1.0,217.03,241.14,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027206,TXN000007757,1,SKU0000279,-1.0,648.89,648.89,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000027213,TXN000007759,4,SKU0000220,-1.0,383.12,383.12,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027225,TXN000007762,1,SKU0000169,,400.98,445.53,,1.0,36.09,Voided,False,Bad quantity or unit price
TL0000027228,TXN000007762,4,SKU0000469,,708.49,745.78,,0.0,63.76,Sold,False,Bad quantity or unit price
TL0000027238,TXN000007765,2,SKU0000026,-1.0,354.26,354.26,PRM00028,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027250,TXN000007768,3,SKU0000211,-1.0,435.29,512.1,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027255,TXN000007769,2,SKU0000364,,51.12,60.14,,0.0,2.56,Voided,False,Bad quantity or unit price
TL0000027261,TXN000007771,1,SKU0000120,,361.01,401.12,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027270,TXN000007773,4,SKU0000523,,118.56,118.56,PRM00018,1.0,10.67,Sold,False,Bad quantity or unit price
TL0000027279,TXN000007776,2,SKU0000328,-1.0,703.15,827.24,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027282,TXN000007777,1,SKU0000443,,87.58,92.19,,2.0,4.38,Voided,False,Bad quantity or unit price
TL0000027290,TXN000007778,4,SKU0000430,-1.0,260.69,325.86,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027294,TXN000007780,1,SKU0000552,-1.0,659.24,659.24,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027299,TXN000007780,6,SKU0000005,-1.0,129.56,129.56,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027300,TXN000007781,1,SKU0000121,-1.0,20.67,25.83,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027306,TXN000007782,4,SKU0000044,,794.45,836.26,,2.0,39.72,Sold,False,Bad quantity or unit price
TL0000027311,TXN000007783,3,SKU0000435,-1.0,499.45,525.74,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027315,TXN000007784,1,SKU0000140,-1.0,381.97,477.46,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027318,TXN000007785,2,SKU0000067,-1.0,774.41,774.41,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027334,TXN000007789,6,SKU0000508,,184.65,205.17,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027340,TXN000007792,1,SKU0000270,-1.0,302.32,302.32,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000027349,TXN000007794,4,SKU0000234,-1.0,427.26,534.08,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027350,TXN000007795,1,SKU0000097,,619.42,619.42,,1.0,43.36,Sold,False,Bad quantity or unit price
TL0000027353,TXN000007795,4,SKU0000099,,79.39,79.39,,2.0,5.56,Sold,False,Bad quantity or unit price
TL0000027358,TXN000007796,4,SKU0000208,,145.43,145.43,PRM00031,0.0,13.09,Voided,False,Bad quantity or unit price
TL0000027359,TXN000007796,5,SKU0000494,,878.63,878.63,,0.0,61.5,Sold,False,Bad quantity or unit price
TL0000027367,TXN000007799,1,SKU0000281,-1.0,702.35,780.39,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027369,TXN000007799,3,SKU0000169,-1.0,445.53,445.53,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027374,TXN000007800,2,SKU0000398,,441.5,551.87,,0.0,22.07,Sold,False,Bad quantity or unit price
TL0000027375,TXN000007800,3,SKU0000248,-1.0,328.91,411.14,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000027380,TXN000007801,4,SKU0000172,-1.0,283.45,283.45,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000027382,TXN000007801,6,SKU0000119,-1.0,400.66,400.66,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027387,TXN000007804,2,SKU0000220,-1.0,325.65,383.12,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027395,TXN000007806,1,SKU0000321,-1.0,309.9,309.9,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027404,TXN000007808,2,SKU0000344,,41.26,43.43,,0.0,3.71,Sold,False,Bad quantity or unit price
TL0000027408,TXN000007809,2,SKU0000519,-1.0,228.56,268.9,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027412,TXN000007811,1,SKU0000532,-1.0,17.65,18.58,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027419,TXN000007813,2,SKU0000215,,829.16,872.8,,2.0,58.04,Voided,False,Bad quantity or unit price
TL0000027421,TXN000007813,4,SKU0000534,-1.0,226.17,238.07,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027427,TXN000007815,3,SKU0000438,,579.57,643.97,,5.0,28.98,Sold,False,Bad quantity or unit price
TL0000027433,TXN000007816,3,SKU0000057,-1.0,197.98,208.4,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027435,TXN000007817,1,SKU0000009,-1.0,41.87,41.87,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027444,TXN000007819,2,SKU0000192,,611.62,611.62,,2.0,42.81,Sold,False,Bad quantity or unit price
TL0000027453,TXN000007821,2,SKU0000168,-1.0,635.65,635.65,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027460,TXN000007822,3,SKU0000408,,172.1,172.1,,0.0,15.49,Voided,False,Bad quantity or unit price
TL0000027469,TXN000007826,2,SKU0000391,,144.03,144.03,,5.0,10.08,Sold,False,Bad quantity or unit price
TL0000027480,TXN000007829,2,SKU0000135,,62.53,78.16,,0.0,5.63,Voided,False,Bad quantity or unit price
TL0000027483,TXN000007830,2,SKU0000544,,470.58,470.58,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027488,TXN000007831,2,SKU0000341,-1.0,177.47,208.79,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027507,TXN000007835,6,SKU0000495,-1.0,308.03,308.03,PRM00047,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027508,TXN000007836,1,SKU0000526,,301.76,317.64,PRM00026,0.0,15.09,Voided,False,Bad quantity or unit price
TL0000027517,TXN000007838,4,SKU0000147,-1.0,378.66,473.33,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027518,TXN000007838,5,SKU0000214,,441.98,491.09,,0.0,22.1,Sold,False,Bad quantity or unit price
TL0000027519,TXN000007838,6,SKU0000148,-1.0,428.73,504.39,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027522,TXN000007840,1,SKU0000434,-1.0,189.31,236.64,PRM00017,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027532,TXN000007843,1,SKU0000033,-1.0,711.31,711.31,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027536,TXN000007844,2,SKU0000572,,213.35,237.05,,0.0,14.93,Sold,False,Bad quantity or unit price
TL0000027540,TXN000007846,1,SKU0000027,,684.34,684.34,,0.0,61.59,Sold,False,Bad quantity or unit price
TL0000027542,TXN000007846,3,SKU0000361,-1.0,204.52,227.24,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027543,TXN000007846,4,SKU0000212,,334.03,417.54,,2.0,23.38,Sold,False,Bad quantity or unit price
TL0000027548,TXN000007847,4,SKU0000431,-1.0,134.11,134.11,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027549,TXN000007848,1,SKU0000153,-1.0,182.37,191.97,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027550,TXN000007848,2,SKU0000569,,447.14,496.82,,2.0,22.36,Sold,False,Bad quantity or unit price
TL0000027555,TXN000007849,3,SKU0000500,-1.0,263.42,263.42,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000027565,TXN000007851,5,SKU0000433,-1.0,651.78,814.73,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027566,TXN000007852,1,SKU0000417,-1.0,234.48,246.82,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000027568,TXN000007852,3,SKU0000320,5.0,,56.1,,5.0,13.32,Voided,False,Bad quantity or unit price
TL0000027572,TXN000007853,1,SKU0000532,,16.72,18.58,,0.0,1.17,Voided,False,Bad quantity or unit price
TL0000027596,TXN000007863,1,SKU0000351,,10.11,11.23,,5.0,0.71,Sold,False,Bad quantity or unit price
TL0000027597,TXN000007863,2,SKU0000189,,217.03,241.14,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027598,TXN000007864,1,SKU0000254,,228.65,285.81,,0.0,11.43,Voided,False,Bad quantity or unit price
TL0000027600,TXN000007864,3,SKU0000556,-1.0,646.12,717.91,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000027602,TXN000007864,5,SKU0000424,-1.0,255.51,300.6,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027607,TXN000007866,2,SKU0000410,,249.43,249.43,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027618,TXN000007870,1,SKU0000316,,483.36,483.36,,0.0,24.17,Sold,False,Bad quantity or unit price
TL0000027625,TXN000007872,1,SKU0000002,,1062.46,1062.46,,5.0,74.37,Sold,False,Bad quantity or unit price
TL0000027626,TXN000007872,2,SKU0000123,-1.0,96.72,96.72,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000027630,TXN000007873,1,SKU0000152,,424.48,471.64,,2.0,38.2,Sold,False,Bad quantity or unit price
TL0000027635,TXN000007873,6,SKU0000249,-1.0,83.6,104.5,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027644,TXN000007878,1,SKU0000290,,95.99,106.66,,1.0,6.72,Sold,False,Bad quantity or unit price
TL0000027645,TXN000007878,2,SKU0000021,,636.62,748.96,,0.0,44.56,Voided,False,Bad quantity or unit price
TL0000027655,TXN000007882,1,SKU0000011,,89.81,112.26,,2.0,6.29,Voided,False,Bad quantity or unit price
TL0000027656,TXN000007882,2,SKU0000277,-1.0,244.44,244.44,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027658,TXN000007882,4,SKU0000465,-1.0,390.99,434.43,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027660,TXN000007883,2,SKU0000427,-1.0,777.57,863.97,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000027671,TXN000007885,4,SKU0000240,,351.49,439.36,,0.0,31.63,Sold,False,Bad quantity or unit price
TL0000027672,TXN000007886,1,SKU0000469,-1.0,708.49,745.78,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027682,TXN000007890,4,SKU0000399,-1.0,681.33,717.19,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027690,TXN000007893,1,SKU0000262,,93.3,103.67,,2.0,6.53,Sold,False,Bad quantity or unit price
TL0000027692,TXN000007893,3,SKU0000447,-1.0,198.8,220.89,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027697,TXN000007894,4,SKU0000004,-1.0,370.46,411.62,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027699,TXN000007895,2,SKU0000503,-1.0,483.67,569.02,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027701,TXN000007896,2,SKU0000429,,356.5,356.5,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027704,TXN000007896,5,SKU0000361,,227.24,227.24,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027705,TXN000007897,1,SKU0000411,-1.0,551.97,551.97,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027711,TXN000007898,3,SKU0000514,-1.0,309.62,325.92,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027716,TXN000007899,2,SKU0000340,-1.0,573.34,674.52,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027722,TXN000007901,1,SKU0000156,,464.17,464.17,,0.0,32.49,Sold,False,Bad quantity or unit price
TL0000027725,TXN000007901,4,SKU0000016,-1.0,463.3,579.13,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027727,TXN000007902,2,SKU0000148,,504.39,504.39,,0.0,45.4,Sold,False,Bad quantity or unit price
TL0000027729,TXN000007902,4,SKU0000191,,284.94,356.17,,2.0,19.95,Voided,False,Bad quantity or unit price
TL0000027735,TXN000007904,2,SKU0000312,,272.22,340.27,,0.0,13.61,Voided,False,Bad quantity or unit price
TL0000027746,TXN000007906,3,SKU0000445,-1.0,254.03,254.03,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027751,TXN000007908,1,SKU0000353,,33.11,41.39,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027760,TXN000007912,1,SKU0000213,,1021.27,1021.27,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027780,TXN000007918,6,SKU0000554,-1.0,88.37,88.37,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027781,TXN000007919,1,SKU0000305,-1.0,416.71,416.71,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027785,TXN000007920,2,SKU0000115,-1.0,14.48,14.48,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027786,TXN000007920,3,SKU0000091,-1.0,190.56,190.56,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027789,TXN000007921,3,SKU0000107,,389.33,486.66,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027794,TXN000007923,1,SKU0000504,,946.59,1051.77,,0.0,85.19,Sold,False,Bad quantity or unit price
TL0000027795,TXN000007923,2,SKU0000215,,829.16,872.8,,0.0,74.62,Sold,False,Bad quantity or unit price
TL0000027803,TXN000007924,5,SKU0000046,,790.95,790.95,,0.0,55.37,Sold,False,Bad quantity or unit price
TL0000027807,TXN000007926,2,SKU0000037,,157.78,166.08,,1.0,7.89,Sold,False,Bad quantity or unit price
TL0000027828,TXN000007932,1,SKU0000449,,93.25,116.56,,0.0,6.53,Voided,False,Bad quantity or unit price
TL0000027831,TXN000007932,4,SKU0000338,,670.35,705.63,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000027832,TXN000007933,1,SKU0000387,,99.52,99.52,PRM00047,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027842,TXN000007936,5,SKU0000372,,147.34,184.18,,0.0,10.31,Voided,False,Bad quantity or unit price
TL0000027850,TXN000007938,3,SKU0000064,,23.81,23.81,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027854,TXN000007939,2,SKU0000481,,807.85,807.85,,0.0,40.39,Voided,False,Bad quantity or unit price
TL0000027857,TXN000007940,1,SKU0000413,,126.83,126.83,,1.0,6.34,Sold,False,Bad quantity or unit price
TL0000027859,TXN000007940,3,SKU0000008,-1.0,247.63,247.63,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000027861,TXN000007940,5,SKU0000295,,293.86,326.51,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027864,TXN000007941,3,SKU0000452,,260.0,325.0,,1.0,23.4,Voided,False,Bad quantity or unit price
TL0000027872,TXN000007944,1,SKU0000256,-1.0,551.38,580.4,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027889,TXN000007949,1,SKU0000315,-1.0,457.04,481.09,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027892,TXN000007950,2,SKU0000556,-1.0,646.12,717.91,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027896,TXN000007951,4,SKU0000046,-1.0,672.31,790.95,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027900,TXN000007952,4,SKU0000158,,142.05,142.05,PRM00013,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000027901,TXN000007952,5,SKU0000129,-1.0,545.7,642.0,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027902,TXN000007952,6,SKU0000252,-1.0,64.86,64.86,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000027905,TXN000007953,3,SKU0000186,-1.0,331.68,368.53,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027909,TXN000007954,2,SKU0000483,,93.6,117.0,PRM00012,0.0,6.55,Sold,False,Bad quantity or unit price
TL0000027912,TXN000007954,5,SKU0000416,,272.77,272.77,,0.0,24.55,Sold,False,Bad quantity or unit price
TL0000027917,TXN000007955,4,SKU0000236,,70.14,70.14,,0.0,3.51,Sold,False,Bad quantity or unit price
TL0000027921,TXN000007957,2,SKU0000159,,478.56,563.01,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027922,TXN000007957,3,SKU0000517,-1.0,122.87,122.87,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027940,TXN000007963,1,SKU0000438,-1.0,643.97,643.97,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027952,TXN000007965,5,SKU0000453,,321.37,401.71,,0.0,16.07,Sold,False,Bad quantity or unit price
TL0000027953,TXN000007966,1,SKU0000315,,408.93,481.09,,0.0,20.45,Voided,False,Bad quantity or unit price
TL0000027954,TXN000007966,2,SKU0000433,-1.0,814.73,814.73,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027955,TXN000007966,3,SKU0000390,,199.86,249.82,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000027957,TXN000007966,5,SKU0000433,-1.0,651.78,814.73,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027969,TXN000007970,1,SKU0000368,-1.0,159.98,159.98,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027973,TXN000007971,2,SKU0000365,-1.0,256.04,256.04,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027974,TXN000007971,3,SKU0000168,,635.65,635.65,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000027975,TXN000007971,4,SKU0000217,,513.46,513.46,,0.0,35.94,Voided,False,Bad quantity or unit price
TL0000027976,TXN000007972,1,SKU0000055,,63.35,63.35,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000027981,TXN000007975,1,SKU0000153,,153.58,191.97,PRM00025,0.0,13.82,Sold,False,Bad quantity or unit price
TL0000027982,TXN000007976,1,SKU0000005,-1.0,129.56,129.56,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000027984,TXN000007976,3,SKU0000231,,328.79,328.79,,0.0,29.59,Voided,False,Bad quantity or unit price
TL0000027990,TXN000007977,6,SKU0000527,-1.0,124.88,156.1,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000027993,TXN000007978,3,SKU0000580,,613.86,613.86,,5.0,42.97,Sold,False,Bad quantity or unit price
TL0000027999,TXN000007979,3,SKU0000563,-1.0,105.07,105.07,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000028002,TXN000007981,2,SKU0000474,,25.0,27.78,,0.0,2.25,Sold,False,Bad quantity or unit price
TL0000028011,TXN000007982,5,SKU0000031,,260.15,289.05,,0.0,18.21,Sold,False,Bad quantity or unit price
TL0000028022,TXN000007985,5,SKU0000117,-1.0,1022.04,1135.6,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000028036,TXN000007991,1,SKU0000321,,278.91,309.9,,0.0,13.95,Sold,False,Bad quantity or unit price
TL0000028037,TXN000007991,2,SKU0000087,,640.94,640.94,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000028047,TXN000007994,2,SKU0000528,,52.14,65.18,,0.0,2.61,Sold,False,Bad quantity or unit price
