transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date,quarantine_reason
TXN000007079,STR0015,REG017,ASC000212,,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000007080,STR0011,REG026,ASC000177,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007084,STR0005,REG025,ASC000480,CUST00000577,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007085,STR0002,REG002,ASC000259,CUST00000588,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007087,STR0011,REG028,ASC000123,CUST00000086,,VOID,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007091,STR0015,REG009,ASC000020,CUST00001444,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007092,STR0018,REG005,ASC000476,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007093,STR0003,REG027,ASC000233,CUST00000812,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007094,STR0016,REG025,ASC000182,CUST00001677,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007096,STR0021,REG001,ASC000268,CUST00001747,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007098,STR0017,REG018,ASC000031,CUST00000442,,VOID,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000007101,STR0018,REG004,ASC000093,CUST00001187,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007103,STR0016,REG025,ASC000100,CUST00001372,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007105,STR0022,REG016,ASC000497,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000007106,STR0011,REG010,ASC000177,CUST00001041,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007107,STR0016,REG028,ASC000158,CUST00000473,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007110,STR0003,REG025,ASC000405,CUST00001720,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000007111,STR0008,REG023,ASC000179,,,VOID,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000007113,STR0004,REG020,ASC000154,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007114,STR0025,REG001,ASC000055,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007115,STR0011,REG004,ASC000325,CUST00000495,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007116,STR0007,REG001,ASC000322,,,VOID,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007117,STR0023,REG008,ASC000042,CUST00000364,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007118,STR0001,REG024,ASC000472,CUST00000138,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007119,STR0024,REG014,ASC000340,CUST00000662,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000007120,STR0024,REG010,ASC000373,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007124,STR0024,REG028,ASC000337,CUST00000501,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007126,STR0005,REG006,ASC000334,CUST00000111,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007135,STR0025,REG001,ASC000213,CUST00000209,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007137,STR0020,REG020,ASC000282,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007139,STR0020,REG022,ASC000211,CUST00000322,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007141,STR0014,REG024,ASC000381,CUST00001443,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007144,STR0015,REG020,ASC000014,CUST00001573,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007145,STR0012,REG004,ASC000092,CUST00000418,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007146,STR0003,REG020,ASC000082,CUST00001421,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000007147,STR0021,REG023,ASC000326,CUST00000469,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000007148,STR0001,REG020,ASC000475,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007151,STR0012,REG009,ASC000313,,,VOID,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000007152,STR0007,REG020,ASC000496,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007155,STR0003,REG018,ASC000346,CUST00001032,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007156,STR0022,REG003,ASC000497,CUST00001068,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007160,STR0015,REG023,ASC000412,CUST00000668,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007161,STR0007,REG028,ASC000242,CUST00001089,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007162,STR0017,REG014,ASC000141,CUST00001512,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007164,STR0009,REG027,ASC000246,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007165,STR0009,REG011,ASC000178,CUST00000204,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007166,STR0006,REG012,ASC000310,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007169,STR0015,REG009,ASC000412,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007171,STR0013,REG014,ASC000387,CUST00001495,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007173,STR0016,REG022,ASC000267,CUST00001262,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007174,STR0001,REG011,ASC000456,CUST00001351,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007175,STR0016,REG023,ASC000077,CUST00001175,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007179,STR0020,REG015,ASC000284,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007182,STR0023,REG021,ASC000018,,,VOID,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000007184,STR0025,REG027,ASC000230,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007185,STR0014,REG018,ASC_BAD,CUST00000600,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000007187,STR0020,REG026,ASC000040,,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000007189,STR0005,REG006,ASC000161,CUST00001272,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000007190,STR0015,REG012,ASC000059,CUST00000567,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007192,STR0003,REG021,ASC000421,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007195,STR0023,REG003,ASC000181,CUST00001209,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007196,STR0013,REG018,ASC000317,,,VOID,Store,Voided,POS_A,,Bad transaction timestamp
TXN000007197,STR0021,REG012,ASC000234,CUST00000968,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007198,STR0004,REG017,ASC000311,CUST00001729,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007201,STR0015,REG009,ASC000431,CUST00001313,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000007202,STR0023,REG014,ASC000171,CUST00000911,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007203,STR0013,REG006,ASC000372,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007204,STR0005,REG017,ASC000229,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007205,STR0018,REG004,ASC000427,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000007207,STR0019,REG015,ASC000370,,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007208,STR0009,REG004,ASC000245,CUST00000317,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007211,STR0006,REG023,ASC000191,,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000007212,STR0002,REG006,ASC000304,CUST00000578,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007214,STR0014,REG021,ASC000293,CUST00000366,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000007215,STR0011,REG019,ASC000367,CUST00001615,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007217,STR0019,REG009,ASC000292,CUST00001206,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007218,STR0021,REG005,ASC000484,CUST00001673,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007219,STR0001,REG023,ASC000425,CUST00000186,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007221,STR0001,REG004,ASC000299,,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007222,STR0004,REG014,ASC000423,CUST00001635,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000007225,STR0001,REG023,ASC000306,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007226,STR0015,REG024,ASC000020,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007228,STR0025,REG027,ASC000213,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007232,STR0019,REG023,ASC000260,CUST00001382,,VOID,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007236,STR0022,REG003,ASC000278,CUST00000308,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007237,STR0001,REG023,ASC000308,,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007238,STR0007,REG021,ASC000079,CUST00001716,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007241,STR0008,REG020,ASC000395,CUST00000407,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007242,STR0021,REG024,ASC000347,CUST00000939,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007246,STR0009,REG008,ASC000125,CUST00000219,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007247,STR0002,REG019,ASC000025,CUST00001570,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007249,STR0015,REG017,ASC000020,CUST00001427,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007250,STR0002,REG015,ASC000114,CUST00000015,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007251,STR0007,REG027,ASC000474,CUST00000933,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007253,STR0018,REG003,ASC000379,CUST00000752,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000007254,STR0022,REG003,ASC000390,CUST00001501,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007255,STR0009,REG027,ASC000126,CUST00001739,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007256,STR0008,REG016,ASC000179,CUST00001094,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007257,STR0006,REG022,ASC000319,CUST00000198,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007261,STR0008,REG002,ASC000179,CUST00000357,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000007262,STR0024,REG014,ASC000272,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007264,STR0002,REG009,ASC000332,CUST00001075,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007267,STR0012,REG013,ASC000371,,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007269,STR0022,REG002,ASC000419,CUST00000105,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007271,STR0016,REG013,ASC000152,CUST00001496,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007273,STR0001,REG020,ASC000035,CUST00001490,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007275,STR0002,REG002,ASC000188,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007277,STR0018,REG019,ASC000127,,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007278,STR0008,REG017,ASC000159,CUST00000687,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007284,STR0016,REG022,ASC000182,CUST00001307,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007287,STR0012,REG027,ASC000244,CUST00000047,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007293,STR0016,REG005,ASC000404,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007295,STR0014,REG026,ASC000252,,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007298,STR0015,REG016,ASC000020,CUST00001551,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007299,STR0013,REG007,ASC000435,CUST00000800,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000007301,STR0008,REG022,ASC000342,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007303,STR0005,REG006,ASC000086,CUST00000326,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007305,STR0016,REG019,ASC000182,CUST00000449,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007306,STR0022,REG005,ASC000419,CUST00000234,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007307,STR0005,REG012,ASC000015,,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007309,STR0025,REG005,ASC000329,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007312,STR0009,REG026,ASC000178,,,VOID,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007315,STR0003,REG016,ASC000261,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007316,STR0015,REG021,ASC000054,,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007317,STR0014,REG009,ASC000494,,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000007322,STR0003,REG025,ASC000249,CUST00001256,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007323,STR0009,REG017,ASC000362,CUST00001284,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007324,STR0015,REG018,ASC000274,CUST00000282,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007326,STR0021,REG002,ASC000101,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007327,STR0003,REG006,ASC000082,CUST00001379,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007329,STR0002,REG017,ASC000025,CUST00000083,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007331,STR0009,REG007,ASC000178,CUST00000449,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007334,STR0017,REG019,ASC000087,,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000007335,STR0008,REG002,ASC000048,CUST00000424,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007336,STR0005,REG009,ASC000044,CUST00000717,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007338,STR0017,REG002,ASC000330,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007339,STR0019,REG007,ASC000370,CUST00001368,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007340,STR0013,REG006,ASC000372,CUST00000506,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000007341,STR0004,REG021,ASC000280,CUST00000877,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007342,STR0022,REG023,ASC000248,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007350,STR0018,REG025,ASC000297,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007351,STR0019,REG023,ASC000013,CUST00000181,,VOID,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000007352,STR0024,REG023,ASC000225,CUST00000307,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007353,STR0009,REG010,ASC000485,CUST00001264,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007354,STR0004,REG011,ASC000350,CUST00000282,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007355,STR0023,REG017,ASC000056,CUST00001233,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007358,STR0005,REG026,ASC000086,,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007360,STR0023,REG023,ASC000236,CUST00000189,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007362,STR0002,REG006,ASC000304,CUST00001757,,VOID,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007363,STR0002,REG017,ASC000348,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007367,STR0012,REG014,ASC000194,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007369,STR0004,REG016,ASC000153,CUST00001624,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000007371,STR0016,REG020,ASC000262,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007375,STR0019,REG003,ASC000477,CUST00001366,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007377,STR0010,REG003,ASC000064,CUST00000782,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007378,STR0002,REG006,ASC000483,CUST00001357,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007379,STR0008,REG020,ASC000106,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007382,STR0025,REG016,ASC000021,,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000007383,STR0011,REG019,ASC000357,CUST00001324,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007384,STR0015,REG013,ASC000375,CUST00000618,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000007390,STR0007,REG011,ASC000168,CUST00001491,,VOID,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007391,STR0005,REG026,ASC000063,CUST00000368,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000007393,STR0018,REG028,ASC000127,,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000007394,STR0019,REG018,ASC000462,CUST00001411,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000007398,STR0024,REG019,ASC000225,CUST00000609,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007399,STR0012,REG019,ASC000209,CUST00001533,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000007401,STR0020,REG005,ASC000040,CUST00000767,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007404,STR0010,REG014,ASC000196,CUST00001475,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007405,STR0009,REG003,ASC000167,,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007407,STR0011,REG024,ASC000459,CUST00000313,,VOID,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007408,STR0004,REG003,ASC000154,CUST00001407,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007412,STR0020,REG013,ASC000175,CUST00000683,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000007413,STR0007,REG017,ASC000270,CUST00001651,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007414,STR0001,REG021,ASC000467,CUST00000788,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007417,STR0006,REG022,ASC000107,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007419,STR0002,REG004,ASC000320,CUST00001771,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007420,STR0016,REG023,ASC000482,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007424,STR0016,REG009,ASC000404,CUST00000991,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007425,STR0016,REG008,ASC000482,CUST00000695,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007432,STR0007,REG021,ASC000364,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007433,STR0008,REG003,ASC000392,CUST00001620,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000007434,STR0009,REG005,ASC000125,,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007435,STR0016,REG023,ASC000105,,,VOID,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007436,STR0007,REG004,ASC000285,,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000007439,STR0017,REG023,ASC000141,CUST00000330,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007443,STR0011,REG015,ASC000065,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007445,STR0010,REG020,ASC000426,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007448,STR0019,REG019,ASC000013,CUST00001702,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007449,STR0009,REG008,ASC000126,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007452,STR0010,REG012,ASC000396,,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007454,STR0016,REG020,ASC000047,CUST00000120,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007455,STR0013,REG012,ASC000327,CUST00000248,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007456,STR0022,REG013,ASC000497,CUST00001529,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007457,STR0019,REG022,ASC000142,CUST00000418,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007458,STR0021,REG008,ASC000326,CUST00001505,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000007459,STR0015,REG008,ASC000431,CUST00001407,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007461,STR0013,REG014,ASC000387,,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007464,STR0003,REG004,ASC000355,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007465,STR0015,REG017,ASC000003,CUST00001583,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007467,STR0003,REG003,ASC000028,CUST00000369,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007468,STR0006,REG013,ASC000216,CUST00000770,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007470,STR0023,REG004,ASC000479,CUST00000135,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007471,STR0002,REG027,ASC000434,,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000007472,STR0016,REG017,ASC000273,CUST00000306,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007473,STR0002,REG021,ASC000290,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007474,STR0009,REG028,ASC000362,CUST00000726,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007479,STR0021,REG005,ASC000336,,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007484,STR0015,REG013,ASC000078,CUST00000842,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007486,STR0007,REG011,ASC000242,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007487,STR0012,REG024,ASC000194,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007491,STR0011,REG010,ASC000325,CUST00001341,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000007492,STR0002,REG027,ASC000188,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007493,STR0009,REG020,ASC000126,CUST00000388,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007494,STR0015,REG020,ASC000338,,,VOID,Store,Voided,POS_A,,Bad transaction timestamp
TXN000007496,STR0024,REG012,ASC000376,CUST00001712,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007497,STR0003,REG006,ASC000173,CUST00000963,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007498,STR0022,REG015,ASC000497,CUST00001506,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007499,STR0019,REG004,ASC000462,CUST00000595,,VOID,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000007501,STR0016,REG023,ASC000047,CUST00000129,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007502,STR0020,REG023,ASC000099,,,VOID,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007503,STR0005,REG021,ASC000473,CUST00000092,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007504,STR0008,REG025,ASC000257,,,VOID,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007505,STR0016,REG005,ASC000217,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007507,STR0017,REG023,ASC000221,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007508,STR0021,REG016,ASC000268,CUST00001539,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007509,STR0007,REG008,ASC000496,CUST00001216,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007510,STR0018,REG024,ASC000490,CUST00001489,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000007512,STR0020,REG027,ASC000109,CUST00001698,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000007513,STR0013,REG024,ASC000387,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000007514,STR0003,REG002,ASC000132,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007515,STR0004,REG014,ASC000471,CUST00000412,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007516,STR0009,REG022,ASC000167,CUST00001211,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007519,STR0022,REG002,ASC000131,CUST00001557,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000007520,STR0016,REG006,ASC000172,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000007523,STR0004,REG010,ASC000062,CUST00000835,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000007524,STR0011,REG002,ASC000120,CUST00001536,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007526,STR0025,REG012,ASC000329,CUST00001169,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000007527,STR0008,REG009,ASC000039,CUST00001052,,VOID,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000007529,STR0020,REG010,ASC000358,CUST00000441,,VOID,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000007530,STR0012,REG003,ASC000209,CUST00000156,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000007531,STR0018,REG017,ASC000491,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000007532,STR0023,REG016,ASC000324,CUST00001095,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000007534,STR0001,REG006,ASC000254,CUST00001319,,VOID,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000007537,STR0023,REG023,ASC000410,,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000007539,STR0018,REG013,ASC000093,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
