online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,valid_values,quarantine_reason
OL0000004916,WEB00001629,4,SKU0000564,-1.0,612.13,5.0,Picked,False,Bad online line quantity or price
OL0000004917,WEB00001629,5,SKU0000241,-1.0,23.91,0.0,Open,False,Bad online line quantity or price
OL0000004920,WEB00001631,1,SKU0000350,,94.95,1.0,Open,False,Bad online line quantity or price
OL0000004925,WEB00001632,3,SKU0000265,-1.0,215.52,5.0,Open,False,Bad online line quantity or price
OL0000004933,WEB00001634,5,SKU0000231,,328.79,0.0,Cancelled,False,Bad online line quantity or price
OL0000004944,WEB00001638,3,SKU0000314,,53.34,0.0,Allocated,False,Bad online line quantity or price
OL0000004949,WEB00001639,3,SKU0000570,,11.57,5.0,Shipped,False,Bad online line quantity or price
OL0000004952,WEB00001641,1,SKU0000575,,795.41,0.0,Shipped,False,Bad online line quantity or price
OL0000004955,WEB00001643,1,SKU0000155,-1.0,403.07,5.0,Allocated,False,Bad online line quantity or price
OL0000004966,WEB00001646,2,SKU0000472,-1.0,521.44,0.0,Picked,False,Bad online line quantity or price
OL0000004967,WEB00001646,3,SKU0000012,-1.0,895.36,0.0,Allocated,False,Bad online line quantity or price
OL0000004973,WEB00001648,2,SKU0000456,-1.0,224.21,0.0,Cancelled,False,Bad online line quantity or price
OL0000004980,WEB00001651,1,SKU0000361,-1.0,227.24,0.0,Cancelled,False,Bad online line quantity or price
OL0000004982,WEB00001651,3,SKU0000548,-1.0,62.68,2.0,Allocated,False,Bad online line quantity or price
OL0000004989,WEB00001653,4,SKU0000568,,124.61,0.0,Shipped,False,Bad online line quantity or price
OL0000004991,WEB00001654,2,SKU0000309,,420.75,1.0,Cancelled,False,Bad online line quantity or price
OL0000005009,WEB00001659,1,SKU0000493,,209.83,2.0,Shipped,False,Bad online line quantity or price
OL0000005011,WEB00001659,3,SKU0000365,,256.04,0.0,Picked,False,Bad online line quantity or price
OL0000005012,WEB00001659,4,SKU0000435,,525.74,0.0,Cancelled,False,Bad online line quantity or price
OL0000005019,WEB00001661,1,SKU0000499,-1.0,377.39,5.0,Allocated,False,Bad online line quantity or price
OL0000005028,WEB00001663,2,SKU0000229,,905.99,0.0,Cancelled,False,Bad online line quantity or price
OL0000005032,WEB00001665,1,SKU0000105,-1.0,162.0,0.0,Allocated,False,Bad online line quantity or price
OL0000005035,WEB00001666,1,SKU0000037,-1.0,166.08,0.0,Picked,False,Bad online line quantity or price
OL0000005037,WEB00001667,2,SKU0000194,,281.87,0.0,Open,False,Bad online line quantity or price
OL0000005039,WEB00001668,1,SKU0000020,,812.3,5.0,Shipped,False,Bad online line quantity or price
OL0000005043,WEB00001669,2,SKU0000356,,327.8,0.0,Cancelled,False,Bad online line quantity or price
OL0000005046,WEB00001671,1,SKU0000163,,462.78,5.0,Allocated,False,Bad online line quantity or price
OL0000005049,WEB00001673,1,SKU0000139,,768.63,2.0,Picked,False,Bad online line quantity or price
OL0000005050,WEB00001673,2,SKU0000195,,838.72,0.0,Cancelled,False,Bad online line quantity or price
OL0000005054,WEB00001674,2,SKU0000447,,220.89,0.0,Shipped,False,Bad online line quantity or price
OL0000005055,WEB00001674,3,SKU0000514,-1.0,325.92,0.0,Cancelled,False,Bad online line quantity or price
OL0000005063,WEB00001676,4,SKU0000074,-1.0,418.22,5.0,Allocated,False,Bad online line quantity or price
OL0000005064,WEB00001677,1,SKU0000528,,65.18,2.0,Shipped,False,Bad online line quantity or price
OL0000005066,WEB00001677,3,SKU0000028,-1.0,320.01,5.0,Shipped,False,Bad online line quantity or price
OL0000005069,WEB00001679,1,SKU0000562,-1.0,1143.66,2.0,Allocated,False,Bad online line quantity or price
OL0000005074,WEB00001680,3,SKU0000083,,501.55,0.0,Picked,False,Bad online line quantity or price
OL0000005075,WEB00001680,4,SKU0000111,,557.52,0.0,Cancelled,False,Bad online line quantity or price
OL0000005087,WEB00001685,1,SKU0000169,,445.53,1.0,Shipped,False,Bad online line quantity or price
OL0000005088,WEB00001685,2,SKU0000219,,802.89,5.0,Allocated,False,Bad online line quantity or price
OL0000005090,WEB00001686,2,SKU0000483,-1.0,117.0,2.0,Allocated,False,Bad online line quantity or price
OL0000005096,WEB00001690,1,SKU0000266,-1.0,238.34,0.0,Cancelled,False,Bad online line quantity or price
OL0000005099,WEB00001692,2,SKU0000189,,241.14,0.0,Allocated,False,Bad online line quantity or price
OL0000005103,WEB00001693,3,SKU0000515,-1.0,538.39,1.0,Picked,False,Bad online line quantity or price
OL0000005104,WEB00001693,4,SKU0000208,,145.43,0.0,Open,False,Bad online line quantity or price
OL0000005105,WEB00001694,1,SKU0000185,-1.0,129.15,0.0,Shipped,False,Bad online line quantity or price
OL0000005107,WEB00001694,3,SKU0000118,-1.0,545.0,0.0,Open,False,Bad online line quantity or price
OL0000005109,WEB00001695,1,SKU0000540,-1.0,387.75,0.0,Open,False,Bad online line quantity or price
OL0000005110,WEB00001695,2,SKU0000324,-1.0,268.84,0.0,Allocated,False,Bad online line quantity or price
OL0000005112,WEB00001696,1,SKU0000565,,80.22,2.0,Allocated,False,Bad online line quantity or price
OL0000005115,WEB00001696,4,SKU0000066,,651.9,2.0,Shipped,False,Bad online line quantity or price
OL0000005119,WEB00001697,3,SKU0000045,-1.0,943.16,0.0,Open,False,Bad online line quantity or price
OL0000005125,WEB00001699,3,SKU0000039,,132.22,5.0,Cancelled,False,Bad online line quantity or price
OL0000005131,WEB00001700,4,SKU0000348,-1.0,465.11,2.0,Open,False,Bad online line quantity or price
OL0000005135,WEB00001701,4,SKU0000549,-1.0,158.94,0.0,Shipped,False,Bad online line quantity or price
OL0000005136,WEB00001701,5,SKU0000412,-1.0,177.1,1.0,Open,False,Bad online line quantity or price
OL0000005137,WEB00001702,1,SKU0000223,-1.0,908.65,0.0,Cancelled,False,Bad online line quantity or price
OL0000005139,WEB00001703,2,SKU0000044,-1.0,836.26,0.0,Cancelled,False,Bad online line quantity or price
OL0000005142,WEB00001704,2,SKU0000054,-1.0,208.2,2.0,Cancelled,False,Bad online line quantity or price
OL0000005143,WEB00001704,3,SKU0000258,,170.31,1.0,Picked,False,Bad online line quantity or price
OL0000005146,WEB00001706,1,SKU0000016,-1.0,579.13,1.0,Allocated,False,Bad online line quantity or price
OL0000005153,WEB00001708,1,SKU0000396,,321.57,1.0,Open,False,Bad online line quantity or price
OL0000005156,WEB00001708,4,SKU0000563,2.0,,2.0,Picked,False,Bad online line quantity or price
OL0000005157,WEB00001708,5,SKU0000537,,7.21,0.0,Allocated,False,Bad online line quantity or price
OL0000005163,WEB00001710,1,SKU0000276,,418.45,0.0,Cancelled,False,Bad online line quantity or price
OL0000005164,WEB00001711,1,SKU0000050,,565.87,0.0,Open,False,Bad online line quantity or price
OL0000005171,WEB00001712,4,SKU0000232,,461.17,0.0,Picked,False,Bad online line quantity or price
OL0000005175,WEB00001714,1,SKU0000516,,359.94,0.0,Open,False,Bad online line quantity or price
OL0000005178,WEB00001715,2,SKU0000348,-1.0,465.11,0.0,Open,False,Bad online line quantity or price
OL0000005179,WEB00001715,3,SKU0000010,,502.78,5.0,Open,False,Bad online line quantity or price
OL0000005180,WEB00001715,4,SKU0000332,-1.0,461.54,0.0,Picked,False,Bad online line quantity or price
OL0000005184,WEB00001717,1,SKU0000199,-1.0,46.13,0.0,Allocated,False,Bad online line quantity or price
OL0000005185,WEB00001717,2,SKU0000486,-1.0,850.29,0.0,Shipped,False,Bad online line quantity or price
OL0000005188,WEB00001717,5,SKU0000097,-1.0,619.42,0.0,Open,False,Bad online line quantity or price
OL0000005189,WEB00001718,1,SKU0000355,,942.53,0.0,Open,False,Bad online line quantity or price
OL0000005194,WEB00001720,3,SKU0000025,,564.6,0.0,Shipped,False,Bad online line quantity or price
OL0000005197,WEB00001721,3,SKU0000412,,177.1,0.0,Allocated,False,Bad online line quantity or price
OL0000005201,WEB00001722,4,SKU0000284,,389.78,0.0,Cancelled,False,Bad online line quantity or price
OL0000005204,WEB00001724,1,SKU0000011,,112.26,5.0,Open,False,Bad online line quantity or price
OL0000005212,WEB00001727,1,SKU0000368,,159.98,1.0,Allocated,False,Bad online line quantity or price
OL0000005216,WEB00001728,3,SKU0000307,-1.0,293.76,2.0,Shipped,False,Bad online line quantity or price
OL0000005223,WEB00001731,1,SKU0000410,-1.0,249.43,0.0,Open,False,Bad online line quantity or price
OL0000005226,WEB00001732,3,SKU0000181,,198.31,2.0,Open,False,Bad online line quantity or price
OL0000005227,WEB00001733,1,SKU0000337,-1.0,678.01,0.0,Picked,False,Bad online line quantity or price
OL0000005238,WEB00001735,3,SKU0000545,,496.32,2.0,Open,False,Bad online line quantity or price
OL0000005239,WEB00001736,1,SKU0000505,1.0,,0.0,Open,False,Bad online line quantity or price
OL0000005240,WEB00001736,2,SKU0000524,,959.9,0.0,Picked,False,Bad online line quantity or price
OL0000005241,WEB00001736,3,SKU0000475,,150.21,0.0,Picked,False,Bad online line quantity or price
OL0000005242,WEB00001736,4,SKU0000201,,345.72,0.0,Shipped,False,Bad online line quantity or price
OL0000005243,WEB00001737,1,SKU0000533,1.0,,5.0,Picked,False,Bad online line quantity or price
OL0000005244,WEB00001737,2,SKU0000419,-1.0,30.1,0.0,Open,False,Bad online line quantity or price
OL0000005245,WEB00001737,3,SKU0000426,-1.0,32.85,0.0,Picked,False,Bad online line quantity or price
OL0000005246,WEB00001737,4,SKU0000170,,371.22,5.0,Allocated,False,Bad online line quantity or price
OL0000005247,WEB00001737,5,SKU0000095,-1.0,325.16,0.0,Cancelled,False,Bad online line quantity or price
OL0000005249,WEB00001739,1,SKU0000155,,403.07,2.0,Open,False,Bad online line quantity or price
OL0000005252,WEB00001740,3,SKU0000221,-1.0,426.23,0.0,Picked,False,Bad online line quantity or price
OL0000005254,WEB00001740,5,SKU0000341,,208.79,0.0,Shipped,False,Bad online line quantity or price
OL0000005265,WEB00001743,2,SKU0000350,-1.0,94.95,0.0,Shipped,False,Bad online line quantity or price
OL0000005266,WEB00001743,3,SKU0000108,-1.0,601.15,0.0,Open,False,Bad online line quantity or price
OL0000005271,WEB00001745,2,SKU0000051,-1.0,49.06,5.0,Picked,False,Bad online line quantity or price
OL0000005284,WEB00001750,2,SKU0000423,-1.0,152.87,5.0,Open,False,Bad online line quantity or price
OL0000005285,WEB00001750,3,SKU0000457,,363.55,0.0,Allocated,False,Bad online line quantity or price
OL0000005287,WEB00001751,2,SKU0000458,,218.82,5.0,Allocated,False,Bad online line quantity or price
OL0000005289,WEB00001751,4,SKU0000280,-1.0,59.18,5.0,Picked,False,Bad online line quantity or price
OL0000005291,WEB00001752,1,SKU0000282,-1.0,558.61,1.0,Shipped,False,Bad online line quantity or price
OL0000005293,WEB00001752,3,SKU0000051,-1.0,49.06,1.0,Shipped,False,Bad online line quantity or price
OL0000005294,WEB00001752,4,SKU0000487,-1.0,3.12,0.0,Allocated,False,Bad online line quantity or price
OL0000005302,WEB00001754,3,SKU0000001,,332.22,0.0,Allocated,False,Bad online line quantity or price
OL0000005305,WEB00001756,1,SKU0000397,-1.0,975.3,5.0,Allocated,False,Bad online line quantity or price
OL0000005306,WEB00001756,2,SKU0000070,-1.0,293.15,5.0,Shipped,False,Bad online line quantity or price
OL0000005307,WEB00001756,3,SKU0000546,-1.0,17.95,0.0,Allocated,False,Bad online line quantity or price
OL0000005310,WEB00001757,1,SKU0000380,-1.0,321.76,5.0,Open,False,Bad online line quantity or price
OL0000005313,WEB00001758,1,SKU0000560,,836.56,1.0,Open,False,Bad online line quantity or price
OL0000005315,WEB00001759,2,SKU0000403,,354.83,2.0,Shipped,False,Bad online line quantity or price
OL0000005318,WEB00001760,3,SKU0000426,-1.0,32.85,0.0,Shipped,False,Bad online line quantity or price
OL0000005319,WEB00001760,4,SKU0000501,-1.0,122.73,0.0,Cancelled,False,Bad online line quantity or price
OL0000005321,WEB00001761,1,SKU0000081,-1.0,528.22,2.0,Allocated,False,Bad online line quantity or price
OL0000005323,WEB00001761,3,SKU0000355,,942.53,0.0,Allocated,False,Bad online line quantity or price
OL0000005326,WEB00001762,2,SKU0000236,,70.14,0.0,Picked,False,Bad online line quantity or price
OL0000005331,WEB00001764,3,SKU0000486,-1.0,850.29,1.0,Cancelled,False,Bad online line quantity or price
OL0000005336,WEB00001765,5,SKU0000149,-1.0,843.59,0.0,Picked,False,Bad online line quantity or price
OL0000005337,WEB00001766,1,SKU0000511,,714.61,1.0,Picked,False,Bad online line quantity or price
OL0000005338,WEB00001766,2,SKU0000046,,790.95,0.0,Picked,False,Bad online line quantity or price
OL0000005340,WEB00001768,1,SKU0000564,-1.0,612.13,0.0,Open,False,Bad online line quantity or price
OL0000005344,WEB00001769,3,SKU0000326,-1.0,255.75,5.0,Shipped,False,Bad online line quantity or price
OL0000005346,WEB00001770,2,SKU0000437,-1.0,167.65,0.0,Allocated,False,Bad online line quantity or price
OL0000005355,WEB00001772,1,SKU0000292,-1.0,119.04,1.0,Open,False,Bad online line quantity or price
OL0000005363,WEB00001774,4,SKU0000044,,836.26,5.0,Open,False,Bad online line quantity or price
OL0000005364,WEB00001775,1,SKU0000055,,63.35,0.0,Allocated,False,Bad online line quantity or price
OL0000005367,WEB00001776,3,SKU0000508,-1.0,205.17,1.0,Allocated,False,Bad online line quantity or price
OL0000005368,WEB00001777,1,SKU0000182,-1.0,708.99,0.0,Picked,False,Bad online line quantity or price
OL0000005378,WEB00001780,3,SKU0000358,-1.0,402.63,0.0,Allocated,False,Bad online line quantity or price
OL0000005380,WEB00001782,1,SKU0000184,-1.0,757.42,0.0,Shipped,False,Bad online line quantity or price
OL0000005382,WEB00001783,1,SKU0000286,-1.0,579.21,0.0,Picked,False,Bad online line quantity or price
OL0000005387,WEB00001784,1,SKU0000317,,95.59,5.0,Cancelled,False,Bad online line quantity or price
OL0000005390,WEB00001786,2,SKU0000544,-1.0,470.58,5.0,Allocated,False,Bad online line quantity or price
OL0000005391,WEB00001787,1,SKU0000298,,,0.0,Open,False,Bad online line quantity or price
OL0000005392,WEB00001787,2,SKU0000524,,959.9,5.0,Allocated,False,Bad online line quantity or price
OL0000005393,WEB00001787,3,SKU0000214,-1.0,491.09,0.0,Picked,False,Bad online line quantity or price
OL0000005394,WEB00001787,4,SKU0000182,-1.0,708.99,0.0,Cancelled,False,Bad online line quantity or price
OL0000005399,WEB00001789,1,SKU0000234,,534.08,5.0,Picked,False,Bad online line quantity or price
OL0000005400,WEB00001789,2,SKU0000575,,795.41,5.0,Open,False,Bad online line quantity or price
OL0000005415,WEB00001793,3,SKU0000224,,281.48,0.0,Shipped,False,Bad online line quantity or price
OL0000005416,WEB00001793,4,SKU0000077,-1.0,1163.09,0.0,Allocated,False,Bad online line quantity or price
OL0000005418,WEB00001794,2,SKU0000537,-1.0,7.21,0.0,Shipped,False,Bad online line quantity or price
OL0000005423,WEB00001795,2,SKU0000200,,631.21,0.0,Picked,False,Bad online line quantity or price
OL0000005425,WEB00001797,1,SKU0000207,-1.0,541.74,2.0,Shipped,False,Bad online line quantity or price
OL0000005429,WEB00001799,1,SKU0000250,,328.34,0.0,Picked,False,Bad online line quantity or price
OL0000005430,WEB00001800,1,SKU0000240,-1.0,439.36,1.0,Allocated,False,Bad online line quantity or price
OL0000005431,WEB00001801,1,SKU0000414,-1.0,231.7,0.0,Allocated,False,Bad online line quantity or price
OL0000005437,WEB00001803,1,SKU0000275,-1.0,964.64,0.0,Allocated,False,Bad online line quantity or price
OL0000005441,WEB00001805,1,SKU0000502,-1.0,391.2,0.0,Allocated,False,Bad online line quantity or price
OL0000005442,WEB00001806,1,SKU0000324,-1.0,268.84,2.0,Open,False,Bad online line quantity or price
OL0000005448,WEB00001809,1,SKU0000323,,325.52,0.0,Allocated,False,Bad online line quantity or price
OL0000005456,WEB00001811,3,SKU0000531,,331.03,0.0,Picked,False,Bad online line quantity or price
OL0000005457,WEB00001811,4,SKU0000309,-1.0,420.75,2.0,Picked,False,Bad online line quantity or price
OL0000005462,WEB00001813,2,SKU0000385,,61.66,0.0,Open,False,Bad online line quantity or price
OL0000005463,WEB00001814,1,SKU0000266,,238.34,0.0,Open,False,Bad online line quantity or price
OL0000005467,WEB00001816,1,SKU0000354,,440.41,0.0,Cancelled,False,Bad online line quantity or price
OL0000005471,WEB00001817,3,SKU0000413,-1.0,126.83,2.0,Allocated,False,Bad online line quantity or price
OL0000005472,WEB00001818,1,SKU0000384,,492.81,0.0,Picked,False,Bad online line quantity or price
OL0000005475,WEB00001819,2,SKU0000122,,466.78,0.0,Shipped,False,Bad online line quantity or price
OL0000005476,WEB00001819,3,SKU0000571,-1.0,43.0,0.0,Allocated,False,Bad online line quantity or price
OL0000005477,WEB00001820,1,SKU0000137,,352.75,0.0,Shipped,False,Bad online line quantity or price
OL0000005479,WEB00001821,1,SKU0000150,-1.0,1180.75,0.0,Shipped,False,Bad online line quantity or price
OL0000005483,WEB00001823,1,SKU0000391,-1.0,144.03,2.0,Picked,False,Bad online line quantity or price
OL0000005493,WEB00001826,1,SKU0000076,,376.92,0.0,Picked,False,Bad online line quantity or price
OL0000005498,WEB00001827,3,SKU0000320,,56.1,0.0,Cancelled,False,Bad online line quantity or price
OL0000005499,WEB00001827,4,SKU0000523,,118.56,0.0,Shipped,False,Bad online line quantity or price
OL0000005501,WEB00001828,1,SKU0000236,-1.0,70.14,0.0,Open,False,Bad online line quantity or price
OL0000005507,WEB00001829,3,SKU0000065,,174.66,0.0,Shipped,False,Bad online line quantity or price
OL0000005513,WEB00001831,1,SKU0000208,,145.43,0.0,Picked,False,Bad online line quantity or price
OL0000005514,WEB00001831,2,SKU0000211,,512.1,1.0,Shipped,False,Bad online line quantity or price
OL0000005515,WEB00001831,3,SKU0000292,,119.04,5.0,Cancelled,False,Bad online line quantity or price
OL0000005520,WEB00001833,2,SKU0000040,,124.99,0.0,Allocated,False,Bad online line quantity or price
OL0000005521,WEB00001834,1,SKU0000333,-1.0,205.47,0.0,Cancelled,False,Bad online line quantity or price
OL0000005523,WEB00001834,3,SKU0000138,-1.0,394.84,0.0,Shipped,False,Bad online line quantity or price
OL0000005525,WEB00001835,1,SKU0000092,-1.0,417.78,2.0,Cancelled,False,Bad online line quantity or price
OL0000005529,WEB00001837,1,SKU0000271,,861.62,2.0,Cancelled,False,Bad online line quantity or price
OL0000005530,WEB00001837,2,SKU0000579,,225.24,5.0,Picked,False,Bad online line quantity or price
OL0000005531,WEB00001838,1,SKU0000065,,174.66,5.0,Picked,False,Bad online line quantity or price
OL0000005535,WEB00001840,2,SKU0000544,-1.0,470.58,2.0,Picked,False,Bad online line quantity or price
OL0000005540,WEB00001841,2,SKU0000445,,254.03,1.0,Cancelled,False,Bad online line quantity or price
OL0000005543,WEB00001842,2,SKU0000196,2.0,,0.0,Picked,False,Bad online line quantity or price
OL0000005548,WEB00001843,2,SKU0000374,-1.0,798.12,0.0,Open,False,Bad online line quantity or price
OL0000005556,WEB00001845,2,SKU0000164,,714.59,2.0,Open,False,Bad online line quantity or price
OL0000005562,WEB00001848,1,SKU0000053,,276.92,2.0,Allocated,False,Bad online line quantity or price
OL0000005563,WEB00001848,2,SKU0000382,-1.0,956.23,0.0,Picked,False,Bad online line quantity or price
OL0000005572,WEB00001852,1,SKU0000085,-1.0,372.2,0.0,Cancelled,False,Bad online line quantity or price
OL0000005573,WEB00001853,1,SKU0000465,,434.43,5.0,Shipped,False,Bad online line quantity or price
OL0000005577,WEB00001854,1,SKU0000120,-1.0,401.12,0.0,Picked,False,Bad online line quantity or price
OL0000005578,WEB00001854,2,SKU0000196,-1.0,442.02,0.0,Allocated,False,Bad online line quantity or price
OL0000005580,WEB00001854,4,SKU0000097,-1.0,619.42,1.0,Allocated,False,Bad online line quantity or price
OL0000005581,WEB00001854,5,SKU0000552,,659.24,0.0,Shipped,False,Bad online line quantity or price
OL0000005582,WEB00001855,1,SKU0000048,-1.0,888.44,5.0,Shipped,False,Bad online line quantity or price
OL0000005585,WEB00001855,4,SKU0000186,-1.0,368.53,5.0,Cancelled,False,Bad online line quantity or price
OL0000005586,WEB00001855,5,SKU0000542,,494.12,2.0,Allocated,False,Bad online line quantity or price
OL0000005593,WEB00001858,1,SKU0000103,,421.57,0.0,Picked,False,Bad online line quantity or price
OL0000005596,WEB00001858,4,SKU0000428,-1.0,75.62,0.0,Open,False,Bad online line quantity or price
OL0000005599,WEB00001859,3,SKU0000338,-1.0,705.63,1.0,Cancelled,False,Bad online line quantity or price
OL0000005613,WEB00001863,2,SKU0000380,,321.76,0.0,Shipped,False,Bad online line quantity or price
OL0000005614,WEB00001863,3,SKU0000466,-1.0,167.73,2.0,Picked,False,Bad online line quantity or price
OL0000005615,WEB00001863,4,SKU0000146,-1.0,42.14,0.0,Open,False,Bad online line quantity or price
OL0000005616,WEB00001863,5,SKU0000183,-1.0,750.79,1.0,Allocated,False,Bad online line quantity or price
OL0000005624,WEB00001866,4,SKU0000578,-1.0,508.68,0.0,Shipped,False,Bad online line quantity or price
OL0000005627,WEB00001867,3,SKU0000195,-1.0,838.72,0.0,Picked,False,Bad online line quantity or price
OL0000005628,WEB00001867,4,SKU0000333,-1.0,205.47,5.0,Shipped,False,Bad online line quantity or price
OL0000005636,WEB00001870,2,SKU0000337,,678.01,0.0,Open,False,Bad online line quantity or price
OL0000005641,WEB00001871,3,SKU0000461,-1.0,128.78,0.0,Shipped,False,Bad online line quantity or price
OL0000005643,WEB00001872,2,SKU0000160,-1.0,665.27,0.0,Shipped,False,Bad online line quantity or price
OL0000005648,WEB00001874,1,SKU0000375,,491.34,0.0,Shipped,False,Bad online line quantity or price
OL0000005649,WEB00001874,2,SKU0000086,,609.71,2.0,Open,False,Bad online line quantity or price
OL0000005652,WEB00001874,5,SKU0000139,,768.63,0.0,Open,False,Bad online line quantity or price
OL0000005655,WEB00001876,1,SKU0000469,-1.0,745.78,2.0,Cancelled,False,Bad online line quantity or price
OL0000005657,WEB00001876,3,SKU0000206,-1.0,548.65,0.0,Cancelled,False,Bad online line quantity or price
OL0000005658,WEB00001876,4,SKU0000105,,162.0,0.0,Allocated,False,Bad online line quantity or price
OL0000005664,WEB00001878,4,SKU0000217,,513.46,0.0,Shipped,False,Bad online line quantity or price
OL0000005666,WEB00001879,2,SKU0000100,,151.55,0.0,Cancelled,False,Bad online line quantity or price
OL0000005668,WEB00001879,4,SKU0000011,,112.26,5.0,Allocated,False,Bad online line quantity or price
OL0000005675,WEB00001881,2,SKU0000018,-1.0,685.31,0.0,Open,False,Bad online line quantity or price
OL0000005692,WEB00001886,2,SKU0000422,-1.0,539.36,0.0,Shipped,False,Bad online line quantity or price
OL0000005698,WEB00001889,1,SKU0000018,-1.0,685.31,0.0,Cancelled,False,Bad online line quantity or price
OL0000005699,WEB00001889,2,SKU0000502,-1.0,391.2,5.0,Allocated,False,Bad online line quantity or price
OL0000005706,WEB00001892,1,SKU0000271,-1.0,861.62,1.0,Cancelled,False,Bad online line quantity or price
OL0000005718,WEB00001895,1,SKU0000193,,674.8,5.0,Allocated,False,Bad online line quantity or price
OL0000005720,WEB00001896,1,SKU0000371,-1.0,488.92,0.0,Cancelled,False,Bad online line quantity or price
OL0000005734,WEB00001901,1,SKU0000288,-1.0,292.4,0.0,Open,False,Bad online line quantity or price
OL0000005740,WEB00001902,2,SKU0000055,,63.35,2.0,Open,False,Bad online line quantity or price
OL0000005741,WEB00001902,3,SKU0000512,-1.0,248.02,0.0,Picked,False,Bad online line quantity or price
OL0000005743,WEB00001903,1,SKU0000274,-1.0,58.67,2.0,Cancelled,False,Bad online line quantity or price
OL0000005749,WEB00001905,2,SKU0000360,,419.16,2.0,Picked,False,Bad online line quantity or price
OL0000005750,WEB00001905,3,SKU0000037,-1.0,166.08,2.0,Cancelled,False,Bad online line quantity or price
OL0000005751,WEB00001905,4,SKU0000140,-1.0,477.46,5.0,Picked,False,Bad online line quantity or price
OL0000005757,WEB00001907,4,SKU0000383,-1.0,502.89,2.0,Cancelled,False,Bad online line quantity or price
OL0000005758,WEB00001907,5,SKU0000380,-1.0,321.76,0.0,Picked,False,Bad online line quantity or price
OL0000005764,WEB00001910,2,SKU0000580,,613.86,0.0,Shipped,False,Bad online line quantity or price
OL0000005767,WEB00001910,5,SKU0000193,,674.8,2.0,Shipped,False,Bad online line quantity or price
OL0000005770,WEB00001911,3,SKU0000537,-1.0,7.21,0.0,Cancelled,False,Bad online line quantity or price
OL0000005772,WEB00001911,5,SKU0000428,,74.35,1.0,Picked,False,Bad online line quantity or price
OL0000005775,WEB00001913,2,SKU0000154,-1.0,111.76,0.0,Shipped,False,Bad online line quantity or price
OL0000005786,WEB00001917,1,SKU0000487,-1.0,3.12,0.0,Picked,False,Bad online line quantity or price
OL0000005788,WEB00001917,3,SKU0000325,-1.0,537.91,0.0,Open,False,Bad online line quantity or price
OL0000005804,WEB00001921,1,SKU0000076,,376.92,2.0,Shipped,False,Bad online line quantity or price
OL0000005806,WEB00001922,1,SKU0000535,-1.0,541.06,5.0,Open,False,Bad online line quantity or price
OL0000005807,WEB00001922,2,SKU0000577,,26.91,0.0,Open,False,Bad online line quantity or price
OL0000005813,WEB00001923,3,SKU0000298,-1.0,287.32,2.0,Picked,False,Bad online line quantity or price
OL0000005818,WEB00001924,4,SKU0000570,,11.57,1.0,Shipped,False,Bad online line quantity or price
OL0000005820,WEB00001926,1,SKU0000136,-1.0,558.45,2.0,Shipped,False,Bad online line quantity or price
OL0000005828,WEB00001927,5,SKU0000553,-1.0,493.1,2.0,Open,False,Bad online line quantity or price
OL0000005830,WEB00001928,2,SKU0000221,-1.0,426.23,0.0,Shipped,False,Bad online line quantity or price
OL0000005831,WEB00001928,3,SKU0000106,-1.0,43.63,5.0,Shipped,False,Bad online line quantity or price
OL0000005838,WEB00001930,2,SKU0000018,,685.31,0.0,Picked,False,Bad online line quantity or price
OL0000005841,WEB00001931,1,SKU0000260,-1.0,305.67,1.0,Open,False,Bad online line quantity or price
OL0000005843,WEB00001932,2,SKU0000453,-1.0,401.71,5.0,Shipped,False,Bad online line quantity or price
OL0000005847,WEB00001933,3,SKU0000429,,356.5,0.0,Picked,False,Bad online line quantity or price
OL0000005849,WEB00001934,2,SKU0000473,,305.73,0.0,Shipped,False,Bad online line quantity or price
OL0000005856,WEB00001936,1,SKU0000160,-1.0,665.27,0.0,Cancelled,False,Bad online line quantity or price
OL0000005866,WEB00001941,4,SKU0000335,,437.19,1.0,Allocated,False,Bad online line quantity or price
OL0000005867,WEB00001941,5,SKU0000502,,391.2,1.0,Cancelled,False,Bad online line quantity or price
OL0000005868,WEB00001942,1,SKU0000102,,418.37,0.0,Open,False,Bad online line quantity or price
OL0000005873,WEB00001943,4,SKU0000497,,88.01,0.0,Cancelled,False,Bad online line quantity or price
OL0000005875,WEB00001944,2,SKU0000567,-1.0,15.45,0.0,Picked,False,Bad online line quantity or price
OL0000005880,WEB00001945,2,SKU0000439,,75.5,0.0,Picked,False,Bad online line quantity or price
OL0000005883,WEB00001945,5,SKU0000510,,532.2,5.0,Picked,False,Bad online line quantity or price
OL0000005884,WEB00001946,1,SKU0000054,,208.2,0.0,Picked,False,Bad online line quantity or price
OL0000005888,WEB00001949,1,SKU0000302,-1.0,8.3,0.0,Allocated,False,Bad online line quantity or price
OL0000005893,WEB00001950,1,SKU0000183,-1.0,750.79,1.0,Allocated,False,Bad online line quantity or price
OL0000005895,WEB00001951,2,SKU0000116,,910.2,0.0,Picked,False,Bad online line quantity or price
OL0000005897,WEB00001951,4,SKU0000476,,196.21,5.0,Shipped,False,Bad online line quantity or price
OL0000005899,WEB00001952,1,SKU0000083,,501.55,0.0,Shipped,False,Bad online line quantity or price
OL0000005904,WEB00001953,2,SKU0000536,,162.65,0.0,Open,False,Bad online line quantity or price
