device_id,customer_id,device_type,manufacturer,model,imei_like,activation_date,5g_capable_flag,device_status
DEV0001917,CUST00000538,Iot Router,Apple,Model-85,577688272999760,2021-04-30,True,Retired
DEV0001918,CUST00002996,Iot Router,Google,Model-75,670154690739581,2022-07-21,True,Active
DEV0001919,CUST00004255,Iot Router,Motorola,Model-97,466807243883814,2021-01-24,True,Suspended
DEV0001920,CUST00001735,Hotspot,Samsung,Model-24,765238524793201,2024-12-17,True,Retired
DEV0001921,CUST00004069,Hotspot,Oneplus,Model-82,139754795405975,2025-12-21,False,Active
DEV0001922,CUST00003090,Smartphone,Oneplus,Model-82,282832124702734,2022-03-01,False,Active
DEV0001923,CUST00002732,Smartphone,Apple,Model-41,946072704255424,2025-01-28,True,Suspended
DEV0001924,CUST00003743,Smartphone,Samsung,Model-16,781629133911924,2020-09-21,True,Retired
DEV0001925,CUST00001347,Hotspot,Nokia,Model-62,861567245448407,2025-07-30,True,Retired
DEV0001926,CUST00001125,Iot Router,Apple,Model-58,111895831561369,2024-06-01,True,Retired
DEV0001927,CUST00004282,Iot Router,Nokia,Model-41,740237265384709,2020-07-05,True,Active
DEV0001928,CUST00002308,Smartphone,Samsung,Model-26,280696446578905,2023-04-30,True,Active
DEV0001929,CUST00002177,Smartphone,Nokia,Model-33,144239955046548,2025-04-01,False,Retired
DEV0001930,CUST00001657,Iot Router,Oneplus,Model-71,167851234351357,2024-12-03,True,Active
DEV0001931,CUST00001660,Hotspot,Nokia,Model-89,836420882408907,2020-07-30,False,Active
DEV0001932,CUST00004407,Smartphone,Nokia,Model-24,689560293828459,2021-09-17,True,Retired
DEV0001933,CUST00001067,Smartphone,Nokia,Model-84,824986489564108,2022-10-14,True,Retired
DEV0001934,CUST00002627,Wearable,Motorola,Model-87,838302387625876,2024-01-28,True,Suspended
DEV0001935,CUST00002015,Hotspot,Nokia,Model-49,676904875135474,2025-01-23,True,Retired
DEV0001936,CUST00002052,Hotspot,Google,Model-79,810448726034836,2024-04-28,True,Active
DEV0001937,CUST00004398,Tablet,Samsung,Model-88,797700936059691,2022-12-13,True,Active
DEV0001938,CUST00000268,Smartphone,Nokia,Model-89,705599866749905,2024-01-21,True,Suspended
DEV0001939,CUST00000390,Hotspot,Apple,Model-20,429874480085208,2023-11-20,True,Retired
DEV0001940,CUST00001633,Smartphone,Motorola,Model-94,765135132518106,2021-04-12,True,Active
DEV0001941,CUST00003086,Tablet,Google,Model-13,281480792496364,2024-09-05,True,Retired
DEV0001942,CUST00001976,Hotspot,Oneplus,Model-71,240083699134506,2022-09-14,True,Suspended
DEV0001943,CUST00000458,Hotspot,Nokia,Model-89,498204990159056,2020-02-24,False,Active
DEV0001944,CUST00001496,Iot Router,Motorola,Model-59,845825679856356,2021-11-09,True,Active
DEV0001945,CUST00000234,Iot Router,Apple,Model-53,314065522470766,2025-01-22,True,Retired
DEV0001946,CUST00004434,Iot Router,Apple,Model-74,340230005906788,2020-06-03,True,Active
DEV0001947,CUST00001500,Iot Router,Samsung,Model-34,852149446526867,2021-08-22,True,Suspended
DEV0001948,CUST00001501,Hotspot,Apple,Model-36,510202782125520,2020-11-09,True,Active
DEV0001949,CUST00003827,Iot Router,Samsung,Model-35,787773882381098,2024-11-19,True,Retired
DEV0001950,CUST00000062,Hotspot,Nokia,Model-20,668316867743006,2020-06-07,False,Active
DEV0001951,CUST00003864,Smartphone,Samsung,Model-91,890903428810844,2026-03-28,False,Retired
DEV0001952,CUST00000573,Hotspot,Motorola,Model-73,913701975631185,2021-12-20,True,Retired
DEV0001953,CUST00000729,Iot Router,Google,Model-42,998625585832543,2024-01-02,True,Active
DEV0001954,CUST00003346,Iot Router,Google,Model-86,627633545145476,2026-01-15,True,Active
DEV0001955,CUST00000268,Hotspot,Oneplus,Model-94,747494649098327,2024-06-21,True,Active
DEV0001956,CUST00004016,Wearable,Samsung,Model-85,443524761286092,2021-03-25,True,Retired
DEV0001957,CUST00004035,Smartphone,Apple,Model-56,474244905891657,2020-12-17,False,Active
DEV0001958,CUST00003458,Tablet,Google,Model-97,503831707265536,2023-08-05,True,Active
DEV0001959,CUST00002564,Hotspot,Motorola,Model-24,689969163135612,2021-08-03,True,Active
DEV0001960,CUST00001200,Smartphone,Motorola,Model-92,480826116316572,2020-04-24,True,Active
DEV0001961,CUST00002538,Tablet,Oneplus,Model-43,394461362106120,2022-08-12,False,Suspended
DEV0001962,CUST00002538,Hotspot,Nokia,Model-89,958129865738204,2024-03-05,True,Active
DEV0001963,CUST00001612,Wearable,Samsung,Model-52,770291008549018,2021-08-24,True,Active
DEV0001964,CUST00002735,Hotspot,Samsung,Model-25,462417336372140,2025-10-21,False,Active
DEV0001965,CUST00000005,Wearable,Nokia,Model-53,731090768429616,2025-08-13,False,Suspended
DEV0001966,CUST00000950,Wearable,Google,Model-41,984683091109054,2026-04-21,False,Suspended
DEV0001967,CUST00001000,Wearable,Samsung,Model-90,829106749490986,2024-07-23,True,Suspended
DEV0001968,CUST00001229,Hotspot,Nokia,Model-47,205194252283487,2023-07-11,False,Active
DEV0001969,CUST00001861,Smartphone,Oneplus,Model-61,672056953265517,2022-09-24,True,Active
DEV0001970,CUST00004493,Smartphone,Samsung,Model-49,413966979802941,2025-03-21,True,Active
DEV0001971,CUST00003272,Hotspot,Nokia,Model-57,645818757102543,2022-07-28,True,Active
DEV0001972,CUST00002516,Iot Router,Motorola,Model-94,582625211486821,2020-09-10,True,Active
DEV0001973,CUST00004471,Hotspot,Google,Model-96,585831086644235,2023-04-22,True,Active
DEV0001974,CUST00000380,Wearable,Nokia,Model-88,173453010343974,2021-01-22,True,Suspended
DEV0001975,CUST00000205,Iot Router,Oneplus,Model-53,519278474032438,2021-06-04,True,Active
DEV0001976,CUST00002205,Smartphone,Nokia,Model-89,927675906431635,2021-12-19,True,Suspended
DEV0001977,CUST00002748,Hotspot,Nokia,Model-30,106322498547165,2024-01-08,True,Active
DEV0001978,CUST00004415,Tablet,Nokia,Model-99,163194737286647,2024-09-26,True,Retired
DEV0001979,CUST00002261,Iot Router,Apple,Model-74,829792856040282,2020-05-23,True,Active
DEV0001980,CUST00001029,Wearable,Oneplus,Model-57,978942587962486,2025-03-08,True,Active
DEV0001981,CUST00001255,Hotspot,Samsung,Model-51,573472326862716,2022-03-23,True,Active
DEV0001982,CUST00001385,Smartphone,Nokia,Model-66,677018013791946,2025-07-19,True,Suspended
DEV0001983,CUST00001271,Tablet,Samsung,Model-93,451316491629424,2023-05-18,True,Suspended
DEV0001984,CUST00000938,Tablet,Samsung,Model-36,723841293757742,2024-02-14,False,Active
DEV0001985,CUST00001725,Smartphone,Motorola,Model-66,474136681817756,2020-11-26,True,Active
DEV0001986,CUST00001324,Hotspot,Apple,Model-77,915663990293499,2024-07-30,True,Active
DEV0001987,CUST00001382,Smartphone,Motorola,Model-78,837941383106757,2024-04-12,True,Suspended
DEV0001988,CUST00000732,Smartphone,Nokia,Model-77,128364816851857,2020-05-06,True,Retired
DEV0001989,CUST00004180,Hotspot,Nokia,Model-39,413272961287474,2021-07-24,True,Retired
DEV0001990,CUST00002580,Iot Router,Nokia,Model-49,850288502003819,2021-12-25,True,Retired
DEV0001991,CUST00001024,Iot Router,Samsung,Model-74,478324732612738,2026-01-31,True,Retired
DEV0001992,CUST00003874,Smartphone,Oneplus,Model-19,656596720218891,2020-06-16,True,Suspended
DEV0001993,CUST00002000,Smartphone,Apple,Model-83,870459789270986,2025-09-19,True,Active
DEV0001994,CUST00002984,Tablet,Samsung,Model-46,359818558046618,2025-11-29,True,Suspended
DEV0001995,CUST00002433,Smartphone,Motorola,Model-93,167828463814227,2021-04-19,True,Retired
DEV0001996,CUST00001129,Tablet,Samsung,Model-81,183553810785338,2024-03-25,True,Suspended
DEV0001997,CUST00004303,Smartphone,Motorola,Model-68,761332762565581,2022-03-24,True,Suspended
DEV0001998,CUST00000402,Smartphone,Motorola,Model-40,271726962260457,2020-04-06,True,Active
DEV0001999,CUST00001375,Wearable,Oneplus,Model-37,198281292143173,2021-12-09,False,Active
DEV0002000,CUST00000249,Iot Router,Apple,Model-64,642635972710527,2024-03-16,True,Retired
DEV0002001,CUST00000658,Tablet,Apple,Model-57,830595042287557,2023-10-26,True,Active
DEV0002002,CUST00000791,Wearable,Nokia,Model-71,921089881280484,2020-09-17,True,Active
DEV0002003,CUST00004235,Wearable,Google,Model-57,927425757244421,2024-01-04,True,Active
DEV0002004,CUST00002952,Smartphone,Motorola,Model-51,548049158645468,2025-05-15,True,Active
DEV0002005,CUST00000402,Hotspot,Samsung,Model-95,437943266368896,2023-04-27,True,Active
DEV0002006,CUST00000612,Iot Router,Google,Model-97,355419422068546,2020-12-19,True,Active
DEV0002007,CUST00002970,Iot Router,Samsung,Model-70,832141161824676,2022-09-08,True,Active
DEV0002008,CUST00002500,Hotspot,Google,Model-44,427263850113782,2023-08-10,True,Retired
DEV0002009,CUST00000319,Smartphone,Samsung,Model-55,918835281147492,2024-11-01,False,Active
DEV0002010,CUST00000660,Wearable,Nokia,Model-44,451505306600656,2025-02-02,True,Active
DEV0002011,CUST00001815,Tablet,Oneplus,Model-54,359913271147699,2025-08-25,True,Suspended
DEV0002012,CUST00001933,Tablet,Motorola,Model-61,405835470011002,2022-04-22,False,Retired
DEV0002013,CUST00004290,Hotspot,Samsung,Model-32,350349781106242,2026-03-17,True,Active
DEV0002014,CUST00001815,Hotspot,Nokia,Model-84,122831507003875,2026-04-11,True,Active
DEV0002015,CUST00001633,Smartphone,Apple,Model-69,165542378050907,2020-04-07,False,Active
DEV0002016,CUST00004114,Hotspot,Samsung,Model-71,817084844593532,2021-11-05,True,Suspended
DEV0002017,CUST00000124,Wearable,Google,Model-81,941250776684995,2022-10-22,True,Active
DEV0002018,CUST00000697,Wearable,Oneplus,Model-17,827204858379004,2020-05-06,False,Suspended
DEV0002019,CUST00001796,Hotspot,Apple,Model-25,765887319121998,2025-10-05,True,Active
DEV0002020,CUST00000382,Hotspot,Samsung,Model-58,208495009433410,2024-10-05,True,Active
DEV0002021,CUST00001126,Smartphone,Apple,Model-72,352253518079296,2025-03-05,True,Suspended
DEV0002022,CUST00002824,Tablet,Samsung,Model-38,971758900403605,2025-01-02,True,Retired
DEV0002023,CUST00003907,Tablet,Apple,Model-21,572266206834918,2024-03-15,True,Active
DEV0002024,CUST00002947,Hotspot,Samsung,Model-90,676298541584766,2025-12-21,True,Active
DEV0002025,CUST00004292,Smartphone,Motorola,Model-11,636776190476211,2020-02-27,True,Active
DEV0002026,CUST00001650,Tablet,Apple,Model-54,309002625818135,2023-04-21,True,Active
DEV0002027,CUST00004436,Tablet,Motorola,Model-26,235307411464968,2020-07-31,False,Retired
DEV0002028,CUST00004454,Tablet,Oneplus,Model-62,307131345607489,2020-02-19,False,Retired
DEV0002029,CUST00004220,Wearable,Oneplus,Model-71,319251660547365,2022-07-03,True,Active
DEV0002030,CUST00002092,Wearable,Samsung,Model-30,365161895339280,2022-01-31,False,Suspended
DEV0002031,CUST00001291,Smartphone,Oneplus,Model-66,275674115682753,2024-12-28,True,Retired
DEV0002032,CUST00000400,Smartphone,Apple,Model-95,967664603645131,2022-10-17,True,Suspended
DEV0002033,CUST00003949,Hotspot,Oneplus,Model-37,999661490338086,2024-09-27,True,Retired
DEV0002034,CUST00004267,Smartphone,Apple,Model-40,143399157685419,2023-06-10,False,Active
DEV0002035,CUST00000346,Smartphone,Samsung,Model-43,771077809352261,2023-09-13,True,Suspended
DEV0002036,CUST00002506,Iot Router,Samsung,Model-41,154863529242792,2023-06-03,True,Active
DEV0002037,CUST00003235,Smartphone,Samsung,Model-45,889006741043652,2020-04-08,False,Active
DEV0002038,CUST00000158,Wearable,Samsung,Model-26,258654485019247,2024-11-13,True,Suspended
DEV0002039,CUST00000828,Iot Router,Google,Model-80,901516141491948,2025-06-10,True,Retired
DEV0002040,CUST00001664,Wearable,Nokia,Model-43,294325171817436,2023-05-19,False,Active
DEV0002041,CUST00003774,Smartphone,Motorola,Model-37,918581280766200,2022-06-27,True,Active
DEV0002042,CUST00001327,Smartphone,Oneplus,Model-68,186325505980528,2022-06-03,True,Active
DEV0002043,CUST00002417,Iot Router,Oneplus,Model-38,923803487694819,2021-04-16,True,Active
DEV0002044,CUST00001935,Tablet,Google,Model-24,579571971785460,2022-10-24,True,Suspended
DEV0002045,CUST00002254,Iot Router,Oneplus,Model-56,507208130798883,2021-12-11,True,Retired
DEV0002046,CUST00001353,Iot Router,Oneplus,Model-43,650001218410206,2023-10-11,True,Active
DEV0002047,CUST00002935,Tablet,Google,Model-36,344625770459901,2022-04-06,True,Retired
DEV0002048,CUST00004029,Wearable,Oneplus,Model-46,610398635506049,2026-04-16,True,Suspended
DEV0002049,CUST00003200,Wearable,Samsung,Model-70,529128798961899,2021-07-15,True,Active
DEV0002050,CUST00001195,Iot Router,Samsung,Model-40,415760086204711,2021-04-26,False,Active
DEV0002051,CUST00003701,Wearable,Oneplus,Model-81,277480006985717,2020-06-19,True,Active
DEV0002052,CUST00004173,Tablet,Google,Model-14,639734210152892,2020-03-14,True,Active
DEV0002053,CUST00003212,Tablet,Samsung,Model-54,364113010871699,2024-02-15,True,Active
DEV0002054,CUST00001733,Hotspot,Motorola,Model-58,350993265686155,2022-05-25,True,Active
DEV0002055,CUST00004015,Hotspot,Google,Model-67,234148912742797,2021-05-04,True,Active
DEV0002056,CUST00000659,Tablet,Samsung,Model-24,671800636689854,2023-07-31,True,Suspended
DEV0002057,CUST00003893,Smartphone,Nokia,Model-58,955002924381195,2023-10-13,True,Active
DEV0002058,CUST00002478,Iot Router,Google,Model-48,856527995765129,2020-03-25,True,Retired
DEV0002059,CUST00000273,Hotspot,Google,Model-80,992741953735455,2025-02-04,False,Active
DEV0002060,CUST00002360,Iot Router,Google,Model-13,907142523238331,2020-01-20,True,Retired
DEV0002061,CUST00000810,Wearable,Samsung,Model-61,435671615099674,2021-11-26,False,Active
DEV0002062,CUST00000886,Tablet,Motorola,Model-19,695411665772453,2023-03-22,True,Active
DEV0002063,CUST00002465,Wearable,Nokia,Model-21,941294622983808,2022-10-17,True,Active
DEV0002064,CUST00002892,Wearable,Google,Model-25,924175464952608,2021-07-12,True,Active
DEV0002065,CUST00001871,Tablet,Apple,Model-58,991743285664122,2023-03-28,True,Active
DEV0002066,CUST00000952,Tablet,Apple,Model-32,777504446993910,2022-05-17,True,Retired
DEV0002067,CUST00003493,Smartphone,Google,Model-96,301533233727083,2021-09-07,True,Suspended
DEV0002068,CUST00000671,Tablet,Samsung,Model-26,902663358362891,2024-03-15,True,Active
DEV0002069,CUST00002040,Wearable,Apple,Model-24,934395831426193,2026-03-07,True,Active
DEV0002070,CUST00000401,Tablet,Apple,Model-67,718965464830805,2026-04-23,True,Suspended
DEV0002071,CUST00002672,Hotspot,Google,Model-59,440362672860334,2022-07-21,False,Active
DEV0002072,CUST00003662,Wearable,Google,Model-57,126722405470895,2026-03-02,True,Active
DEV0002073,CUST00000099,Hotspot,Apple,Model-86,630687749307517,2021-02-10,True,Retired
DEV0002074,CUST00001921,Hotspot,Apple,Model-46,444512943277277,2026-02-12,True,Active
DEV0002075,CUST00004358,Smartphone,Oneplus,Model-41,347867984514659,2024-11-23,True,Retired
DEV0002076,CUST00001288,Wearable,Nokia,Model-17,653723140571085,2020-05-10,False,Active
DEV0002077,CUST00001706,Smartphone,Google,Model-26,452039826920404,2023-08-16,True,Suspended
DEV0002078,CUST00003650,Smartphone,Samsung,Model-90,335588899718682,2025-02-21,True,Active
DEV0002079,CUST00002465,Tablet,Apple,Model-74,647881577391458,2022-03-15,True,Suspended
DEV0002080,CUST00001585,Hotspot,Nokia,Model-92,707854315853921,2020-08-29,True,Active
DEV0002081,CUST00002031,Tablet,Google,Model-83,597565454339338,2025-08-28,True,Retired
DEV0002082,CUST00002970,Hotspot,Motorola,Model-45,976395089821229,2023-08-05,False,Active
DEV0002083,CUST00004085,Iot Router,Apple,Model-58,465004872414309,2026-04-09,True,Suspended
DEV0002084,CUST00000527,Smartphone,Apple,Model-86,560621621560641,2021-05-30,True,Suspended
DEV0002085,CUST00003514,Hotspot,Nokia,Model-46,261329749772950,2026-01-12,True,Active
DEV0002086,CUST00000649,Wearable,Google,Model-55,728556650778676,2021-05-03,True,Active
DEV0002087,CUST00001447,Iot Router,Apple,Model-95,326809140538126,2024-10-21,True,Suspended
DEV0002088,CUST00002959,Hotspot,Apple,Model-60,181910775048397,2023-10-26,True,Retired
DEV0002089,CUST00002487,Wearable,Motorola,Model-66,899668165275021,2025-07-02,True,Retired
DEV0002090,CUST00002587,Hotspot,Nokia,Model-16,947997192286759,2025-07-10,True,Active
DEV0002091,CUST00002203,Smartphone,Apple,Model-44,125749353347848,2023-11-01,False,Retired
DEV0002092,CUST00002641,Wearable,Google,Model-85,367908382685760,2025-12-07,True,Retired
DEV0002093,CUST00004468,Iot Router,Google,Model-43,646570272028268,2026-04-30,True,Active
DEV0002094,CUST00001490,Hotspot,Nokia,Model-12,892230938649113,2020-01-18,True,Suspended
DEV0002095,CUST00002192,Wearable,Apple,Model-53,391366607819938,2023-05-07,False,Retired
DEV0002096,CUST00000286,Iot Router,Oneplus,Model-27,290612709197111,2024-02-23,False,Suspended
DEV0002097,CUST00001440,Tablet,Motorola,Model-33,104337844082068,2022-01-25,True,Suspended
DEV0002098,CUST00004408,Smartphone,Google,Model-82,118628391204794,2024-05-01,True,Active
DEV0002099,CUST00002177,Iot Router,Nokia,Model-23,943824754535176,2025-11-20,True,Suspended
DEV0002100,CUST00002334,Tablet,Nokia,Model-54,661626884815568,2024-05-19,True,Retired
DEV0002101,CUST00002727,Tablet,Oneplus,Model-97,724801077646620,2025-10-20,True,Suspended
DEV0002102,CUST00004022,Wearable,Apple,Model-87,856828050002252,2024-03-04,True,Suspended
DEV0002103,CUST00002408,Iot Router,Oneplus,Model-62,548855340352209,2022-07-21,True,Suspended
DEV0002104,CUST00002376,Iot Router,Apple,Model-21,536399658610734,2025-04-20,False,Active
DEV0002105,CUST00001139,Iot Router,Apple,Model-97,921157924321987,2023-08-29,True,Active
DEV0002106,CUST00001202,Wearable,Nokia,Model-85,448309595201319,2026-02-14,False,Active
DEV0002107,CUST00003236,Smartphone,Apple,Model-64,571818690054711,2022-02-18,True,Active
DEV0002108,CUST00000952,Iot Router,Nokia,Model-75,724894554091570,2022-01-18,True,Retired
DEV0002109,CUST00000457,Hotspot,Samsung,Model-57,572473027428244,2024-09-04,False,Retired
DEV0002110,CUST00000411,Tablet,Motorola,Model-35,224473445394857,2021-11-28,True,Suspended
DEV0002111,CUST00003355,Iot Router,Samsung,Model-90,659631062790161,2022-06-12,True,Active
DEV0002112,CUST00001868,Hotspot,Apple,Model-16,407190214961129,2023-08-14,True,Suspended
DEV0002113,CUST00004209,Iot Router,Oneplus,Model-28,451020507788356,2020-12-07,True,Suspended
DEV0002114,CUST00003843,Tablet,Oneplus,Model-35,702833903504387,2020-04-18,True,Suspended
DEV0002115,CUST00003285,Hotspot,Nokia,Model-11,105148894855356,2025-06-17,True,Retired
DEV0002116,CUST00001592,Smartphone,Samsung,Model-38,270097993473337,2024-01-08,True,Suspended
DEV0002117,CUST00000882,Wearable,Oneplus,Model-63,949948906010665,2026-04-22,True,Active
DEV0002118,CUST00002399,Hotspot,Google,Model-65,139772972083004,2020-04-21,True,Active
DEV0002119,CUST00004407,Iot Router,Apple,Model-74,174657059466436,2022-11-22,True,Active
DEV0002120,CUST00001659,Hotspot,Nokia,Model-75,611817499331120,2022-08-01,True,Suspended
DEV0002121,CUST00000499,Iot Router,Nokia,Model-26,724708516612945,2024-04-05,True,Active
DEV0002122,CUST00001805,Iot Router,Motorola,Model-91,862593409104127,2023-07-18,True,Retired
DEV0002123,CUST00000913,Smartphone,Google,Model-25,199743807992534,2024-12-29,True,Suspended
DEV0002124,CUST00000615,Hotspot,Nokia,Model-10,609709080223872,2021-05-10,True,Suspended
DEV0002125,CUST00000842,Iot Router,Apple,Model-93,708395518341478,2022-04-09,False,Suspended
DEV0002126,CUST00003397,Hotspot,Apple,Model-15,662486476880335,2022-04-09,False,Active
DEV0002127,CUST00002704,Hotspot,Google,Model-56,557210957976242,2025-07-30,True,Active
DEV0002128,CUST00000256,Wearable,Google,Model-69,970879884421238,2020-06-30,False,Active
DEV0002129,CUST00002962,Tablet,Motorola,Model-23,231111419824822,2026-01-28,True,Active
DEV0002130,CUST00001521,Tablet,Apple,Model-72,788756909020376,2020-06-26,True,Active
DEV0002131,CUST00000415,Smartphone,Nokia,Model-57,180235116332186,2024-12-18,True,Retired
DEV0002132,CUST00000229,Hotspot,Nokia,Model-62,550977946108002,2025-12-13,False,Active
DEV0002133,CUST00004012,Wearable,Nokia,Model-61,139039624786962,2020-05-30,True,Active
DEV0002134,CUST00004311,Smartphone,Nokia,Model-57,317018322582929,2020-02-19,False,Suspended
DEV0002135,CUST00002891,Tablet,Samsung,Model-24,428594169319842,2020-09-24,False,Active
DEV0002136,CUST00002038,Wearable,Nokia,Model-17,297847650952726,2020-11-28,True,Retired
DEV0002137,CUST00002910,Hotspot,Nokia,Model-41,528159356375809,2023-05-27,True,Suspended
DEV0002138,CUST00003941,Smartphone,Apple,Model-44,121291131621996,2024-03-22,True,Active
DEV0002139,CUST00001836,Tablet,Google,Model-75,682753307362863,2021-05-17,True,Retired
DEV0002140,CUST00004389,Wearable,Motorola,Model-91,175936732793446,2025-02-18,True,Active
DEV0002141,CUST00003136,Smartphone,Samsung,Model-53,293346876696116,2020-10-20,True,Retired
DEV0002142,CUST00000515,Tablet,Nokia,Model-41,363063228814073,2025-10-20,True,Retired
DEV0002143,CUST00002872,Tablet,Samsung,Model-71,428374498111177,2021-12-07,False,Active
DEV0002144,CUST00002118,Hotspot,Apple,Model-95,810108179536612,2026-03-27,False,Retired
DEV0002145,CUST00000990,Hotspot,Motorola,Model-23,818441021182557,2021-05-11,True,Suspended
DEV0002146,CUST00000973,Iot Router,Nokia,Model-57,717106129009027,2025-03-17,True,Active
DEV0002147,CUST00000621,Smartphone,Oneplus,Model-83,119202077995231,2024-05-14,False,Retired
DEV0002148,CUST00001965,Wearable,Nokia,Model-37,657775689616718,2021-05-10,True,Suspended
DEV0002149,CUST00004213,Wearable,Google,Model-57,205633028825700,2025-06-18,True,Active
DEV0002150,CUST00004048,Hotspot,Nokia,Model-45,970130077812200,2024-09-22,True,Retired
DEV0002151,CUST00001324,Hotspot,Motorola,Model-61,195416697303073,2022-10-31,True,Retired
DEV0002152,CUST00002919,Tablet,Google,Model-34,603881765887111,2022-05-31,True,Suspended
DEV0002153,CUST00002530,Hotspot,Samsung,Model-67,313071761205155,2023-07-01,False,Active
DEV0002154,CUST00002662,Wearable,Nokia,Model-91,885801050961442,2024-10-17,True,Active
DEV0002155,CUST00002751,Hotspot,Oneplus,Model-98,219098999782959,2022-04-03,True,Retired
DEV0002156,CUST00001504,Hotspot,Google,Model-48,689672751938926,2024-04-30,True,Suspended
DEV0002157,CUST00002919,Hotspot,Motorola,Model-35,782892813196666,2020-11-18,True,Active
DEV0002158,CUST00000010,Tablet,Apple,Model-14,851629284239532,2021-08-30,True,Retired
DEV0002159,CUST00002196,Tablet,Oneplus,Model-14,580906117333996,2025-05-21,True,Suspended
DEV0002160,CUST00000883,Iot Router,Oneplus,Model-16,645975945319567,2020-02-19,False,Suspended
DEV0002161,CUST00001209,Wearable,Oneplus,Model-48,903501982975106,2020-02-11,True,Active
DEV0002162,CUST00004289,Iot Router,Google,Model-83,167413406612175,2026-04-30,True,Active
DEV0002163,CUST00002992,Hotspot,Apple,Model-77,109962901799406,2022-11-01,True,Retired
DEV0002164,CUST00002269,Smartphone,Nokia,Model-38,587081243817519,2020-11-13,False,Active
DEV0002165,CUST00003675,Wearable,Apple,Model-73,961950380392369,2021-05-17,True,Active
DEV0002166,CUST00000330,Smartphone,Google,Model-21,777688828370631,2021-10-22,True,Suspended
DEV0002167,CUST00002920,Iot Router,Nokia,Model-58,916437112383934,2022-03-26,True,Suspended
DEV0002168,CUST00000159,Wearable,Apple,Model-61,976185318123817,2020-08-13,True,Retired
DEV0002169,CUST00000641,Wearable,Google,Model-21,507631271578241,2021-05-16,True,Suspended
DEV0002170,CUST00001912,Tablet,Nokia,Model-74,132147572315190,2026-02-23,True,Retired
DEV0002171,CUST00002635,Smartphone,Google,Model-33,145882304169974,2022-01-30,True,Suspended
DEV0002172,CUST00000356,Wearable,Nokia,Model-52,788066857608090,2023-08-31,False,Retired
DEV0002173,CUST00000684,Tablet,Oneplus,Model-69,323665281522100,2024-05-15,False,Retired
DEV0002174,CUST00004494,Hotspot,Google,Model-32,732824822706685,2022-01-14,True,Retired
DEV0002175,CUST00002393,Iot Router,Oneplus,Model-82,418203111959237,2020-07-18,True,Active
DEV0002176,CUST00001649,Hotspot,Motorola,Model-34,893277493765572,2022-10-20,True,Suspended
DEV0002177,CUST00002326,Hotspot,Oneplus,Model-26,968773117692364,2024-11-26,True,Active
DEV0002178,CUST00004217,Smartphone,Nokia,Model-44,518436528849550,2023-07-11,False,Retired
DEV0002179,CUST00002349,Wearable,Samsung,Model-73,265720675666060,2023-04-03,False,Retired
DEV0002180,CUST00003451,Iot Router,Nokia,Model-92,278095111520770,2020-01-09,True,Active
DEV0002181,CUST00001549,Smartphone,Samsung,Model-34,115503129393757,2024-05-13,True,Retired
DEV0002182,CUST00001503,Tablet,Nokia,Model-72,195597078178559,2020-05-09,True,Active
DEV0002183,CUST00003371,Smartphone,Motorola,Model-36,476647549595533,2024-09-21,True,Active
DEV0002184,CUST00003305,Wearable,Samsung,Model-46,530062273240740,2022-12-17,True,Active
DEV0002185,CUST00001435,Wearable,Google,Model-38,979118598796617,2023-08-23,False,Active
DEV0002186,CUST00002677,Tablet,Google,Model-24,809828074450942,2021-02-25,False,Active
DEV0002187,CUST00002678,Wearable,Samsung,Model-87,310635090714887,2021-06-13,True,Active
DEV0002188,CUST00002415,Iot Router,Oneplus,Model-38,731508312423949,2020-04-02,True,Suspended
DEV0002189,CUST00004325,Tablet,Oneplus,Model-89,688152722297492,2020-05-30,True,Retired
DEV0002190,CUST00001312,Tablet,Samsung,Model-57,726178185099666,2021-01-03,True,Suspended
DEV0002191,CUST00002377,Iot Router,Oneplus,Model-12,333511549093075,2020-11-01,True,Active
DEV0002192,CUST00001904,Tablet,Nokia,Model-73,814565729089024,2020-01-29,True,Suspended
DEV0002193,CUST00002877,Tablet,Oneplus,Model-29,205988335076449,2020-08-21,True,Active
DEV0002194,CUST00002452,Wearable,Google,Model-11,346036550474290,2025-08-03,True,Active
DEV0002195,CUST00001879,Iot Router,Oneplus,Model-63,298350084871291,2021-02-23,True,Suspended
DEV0002196,CUST00000751,Tablet,Oneplus,Model-62,737832801749041,2023-06-01,True,Active
DEV0002197,CUST00001381,Tablet,Samsung,Model-89,680211557079073,2022-09-16,True,Suspended
DEV0002198,CUST00001501,Smartphone,Apple,Model-42,836094321426780,2021-04-01,True,Active
DEV0002199,CUST00001374,Smartphone,Nokia,Model-75,419839825092598,2020-02-20,True,Retired
DEV0002200,CUST00002424,Hotspot,Motorola,Model-52,245408571713684,2021-07-23,True,Active
DEV0002201,CUST00004141,Iot Router,Oneplus,Model-62,313739088831911,2024-10-17,True,Suspended
DEV0002202,CUST00002143,Hotspot,Oneplus,Model-20,571623820199112,2021-06-10,True,Active
DEV0002203,CUST00002512,Wearable,Apple,Model-39,516755914464899,2020-02-11,True,Retired
DEV0002204,CUST00002103,Smartphone,Nokia,Model-33,276174544197330,2020-01-10,False,Active
DEV0002205,CUST00000033,Iot Router,Nokia,Model-57,178093665618572,2024-09-11,True,Suspended
DEV0002206,CUST00004093,Wearable,Google,Model-92,642891527845880,2022-12-08,False,Retired
