snapshot_date,store_id,product_id,on_hand_qty,reserved_qty,on_order_qty,reorder_point,safety_stock_qty,inventory_status
2026-05-15,STR0015,SKU0000359,348,31,111,10,5,Overstock
2026-05-15,STR0015,SKU0000471,48,20,152,30,20,healthy 
2026-05-15,STR0015,SKU0000306,83,19,94,10,30,healthy 
2026-05-15,STR0015,SKU0000084,451,50,162,30,10,Stockout
2026-05-15,STR0015,SKU0000192,308,0,105,20,30,Low
2026-05-15,STR0015,SKU0000401,110,29,116,30,30,Overstock
2026-05-15,STR0015,SKU0000508,95,55,132,20,30,Overstock
2026-05-15,STR0015,SKU0000253,98,58,105,30,5,Overstock
2026-05-15,STR0015,SKU0000540,313,52,167,30,30,healthy 
2026-05-15,STR0015,SKU0000309,311,41,113,75,5,healthy 
2026-05-15,STR0015,SKU0000182,131,55,31,20,5,Stockout
2026-05-15,STR0015,SKU0000065,193,32,191,75,10,Healthy
2026-05-15,STR0015,SKU0000373,235,24,165,50,20,Healthy
2026-05-15,STR0015,SKU0000495,295,12,71,30,30,healthy 
2026-05-15,STR0015,SKU0000089,158,5,111,75,30,Low
2026-05-15,STR0015,SKU0000416,182,15,105,30,5,healthy 
2026-05-15,STR0015,SKU0000564,82,37,162,10,10,Healthy
2026-05-15,STR0015,SKU0000127,151,34,108,50,10,Low
2026-05-15,STR0015,SKU0000489,434,27,168,30,30,Stockout
2026-05-15,STR0015,SKU0000180,194,21,160,20,30,Low
2026-05-15,STR0015,SKU0000158,358,11,52,75,10,Healthy
2026-05-15,STR0015,SKU0000337,381,39,145,30,10,Healthy
2026-05-15,STR0015,SKU0000452,499,33,158,75,5,Healthy
2026-05-15,STR0015,SKU0000390,153,14,66,50,30,Overstock
2026-05-15,STR0015,SKU0000262,353,31,52,30,5,Low
2026-05-15,STR0015,SKU0000361,204,8,183,20,10,Stockout
2026-05-15,STR0015,SKU0000286,222,45,62,20,20,Low
2026-05-15,STR0015,SKU0000349,6,1,56,10,30,healthy 
2026-05-15,STR0015,SKU0000038,183,6,99,50,20,Overstock
2026-05-15,STR0015,SKU0000169,26,23,60,10,10,Stockout
2026-05-15,STR0015,SKU0000442,91,43,171,30,5,Low
2026-05-15,STR0015,SKU0000407,301,24,185,10,10,healthy 
2026-05-15,STR0015,SKU0000219,49,34,48,10,20,healthy 
2026-05-15,STR0015,SKU0000502,445,45,115,50,20,Overstock
2026-05-15,STR0015,SKU0000387,465,19,47,10,5,Healthy
2026-05-15,STR0015,SKU0000194,317,38,128,30,30,Healthy
2026-05-15,STR0015,SKU0000415,262,25,43,20,30,healthy 
2026-05-15,STR0015,SKU0000333,283,39,95,75,5,Healthy
2026-05-15,STR0015,SKU0000131,45,44,77,30,10,healthy 
2026-05-15,STR0015,SKU0000033,353,19,40,50,30,Healthy
2026-05-15,STR0015,SKU0000220,248,47,0,20,5,healthy 
2026-05-15,STR0015,SKU0000060,336,0,135,10,5,Healthy
2026-05-15,STR0015,SKU0000039,218,27,153,20,5,Overstock
2026-05-15,STR0015,SKU0000129,118,38,105,30,5,Stockout
2026-05-15,STR0015,SKU0000323,32,8,200,30,20,Healthy
2026-05-15,STR0015,SKU0000148,260,29,71,20,5,Healthy
2026-05-15,STR0015,SKU0000345,26,4,189,10,20,Overstock
2026-05-15,STR0015,SKU0000420,290,60,113,50,30,Stockout
2026-05-15,STR0015,SKU0000014,271,34,112,20,30,Stockout
2026-05-15,STR0015,SKU0000120,410,53,86,10,5,healthy 
2026-05-15,STR0015,SKU0000270,89,52,136,20,10,Healthy
2026-05-15,STR0015,SKU0000190,251,14,199,10,5,healthy 
2026-05-15,STR0015,SKU0000432,426,27,3,30,30,Stockout
2026-05-15,STR0015,SKU0000451,273,6,78,75,20,Healthy
2026-05-15,STR0015,SKU0000246,142,44,23,20,20,Healthy
2026-05-15,STR0015,SKU0000205,491,7,31,50,10,Healthy
2026-05-15,STR0015,SKU0000338,483,9,57,20,5,Stockout
2026-05-15,STR0015,SKU0000167,179,16,88,20,5,healthy 
2026-05-15,STR0015,SKU0000053,120,16,49,30,30,Low
2026-05-15,STR0015,SKU0000365,372,41,124,75,30,Overstock
2026-05-15,STR0015,SKU0000332,179,29,78,30,10,Overstock
2026-05-15,STR0015,SKU0000414,404,60,98,50,20,healthy 
2026-05-15,STR0015,SKU0000328,280,24,191,20,5,Overstock
2026-05-15,STR0015,SKU0000562,422,6,72,50,5,Healthy
2026-05-15,STR0015,SKU0000568,168,29,53,20,30,Overstock
2026-05-15,STR0015,SKU0000434,477,36,36,20,10,Low
2026-05-15,STR0015,SKU0000222,48,42,86,10,30,Overstock
2026-05-15,STR0015,SKU0000259,8,1,64,50,30,Low
2026-05-15,STR0015,SKU0000427,26,3,54,50,10,Low
2026-05-15,STR0015,SKU0000143,299,11,187,75,30,Healthy
2026-05-15,STR0015,SKU0000105,144,3,107,20,30,healthy 
2026-05-15,STR0015,SKU0000494,206,30,107,30,5,Healthy
2026-05-15,STR0015,SKU0000080,147,30,123,20,5,Low
2026-05-15,STR0015,SKU0000250,186,40,135,50,30,healthy 
2026-05-15,STR0015,SKU0000015,200,23,199,10,30,Healthy
2026-05-15,STR0015,SKU0000486,405,41,14,30,5,Stockout
2026-05-15,STR0015,SKU0000386,301,34,89,20,5,Low
2026-05-15,STR0015,SKU0000009,486,49,107,75,20,Low
2026-05-15,STR0015,SKU0000177,345,5,80,30,10,Low
2026-05-15,STR0015,SKU0000353,423,4,65,10,10,Overstock
2026-05-15,STR0015,SKU0000126,265,36,33,10,30,healthy 
2026-05-15,STR0015,SKU0000467,388,37,64,20,10,Low
2026-05-15,STR0015,SKU0000464,365,43,200,75,20,Healthy
2026-05-15,STR0015,SKU0000202,394,27,144,75,10,Overstock
2026-05-15,STR0015,SKU0000166,407,44,79,10,20,healthy 
2026-05-15,STR0015,SKU0000077,14,6,73,10,10,Healthy
2026-05-15,STR0015,SKU0000216,108,55,18,20,10,Stockout
2026-05-15,STR0015,SKU0000470,316,46,110,50,5,Stockout
2026-05-15,STR0015,SKU0000023,65,51,59,10,5,Stockout
2026-05-15,STR0015,SKU0000509,126,31,15,30,30,Healthy
2026-05-15,STR0015,SKU0000017,391,1,78,50,5,Stockout
2026-05-15,STR0015,SKU0000051,73,27,26,50,30,healthy 
2026-05-15,STR0015,SKU0000025,500,13,11,20,5,Overstock
2026-05-15,STR0015,SKU0000229,450,0,89,20,10,Overstock
2026-05-15,STR0015,SKU0000453,14,14,107,20,20,Overstock
2026-05-15,STR0015,SKU0000389,374,26,162,10,20,Stockout
2026-05-15,STR0015,SKU0000565,357,34,140,75,10,Stockout
2026-05-15,STR0015,SKU0000157,367,18,90,10,10,Stockout
2026-05-15,STR0015,SKU0000423,132,9,21,30,30,Healthy
2026-05-15,STR0015,SKU0000299,230,56,198,50,10,Healthy
2026-05-15,STR0015,SKU0000240,235,44,132,10,10,Healthy
2026-05-15,STR0015,SKU0000145,295,57,69,20,5,Overstock
2026-05-15,STR0015,SKU0000343,390,2,163,50,10,Stockout
2026-05-15,STR0015,SKU0000538,381,12,125,50,5,Stockout
2026-05-15,STR0015,SKU0000242,303,22,31,10,20,Overstock
2026-05-15,STR0015,SKU0000547,245,43,147,50,30,healthy 
2026-05-15,STR0015,SKU0000092,316,37,13,75,20,healthy 
2026-05-15,STR0015,SKU0000380,327,17,10,20,10,healthy 
2026-05-15,STR0015,SKU0000507,165,60,22,10,30,healthy 
2026-05-15,STR0015,SKU0000064,366,3,69,30,30,Low
2026-05-15,STR0015,SKU0000490,345,58,179,30,10,Stockout
2026-05-15,STR0015,SKU0000099,222,43,121,30,30,Low
2026-05-15,STR0015,SKU0000277,189,44,155,20,20,Healthy
2026-05-15,STR0016,SKU0000311,196,49,78,10,10,Stockout
2026-05-15,STR0016,SKU0000025,139,10,81,10,30,Stockout
2026-05-15,STR0016,SKU0000406,288,52,27,20,20,healthy 
2026-05-15,STR0016,SKU0000564,121,51,51,20,5,healthy 
2026-05-15,STR0016,SKU0000132,380,22,146,30,30,healthy 
2026-05-15,STR0016,SKU0000481,184,39,192,10,5,Healthy
2026-05-15,STR0016,SKU0000412,74,21,30,30,20,Healthy
2026-05-15,STR0016,SKU0000213,95,27,134,10,5,Stockout
2026-05-15,STR0016,SKU0000480,223,43,183,10,10,Overstock
2026-05-15,STR0016,SKU0000429,379,6,30,20,10,Low
2026-05-15,STR0016,SKU0000055,421,31,70,30,30,healthy 
2026-05-15,STR0016,SKU0000556,444,45,15,10,30,Healthy
2026-05-15,STR0016,SKU0000040,420,6,1,20,30,Low
2026-05-15,STR0016,SKU0000163,351,41,122,50,20,Overstock
2026-05-15,STR0016,SKU0000576,9,8,92,75,5,Stockout
2026-05-15,STR0016,SKU0000436,252,40,7,10,5,Low
2026-05-15,STR0016,SKU0000100,278,8,142,50,30,Stockout
2026-05-15,STR0016,SKU0000097,105,29,123,20,20,Low
2026-05-15,STR0016,SKU0000035,1,1,21,10,5,Healthy
2026-05-15,STR0016,SKU0000364,464,37,99,10,5,Low
2026-05-15,STR0016,SKU0000280,159,20,115,10,10,Stockout
2026-05-15,STR0016,SKU0000282,76,26,167,75,30,healthy 
2026-05-15,STR0016,SKU0000230,1,0,176,50,30,Stockout
2026-05-15,STR0016,SKU0000146,231,7,156,75,5,Low
2026-05-15,STR0016,SKU0000442,15,9,31,75,5,Low
2026-05-15,STR0016,SKU0000317,266,48,33,30,20,healthy 
2026-05-15,STR0016,SKU0000269,6,4,196,30,5,Overstock
2026-05-15,STR0016,SKU0000357,14,10,92,30,20,Healthy
2026-05-15,STR0016,SKU0000216,243,58,23,30,10,healthy 
2026-05-15,STR0016,SKU0000114,38,8,53,75,20,Stockout
2026-05-15,STR0016,SKU0000187,374,22,35,10,5,Healthy
2026-05-15,STR0016,SKU0000368,482,43,126,30,20,Stockout
2026-05-15,STR0016,SKU0000121,482,25,103,10,20,healthy 
2026-05-15,STR0016,SKU0000050,302,18,126,10,30,Low
2026-05-15,STR0016,SKU0000215,359,59,150,75,5,Healthy
2026-05-15,STR0016,SKU0000417,490,17,119,30,10,Low
2026-05-15,STR0016,SKU0000088,3,2,56,75,20,Low
2026-05-15,STR0016,SKU0000223,64,20,84,20,10,Healthy
2026-05-15,STR0016,SKU0000420,488,8,145,20,30,Healthy
2026-05-15,STR0016,SKU0000486,485,53,96,50,10,Overstock
2026-05-15,STR0016,SKU0000162,464,39,19,10,10,Low
2026-05-15,STR0016,SKU0000134,201,26,60,75,20,Stockout
2026-05-15,STR0016,SKU0000321,295,41,125,10,20,Overstock
2026-05-15,STR0016,SKU0000198,270,23,149,50,20,Healthy
2026-05-15,STR0016,SKU0000240,107,30,56,30,30,Healthy
2026-05-15,STR0016,SKU0000433,375,54,172,20,10,Stockout
2026-05-15,STR0016,SKU0000175,241,48,101,50,10,Healthy
2026-05-15,STR0016,SKU0000422,344,25,114,20,30,healthy 
2026-05-15,STR0016,SKU0000550,126,3,85,30,20,Overstock
2026-05-15,STR0016,SKU0000488,442,10,138,20,20,Low
2026-05-15,STR0016,SKU0000150,15,5,163,75,30,Stockout
2026-05-15,STR0016,SKU0000267,115,42,126,75,10,healthy 
2026-05-15,STR0016,SKU0000031,337,45,137,75,30,Overstock
2026-05-15,STR0016,SKU0000074,25,14,48,10,5,Stockout
2026-05-15,STR0016,SKU0000095,72,21,138,20,10,Stockout
2026-05-15,STR0016,SKU0000157,26,15,164,20,5,Stockout
2026-05-15,STR0016,SKU0000562,208,18,188,20,10,Stockout
2026-05-15,STR0016,SKU0000577,131,1,177,50,10,Low
2026-05-15,STR0016,SKU0000473,285,56,16,75,5,Low
2026-05-15,STR0016,SKU0000527,67,59,84,75,30,Overstock
2026-05-15,STR0016,SKU0000130,146,32,27,30,5,Stockout
2026-05-15,STR0016,SKU0000518,21,10,100,30,5,healthy 
2026-05-15,STR0016,SKU0000137,98,59,139,20,30,Low
2026-05-15,STR0016,SKU0000256,57,37,72,20,30,Healthy
2026-05-15,STR0016,SKU0000304,403,6,32,30,5,Low
2026-05-15,STR0016,SKU0000374,396,15,174,30,20,Overstock
2026-05-15,STR0016,SKU0000529,113,47,79,20,5,Stockout
2026-05-15,STR0016,SKU0000541,205,22,24,10,20,Stockout
2026-05-15,STR0016,SKU0000401,353,57,153,10,5,Healthy
2026-05-15,STR0016,SKU0000427,429,2,12,20,30,Overstock
2026-05-15,STR0016,SKU0000242,50,50,175,50,20,Stockout
2026-05-15,STR0016,SKU0000399,307,12,112,30,30,Healthy
2026-05-15,STR0016,SKU0000380,203,52,188,75,20,Stockout
2026-05-15,STR0016,SKU0000177,133,49,34,50,30,Healthy
2026-05-15,STR0016,SKU0000076,176,24,114,50,10,healthy 
2026-05-15,STR0016,SKU0000197,319,45,39,10,20,Overstock
2026-05-15,STR0016,SKU0000511,274,8,79,75,20,Healthy
2026-05-15,STR0016,SKU0000306,0,0,130,30,30,Healthy
2026-05-15,STR0016,SKU0000085,25,18,135,30,5,healthy 
2026-05-15,STR0016,SKU0000120,397,20,57,75,10,Overstock
2026-05-15,STR0016,SKU_BAD,375,27,109,10,5,Overstock
2026-05-15,STR0016,SKU0000537,27,24,160,20,5,Stockout
2026-05-15,STR0016,SKU0000563,465,26,153,50,10,healthy 
2026-05-15,STR0016,SKU0000411,301,27,153,50,30,healthy 
2026-05-15,STR0016,SKU0000211,57,50,29,75,5,healthy 
2026-05-15,STR0016,SKU0000170,151,35,157,30,20,Overstock
2026-05-15,STR0016,SKU0000325,106,15,2,75,20,Overstock
2026-05-15,STR0016,SKU0000265,367,26,37,10,30,Low
2026-05-15,STR0016,SKU0000078,436,41,152,50,20,Overstock
2026-05-15,STR0016,SKU0000054,424,22,88,30,20,Overstock
2026-05-15,STR0016,SKU0000307,134,17,84,10,20,Stockout
2026-05-15,STR0016,SKU0000010,22,0,54,30,30,Healthy
2026-05-15,STR0016,SKU0000128,460,32,20,50,20,Overstock
2026-05-15,STR0016,SKU0000502,328,57,68,20,20,Stockout
2026-05-15,STR0016,SKU0000291,475,41,104,50,5,Overstock
2026-05-15,STR0016,SKU0000508,58,39,33,10,30,Stockout
2026-05-15,STR0016,SKU0000533,281,21,98,30,30,Stockout
2026-05-15,STR0016,SKU0000259,107,46,157,30,5,healthy 
2026-05-15,STR0016,SKU0000301,241,23,199,30,10,Stockout
2026-05-15,STR0016,SKU0000310,187,8,90,75,5,Healthy
2026-05-15,STR0016,SKU0000356,319,14,80,50,20,Low
2026-05-15,STR0016,SKU0000015,44,10,44,20,5,Overstock
2026-05-15,STR0016,SKU0000063,31,28,70,10,20,Overstock
2026-05-15,STR0016,SKU0000020,434,5,193,10,10,Low
2026-05-15,STR0016,SKU0000079,477,35,47,30,10,Overstock
2026-05-15,STR0016,SKU0000182,212,56,44,30,5,Low
2026-05-15,STR0016,SKU0000332,171,29,83,20,20,Overstock
2026-05-15,STR0016,SKU0000119,496,7,149,50,30,Overstock
2026-05-15,STR0016,SKU0000151,148,58,191,75,20,healthy 
2026-05-15,STR0016,SKU0000318,331,49,27,10,30,healthy 
2026-05-15,STR0016,SKU0000092,94,57,154,30,20,healthy 
2026-05-15,STR0016,SKU0000103,411,17,132,75,30,Overstock
2026-05-15,STR0016,SKU0000245,387,50,78,10,30,Overstock
2026-05-15,STR0016,SKU0000352,246,51,100,20,5,Low
2026-05-15,STR0016,SKU0000487,113,22,65,20,20,Healthy
2026-05-15,STR0016,SKU0000335,288,42,175,50,20,Overstock
2026-05-15,STR0016,SKU0000144,225,8,126,75,30,Healthy
2026-05-15,STR0016,SKU0000067,169,51,197,10,30,healthy 
2026-05-15,STR0016,SKU0000501,99,12,156,30,30,Overstock
2026-05-15,STR0016,SKU0000222,197,19,92,75,5,healthy 
2026-05-15,STR0016,SKU0000435,447,54,171,20,10,healthy 
2026-05-15,STR0016,SKU0000302,6,1,49,20,10,Overstock
2026-05-15,STR0016,SKU0000246,365,23,185,50,5,healthy 
2026-05-15,STR0016,SKU0000174,166,46,197,30,5,healthy 
2026-05-15,STR0016,SKU0000109,171,52,124,50,20,healthy 
2026-05-15,STR0016,SKU0000106,199,22,138,20,10,Healthy
2026-05-15,STR0016,SKU0000249,283,8,116,50,10,healthy 
2026-05-15,STR0016,SKU0000169,377,10,187,50,10,Healthy
2026-05-15,STR0016,SKU0000337,282,19,110,50,20,Overstock
2026-05-15,STR0016,SKU0000377,341,51,100,30,10,Low
2026-05-15,STR0016,SKU0000161,106,27,140,50,5,Healthy
2026-05-15,STR0016,SKU0000571,484,56,199,20,5,Stockout
2026-05-15,STR0016,SKU0000315,220,3,63,50,10,Healthy
2026-05-15,STR0016,SKU0000379,118,9,3,30,20,Overstock
2026-05-15,STR0016,SKU0000052,495,21,157,75,10,Low
2026-05-15,STR0016,SKU0000004,29,12,120,30,20,Low
2026-05-15,STR0016,SKU0000553,159,26,122,30,10,Overstock
2026-05-15,STR0016,SKU0000065,364,50,51,20,5,Low
2026-05-15,STR0016,SKU0000168,157,36,6,30,5,Healthy
2026-05-15,STR0016,SKU0000381,165,55,131,30,30,Stockout
2026-05-15,STR0016,SKU0000573,321,37,97,30,30,Stockout
2026-05-15,STR0016,SKU0000418,131,54,78,20,5,healthy 
2026-05-15,STR0016,SKU0000444,299,2,104,10,30,Healthy
2026-05-15,STR0016,SKU0000251,133,1,198,75,10,Healthy
2026-05-15,STR0016,SKU0000268,479,9,146,30,20,Low
2026-05-15,STR0016,SKU0000072,329,2,11,10,30,healthy 
2026-05-15,STR0016,SKU0000547,106,3,30,10,30,healthy 
2026-05-15,STR0016,SKU0000207,469,24,52,30,20,Overstock
2026-05-15,STR0016,SKU0000206,75,28,78,20,30,healthy 
2026-05-15,STR0016,SKU0000372,465,18,57,10,30,Overstock
2026-05-15,STR0016,SKU0000200,388,50,34,50,30,Healthy
2026-05-15,STR0016,SKU0000061,351,39,133,20,20,Overstock
2026-05-15,STR0016,SKU0000491,201,26,25,50,10,Low
2026-05-15,STR0016,SKU0000447,4,3,190,50,20,Healthy
2026-05-15,STR0016,SKU0000005,464,51,33,30,20,Healthy
2026-05-15,STR0016,SKU0000343,162,26,68,10,5,Overstock
2026-05-15,STR0016,SKU0000479,116,17,142,75,20,Stockout
2026-05-15,STR0016,SKU0000387,39,26,83,10,20,Stockout
2026-05-15,STR0016,SKU0000367,115,39,82,20,30,Overstock
2026-05-15,STR0016,SKU0000289,275,32,27,10,20,Healthy
2026-05-15,STR0017,SKU0000251,98,29,111,10,5,Low
2026-05-15,STR0017,SKU0000409,171,50,106,50,30,Low
2026-05-15,STR0017,SKU0000493,429,5,100,10,20,Healthy
2026-05-15,STR0017,SKU0000133,320,3,38,75,5,Stockout
2026-05-15,STR0017,SKU0000531,366,2,47,75,10,Low
2026-05-15,STR0017,SKU0000413,187,22,157,20,20,Stockout
2026-05-15,STR0017,SKU0000099,184,37,158,30,30,Healthy
2026-05-15,STR0017,SKU0000119,495,35,32,75,30,Overstock
2026-05-15,STR0017,SKU0000480,469,47,105,10,20,Healthy
2026-05-15,STR0017,SKU0000331,28,15,200,10,30,Low
2026-05-15,STR0017,SKU0000236,73,9,138,10,5,Stockout
2026-05-15,STR0017,SKU0000426,476,58,104,10,5,Overstock
2026-05-15,STR0017,SKU0000143,485,32,151,75,10,healthy 
2026-05-15,STR0017,SKU0000233,302,42,72,30,10,healthy 
2026-05-15,STR0017,SKU0000564,312,42,164,10,10,Healthy
2026-05-15,STR0017,SKU0000033,345,29,73,10,20,Low
2026-05-15,STR0017,SKU0000134,45,12,179,20,30,Overstock
2026-05-15,STR0017,SKU0000319,406,13,69,20,20,Overstock
2026-05-15,STR0017,SKU0000225,276,26,56,10,30,Low
2026-05-15,STR0017,SKU0000083,195,4,190,20,10,Overstock
2026-05-15,STR0017,SKU0000255,55,13,183,30,20,Low
2026-05-15,STR0017,SKU0000154,101,21,1,50,30,Overstock
2026-05-15,STR0017,SKU0000341,108,57,51,75,5,Healthy
2026-05-15,STR0017,SKU0000570,196,7,20,30,30,healthy 
2026-05-15,STR0017,SKU0000085,264,36,33,20,20,Healthy
2026-05-15,STR0017,SKU0000368,267,37,60,20,30,Stockout
2026-05-15,STR0017,SKU0000357,394,58,66,75,5,Healthy
2026-05-15,STR0017,SKU0000144,161,20,55,10,20,Low
2026-05-15,STR0017,SKU0000553,398,17,162,30,30,Overstock
2026-05-15,STR0017,SKU0000011,427,41,111,50,5,Overstock
2026-05-15,STR0017,SKU0000445,364,56,200,10,5,Healthy
2026-05-15,STR0017,SKU0000310,66,46,131,10,10,healthy 
2026-05-15,STR0017,SKU0000454,61,39,105,50,30,Overstock
2026-05-15,STR0017,SKU0000124,470,31,158,30,5,Stockout
2026-05-15,STR0017,SKU0000509,86,25,0,10,20,Healthy
2026-05-15,STR0017,SKU0000007,346,10,155,30,20,Low
2026-05-15,STR0017,SKU0000292,163,54,104,50,30,Stockout
2026-05-15,STR0017,SKU0000427,358,11,186,30,30,Stockout
2026-05-15,STR0017,SKU0000185,325,30,89,10,20,Healthy
2026-05-15,STR0017,SKU0000163,152,44,49,20,5,Low
2026-05-15,STR0017,SKU0000286,433,22,176,30,30,healthy 
2026-05-15,STR0017,SKU0000397,371,30,167,20,5,healthy 
2026-05-15,STR0017,SKU0000505,395,41,187,50,10,healthy 
2026-05-15,STR0017,SKU0000211,304,52,9,50,20,healthy 
2026-05-15,STR0017,SKU0000203,3,0,7,30,30,Healthy
2026-05-15,STR0017,SKU0000558,41,40,84,20,10,Low
2026-05-15,STR0017,SKU0000146,258,60,83,75,5,Low
2026-05-15,STR0017,SKU0000040,125,44,35,10,10,Overstock
2026-05-15,STR0017,SKU0000334,76,5,116,75,10,Healthy
2026-05-15,STR0017,SKU0000557,37,0,113,20,20,Low
2026-05-15,STR0017,SKU0000519,224,55,182,10,10,Overstock
2026-05-15,STR0017,SKU0000049,261,57,179,20,10,Overstock
2026-05-15,STR0017,SKU0000536,349,48,117,10,30,Stockout
2026-05-15,STR0017,SKU0000017,332,0,44,30,20,Healthy
2026-05-15,STR0017,SKU0000076,411,17,152,10,20,Healthy
2026-05-15,STR0017,SKU0000394,478,51,36,30,20,healthy 
2026-05-15,STR0017,SKU0000552,288,6,54,50,20,Healthy
2026-05-15,STR0017,SKU0000435,259,20,78,75,5,healthy 
2026-05-15,STR0017,SKU0000174,85,5,198,10,5,Healthy
2026-05-15,STR0017,SKU0000018,208,9,168,30,5,healthy 
2026-05-15,STR0017,SKU0000554,354,24,20,10,20,healthy 
2026-05-15,STR0017,SKU0000388,153,17,82,10,30,Overstock
2026-05-15,STR0017,SKU0000285,21,15,178,20,20,healthy 
2026-05-15,STR0017,SKU0000410,49,48,153,20,5,Healthy
2026-05-15,STR0017,SKU0000325,260,42,14,20,5,Stockout
2026-05-15,STR0017,SKU0000091,484,8,0,50,10,Stockout
2026-05-15,STR0017,SKU0000403,333,18,9,10,5,healthy 
2026-05-15,STR0017,SKU0000439,470,10,131,20,20,Healthy
2026-05-15,STR0017,SKU0000176,490,26,188,75,5,Stockout
2026-05-15,STR0017,SKU0000092,269,21,3,75,10,Low
2026-05-15,STR0017,SKU0000183,63,16,55,50,30,Overstock
2026-05-15,STR0017,SKU0000052,274,59,77,50,30,healthy 
2026-05-15,STR0017,SKU0000104,396,52,53,30,5,healthy 
2026-05-15,STR0017,SKU0000093,415,47,15,10,5,healthy 
2026-05-15,STR0017,SKU0000332,87,13,173,75,20,Low
2026-05-15,STR0017,SKU0000362,454,34,84,75,20,Low
2026-05-15,STR0017,SKU0000453,393,30,128,75,10,healthy 
2026-05-15,STR0017,SKU0000096,405,25,45,10,20,Healthy
2026-05-15,STR0017,SKU0000530,83,10,189,75,30,Healthy
2026-05-15,STR0017,SKU0000400,167,31,52,75,30,Stockout
2026-05-15,STR0017,SKU0000322,127,28,97,75,20,Overstock
2026-05-15,STR0017,SKU0000306,355,20,104,10,20,Overstock
2026-05-15,STR0017,SKU0000197,368,44,10,30,20,Stockout
2026-05-15,STR0017,SKU0000019,52,29,180,20,5,healthy 
2026-05-15,STR0017,SKU0000376,174,26,131,75,5,Low
2026-05-15,STR0017,SKU0000440,307,14,84,20,10,Low
2026-05-15,STR0017,SKU0000550,148,39,0,20,30,Overstock
2026-05-15,STR0017,SKU0000177,234,59,119,30,10,Low
2026-05-15,STR0017,SKU0000191,426,48,159,20,30,Overstock
2026-05-15,STR0017,SKU0000337,269,25,188,75,20,Low
2026-05-15,STR0017,SKU0000213,313,19,76,30,10,Overstock
2026-05-15,STR0017,SKU0000042,86,13,82,20,10,Stockout
2026-05-15,STR0017,SKU0000140,328,49,111,75,30,Healthy
2026-05-15,STR0017,SKU0000015,435,8,107,10,5,healthy 
2026-05-15,STR0017,SKU0000391,167,42,140,75,10,healthy 
2026-05-15,STR0017,SKU0000130,304,26,89,20,30,healthy 
2026-05-15,STR0017,SKU0000170,188,23,147,10,20,healthy 
2026-05-15,STR0017,SKU0000055,314,54,158,75,20,Healthy
2026-05-15,STR0017,SKU0000054,140,21,157,30,10,healthy 
2026-05-15,STR0017,SKU0000074,89,2,79,50,5,Low
2026-05-15,STR0017,SKU0000399,355,59,111,75,20,healthy 
2026-05-15,STR0017,SKU0000343,270,57,6,30,20,Healthy
2026-05-15,STR0017,SKU0000414,100,26,111,10,20,Healthy
2026-05-15,STR0017,SKU0000383,75,37,13,50,20,healthy 
2026-05-15,STR0017,SKU0000234,171,27,72,75,10,Healthy
2026-05-15,STR0017,SKU0000279,205,8,12,50,5,Low
2026-05-15,STR0017,SKU0000565,257,60,90,30,5,Healthy
2026-05-15,STR0017,SKU0000272,212,34,34,50,30,Low
2026-05-15,STR0017,SKU0000230,116,17,83,20,10,healthy 
2026-05-15,STR0017,SKU0000539,481,56,126,75,5,Overstock
2026-05-15,STR0017,SKU0000158,128,22,41,10,10,healthy 
2026-05-15,STR0017,SKU0000110,72,40,6,50,30,healthy 
2026-05-15,STR0017,SKU0000247,1,0,68,10,10,Healthy
2026-05-15,STR0017,SKU0000065,439,3,169,75,5,Stockout
2026-05-15,STR0017,SKU0000149,228,18,83,30,20,Stockout
2026-05-15,STR0017,SKU0000193,205,53,5,30,30,Low
2026-05-15,STR0017,SKU0000479,467,30,62,50,20,Overstock
2026-05-15,STR0017,SKU0000346,234,44,40,75,20,Overstock
2026-05-15,STR0017,SKU0000126,7,1,84,75,10,Healthy
2026-05-15,STR0017,SKU0000576,164,51,87,50,5,Overstock
2026-05-15,STR0017,SKU0000328,349,53,10,10,30,healthy 
2026-05-15,STR0017,SKU0000415,87,2,149,20,10,Overstock
2026-05-15,STR0017,SKU0000474,274,11,124,20,5,Overstock
2026-05-15,STR0017,SKU0000159,135,17,110,20,5,healthy 
2026-05-15,STR0017,SKU0000062,415,23,133,10,30,Stockout
2026-05-15,STR0017,SKU0000028,22,15,179,50,10,healthy 
2026-05-15,STR0017,SKU0000422,436,20,32,30,20,Stockout
2026-05-15,STR0017,SKU0000515,435,47,13,10,30,Stockout
2026-05-15,STR0017,SKU0000136,24,11,146,75,5,Overstock
2026-05-15,STR0017,SKU0000287,413,6,103,50,5,Overstock
2026-05-15,STR0017,SKU0000268,92,9,30,20,10,Healthy
2026-05-15,STR0017,SKU0000386,348,2,196,50,30,Overstock
2026-05-15,STR0017,SKU0000209,162,31,115,75,10,Low
2026-05-15,STR0017,SKU0000533,240,21,175,50,30,Overstock
2026-05-15,STR0017,SKU0000506,307,2,104,30,5,Healthy
2026-05-15,STR0017,SKU0000373,74,13,125,75,5,Healthy
2026-05-15,STR0017,SKU0000041,472,57,58,30,5,Healthy
2026-05-15,STR0017,SKU0000032,411,55,174,50,30,healthy 
2026-05-15,STR0017,SKU0000290,104,14,109,30,5,Overstock
2026-05-15,STR0017,SKU0000086,399,41,151,50,20,Stockout
2026-05-15,STR0017,SKU0000384,421,39,41,30,30,Healthy
