invoice_id,order_id,customer_id,invoice_date,due_date,invoice_amount,currency,invoice_status
INV00000925,SO00002029,CUST000100,03/22/2026,2026-05-21,8290.45,USD,Partially Paid
INV00000926,SO00001783,CUST000253,2026-06-07,2026-06-22,44205.74,USD,Cancelled
INV00000927,SO00000948,CUST000006,03/10/2026,2026-04-24,13039.82,MXN,open 
INV00000928,SO00000427,CUST000273,2026-03-13,2026-04-12,27217.65,USD,Partially Paid
INV00000929,SO00001381,CUST000237,2026-03-07,2026-05-06,21089.97,EUR,Open
INV00000930,SO00001918,CUST_UNKNOWN,01/13/2026,2026-02-27,24267.76,USD,Paid
INV00000931,SO00001225,CUST000022,06/10/2026,2026-07-25,13979.23,MXN,Paid
INV00000932,SO00000883,CUST000210,06/05/2026,2026-06-20,11205.56,USD,open 
INV00000933,SO00001212,CUST000282,2026-04-20,2026-06-04,24200.60,CAD,Partially Paid
INV00000934,SO00001996,CUST000137,01/21/2026,2026-02-05,44361.79,CAD,Partially Paid
INV00000935,SO00002100,CUST000145,05/06/2026,2026-07-05,11330.55,USD,Cancelled
INV00000936,SO00000817,CUST000125,05/20/2026,2026-06-19,26440.07,USD,Partially Paid
INV00000937,SO00002303,CUST000384,2026-03-08,2026-05-07,36452.69,USD,Partially Paid
INV00000938,SO00000743,CUST000301,04/30/2026,2026-05-30,8309.39,EUR,open 
INV00000939,SO00001891,CUST000407,2026-05-11,2026-06-25,27189.66,CAD,open 
INV00000940,SO00001394,CUST000327,2026-03-28,2026-05-12,43381.01,MXN,Open
INV00000941,SO00000249,CUST000096,01/21/2026,2026-03-07,268.04,USD,Open
INV00000942,SO00001575,CUST000084,2026-04-01,2026-05-31,38375.57,EUR,Paid
INV00000943,SO00001354,CUST000068,01/18/2026,2026-03-04,9635.33,MXN,open 
INV00000944,SO00001174,CUST000145,2026-02-08,2026-04-09,11569.22,USD,open 
INV00000945,SO00001845,CUST000397,2026-01-17,2026-03-18,27266.31,EUR,Open
INV00000946,SO00000854,CUST000224,2026-05-11,2026-07-10,bad,EUR,Paid
INV00000947,SO00001421,CUST000012,2026-05-29,2026-06-13,33350.76,EUR,Cancelled
INV00000948,SO00001309,CUST000002,03/10/2026,2026-04-24,41908.22,USD,Partially Paid
INV00000949,SO00000109,CUST000387,2026-05-13,2026-05-28,14138.50,CAD,Partially Paid
INV00000950,SO00001424,CUST000183,05/26/2026,2026-07-25,20957.81,EUR,Partially Paid
INV00000951,SO00001005,CUST000298,05/26/2026,2026-07-25,25274.62,USD,Cancelled
INV00000952,SO00000325,CUST000448,2026-01-27,2026-03-28,37219.38,USD,Partially Paid
INV00000953,SO00000868,CUST000428,01/17/2026,2026-03-18,2120.21,USD,Paid
INV00000954,SO00001679,CUST000102,03/13/2026,2026-05-12,39828.19,USD,Open
INV00000955,SO00000766,CUST000088,2026-03-30,2026-04-29,23973.31,USD,Open
INV00000956,SO00002353,CUST000321,2026-03-03,2026-04-17,3888.50,USD,Partially Paid
INV00000957,SO00000002,CUST000261,04/30/2026,2026-05-15,19569.44,MXN,Paid
INV00000958,SO00001467,CUST000171,04/23/2026,2026-06-22,34408.34,USD,Open
INV00000959,SO00000309,CUST000197,2026-03-21,2026-05-05,1803.14,CAD,Partially Paid
INV00000960,SO00001122,CUST000217,2026-04-20,2026-06-19,475.89,USD,Paid
INV00000961,SO00000832,CUST000262,2026-03-02,2026-04-16,39401.67,USD,Open
INV00000962,SO00000847,CUST000188,2026-03-21,2026-05-05,27629.95,USD,Cancelled
INV00000963,SO00000689,CUST000073,2026-02-12,2026-03-14,39801.37,USD,Paid
INV00000964,SO00000384,CUST000076,2026-02-15,2026-04-01,8471.41,CAD,Cancelled
INV00000965,SO00000722,CUST000298,04/16/2026,2026-06-15,27413.46,USD,Paid
INV00000966,SO00002319,CUST000218,05/06/2026,2026-06-05,14417.64,USD,Open
INV00000967,SO00001734,CUST000355,2026-05-10,2026-06-24,35150.96,USD,Cancelled
INV00000968,SO00000612,CUST000277,2026-05-06,2026-07-05,41930.28,EUR,Open
INV00000969,SO00001809,CUST000345,03/31/2026,2026-05-15,39968.34,USD,Paid
INV00000970,SO00001687,CUST000375,2026-02-10,2026-03-12,33472.85,MXN,Cancelled
INV00000971,SO00001890,CUST000025,2026-04-13,2026-04-28,43663.33,USD,Partially Paid
INV00000972,SO00002366,CUST000360,01/26/2026,2026-03-27,30905.11,MXN,Open
INV00000973,SO00000138,CUST000088,01/21/2026,2026-02-05,16312.61,MXN,Cancelled
INV00000974,SO00000997,CUST000080,02/03/2026,2026-03-20,13845.31,MXN,open 
INV00000975,SO00000211,CUST000004,02/10/2026,2026-03-27,25521.85,EUR,Open
INV00000976,SO00002439,CUST000065,02/13/2026,2026-03-30,6082.06,USD,Partially Paid
INV00000977,SO00000798,CUST000352,03/10/2026,2026-04-24,16645.44,USD,Paid
INV00000978,SO00001677,CUST000087,2026-01-28,2026-03-14,3066.02,EUR,Paid
INV00000979,SO00002454,CUST000196,2026-01-19,2026-02-18,28642.95,CAD,Open
INV00000980,SO00000594,CUST000044,02/17/2026,2026-04-18,28232.69,MXN,Open
INV00000981,SO00001826,CUST000054,2026-04-03,2026-05-03,24231.25,USD,Cancelled
INV00000982,SO00001037,CUST000396,01/11/2026,2026-02-25,19076.14,EUR,Cancelled
INV00000983,SO00002211,CUST000317,05/12/2026,2026-06-26,24530.47,MXN,Cancelled
INV00000984,SO00000791,CUST000296,2026-03-15,2026-04-14,38753.78,CAD,Cancelled
INV00000985,SO00002380,CUST000327,03/20/2026,2026-05-19,26227.29,MXN,Partially Paid
INV00000986,SO00000717,CUST000232,2026-04-30,2026-05-30,43261.79,CAD,Open
INV00000987,SO00000016,CUST000222,04/07/2026,2026-05-07,28899.00,CAD,open 
INV00000988,SO00000821,CUST000342,2026-02-08,2026-04-09,7395.58,MXN,Partially Paid
INV00000989,SO00001031,CUST000343,02/28/2026,2026-04-14,33419.59,USD,open 
INV00000990,SO00002051,CUST000377,2026-03-26,2026-05-25,15059.18,USD,Cancelled
INV00000991,SO00000295,CUST000037,2026-02-20,2026-03-22,30577.39,USD,Cancelled
INV00000992,SO00001831,CUST000225,2026-05-30,2026-06-29,25544.02,CAD,Paid
INV00000993,SO00001107,CUST000394,2026-01-19,2026-03-05,42259.56,MXN,Open
INV00000994,SO00000534,CUST000402,04/24/2026,2026-05-09,4560.61,USD,open 
INV00000995,SO00002499,CUST000068,02/24/2026,2026-04-10,30346.26,EUR,Paid
INV00000996,SO00002053,CUST000067,2026-06-04,2026-08-03,36934.23,USD,Open
INV00000997,SO00002060,CUST000018,2026-02-25,2026-03-12,33710.04,USD,Open
INV00000998,SO00000830,CUST000193,2026-05-19,2026-06-03,34952.46,MXN,Open
INV00000999,SO00001931,CUST000418,2026-05-26,2026-06-25,26344.77,CAD,Cancelled
INV00001000,SO00000037,CUST000111,02/19/2026,2026-04-05,18235.22,USD,Paid
INV00001001,SO00002369,CUST000441,04/28/2026,2026-05-28,11601.09,CAD,open 
INV00001002,SO00001960,CUST000375,2026-03-26,2026-04-25,10917.52,USD,Partially Paid
INV00001003,SO00001614,CUST000314,2026-03-14,2026-04-28,14275.13,CAD,Cancelled
INV00001004,SO00001872,CUST000365,2026-05-27,2026-06-26,17109.34,MXN,open 
INV00001005,SO00000068,CUST000021,2026-05-27,2026-07-26,21839.50,MXN,Partially Paid
INV00001006,SO00001327,CUST000405,2026-02-25,2026-03-27,18215.88,EUR,open 
INV00001007,SO00000686,CUST000224,2026-05-22,2026-07-21,10034.35,USD,Open
INV00001008,SO00001719,CUST000178,2026-02-03,2026-04-04,23352.46,CAD,Partially Paid
INV00001009,SO00002001,CUST000289,02/07/2026,2026-03-24,2333.15,USD,Cancelled
INV00001010,SO00000950,CUST000228,04/12/2026,2026-04-27,22247.76,USD,open 
INV00001011,SO00002137,CUST000056,03/19/2026,2026-05-18,14821.60,CAD,Partially Paid
INV00001012,SO00000342,CUST000250,04/26/2026,2026-06-25,21445.38,USD,Cancelled
INV00001013,SO00001236,CUST000421,2026-05-16,2026-07-15,6201.38,CAD,Paid
INV00001014,SO00001390,CUST000091,2026-03-02,2026-05-01,30039.07,MXN,open 
INV00001015,SO00001781,CUST000116,03/31/2026,2026-04-15,14346.07,USD,Open
INV00001016,SO00000562,CUST000148,2026-04-28,2026-06-12,23757.79,USD,Partially Paid
INV00001017,SO00000375,CUST000159,2026-04-05,2026-06-04,24898.30,EUR,open 
INV00001018,SO00001572,CUST000133,2026-05-09,2026-05-24,15903.39,CAD,Cancelled
INV00001019,SO00001713,CUST000326,03/21/2026,2026-04-05,41179.47,CAD,Cancelled
INV00001020,SO00001749,CUST000431,04/21/2026,2026-05-06,9117.61,CAD,Partially Paid
INV00001021,SO00001632,CUST000117,05/11/2026,2026-06-25,22711.11,USD,Cancelled
INV00001022,SO00001623,CUST000238,02/27/2026,2026-03-29,37538.31,USD,Cancelled
INV00001023,SO00001312,CUST000412,05/22/2026,2026-06-21,22945.70,USD,Partially Paid
INV00001024,SO00000283,CUST000173,02/19/2026,2026-04-20,41235.95,MXN,open 
INV00001025,SO00001513,CUST000124,2026-03-16,2026-03-31,19317.91,USD,Open
INV00001026,SO00002358,CUST000287,02/25/2026,2026-04-11,9264.15,USD,Cancelled
INV00001027,SO00001667,CUST000182,2026-03-15,2026-03-30,19037.65,USD,Partially Paid
INV00001028,SO00001566,CUST000392,04/12/2026,2026-05-27,24670.50,USD,Partially Paid
INV00001029,SO00000958,CUST000122,2026-01-30,2026-03-16,38842.00,USD,open 
INV00001030,SO00001791,CUST000218,05/01/2026,2026-05-16,3617.02,CAD,Cancelled
INV00001031,SO00000926,CUST000189,03/17/2026,2026-04-01,39686.11,USD,open 
INV00001032,SO00000509,CUST000277,2026-05-15,2026-07-14,4182.41,USD,Paid
INV00001033,SO00001805,CUST000047,2026-03-28,2026-04-27,36555.26,USD,Open
INV00001034,SO00001132,CUST000193,2026-05-13,2026-05-28,16798.84,EUR,Partially Paid
INV00001035,SO00000236,CUST000187,2026-05-03,2026-06-02,33979.16,MXN,Open
INV00001036,SO00000653,CUST000017,05/02/2026,2026-06-16,40782.32,MXN,Partially Paid
INV00001037,SO00000233,CUST000373,02/08/2026,2026-04-09,13413.43,USD,open 
INV00001038,SO00000419,CUST000298,2026-01-11,2026-03-12,25422.34,MXN,Open
INV00001039,SO00000361,CUST000304,02/15/2026,2026-03-02,14910.03,EUR,open 
INV00001040,SO00001129,CUST000105,01/18/2026,2026-02-02,30276.38,EUR,Cancelled
INV00001041,SO00000483,CUST000332,04/23/2026,2026-06-22,34798.20,USD,Cancelled
INV00001042,SO00002396,CUST000316,2026-02-11,2026-02-26,7832.92,MXN,Cancelled
INV00001043,SO00001567,CUST000322,02/06/2026,2026-04-07,35160.17,MXN,Partially Paid
INV00001044,SO00000921,CUST000017,2026-03-07,2026-03-22,6074.32,USD,Open
INV00001045,SO00001099,CUST000378,06/05/2026,2026-07-05,16944.49,USD,open 
INV00001046,SO00000442,CUST000205,2026-03-07,2026-04-21,23273.70,USD,Partially Paid
INV00001047,SO00000121,CUST000132,03/16/2026,2026-03-31,24907.52,CAD,open 
INV00001048,SO00001969,CUST000432,2026-03-31,2026-04-15,43577.58,USD,Cancelled
INV00001049,SO00000893,CUST000225,02/05/2026,2026-04-06,19182.43,EUR,Open
INV00001050,SO00000212,CUST000146,03/06/2026,2026-04-05,1242.06,CAD,Partially Paid
INV00001051,SO00002375,CUST000028,04/08/2026,2026-05-08,920.78,CAD,Cancelled
INV00001052,SO00000763,CUST000092,01/29/2026,2026-02-13,35449.73,USD,Paid
INV00001053,SO00000839,CUST000174,2026-06-03,2026-06-18,113.99,EUR,Paid
INV00001054,SO00002077,CUST000097,05/28/2026,2026-07-27,18249.64,MXN,Cancelled
INV00001055,SO00002296,CUST000308,04/09/2026,2026-06-08,41060.70,CAD,Cancelled
INV00001056,SO00002386,CUST000418,2026-05-19,2026-07-18,36210.48,USD,open 
INV00001057,SO00001924,CUST000384,2026-03-17,2026-04-16,2058.17,MXN,Partially Paid
INV00001058,SO00001685,CUST000141,04/04/2026,2026-05-04,8476.70,USD,Partially Paid
INV00001059,SO00002262,CUST000359,04/09/2026,2026-06-08,41950.97,CAD,Paid
INV00001060,SO00000975,CUST000103,04/03/2026,2026-05-03,10757.66,EUR,open 
INV00001061,SO00002103,CUST000362,01/29/2026,2026-02-13,20026.54,CAD,Partially Paid
INV00001062,SO00002233,CUST000347,2026-05-22,2026-06-21,42346.88,MXN,Open
INV00001063,SO00000390,CUST000225,2026-04-22,2026-05-07,16932.53,EUR,open 
INV00001064,SO00000421,CUST000031,01/28/2026,2026-03-14,23060.54,EUR,Open
INV00001065,SO00001509,CUST000330,2026-01-28,2026-03-14,44830.33,CAD,Open
INV00001066,SO00002422,CUST000113,2026-05-20,2026-06-19,22730.58,CAD,Partially Paid
INV00001067,SO00000054,CUST000197,2026-05-17,2026-06-16,9428.56,MXN,Cancelled
INV00001068,SO00000437,CUST000038,2026-04-12,2026-06-11,32475.91,CAD,Cancelled
INV00001069,SO00000765,CUST000169,2026-01-23,2026-02-07,12452.41,MXN,Cancelled
INV00001070,SO00001928,CUST000217,2026-05-13,2026-07-12,42362.78,EUR,Partially Paid
INV00001071,SO00000269,CUST000297,01/31/2026,2026-02-15,11326.08,USD,Partially Paid
INV00001072,SO00001314,CUST000246,2026-03-11,2026-05-10,27185.19,USD,Paid
INV00001073,SO00000606,CUST000154,2026-02-19,2026-04-20,27498.10,USD,Cancelled
INV00001074,SO00000704,CUST000315,05/30/2026,2026-06-29,19272.66,MXN,Paid
INV00001075,SO00001943,CUST000034,2026-02-20,2026-03-07,11092.87,USD,Open
INV00001076,SO00001350,CUST000228,2026-03-13,2026-04-12,3913.42,MXN,Partially Paid
INV00001077,SO00002019,CUST000006,2026-05-02,2026-06-01,24488.01,USD,Cancelled
INV00001078,SO00000134,CUST000245,2026-05-22,2026-06-21,30514.80,MXN,Partially Paid
INV00001079,SO00000708,CUST000276,03/18/2026,2026-04-02,912.40,USD,Partially Paid
INV00001080,SO00001140,CUST000074,04/09/2026,2026-05-09,9370.17,USD,Cancelled
INV00001081,SO00002468,CUST000186,04/17/2026,2026-05-02,13587.30,USD,open 
INV00001082,SO00000972,CUST000238,01/31/2026,2026-03-02,13974.88,EUR,Cancelled
INV00001083,SO00000516,CUST000099,04/01/2026,2026-05-31,24746.58,EUR,Partially Paid
INV00001084,SO00000405,CUST000293,06/07/2026,2026-07-07,25104.41,CAD,Partially Paid
INV00001085,SO00000267,CUST000115,03/24/2026,2026-05-08,34117.55,CAD,open 
INV00001086,SO00000547,CUST000104,2026-06-06,2026-07-06,9414.55,MXN,Cancelled
INV00001087,SO00001823,CUST000434,2026-04-09,2026-05-09,14218.63,USD,Paid
INV00001088,SO00000432,CUST000413,2026-05-08,2026-05-23,39820.53,MXN,Paid
INV00001089,SO00000093,CUST000288,2026-05-10,2026-07-09,32366.54,USD,Paid
INV00001090,SO00002108,CUST000001,03/20/2026,2026-05-19,4968.17,MXN,Partially Paid
INV00001091,SO00001209,CUST000236,05/08/2026,2026-06-07,10292.61,USD,open 
INV00001092,SO00001871,CUST000297,2026-03-12,2026-04-26,5953.97,USD,Cancelled
INV00001093,SO00001248,CUST000078,2026-05-16,2026-06-15,34993.33,USD,Partially Paid
INV00001094,SO00001159,CUST000289,02/09/2026,2026-03-26,26622.02,USD,Cancelled
INV00001095,SO00002187,CUST000157,2026-01-27,2026-03-28,42470.23,USD,Partially Paid
INV00001096,SO00002356,CUST000279,2026-04-01,2026-05-31,315.20,CAD,Cancelled
INV00001097,SO00001540,CUST000397,2026-03-05,2026-03-20,15514.17,MXN,Paid
INV00001098,SO00001706,CUST000440,2026-03-04,2026-04-18,928.33,MXN,Cancelled
INV00001099,SO00002072,CUST000355,05/09/2026,2026-06-08,43775.74,EUR,Open
INV00001100,SO00002309,CUST000168,01/26/2026,2026-03-27,38952.61,USD,Paid
INV00001101,SO00000845,CUST000270,2026-01-20,2026-03-06,7135.93,USD,Open
INV00001102,SO00000635,CUST000315,2026-05-18,2026-06-17,15218.05,USD,open 
INV00001103,SO00000576,CUST000427,05/04/2026,2026-06-18,34249.54,USD,Cancelled
INV00001104,SO00001448,CUST000361,2026-03-03,2026-04-02,22113.36,CAD,Cancelled
INV00001105,SO00001333,CUST000172,2026-06-02,2026-08-01,43387.59,CAD,open 
INV00001106,SO00000020,CUST000233,2026-06-08,2026-07-23,18975.29,USD,Paid
INV00001107,SO00001380,CUST000300,2026-02-23,2026-03-25,8580.78,USD,Cancelled
INV00001108,SO00002410,CUST000381,03/08/2026,2026-04-22,32801.15,USD,Paid
INV00001109,SO00001779,CUST000332,2026-03-16,2026-04-15,34385.29,MXN,Open
INV00001110,SO00000805,CUST000330,04/08/2026,2026-05-08,23766.89,MXN,Paid
INV00001111,SO00001883,CUST000356,2026-05-05,2026-07-04,26230.37,EUR,Cancelled
INV00001112,SO00000823,CUST000237,02/12/2026,2026-03-14,2480.29,USD,Open
INV00001113,SO00001436,CUST000022,2026-03-20,2026-04-04,15599.49,USD,Partially Paid
INV00001114,SO00000932,CUST000047,03/15/2026,2026-03-30,23799.91,EUR,Paid
INV00001115,SO00001702,CUST000359,2026-05-31,2026-07-30,5917.62,CAD,Partially Paid
INV00001116,SO00000780,CUST000190,2026-02-13,2026-03-30,22767.76,USD,Paid
INV00001117,SO00000843,CUST000332,2026-03-01,2026-04-30,4530.54,USD,Partially Paid
INV00001118,SO00002348,CUST000321,01/20/2026,2026-03-06,33996.61,CAD,Cancelled
INV00001119,SO00001443,CUST000248,2026-04-12,2026-05-27,21399.42,USD,Cancelled
INV00001120,SO00002067,CUST000068,01/16/2026,2026-02-15,6608.05,CAD,open 
INV00001121,SO00002076,CUST000251,05/23/2026,2026-07-22,36329.40,CAD,Open
INV00001122,SO00001647,CUST000427,2026-04-12,2026-05-27,6379.89,MXN,Cancelled
INV00001123,SO00000692,CUST000080,05/21/2026,2026-07-20,13702.94,USD,Cancelled
INV00001124,SO00000867,CUST000165,2026-02-13,2026-04-14,12427.45,MXN,Paid
INV00001125,SO00000312,CUST000250,2026-04-12,2026-05-27,8599.50,EUR,Paid
INV00001126,SO00001511,CUST000340,05/31/2026,2026-07-15,42700.78,USD,Open
INV00001127,SO00000279,CUST000209,05/24/2026,2026-07-23,12798.09,MXN,Paid
INV00001128,SO00000177,CUST000201,01/29/2026,2026-03-30,44593.63,EUR,Paid
INV00001129,SO00002272,CUST000158,03/26/2026,2026-04-10,26482.42,CAD,Open
INV00001130,SO00001980,CUST000065,2026-02-10,2026-04-11,1704.93,EUR,Partially Paid
INV00001131,SO00001532,CUST000213,04/16/2026,2026-05-16,39320.60,USD,Paid
INV00001132,SO00001764,CUST000260,05/25/2026,2026-07-24,31985.61,CAD,Paid
INV00001133,SO00001247,CUST000140,2026-01-27,2026-02-26,44455.29,CAD,Open
INV00001134,SO00001747,CUST000400,2026-02-26,2026-03-28,18736.36,MXN,Open
INV00001135,SO00000711,CUST000321,02/02/2026,2026-04-03,1140.90,USD,Paid
INV00001136,SO00001353,CUST000205,2026-01-14,2026-02-13,22705.62,USD,Cancelled
INV00001137,SO00002314,CUST000328,01/23/2026,2026-02-07,6507.66,USD,Cancelled
INV00001138,SO00001323,CUST000161,04/12/2026,2026-04-27,25063.16,USD,Partially Paid
INV00001139,SO00000559,CUST000058,03/24/2026,2026-05-23,32400.19,EUR,Paid
INV00001140,SO00000524,CUST000402,2026-01-10,2026-03-11,26721.19,USD,Cancelled
INV00001141,SO00000349,CUST000048,2026-03-16,2026-05-15,36725.54,USD,Paid
INV00001142,SO00000788,CUST000156,2026-04-11,2026-05-26,44808.73,MXN,Open
INV00001143,SO00001740,CUST000299,05/20/2026,2026-06-04,25999.18,USD,Partially Paid
INV00001144,SO00000557,CUST_UNKNOWN,03/11/2026,2026-04-25,39388.90,CAD,Partially Paid
INV00001145,SO00001113,CUST000255,04/13/2026,2026-05-28,32027.32,CAD,Paid
INV00001146,SO00000556,CUST000167,2026-03-22,2026-05-21,40625.11,USD,Open
INV00001147,SO00000755,CUST000098,2026-01-13,2026-02-12,35634.65,USD,Paid
INV00001148,SO00000779,CUST000329,03/26/2026,2026-05-25,207.51,CAD,Paid
INV00001149,SO00000057,CUST000228,05/25/2026,2026-07-09,6610.04,USD,Cancelled
INV00001150,SO00001663,CUST000202,01/13/2026,2026-03-14,7457.05,USD,Cancelled
INV00001151,SO00002149,CUST000438,03/15/2026,2026-05-14,38375.79,MXN,Paid
INV00001152,SO00000525,CUST000288,03/24/2026,2026-05-23,3168.16,USD,Cancelled
INV00001153,SO00001906,CUST000234,2026-02-06,2026-04-07,14956.91,CAD,Partially Paid
INV00001154,SO00000938,CUST000114,2026-03-23,2026-05-07,22693.11,USD,Open
INV00001155,SO00000320,CUST000394,2026-03-10,2026-03-25,29800.00,EUR,Open
INV00001156,SO00000589,CUST000088,01/16/2026,2026-03-02,8417.84,CAD,open 
INV00001157,SO00001393,CUST000155,2026-04-10,2026-04-25,23763.63,EUR,Open
INV00001158,SO00000757,CUST000097,04/19/2026,2026-05-04,17264.11,EUR,open 
INV00001159,SO00002282,CUST000438,05/05/2026,2026-06-04,8979.54,CAD,Cancelled
INV00001160,SO00001259,CUST000257,2026-03-14,2026-03-29,14371.43,USD,open 
INV00001161,SO00000029,CUST000197,2026-05-04,2026-07-03,26779.51,USD,Cancelled
INV00001162,SO00001177,CUST000319,2026-05-19,2026-06-18,3501.70,USD,Paid
INV00001163,SO00000916,CUST000334,2026-03-29,2026-05-13,6932.12,USD,Paid
INV00001164,SO00001550,CUST000355,2026-03-16,2026-04-15,35489.96,EUR,Partially Paid
INV00001165,SO00000001,CUST000239,2026-02-05,2026-03-07,10605.32,USD,Paid
INV00001166,SO00002465,CUST000428,2026-03-30,2026-05-14,35831.94,EUR,open 
INV00001167,SO00001211,CUST000423,2026-02-25,2026-03-27,44986.33,USD,Open
INV00001168,SO00001261,CUST000095,03/27/2026,2026-04-11,17001.13,MXN,open 
INV00001169,SO00000512,CUST000045,01/31/2026,2026-03-02,18348.46,USD,Open
INV00001170,SO00001322,CUST000056,2026-02-03,2026-02-18,28747.40,CAD,Partially Paid
INV00001171,SO00001293,CUST000215,2026-06-06,2026-06-21,20837.25,EUR,open 
INV00001172,SO00000960,CUST000154,05/10/2026,2026-06-24,25144.46,MXN,Open
INV00001173,SO00000119,CUST000328,2026-05-09,2026-05-24,20340.30,MXN,open 
INV00001174,SO00001069,CUST000397,2026-03-05,2026-03-20,40378.71,USD,Partially Paid
INV00001175,SO00002095,CUST000330,2026-04-02,2026-05-17,8144.02,USD,Partially Paid
INV00001176,SO00002397,CUST000334,03/17/2026,2026-04-01,3517.54,USD,Open
INV00001177,SO00001362,CUST000443,01/21/2026,2026-02-05,14721.18,USD,open 
INV00001178,SO00001282,CUST000043,04/10/2026,2026-05-25,705.06,EUR,Open
INV00001179,SO00000745,CUST000220,02/01/2026,2026-03-03,38536.97,USD,Paid
INV00001180,SO00001722,CUST000186,04/14/2026,2026-05-14,35359.41,EUR,Cancelled
INV00001181,SO00001941,CUST000004,2026-02-01,2026-03-03,20605.22,CAD,Partially Paid
INV00001182,SO00001957,CUST000070,02/01/2026,2026-02-16,33016.17,EUR,Partially Paid
INV00001183,SO00001865,CUST000143,02/26/2026,2026-03-13,13179.78,EUR,Cancelled
INV00001184,SO00001458,CUST000086,05/19/2026,2026-06-03,1179.88,MXN,open 
INV00001185,SO00001979,CUST000355,03/24/2026,2026-04-08,36241.73,CAD,open 
INV00001186,SO00000214,CUST000103,2026-01-20,2026-03-21,13455.66,EUR,Paid
INV00001187,SO00001735,CUST000364,2026-06-05,2026-08-04,37026.91,USD,open 
INV00001188,SO00001372,CUST000170,2026-04-27,2026-06-11,12930.91,USD,open 
INV00001189,SO00002421,CUST000011,06/01/2026,2026-07-31,8650.92,CAD,Partially Paid
INV00001190,SO00001018,CUST000334,2026-01-26,2026-02-10,32805.17,USD,Partially Paid
INV00001191,SO00000477,CUST000441,2026-05-27,2026-07-26,23714.10,CAD,Open
INV00001192,SO00001305,CUST000246,04/12/2026,2026-05-27,27416.80,EUR,Paid
INV00001193,SO00001711,CUST000158,2026-02-15,2026-04-01,12541.36,USD,open 
INV00001194,SO00000607,CUST000001,03/06/2026,2026-05-05,17255.15,USD,Cancelled
INV00001195,SO00001579,CUST000306,01/17/2026,2026-03-03,41212.60,CAD,Open
INV00001196,SO00001311,CUST000163,06/02/2026,2026-06-17,20702.85,CAD,Paid
INV00001197,SO00001537,CUST000306,2026-02-11,2026-03-28,21269.08,USD,Partially Paid
INV00001198,SO00001528,CUST000186,02/18/2026,2026-03-20,20202.80,USD,Open
INV00001199,SO00002264,CUST000379,2026-02-13,2026-03-15,39500.61,EUR,Cancelled
INV00001200,SO00002033,CUST000152,2026-02-04,2026-03-06,44784.08,USD,open 
INV00001201,SO00000172,CUST000381,2026-05-14,2026-06-13,8336.45,MXN,Paid
INV00001202,SO00002191,CUST000441,2026-01-26,2026-02-25,40803.31,USD,Open
INV00001203,SO00001007,CUST000147,2026-03-04,2026-04-18,1024.41,EUR,Open
INV00001204,SO00000087,CUST000040,03/28/2026,2026-05-27,30151.67,USD,Paid
INV00001205,SO00001287,CUST000093,04/14/2026,2026-04-29,40253.78,USD,Partially Paid
INV00001206,SO00001577,CUST000440,05/07/2026,2026-06-21,42814.68,CAD,Cancelled
INV00001207,SO00002381,CUST000163,2026-02-19,2026-04-05,15549.70,USD,Cancelled
INV00001208,SO00001349,CUST000330,2026-04-10,2026-05-10,41560.90,USD,Partially Paid
INV00001209,SO00000293,CUST000149,2026-04-10,2026-05-10,17594.57,EUR,Cancelled
INV00001210,SO00002461,CUST000186,2026-04-12,2026-04-27,43588.09,USD,Paid
INV00001211,SO00000429,CUST000063,01/22/2026,2026-03-23,9248.87,USD,Open
INV00001212,SO00000171,CUST000109,2026-03-10,2026-04-24,38097.52,USD,Open
INV00001213,SO00000994,CUST000280,02/17/2026,2026-04-18,34765.39,USD,Cancelled
INV00001214,SO00001000,CUST000339,02/13/2026,2026-02-28,3689.73,MXN,Paid
INV00001215,SO00002082,CUST000184,02/16/2026,2026-04-02,35411.37,EUR,Open
INV00001216,SO00000326,CUST000324,05/16/2026,2026-06-15,36137.71,USD,Paid
INV00001217,SO00002337,CUST000064,2026-02-17,2026-03-04,29251.50,MXN,Open
INV00001218,SO00001908,CUST000195,04/05/2026,2026-05-20,35100.77,USD,Cancelled
INV00001219,SO00001570,CUST000450,2026-02-24,2026-04-10,2803.01,USD,open 
INV00001220,SO00001273,CUST000018,03/11/2026,2026-04-25,37128.86,USD,Open
INV00001221,SO00000417,CUST000343,2026-06-11,2026-08-10,14818.33,USD,Cancelled
INV00001222,SO00001729,CUST000143,2026-05-22,2026-07-06,27642.16,USD,Cancelled
INV00001223,SO00002189,CUST000205,03/10/2026,2026-03-25,13540.82,USD,Open
INV00001224,SO00001001,CUST000097,2026-02-24,2026-03-26,14679.79,USD,Partially Paid
INV00001225,SO00001879,CUST000215,2026-05-13,2026-05-28,9268.53,EUR,open 
INV00001226,SO00001088,CUST000129,2026-04-24,2026-05-09,13589.13,MXN,Partially Paid
INV00001227,SO00000281,CUST000346,03/08/2026,2026-05-07,20878.05,USD,Open
INV00001228,SO00000493,CUST000216,2026-05-06,2026-06-20,22189.45,USD,open 
INV00001229,SO00001870,CUST000046,05/18/2026,2026-07-17,27562.81,USD,Partially Paid
INV00001230,SO00001799,CUST000306,2026-04-24,2026-05-24,2292.01,CAD,open 
INV00001231,SO00000299,CUST000213,02/28/2026,2026-04-29,2486.71,MXN,Open
INV00001232,SO00000425,CUST000335,02/01/2026,2026-03-03,19547.75,USD,Cancelled
