snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,available_qty,reorder_point,safety_stock_qty,inventory_status
2026-05-31,WH0017,SKU0000269,1993,355,1638,250,100,Healthy
2026-05-31,WH0017,SKU0000524,1530,378,1152,500,50,healthy 
2026-05-31,WH0017,SKU0000320,1405,477,928,100,200,Overstock
2026-05-31,WH0017,SKU0000240,1236,319,917,100,50,healthy 
2026-05-31,WH0017,SKU0000448,1419,137,1282,250,200,Healthy
2026-05-31,WH0017,SKU0000032,62,45,17,100,25,Overstock
2026-05-31,WH0017,SKU0000411,561,347,214,50,25,Healthy
2026-05-31,WH0017,SKU0000657,1837,266,1571,50,25,Low
2026-05-31,WH0017,SKU0000157,921,217,704,100,200,Healthy
2026-05-31,WH0017,SKU0000225,1834,233,1601,250,100,Low
2026-05-31,WH0017,SKU0000053,1917,171,1746,100,200,Low
2026-05-31,WH0017,SKU0000217,1730,498,1232,500,25,Overstock
2026-05-31,WH0017,SKU0000312,148,60,88,500,200,Overstock
2026-05-31,WH0017,SKU0000330,103,35,68,50,200,Healthy
2026-05-31,WH0017,SKU0000661,1554,171,1383,500,50,Overstock
2026-05-31,WH0017,SKU0000273,659,378,281,50,100,healthy 
2026-05-31,WH0017,SKU0000195,294,6,288,500,25,Overstock
2026-05-31,WH0017,SKU0000425,1934,499,1435,50,25,Healthy
2026-05-31,WH0017,SKU0000017,1909,237,1672,50,25,healthy 
2026-05-31,WH0017,SKU0000545,1318,145,1173,100,100,Overstock
2026-05-31,WH0017,SKU0000503,1815,304,1511,50,50,Stockout
2026-05-31,WH0017,SKU0000651,37,17,20,250,100,healthy 
2026-05-31,WH0018,SKU0000185,1593,30,1563,50,50,Healthy
2026-05-31,WH0018,SKU0000099,1211,342,869,50,25,Healthy
2026-05-31,WH0018,SKU0000318,1923,93,1830,100,200,Stockout
2026-05-31,WH0018,SKU0000573,429,18,411,100,100,Stockout
2026-05-31,WH0018,SKU0000052,1865,373,1492,500,200,Overstock
2026-05-31,WH0018,SKU0000583,1157,145,1012,50,25,Stockout
2026-05-31,WH0018,SKU0000521,1395,489,906,50,100,healthy 
2026-05-31,WH0018,SKU0000308,1484,388,1096,100,25,Stockout
2026-05-31,WH0018,SKU0000540,1810,360,1450,500,25,Stockout
2026-05-31,WH0018,SKU0000567,522,434,88,500,50,healthy 
2026-05-31,WH0018,SKU0000042,1785,280,1505,500,200,Overstock
2026-05-31,WH0018,SKU0000005,1783,107,1676,250,100,Overstock
2026-05-31,WH0018,SKU0000553,690,173,517,100,25,Healthy
2026-05-31,WH0018,SKU0000675,546,431,115,100,50,healthy 
2026-05-31,WH0018,SKU0000173,746,217,529,100,200,Stockout
2026-05-31,WH0018,SKU0000671,741,298,443,50,25,Stockout
2026-05-31,WH0018,SKU0000519,900,50,850,250,100,Overstock
2026-05-31,WH0018,SKU0000535,1218,350,868,100,100,Overstock
2026-05-31,WH0018,SKU0000114,894,177,717,250,50,healthy 
2026-05-31,WH0018,SKU0000677,908,345,563,100,25,healthy 
2026-05-31,WH0018,SKU0000198,535,21,514,250,200,healthy 
2026-05-31,WH0018,SKU0000467,318,79,239,100,100,healthy 
2026-05-31,WH0018,SKU0000045,1092,462,630,250,100,healthy 
2026-05-31,WH0018,SKU0000021,272,108,164,100,50,Stockout
2026-05-31,WH0018,SKU0000524,1055,400,655,100,200,Overstock
2026-05-31,WH0018,SKU0000565,971,33,938,50,100,Overstock
2026-05-31,WH0018,SKU0000222,946,61,885,250,200,Healthy
2026-05-31,WH0018,SKU0000201,1664,62,1602,250,200,Stockout
2026-05-31,WH0018,SKU0000163,1554,152,1402,100,200,Healthy
2026-05-31,WH0018,SKU0000452,734,345,389,50,50,Overstock
2026-05-31,WH0018,SKU0000606,695,90,605,250,200,Stockout
2026-05-31,WH0018,SKU0000585,170,56,114,250,100,Healthy
2026-05-31,WH0018,SKU0000590,558,105,453,50,200,healthy 
2026-05-31,WH0018,SKU0000293,1826,468,1358,250,50,Healthy
2026-05-31,WH0018,SKU0000577,1362,321,1041,50,25,Stockout
2026-05-31,WH0018,SKU0000379,1322,337,985,500,25,Stockout
2026-05-31,WH0018,SKU0000464,893,457,436,50,100,Overstock
2026-05-31,WH0018,SKU0000073,1611,320,1291,250,25,Overstock
2026-05-31,WH0018,SKU0000600,1584,266,1318,250,200,healthy 
2026-05-31,WH0018,SKU0000578,975,415,560,100,200,Healthy
2026-05-31,WH0018,SKU0000415,85,22,63,100,200,healthy 
2026-05-31,WH0018,SKU0000673,760,31,729,250,25,healthy 
2026-05-31,WH0018,SKU0000068,7,7,0,100,200,healthy 
2026-05-31,WH0018,SKU0000147,595,128,467,500,200,healthy 
2026-05-31,WH0018,SKU0000432,864,69,795,50,50,Healthy
2026-05-31,WH0018,SKU0000296,1055,219,836,100,200,Overstock
2026-05-31,WH0018,SKU0000286,101,59,42,50,25,Healthy
2026-05-31,WH0018,SKU0000019,1248,445,803,500,25,Healthy
2026-05-31,WH0018,SKU0000150,1711,475,1236,250,25,Overstock
2026-05-31,WH0018,SKU0000148,1329,399,930,50,50,Healthy
2026-05-31,WH0018,SKU0000563,1259,95,1164,50,25,Stockout
2026-05-31,WH0018,SKU0000077,1870,241,1629,50,25,healthy 
2026-05-31,WH0018,SKU0000393,277,72,205,100,50,Stockout
2026-05-31,WH0018,SKU0000032,856,287,569,100,200,Overstock
2026-05-31,WH0018,SKU0000091,103,56,47,50,25,healthy 
2026-05-31,WH0018,SKU0000245,997,60,937,500,200,Healthy
2026-05-31,WH0018,SKU0000417,1360,463,897,100,100,Overstock
2026-05-31,WH0018,SKU0000135,1847,175,1672,250,25,Overstock
2026-05-31,WH0018,SKU0000024,1547,19,1528,250,200,Overstock
2026-05-31,WH0018,SKU0000132,746,90,656,50,200,Overstock
2026-05-31,WH0018,SKU0000470,284,264,20,100,100,Healthy
2026-05-31,WH0018,SKU0000676,626,287,339,100,100,Stockout
2026-05-31,WH0018,SKU0000360,1816,464,1352,500,100,Low
2026-05-31,WH0018,SKU0000246,321,80,241,50,25,Low
2026-05-31,WH0018,SKU0000010,742,222,520,500,200,Healthy
2026-05-31,WH0018,SKU0000554,577,254,323,100,100,healthy 
2026-05-31,WH0018,SKU0000385,1368,223,1145,50,200,healthy 
2026-05-31,WH0018,SKU0000253,1873,269,1604,50,50,Overstock
2026-05-31,WH0018,SKU0000159,1067,120,947,500,100,Low
2026-05-31,WH0018,SKU0000494,857,291,566,50,100,healthy 
2026-05-31,WH0018,SKU0000122,804,325,479,100,200,Low
2026-05-31,WH0018,SKU0000324,1196,309,887,50,200,Healthy
2026-05-31,WH0018,SKU0000529,867,245,622,100,100,Healthy
2026-05-31,WH0018,SKU0000373,1327,202,1125,50,100,Healthy
2026-05-31,WH0018,SKU0000216,750,227,523,250,50,Low
2026-05-31,WH0018,SKU0000651,1170,97,1073,50,50,Stockout
2026-05-31,WH0018,SKU0000223,1241,301,940,100,50,Overstock
2026-05-31,WH0018,SKU0000615,334,169,165,100,25,Healthy
2026-05-31,WH0018,SKU0000488,22,6,16,50,50,Stockout
2026-05-31,WH0018,SKU0000224,281,275,6,250,200,healthy 
2026-05-31,WH0018,SKU0000613,1299,100,1199,50,200,healthy 
2026-05-31,WH0018,SKU0000516,1475,458,1017,250,100,healthy 
2026-05-31,WH0018,SKU0000274,436,226,210,500,50,Overstock
2026-05-31,WH0018,SKU0000110,355,121,234,500,200,Low
2026-05-31,WH0018,SKU0000012,1741,5,1736,50,200,Low
2026-05-31,WH0018,SKU0000637,430,262,168,250,100,Low
2026-05-31,WH0018,SKU0000106,1060,170,890,500,100,Stockout
2026-05-31,WH0018,SKU0000534,830,52,778,100,100,Stockout
2026-05-31,WH0018,SKU0000235,1609,382,1227,100,200,Stockout
2026-05-31,WH0018,SKU0000558,1590,362,1228,100,25,Low
2026-05-31,WH0018,SKU0000121,1420,21,1399,50,25,healthy 
2026-05-31,WH0018,SKU0000178,336,267,69,250,25,Healthy
2026-05-31,WH0018,SKU0000555,1999,351,1648,100,25,Overstock
2026-05-31,WH0018,SKU0000550,906,365,541,250,25,Low
2026-05-31,WH0018,SKU0000330,65,39,26,500,25,Stockout
2026-05-31,WH0018,SKU0000646,1325,96,1229,100,50,healthy 
2026-05-31,WH0018,SKU0000294,1637,299,1338,100,100,Healthy
2026-05-31,WH0018,SKU0000273,1113,110,1003,500,50,Low
2026-05-31,WH0018,SKU0000177,924,270,654,100,25,Stockout
2026-05-31,WH0018,SKU0000487,1519,499,1020,250,25,Stockout
2026-05-31,WH0018,SKU0000167,1209,404,805,100,25,Healthy
2026-05-31,WH0018,SKU0000497,238,207,31,500,50,healthy 
2026-05-31,WH0018,SKU0000397,1404,118,1286,500,100,Healthy
2026-05-31,WH0018,SKU0000659,54,47,7,500,200,Healthy
2026-05-31,WH0018,SKU0000333,1491,254,1237,50,25,Overstock
2026-05-31,WH0018,SKU0000145,1255,424,831,250,100,Stockout
2026-05-31,WH0018,SKU0000629,1610,172,1438,250,25,Stockout
2026-05-31,WH0018,SKU0000410,1635,309,1326,50,100,healthy 
2026-05-31,WH0018,SKU0000351,363,337,26,250,25,Low
2026-05-31,WH0018,SKU0000261,374,178,196,100,200,Overstock
2026-05-31,WH0018,SKU0000321,221,54,167,250,100,Overstock
2026-05-31,WH0018,SKU0000240,536,433,103,500,100,Stockout
2026-05-31,WH0018,SKU0000543,471,165,306,50,200,Low
2026-05-31,WH0018,SKU0000587,32,11,21,100,100,Low
2026-05-31,WH0018,SKU0000160,938,267,671,100,100,Healthy
2026-05-31,WH0018,SKU0000053,1404,186,1218,250,200,Overstock
2026-05-31,WH0018,SKU0000111,599,172,427,100,100,Low
2026-05-31,WH0018,SKU0000195,1968,60,1908,50,200,healthy 
2026-05-31,WH0018,SKU0000243,405,313,92,50,50,Overstock
2026-05-31,WH0018,SKU0000411,768,127,641,50,200,Low
2026-05-31,WH0018,SKU0000455,1790,245,1545,50,100,Overstock
2026-05-31,WH0018,SKU0000037,948,243,705,500,200,Overstock
2026-05-31,WH0018,SKU0000396,699,111,588,250,200,Overstock
2026-05-31,WH0018,SKU0000280,150,146,4,500,100,Low
2026-05-31,WH0018,SKU0000269,95,94,1,100,200,Stockout
2026-05-31,WH0018,SKU0000462,1313,169,1144,500,50,healthy 
2026-05-31,WH0018,SKU0000418,53,28,25,250,25,Healthy
2026-05-31,WH0018,SKU0000525,1889,127,1762,50,25,healthy 
2026-05-31,WH0018,SKU0000326,999,438,561,50,100,Overstock
2026-05-31,WH0018,SKU0000303,1426,425,1001,500,25,Low
2026-05-31,WH0018,SKU0000531,1747,383,1364,500,50,Overstock
2026-05-31,WH0018,SKU0000439,518,354,164,250,200,Healthy
2026-05-31,WH0018,SKU0000020,952,327,625,500,50,healthy 
2026-05-31,WH0018,SKU0000085,1670,153,1517,250,200,Stockout
2026-05-31,WH0018,SKU0000628,1941,474,1467,50,100,Healthy
2026-05-31,WH0018,SKU0000503,1734,67,1667,250,50,Healthy
2026-05-31,WH0018,SKU0000113,64,33,31,500,50,Overstock
2026-05-31,WH0018,SKU0000003,663,101,562,500,200,Healthy
2026-05-31,WH0018,SKU0000603,1184,483,701,500,25,Stockout
2026-05-31,WH0018,SKU0000478,0,0,0,250,25,healthy 
2026-05-31,WH0018,SKU0000081,1593,201,1392,250,25,Healthy
2026-05-31,WH0018,SKU0000267,1739,234,1505,100,100,Low
2026-05-31,WH0018,SKU0000155,1840,97,1743,100,25,Overstock
2026-05-31,WH0018,SKU0000413,1789,211,1578,500,100,healthy 
2026-05-31,WH0018,SKU0000515,1734,59,1675,50,25,Overstock
2026-05-31,WH0018,SKU0000050,1339,299,1040,50,50,Low
2026-05-31,WH0018,SKU0000518,891,89,802,100,25,healthy 
2026-05-31,WH0018,SKU0000468,479,144,335,100,25,Healthy
2026-05-31,WH0018,SKU0000104,653,146,507,100,25,healthy 
2026-05-31,WH0018,SKU0000596,478,245,233,50,25,Stockout
2026-05-31,WH0018,SKU0000631,1177,14,1163,100,25,Low
2026-05-31,WH0018,SKU0000509,1427,225,1202,500,200,Overstock
2026-05-31,WH0018,SKU0000579,1624,52,1572,50,200,Stockout
2026-05-31,WH0018,SKU0000412,1214,376,838,500,100,healthy 
2026-05-31,WH0018,SKU0000665,353,291,62,250,50,Low
2026-05-31,WH0018,SKU0000322,75,20,55,250,200,Stockout
2026-05-31,WH0018,SKU0000138,1504,320,1184,100,200,Healthy
2026-05-31,WH0018,SKU0000244,1898,484,1414,100,25,Overstock
2026-05-31,WH0018,SKU0000492,449,33,416,100,200,healthy 
2026-05-31,WH0018,SKU0000133,1619,405,1214,50,25,Stockout
2026-05-31,WH0018,SKU0000342,1795,26,1769,50,100,Stockout
2026-05-31,WH0018,SKU0000039,527,400,127,250,50,Healthy
2026-05-31,WH0018,SKU0000275,831,424,407,100,100,Healthy
2026-05-31,WH0018,SKU0000219,1433,398,1035,100,50,Overstock
2026-05-31,WH0018,SKU0000225,1192,196,996,250,25,Low
2026-05-31,WH0018,SKU0000036,327,280,47,500,25,Low
2026-05-31,WH0018,SKU0000289,416,217,199,100,50,Stockout
2026-05-31,WH0018,SKU0000661,834,257,577,100,200,Healthy
2026-05-31,WH0018,SKU0000236,1237,181,1056,250,100,Healthy
2026-05-31,WH0018,SKU0000348,1790,95,1695,100,50,Low
2026-05-31,WH0018,SKU0000233,1712,372,1340,500,200,Stockout
2026-05-31,WH0018,SKU0000180,1569,196,1373,500,50,Overstock
2026-05-31,WH0018,SKU0000660,837,165,672,50,25,healthy 
2026-05-31,WH0018,SKU0000402,89,46,43,100,200,Overstock
2026-05-31,WH0018,SKU0000390,866,498,368,50,100,Stockout
2026-05-31,WH0018,SKU0000429,1672,22,1650,100,100,Low
2026-05-31,WH0018,SKU0000309,764,151,613,100,50,healthy 
2026-05-31,WH0018,SKU0000323,1071,255,816,100,200,Low
2026-05-31,WH0018,SKU0000054,376,215,161,250,25,Overstock
2026-05-31,WH0018,SKU0000493,578,203,375,500,25,Stockout
2026-05-31,WH0018,SKU0000281,1093,105,988,50,25,Low
2026-05-31,WH0018,SKU0000443,304,290,14,100,25,Stockout
2026-05-31,WH0018,SKU0000153,927,348,579,500,50,Overstock
2026-05-31,WH0018,SKU0000123,209,150,59,50,50,healthy 
2026-05-31,WH0018,SKU0000298,279,174,105,250,50,Overstock
2026-05-31,WH0018,SKU0000366,1940,347,1593,500,50,Low
2026-05-31,WH0018,SKU0000625,322,313,9,100,100,Low
2026-05-31,WH0018,SKU0000568,1764,479,1285,500,25,Overstock
2026-05-31,WH0018,SKU0000562,148,18,130,100,50,healthy 
2026-05-31,WH0018,SKU0000305,1570,429,1141,250,200,Healthy
2026-05-31,WH0018,SKU0000141,400,180,220,50,100,Stockout
2026-05-31,WH0018,SKU0000564,1391,247,1144,100,100,healthy 
2026-05-31,WH0018,SKU0000230,1486,225,1261,500,100,Stockout
2026-05-31,WH0018,SKU0000157,1936,296,1640,250,100,Overstock
2026-05-31,WH0018,SKU0000448,1160,460,700,50,200,Healthy
2026-05-31,WH0018,SKU0000221,1744,178,1566,500,100,Stockout
2026-05-31,WH0018,SKU0000500,588,67,521,50,25,healthy 
2026-05-31,WH0018,SKU0000056,89,34,55,500,50,Overstock
2026-05-31,WH0018,SKU0000356,822,307,515,500,100,Stockout
2026-05-31,WH0018,SKU0000445,44,18,26,500,25,Low
2026-05-31,WH0019,SKU0000383,1976,465,1511,250,25,Stockout
2026-05-31,WH0019,SKU0000478,1515,304,1211,250,100,Stockout
2026-05-31,WH0019,SKU0000590,774,143,631,100,200,Overstock
2026-05-31,WH0019,SKU0000151,1015,446,569,50,25,healthy 
2026-05-31,WH0019,SKU0000356,30,10,20,500,100,Overstock
2026-05-31,WH0019,SKU0000348,842,340,502,500,50,Healthy
2026-05-31,WH0019,SKU0000204,1888,276,1612,500,25,Healthy
2026-05-31,WH0019,SKU0000142,744,85,659,500,50,Healthy
2026-05-31,WH0019,SKU0000088,0,0,0,250,25,Healthy
2026-05-31,WH0019,SKU0000577,1324,284,1040,250,100,Overstock
2026-05-31,WH0019,SKU0000543,953,394,559,100,50,Low
2026-05-31,WH0019,SKU0000441,94,55,39,100,50,Overstock
2026-05-31,WH0019,SKU0000274,514,387,127,100,100,Low
2026-05-31,WH0019,SKU0000005,1967,453,1514,250,100,Low
2026-05-31,WH0019,SKU0000491,1710,295,1415,100,100,Overstock
2026-05-31,WH0019,SKU0000281,1939,189,1750,100,25,Overstock
2026-05-31,WH0019,SKU0000205,31,19,12,500,25,Stockout
2026-05-31,WH0019,SKU0000312,563,469,94,500,200,Overstock
2026-05-31,WH0019,SKU0000217,1509,281,1228,500,100,Healthy
2026-05-31,WH0019,SKU0000614,1776,481,1295,250,50,Overstock
2026-05-31,WH0019,SKU0000403,410,322,88,100,50,Healthy
2026-05-31,WH0019,SKU0000157,1447,202,1245,50,50,healthy 
2026-05-31,WH0019,SKU0000337,128,128,0,100,25,Overstock
2026-05-31,WH0019,SKU0000094,1118,113,1005,250,100,Healthy
2026-05-31,WH0019,SKU0000092,1933,244,1689,500,200,Low
2026-05-31,WH0019,SKU0000294,997,443,554,100,200,Low
2026-05-31,WH0019,SKU0000653,1503,328,1175,250,200,healthy 
2026-05-31,WH0019,SKU0000593,161,78,83,100,200,healthy 
2026-05-31,WH0019,SKU0000195,1640,311,1329,100,100,healthy 
2026-05-31,WH0019,SKU0000637,778,302,476,250,25,Healthy
2026-05-31,WH0019,SKU0000546,855,125,730,500,200,Low
2026-05-31,WH0019,SKU0000405,1882,331,1551,100,50,Low
2026-05-31,WH0019,SKU0000246,1378,469,909,500,100,Overstock
2026-05-31,WH0019,SKU0000104,926,456,470,100,200,Low
2026-05-31,WH0019,SKU0000243,287,77,210,250,200,healthy 
2026-05-31,WH0019,SKU0000390,282,193,89,50,25,healthy 
2026-05-31,WH0019,SKU0000024,1608,174,1434,50,200,Healthy
2026-05-31,WH0019,SKU0000363,238,102,136,50,25,Healthy
2026-05-31,WH0019,SKU0000306,897,160,737,500,200,Stockout
2026-05-31,WH0019,SKU0000528,1313,465,848,100,50,healthy 
2026-05-31,WH0019,SKU0000121,809,127,682,50,100,Low
2026-05-31,WH0019,SKU0000488,1894,51,1843,100,50,Low
2026-05-31,WH0019,SKU0000132,1544,18,1526,50,100,Healthy
2026-05-31,WH0019,SKU0000625,992,430,562,500,100,Stockout
2026-05-31,WH0019,SKU0000555,1929,338,1591,250,100,healthy 
2026-05-31,WH0019,SKU0000527,1560,170,1390,500,100,healthy 
2026-05-31,WH0019,SKU0000253,510,159,351,100,25,Stockout
2026-05-31,WH0019,SKU0000628,1636,357,1279,50,100,healthy 
2026-05-31,WH0019,SKU0000231,730,470,260,500,25,Healthy
2026-05-31,WH0019,SKU0000010,32,9,23,250,100,Healthy
2026-05-31,WH0019,SKU0000553,705,252,453,100,100,Stockout
2026-05-31,WH0019,SKU0000086,470,11,459,250,100,Stockout
2026-05-31,WH0019,SKU0000130,623,292,331,250,200,healthy 
2026-05-31,WH0019,SKU0000267,1631,12,1619,100,50,healthy 
2026-05-31,WH0019,SKU0000468,1431,220,1211,500,25,Low
2026-05-31,WH0019,SKU0000631,1697,13,1684,100,200,healthy 
2026-05-31,WH0019,SKU0000550,633,135,498,250,100,Low
2026-05-31,WH0019,SKU0000365,1316,305,1011,500,25,Low
2026-05-31,WH0019,SKU0000168,794,231,563,100,50,healthy 
2026-05-31,WH0019,SKU0000464,1553,372,1181,250,100,Overstock
2026-05-31,WH0019,SKU0000382,848,17,831,50,100,Overstock
2026-05-31,WH0019,SKU0000375,442,7,435,50,100,Overstock
2026-05-31,WH0019,SKU0000672,812,237,575,500,50,healthy 
2026-05-31,WH0019,SKU0000393,1774,411,1363,100,25,Stockout
2026-05-31,WH0019,SKU0000138,848,221,627,500,25,healthy 
2026-05-31,WH0019,SKU0000367,1365,299,1066,250,25,Healthy
2026-05-31,WH0019,SKU0000201,543,368,175,250,25,Overstock
2026-05-31,WH0019,SKU0000596,580,52,528,50,25,Low
2026-05-31,WH0019,SKU0000118,345,28,317,500,25,Low
2026-05-31,WH0019,SKU0000289,207,102,105,250,100,Stockout
2026-05-31,WH0019,SKU0000657,662,293,369,250,200,Stockout
2026-05-31,WH0019,SKU0000389,1298,410,888,50,50,Healthy
2026-05-31,WH0019,SKU0000503,578,243,335,500,25,Stockout
2026-05-31,WH0019,SKU0000500,234,62,172,250,100,Stockout
2026-05-31,WH0019,SKU0000244,661,231,430,50,25,Low
2026-05-31,WH0019,SKU0000222,1356,331,1025,250,200,Healthy
2026-05-31,WH0019,SKU0000567,857,103,754,50,50,healthy 
2026-05-31,WH0019,SKU0000230,877,235,642,250,200,Healthy
2026-05-31,WH0019,SKU0000233,809,398,411,100,200,Low
2026-05-31,WH0019,SKU0000039,927,319,608,250,200,Healthy
2026-05-31,WH0019,SKU0000191,1845,318,1527,50,25,Overstock
2026-05-31,WH0019,SKU0000181,1186,273,913,50,50,Low
2026-05-31,WH0019,SKU0000017,854,497,357,100,50,Stockout
2026-05-31,WH0019,SKU0000525,1887,111,1776,250,100,healthy 
2026-05-31,WH0019,SKU0000360,1296,260,1036,250,100,Overstock
2026-05-31,WH0019,SKU0000318,1282,307,975,50,50,Low
2026-05-31,WH0019,SKU0000568,1467,295,1172,500,100,Overstock
2026-05-31,WH0019,SKU0000538,599,106,493,250,50,Healthy
2026-05-31,WH0019,SKU0000529,1490,27,1463,50,200,Low
2026-05-31,WH0019,SKU0000135,638,294,344,250,25,healthy 
2026-05-31,WH0019,SKU0000626,1160,496,664,50,50,Stockout
2026-05-31,WH0019,SKU0000046,921,281,640,50,100,Stockout
2026-05-31,WH0019,SKU0000214,630,166,464,500,200,Healthy
2026-05-31,WH0019,SKU0000192,43,13,30,100,25,Low
2026-05-31,WH0019,SKU0000511,1096,337,759,500,200,healthy 
2026-05-31,WH0019,SKU0000061,1218,346,872,250,25,healthy 
2026-05-31,WH0019,SKU0000285,1973,196,1777,500,100,Low
2026-05-31,WH0019,SKU0000280,135,131,4,500,100,healthy 
2026-05-31,WH0019,SKU0000410,1458,352,1106,100,200,healthy 
2026-05-31,WH0019,SKU0000045,730,34,696,250,100,Stockout
2026-05-31,WH0019,SKU0000665,1674,349,1325,100,50,Overstock
2026-05-31,WH0019,SKU0000479,1971,476,1495,250,25,healthy 
2026-05-31,WH0019,SKU0000683,1390,160,1230,250,200,Healthy
2026-05-31,WH0019,SKU0000671,205,132,73,100,200,Low
2026-05-31,WH0019,SKU0000597,722,203,519,500,25,Overstock
2026-05-31,WH0019,SKU0000206,356,28,328,50,25,Low
2026-05-31,WH0019,SKU0000531,119,71,48,50,200,Low
2026-05-31,WH0019,SKU0000517,1926,448,1478,250,50,Low
2026-05-31,WH0019,SKU0000245,1066,407,659,250,100,Overstock
2026-05-31,WH0019,SKU0000445,1256,139,1117,100,100,Stockout
2026-05-31,WH0019,SKU0000042,61,23,38,250,200,Healthy
2026-05-31,WH0019,SKU0000249,788,110,678,250,200,Overstock
2026-05-31,WH0019,SKU0000293,1276,488,788,500,100,Healthy
2026-05-31,WH0019,SKU0000342,51,44,7,50,100,Stockout
2026-05-31,WH0019,SKU0000223,1136,238,898,100,25,Low
2026-05-31,WH0019,SKU0000113,1379,422,957,100,200,Overstock
2026-05-31,WH0019,SKU0000156,1949,66,1883,100,50,Overstock
2026-05-31,WH0019,SKU0000167,1098,318,780,50,100,Healthy
2026-05-31,WH0019,SKU0000003,253,49,204,50,25,Overstock
2026-05-31,WH0019,SKU0000224,768,436,332,100,100,Healthy
2026-05-31,WH0019,SKU0000019,1080,39,1041,50,25,Low
2026-05-31,WH0019,SKU0000682,335,17,318,50,50,Overstock
2026-05-31,WH0019,SKU0000668,611,44,567,250,100,healthy 
2026-05-31,WH0019,SKU0000661,1963,318,1645,50,200,Healthy
2026-05-31,WH0019,SKU0000422,1809,278,1531,100,50,Stockout
2026-05-31,WH0019,SKU0000493,331,248,83,500,100,Healthy
2026-05-31,WH0019,SKU0000226,1770,222,1548,250,25,Stockout
2026-05-31,WH0019,SKU0000506,705,193,512,250,100,healthy 
2026-05-31,WH0019,SKU0000012,208,47,161,250,200,Low
2026-05-31,WH0019,SKU0000579,1684,338,1346,100,25,Low
2026-05-31,WH0019,SKU0000532,147,117,30,250,25,healthy 
2026-05-31,WH0019,SKU0000269,1153,365,788,100,50,Overstock
2026-05-31,WH0019,SKU0000359,5,0,5,500,25,Healthy
2026-05-31,WH0019,SKU0000193,1034,487,547,500,200,Overstock
2026-05-31,WH0019,SKU0000145,617,23,594,100,100,Overstock
2026-05-31,WH0019,SKU0000305,962,248,714,100,100,Stockout
2026-05-31,WH0019,SKU0000400,1799,324,1475,100,50,Healthy
2026-05-31,WH0019,SKU0000588,311,289,22,100,50,Overstock
2026-05-31,WH0019,SKU0000075,961,489,472,100,50,Stockout
2026-05-31,WH0019,SKU0000053,1351,146,1205,50,25,Low
2026-05-31,WH0019,SKU0000215,1427,69,1358,250,50,Low
2026-05-31,WH0019,SKU0000322,1358,124,1234,50,200,healthy 
2026-05-31,WH0019,SKU0000411,1968,275,1693,250,25,healthy 
2026-05-31,WH0019,SKU0000606,149,28,121,250,25,Stockout
2026-05-31,WH0019,SKU0000372,77,61,16,50,50,Stockout
2026-05-31,WH0019,SKU0000160,518,326,192,50,100,Overstock
2026-05-31,WH0019,SKU0000330,1593,324,1269,500,100,Stockout
2026-05-31,WH0019,SKU0000677,139,105,34,250,200,Stockout
2026-05-31,WH0019,SKU0000119,709,72,637,50,100,Overstock
2026-05-31,WH0019,SKU0000313,1757,184,1573,100,100,Stockout
2026-05-31,WH0019,SKU0000592,1784,422,1362,250,100,Overstock
2026-05-31,WH0019,SKU0000513,1325,166,1159,50,100,Healthy
2026-05-31,WH0019,SKU0000074,148,32,116,50,50,Healthy
2026-05-31,WH0019,SKU0000111,1415,93,1322,250,100,Overstock
2026-05-31,WH0019,SKU0000541,1858,294,1564,100,50,Overstock
2026-05-31,WH0019,SKU0000644,775,37,738,500,200,Overstock
2026-05-31,WH0019,SKU0000302,236,118,118,250,50,Overstock
2026-05-31,WH0019,SKU0000323,1357,408,949,50,50,Stockout
2026-05-31,WH0019,SKU0000601,297,85,212,100,100,healthy 
2026-05-31,WH0019,SKU0000180,1579,115,1464,50,25,Overstock
2026-05-31,WH0019,SKU0000056,941,187,754,100,25,Overstock
2026-05-31,WH0019,SKU0000286,802,233,569,500,50,Overstock
2026-05-31,WH0019,SKU0000603,1568,195,1373,250,50,Stockout
2026-05-31,WH0019,SKU0000448,1659,136,1523,500,25,Low
2026-05-31,WH0019,SKU0000027,1287,425,862,50,100,healthy 
2026-05-31,WH0019,SKU0000155,1618,499,1119,500,200,Low
2026-05-31,WH0019,SKU0000578,1417,237,1180,500,200,Low
2026-05-31,WH0019,SKU0000355,953,405,548,500,25,healthy 
2026-05-31,WH0019,SKU0000440,471,106,365,100,25,Low
2026-05-31,WH0019,SKU0000235,1233,315,918,100,50,Stockout
2026-05-31,WH0019,SKU0000098,916,41,875,250,50,Low
2026-05-31,WH0019,SKU0000112,1988,54,1934,50,100,Stockout
2026-05-31,WH0019,SKU0000397,60,29,31,500,100,Overstock
2026-05-31,WH0019,SKU0000178,235,211,24,50,25,Low
2026-05-31,WH0019,SKU0000200,1678,487,1191,50,100,Overstock
2026-05-31,WH0019,SKU0000050,511,286,225,250,50,Overstock
2026-05-31,WH0019,SKU0000416,1567,22,1545,100,100,healthy 
2026-05-31,WH0019,SKU0000417,165,118,47,500,200,Healthy
2026-05-31,WH0019,SKU0000373,1641,276,1365,50,25,Healthy
2026-05-31,WH0019,SKU0000159,1573,272,1301,500,25,Healthy
2026-05-31,WH0019,SKU0000014,609,209,400,100,100,Stockout
