product_id,upc,product_name,department,subcategory,brand,supplier_id,standard_cost,regular_price,tax_category,product_status,launch_date,effective_start_date,source,effective_end_date,is_current,product_sk
SKU0000317,787385337374,Everyday Outdoor Item 317,Sports,Outdoor,Northpeak,SUP00009,72.82,95.59,Taxable,Active,,1900-01-01,product_master,2026-04-16,False,0fcc5497d8ed790af7b2
SKU0000317,787385337374,Everyday Outdoor Item 317,Sports,Outdoor,Northpeak,SUP00009,72.82,95.69,Taxable,Seasonal,,2026-04-16,price_cdc,9999-12-31,True,a8a8c1a851f6c532f15f
SKU0000318,467886159575,Classic Car Care Item 318,Automotive,Car Care,Northpeak,SUP00023,81.19,93.25,Taxable,Seasonal,,1900-01-01,product_master,9999-12-31,True,086d66069aeabf580c2f
SKU0000319,623181779404,Classic Fitness Item 319,Sports,Fitness,Techline,SUP00057,442.3,547.3,Food Exempt,Active,2021-04-05,2021-04-05,product_master,2026-04-13,False,a5bf90089915961372b3
SKU0000319,623181779404,Classic Fitness Item 319,Sports,Fitness,Techline,SUP00057,442.3,527.64,Food Exempt,Discontinued,2021-04-05,2026-04-13,price_cdc,9999-12-31,True,a2124d2435402dc4fe30
SKU0000320,492096490674,Family Audio Item 320,Electronics,Audio,Freshway,SUP00046,21.42,56.1,Food Exempt,Seasonal,2019-03-12,2019-03-12,product_master,2026-04-26,False,11291580c7a9ef4cb97d
SKU0000320,492096490674,Family Audio Item 320,Electronics,Audio,Freshway,SUP00046,21.42,59.71,Food Exempt,Active,2019-03-12,2026-04-26,price_cdc,9999-12-31,True,6d25b5d7ad3ac16d605a
SKU0000321,852464080048,Everyday Cosmetics Item 321,Health & Beauty,Cosmetics,Valueplus,SUP00070,138.64,309.9,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,d63ac205066c006e3663
SKU0000322,902777023990,Premium Accessories Item 322,Electronics,Accessories,Northpeak,SUP00053,319.73,836.44,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,b844e13173af1cd58884
SKU0000323,505202649845,Everyday Accessories Item 323,Electronics,Accessories,Valueplus,SUP00057,295.42,325.52,Taxable,Seasonal,,1900-01-01,product_master,9999-12-31,True,43f29e1450a83ca39e73
SKU0000324,727334239901,Smart Kids Item 324,Apparel,Kids,Freshway,SUP00055,105.33,268.84,Taxable,Active,2023-10-27,2023-10-27,product_master,9999-12-31,True,41eedcc5d093bc6b2d2e
SKU0000325,207105265395,Family School Supplies Item 325,Office,School Supplies,Healthyyou,SUP00013,248.11,537.91,Taxable,Discontinued,2024-03-05,2024-03-05,product_master,9999-12-31,True,5d06f23506f4568bdc89
SKU0000326,393369910595,Family Men Item 326,Apparel,Men,Valueplus,SUP00042,137.56,255.75,Taxable,Seasonal,2020-04-20,2020-04-20,product_master,9999-12-31,True,06045edae41e48f14d20
SKU0000327,278542794901,Family Accessories Item 327,Automotive,Accessories,Healthyyou,SUP00002,338.13,806.92,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,1da4643d3e752a1b4c78
SKU0000328,209503024897,Value Personal Care Item 328,Health & Beauty,Personal Care,Urbanbasics,SUP00024,337.06,827.24,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,2d0ea8455148a744f021
SKU0000329,626886507853,Everyday Fitness Item 329,Sports,Fitness,Techline,SUP00033,327.16,869.2,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,2026-04-28,False,ced943e11dd49d3c168c
SKU0000329,626886507853,Everyday Fitness Item 329,Sports,Fitness,Techline,SUP00033,327.16,930.96,Pharmacy Exempt,Seasonal,,2026-04-28,price_cdc,9999-12-31,True,033ed8a4fc17d8ca0938
SKU0000330,653853169057,Premium Shoes Item 330,Apparel,Shoes,Valueplus,SUP00073,15.02,19.0,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,f33b45c7908d07e30f87
SKU0000331,840594233777,Everyday Men Item 331,Apparel,Men,Greathome,SUP00044,88.32,206.99,Pharmacy Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,3f127215fc97177fca23
SKU0000332,365688754166,Premium Women Item 332,Apparel,Women,Techline,SUP00048,239.1,461.54,Pharmacy Exempt,Discontinued,2022-12-01,2022-12-01,product_master,9999-12-31,True,9cdfa61b45c6a6657c9b
SKU0000333,855488252540,Smart Decor Item 333,Home,Decor,Greathome,SUP00055,95.21,205.47,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,47a98d791e437f75535c
SKU0000334,375480377081,Value Shoes Item 334,Apparel,Shoes,Northpeak,SUP00050,301.52,472.46,Taxable,Active,2026-05-13,2026-05-13,product_master,9999-12-31,True,7ec1aa2b767ac3933837
SKU0000335,221189375277,Everyday Men Item 335,Apparel,Men,Urbanbasics,SUP00017,219.15,437.19,Taxable,Active,2021-11-29,2021-11-29,product_master,9999-12-31,True,7833be083b56c4e56fe4
SKU0000336,252011185748,Premium Outdoor Item 336,Sports,Outdoor,Valueplus,SUP00036,299.87,505.2,Pharmacy Exempt,Active,,1900-01-01,product_master,2026-04-30,False,ea8b2f9fd9c44d6d9bc5
SKU0000336,252011185748,Premium Outdoor Item 336,Sports,Outdoor,Valueplus,SUP00036,299.87,468.51,Pharmacy Exempt,Seasonal,,2026-04-30,price_cdc,9999-12-31,True,1beb090985c70fcb5983
SKU0000337,777314209989,Everyday Cosmetics Item 337,Health & Beauty,Cosmetics,Urbanbasics,SUP00065,284.73,678.01,Taxable,Active,2022-08-11,2022-08-11,product_master,2026-05-11,False,e80e28347f8dfd88d023
SKU0000337,777314209989,Everyday Cosmetics Item 337,Health & Beauty,Cosmetics,Urbanbasics,SUP00065,284.73,718.81,Taxable,Discontinued,2022-08-11,2026-05-11,price_cdc,9999-12-31,True,e93a37eacfa50822f50d
SKU0000338,586238344787,Value Pharmacy Item 338,Health & Beauty,Pharmacy,Northpeak,SUP00066,401.18,705.63,Food Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,bbd25b3c2ae8a2d5f348
SKU0000339,768199967092,Classic Outdoor Item 339,Sports,Outdoor,Techline,SUP00022,57.59,73.79,Taxable,Active,2019-05-14,2019-05-14,product_master,9999-12-31,True,40d37abce3568d6f7828
SKU0000340,917711193586,Classic Fitness Item 340,Sports,Fitness,Healthyyou,SUP00031,378.2,674.52,Food Exempt,Seasonal,2024-09-29,2024-09-29,product_master,9999-12-31,True,f2c66f56a432335c69c6
SKU0000341,271838051971,Value Pharmacy Item 341,Health & Beauty,Pharmacy,Urbanbasics,SUP00005,87.1,208.79,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,d1e4c3e3a04c8ce172c4
SKU0000342,184323529651,Everyday Accessories Item 342,Electronics,Accessories,Greathome,SUP00013,82.02,194.4,Taxable,Active,2020-10-01,2020-10-01,product_master,9999-12-31,True,544643f7d76314e20554
SKU0000343,112645134446,Value Car Care Item 343,Automotive,Car Care,Techline,SUP00069,368.75,440.04,Food Exempt,Seasonal,,1900-01-01,product_master,2026-04-22,False,0d54b0a321797c7f4e61
SKU0000343,112645134446,Value Car Care Item 343,Automotive,Car Care,Techline,SUP00069,368.75,404.15,Food Exempt,Seasonal,,2026-04-22,price_cdc,9999-12-31,True,83bd108179baa7e31f18
SKU0000344,551554940309,Smart Men Item 344,Apparel,Men,Techline,SUP00001,27.79,43.43,Taxable,Active,2021-08-10,2021-08-10,product_master,9999-12-31,True,3bfc77412f60884564be
SKU0000345,296769722789,Value Printing Item 345,Office,Printing,Healthyyou,SUP00048,226.96,322.74,Taxable,Seasonal,2023-01-10,2023-01-10,product_master,2026-05-30,False,349db0ed201c05654960
SKU0000345,296769722789,Value Printing Item 345,Office,Printing,Healthyyou,SUP00048,226.96,305.63,Taxable,Seasonal,2023-01-10,2026-05-30,price_cdc,9999-12-31,True,8c2d56228dec6747b8b8
SKU0000346,624270246360,Value Pantry Item 346,Grocery,Pantry,Valueplus,SUP00004,146.73,254.59,Food Exempt,Discontinued,2025-03-19,2025-03-19,product_master,2026-04-25,False,0cd4c37e80d65646e499
SKU0000346,624270246360,Value Pantry Item 346,Grocery,Pantry,Valueplus,SUP00004,146.73,225.11,Food Exempt,Discontinued,2025-03-19,2026-04-25,price_cdc,9999-12-31,True,2676340b466a8c4381e3
SKU0000347,462401495092,Smart Stationery Item 347,Office,Stationery,Urbanbasics,SUP00035,111.96,261.01,Taxable,Active,2024-09-22,2024-09-22,product_master,9999-12-31,True,60498b561b0a108054e7
SKU0000348,903828861739,Value Men Item 348,Apparel,Men,Techline,SUP00025,200.44,465.11,Food Exempt,Discontinued,,1900-01-01,product_master,2026-05-08,False,c50a35c3f5ab0257f59e
SKU0000348,903828861739,Value Men Item 348,Apparel,Men,Techline,SUP00025,200.44,496.46,Food Exempt,Discontinued,,2026-05-08,price_cdc,9999-12-31,True,a0aa4fce47bdbbb5359c
SKU0000349,168105923655,Classic Gaming Item 349,Electronics,Gaming,Valueplus,SUP00065,36.61,87.84,Pharmacy Exempt,Active,,1900-01-01,product_master,9999-12-31,True,f39156a3136d1a093a37
SKU0000350,636433711240,Value Fitness Item 350,Sports,Fitness,Healthyyou,SUP00073,69.66,94.95,Taxable,Active,2022-09-25,2022-09-25,product_master,9999-12-31,True,c5a473582975857a14fb
SKU0000351,863015640612,Everyday Cycling Item 351,Sports,Cycling,Techline,SUP00054,8.91,11.23,Pharmacy Exempt,Discontinued,2021-12-15,2021-12-15,product_master,2026-05-25,False,773c02dd149f0de06835
SKU0000351,863015640612,Everyday Cycling Item 351,Sports,Cycling,Techline,SUP00054,8.91,10.6,Pharmacy Exempt,Active,2021-12-15,2026-05-25,price_cdc,9999-12-31,True,3d2a13e99ad409090f52
SKU0000352,670357103877,Family Computers Item 352,Electronics,Computers,Greathome,SUP00041,361.58,819.41,Food Exempt,Seasonal,2022-01-22,2022-01-22,product_master,9999-12-31,True,e1e93365fb1436cbf6e5
SKU0000353,489550593780,Everyday Audio Item 353,Electronics,Audio,Northpeak,SUP00003,19.05,41.39,Food Exempt,Active,2024-05-22,2024-05-22,product_master,9999-12-31,True,d0d5a81e946cf939000f
SKU0000354,279059417832,Classic Car Care Item 354,Automotive,Car Care,Greathome,SUP00029,237.3,440.41,Taxable,Seasonal,,1900-01-01,product_master,2026-04-30,False,5100a1c4946edf012a79
SKU0000354,279059417832,Classic Car Care Item 354,Automotive,Car Care,Greathome,SUP00029,237.3,389.55,Taxable,Active,,2026-04-30,price_cdc,9999-12-31,True,5a0bc8adbf6a178042fe
SKU0000355,750111060497,Smart Dairy Item 355,Grocery,Dairy,Freshway,SUP00059,409.78,942.53,Food Exempt,Seasonal,2021-02-03,2021-02-03,product_master,9999-12-31,True,1c39fffe0536be0f6b13
SKU0000356,355848411493,Everyday School Supplies Item 356,Office,School Supplies,Techline,SUP00014,200.54,327.8,Food Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,5a414dfb5189294fe279
SKU0000357,709417894710,Family Pantry Item 357,Grocery,Pantry,Healthyyou,SUP00039,394.13,808.29,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,6395c9ea7fc71eb49193
SKU0000358,841056318846,Classic Outdoor Item 358,Sports,Outdoor,Valueplus,SUP00067,248.43,402.63,Taxable,Seasonal,,1900-01-01,product_master,2026-04-08,False,20875d055924e3bbbecb
SKU0000358,841056318846,Classic Outdoor Item 358,Sports,Outdoor,Valueplus,SUP00067,248.43,378.6,Taxable,Discontinued,,2026-04-08,price_cdc,9999-12-31,True,8bf3cc6ad0870ff0df94
SKU0000359,426551723231,Classic Tires Item 359,Automotive,Tires,Freshway,SUP00053,363.67,508.18,Taxable,Seasonal,2025-05-12,2025-05-12,product_master,9999-12-31,True,a9b34f69c8748f266178
SKU0000360,135763961804,Premium Printing Item 360,Office,Printing,Techline,SUP00035,186.55,419.16,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,8d5fd96481f5306257f1
SKU0000361,935183992530,Premium Shoes Item 361,Apparel,Shoes,Techline,SUP00011,126.26,227.24,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,d661df77bebe3dd7fc81
SKU0000362,730343999721,Everyday School Supplies Item 362,Office,School Supplies,Northpeak,SUP00038,255.42,580.18,Taxable,Active,2025-08-11,2025-08-11,product_master,9999-12-31,True,3ba8dbdd6afc7b03789c
SKU0000363,803755139592,Classic Printing Item 363,Office,Printing,Northpeak,SUP00068,253.64,644.09,Taxable,Active,2020-03-22,2020-03-22,product_master,9999-12-31,True,ba3db0796963bec55e7b
SKU0000364,377469591455,Premium Pantry Item 364,Grocery,Pantry,Urbanbasics,SUP00052,29.39,60.14,Pharmacy Exempt,Active,2022-09-01,2022-09-01,product_master,2026-04-13,False,3b74745bc067986d5a6d
SKU0000364,377469591455,Premium Pantry Item 364,Grocery,Pantry,Urbanbasics,SUP00052,29.39,65.7,Pharmacy Exempt,Seasonal,2022-09-01,2026-04-13,price_cdc,9999-12-31,True,7bcba213508ccc060aaa
SKU0000365,594944126469,Family Accessories Item 365,Electronics,Accessories,Freshway,SUP00048,111.25,256.04,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,a818ff3273a16b73eeb8
SKU0000366,591859781075,Smart Accessories Item 366,Automotive,Accessories,Techline,SUP00058,206.14,463.8,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,03430f39f5be4ea8a381
SKU0000367,881947341509,Classic Cycling Item 367,Sports,Cycling,Freshway,SUP00020,337.35,727.13,Taxable,Active,2019-05-04,2019-05-04,product_master,9999-12-31,True,ad27cb279f93db9ad964
SKU0000368,380462344674,Everyday Storage Item 368,Home,Storage,Techline,SUP00060,62.29,159.98,Food Exempt,Active,,1900-01-01,product_master,9999-12-31,True,c3e1ef352dadd0fcbfa8
SKU0000369,409199714491,Premium Stationery Item 369,Office,Stationery,Northpeak,SUP00053,161.5,222.99,Taxable,Active,,1900-01-01,product_master,2026-04-26,False,b5f94d2aad50f3143293
SKU0000369,409199714491,Premium Stationery Item 369,Office,Stationery,Northpeak,SUP00053,161.5,221.62,Taxable,Active,,2026-04-26,price_cdc,9999-12-31,True,519fb9ab73202d9ea9fe
SKU0000370,699621685603,Classic Personal Care Item 370,Health & Beauty,Personal Care,Techline,SUP00030,19.48,47.03,Taxable,Discontinued,2024-06-14,2024-06-14,product_master,9999-12-31,True,12bd90baaec2f09baf40
SKU0000371,718596992634,Value Fitness Item 371,Sports,Fitness,Techline,SUP00011,205.93,488.92,Pharmacy Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,4449dd650b8c85872505
SKU0000372,506468589915,Value Outdoor Item 372,Sports,Outdoor,Northpeak,SUP00063,115.16,184.18,Taxable,Active,2025-03-11,2025-03-11,product_master,9999-12-31,True,0c522533fc3f62d2d09b
SKU0000373,244387507814,Smart Kitchen Item 373,Home,Kitchen,Techline,SUP00071,85.39,180.92,Pharmacy Exempt,Active,2019-07-25,2019-07-25,product_master,9999-12-31,True,44417bd1eb62612a6a80
SKU0000374,135538140833,Value Decor Item 374,Home,Decor,Healthyyou,SUP00043,347.6,798.12,Pharmacy Exempt,Discontinued,2023-12-12,2023-12-12,product_master,9999-12-31,True,c97420715ad607935e4b
SKU0000375,484034856754,Smart Cycling Item 375,Sports,Cycling,Northpeak,SUP00044,220.19,491.34,Food Exempt,Discontinued,,1900-01-01,product_master,2026-04-07,False,c5b81e23de0df01747e7
SKU0000375,484034856754,Smart Cycling Item 375,Sports,Cycling,Northpeak,SUP00044,220.19,489.32,Food Exempt,Active,,2026-04-07,price_cdc,9999-12-31,True,83669e9dc1bfc40bc0e0
SKU0000376,599239160285,Classic Kitchen Item 376,Home,Kitchen,Northpeak,SUP00053,404.75,438.3,Taxable,Active,2021-01-23,2021-01-23,product_master,2026-04-28,False,d17089bb01b2a369cd5c
SKU0000376,599239160285,Classic Kitchen Item 376,Home,Kitchen,Northpeak,SUP00053,404.75,467.9,Taxable,Active,2021-01-23,2026-04-28,price_cdc,9999-12-31,True,729eee6842c9073c18b6
SKU0000377,212189266418,Value Kids Item 377,Apparel,Kids,Urbanbasics,SUP00005,60.68,104.96,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,a42cfd2974d5752ff90d
SKU0000378,707554565527,Value Accessories Item 378,Automotive,Accessories,Techline,SUP00071,297.58,490.3,Pharmacy Exempt,Active,2022-10-10,2022-10-10,product_master,9999-12-31,True,27c467a547e0f3d513e1
SKU0000379,417429447250,Smart Stationery Item 379,Office,Stationery,Urbanbasics,SUP00021,257.74,572.14,Food Exempt,Active,2026-05-11,2026-05-11,product_master,9999-12-31,True,5fbd6eba19fa6fb44b5d
SKU0000380,857409520991,Everyday Storage Item 380,Home,Storage,Techline,SUP00014,156.58,321.76,Taxable,Discontinued,2019-02-17,2019-02-17,product_master,9999-12-31,True,eba1ac8db023c95e28b9
SKU0000381,561784370100,Classic Beverages Item 381,Grocery,Beverages,Freshway,SUP00026,372.51,958.36,Taxable,Seasonal,2020-05-02,2020-05-02,product_master,2026-05-06,False,4285a90899f51dee7542
SKU0000381,561784370100,Classic Beverages Item 381,Grocery,Beverages,Freshway,SUP00026,372.51,1080.82,Taxable,Seasonal,2020-05-02,2026-05-06,price_cdc,9999-12-31,True,6c89d6771ebfb7f38d28
SKU0000382,530318571583,Classic Car Care Item 382,Automotive,Car Care,Freshway,SUP00038,356.17,956.23,Food Exempt,Seasonal,,1900-01-01,product_master,2026-04-25,False,12bf7e10cd0a87b553f5
SKU0000382,530318571583,Classic Car Care Item 382,Automotive,Car Care,Freshway,SUP00038,356.17,878.83,Food Exempt,Seasonal,,2026-04-25,price_cdc,9999-12-31,True,74775fbe2f96d72bad1d
SKU0000383,453803231507,Family Cycling Item 383,Sports,Cycling,Freshway,SUP00050,266.15,502.89,Food Exempt,Seasonal,2024-03-06,2024-03-06,product_master,9999-12-31,True,65bb20c69520be41d9b8
SKU0000384,612485271858,Premium Bedding Item 384,Home,Bedding,Greathome,SUP00067,326.41,492.81,Pharmacy Exempt,Active,2023-06-21,2023-06-21,product_master,2026-04-03,False,9cae10215747ca738581
SKU0000384,612485271858,Premium Bedding Item 384,Home,Bedding,Greathome,SUP00067,326.41,465.41,Pharmacy Exempt,Seasonal,2023-06-21,2026-04-03,price_cdc,9999-12-31,True,483f64f28b3bd75ecaec
SKU0000385,561939810431,Classic Produce Item 385,Grocery,Produce,Urbanbasics,SUP00018,46.36,61.66,Taxable,Active,2020-05-18,2020-05-18,product_master,2026-04-13,False,40631394be70933aa04e
SKU0000385,561939810431,Classic Produce Item 385,Grocery,Produce,Urbanbasics,SUP00018,46.36,64.76,Taxable,Discontinued,2020-05-18,2026-04-13,price_cdc,9999-12-31,True,452575ed643c6a71d2ea
SKU0000386,458746833533,Everyday Cosmetics Item 386,Health & Beauty,Cosmetics,Northpeak,SUP00006,350.7,722.33,Food Exempt,Active,,1900-01-01,product_master,2026-05-15,False,d50fd804a37b60443c6c
SKU0000386,458746833533,Everyday Cosmetics Item 386,Health & Beauty,Cosmetics,Northpeak,SUP00006,350.7,726.06,Food Exempt,Active,,2026-05-15,price_cdc,9999-12-31,True,01203c1476987dbc2e4c
SKU0000387,448700040059,Family Printing Item 387,Office,Printing,Freshway,SUP00070,38.23,99.52,Taxable,Active,2025-03-05,2025-03-05,product_master,9999-12-31,True,b0c7c10fa0d24914a8b7
SKU0000388,878942756823,Premium Frozen Item 388,Grocery,Frozen,Greathome,SUP00012,288.63,600.62,Food Exempt,Active,2024-04-23,2024-04-23,product_master,2026-05-25,False,63d5d1ba76d78dc02fa4
SKU0000388,878942756823,Premium Frozen Item 388,Grocery,Frozen,Greathome,SUP00012,288.63,640.25,Food Exempt,Active,2024-04-23,2026-05-25,price_cdc,9999-12-31,True,5d86bfa363c51e68600a
SKU0000389,622713782873,Classic Men Item 389,Apparel,Men,Freshway,SUP00005,406.6,811.46,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,39e845b85a3cd51c6ad5
SKU0000390,241528199481,Premium Dairy Item 390,Grocery,Dairy,Techline,SUP00065,138.38,249.82,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,b5281c9fbb3c385d671b
SKU0000391,939200425968,Value Audio Item 391,Electronics,Audio,Urbanbasics,SUP00060,61.17,144.03,Food Exempt,Active,2025-08-29,2025-08-29,product_master,2026-04-24,False,70472c7b50351deb79d7
SKU0000391,939200425968,Value Audio Item 391,Electronics,Audio,Urbanbasics,SUP00060,61.17,131.08,Food Exempt,Active,2025-08-29,2026-04-24,price_cdc,9999-12-31,True,ad114c73b4feab0aa506
SKU0000392,286990428811,Classic Stationery Item 392,Office,Stationery,Healthyyou,SUP00016,414.06,469.03,Pharmacy Exempt,Seasonal,2020-10-01,2020-10-01,product_master,9999-12-31,True,e155e0960393351207fc
SKU0000393,710712778971,Classic Tires Item 393,Automotive,Tires,Techline,SUP00032,424.18,485.09,Pharmacy Exempt,Active,2026-01-28,2026-01-28,product_master,9999-12-31,True,02940cecfb51af6c3ac0
SKU0000394,800372656693,Classic Fitness Item 394,Sports,Fitness,Urbanbasics,SUP00005,375.68,889.1,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,41159a29ab3d9143b063
SKU0000395,466102217394,Premium Cycling Item 395,Sports,Cycling,Freshway,SUP00026,236.37,291.63,Taxable,Discontinued,2024-07-17,2024-07-17,product_master,9999-12-31,True,1fe69513994b47cb67aa
SKU0000396,428291844066,Family Audio Item 396,Electronics,Audio,Northpeak,SUP00062,253.85,321.57,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,756e33036b4a7d7ffa67
SKU0000397,382039215345,Smart Stationery Item 397,Office,Stationery,Urbanbasics,SUP00002,369.74,975.3,Taxable,Active,,1900-01-01,product_master,9999-12-31,True,7a4ad8733e259b85ec3f
SKU0000398,442945146020,Premium Women Item 398,Apparel,Women,Techline,SUP00034,422.55,551.87,Taxable,Active,2024-10-15,2024-10-15,product_master,9999-12-31,True,6ba67ed0afc9f15665c4
SKU0000399,750451041118,Everyday Stationery Item 399,Office,Stationery,Healthyyou,SUP00037,278.96,717.19,Pharmacy Exempt,Seasonal,,1900-01-01,product_master,2026-05-29,False,d014ba8a49ed70b59ba2
SKU0000399,750451041118,Everyday Stationery Item 399,Office,Stationery,Healthyyou,SUP00037,278.96,775.84,Pharmacy Exempt,Seasonal,,2026-05-29,price_cdc,9999-12-31,True,792242cd893d580a5193
SKU0000400,969935515850,Premium Shoes Item 400,Apparel,Shoes,Healthyyou,SUP00019,187.21,235.65,Taxable,Discontinued,2019-01-04,2019-01-04,product_master,9999-12-31,True,24feea4860feae434089
SKU0000401,573998109634,Everyday Personal Care Item 401,Health & Beauty,Personal Care,Healthyyou,SUP00036,362.0,549.69,Taxable,Seasonal,2018-05-13,2018-05-13,product_master,9999-12-31,True,26f4147cd33bd0945387
SKU0000402,241659750260,Value Fitness Item 402,Sports,Fitness,Valueplus,SUP00057,200.52,369.82,Taxable,Discontinued,,1900-01-01,product_master,2026-05-05,False,d1daac0d924580457591
SKU0000402,241659750260,Value Fitness Item 402,Sports,Fitness,Valueplus,SUP00057,200.52,380.58,Taxable,Discontinued,,2026-05-05,price_cdc,9999-12-31,True,f4c6fc246ae2e0f3807a
SKU0000403,936767386984,Everyday Tires Item 403,Automotive,Tires,Healthyyou,SUP00052,178.62,354.83,Taxable,Active,,1900-01-01,product_master,2026-05-28,False,d16fdd5ca96053b8c948
SKU0000403,936767386984,Everyday Tires Item 403,Automotive,Tires,Healthyyou,SUP00052,178.62,353.01,Taxable,Active,,2026-05-28,price_cdc,9999-12-31,True,2d1b00aeca41f7e22aad
SKU0000404,550581319666,Family Shoes Item 404,Apparel,Shoes,Northpeak,SUP00054,32.35,78.05,Food Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,d23201ba3c3ec33044ca
SKU0000405,856224077792,Classic Car Care Item 405,Automotive,Car Care,Northpeak,SUP00043,369.95,810.44,Pharmacy Exempt,Discontinued,2022-12-16,2022-12-16,product_master,9999-12-31,True,044c13271c48f104d8c4
SKU0000406,173510986522,Everyday Cycling Item 406,Sports,Cycling,Valueplus,SUP00043,158.3,401.39,Pharmacy Exempt,Seasonal,,1900-01-01,product_master,2026-04-21,False,7111bc8c41069b838c48
SKU0000406,173510986522,Everyday Cycling Item 406,Sports,Cycling,Valueplus,SUP00043,158.3,374.04,Pharmacy Exempt,Active,,2026-04-21,price_cdc,9999-12-31,True,0edf58fca7a5211deacd
SKU0000407,906079292117,Everyday School Supplies Item 407,Office,School Supplies,Freshway,SUP00012,299.92,489.82,Food Exempt,Active,2020-02-28,2020-02-28,product_master,2026-04-17,False,d33dacb52ce62a000045
SKU0000407,906079292117,Everyday School Supplies Item 407,Office,School Supplies,Freshway,SUP00012,299.92,421.12,Food Exempt,Active,2020-02-28,2026-04-17,price_cdc,9999-12-31,True,ed66e455daebb2a7ce21
SKU0000408,182088803064,Everyday School Supplies Item 408,Office,School Supplies,Northpeak,SUP00003,67.6,172.1,Food Exempt,Seasonal,2022-06-24,2022-06-24,product_master,9999-12-31,True,c1c9dae638462a384778
SKU0000409,676302059548,Value Car Care Item 409,Automotive,Car Care,Urbanbasics,SUP00065,115.09,190.8,Taxable,Active,2026-01-18,2026-01-18,product_master,2026-05-17,False,7f96c4837cd9e7bc30ff
SKU0000409,676302059548,Value Car Care Item 409,Automotive,Car Care,Urbanbasics,SUP00065,115.09,178.57,Taxable,Active,2026-01-18,2026-05-17,price_cdc,9999-12-31,True,33156ab6dcb258984bb2
SKU0000410,251620946940,Classic Outdoor Item 410,Sports,Outdoor,Urbanbasics,SUP00033,140.48,249.43,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,b4da2ff85219e94f1485
SKU0000411,721730605350,Value Beverages Item 411,Grocery,Beverages,Valueplus,SUP00019,394.47,551.97,Taxable,Discontinued,2022-02-12,2022-02-12,product_master,2026-05-18,False,db998795508189fb7a1d
SKU0000411,721730605350,Value Beverages Item 411,Grocery,Beverages,Valueplus,SUP00019,394.47,561.39,Taxable,Discontinued,2022-02-12,2026-05-18,price_cdc,9999-12-31,True,2f95a3b21b6311379ed1
SKU0000412,254658340413,Smart School Supplies Item 412,Office,School Supplies,Northpeak,SUP00050,112.5,177.1,Food Exempt,Active,2021-09-12,2021-09-12,product_master,9999-12-31,True,12a897c94fc5eabb180a
SKU0000413,432317060885,Classic Men Item 413,Apparel,Men,Greathome,SUP00009,90.76,126.83,Taxable,Discontinued,,1900-01-01,product_master,9999-12-31,True,b23d54e54e1873bf4636
SKU0000414,815063683667,Value Accessories Item 414,Automotive,Accessories,Northpeak,SUP00012,108.55,231.7,Pharmacy Exempt,Discontinued,,1900-01-01,product_master,9999-12-31,True,e54aab21c04ba3be2abc
SKU0000415,780132661370,Family Tires Item 415,Automotive,Tires,Valueplus,SUP00075,155.19,334.14,Pharmacy Exempt,Seasonal,,1900-01-01,product_master,9999-12-31,True,009b19f87c60e08c8b22
SKU0000416,210140220564,Family Bedding Item 416,Home,Bedding,Urbanbasics,SUP00003,149.91,272.77,Food Exempt,Discontinued,2026-02-26,2026-02-26,product_master,9999-12-31,True,334723e24b505d43502c
SKU0000417,456727859983,Premium Cosmetics Item 417,Health & Beauty,Cosmetics,Valueplus,SUP00003,101.52,246.82,Taxable,Seasonal,2021-03-10,2021-03-10,product_master,2026-05-18,False,54192832578b55ceccad
SKU0000417,456727859983,Premium Cosmetics Item 417,Health & Beauty,Cosmetics,Valueplus,SUP00003,101.52,241.69,Taxable,Discontinued,2021-03-10,2026-05-18,price_cdc,9999-12-31,True,042f461599eba99931d6
SKU0000418,529485983588,Smart Dairy Item 418,Grocery,Dairy,Techline,SUP00010,196.3,359.63,Taxable,Active,2020-12-10,2020-12-10,product_master,9999-12-31,True,af96557ef19bde739d93
