transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values,store_id,associate_id,customer_id,transaction_ts,transaction_date,transaction_type,sales_channel,receipt_status,department,subcategory,brand,standard_cost,gross_sales,net_sales,estimated_cogs,gross_margin,markdown_amount
TL0000024969,TXN000007135,3,SKU0000124,3.0,749.94,749.94,,2.0,202.48,Sold,True,STR0025,ASC000213,CUST00000209,,,SALE,Store,Completed,Health & Beauty,Cosmetics,Freshway,398.69,2249.82,2247.82,1196.07,1051.7500000000002,0.0
TL0000024970,TXN000007136,1,SKU0000249,2.0,99.27,104.5,PRM00015,0.0,0.0,Sold,True,STR0019,ASC000495,CUST00001274,2026-04-27 14:40:00,2026-04-27,SALE,Pickup,Completed,Apparel,Shoes,Techline,40.42,198.54,198.54,80.84,117.69999999999999,10.460000000000008
TL0000024971,TXN000007136,2,SKU0000163,4.0,370.22,462.78,,1.0,74.04,Sold,True,STR0019,ASC000495,CUST00001274,2026-04-27 14:40:00,2026-04-27,SALE,Pickup,Completed,Electronics,Audio,Northpeak,202.72,1480.88,1479.88,810.88,669.0000000000001,370.2399999999998
TL0000024973,TXN000007136,4,SKU0000342,3.0,194.4,194.4,,2.0,0.0,Sold,True,STR0019,ASC000495,CUST00001274,2026-04-27 14:40:00,2026-04-27,SALE,Pickup,Completed,Electronics,Accessories,Greathome,82.02,583.2,581.2,246.06,335.14000000000004,0.0
TL0000024974,TXN000007137,1,SKU0000531,1.0,281.38,331.03,,2.0,0.0,Sold,True,STR0020,ASC000282,,,,SALE,Pickup,Completed,Office,Stationery,Healthyyou,221.26,281.38,279.38,221.26,58.120000000000005,49.64999999999998
TL0000024975,TXN000007137,2,SKU0000315,1.0,432.98,481.09,,0.0,30.31,Sold,True,STR0020,ASC000282,,,,SALE,Pickup,Completed,Health & Beauty,Pharmacy,Valueplus,197.72,432.98,432.98,197.72,235.26000000000002,48.10999999999996
TL0000024976,TXN000007137,3,SKU0000302,4.0,8.3,8.3,,0.0,2.99,Sold,True,STR0020,ASC000282,,,,SALE,Pickup,Completed,Automotive,Car Care,Urbanbasics,7.36,33.2,33.2,29.44,3.7600000000000016,0.0
TL0000024977,TXN000007137,4,SKU0000398,1.0,551.87,551.87,,5.0,27.59,Sold,True,STR0020,ASC000282,,,,SALE,Pickup,Completed,Apparel,Women,Techline,422.55,551.87,546.87,422.55,124.32,0.0
TL0000024980,TXN000007139,1,SKU0000141,1.0,534.48,593.87,,1.0,37.41,Sold,True,STR0020,ASC000211,CUST00000322,,,SALE,Pickup,Completed,Office,Printing,Valueplus,420.78,534.48,533.48,420.78,112.70000000000005,59.389999999999986
TL0000024981,TXN000007139,2,SKU0000058,3.0,709.62,834.85,,0.0,149.02,Sold,True,STR0020,ASC000211,CUST00000322,,,SALE,Pickup,Completed,Apparel,Men,Urbanbasics,311.48,2128.86,2128.86,934.44,1194.42,375.69000000000005
TL0000024982,TXN000007139,3,SKU0000575,3.0,795.41,795.41,,1.0,119.31,Sold,True,STR0020,ASC000211,CUST00000322,,,SALE,Pickup,Completed,Grocery,Dairy,Healthyyou,319.07,2386.23,2385.23,957.21,1428.02,0.0
TL0000024983,TXN000007139,4,SKU0000140,5.0,405.84,477.46,PRM00031,2.0,0.0,Sold,True,STR0020,ASC000211,CUST00000322,,,SALE,Pickup,Completed,Electronics,Accessories,Healthyyou,188.03,2029.1999999999998,2027.1999999999998,940.15,1087.0499999999997,358.1
TL0000024984,TXN000007140,1,SKU0000102,5.0,334.7,418.37,,2.0,0.0,Sold,True,STR0001,ASC000072,CUST00000027,2026-04-30 10:16:00,2026-04-30,SALE,Store,Completed,Office,Stationery,Northpeak,209.18,1673.5,1671.5,1045.9,625.5999999999999,418.3500000000001
TL0000024985,TXN000007141,1,SKU0000571,3.0,43.0,43.0,,0.0,0.0,Sold,True,STR0014,ASC000381,CUST00001443,,,SALE,Pickup,Completed,Apparel,Men,Freshway,21.81,129.0,129.0,65.42999999999999,63.57000000000001,0.0
TL0000024986,TXN000007141,2,SKU0000288,2.0,263.16,292.4,,2.0,26.32,Sold,True,STR0014,ASC000381,CUST00001443,,,SALE,Pickup,Completed,Home,Storage,Urbanbasics,141.23,526.32,524.32,282.46,241.86000000000007,58.479999999999905
TL0000024987,TXN000007141,3,SKU0000350,1.0,94.95,94.95,,0.0,8.55,Sold,True,STR0014,ASC000381,CUST00001443,,,SALE,Pickup,Completed,Sports,Fitness,Healthyyou,69.66,94.95,94.95,69.66,25.290000000000006,0.0
TL0000024990,TXN000007142,2,SKU0000321,5.0,309.9,309.9,,5.0,108.47,Sold,True,STR0001,ASC000306,CUST00001452,2026-04-09 05:33:00,2026-04-09,SALE,Store,Completed,Health & Beauty,Cosmetics,Valueplus,138.64,1549.5,1544.5,693.1999999999999,851.3000000000001,0.0
TL0000024991,TXN000007142,3,SKU0000036,1.0,110.17,110.17,,0.0,5.51,Sold,True,STR0001,ASC000306,CUST00001452,2026-04-09 05:33:00,2026-04-09,SALE,Store,Completed,Grocery,Dairy,Healthyyou,80.1,110.17,110.17,80.1,30.070000000000007,0.0
TL0000024994,TXN000007143,1,SKU0000390,2.0,224.84,249.82,,0.0,40.47,Sold,True,STR0025,ASC000055,CUST00000751,2026-04-04 00:17:00,2026-04-04,SALE,Pickup,Completed,Grocery,Dairy,Techline,138.38,449.68,449.68,276.76,172.92000000000002,49.95999999999998
TL0000025000,TXN000007145,4,SKU0000041,2.0,159.84,177.6,,0.0,15.98,Sold,True,STR0012,ASC000092,CUST00000418,,,SALE,Pickup,Completed,Grocery,Pantry,Greathome,152.46,319.68,319.68,304.92,14.759999999999991,35.51999999999998
TL0000025012,TXN000007149,1,SKU0000552,3.0,659.24,659.24,,2.0,177.99,Sold,True,STR0012,ASC000145,CUST00000874,2026-05-18 15:33:00,2026-05-18,SALE,Store,Completed,Home,Decor,Urbanbasics,319.44,1977.72,1975.72,958.3199999999999,1017.4000000000001,0.0
TL0000025019,TXN000007152,1,SKU0000303,5.0,226.7,283.37,,0.0,102.01,Sold,True,STR0007,ASC000496,,,,SALE,Store,Completed,Office,School Supplies,Northpeak,129.08,1133.5,1133.5,645.4000000000001,488.0999999999999,283.3500000000001
TL0000025021,TXN000007152,3,SKU0000003,2.0,255.66,269.12,PRM00039,0.0,35.79,Sold,True,STR0007,ASC000496,,,,SALE,Store,Completed,Home,Decor,Urbanbasics,167.55,511.32,511.32,335.1,176.21999999999997,26.920000000000016
TL0000025024,TXN000007152,6,SKU0000075,3.0,215.49,215.49,,0.0,45.25,Sold,True,STR0007,ASC000496,,,,SALE,Store,Completed,Sports,Fitness,Northpeak,95.23,646.47,646.47,285.69,360.78000000000003,0.0
TL0000025036,TXN000007155,1,SKU0000481,1.0,686.67,807.85,,0.0,61.8,Sold,True,STR0003,ASC000346,CUST00001032,,,SALE,Store,Completed,Office,Stationery,Valueplus,415.72,686.67,686.67,415.72,270.94999999999993,121.18000000000006
TL0000025038,TXN000007156,2,SKU0000226,1.0,180.78,212.68,,0.0,16.27,Sold,True,STR0022,ASC000497,CUST00001068,,,SALE,Store,Completed,Health & Beauty,Pharmacy,Freshway,101.49,180.78,180.78,101.49,79.29,31.900000000000006
TL0000025039,TXN000007156,3,SKU0000357,4.0,767.88,808.29,PRM00037,1.0,215.01,Sold,True,STR0022,ASC000497,CUST00001068,,,SALE,Store,Completed,Grocery,Pantry,Healthyyou,394.13,3071.52,3070.52,1576.52,1494.0,161.63999999999987
TL0000025040,TXN000007156,4,SKU0000071,2.0,454.76,454.76,,0.0,63.67,Sold,True,STR0022,ASC000497,CUST00001068,,,SALE,Store,Completed,Apparel,Shoes,Northpeak,230.32,909.52,909.52,460.64,448.88,0.0
TL0000025043,TXN000007158,1,SKU0000474,2.0,27.78,27.78,PRM00030,2.0,2.78,Sold,True,STR0011,ASC000033,,2026-04-26 21:03:00,2026-04-26,SALE,Store,Completed,Automotive,Car Care,Healthyyou,21.46,55.56,53.56,42.92,10.64,0.0
TL0000025044,TXN000007158,2,SKU0000569,2.0,471.98,496.82,,0.0,0.0,Sold,True,STR0011,ASC000033,,2026-04-26 21:03:00,2026-04-26,SALE,Store,Completed,Health & Beauty,Personal Care,Healthyyou,406.38,943.96,943.96,812.76,131.20000000000005,49.67999999999995
TL0000025048,TXN000007159,1,SKU0000346,2.0,254.59,254.59,,0.0,45.83,Sold,True,STR0011,ASC000300,CUST00000280,2026-04-30 15:04:00,2026-04-30,SALE,Store,Completed,Grocery,Pantry,Valueplus,146.73,509.18,509.18,293.46,215.72000000000003,0.0
TL0000025049,TXN000007159,2,SKU0000482,2.0,713.57,751.13,PRM00032,0.0,99.9,Sold,True,STR0011,ASC000300,CUST00000280,2026-04-30 15:04:00,2026-04-30,SALE,Store,Completed,Office,School Supplies,Urbanbasics,380.67,1427.14,1427.14,761.34,665.8000000000001,75.11999999999989
TL0000025051,TXN000007159,4,SKU0000039,2.0,112.39,132.22,,0.0,20.23,Sold,True,STR0011,ASC000300,CUST00000280,2026-04-30 15:04:00,2026-04-30,SALE,Store,Completed,Electronics,Audio,Urbanbasics,83.24,224.78,224.78,166.48,58.30000000000001,39.66
TL0000025052,TXN000007160,1,SKU0000468,2.0,335.12,372.36,,2.0,60.32,Sold,True,STR0015,ASC000412,CUST00000668,,,SALE,Pickup,Completed,Health & Beauty,Wellness,Greathome,150.1,670.24,668.24,300.2,368.04,74.48000000000002
TL0000025054,TXN000007160,3,SKU0000336,1.0,454.68,505.2,PRM00015,0.0,40.92,Sold,True,STR0015,ASC000412,CUST00000668,,,SALE,Pickup,Completed,Sports,Outdoor,Valueplus,299.87,454.68,454.68,299.87,154.81,50.51999999999998
TL0000025056,TXN000007160,5,SKU0000267,5.0,85.77,85.77,,2.0,38.6,Sold,True,STR0015,ASC000412,CUST00000668,,,SALE,Pickup,Completed,Office,Stationery,Healthyyou,53.94,428.84999999999997,426.84999999999997,269.7,157.14999999999998,0.0
TL0000025057,TXN000007160,6,SKU0000435,2.0,446.88,525.74,,0.0,62.56,Sold,True,STR0015,ASC000412,CUST00000668,,,SALE,Pickup,Completed,Electronics,Audio,Freshway,335.37,893.76,893.76,670.74,223.01999999999998,157.72000000000003
TL0000025068,TXN000007164,1,SKU0000458,2.0,196.94,218.82,,1.0,35.45,Sold,True,STR0009,ASC000246,,,,SALE,Store,Completed,Grocery,Beverages,Valueplus,107.72,393.88,392.88,215.44,177.44,43.75999999999999
TL0000025071,TXN000007166,2,SKU0000132,2.0,72.62,72.62,,0.0,13.07,Sold,True,STR0006,ASC000310,,,,SALE,Store,Completed,Sports,Cycling,Healthyyou,64.2,145.24,145.24,128.4,16.840000000000003,0.0
TL0000025072,TXN000007166,3,SKU0000101,4.0,621.04,730.64,,5.0,124.21,Sold,True,STR0006,ASC000310,,,,SALE,Store,Completed,Office,Printing,Freshway,344.7,2484.16,2479.16,1378.8,1100.36,438.4000000000001
TL0000025080,TXN000007169,1,SKU0000470,5.0,282.96,314.4,,5.0,99.04,Sold,True,STR0015,ASC000412,,,,SALE,Pickup,Completed,Automotive,Car Care,Techline,229.94,1414.8,1409.8,1149.7,260.0999999999999,157.2
TL0000025082,TXN000007169,3,SKU0000083,2.0,476.47,501.55,,5.0,47.65,Sold,True,STR0015,ASC000412,,,,SALE,Pickup,Completed,Grocery,Pantry,Techline,241.61,952.94,947.94,483.22,464.72,50.15999999999997
TL0000025084,TXN000007169,5,SKU0000185,1.0,116.24,129.15,PRM00007,2.0,5.81,Sold,True,STR0015,ASC000412,,,,SALE,Pickup,Completed,Office,School Supplies,Valueplus,65.65,116.24,114.24,65.65,48.58999999999999,12.91000000000001
TL0000025086,TXN000007170,1,SKU0000085,2.0,353.59,372.2,PRM00045,0.0,49.5,Sold,True,STR0017,ASC000164,CUST00001756,2026-04-02 05:37:00,2026-04-02,SALE,Store,Completed,Automotive,Accessories,Healthyyou,152.6,707.18,707.18,305.2,401.97999999999996,37.22000000000003
TL0000025089,TXN000007170,4,SKU0000339,3.0,70.1,73.79,,2.0,14.72,Sold,True,STR0017,ASC000164,CUST00001756,2026-04-02 05:37:00,2026-04-02,SALE,Store,Completed,Sports,Outdoor,Techline,57.59,210.29999999999998,208.29999999999998,172.77,35.52999999999997,11.070000000000036
TL0000025093,TXN000007172,2,SKU0000563,4.0,89.31,105.07,,0.0,32.15,Sold,True,STR0013,ASC000372,CUST00000326,2026-05-15 16:04:00,2026-05-15,SALE,Pickup,Completed,Automotive,Car Care,Healthyyou,69.86,357.24,357.24,279.44,77.80000000000001,63.039999999999964
TL0000025096,TXN000007175,1,SKU0000228,2.0,318.18,374.33,,2.0,57.27,Sold,True,STR0016,ASC000077,CUST00001175,,,SALE,Store,Completed,Health & Beauty,Cosmetics,Valueplus,163.86,636.36,634.36,327.72,306.64,112.29999999999995
TL0000025097,TXN000007175,2,SKU0000130,2.0,617.74,686.38,PRM00038,0.0,0.0,Sold,True,STR0016,ASC000077,CUST00001175,,,SALE,Store,Completed,Sports,Cycling,Techline,317.31,1235.48,1235.48,634.62,600.86,137.27999999999997
TL0000025101,TXN000007178,2,SKU0000377,4.0,89.22,104.96,,5.0,24.98,Sold,True,STR0006,ASC000191,,2026-04-23 16:41:00,2026-04-23,SALE,Store,Completed,Apparel,Kids,Urbanbasics,60.68,356.88,351.88,242.72,109.16,62.95999999999998
TL0000025102,TXN000007178,3,SKU0000152,1.0,377.31,471.64,,5.0,26.41,Sold,True,STR0006,ASC000191,,2026-04-23 16:41:00,2026-04-23,SALE,Store,Completed,Automotive,Car Care,Greathome,299.11,377.31,372.31,299.11,73.19999999999999,94.32999999999998
TL0000025103,TXN000007178,4,SKU0000186,1.0,294.82,368.53,,0.0,26.53,Sold,True,STR0006,ASC000191,,2026-04-23 16:41:00,2026-04-23,SALE,Store,Completed,Sports,Outdoor,Urbanbasics,197.57,294.82,294.82,197.57,97.25,73.70999999999998
TL0000025105,TXN000007179,2,SKU0000245,3.0,359.25,378.16,,0.0,75.44,Sold,True,STR0020,ASC000284,,,,SALE,Pickup,Completed,Grocery,Frozen,Techline,305.79,1077.75,1077.75,917.3700000000001,160.37999999999988,56.730000000000075
TL0000025106,TXN000007179,3,SKU0000265,4.0,215.52,215.52,,0.0,43.1,Sold,True,STR0020,ASC000284,,,,SALE,Pickup,Completed,Home,Kitchen,Urbanbasics,174.54,862.08,862.08,698.16,163.92000000000007,0.0
TL0000025116,TXN000007184,1,SKU0000486,1.0,680.23,850.29,,2.0,0.0,Sold,True,STR0025,ASC000230,,,,SALE,Store,Completed,Grocery,Frozen,Greathome,335.69,680.23,678.23,335.69,342.54,170.05999999999995
TL0000025118,TXN000007184,3,SKU0000336,1.0,505.2,505.2,PRM00034,0.0,25.26,Sold,True,STR0025,ASC000230,,,,SALE,Store,Completed,Sports,Outdoor,Valueplus,299.87,505.2,505.2,299.87,205.32999999999998,0.0
TL0000025119,TXN000007184,4,SKU0000229,2.0,770.09,905.99,,0.0,77.01,Sold,True,STR0025,ASC000230,,,,SALE,Store,Completed,Electronics,Accessories,Urbanbasics,417.86,1540.18,1540.18,835.72,704.46,271.79999999999995
TL0000025124,TXN000007186,1,SKU0000413,1.0,107.81,126.83,,5.0,7.55,Sold,True,STR0001,ASC000041,CUST00000388,2026-05-09 17:46:00,2026-05-09,SALE,Store,Completed,Apparel,Men,Greathome,90.76,107.81,102.81,90.76,12.049999999999997,19.019999999999996
TL0000025125,TXN000007186,2,SKU0000447,5.0,220.89,220.89,,5.0,77.31,Sold,True,STR0001,ASC000041,CUST00000388,2026-05-09 17:46:00,2026-05-09,SALE,Store,Completed,Electronics,Audio,Greathome,161.12,1104.4499999999998,1099.4499999999998,805.6,293.8499999999998,0.0
TL0000025129,TXN000007188,1,SKU0000532,5.0,18.58,18.58,,0.0,4.64,Sold,True,STR0012,ASC000023,CUST00000149,2026-04-23 06:40:00,2026-04-23,SALE,Pickup,Completed,Sports,Cycling,Healthyyou,9.48,92.89999999999999,92.89999999999999,47.400000000000006,45.499999999999986,0.0
TL0000025137,TXN000007190,2,SKU0000103,2.0,337.26,421.57,,2.0,33.73,Sold,True,STR0015,ASC000059,CUST00000567,,,SALE,Pickup,Completed,Home,Storage,Urbanbasics,195.77,674.52,672.52,391.54,280.97999999999996,168.62
TL0000025138,TXN000007190,3,SKU0000133,5.0,591.5,591.5,,0.0,0.0,Sold,True,STR0015,ASC000059,CUST00000567,,,SALE,Pickup,Completed,Health & Beauty,Cosmetics,Valueplus,235.28,2957.5,2957.5,1176.4,1781.1,0.0
TL0000025139,TXN000007190,4,SKU0000375,1.0,491.34,491.34,,0.0,0.0,Sold,True,STR0015,ASC000059,CUST00000567,,,SALE,Pickup,Completed,Sports,Cycling,Northpeak,220.19,491.34,491.34,220.19,271.15,0.0
TL0000025141,TXN000007190,6,SKU0000083,1.0,476.47,501.55,,0.0,33.35,Sold,True,STR0015,ASC000059,CUST00000567,,,SALE,Pickup,Completed,Grocery,Pantry,Techline,241.61,476.47,476.47,241.61,234.86,25.079999999999984
TL0000025148,TXN000007193,3,SKU0000338,1.0,705.63,705.63,PRM00035,5.0,63.51,Sold,True,STR0006,ASC000191,CUST00001164,2026-04-30 14:22:00,2026-04-30,SALE,Store,Completed,Health & Beauty,Pharmacy,Northpeak,401.18,705.63,700.63,401.18,299.45,0.0
TL0000025149,TXN000007193,4,SKU0000174,2.0,449.04,498.93,,5.0,44.9,Sold,True,STR0006,ASC000191,CUST00001164,2026-04-30 14:22:00,2026-04-30,SALE,Store,Completed,Home,Decor,Freshway,231.23,898.08,893.08,462.46,430.62000000000006,99.77999999999997
TL0000025150,TXN000007193,5,SKU0000199,2.0,43.82,46.13,,0.0,6.14,Sold,True,STR0006,ASC000191,CUST00001164,2026-04-30 14:22:00,2026-04-30,SALE,Store,Completed,Office,School Supplies,Techline,18.42,87.64,87.64,36.84,50.8,4.6200000000000045
TL0000025155,TXN000007195,1,SKU0000366,5.0,394.23,463.8,PRM00007,0.0,98.56,Sold,True,STR0023,ASC000181,CUST00001209,,,SALE,Pickup,Completed,Automotive,Accessories,Techline,206.14,1971.15,1971.15,1030.6999999999998,940.4500000000003,347.84999999999997
TL0000025158,TXN000007195,4,SKU0000380,2.0,321.76,321.76,,0.0,57.92,Sold,True,STR0023,ASC000181,CUST00001209,,,SALE,Pickup,Completed,Home,Storage,Techline,156.58,643.52,643.52,313.16,330.35999999999996,0.0
TL0000025159,TXN000007195,5,SKU0000235,4.0,199.65,234.88,,0.0,0.0,Sold,True,STR0023,ASC000181,CUST00001209,,,SALE,Pickup,Completed,Grocery,Dairy,Valueplus,178.65,798.6,798.6,714.6,84.0,140.91999999999996
TL0000025160,TXN000007195,6,SKU0000025,1.0,564.6,564.6,,5.0,39.52,Sold,True,STR0023,ASC000181,CUST00001209,,,SALE,Pickup,Completed,Automotive,Tires,Techline,311.0,564.6,559.6,311.0,248.60000000000002,0.0
TL0000025167,TXN000007197,3,SKU0000098,1.0,58.75,58.75,,0.0,4.11,Sold,True,STR0021,ASC000234,CUST00000968,,,SALE,Store,Completed,Sports,Fitness,Healthyyou,36.33,58.75,58.75,36.33,22.42,0.0
TL0000025180,TXN000007202,1,SKU0000566,1.0,276.28,325.03,,5.0,13.81,Sold,True,STR0023,ASC000171,CUST00000911,,,SALE,Pickup,Completed,Home,Kitchen,Valueplus,152.8,276.28,271.28,152.8,118.47999999999996,48.75
TL0000025181,TXN000007203,1,SKU0000412,1.0,177.1,177.1,PRM00034,5.0,8.86,Sold,True,STR0013,ASC000372,,,,SALE,Pickup,Completed,Office,School Supplies,Northpeak,112.5,177.1,172.1,112.5,59.599999999999994,0.0
TL0000025182,TXN000007203,2,SKU0000394,5.0,800.19,889.1,,0.0,0.0,Sold,True,STR0013,ASC000372,,,,SALE,Pickup,Completed,Sports,Fitness,Urbanbasics,375.68,4000.9500000000003,4000.9500000000003,1878.4,2122.55,444.54999999999984
TL0000025183,TXN000007204,1,SKU0000058,5.0,667.88,834.85,,0.0,166.97,Sold,True,STR0005,ASC000229,,,,SALE,Pickup,Completed,Apparel,Men,Urbanbasics,311.48,3339.4,3339.4,1557.4,1782.0,834.8500000000001
TL0000025184,TXN000007204,2,SKU0000108,1.0,601.15,601.15,,0.0,54.1,Sold,True,STR0005,ASC000229,,,,SALE,Pickup,Completed,Grocery,Produce,Greathome,235.4,601.15,601.15,235.4,365.75,0.0
TL0000025191,TXN000007206,1,SKU0000297,4.0,225.6,250.67,PRM00006,1.0,63.17,Sold,True,STR0011,ASC000223,CUST00000571,2026-04-30 13:57:00,2026-04-30,SALE,Store,Completed,Office,Stationery,Greathome,164.21,902.4,901.4,656.84,244.55999999999995,100.27999999999997
TL0000025192,TXN000007206,2,SKU0000524,1.0,911.9,959.9,,2.0,63.83,Sold,True,STR0011,ASC000223,CUST00000571,2026-04-30 13:57:00,2026-04-30,SALE,Store,Completed,Office,School Supplies,Greathome,413.44,911.9,909.9,413.44,496.46,48.0
TL0000025193,TXN000007206,3,SKU0000337,5.0,678.01,678.01,,0.0,169.5,Sold,True,STR0011,ASC000223,CUST00000571,2026-04-30 13:57:00,2026-04-30,SALE,Store,Completed,Health & Beauty,Cosmetics,Urbanbasics,284.73,3390.05,3390.05,1423.65,1966.4,0.0
TL0000025209,TXN000007210,1,SKU0000254,2.0,285.81,285.81,,2.0,28.58,Sold,True,STR0017,ASC000164,CUST00001284,2026-04-11 23:18:00,2026-04-11,SALE,Store,Completed,Apparel,Women,Greathome,188.76,571.62,569.62,377.52,192.10000000000002,0.0
TL0000025219,TXN000007212,5,SKU0000342,1.0,194.4,194.4,,0.0,9.72,Sold,True,STR0002,ASC000304,CUST00000578,,,SALE,Store,Completed,Electronics,Accessories,Greathome,82.02,194.4,194.4,82.02,112.38000000000001,0.0
TL0000025220,TXN000007212,6,SKU0000474,1.0,27.78,27.78,,5.0,1.94,Sold,True,STR0002,ASC000304,CUST00000578,,,SALE,Store,Completed,Automotive,Car Care,Healthyyou,21.46,27.78,22.78,21.46,1.3200000000000003,0.0
TL0000025238,TXN000007217,1,SKU0000521,1.0,696.84,774.27,,1.0,0.0,Sold,True,STR0019,ASC000292,CUST00001206,,,SALE,Store,Completed,Apparel,Kids,Techline,410.12,696.84,695.84,410.12,285.72,77.42999999999995
TL0000025247,TXN000007219,2,SKU0000083,4.0,501.55,501.55,,0.0,180.56,Sold,True,STR0001,ASC000425,CUST00000186,,,SALE,Store,Completed,Grocery,Pantry,Techline,241.61,2006.2,2006.2,966.44,1039.76,0.0
TL0000025248,TXN000007219,3,SKU0000241,5.0,24.75,30.94,,1.0,11.14,Sold,True,STR0001,ASC000425,CUST00000186,,,SALE,Store,Completed,Health & Beauty,Cosmetics,Greathome,33.71,123.75,122.75,168.55,-45.80000000000001,30.950000000000006
TL0000025249,TXN000007219,4,SKU0000408,4.0,146.28,172.1,,5.0,0.0,Sold,True,STR0001,ASC000425,CUST00000186,,,SALE,Store,Completed,Office,School Supplies,Northpeak,67.6,585.12,580.12,270.4,309.72,103.27999999999997
TL0000025252,TXN000007220,2,SKU0000364,2.0,60.14,60.14,,0.0,8.42,Sold,True,STR0019,ASC000227,CUST00000688,2026-05-08 00:41:00,2026-05-08,SALE,Store,Completed,Grocery,Pantry,Urbanbasics,29.39,120.28,120.28,58.78,61.5,0.0
TL0000025253,TXN000007220,3,SKU0000148,2.0,479.17,504.39,,5.0,47.92,Sold,True,STR0019,ASC000227,CUST00000688,2026-05-08 00:41:00,2026-05-08,SALE,Store,Completed,Health & Beauty,Personal Care,Techline,263.36,958.34,953.34,526.72,426.62,50.43999999999994
TL0000025254,TXN000007220,4,SKU0000246,4.0,188.87,188.87,,2.0,0.0,Sold,True,STR0019,ASC000227,CUST00000688,2026-05-08 00:41:00,2026-05-08,SALE,Store,Completed,Office,Printing,Freshway,109.33,755.48,753.48,437.32,316.16,0.0
TL0000025255,TXN000007220,5,SKU0000511,2.0,678.88,714.61,,0.0,95.04,Sold,True,STR0019,ASC000227,CUST00000688,2026-05-08 00:41:00,2026-05-08,SALE,Store,Completed,Automotive,Accessories,Urbanbasics,292.97,1357.76,1357.76,585.94,771.8199999999999,71.46000000000004
TL0000025264,TXN000007224,1,SKU0000220,2.0,363.96,383.12,,5.0,0.0,Sold,True,STR0004,ASC000240,CUST00001731,2026-04-10 00:34:00,2026-04-10,SALE,Store,Completed,Automotive,Car Care,Greathome,243.05,727.92,722.92,486.1,236.81999999999994,38.32000000000005
TL0000025265,TXN000007224,2,SKU0000314,1.0,53.34,53.34,,0.0,0.0,Sold,True,STR0004,ASC000240,CUST00001731,2026-04-10 00:34:00,2026-04-10,SALE,Store,Completed,Office,Stationery,Techline,45.88,53.34,53.34,45.88,7.460000000000001,0.0
TL0000025266,TXN000007225,1,SKU0000353,2.0,33.11,41.39,,2.0,0.0,Sold,True,STR0001,ASC000306,,,,SALE,Store,Completed,Electronics,Audio,Northpeak,19.05,66.22,64.22,38.1,26.119999999999997,16.560000000000002
TL0000025267,TXN000007225,2,SKU0000201,1.0,276.58,345.72,,0.0,0.0,Sold,True,STR0001,ASC000306,,,,SALE,Store,Completed,Home,Decor,Freshway,313.66,276.58,276.58,313.66,-37.08000000000004,69.14000000000004
TL0000025268,TXN000007225,3,SKU0000155,5.0,362.76,403.07,PRM00010,0.0,90.69,Sold,True,STR0001,ASC000306,,,,SALE,Store,Completed,Health & Beauty,Personal Care,Greathome,336.34,1813.8,1813.8,1681.6999999999998,132.10000000000014,201.55
TL0000025269,TXN000007225,4,SKU0000001,3.0,282.39,332.22,,5.0,76.24,Sold,True,STR0001,ASC000306,,,,SALE,Store,Completed,Automotive,Car Care,Northpeak,252.44,847.17,842.17,757.3199999999999,84.85000000000002,149.49000000000012
TL0000025270,TXN000007225,5,SKU0000381,2.0,958.36,958.36,,0.0,172.5,Sold,True,STR0001,ASC000306,,,,SALE,Store,Completed,Grocery,Beverages,Freshway,372.51,1916.72,1916.72,745.02,1171.7,0.0
TL0000025271,TXN000007225,6,SKU0000075,1.0,193.94,215.49,,0.0,13.58,Sold,True,STR0001,ASC000306,,,,SALE,Store,Completed,Sports,Fitness,Northpeak,95.23,193.94,193.94,95.23,98.71,21.55000000000001
TL0000025272,TXN000007226,1,SKU0000435,2.0,525.74,525.74,,5.0,52.57,Sold,True,STR0015,ASC000020,,,,SALE,Pickup,Completed,Electronics,Audio,Freshway,335.37,1051.48,1046.48,670.74,375.74,0.0
TL0000025273,TXN000007226,2,SKU0000219,2.0,802.89,802.89,,0.0,0.0,Sold,True,STR0015,ASC000020,,,,SALE,Pickup,Completed,Electronics,Accessories,Greathome,388.26,1605.78,1605.78,776.52,829.26,0.0
TL0000025275,TXN000007227,2,SKU0000496,4.0,487.25,487.25,,0.0,0.0,Sold,True,STR0010,ASC000396,CUST00000937,2026-04-29 12:55:00,2026-04-29,SALE,Store,Completed,Health & Beauty,Cosmetics,Healthyyou,248.42,1949.0,1949.0,993.68,955.32,0.0
TL0000025277,TXN000007227,4,SKU0000480,4.0,67.19,83.99,PRM00031,0.0,24.19,Sold,True,STR0010,ASC000396,CUST00000937,2026-04-29 12:55:00,2026-04-29,SALE,Store,Completed,Health & Beauty,Personal Care,Valueplus,47.8,268.76,268.76,191.2,77.56,67.19999999999999
TL0000025278,TXN000007228,1,SKU0000124,3.0,749.94,749.94,,0.0,112.49,Sold,True,STR0025,ASC000213,,,,SALE,Store,Completed,Health & Beauty,Cosmetics,Freshway,398.69,2249.82,2249.82,1196.07,1053.7500000000002,0.0
TL0000025279,TXN000007228,2,SKU0000306,1.0,555.51,555.51,,0.0,0.0,Sold,True,STR0025,ASC000213,,,,SALE,Store,Completed,Electronics,Accessories,Urbanbasics,236.41,555.51,555.51,236.41,319.1,0.0
