transaction_id,basket_sales,basket_margin,units,sku_count,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date,high_value_basket_flag
TXN000007325,3789.6899999999996,969.3999999999999,8.0,4,STR0003,REG024,ASC000084,,2026-05-20 11:20:00,SALE,Pickup,Completed,POS_A,2026-05-20,True
TXN000007326,4511.11,2467.07,11.0,3,STR0021,REG002,ASC000101,,,SALE,Store,Completed,POS_C,,True
TXN000007327,1072.1100000000001,260.65000000000003,4.0,3,STR0003,REG006,ASC000082,CUST00001379,,SALE,Store,Completed,POS_C,,True
TXN000007328,1253.35,55.47999999999994,6.0,4,STR0021,REG018,ASC000268,CUST00001525,2026-04-27 05:36:00,SALE,Pickup,Completed,POS_A,2026-04-27,True
TXN000007329,104.08,53.47,1.0,1,STR0002,REG017,ASC000025,CUST00000083,,SALE,Store,Completed,POS_C,,False
TXN000007331,1194.94,494.62000000000006,3.0,2,STR0009,REG007,ASC000178,CUST00000449,,SALE,Pickup,Completed,POS_C,,True
TXN000007335,872.32,221.18000000000006,4.0,2,STR0008,REG002,ASC000048,CUST00000424,,SALE,Pickup,Completed,POS_C,,True
TXN000007338,905.8499999999999,282.08,5.0,2,STR0017,REG002,ASC000330,,,SALE,Pickup,Completed,POS_C,,True
TXN000007339,6284.360000000001,1969.0600000000004,14.0,4,STR0019,REG007,ASC000370,CUST00001368,,SALE,Pickup,Completed,POS_C,,True
TXN000007342,3346.34,1322.5200000000002,10.0,3,STR0022,REG023,ASC000248,,,SALE,Pickup,Completed,POS_A,,True
TXN000007343,3265.48,72.88999999999993,10.0,3,STR0001,REG001,ASC000413,CUST00000983,2026-05-27 09:38:00,SALE,Pickup,Completed,POS_B,2026-05-27,True
TXN000007345,4455.56,2179.34,15.0,5,STR0010,REG008,ASC000070,CUST00000329,2026-05-22 00:25:00,SALE,Store,Completed,POS_A,2026-05-22,True
TXN000007346,1812.1800000000003,756.0400000000002,6.0,3,STR_UNKNOWN,REG009,ASC000072,CUST00000662,2026-04-01 19:17:00,SALE,Store,Completed,POS_C,2026-04-01,True
TXN000007347,1933.85,1050.31,11.0,3,STR0005,REG019,ASC000442,,2026-05-16 02:51:00,SALE,Store,Completed,POS_A,2026-05-16,True
TXN000007349,4376.05,2008.3300000000002,12.0,5,STR0009,REG018,ASC000125,CUST00001740,2026-04-27 07:10:00,SALE,Store,Completed,POS_A,2026-04-27,True
TXN000007350,972.03,307.48,10.0,3,STR0018,REG025,ASC000297,,,SALE,Store,Completed,POS_C,,True
TXN000007353,4277.45,2139.33,17.0,5,STR0009,REG010,ASC000485,CUST00001264,,SALE,Store,Completed,POS_C,,True
TXN000007354,3214.61,1100.98,5.0,2,STR0004,REG011,ASC000350,CUST00000282,,SALE,Store,Completed,POS_B,,True
TXN000007356,789.48,365.7900000000001,3.0,1,STR0014,REG009,ASC000241,CUST00001597,2026-04-26 07:09:00,SALE,Store,Completed,POS_A,2026-04-26,True
TXN000007360,352.75,173.08,1.0,1,STR0023,REG023,ASC000236,CUST00000189,,SALE,Store,Completed,POS_C,,False
TXN000007361,3154.8900000000003,1306.8400000000001,9.0,2,STR0017,REG008,ASC000436,CUST00000049,2026-05-29 06:26:00,SALE,Pickup,Completed,POS_B,2026-05-29,True
TXN000007367,3861.0,1787.5800000000002,6.0,3,STR0012,REG014,ASC000194,,,SALE,Store,Completed,POS_B,,True
TXN000007370,1182.28,456.69999999999993,3.0,1,STR0018,REG014,ASC000127,CUST00001476,2026-04-15 21:27:00,SALE,Pickup,Completed,POS_B,2026-04-15,True
TXN000007372,1230.55,584.8699999999999,2.0,2,STR0006,REG014,ASC000076,,2026-05-27 23:31:00,SALE,Store,Completed,POS_B,2026-05-27,True
TXN000007375,1699.36,555.5999999999999,6.0,3,STR0019,REG003,ASC000477,CUST00001366,,SALE,Pickup,Completed,POS_A,,True
TXN000007377,886.48,304.32000000000005,4.0,1,STR0010,REG003,ASC000064,CUST00000782,,SALE,Store,Completed,POS_C,,True
TXN000007378,331.76,133.32999999999998,1.0,1,STR0002,REG006,ASC000483,CUST00001357,,SALE,Store,Completed,POS_B,,False
TXN000007379,1105.92,112.7600000000001,4.0,1,STR0008,REG020,ASC000106,,,SALE,Store,Completed,POS_A,,True
TXN000007383,1868.6,1096.7,3.0,2,STR0011,REG019,ASC000357,CUST00001324,,SALE,Store,Completed,POS_A,,True
TXN000007386,4325.1,2209.9099999999994,7.0,3,STR0016,REG023,ASC000152,CUST00000087,2026-04-07 08:39:00,SALE,Pickup,Completed,POS_B,2026-04-07,True
TXN000007387,40.85,19.040000000000003,1.0,1,STR0003,REG009,ASC000500,CUST00001099,2026-04-23 09:42:00,SALE,Store,Completed,POS_C,2026-04-23,False
TXN000007388,585.66,182.64,3.0,1,STR0009,REG016,ASC000125,CUST00000158,2026-04-22 10:34:00,SALE,Store,Completed,POS_B,2026-04-22,True
TXN000007395,3681.62,1640.8799999999999,13.0,4,STR0004,REG026,ASC000354,CUST00000050,2026-04-12 15:44:00,SALE,Store,Completed,POS_C,2026-04-12,True
TXN000007396,2052.84,-99.97999999999985,6.0,2,STR0018,REG012,ASC000127,CUST00001677,2026-05-30 13:04:00,SALE,Pickup,Completed,POS_C,2026-05-30,True
TXN000007398,823.98,315.20000000000005,2.0,2,STR0024,REG019,ASC000225,CUST00000609,,SALE,Pickup,Completed,POS_B,,True
TXN000007400,461.85,256.96000000000004,5.0,2,STR0003,REG004,ASC000344,CUST00001628,2026-04-09 02:29:00,SALE,Store,Completed,POS_A,2026-04-09,False
TXN000007404,1008.1700000000001,577.19,6.0,2,STR0010,REG014,ASC000196,CUST00001475,,SALE,Pickup,Completed,POS_C,,True
TXN000007410,910.8499999999999,324.32,2.0,2,STR0013,REG014,ASC000435,,2026-04-02 02:42:00,SALE,Pickup,Completed,POS_A,2026-04-02,True
TXN000007413,3171.08,1169.04,8.0,4,STR0007,REG017,ASC000270,CUST00001651,,SALE,Store,Completed,POS_B,,True
TXN000007414,2311.7,286.2800000000001,10.0,3,STR0001,REG021,ASC000467,CUST00000788,,SALE,Store,Completed,POS_B,,True
TXN000007416,498.93,267.70000000000005,1.0,1,STR0002,REG025,ASC000253,CUST00000045,2026-05-18 05:01:00,SALE,Store,Completed,POS_C,2026-05-18,False
TXN000007420,309.9,171.26,1.0,1,STR0016,REG023,ASC000482,,,SALE,Store,Completed,POS_C,,False
TXN000007421,4002.11,1906.4700000000003,12.0,3,STR0008,REG005,ASC000383,CUST00000350,2026-05-29 02:28:00,SALE,Pickup,Completed,POS_C,2026-05-29,True
TXN000007426,4212.48,1177.12,9.0,4,STR0006,REG012,ASC000391,CUST00000539,2026-04-02 13:25:00,SALE,Store,Completed,POS_B,2026-04-02,True
TXN000007429,4016.63,855.3899999999999,13.0,5,STR0001,REG007,ASC000143,CUST00000064,2026-04-11 07:10:00,SALE,Pickup,Completed,POS_C,2026-04-11,True
TXN000007430,1313.43,194.25,5.0,3,STR0006,REG018,ASC000156,,2026-05-21 14:50:00,SALE,Store,Completed,POS_B,2026-05-21,True
TXN000007432,945.06,327.49,7.0,2,STR0007,REG021,ASC000364,,,SALE,Store,Completed,POS_B,,True
TXN000007437,873.28,443.13000000000005,4.0,2,STR0024,REG015,ASC000225,CUST00000283,2026-04-11 14:57:00,SALE,Pickup,Completed,POS_A,2026-04-11,True
TXN000007438,4358.5599999999995,1961.69,7.0,3,STR0004,REG009,ASC000354,,2026-04-16 20:03:00,SALE,Store,Completed,POS_C,2026-04-16,True
TXN000007439,1412.6599999999999,313.03999999999996,3.0,2,STR0017,REG023,ASC000141,CUST00000330,,SALE,Pickup,Completed,POS_C,,True
TXN000007440,3743.86,1304.1100000000001,9.0,4,STR0022,REG013,ASC000499,CUST00000109,2026-05-16 09:55:00,SALE,Pickup,Completed,POS_C,2026-05-16,True
TXN000007441,998.44,549.5,3.0,2,STR0011,REG011,ASC000033,CUST00001119,2026-05-23 13:38:00,SALE,Pickup,Completed,POS_A,2026-05-23,True
TXN000007442,633.91,292.10999999999996,1.0,1,STR0003,REG010,ASC000302,CUST00001462,2026-04-19 08:38:00,SALE,Store,Completed,POS_A,2026-04-19,True
TXN000007443,168.31,75.93,1.0,1,STR0011,REG015,ASC000065,,,SALE,Store,Completed,POS_C,,False
TXN000007444,562.44,139.50000000000006,2.0,1,STR0012,REG007,ASC000023,,2026-05-12 13:27:00,SALE,Store,Completed,POS_C,2026-05-12,True
TXN000007445,718.54,373.78999999999996,3.0,2,STR0010,REG020,ASC000426,,,SALE,Pickup,Completed,POS_B,,True
TXN000007446,1186.27,530.6800000000001,3.0,3,STR0013,REG015,ASC000317,,2026-05-09 18:07:00,SALE,Store,Completed,POS_A,2026-05-09,True
TXN000007447,3612.6499999999996,1449.61,12.0,5,STR0024,REG006,ASC000340,,2026-05-03 18:02:00,SALE,Store,Completed,POS_A,2026-05-03,True
TXN000007448,3374.85,1148.83,7.0,3,STR0019,REG019,ASC000013,CUST00001702,,SALE,Store,Completed,POS_A,,True
TXN000007449,1701.35,704.25,5.0,1,STR0009,REG008,ASC000126,,,SALE,Store,Completed,POS_A,,True
TXN000007451,1668.78,552.3600000000001,4.0,3,STR0012,REG022,ASC000207,CUST00001427,2026-05-24 06:37:00,SALE,Pickup,Completed,POS_A,2026-05-24,True
TXN000007452,919.92,455.71999999999997,4.0,1,STR0010,REG012,ASC000396,,,SALE,Pickup,Completed,POS_B,,True
TXN000007454,1531.14,854.8800000000001,2.0,1,STR0016,REG020,ASC000047,CUST00000120,,SALE,Store,Completed,POS_A,,True
TXN000007455,778.44,416.86000000000007,1.0,1,STR0013,REG012,ASC000327,CUST00000248,,SALE,Pickup,Completed,POS_C,,True
TXN000007456,2715.5499999999997,829.8499999999999,9.0,4,STR0022,REG013,ASC000497,CUST00001529,,SALE,Store,Completed,POS_B,,True
TXN000007459,2450.6,718.38,6.0,5,STR0015,REG008,ASC000431,CUST00001407,,SALE,Store,Completed,POS_C,,True
TXN000007462,91.4,37.480000000000004,2.0,1,STR0009,REG012,ASC000126,,2026-05-01 11:44:00,SALE,Pickup,Completed,POS_C,2026-05-01,False
TXN000007463,583.48,207.27000000000004,3.0,2,STR0018,REG008,ASC000341,,2026-05-16 03:31:00,SALE,Pickup,Completed,POS_A,2026-05-16,True
TXN000007464,3177.56,1511.4699999999998,5.0,3,STR0003,REG004,ASC000355,,,SALE,Pickup,Completed,POS_A,,True
TXN000007466,5016.2,2828.35,5.0,1,STR0012,REG020,ASC000237,CUST00000633,2026-04-26 12:33:00,SALE,Store,Completed,POS_C,2026-04-26,True
TXN000007467,158.94,71.09,1.0,1,STR0003,REG003,ASC000028,CUST00000369,,SALE,Store,Completed,POS_A,,False
TXN000007468,2024.81,968.23,5.0,4,STR0006,REG013,ASC000216,CUST00000770,,SALE,Pickup,Completed,POS_A,,True
TXN000007472,727.46,333.33000000000004,1.0,1,STR0016,REG017,ASC000273,CUST00000306,,SALE,Store,Completed,POS_B,,True
TXN000007473,966.2399999999999,471.8699999999999,7.0,2,STR0002,REG021,ASC000290,,,SALE,Pickup,Completed,POS_A,,True
TXN000007474,1133.96,354.55,5.0,2,STR0009,REG028,ASC000362,CUST00000726,,SALE,Pickup,Completed,POS_B,,True
TXN000007477,3566.62,1194.7299999999998,7.0,3,STR0024,REG014,ASC000337,CUST00001516,2026-05-10 20:27:00,SALE,Store,Completed,POS_C,2026-05-10,True
TXN000007478,2370.5,266.60000000000036,5.0,1,STR0017,REG024,ASC000001,CUST00001687,2026-04-11 17:33:00,SALE,Store,Completed,POS_C,2026-04-11,True
TXN000007480,484.27,261.70000000000005,2.0,2,STR0016,REG003,ASC000378,CUST00001551,2026-05-19 01:17:00,SALE,Pickup,Completed,POS_C,2026-05-19,False
TXN000007485,5041.13,2304.19,11.0,4,STR0024,REG027,ASC000186,CUST00000644,2026-05-20 16:13:00,SALE,Store,Completed,POS_A,2026-05-20,True
TXN000007486,868.08,316.0400000000001,8.0,2,STR0007,REG011,ASC000242,,,SALE,Store,Completed,POS_C,,True
TXN000007487,692.79,296.52,2.0,2,STR0012,REG024,ASC000194,,,SALE,Store,Completed,POS_B,,True
TXN000007489,2944.7999999999997,1586.96,7.0,3,STR0006,REG025,ASC000107,,2026-05-13 20:07:00,SALE,Pickup,Completed,POS_A,2026-05-13,True
TXN000007490,99.82,29.959999999999994,1.0,1,STR0025,REG011,ASC000090,CUST00000764,2026-04-30 02:20:00,SALE,Store,Completed,POS_C,2026-04-30,False
TXN000007493,1014.24,419.52,2.0,1,STR0009,REG020,ASC000126,CUST00000388,,SALE,Store,Completed,POS_C,,True
TXN000007495,1278.8899999999999,459.32,3.0,2,STR0006,REG017,ASC000034,CUST00001315,2026-04-03 00:13:00,SALE,Store,Completed,POS_C,2026-04-03,True
TXN000007496,1009.34,580.6500000000001,1.0,1,STR0024,REG012,ASC000376,CUST00001712,,SALE,Store,Completed,POS_B,,True
TXN000007503,5363.09,2597.12,12.0,4,STR0005,REG021,ASC000473,CUST00000092,,SALE,Pickup,Completed,POS_B,,True
TXN000007505,2147.4900000000002,1143.21,7.0,2,STR0016,REG005,ASC000217,,,SALE,Store,Completed,POS_B,,True
TXN000007506,1585.46,497.0200000000001,3.0,2,STR0004,REG016,ASC000423,CUST00001128,2026-05-02 20:06:00,SALE,Pickup,Completed,POS_C,2026-05-02,True
TXN000007507,6214.96,2738.24,14.0,5,STR0017,REG023,ASC000221,,,SALE,Store,Completed,POS_C,,True
TXN000007514,1934.39,701.5900000000001,4.0,2,STR0003,REG002,ASC000132,,,SALE,Store,Completed,POS_A,,True
TXN000007518,2074.67,715.98,5.0,3,STR0003,REG017,ASC000346,CUST00000446,2026-04-17 07:08:00,SALE,Store,Completed,POS_B,2026-04-17,True
TXN000007520,2075.92,592.9400000000002,11.0,6,STR0016,REG006,ASC000172,,,SALE,Store,Completed,POS_A,,True
TXN000007522,2459.88,487.6500000000001,9.0,4,STR0012,REG024,ASC000313,,2026-05-12 07:52:00,SALE,Store,Completed,POS_B,2026-05-12,True
TXN000007530,877.85,445.13000000000005,2.0,2,STR0012,REG003,ASC000209,CUST00000156,,SALE,Pickup,Completed,POS_A,,True
TXN000007531,2327.1800000000003,1114.26,8.0,3,STR0018,REG017,ASC000491,,,SALE,Store,Completed,POS_C,,True
TXN000007533,113.04,52.00000000000001,1.0,1,STR0005,REG001,ASC000111,CUST00001184,2026-05-27 12:14:00,SALE,Store,Completed,POS_A,2026-05-27,False
TXN000007538,344.75,121.28999999999999,1.0,1,STR0013,REG014,ASC000205,CUST00000346,2026-04-20 23:47:00,SALE,Store,Completed,POS_A,2026-04-20,False
TXN000007539,1660.6399999999999,643.3,6.0,2,STR0018,REG013,ASC000093,,,SALE,Store,Completed,POS_B,,True
TXN000007541,3340.28,1100.48,9.0,3,STR0001,REG006,ASC000456,CUST00000689,,SALE,Store,Completed,POS_C,,True
TXN000007544,2533.0499999999997,602.4999999999998,6.0,3,STR0005,REG007,ASC000111,CUST00001553,2026-04-03 15:51:00,SALE,Store,Completed,POS_A,2026-04-03,True
TXN000007545,320.92,135.60000000000002,1.0,1,STR0014,REG025,ASC000293,,2026-05-16 13:37:00,SALE,Pickup,Completed,POS_B,2026-05-16,False
TXN000007546,3259.42,1327.53,9.0,3,STR0014,REG020,ASC000266,CUST00001309,,SALE,Store,Completed,POS_C,,True
TXN000007548,2597.0499999999997,677.2499999999998,5.0,1,STR0005,REG007,ASC000397,,,SALE,Pickup,Completed,POS_B,,True
TXN000007549,388.11,95.79000000000002,3.0,1,STR0017,REG027,ASC000001,CUST00000934,2026-04-27 22:05:00,SALE,Store,Completed,POS_B,2026-04-27,False
TXN000007551,2041.47,891.9900000000001,5.0,3,STR0023,REG018,ASC000324,,2026-04-21 22:24:00,SALE,Pickup,Completed,POS_C,2026-04-21,True
TXN000007553,2961.2,1567.36,4.0,1,STR0022,REG005,ASC000390,,2026-05-17 03:11:00,SALE,Store,Completed,POS_C,2026-05-17,True
TXN000007556,2466.2999999999997,748.5899999999999,6.0,2,STR0024,REG025,ASC000340,CUST00001330,,SALE,Pickup,Completed,POS_B,,True
TXN000007558,1867.37,911.3599999999999,4.0,3,STR0005,REG003,ASC000044,CUST00001287,2026-04-10 07:13:00,SALE,Store,Completed,POS_A,2026-04-10,True
TXN000007559,996.1199999999999,350.55999999999995,3.0,3,STR0018,REG009,ASC000386,CUST00000870,2026-04-08 13:52:00,SALE,Store,Completed,POS_A,2026-04-08,True
TXN000007563,6799.81,3616.8,11.0,5,STR0014,REG016,ASC000293,CUST00001770,,SALE,Pickup,Completed,POS_B,,True
TXN000007564,1721.22,1008.88,2.0,1,STR0009,REG026,ASC000155,,2026-04-09 03:13:00,SALE,Pickup,Completed,POS_A,2026-04-09,True
TXN000007566,5346.21,1374.25,13.0,5,STR0025,REG009,ASC000206,CUST00001448,,SALE,Pickup,Completed,POS_B,,True
TXN000007577,223.07,65.21000000000001,3.0,2,STR0010,REG017,ASC000150,CUST00000868,2026-05-26 17:07:00,SALE,Pickup,Completed,POS_A,2026-05-26,False
TXN000007583,3276.64,1830.32,4.0,1,STR0015,REG006,ASC000274,CUST00001612,2026-04-09 03:14:00,SALE,Store,Completed,POS_B,2026-04-09,True
TXN000007584,3646.87,1613.8799999999999,10.0,4,STR0014,REG020,ASC000046,CUST00001107,2026-04-10 03:14:00,SALE,Pickup,Completed,POS_A,2026-04-10,True
TXN000007586,2619.2,1201.29,9.0,4,STR0023,REG003,ASC000417,CUST00001569,2026-04-04 03:21:00,SALE,Store,Completed,POS_B,2026-04-04,True
TXN000007587,2232.7799999999997,685.9599999999999,9.0,3,STR0009,REG016,ASC000362,CUST00000013,2026-04-24 23:33:00,SALE,Store,Completed,POS_B,2026-04-24,True
TXN000007588,2850.36,1303.6000000000004,6.0,2,STR0008,REG021,ASC000048,CUST00000618,,SALE,Store,Completed,POS_B,,True
TXN000007592,201.72,63.56999999999999,1.0,1,STR0012,REG028,ASC000095,CUST00000648,,SALE,Pickup,Completed,POS_C,,False
TXN000007594,868.94,240.39000000000007,5.0,3,STR0018,REG008,ASC000476,CUST00001711,2026-04-02 01:57:00,SALE,Store,Completed,POS_B,2026-04-02,True
TXN000007595,3947.43,1942.42,6.0,3,STR0013,REG002,ASC000452,CUST00000286,2026-05-01 01:49:00,SALE,Store,Completed,POS_A,2026-05-01,True
TXN000007596,5043.26,2348.44,9.0,5,STR0023,REG004,ASC000281,CUST00001748,,SALE,Store,Completed,POS_A,,True
TXN000007597,1093.02,581.2200000000001,4.0,2,STR0003,REG010,ASC000421,CUST00000415,2026-04-14 16:07:00,SALE,Store,Completed,POS_B,2026-04-14,True
TXN000007599,5182.71,2748.3599999999997,9.0,2,STR0019,REG007,ASC000292,CUST00000196,,SALE,Store,Completed,POS_C,,True
TXN000007600,1176.68,510.69000000000005,6.0,3,STR0007,REG003,ASC000285,CUST00001151,,SALE,Pickup,Completed,POS_C,,True
TXN000007601,862.5,117.96000000000004,2.0,1,STR0011,REG022,ASC000300,,,SALE,Pickup,Completed,POS_B,,True
TXN000007602,4237.8,1516.15,10.0,2,STR0011,REG009,ASC000459,CUST00001637,2026-04-13 04:20:00,SALE,Store,Completed,POS_C,2026-04-13,True
TXN000007605,570.2,218.80000000000007,4.0,1,STR0009,REG001,ASC000445,,,SALE,Store,Completed,POS_B,,True
TXN000007608,2939.74,1107.78,9.0,4,STR0017,REG025,ASC000309,CUST00001346,,SALE,Store,Completed,POS_A,,True
TXN000007609,201.14,-17.910000000000025,1.0,1,STR0014,REG001,ASC000252,CUST00000079,2026-04-19 22:58:00,SALE,Pickup,Completed,POS_B,2026-04-19,False
TXN000007612,848.1899999999999,432.0999999999999,4.0,2,STR0011,REG017,ASC000136,CUST00000898,2026-04-15 19:09:00,SALE,Pickup,Completed,POS_B,2026-04-15,True
TXN000007616,431.24,68.19999999999999,4.0,1,STR0001,REG028,ASC000472,CUST00000561,,SALE,Pickup,Completed,POS_C,,False
TXN000007618,6220.2,2588.22,12.0,4,STR0007,REG006,ASC000228,CUST00000004,,SALE,Store,Completed,POS_B,,True
TXN000007619,1136.93,442.25999999999993,4.0,2,STR0012,REG016,ASC000214,CUST00001116,2026-05-21 03:17:00,SALE,Store,Completed,POS_B,2026-05-21,True
TXN000007620,1859.42,1022.6299999999999,9.0,2,STR0022,REG017,ASC000419,CUST00000932,,SALE,Store,Completed,POS_A,,True
TXN000007621,991.13,302.86,2.0,2,STR0009,REG020,ASC000058,,,SALE,Pickup,Completed,POS_C,,True
TXN000007637,794.64,323.12,6.0,3,STR0022,REG007,ASC000390,,2026-05-10 23:35:00,SALE,Pickup,Completed,POS_B,2026-05-10,True
TXN000007644,3612.48,1533.37,6.0,4,STR0006,REG021,ASC000151,,,SALE,Store,Completed,POS_C,,True
TXN000007646,1869.59,769.1099999999999,5.0,2,STR0004,REG022,ASC000287,CUST00000857,,SALE,Store,Completed,POS_C,,True
TXN000007647,5782.03,2643.4999999999995,13.0,5,STR0003,REG016,ASC000355,CUST00000614,,SALE,Pickup,Completed,POS_A,,True
TXN000007649,418.0,256.32,4.0,1,STR0020,REG022,ASC000208,CUST00001796,,SALE,Store,Completed,POS_C,,False
TXN000007651,445.58,31.519999999999982,1.0,1,STR0009,REG020,ASC000362,CUST_BAD,,SALE,Store,Completed,POS_A,,False
TXN000007657,1022.88,377.98,9.0,3,STR0017,REG023,ASC000429,,2026-05-22 17:00:00,SALE,Pickup,Completed,POS_B,2026-05-22,True
TXN000007658,3113.59,350.0799999999999,10.0,3,STR0021,REG010,ASC000484,CUST00000236,,SALE,Pickup,Completed,POS_C,,True
TXN000007659,3134.96,1108.0499999999997,7.0,2,STR0004,REG012,ASC000074,,2026-05-13 08:02:00,SALE,Store,Completed,POS_C,2026-05-13,True
TXN000007660,1358.78,708.04,4.0,2,STR0018,REG028,ASC000341,CUST00000657,,SALE,Pickup,Completed,POS_C,,True
TXN000007661,4969.79,2381.88,9.0,3,STR0010,REG005,ASC000426,CUST00000814,2026-05-16 13:21:00,SALE,Pickup,Completed,POS_C,2026-05-16,True
TXN000007662,5288.219999999999,1758.3399999999997,12.0,3,STR0023,REG002,ASC000185,CUST00001659,,SALE,Pickup,Completed,POS_B,,True
TXN000007664,1222.2,684.9000000000001,5.0,1,STR0006,REG016,ASC000050,CUST00000980,,SALE,Store,Completed,POS_B,,True
TXN000007666,1265.91,486.5,3.0,3,STR0007,REG003,ASC000270,CUST00000628,,SALE,Store,Completed,POS_A,,True
TXN000007672,325.03,172.22999999999996,1.0,1,STR0019,REG014,ASC000488,CUST00000489,,SALE,Store,Completed,POS_B,,False
TXN000007675,1125.82,-10.839999999999918,4.0,2,STR0019,REG002,ASC000013,CUST00000134,2026-04-07 11:15:00,SALE,Pickup,Completed,POS_B,2026-04-07,True
TXN000007676,255.31,93.49000000000001,3.0,1,STR0017,REG004,ASC000463,CUST00001292,2026-04-02 00:20:00,SALE,Store,Completed,POS_C,2026-04-02,False
TXN000007678,1719.92,760.6,4.0,1,STR0020,REG013,ASC000284,CUST00001055,,SALE,Store,Completed,POS_B,,True
TXN000007679,2231.34,677.5800000000002,11.0,4,STR0001,REG008,ASC000045,CUST00001200,,SALE,Pickup,Completed,POS_B,,True
TXN000007680,829.48,290.94000000000005,4.0,2,STR0019,REG019,ASC000142,CUST00000890,,SALE,Store,Completed,POS_B,,True
TXN000007682,3557.52,1908.47,8.0,2,STR0021,REG027,ASC000268,CUST00000796,,SALE,Store,Completed,POS_A,,True
TXN000007685,2407.96,928.4800000000001,13.0,4,STR0002,REG001,ASC000290,CUST00000353,2026-04-22 16:34:00,SALE,Store,Completed,POS_A,2026-04-22,True
TXN000007691,2713.26,1064.2000000000003,11.0,4,STR0001,REG022,ASC000475,CUST00001361,2026-04-12 15:57:00,SALE,Pickup,Completed,POS_A,2026-04-12,True
TXN000007693,2735.7400000000002,1579.1800000000003,4.0,2,STR0006,REG028,ASC000034,,2026-04-25 17:37:00,SALE,Store,Completed,POS_A,2026-04-25,True
TXN000007694,755.48,318.16,4.0,1,STR0020,REG009,ASC000040,CUST00000541,2026-05-31 20:50:00,SALE,Store,Completed,POS_B,2026-05-31,True
TXN000007695,2696.5,693.5500000000002,7.0,2,STR0001,REG019,ASC000254,CUST00001625,,SALE,Store,Completed,POS_A,,True
TXN000007696,312.65,-15.600000000000023,5.0,1,STR0024,REG024,ASC000376,CUST00000236,2026-04-08 14:05:00,SALE,Pickup,Completed,POS_C,2026-04-08,False
TXN000007697,2770.3,1301.2400000000002,10.0,4,STR0011,REG012,ASC000223,CUST00000096,,SALE,Store,Completed,POS_B,,True
TXN000007703,2473.63,1119.4,9.0,4,STR0014,REG010,ASC000293,CUST00001298,2026-04-25 10:27:00,SALE,Pickup,Completed,POS_C,2026-04-25,True
TXN000007704,729.4,359.45,1.0,1,STR0002,REG011,ASC000011,CUST00001279,,SALE,Pickup,Completed,POS_B,,True
TXN000007708,4555.75,2320.4,11.0,4,STR0009,REG028,ASC000445,CUST00001605,2026-04-02 03:38:00,SALE,Store,Completed,POS_B,2026-04-02,True
TXN000007709,2433.99,1422.38,5.0,2,STR0020,REG010,ASC000040,CUST00001543,2026-05-04 17:42:00,SALE,Pickup,Completed,POS_B,2026-05-04,True
TXN000007711,1105.2,525.2,2.0,2,STR0005,REG026,ASC000334,CUST00001221,,SALE,Pickup,Completed,POS_A,,True
TXN000007713,1419.32,704.8399999999999,4.0,1,STR0010,REG014,ASC000368,CUST00000789,2026-05-17 20:49:00,SALE,Pickup,Completed,POS_A,2026-05-17,True
TXN000007714,536.53,185.02999999999997,1.0,1,STR0021,REG016,ASC000347,CUST00001189,,SALE,Pickup,Completed,POS_C,,True
TXN000007715,1691.08,528.8499999999999,9.0,5,STR0007,REG012,ASC000118,,2026-05-19 23:53:00,SALE,Store,Completed,POS_A,2026-05-19,True
TXN000007716,257.90999999999997,56.66,3.0,2,STR0010,REG007,ASC000122,CUST00000399,,SALE,Store,Completed,POS_B,,False
TXN000007717,2964.14,1249.8799999999999,6.0,2,STR0018,REG028,ASC000461,CUST00000538,,SALE,Pickup,Completed,POS_A,,True
TXN000007720,6803.32,2451.9500000000003,16.0,4,STR0023,REG012,ASC000060,CUST00001500,,SALE,Store,Completed,POS_C,,True
TXN000007727,4868.7,1439.5899999999997,14.0,5,STR0016,REG027,ASC000172,,,SALE,Store,Completed,POS_A,,True
TXN000007728,5878.39,3243.1,13.0,4,STR0016,REG013,ASC000482,CUST00000587,,SALE,Store,Completed,POS_C,,True
TXN000007729,1379.67,470.61,11.0,4,STR0002,REG024,ASC000483,,2026-05-24 07:32:00,SALE,Pickup,Completed,POS_C,2026-05-24,True
TXN000007730,904.44,346.53000000000003,6.0,2,STR0012,REG023,ASC000333,CUST00001515,,SALE,Store,Completed,POS_A,,True
TXN000007732,451.99,90.07999999999996,3.0,2,STR0022,REG008,ASC000219,,2026-05-04 05:09:00,SALE,Store,Completed,POS_C,2026-05-04,False
TXN000007735,2252.09,1163.6499999999999,4.0,3,STR0011,REG004,ASC000049,CUST00001219,,SALE,Pickup,Completed,POS_B,,True
TXN000007741,3024.3199999999997,938.0799999999998,8.0,2,STR0011,REG001,ASC000300,CUST00001126,,SALE,Store,Completed,POS_B,,True
TXN000007742,3651.27,2032.62,11.0,5,STR0010,REG011,ASC000368,CUST00000001,2026-04-10 12:05:00,SALE,Pickup,Completed,POS_B,2026-04-10,True
TXN000007743,1431.9,695.1,10.0,3,STR0014,REG017,ASC000046,CUST00000547,2026-04-07 19:47:00,SALE,Pickup,Completed,POS_A,2026-04-07,True
TXN000007744,5608.43,1557.6399999999996,13.0,4,STR0015,REG006,ASC000212,CUST00001153,,SALE,Store,Completed,POS_B,,True
