transaction_date,store_id,department,transaction_count,units,net_sales,gross_margin,markdown_amount
2026-05-18,STR0018,Office,2,7.0,2709.4300000000003,627.62,181.80000000000007
2026-05-18,STR0021,Apparel,1,8.0,4524.48,1566.6,329.1999999999998
2026-05-18,STR0021,Health & Beauty,1,1.0,481.09,283.37,0.0
2026-05-18,STR0021,Sports,1,3.0,2246.88,1114.92,0.0
2026-05-18,STR0024,Apparel,1,2.0,1486.06,721.88,262.24
2026-05-18,STR0024,Electronics,1,4.0,3623.96,1952.52,0.0
2026-05-18,STR0024,Grocery,1,5.0,3564.5499999999997,1520.2999999999997,629.0500000000003
2026-05-18,STR0024,Home,2,8.0,2249.86,702.1900000000002,29.319999999999993
2026-05-18,STR0024,Sports,1,3.0,1280.05,419.21,100.61000000000013
2026-05-18,STR0025,Apparel,1,2.0,837.2,436.32000000000005,93.01999999999998
2026-05-18,STR0025,Automotive,1,4.0,201.0,-343.67999999999995,0.0
2026-05-18,STR0025,Electronics,2,8.0,3286.84,1157.45,429.15
2026-05-18,STR0025,Health & Beauty,1,4.0,2632.28,1469.1200000000001,292.48
2026-05-18,STR0025,Sports,2,6.0,1247.99,497.63,193.01
2026-05-19,STR0001,Grocery,1,1.0,347.97,23.440000000000055,18.309999999999945
2026-05-19,STR0001,Sports,2,3.0,571.5400000000001,65.48000000000005,97.75999999999999
2026-05-19,STR0004,Home,1,3.0,574.91,312.86,0.0
2026-05-19,STR0005,Electronics,1,1.0,388.9,-22.25,97.23000000000002
2026-05-19,STR0005,Office,1,5.0,2448.5,917.45,612.1500000000001
2026-05-19,STR0007,Automotive,1,1.0,411.14,127.03999999999996,0.0
2026-05-19,STR0007,Grocery,1,6.0,731.52,263.20000000000005,105.78000000000003
2026-05-19,STR0007,Home,1,1.0,415.73,102.87,0.0
2026-05-19,STR0007,Sports,1,1.0,132.69,35.739999999999995,23.409999999999997
2026-05-19,STR0008,Office,1,2.0,1357.66,799.7400000000001,71.72000000000003
2026-05-19,STR0011,Automotive,1,2.0,1613.84,937.5799999999999,0.0
2026-05-19,STR0011,Electronics,1,2.0,682.9,52.19999999999993,120.51999999999998
2026-05-19,STR0011,Home,1,3.0,434.22,178.05,108.53999999999994
2026-05-19,STR0012,Apparel,1,2.0,642.06,292.4599999999999,113.66000000000008
2026-05-19,STR0012,Electronics,1,2.0,954.92,578.8599999999999,0.0
2026-05-19,STR0013,Automotive,1,4.0,1806.3600000000001,240.85000000000002,362.52
2026-05-19,STR0013,Grocery,1,1.0,942.53,532.75,0.0
2026-05-19,STR0013,Sports,1,4.0,59.44,21.519999999999996,14.879999999999995
2026-05-19,STR0015,Apparel,1,1.0,834.85,523.37,0.0
2026-05-19,STR0015,Electronics,1,2.0,868.86,291.1,0.0
2026-05-19,STR0015,Home,1,5.0,1683.0,665.25,420.7499999999999
2026-05-19,STR0015,Sports,1,3.0,2690.2599999999998,1507.5999999999997,0.0
2026-05-19,STR0016,Apparel,2,2.0,560.77,237.08,108.75999999999999
2026-05-19,STR0016,Electronics,2,2.0,422.53,80.36,86.63
2026-05-19,STR0016,Grocery,1,1.0,492.88,83.11000000000001,0.0
2026-05-19,STR0016,Health & Beauty,2,2.0,821.8199999999999,277.31,0.0
2026-05-19,STR0016,Office,1,1.0,458.89,214.11999999999998,51.210000000000036
2026-05-19,STR0016,Sports,2,9.0,3103.3,1393.58,106.8999999999998
2026-05-19,STR0017,Apparel,1,1.0,562.1,143.35000000000002,0.0
2026-05-19,STR0017,Automotive,1,1.0,319.35,140.73000000000002,35.47999999999996
2026-05-19,STR0017,Home,1,1.0,743.78,401.97999999999996,0.0
2026-05-19,STR0020,Sports,1,4.0,451.44,451.44,0.0
2026-05-19,STR0021,Grocery,1,2.0,140.82,1.1800000000000068,35.20000000000002
2026-05-19,STR0021,Health & Beauty,1,1.0,46.74,9.200000000000003,0.0
2026-05-19,STR0021,Office,2,2.0,1377.82,835.35,0.0
2026-05-19,STR0021,Sports,1,2.0,531.94,48.42000000000007,94.75999999999999
2026-05-19,STR0022,Automotive,1,2.0,801.32,82.04000000000008,0.0
2026-05-19,STR0022,Home,1,2.0,890.04,293.28,223.0
2026-05-19,STR0022,Office,1,5.0,212.35000000000002,-17.049999999999983,53.35000000000001
2026-05-19,STR0025,Automotive,1,3.0,979.53,540.7199999999999,0.0
2026-05-19,STR0025,Sports,1,7.0,3534.09,1993.1400000000003,95.32000000000005
2026-05-19,STR_UNKNOWN,Grocery,1,1.0,320.01,78.07999999999998,0.0
2026-05-19,STR_UNKNOWN,Health & Beauty,1,5.0,1254.15,668.0500000000001,221.2999999999998
2026-05-20,STR0002,Home,1,5.0,2217.2,911.3999999999996,116.69999999999987
2026-05-20,STR0003,Automotive,1,4.0,2256.64,766.3399999999999,564.1600000000002
2026-05-20,STR0003,Grocery,1,1.0,225.17,82.30999999999997,11.900000000000006
2026-05-20,STR0003,Health & Beauty,1,3.0,1307.8799999999999,120.75,230.79000000000002
2026-05-20,STR0004,Apparel,1,1.0,774.27,364.15,0.0
2026-05-20,STR0004,Automotive,2,5.0,3716.98,2066.88,0.0
2026-05-20,STR0005,Health & Beauty,1,5.0,583.45,330.40000000000003,65.04999999999995
2026-05-20,STR0005,Home,1,1.0,211.29,67.69,0.0
2026-05-20,STR0008,Office,1,1.0,643.47,364.51000000000005,71.72000000000003
2026-05-20,STR0009,Automotive,1,1.0,105.29,25.03,26.820000000000007
2026-05-20,STR0009,Grocery,1,1.0,492.88,83.11000000000001,0.0
2026-05-20,STR0009,Health & Beauty,1,1.0,382.92,46.58000000000004,20.149999999999977
2026-05-20,STR0009,Home,1,5.0,3970.25,1981.8999999999999,209.04999999999973
2026-05-20,STR0009,Sports,1,5.0,1076.45,600.3,0.0
2026-05-20,STR0010,Automotive,1,2.0,1383.98,598.0,0.0
2026-05-20,STR0010,Office,1,1.0,295.02,94.47999999999999,32.78000000000003
2026-05-20,STR0011,Home,1,5.0,3953.85,2032.15,439.30000000000007
2026-05-20,STR0011,Sports,1,1.0,540.57,184.60000000000002,28.449999999999932
2026-05-20,STR0012,Automotive,1,5.0,790.8499999999999,488.0499999999999,0.0
2026-05-20,STR0012,Health & Beauty,1,5.0,1870.6499999999999,1051.35,0.0
2026-05-20,STR0012,Office,1,3.0,160.02,22.379999999999995,0.0
2026-05-20,STR0013,Apparel,1,1.0,36.92,9.130000000000003,6.509999999999998
2026-05-20,STR0013,Electronics,1,1.0,401.71,86.35999999999996,0.0
2026-05-20,STR0013,Health & Beauty,1,1.0,281.87,42.03999999999999,0.0
2026-05-20,STR0013,Home,1,3.0,188.04,91.25999999999999,0.0
2026-05-20,STR0013,Office,1,1.0,478.81,59.75999999999999,53.19999999999999
2026-05-20,STR0013,Sports,1,2.0,1094.6,209.9999999999999,0.0
2026-05-20,STR0014,Apparel,1,5.0,2433.3,808.5500000000002,0.0
2026-05-20,STR0016,Electronics,1,1.0,65.27,28.659999999999997,17.570000000000007
2026-05-20,STR0016,Health & Beauty,2,6.0,2458.5,1238.06,18.700000000000003
2026-05-20,STR0016,Home,1,4.0,139.6,28.28,34.920000000000016
2026-05-20,STR0016,Office,2,5.0,1637.81,719.97,17.210000000000008
2026-05-20,STR0017,Apparel,1,4.0,2856.36,1572.0800000000002,0.0
2026-05-20,STR0017,Automotive,1,3.0,1555.98,582.6600000000001,0.0
2026-05-20,STR0017,Grocery,1,10.0,5203.8,2315.7,637.6999999999998
2026-05-20,STR0017,Health & Beauty,1,3.0,221.77,78.37000000000003,25.199999999999974
2026-05-20,STR0017,Home,1,4.0,1658.1000000000001,855.1200000000001,180.78000000000006
2026-05-20,STR0017,Sports,1,3.0,748.29,326.85,0.0
2026-05-20,STR0018,Home,1,4.0,1646.48,595.48,0.0
2026-05-20,STR0018,Office,1,3.0,188.97,25.839999999999996,17.760000000000005
2026-05-20,STR0019,Health & Beauty,1,1.0,376.92,79.12,0.0
2026-05-20,STR0019,Office,2,8.0,3883.95,2025.4999999999998,62.88000000000011
2026-05-20,STR0020,Electronics,1,12.0,2728.56,967.44,186.60000000000002
2026-05-20,STR0021,Automotive,1,3.0,1540.38,770.8500000000001,0.0
2026-05-20,STR0021,Sports,1,5.0,1211.1,428.14999999999986,214.59999999999994
2026-05-20,STR0022,Automotive,2,3.0,1677.8000000000002,902.7900000000002,3.260000000000005
2026-05-20,STR0022,Home,1,1.0,41.45,13.620000000000005,2.1799999999999997
2026-05-20,STR0022,Office,1,4.0,2210.96,587.72,0.0
2026-05-20,STR0023,Home,1,4.0,3205.64,1850.6399999999999,168.72000000000025
2026-05-20,STR0024,Apparel,1,3.0,262.65999999999997,80.61999999999998,47.219999999999985
2026-05-20,STR0024,Electronics,2,4.0,1802.74,600.73,26.29000000000002
2026-05-20,STR0024,Grocery,1,4.0,352.04,72.76000000000005,0.0
2026-05-20,STR0024,Health & Beauty,1,1.0,650.1,299.40000000000003,72.23000000000002
2026-05-20,STR0024,Office,2,5.0,3260.18,1618.78,275.12
2026-05-21,STR0001,Apparel,1,2.0,250.7,36.119999999999976,28.400000000000034
2026-05-21,STR0001,Automotive,1,1.0,680.88,342.75,121.03999999999996
2026-05-21,STR0001,Health & Beauty,1,2.0,416.8,192.38000000000002,0.0
2026-05-21,STR0001,Home,1,2.0,872.0,429.48,218.0
2026-05-21,STR0001,Office,1,3.0,2879.7,1639.3799999999999,0.0
2026-05-21,STR0001,Sports,1,5.0,2828.35,690.1999999999998,0.0
2026-05-21,STR0002,Automotive,1,2.0,848.96,250.74,94.31999999999994
2026-05-21,STR0002,Office,1,1.0,514.93,257.18999999999994,57.210000000000036
2026-05-21,STR0005,Apparel,2,6.0,1759.19,877.21,83.57999999999996
2026-05-21,STR0005,Automotive,1,1.0,395.66,36.02000000000004,0.0
2026-05-21,STR0005,Grocery,1,1.0,676.1,357.03000000000003,119.30999999999995
2026-05-21,STR0005,Home,1,2.0,1090.0,647.48,0.0
2026-05-21,STR0005,Office,1,3.0,1726.6000000000001,782.5900000000001,432.89999999999986
2026-05-21,STR0006,Grocery,1,2.0,622.68,-26.379999999999995,109.88
2026-05-21,STR0006,Health & Beauty,1,2.0,375.82,201.62,41.75999999999999
2026-05-21,STR0006,Office,1,4.0,516.6,254.0,0.0
2026-05-21,STR0006,Sports,1,1.0,314.93,19.00999999999999,79.98000000000002
2026-05-21,STR0007,Automotive,1,5.0,4119.55,2291.6500000000005,457.75000000000034
2026-05-21,STR0008,Automotive,1,5.0,431.09000000000003,130.11,43.33000000000001
2026-05-21,STR0008,Health & Beauty,1,2.0,1133.96,435.6,200.1199999999999
2026-05-21,STR0008,Home,1,1.0,640.94,403.0200000000001,0.0
2026-05-21,STR0008,Office,1,4.0,2645.66,1285.9299999999998,324.69000000000005
2026-05-21,STR0009,Apparel,2,8.0,4241.59,2219.76,0.0
2026-05-21,STR0009,Automotive,1,4.0,551.8,323.8399999999999,0.0
2026-05-21,STR0009,Grocery,1,1.0,416.45,48.75999999999999,0.0
2026-05-21,STR0009,Office,1,6.0,854.3,469.88,8.840000000000003
2026-05-21,STR0012,Automotive,1,1.0,137.95,80.95999999999998,0.0
2026-05-21,STR0012,Office,1,3.0,998.98,361.29999999999995,111.20999999999998
2026-05-21,STR0013,Automotive,1,1.0,6.64,-0.7200000000000006,1.660000000000001
2026-05-21,STR0014,Apparel,1,4.0,172.0,84.76,0.0
2026-05-21,STR0014,Home,1,3.0,1674.3500000000001,903.44,0.0
2026-05-21,STR0016,Home,1,2.0,1100.64,310.10000000000014,0.0
2026-05-21,STR0016,Office,1,5.0,3060.65,1529.6000000000001,0.0
2026-05-21,STR0017,Apparel,3,9.0,5632.5599999999995,3344.2,68.16
2026-05-21,STR0017,Health & Beauty,1,1.0,294.46,146.29999999999998,0.0
2026-05-21,STR0017,Home,2,9.0,3620.1,1849.1999999999998,272.5
2026-05-21,STR0017,Office,2,3.0,2185.38,1087.99,141.79999999999995
2026-05-21,STR0023,Sports,1,1.0,892.35,511.82000000000005,0.0
2026-05-22,STR0002,Apparel,1,2.0,348.94,191.9,62.45999999999998
2026-05-22,STR0002,Automotive,1,1.0,166.72,51.629999999999995,19.080000000000013
2026-05-22,STR0002,Electronics,1,1.0,525.74,190.37,0.0
2026-05-22,STR0002,Home,1,3.0,1072.99,485.67999999999995,189.72000000000003
2026-05-22,STR0002,Sports,1,1.0,571.77,181.82,101.77999999999997
2026-05-22,STR0004,Electronics,2,4.0,1917.17,448.7100000000001,163.9799999999998
2026-05-22,STR0004,Home,1,1.0,1051.77,605.9300000000001,0.0
2026-05-22,STR0004,Office,1,6.0,1984.52,573.1000000000001,36.0
2026-05-22,STR0006,Automotive,1,1.0,112.99,32.72999999999999,20.12000000000002
2026-05-22,STR0006,Office,1,2.0,1101.84,489.41999999999996,122.42000000000007
2026-05-22,STR0006,Sports,1,5.0,230.87,99.71999999999998,0.0
2026-05-22,STR0008,Apparel,1,1.0,563.66,260.40999999999997,0.0
2026-05-22,STR0008,Office,1,2.0,94.68,-11.439999999999998,23.679999999999993
2026-05-22,STR0009,Grocery,1,1.0,11.57,1.5199999999999996,0.0
2026-05-22,STR0009,Sports,1,2.0,708.4,-5.279999999999973,125.01999999999998
2026-05-22,STR0010,Apparel,1,5.0,2529.42,1213.15,601.9599999999996
2026-05-22,STR0010,Automotive,1,4.0,247.68,107.24000000000001,13.04000000000002
2026-05-22,STR0010,Electronics,2,5.0,566.38,27.730000000000004,137.33999999999997
2026-05-22,STR0010,Health & Beauty,2,4.0,1611.5400000000002,888.3800000000001,1.08
2026-05-22,STR0010,Home,4,12.0,5838.9800000000005,2959.04,290.4799999999998
2026-05-22,STR0010,Office,2,6.0,5239.05,3085.6600000000003,0.0
2026-05-22,STR0010,Sports,2,6.0,1556.9399999999998,242.66999999999987,162.95000000000016
2026-05-22,STR0011,Electronics,1,5.0,1533.1,787.0999999999999,170.90000000000003
2026-05-22,STR0011,Health & Beauty,1,3.0,149.54,-232.72000000000003,24.140000000000015
2026-05-22,STR0011,Home,1,4.0,2441.69,1399.21,81.75
2026-05-22,STR0011,Sports,1,1.0,434.36,105.25999999999999,0.0
2026-05-22,STR0013,Apparel,1,3.0,1645.9499999999998,747.4799999999998,0.0
2026-05-22,STR0013,Sports,1,4.0,1984.0,868.26,70.53999999999996
2026-05-22,STR0014,Automotive,1,2.0,335.46,36.339999999999975,0.0
2026-05-22,STR0014,Grocery,1,5.0,4707.65,2658.75,0.0
2026-05-22,STR0015,Automotive,1,2.0,484.16,231.50000000000003,122.30000000000001
2026-05-22,STR0015,Health & Beauty,1,1.0,239.59,-0.2400000000000091,42.28
2026-05-22,STR0017,Electronics,1,1.0,309.24,13.819999999999993,16.279999999999973
2026-05-22,STR0017,Health & Beauty,1,4.0,519.4,316.96,0.0
2026-05-22,STR0017,Home,1,4.0,194.24,47.20000000000002,0.0
2026-05-22,STR0018,Home,1,1.0,216.22,66.31,54.54999999999998
2026-05-22,STR0019,Grocery,1,1.0,358.63,162.32999999999998,0.0
2026-05-22,STR0019,Office,1,1.0,172.1,104.5,0.0
2026-05-22,STR0019,Sports,1,3.0,1463.1100000000001,545.8,78.03999999999996
2026-05-22,STR0021,Apparel,1,1.0,833.85,522.37,0.0
2026-05-22,STR0021,Automotive,1,1.0,131.05,74.06,6.899999999999977
2026-05-22,STR0021,Home,2,2.0,495.42999999999995,204.50999999999996,30.830000000000013
2026-05-22,STR0021,Office,1,5.0,4760.0,2783.75,250.55000000000007
2026-05-22,STR0021,Sports,1,1.0,284.27,42.50999999999999,31.58000000000004
2026-05-22,STR0023,Automotive,1,3.0,1313.33,117.5,69.18
2026-05-22,STR0023,Grocery,1,5.0,939.9499999999999,570.15,49.60000000000008
2026-05-22,STR0023,Health & Beauty,1,1.0,512.73,126.53000000000003,57.18999999999994
2026-05-22,STR0023,Home,1,5.0,1939.46,1129.6499999999999,8.099999999999994
2026-05-22,STR0024,Home,1,1.0,368.09,157.90999999999997,0.0
2026-05-22,STR0024,Office,1,1.0,365.73,153.17000000000002,0.0
2026-05-22,STR0025,Automotive,1,2.0,612.0,125.89999999999998,153.24
2026-05-22,STR0025,Health & Beauty,2,2.0,336.84000000000003,111.57,34.389999999999986
2026-05-22,STR0025,Home,1,5.0,1387.45,556.7,73.29999999999984
2026-05-22,STR0025,Sports,2,7.0,849.83,272.34000000000003,122.55
2026-05-23,STR0001,Electronics,1,1.0,631.21,279.71000000000004,0.0
2026-05-23,STR0001,Grocery,1,1.0,942.53,532.75,0.0
2026-05-23,STR0001,Health & Beauty,1,2.0,747.66,419.93999999999994,0.0
2026-05-23,STR0001,Home,1,2.0,885.88,363.55999999999995,46.67999999999995
2026-05-23,STR0001,Sports,1,1.0,564.87,137.24,0.0
2026-05-23,STR0003,Grocery,1,3.0,2105.14,1212.62,0.0
2026-05-23,STR0003,Health & Beauty,1,1.0,895.36,501.67,0.0
2026-05-23,STR0004,Apparel,1,3.0,1151.58,428.8799999999999,60.599999999999966
2026-05-23,STR0004,Automotive,1,4.0,3380.96,1691.92,845.2399999999998
2026-05-23,STR0004,Health & Beauty,1,1.0,306.92,306.92,16.41999999999996
2026-05-23,STR0005,Health & Beauty,1,1.0,510.89,115.18,0.0
2026-05-23,STR0005,Office,1,5.0,3837.6,1770.4,959.9000000000001
2026-05-23,STR0007,Health & Beauty,1,2.0,112.54,45.120000000000005,0.0
2026-05-23,STR0007,Sports,1,1.0,894.98,488.1,47.10000000000002
2026-05-23,STR0009,Electronics,1,1.0,553.51,317.1,0.0
2026-05-23,STR0009,Office,1,2.0,1082.48,673.9200000000001,0.0
2026-05-23,STR0009,Sports,1,3.0,1321.6299999999999,661.06,147.39
2026-05-23,STR0011,Grocery,1,1.0,196.94,89.22,21.879999999999995
2026-05-23,STR0011,Home,1,2.0,801.5,460.28,89.27999999999997
2026-05-23,STR0012,Apparel,1,2.0,1818.68,1118.46,0.0
2026-05-23,STR0012,Automotive,1,3.0,478.05,228.99,34.31
2026-05-23,STR0012,Home,1,4.0,512.48,122.72000000000003,0.0
2026-05-23,STR0012,Sports,1,2.0,404.44,8.45999999999998,101.62
2026-05-23,STR0013,Automotive,1,3.0,436.29,65.69999999999999,0.0
2026-05-23,STR0013,Electronics,1,2.0,695.08,117.32000000000005,173.77999999999997
2026-05-23,STR0013,Health & Beauty,1,4.0,618.08,320.32000000000005,32.51999999999998
2026-05-23,STR0013,Home,1,3.0,759.5699999999999,274.46999999999997,149.75999999999993
2026-05-23,STR0020,Apparel,2,6.0,1560.8600000000001,782.96,363.94000000000005
2026-05-23,STR0020,Home,1,1.0,321.76,165.17999999999998,0.0
2026-05-23,STR0020,Office,1,6.0,5258.01,2906.3,277.28999999999996
2026-05-23,STR0021,Office,1,1.0,59.18,6.119999999999997,0.0
2026-05-23,STR0024,Automotive,1,1.0,488.3,190.72000000000003,0.0
2026-05-23,STR0024,Home,1,5.0,4212.95,2519.2,0.0
2026-05-23,STR0024,Office,1,1.0,645.47,366.51000000000005,71.72000000000003
2026-05-23,STR0024,Sports,1,2.0,1650.48,996.16,86.92000000000007
2026-05-24,STR0001,Apparel,1,5.0,1213.8,526.0,63.94999999999996
2026-05-24,STR0001,Sports,1,2.0,833.42,119.74000000000001,0.0
2026-05-24,STR0002,Automotive,2,4.0,1116.72,564.72,21.019999999999982
2026-05-24,STR0002,Electronics,1,5.0,528.9,112.69999999999999,132.2
2026-05-24,STR0002,Grocery,1,3.0,480.73,212.98000000000002,25.56000000000003
2026-05-24,STR0002,Home,2,2.0,1189.26,675.1800000000001,53.120000000000005
2026-05-24,STR0003,Automotive,1,10.0,2318.0,1038.5500000000002,193.8499999999999
2026-05-24,STR0003,Electronics,1,1.0,677.46,289.20000000000005,120.42999999999995
2026-05-24,STR0003,Grocery,1,1.0,9.57,-0.4800000000000004,0.0
2026-05-24,STR0003,Health & Beauty,1,1.0,198.35,111.25,10.439999999999998
2026-05-24,STR0004,Electronics,1,5.0,412.5,181.28,49.53
2026-05-24,STR0004,Grocery,1,2.0,1291.31,687.7399999999999,0.0
2026-05-24,STR0004,Health & Beauty,1,5.0,3707.8,2131.5,0.0
2026-05-24,STR0004,Sports,1,4.0,1249.4,573.5600000000001,65.75999999999999
2026-05-24,STR0005,Automotive,1,2.0,417.66,159.38000000000005,0.0
2026-05-24,STR0005,Electronics,1,4.0,1677.36,335.8799999999999,420.60000000000014
2026-05-24,STR0005,Home,1,1.0,447.05,44.639999999999986,23.529999999999973
2026-05-24,STR0005,Sports,1,4.0,1610.52,616.8,0.0
2026-05-24,STR0006,Electronics,1,5.0,1908.1,331.3499999999999,100.44999999999987
2026-05-24,STR0006,Health & Beauty,1,4.0,1502.68,311.48,0.0
2026-05-24,STR0007,Apparel,1,5.0,1277.0,750.35,67.19999999999985
2026-05-24,STR0007,Automotive,1,3.0,1050.15,40.38000000000011,116.66999999999996
2026-05-24,STR0007,Office,1,1.0,93.46,35.919999999999995,16.49000000000001
2026-05-24,STR0008,Automotive,1,4.0,1671.16,196.16000000000008,88.0
2026-05-24,STR0008,Electronics,1,2.0,247.91,62.3,17.47
2026-05-24,STR0008,Office,1,1.0,654.54,229.71999999999997,73.28000000000009
2026-05-24,STR0009,Automotive,1,3.0,167.22,58.14,8.79
2026-05-24,STR0009,Health & Beauty,1,3.0,895.18,399.84999999999997,0.0
2026-05-24,STR0009,Home,1,2.0,369.9,101.21999999999997,41.10000000000002
2026-05-24,STR0009,Office,1,5.0,266.70000000000005,37.30000000000004,0.0
2026-05-24,STR0010,Apparel,1,1.0,260.74,75.42000000000002,65.18
2026-05-24,STR0010,Automotive,1,1.0,915.46,549.8800000000001,0.0
2026-05-24,STR0010,Electronics,3,8.0,2791.8899999999994,805.5099999999998,0.0
2026-05-24,STR0010,Grocery,2,4.0,473.52,166.12,24.920000000000016
2026-05-24,STR0010,Office,2,3.0,1874.07,916.4699999999999,236.79999999999995
2026-05-24,STR0010,Sports,1,5.0,1975.5,963.05,494.09999999999997
2026-05-24,STR0011,Apparel,1,3.0,1946.67,1028.13,0.0
2026-05-24,STR0011,Electronics,1,2.0,866.28,245.12,0.0
2026-05-24,STR0011,Sports,1,1.0,122.87,65.59,0.0
2026-05-24,STR0012,Apparel,1,1.0,746.0,366.72,132.52999999999997
2026-05-24,STR0012,Home,1,2.0,836.44,157.7800000000001,0.0
2026-05-24,STR0012,Sports,1,1.0,86.34,27.860000000000007,4.810000000000002
2026-05-24,STR0013,Automotive,1,1.0,132.78,72.22,23.789999999999992
2026-05-24,STR0013,Grocery,1,4.0,3228.16,1651.6399999999999,0.0
2026-05-24,STR0015,Apparel,1,4.0,2858.36,1574.0800000000002,0.0
2026-05-24,STR0015,Electronics,1,1.0,419.24,211.93,0.0
2026-05-24,STR0015,Health & Beauty,1,2.0,651.68,651.68,0.0
2026-05-24,STR0015,Home,1,2.0,1342.4,658.8000000000001,149.15999999999985
2026-05-24,STR0015,Office,1,5.0,4316.1,2074.3500000000004,227.14999999999975
2026-05-24,STR0015,Sports,1,2.0,1357.1,577.1999999999999,0.0
2026-05-24,STR0018,Automotive,1,1.0,694.49,301.5,0.0
2026-05-24,STR0018,Grocery,1,7.0,550.1899999999999,119.39999999999999,124.60000000000001
2026-05-24,STR0018,Home,1,1.0,214.29,70.69,0.0
2026-05-24,STR0018,Sports,1,1.0,181.23,43.349999999999994,0.0
2026-05-24,STR0019,Electronics,1,3.0,1303.29,436.65,0.0
2026-05-24,STR0019,Health & Beauty,1,1.0,333.68,22.400000000000034,17.819999999999993
2026-05-24,STR0019,Sports,1,4.0,624.4,236.59999999999997,0.0
2026-05-24,STR0021,Apparel,1,3.0,1364.9,634.44,0.0
2026-05-24,STR0021,Electronics,1,1.0,88.35,44.48,0.0
2026-05-24,STR0021,Health & Beauty,1,1.0,190.58,33.640000000000015,33.629999999999995
2026-05-24,STR0021,Home,1,2.0,1037.44,449.30000000000007,115.81999999999994
2026-05-24,STR0021,Office,1,5.0,514.5999999999999,186.3499999999999,129.15000000000006
2026-05-24,STR0022,Apparel,2,7.0,1410.5600000000002,491.36000000000007,56.80000000000007
2026-05-24,STR0022,Home,1,4.0,3374.36,2019.3600000000001,0.0
2026-05-24,STR0023,Electronics,1,4.0,1909.84,1157.7199999999998,0.0
2026-05-24,STR0023,Home,1,5.0,277.04999999999995,115.74999999999997,31.350000000000016
2026-05-24,STR0023,Sports,1,5.0,233.5,98.69999999999999,0.0
2026-05-24,STR0024,Apparel,1,3.0,1602.0,345.75,84.30000000000007
2026-05-24,STR0024,Automotive,1,5.0,520.3499999999999,171.0499999999999,0.0
2026-05-24,STR0024,Electronics,1,5.0,196.6,101.35,10.350000000000001
2026-05-25,STR0002,Automotive,1,1.0,325.65,82.59999999999997,57.47000000000003
2026-05-25,STR0002,Electronics,1,3.0,2207.41,1122.6699999999998,245.81999999999982
2026-05-25,STR0002,Grocery,1,1.0,26.04,7.739999999999998,2.8900000000000006
2026-05-25,STR0002,Health & Beauty,2,4.0,952.58,194.74000000000007,87.74000000000001
2026-05-25,STR0002,Home,1,4.0,1399.85,612.73,32.18000000000001
2026-05-25,STR0004,Health & Beauty,1,2.0,135.62,68.2,24.28
2026-05-25,STR0004,Home,1,1.0,292.4,151.17,0.0
2026-05-25,STR0004,Office,1,1.0,110.26,37.67,0.0
2026-05-25,STR0005,Automotive,1,1.0,597.37,226.12,0.0
2026-05-25,STR0005,Office,1,3.0,1495.77,278.3399999999999,166.2000000000001
2026-05-25,STR0006,Automotive,1,1.0,311.15,-25.439999999999998,77.79000000000002
2026-05-25,STR0006,Home,1,10.0,5099.02,1506.72,757.8400000000004
2026-05-25,STR0006,Sports,1,1.0,236.34,136.5,0.0
2026-05-25,STR0007,Apparel,1,4.0,949.1,305.86,174.88
2026-05-25,STR0007,Electronics,1,4.0,326.84,44.639999999999986,58.04000000000002
2026-05-25,STR0007,Grocery,1,2.0,312.36,193.70000000000002,0.0
2026-05-25,STR0007,Office,1,2.0,445.98,122.98000000000002,0.0
2026-05-25,STR0007,Sports,3,7.0,2963.66,1182.45,2.1099999999999994
2026-05-25,STR0009,Apparel,1,3.0,1640.9499999999998,742.4799999999998,0.0
2026-05-25,STR0009,Automotive,1,4.0,1346.36,631.8799999999999,70.96000000000004
2026-05-25,STR0009,Office,1,2.0,1127.36,285.79999999999995,59.38000000000011
2026-05-25,STR0009,Sports,1,1.0,84.54,26.06000000000001,9.61
2026-05-25,STR0010,Office,1,5.0,230.65,138.55,0.0
2026-05-25,STR0011,Automotive,1,1.0,497.75,73.33999999999997,55.860000000000014
2026-05-25,STR0011,Electronics,1,5.0,247.45000000000002,140.35000000000002,28.049999999999997
2026-05-25,STR0011,Grocery,2,5.0,2731.6400000000003,1205.94,131.33000000000015
2026-05-25,STR0011,Home,1,10.0,4259.35,1822.63,869.85
2026-05-25,STR0011,Office,2,2.0,308.03,49.70999999999998,64.30000000000004
2026-05-25,STR0014,Home,1,1.0,287.14,44.52999999999997,71.79000000000002
2026-05-25,STR0016,Apparel,1,3.0,624.55,192.08999999999997,32.87000000000003
2026-05-25,STR0016,Home,1,1.0,23.8,1.0100000000000016,6.199999999999999
2026-05-25,STR0017,Apparel,2,5.0,1694.01,653.9499999999999,68.81
2026-05-25,STR0017,Automotive,1,3.0,893.28,435.48,223.32
2026-05-25,STR0017,Grocery,1,2.0,1199.24,621.98,0.0
2026-05-25,STR0017,Home,1,1.0,392.31,52.98000000000002,20.910000000000025
2026-05-25,STR0017,Office,1,2.0,938.06,109.93999999999994,0.0
2026-05-25,STR0020,Home,1,2.0,791.52,269.19999999999993,140.03999999999996
2026-05-25,STR0020,Office,1,1.0,109.95,52.410000000000004,0.0
2026-05-25,STR0021,Apparel,1,3.0,865.3199999999999,229.83999999999997,146.93000000000006
2026-05-25,STR0021,Office,1,1.0,168.24,55.74000000000001,8.859999999999985
