order_date,fulfillment_store_id,fulfillment_type,order_count,units,net_sales,gross_margin
2026-05-20,STR0016,Ship To Home,1,6.0,2743.17,1529.74
2026-05-20,STR0017,Delivery,1,5.0,2197.2599999999998,1326.2199999999998
2026-05-20,STR0017,Pickup,1,3.0,285.26,137.87
2026-05-20,STR0019,Delivery,1,3.0,324.23,168.74
2026-05-20,STR0019,Pickup,1,13.0,2801.7,1537.01
2026-05-20,STR0019,Ship To Home,1,10.0,833.8800000000001,333.31000000000006
2026-05-20,STR0020,Delivery,1,2.0,1422.62,547.9599999999999
2026-05-20,STR0021,Pickup,1,10.0,4899.57,2273.36
2026-05-20,STR0021,Ship To Home,1,3.0,3027.2200000000003,1870.6900000000003
2026-05-20,STR0022,Delivery,1,7.0,1219.37,246.31999999999996
2026-05-20,STR0022,Pickup,1,3.0,2616.3999999999996,1456.2399999999996
2026-05-20,STR0022,Ship To Home,1,1.0,23.81,6.059999999999999
2026-05-20,STR0024,Pickup,1,8.0,3393.29,1819.3200000000002
2026-05-20,STR0024,Ship To Home,2,10.0,1953.6000000000001,829.5700000000002
2026-05-21,STR0001,Pickup,1,7.0,1418.08,523.5
2026-05-21,STR0004,Delivery,1,5.0,608.47,200.28999999999996
2026-05-21,STR0004,Ship To Home,1,13.0,3973.61,1418.04
2026-05-21,STR0005,Delivery,1,2.0,724.44,196.38
2026-05-21,STR0006,Delivery,1,8.0,4092.08,2220.9199999999996
2026-05-21,STR0006,Pickup,1,12.0,2380.62,1144.76
2026-05-21,STR0006,Ship To Home,2,9.0,2691.73,937.92
2026-05-21,STR0007,Ship To Home,1,7.0,3011.3500000000004,1684.1800000000003
2026-05-21,STR0008,Delivery,1,3.0,1071.79,343.9599999999999
2026-05-21,STR0011,Ship To Home,1,2.0,850.27,387.46999999999997
2026-05-21,STR0014,Delivery,1,10.0,5920.879999999999,2703.6799999999994
2026-05-21,STR0014,Pickup,2,14.0,5820.95,2646.3599999999997
2026-05-21,STR0014,Ship To Home,1,3.0,305.72,154.32999999999998
2026-05-21,STR0015,Pickup,2,2.0,584.0600000000001,170.56
2026-05-21,STR0017,Ship To Home,2,6.0,2419.62,805.24
2026-05-21,STR0018,Ship To Home,1,5.0,2607.47,1261.8999999999999
2026-05-21,STR0020,Delivery,1,1.0,365.09,154.90999999999997
2026-05-21,STR0020,Ship To Home,1,2.0,1055.24,424.25
2026-05-21,STR0021,Delivery,1,4.0,1406.08,560.1999999999999
2026-05-21,STR0022,Delivery,1,6.0,827.74,450.99
2026-05-21,STR0024,Delivery,2,5.0,2056.14,1064.0900000000001
2026-05-21,STR0025,Delivery,1,4.0,1204.44,478.28
2026-05-22,STR0001,Ship To Home,1,6.0,2462.8,800.8999999999999
2026-05-22,STR0004,Delivery,1,2.0,218.9,103.82000000000001
2026-05-22,STR0004,Pickup,2,9.0,2923.4,1033.58
2026-05-22,STR0004,Ship To Home,2,13.0,6740.32,2886.13
2026-05-22,STR0005,Pickup,1,6.0,2169.95,1040.48
2026-05-22,STR0006,Delivery,1,8.0,3331.0,1603.1999999999998
2026-05-22,STR0007,Pickup,1,6.0,3108.46,1237.3200000000002
2026-05-22,STR0007,Ship To Home,1,2.0,460.96,228.85999999999999
2026-05-22,STR0008,Ship To Home,1,1.0,667.04,317.85999999999996
2026-05-22,STR0010,Delivery,1,5.0,2420.46,913.4300000000002
2026-05-22,STR0011,Pickup,1,6.0,2378.49,1052.8899999999999
2026-05-22,STR0011,Ship To Home,1,3.0,1504.72,720.01
2026-05-22,STR0012,Pickup,1,4.0,1376.8600000000001,283.4000000000001
2026-05-22,STR0013,Pickup,1,4.0,1484.88,175.96000000000004
2026-05-22,STR0013,Ship To Home,3,19.0,7818.21,3447.44
2026-05-22,STR0014,Ship To Home,1,4.0,505.71999999999997,224.76
2026-05-22,STR0015,Delivery,2,8.0,2108.11,1106.98
2026-05-22,STR0015,Pickup,1,2.0,174.68,101.46000000000001
2026-05-22,STR0015,Ship To Home,1,4.0,2072.6800000000003,785.3300000000002
2026-05-22,STR0016,Delivery,1,7.0,3108.94,1522.76
2026-05-22,STR0018,Ship To Home,2,5.0,1136.3000000000002,609.8500000000001
2026-05-22,STR0019,Delivery,1,9.0,2965.44,1521.69
2026-05-22,STR0019,Pickup,1,5.0,940.14,472.95
2026-05-22,STR0020,Ship To Home,1,14.0,4926.4,1167.62
2026-05-22,STR0023,Pickup,1,4.0,1313.36,1313.36
2026-05-22,STR0025,Delivery,1,10.0,2775.48,1543.8500000000001
2026-05-22,STR0025,Pickup,1,1.0,377.16,71.37
2026-05-22,STR0025,Ship To Home,2,4.0,855.45,298.31
2026-05-23,STR0001,Pickup,1,6.0,3435.84,1978.9499999999998
2026-05-23,STR0003,Pickup,1,3.0,1405.09,162.90999999999985
2026-05-23,STR0004,Pickup,1,7.0,686.4200000000001,215.49000000000007
2026-05-23,STR0004,Ship To Home,1,7.0,2106.15,1215.22
2026-05-23,STR0005,Delivery,1,1.0,64.86,28.549999999999997
2026-05-23,STR0005,Pickup,1,8.0,3937.56,1763.58
2026-05-23,STR0006,Delivery,1,4.0,3392.68,2099.6299999999997
2026-05-23,STR0007,Delivery,2,5.0,3628.3900000000003,1954.0900000000001
2026-05-23,STR0007,Pickup,1,4.0,2453.44,874.8400000000001
2026-05-23,STR0007,Ship To Home,1,3.0,1357.1899999999998,505.5799999999999
2026-05-23,STR0009,Delivery,1,1.0,206.81,82.93
2026-05-23,STR0010,Pickup,1,10.0,2520.58,962.72
2026-05-23,STR0010,Ship To Home,1,9.0,3825.33,1678.4399999999996
2026-05-23,STR0012,Pickup,1,2.0,728.02,396.37
2026-05-23,STR0012,Ship To Home,1,3.0,2240.98,1196.1000000000001
2026-05-23,STR0013,Delivery,1,9.0,3721.44,1730.94
2026-05-23,STR0014,Delivery,1,7.0,675.16,350.71000000000004
2026-05-23,STR0015,Ship To Home,1,1.0,638.94,401.0200000000001
2026-05-23,STR0017,Delivery,1,1.0,112.86,112.86
2026-05-23,STR0017,Ship To Home,1,2.0,509.45,92.23
2026-05-23,STR0018,Delivery,1,2.0,972.26,149.96000000000004
2026-05-23,STR0019,Pickup,1,1.0,38.81,-97.35999999999999
2026-05-23,STR0020,Pickup,1,4.0,3589.68,2012.7999999999997
2026-05-23,STR0021,Delivery,1,2.0,1055.9099999999999,590.19
2026-05-23,STR0022,Delivery,1,5.0,1216.3400000000001,578.3900000000001
2026-05-23,STR0022,Ship To Home,1,4.0,1506.68,315.48
2026-05-23,STR0023,Pickup,1,4.0,239.61,111.57000000000001
2026-05-23,STR0023,Ship To Home,1,5.0,2836.2599999999998,1179.92
2026-05-23,STR0025,Ship To Home,1,10.0,3075.85,1857.2499999999998
2026-05-24,STR0001,Pickup,1,3.0,1562.3200000000002,948.0400000000002
2026-05-24,STR0002,Delivery,1,3.0,1183.07,626.51
2026-05-24,STR0002,Ship To Home,1,10.0,4434.35,2126.4800000000005
2026-05-24,STR0003,Delivery,1,3.0,473.28,135.43
2026-05-24,STR0004,Delivery,1,4.0,1232.12,462.43999999999994
2026-05-24,STR0004,Ship To Home,1,10.0,4012.48,2097.58
2026-05-24,STR0005,Pickup,1,7.0,897.8900000000001,41.540000000000134
2026-05-24,STR0006,Ship To Home,1,8.0,1915.06,721.49
2026-05-24,STR0007,Ship To Home,1,8.0,3678.2,1899.3999999999999
2026-05-24,STR0008,Pickup,2,11.0,4798.3,1824.4999999999998
2026-05-24,STR0010,Pickup,1,5.0,1560.56,690.91
2026-05-24,STR0010,Ship To Home,1,2.0,707.71,140.20999999999998
2026-05-24,STR0011,Pickup,2,11.0,3106.54,1238.8899999999999
2026-05-24,STR0012,Pickup,1,3.0,655.87,322.52
2026-05-24,STR0013,Delivery,1,4.0,2016.08,622.4800000000001
2026-05-24,STR0013,Ship To Home,1,2.0,1100.64,310.10000000000014
2026-05-24,STR0014,Ship To Home,1,7.0,2866.99,1236.1100000000001
2026-05-24,STR0015,Pickup,1,2.0,980.37,367.18
2026-05-24,STR0016,Delivery,1,2.0,270.9,156.91999999999996
2026-05-24,STR0016,Pickup,1,1.0,113.02,36.099999999999994
2026-05-24,STR0018,Delivery,1,3.0,1011.71,566.6600000000001
2026-05-24,STR0019,Pickup,1,5.0,305.54,138.88
2026-05-24,STR0021,Delivery,1,7.0,2864.3899999999994,1412.0099999999995
2026-05-24,STR0021,Pickup,1,5.0,2277.97,810.74
2026-05-24,STR0022,Delivery,3,16.0,7073.17,3374.93
2026-05-24,STR0022,Pickup,1,12.0,6661.6,3545.62
2026-05-24,STR0022,Ship To Home,1,1.0,461.54,222.44000000000003
2026-05-24,STR0023,Delivery,1,1.0,269.12,101.57
2026-05-24,STR0024,Ship To Home,3,10.0,4080.5800000000004,1929.0500000000004
2026-05-25,STR0001,Delivery,1,2.0,263.58,29.019999999999982
2026-05-25,STR0001,Ship To Home,1,5.0,2606.08,799.2399999999998
2026-05-25,STR0003,Ship To Home,1,1.0,357.47,216.92000000000002
2026-05-25,STR0009,Pickup,1,4.0,3251.55,1795.31
2026-05-25,STR0009,Ship To Home,1,14.0,1926.7900000000002,652.5500000000002
2026-05-25,STR0010,Delivery,1,15.0,4488.12,1678.5900000000001
2026-05-25,STR0011,Pickup,1,3.0,994.83,525.5600000000001
2026-05-25,STR0013,Ship To Home,1,1.0,496.88,257.63
2026-05-25,STR0014,Pickup,1,3.0,1482.3600000000001,874.8900000000001
2026-05-25,STR0015,Delivery,1,10.0,6864.85,3255.0000000000005
2026-05-25,STR0016,Delivery,1,4.0,2586.84,1480.48
2026-05-25,STR0018,Delivery,1,4.0,2051.84,1025.8000000000002
2026-05-25,STR0019,Delivery,1,8.0,1308.6,653.3199999999999
2026-05-25,STR0024,Delivery,2,16.0,3179.36,1615.72
2026-05-26,STR0001,Delivery,1,12.0,6339.42,3524.04
2026-05-26,STR0001,Ship To Home,1,7.0,3360.75,1792.4599999999998
2026-05-26,STR0003,Delivery,1,2.0,618.42,223.44999999999996
2026-05-26,STR0003,Ship To Home,1,10.0,1267.3899999999999,255.18999999999994
2026-05-26,STR0004,Ship To Home,1,3.0,250.66,85.57000000000002
2026-05-26,STR0006,Ship To Home,1,8.0,2835.04,1569.6000000000001
2026-05-26,STR0007,Delivery,1,1.0,41.63,13.800000000000004
2026-05-26,STR0008,Pickup,1,2.0,479.49,-40.26999999999997
2026-05-26,STR0009,Delivery,1,1.0,886.44,507.74000000000007
2026-05-26,STR0009,Pickup,1,11.0,2835.06,1433.6499999999996
2026-05-26,STR0012,Pickup,1,6.0,2045.54,507.76
2026-05-26,STR0013,Pickup,1,5.0,1281.1399999999999,683.9999999999999
2026-05-26,STR0014,Delivery,1,8.0,3978.76,1791.6800000000003
2026-05-26,STR0014,Ship To Home,1,3.0,1136.22,214.93
2026-05-26,STR0015,Ship To Home,1,11.0,4047.4900000000002,1820.99
2026-05-26,STR0016,Pickup,1,1.0,22.25,-105.17
2026-05-26,STR0017,Delivery,1,3.0,2434.38,1214.58
2026-05-26,STR0018,Pickup,1,4.0,1024.16,579.1600000000001
2026-05-26,STR0019,Delivery,1,3.0,1426.1399999999999,718.02
2026-05-26,STR0019,Ship To Home,1,7.0,2171.77,1196.84
2026-05-26,STR0020,Delivery,1,6.0,1778.02,527.8800000000001
2026-05-26,STR0020,Ship To Home,1,4.0,990.52,408.36
2026-05-26,STR0021,Ship To Home,2,14.0,3585.64,1545.24
2026-05-26,STR0022,Delivery,1,4.0,3371.16,2051.5199999999995
2026-05-26,STR0022,Ship To Home,1,10.0,3940.7599999999998,1796.1
2026-05-26,STR0023,Delivery,2,13.0,7381.110000000001,3754.07
2026-05-26,STR0024,Delivery,1,2.0,1444.66,743.2600000000001
2026-05-26,STR0025,Delivery,1,2.0,1669.7,1046.74
2026-05-27,STR0002,Pickup,1,4.0,1253.98,547.03
2026-05-27,STR0005,Pickup,1,3.0,1834.8600000000001,1124.8500000000001
2026-05-27,STR0005,Ship To Home,1,3.0,126.42,26.13000000000001
2026-05-27,STR0008,Delivery,1,4.0,2160.78,1462.72
2026-05-27,STR0010,Ship To Home,1,5.0,4089.4599999999996,2486.9199999999996
2026-05-27,STR0015,Ship To Home,1,1.0,786.6,409.78000000000003
2026-05-27,STR0016,Ship To Home,1,4.0,220.27,106.46000000000001
2026-05-27,STR0017,Pickup,1,2.0,742.44,87.98000000000002
2026-05-27,STR0018,Pickup,2,9.0,6026.88,2441.5499999999997
2026-05-27,STR0019,Delivery,1,5.0,949.7900000000001,334.70000000000005
2026-05-27,STR0020,Pickup,2,11.0,2957.87,1450.31
2026-05-27,STR0020,Ship To Home,1,1.0,129.15,63.5
2026-05-27,STR0021,Pickup,1,8.0,3122.04,1505.6299999999999
2026-05-27,STR0022,Delivery,1,5.0,2271.62,777.3999999999999
2026-05-27,STR0022,Pickup,1,7.0,1283.5800000000002,765.34
2026-05-27,STR0025,Ship To Home,1,11.0,731.05,374.04999999999995
2026-05-28,STR0002,Pickup,2,18.0,3832.3,1581.5700000000002
2026-05-28,STR0005,Pickup,1,2.0,739.84,176.8
2026-05-28,STR0006,Ship To Home,1,6.0,3558.9,2063.1800000000003
2026-05-28,STR0007,Delivery,1,9.0,1720.69,934.9
2026-05-28,STR0007,Ship To Home,1,1.0,125.8,23.33
2026-05-28,STR0008,Ship To Home,2,5.0,2708.92,1185.5099999999998
2026-05-28,STR0010,Pickup,2,15.0,1680.8400000000001,632.8700000000001
2026-05-28,STR0010,Ship To Home,2,7.0,2825.5,1320.1999999999998
2026-05-28,STR0013,Pickup,2,13.0,4841.2699999999995,2303.6099999999997
2026-05-28,STR0014,Pickup,1,5.0,1633.88,872.75
2026-05-28,STR0015,Delivery,2,10.0,1514.5900000000001,844.13
2026-05-28,STR0015,Ship To Home,1,4.0,1686.28,903.1999999999999
2026-05-28,STR0017,Ship To Home,1,13.0,4651.139999999999,2040.4599999999998
2026-05-28,STR0021,Delivery,2,8.0,2038.12,1151.41
2026-05-28,STR0021,Pickup,1,8.0,2382.92,1110.49
2026-05-28,STR0022,Pickup,2,14.0,4444.28,1826.7900000000002
2026-05-28,STR0024,Pickup,1,11.0,5657.69,2907.49
2026-05-28,STR0025,Ship To Home,1,9.0,3571.23,1589.4699999999998
2026-05-29,STR0001,Pickup,1,3.0,939.03,278.66999999999996
2026-05-29,STR0003,Delivery,2,9.0,2983.59,1306.54
2026-05-29,STR0003,Pickup,1,6.0,1236.31,719.53
2026-05-29,STR0004,Delivery,1,3.0,978.36,413.78
2026-05-29,STR0004,Ship To Home,1,8.0,1701.78,794.9899999999999
2026-05-29,STR0006,Delivery,1,2.0,231.31,107.74999999999999
2026-05-29,STR0007,Ship To Home,1,5.0,2997.24,1710.4699999999998
2026-05-29,STR0008,Ship To Home,1,4.0,2706.83,1376.23
2026-05-29,STR0010,Delivery,1,2.0,680.54,281.7
2026-05-29,STR0012,Ship To Home,1,4.0,2029.6200000000001,1016.4500000000002
2026-05-29,STR0013,Pickup,1,1.0,283.81,95.05000000000001
2026-05-29,STR0014,Delivery,1,1.0,439.36,157.31
2026-05-29,STR0014,Pickup,1,7.0,2605.25,1213.09
2026-05-29,STR0015,Delivery,2,6.0,2575.64,1258.1199999999997
2026-05-29,STR0016,Pickup,1,1.0,836.44,516.71
2026-05-29,STR0017,Delivery,1,3.0,1710.7599999999998,552.1599999999999
2026-05-29,STR0018,Delivery,3,22.0,4664.17,2500.65
2026-05-29,STR0019,Pickup,1,6.0,3588.8599999999997,1734.84
2026-05-29,STR0020,Delivery,1,7.0,3288.91,1703.1
2026-05-29,STR0022,Delivery,1,6.0,3146.1800000000003,1122.06
2026-05-29,STR0022,Ship To Home,1,5.0,1361.6599999999999,715.1799999999998
2026-05-29,STR0023,Ship To Home,1,5.0,2976.84,1328.55
2026-05-29,STR0025,Ship To Home,1,1.0,867.8,481.0799999999999
2026-05-30,STR0001,Delivery,1,3.0,1613.69,834.21
2026-05-30,STR0001,Pickup,1,1.0,906.65,458.29999999999995
2026-05-30,STR0001,Ship To Home,1,10.0,3635.89,1650.71
2026-05-30,STR0002,Ship To Home,1,1.0,266.9,83.39999999999998
2026-05-30,STR0003,Delivery,2,8.0,5418.56,2953.19
2026-05-30,STR0003,Ship To Home,1,10.0,3235.0699999999997,1622.88
2026-05-30,STR0005,Delivery,1,1.0,420.75,217.2
2026-05-30,STR0009,Ship To Home,1,11.0,3703.04,1856.02
2026-05-30,STR0010,Delivery,1,7.0,4220.62,2455.34
2026-05-30,STR0012,Delivery,3,17.0,9055.51,4539.8
2026-05-30,STR0012,Pickup,1,6.0,1626.5,603.1700000000001
2026-05-30,STR0012,Ship To Home,1,7.0,4741.81,2787.13
2026-05-30,STR0013,Delivery,2,10.0,3612.89,1729.86
2026-05-30,STR0014,Delivery,2,9.0,2603.1800000000003,1469.83
2026-05-30,STR0015,Pickup,1,1.0,486.66,161.71000000000004
2026-05-30,STR0015,Ship To Home,1,4.0,1387.78,747.66
2026-05-30,STR0016,Delivery,1,2.0,1495.42,849.1099999999999
2026-05-30,STR0016,Pickup,1,5.0,996.27,558.2199999999999
2026-05-30,STR0016,Ship To Home,1,11.0,2727.11,1184.15
2026-05-30,STR0018,Delivery,1,1.0,510.18,273.84000000000003
2026-05-30,STR0018,Pickup,1,8.0,2168.2400000000002,1207.64
2026-05-30,STR0019,Delivery,2,23.0,11361.05,3898.76
2026-05-30,STR0019,Ship To Home,3,14.0,6559.8099999999995,3406.4100000000003
2026-05-30,STR0021,Ship To Home,2,4.0,1048.0,505.23
2026-05-30,STR0022,Pickup,1,4.0,1390.44,575.7299999999999
2026-05-30,STR0023,Delivery,1,8.0,6761.080000000001,4004.7999999999997
2026-05-30,STR0023,Pickup,1,9.0,3567.38,887.2299999999998
2026-05-30,STR0023,Ship To Home,1,7.0,2913.9,1587.96
2026-05-30,STR0024,Delivery,1,7.0,5789.29,3637.46
2026-05-30,STR0024,Ship To Home,1,13.0,1450.15,668.08
2026-05-30,STR0025,Delivery,1,4.0,617.56,190.49999999999997
2026-05-31,STR0001,Delivery,1,3.0,1373.44,532.6199999999999
2026-05-31,STR0001,Pickup,1,4.0,2155.09,1064.72
2026-05-31,STR0001,Ship To Home,1,9.0,5059.8,2650.8599999999997
2026-05-31,STR0002,Delivery,1,4.0,1991.98,965.48
2026-05-31,STR0003,Pickup,2,15.0,6217.57,3025.66
2026-05-31,STR0003,Ship To Home,2,4.0,1628.6599999999999,693.7399999999999
2026-05-31,STR0006,Delivery,1,3.0,1269.56,313.73999999999995
2026-05-31,STR0009,Pickup,1,9.0,4011.62,2224.74
2026-05-31,STR0010,Delivery,1,1.0,549.69,187.69000000000005
2026-05-31,STR0011,Delivery,1,15.0,6785.2,3008.69
2026-05-31,STR0012,Pickup,2,18.0,6517.299999999999,2937.76
2026-05-31,STR0013,Delivery,1,12.0,5046.709999999999,2105.6899999999996
2026-05-31,STR0013,Ship To Home,1,11.0,7132.66,4115.5
2026-05-31,STR0014,Pickup,2,15.0,6458.47,2968.13
2026-05-31,STR0016,Delivery,1,9.0,3356.7200000000003,924.9999999999998
2026-05-31,STR0016,Ship To Home,1,6.0,2701.92,1669.66
2026-05-31,STR0018,Pickup,1,8.0,2902.16,791.46
2026-05-31,STR0019,Delivery,1,5.0,2484.34,440.6900000000001
2026-05-31,STR0019,Pickup,2,2.0,1221.25,573.4300000000001
2026-05-31,STR0020,Delivery,1,2.0,1256.8899999999999,635.1800000000001
2026-05-31,STR0021,Pickup,1,6.0,1763.5099999999998,965.3599999999999
2026-05-31,STR0022,Pickup,1,4.0,123.0,31.840000000000003
2026-05-31,STR0022,Ship To Home,1,1.0,26.91,16.130000000000003
2026-05-31,STR0023,Ship To Home,1,3.0,662.67,179.30999999999995
2026-05-31,STR0024,Ship To Home,1,2.0,520.2,267.59000000000003
