online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,valid_values,customer_id,order_ts,fulfillment_type,fulfillment_store_id,order_status,device_type,order_date,department,subcategory,brand,standard_cost,gross_sales,net_sales,estimated_cogs,gross_margin
OL0000004781,WEB00001585,1,SKU0000453,1.0,401.71,5.0,Allocated,True,CUST00000800,2026-05-08 06:27:21,Ship To Home,STR0022,Placed,Ios,2026-05-08,Electronics,Accessories,Techline,315.35,401.71,396.71,315.35,81.35999999999996
OL0000004783,WEB00001585,3,SKU0000052,4.0,342.09,1.0,Allocated,True,CUST00000800,2026-05-08 06:27:21,Ship To Home,STR0022,Placed,Ios,2026-05-08,Health & Beauty,Pharmacy,Freshway,196.43,1368.36,1367.36,785.72,581.6399999999999
OL0000004784,WEB00001585,4,SKU0000539,3.0,415.73,2.0,Allocated,True,CUST00000800,2026-05-08 06:27:21,Ship To Home,STR0022,Placed,Ios,2026-05-08,Home,Decor,Healthyyou,312.86,1247.19,1245.19,938.58,306.61
OL0000004785,WEB00001586,1,SKU0000247,2.0,423.85,0.0,Picked,True,CUST00000241,2026-04-10 16:07:39,Pickup,STR0012,Placed,Web,2026-04-10,Electronics,Accessories,Valueplus,314.81,847.7,847.7,629.62,218.08000000000004
OL0000004789,WEB00001587,4,SKU0000361,3.0,227.24,5.0,Open,True,CUST00001626,2026-05-08 20:43:53,Ship To Home,STR0005,Processing,Android,2026-05-08,Apparel,Shoes,Techline,126.26,681.72,676.72,378.78000000000003,297.94
OL0000004790,WEB00001587,5,SKU0000009,1.0,41.87,2.0,Picked,True,CUST00001626,2026-05-08 20:43:53,Ship To Home,STR0005,Processing,Android,2026-05-08,Grocery,Produce,Healthyyou,19.64,41.87,39.87,19.64,20.229999999999997
OL0000004791,WEB00001588,1,SKU0000236,4.0,70.14,0.0,Open,True,CUST00000381,2026-04-01 13:02:22,Delivery,STR0004,Processing,Web,2026-04-01,Home,Storage,Freshway,64.05,280.56,280.56,256.2,24.360000000000014
OL0000004793,WEB00001588,3,SKU0000051,1.0,49.06,2.0,Shipped,True,CUST00000381,2026-04-01 13:02:22,Delivery,STR0004,Processing,Web,2026-04-01,Home,Kitchen,Techline,36.76,49.06,47.06,36.76,10.300000000000004
OL0000004794,WEB00001588,4,SKU0000050,4.0,565.87,0.0,Picked,True,CUST00000381,2026-04-01 13:02:22,Delivery,STR0004,Processing,Web,2026-04-01,Sports,Outdoor,Healthyyou,427.63,2263.48,2263.48,1710.52,552.96
OL0000004795,WEB00001588,5,SKU0000109,3.0,874.15,0.0,Cancelled,True,CUST00000381,2026-04-01 13:02:22,Delivery,STR0004,Processing,Web,2026-04-01,Apparel,Men,Freshway,382.09,2622.45,2622.45,1146.27,1476.1799999999998
OL0000004796,WEB00001589,1,SKU0000537,1.0,7.21,5.0,Shipped,True,CUST00001730,2026-04-07 13:35:30,Delivery,STR0009,Placed,Ios,2026-04-07,Health & Beauty,Personal Care,Urbanbasics,3.67,7.21,2.21,3.67,-1.46
OL0000004797,WEB00001589,2,SKU0000514,2.0,325.92,0.0,Allocated,True,CUST00001730,2026-04-07 13:35:30,Delivery,STR0009,Placed,Ios,2026-04-07,Apparel,Kids,Techline,185.32,651.84,651.84,370.64,281.20000000000005
OL0000004803,WEB00001592,1,SKU0000463,4.0,66.59,1.0,Cancelled,True,CUST00001244,2026-05-14 16:41:36,Delivery,STR0017,Processing,Ios,2026-05-14,Automotive,Car Care,Techline,49.23,266.36,265.36,196.92,68.44000000000003
OL0000004804,WEB00001592,2,SKU0000293,4.0,786.6,5.0,Cancelled,True,CUST00001244,2026-05-14 16:41:36,Delivery,STR0017,Processing,Ios,2026-05-14,Home,Kitchen,Greathome,376.82,3146.4,3141.4,1507.28,1634.1200000000001
OL0000004806,WEB00001593,1,SKU0000483,2.0,117.0,1.0,Allocated,True,CUST00000006,2026-04-07 14:29:25,Ship To Home,STR0020,Ready,Android,2026-04-07,Apparel,Shoes,Northpeak,89.94,234.0,233.0,179.88,53.120000000000005
OL0000004807,WEB00001593,2,SKU0000559,2.0,492.88,5.0,Open,True,CUST00000006,2026-04-07 14:29:25,Ship To Home,STR0020,Ready,Android,2026-04-07,Grocery,Dairy,Healthyyou,409.77,985.76,980.76,819.54,161.22000000000003
OL0000004809,WEB00001595,1,SKU0000226,1.0,212.68,5.0,Open,True,CUST00000586,2026-04-13 04:14:26,Delivery,STR0018,Processing,Android,2026-04-13,Health & Beauty,Pharmacy,Freshway,101.49,212.68,207.68,101.49,106.19000000000001
OL0000004810,WEB00001595,2,SKU0000102,4.0,418.37,2.0,Allocated,True,CUST00000586,2026-04-13 04:14:26,Delivery,STR0018,Processing,Android,2026-04-13,Office,Stationery,Northpeak,209.18,1673.48,1671.48,836.72,834.76
OL0000004811,WEB00001595,3,SKU0000211,3.0,512.1,0.0,Open,True,CUST00000586,2026-04-13 04:14:26,Delivery,STR0018,Processing,Android,2026-04-13,Office,Stationery,Greathome,244.77,1536.3000000000002,1536.3000000000002,734.3100000000001,801.9900000000001
OL0000004812,WEB00001596,1,SKU0000257,3.0,789.3,0.0,Open,True,CUST00001279,2026-04-08 05:53:31,Delivery,STR0002,Ready,Web,2026-04-08,Office,Printing,Techline,348.92,2367.8999999999996,2367.8999999999996,1046.76,1321.1399999999996
OL0000004814,WEB00001596,3,SKU0000182,2.0,708.99,5.0,Open,True,CUST00001279,2026-04-08 05:53:31,Delivery,STR0002,Ready,Web,2026-04-08,Office,School Supplies,Healthyyou,338.91,1417.98,1412.98,677.82,735.16
OL0000004815,WEB00001596,4,SKU0000115,1.0,14.48,0.0,Open,True,CUST00001279,2026-04-08 05:53:31,Delivery,STR0002,Ready,Web,2026-04-08,Office,Printing,Urbanbasics,10.18,14.48,14.48,10.18,4.300000000000001
OL0000004820,WEB00001599,1,SKU0000472,1.0,521.44,2.0,Shipped,True,CUST00001424,2026-04-08 06:51:52,Ship To Home,STR0021,Delivered,Ios,2026-04-08,Apparel,Men,Urbanbasics,204.76,521.44,519.44,204.76,314.68000000000006
OL0000004822,WEB00001599,3,SKU0000102,3.0,418.37,0.0,Open,True,CUST00001424,2026-04-08 06:51:52,Ship To Home,STR0021,Delivered,Ios,2026-04-08,Office,Stationery,Northpeak,209.18,1255.1100000000001,1255.1100000000001,627.54,627.5700000000002
OL0000004828,WEB00001602,2,SKU0000165,4.0,577.01,0.0,Allocated,True,CUST00001641,2026-04-30 02:44:05,Ship To Home,STR0022,Shipped,Web,2026-04-30,Grocery,Frozen,Valueplus,328.59,2308.04,2308.04,1314.36,993.6800000000001
OL0000004832,WEB00001604,1,SKU0000273,4.0,326.38,0.0,Open,True,CUST00001310,2026-04-14 02:08:49,Delivery,STR0017,Placed,Android,2026-04-14,Home,Storage,Valueplus,177.5,1305.52,1305.52,710.0,595.52
OL0000004839,WEB00001606,1,SKU0000543,3.0,183.59,2.0,Open,True,CUST00000172,2026-04-07 08:14:30,Pickup,STR0009,Placed,Android,2026-04-07,Office,Printing,Urbanbasics,87.33,550.77,548.77,261.99,286.78
OL0000004840,WEB00001606,2,SKU0000467,3.0,667.04,2.0,Shipped,True,CUST00000172,2026-04-07 08:14:30,Pickup,STR0009,Placed,Android,2026-04-07,Health & Beauty,Cosmetics,Techline,349.18,2001.12,1999.12,1047.54,951.5799999999999
OL0000004841,WEB00001606,3,SKU0000012,2.0,895.36,2.0,Picked,True,CUST00000172,2026-04-07 08:14:30,Pickup,STR0009,Placed,Android,2026-04-07,Health & Beauty,Pharmacy,Urbanbasics,393.69,1790.72,1788.72,787.38,1001.34
OL0000004846,WEB00001608,1,SKU0000374,2.0,798.12,0.0,Allocated,True,CUST00000646,2026-05-05 14:33:11,Pickup,STR0017,Shipped,Android,2026-05-05,Home,Decor,Healthyyou,347.6,1596.24,1596.24,695.2,901.04
OL0000004847,WEB00001608,2,SKU0000370,3.0,47.03,1.0,Picked,True,CUST00000646,2026-05-05 14:33:11,Pickup,STR0017,Shipped,Android,2026-05-05,Health & Beauty,Personal Care,Techline,19.48,141.09,140.09,58.44,81.65
OL0000004848,WEB00001608,3,SKU0000024,2.0,349.75,0.0,Open,True,CUST00000646,2026-05-05 14:33:11,Pickup,STR0017,Shipped,Android,2026-05-05,Sports,Fitness,Northpeak,223.46,699.5,699.5,446.92,252.57999999999998
OL0000004849,WEB00001608,4,SKU0000569,4.0,496.82,1.0,Open,True,CUST00000646,2026-05-05 14:33:11,Pickup,STR0017,Shipped,Android,2026-05-05,Health & Beauty,Personal Care,Healthyyou,406.38,1987.28,1986.28,1625.52,360.76
OL0000004850,WEB00001609,1,SKU0000088,4.0,475.62,1.0,Cancelled,True,CUST00000906,2026-05-27 04:01:06,Pickup,STR0018,Ready,Android,2026-05-27,Electronics,Audio,Healthyyou,389.68,1902.48,1901.48,1558.72,342.76
OL0000004851,WEB00001609,2,SKU0000223,4.0,908.65,0.0,Open,True,CUST00000906,2026-05-27 04:01:06,Pickup,STR0018,Ready,Android,2026-05-27,Office,Printing,Freshway,448.35,3634.6,3634.6,1793.4,1841.1999999999998
OL0000004855,WEB00001611,1,SKU0000489,1.0,25.87,0.0,Cancelled,True,CUST00001353,2026-04-03 10:34:54,Pickup,STR0003,Delivered,Ios,2026-04-03,Grocery,Frozen,Healthyyou,23.27,25.87,25.87,23.27,2.6000000000000014
OL0000004857,WEB00001612,1,SKU0000226,4.0,212.68,0.0,Allocated,True,CUST00000399,2026-04-12 17:15:23,Pickup,STR0022,Shipped,Ios,2026-04-12,Health & Beauty,Pharmacy,Freshway,101.49,850.72,850.72,405.96,444.76000000000005
OL0000004858,WEB00001612,2,SKU0000480,4.0,83.99,0.0,Allocated,True,CUST00000399,2026-04-12 17:15:23,Pickup,STR0022,Shipped,Ios,2026-04-12,Health & Beauty,Personal Care,Valueplus,47.8,335.96,335.96,191.2,144.76
OL0000004859,WEB00001613,1,SKU0000280,4.0,59.18,1.0,Cancelled,True,CUST00000994,2026-04-24 20:30:34,Ship To Home,STR0003,Ready,Ios,2026-04-24,Office,Printing,Techline,53.06,236.72,235.72,212.24,23.47999999999999
OL0000004861,WEB00001614,2,SKU0000295,2.0,326.51,0.0,Open,True,CUST00001780,2026-04-29 17:33:56,Ship To Home,STR0022,Processing,Web,2026-04-29,Automotive,Tires,Techline,146.27,653.02,653.02,292.54,360.47999999999996
OL0000004862,WEB00001614,3,SKU0000497,1.0,88.01,0.0,Cancelled,True,CUST00001780,2026-04-29 17:33:56,Ship To Home,STR0022,Processing,Web,2026-04-29,Grocery,Pantry,Urbanbasics,69.82,88.01,88.01,69.82,18.190000000000012
OL0000004863,WEB00001615,1,SKU0000538,1.0,1009.74,2.0,Picked,True,CUST00001367,2026-04-08 17:39:02,Ship To Home,STR0020,Ready,Android,2026-04-08,Automotive,Accessories,Northpeak,385.51,1009.74,1007.74,385.51,622.23
OL0000004864,WEB00001615,2,SKU0000459,1.0,404.06,0.0,Shipped,True,CUST00001367,2026-04-08 17:39:02,Ship To Home,STR0020,Ready,Android,2026-04-08,Apparel,Kids,Northpeak,240.9,404.06,404.06,240.9,163.16
OL0000004865,WEB00001615,3,SKU0000420,1.0,678.55,0.0,Picked,True,CUST00001367,2026-04-08 17:39:02,Ship To Home,STR0020,Ready,Android,2026-04-08,Sports,Cycling,Greathome,389.95,678.55,678.55,389.95,288.59999999999997
OL0000004866,WEB00001616,1,SKU0000503,1.0,569.02,2.0,Open,True,CUST00000215,2026-05-20 00:17:22,Pickup,STR0011,Delivered,Ios,2026-05-20,Sports,Fitness,Urbanbasics,355.97,569.02,567.02,355.97,211.04999999999995
OL0000004867,WEB00001616,2,SKU0000067,1.0,774.41,0.0,Shipped,True,CUST00000215,2026-05-20 00:17:22,Pickup,STR0011,Delivered,Ios,2026-05-20,Apparel,Shoes,Freshway,303.81,774.41,774.41,303.81,470.59999999999997
OL0000004868,WEB00001616,3,SKU0000389,1.0,811.46,0.0,Open,True,CUST00000215,2026-05-20 00:17:22,Pickup,STR0011,Delivered,Ios,2026-05-20,Apparel,Men,Freshway,406.6,811.46,811.46,406.6,404.86
OL0000004870,WEB00001616,5,SKU0000404,1.0,78.05,0.0,Shipped,True,CUST00000215,2026-05-20 00:17:22,Pickup,STR0011,Delivered,Ios,2026-05-20,Apparel,Shoes,Northpeak,32.35,78.05,78.05,32.35,45.699999999999996
OL0000004873,WEB00001617,3,SKU0000351,1.0,11.23,0.0,Open,True,CUST00000288,2026-05-14 21:05:15,Pickup,STR0020,Delivered,Web,2026-05-14,Sports,Cycling,Techline,8.91,11.23,11.23,8.91,2.3200000000000003
OL0000004874,WEB00001618,1,SKU0000429,1.0,356.5,1.0,Picked,True,CUST00000789,2026-05-17 02:39:35,Pickup,STR0010,Shipped,Web,2026-05-17,Health & Beauty,Cosmetics,Techline,311.28,356.5,355.5,311.28,44.22000000000003
OL0000004875,WEB00001618,2,SKU0000075,4.0,215.49,0.0,Shipped,True,CUST00000789,2026-05-17 02:39:35,Pickup,STR0010,Shipped,Web,2026-05-17,Sports,Fitness,Northpeak,95.23,861.96,861.96,380.92,481.04
OL0000004876,WEB00001618,3,SKU0000421,1.0,311.41,0.0,Shipped,True,CUST00000789,2026-05-17 02:39:35,Pickup,STR0010,Shipped,Web,2026-05-17,Office,Stationery,Techline,274.16,311.41,311.41,274.16,37.25
OL0000004877,WEB00001618,4,SKU0000122,1.0,466.78,0.0,Cancelled,True,CUST00000789,2026-05-17 02:39:35,Pickup,STR0010,Shipped,Web,2026-05-17,Home,Kitchen,Techline,261.16,466.78,466.78,261.16,205.61999999999995
OL0000004878,WEB00001619,1,SKU0000464,3.0,553.99,0.0,Picked,True,CUST00001179,2026-04-15 10:03:05,Pickup,STR0006,Shipped,Web,2026-04-15,Office,School Supplies,Freshway,405.81,1661.97,1661.97,1217.43,444.53999999999996
OL0000004879,WEB00001619,2,SKU0000160,3.0,665.27,0.0,Cancelled,True,CUST00001179,2026-04-15 10:03:05,Pickup,STR0006,Shipped,Web,2026-04-15,Apparel,Women,Valueplus,439.98,1995.81,1995.81,1319.94,675.8699999999999
OL0000004880,WEB00001619,3,SKU0000468,2.0,372.36,0.0,Allocated,True,CUST00001179,2026-04-15 10:03:05,Pickup,STR0006,Shipped,Web,2026-04-15,Health & Beauty,Wellness,Greathome,150.1,744.72,744.72,300.2,444.52000000000004
OL0000004881,WEB00001620,1,SKU0000397,2.0,975.3,0.0,Shipped,True,CUST00001467,2026-05-20 03:48:06,Delivery,STR0017,Shipped,Android,2026-05-20,Office,Stationery,Urbanbasics,369.74,1950.6,1950.6,739.48,1211.12
OL0000004882,WEB00001620,2,SKU0000532,1.0,18.58,2.0,Allocated,True,CUST00001467,2026-05-20 03:48:06,Delivery,STR0017,Shipped,Android,2026-05-20,Sports,Cycling,Healthyyou,9.48,18.58,16.58,9.48,7.099999999999998
OL0000004883,WEB00001620,3,SKU0000019,2.0,115.04,0.0,Allocated,True,CUST00001467,2026-05-20 03:48:06,Delivery,STR0017,Shipped,Android,2026-05-20,Health & Beauty,Pharmacy,Greathome,61.04,230.08,230.08,122.08,108.00000000000001
OL0000004884,WEB00001621,1,SKU0000285,4.0,381.71,0.0,Picked,True,CUST00001799,2026-04-12 04:33:04,Pickup,STR0014,Processing,Ios,2026-04-12,Office,School Supplies,Healthyyou,147.22,1526.84,1526.84,588.88,937.9599999999999
OL0000004885,WEB00001621,2,SKU0000138,1.0,394.84,0.0,Allocated,True,CUST00001799,2026-04-12 04:33:04,Pickup,STR0014,Processing,Ios,2026-04-12,Electronics,Audio,Northpeak,159.41,394.84,394.84,159.41,235.42999999999998
OL0000004886,WEB00001621,3,SKU0000056,3.0,501.32,0.0,Allocated,True,CUST00001799,2026-04-12 04:33:04,Pickup,STR0014,Processing,Ios,2026-04-12,Health & Beauty,Personal Care,Greathome,252.23,1503.96,1503.96,756.6899999999999,747.2700000000001
OL0000004887,WEB00001621,4,SKU0000424,2.0,300.6,0.0,Allocated,True,CUST00001799,2026-04-12 04:33:04,Pickup,STR0014,Processing,Ios,2026-04-12,Automotive,Car Care,Techline,113.43,601.2,601.2,226.86,374.34000000000003
OL0000004888,WEB00001621,5,SKU0000041,1.0,177.6,2.0,Cancelled,True,CUST00001799,2026-04-12 04:33:04,Pickup,STR0014,Processing,Ios,2026-04-12,Grocery,Pantry,Greathome,152.46,177.6,175.6,152.46,23.139999999999986
OL0000004890,WEB00001622,2,SKU0000438,2.0,643.97,0.0,Allocated,True,CUST00000500,2026-04-17 10:24:14,Delivery,STR0002,Ready,Ios,2026-04-17,Health & Beauty,Pharmacy,Valueplus,309.74,1287.94,1287.94,619.48,668.46
OL0000004891,WEB00001622,3,SKU0000527,3.0,156.1,0.0,Open,True,CUST00000500,2026-04-17 10:24:14,Delivery,STR0002,Ready,Ios,2026-04-17,Sports,Fitness,Greathome,96.95,468.29999999999995,468.29999999999995,290.85,177.44999999999993
OL0000004892,WEB00001622,4,SKU0000383,1.0,502.89,0.0,Cancelled,True,CUST00000500,2026-04-17 10:24:14,Delivery,STR0002,Ready,Ios,2026-04-17,Sports,Cycling,Freshway,266.15,502.89,502.89,266.15,236.74
OL0000004893,WEB00001622,5,SKU0000323,2.0,325.52,1.0,Shipped,True,CUST00000500,2026-04-17 10:24:14,Delivery,STR0002,Ready,Ios,2026-04-17,Electronics,Accessories,Valueplus,295.42,651.04,650.04,590.84,59.19999999999993
OL0000004894,WEB00001623,1,SKU0000096,2.0,83.21,0.0,Picked,True,CUST00000577,2026-05-17 04:59:10,Pickup,STR0014,Shipped,Android,2026-05-17,Home,Storage,Northpeak,38.83,166.42,166.42,77.66,88.75999999999999
OL0000004896,WEB00001623,3,SKU0000496,3.0,487.25,0.0,Shipped,True,CUST00000577,2026-05-17 04:59:10,Pickup,STR0014,Shipped,Android,2026-05-17,Health & Beauty,Cosmetics,Healthyyou,248.42,1461.75,1461.75,745.26,716.49
OL0000004897,WEB00001623,4,SKU0000436,1.0,115.02,0.0,Open,True,CUST00000577,2026-05-17 04:59:10,Pickup,STR0014,Shipped,Android,2026-05-17,Automotive,Car Care,Urbanbasics,76.92,115.02,115.02,76.92,38.099999999999994
OL0000004898,WEB00001623,5,SKU0000217,3.0,513.46,0.0,Cancelled,True,CUST00000577,2026-05-17 04:59:10,Pickup,STR0014,Shipped,Android,2026-05-17,Automotive,Tires,Greathome,256.51,1540.38,1540.38,769.53,770.8500000000001
OL0000004902,WEB00001624,4,SKU0000458,1.0,218.82,1.0,Picked,True,CUST00000930,2026-05-08 02:11:35,Pickup,STR0024,Ready,Web,2026-05-08,Grocery,Beverages,Valueplus,107.72,218.82,217.82,107.72,110.1
OL0000004904,WEB00001625,2,SKU0000015,1.0,12.63,0.0,Open,True,CUST00000254,2026-05-23 08:33:40,Ship To Home,STR0017,Shipped,Ios,2026-05-23,Electronics,Gaming,Techline,10.84,12.63,12.63,10.84,1.790000000000001
OL0000004905,WEB00001625,3,SKU0000569,1.0,496.82,0.0,Cancelled,True,CUST00000254,2026-05-23 08:33:40,Ship To Home,STR0017,Shipped,Ios,2026-05-23,Health & Beauty,Personal Care,Healthyyou,406.38,496.82,496.82,406.38,90.44
OL0000004906,WEB00001626,1,SKU0000163,2.0,462.78,0.0,Picked,True,CUST00001014,2026-04-12 11:49:46,Ship To Home,STR0005,Shipped,Android,2026-04-12,Electronics,Audio,Northpeak,202.72,925.56,925.56,405.44,520.1199999999999
OL0000004908,WEB00001626,3,SKU0000321,3.0,309.9,0.0,Open,True,CUST00001014,2026-04-12 11:49:46,Ship To Home,STR0005,Shipped,Android,2026-04-12,Health & Beauty,Cosmetics,Valueplus,138.64,929.6999999999999,929.6999999999999,415.91999999999996,513.78
OL0000004909,WEB00001627,1,SKU0000060,1.0,897.42,0.0,Shipped,True,CUST00000542,2026-04-23 00:09:55,Pickup,STR0020,Processing,Web,2026-04-23,Sports,Cycling,Healthyyou,394.22,897.42,897.42,394.22,503.19999999999993
OL0000004910,WEB00001627,2,SKU0000345,4.0,322.74,0.0,Allocated,True,CUST00000542,2026-04-23 00:09:55,Pickup,STR0020,Processing,Web,2026-04-23,Office,Printing,Healthyyou,226.96,1290.96,1290.96,907.84,383.12
OL0000004911,WEB00001627,3,SKU0000453,1.0,401.71,0.0,Allocated,True,CUST00000542,2026-04-23 00:09:55,Pickup,STR0020,Processing,Web,2026-04-23,Electronics,Accessories,Techline,315.35,401.71,401.71,315.35,86.35999999999996
OL0000004912,WEB00001628,1,SKU0000035,2.0,231.61,0.0,Allocated,True,CUST00001342,2026-05-02 14:55:14,Pickup,STR0017,Delivered,Web,2026-05-02,Health & Beauty,Wellness,Techline,172.98,463.22,463.22,345.96,117.26000000000005
OL0000004913,WEB00001629,1,SKU0000263,1.0,99.4,0.0,Shipped,True,CUST00001167,2026-04-22 03:41:40,Ship To Home,STR0006,Processing,Web,2026-04-22,Office,Stationery,Freshway,46.66,99.4,99.4,46.66,52.74000000000001
OL0000004918,WEB00001630,1,SKU0000105,2.0,162.0,0.0,Allocated,True,CUST00000605,2026-05-14 06:23:06,Ship To Home,STR0009,Shipped,Android,2026-05-14,Home,Bedding,Greathome,127.37,324.0,324.0,254.74,69.25999999999999
OL0000004919,WEB00001630,2,SKU0000104,1.0,843.04,1.0,Shipped,True,CUST00000605,2026-05-14 06:23:06,Ship To Home,STR0009,Shipped,Android,2026-05-14,Health & Beauty,Pharmacy,Urbanbasics,329.91,843.04,842.04,329.91,512.1299999999999
OL0000004921,WEB00001631,2,SKU0000249,2.0,104.5,0.0,Cancelled,True,CUST00001128,2026-05-21 22:13:11,Ship To Home,STR0014,Placed,Web,2026-05-21,Apparel,Shoes,Techline,40.42,209.0,209.0,80.84,128.16
OL0000004922,WEB00001631,3,SKU0000123,1.0,96.72,0.0,Allocated,True,CUST00001128,2026-05-21 22:13:11,Ship To Home,STR0014,Placed,Web,2026-05-21,Electronics,Gaming,Valueplus,70.55,96.72,96.72,70.55,26.17
OL0000004923,WEB00001632,1,SKU0000346,1.0,254.59,0.0,Open,True,CUST00001404,2026-04-04 08:47:06,Pickup,STR0011,Delivered,Android,2026-04-04,Grocery,Pantry,Valueplus,146.73,254.59,254.59,146.73,107.86000000000001
OL0000004924,WEB00001632,2,SKU0000474,1.0,27.78,0.0,Shipped,True,CUST00001404,2026-04-04 08:47:06,Pickup,STR0011,Delivered,Android,2026-04-04,Automotive,Car Care,Healthyyou,21.46,27.78,27.78,21.46,6.32
OL0000004926,WEB00001632,4,SKU0000234,3.0,534.08,1.0,Shipped,True,CUST00001404,2026-04-04 08:47:06,Pickup,STR0011,Delivered,Android,2026-04-04,Health & Beauty,Wellness,Valueplus,242.63,1602.2400000000002,1601.2400000000002,727.89,873.3500000000003
OL0000004927,WEB00001632,5,SKU0000257,2.0,789.3,0.0,Open,True,CUST00001404,2026-04-04 08:47:06,Pickup,STR0011,Delivered,Android,2026-04-04,Office,Printing,Techline,348.92,1578.6,1578.6,697.84,880.7599999999999
OL0000004928,WEB00001633,1,SKU0000369,1.0,222.99,0.0,Shipped,True,CUST00000128,2026-04-13 19:06:13,Pickup,STR0010,Ready,Ios,2026-04-13,Office,Stationery,Northpeak,161.5,222.99,222.99,161.5,61.49000000000001
OL0000004929,WEB00001634,1,SKU0000039,2.0,132.22,0.0,Open,True,CUST00001537,2026-05-30 21:07:18,Pickup,STR0023,Delivered,Web,2026-05-30,Electronics,Audio,Urbanbasics,83.24,264.44,264.44,166.48,97.96000000000001
OL0000004930,WEB00001634,2,SKU0000144,3.0,552.42,5.0,Picked,True,CUST00001537,2026-05-30 21:07:18,Pickup,STR0023,Delivered,Web,2026-05-30,Health & Beauty,Pharmacy,Northpeak,416.1,1657.2599999999998,1652.2599999999998,1248.3000000000002,403.9599999999996
OL0000004931,WEB00001634,3,SKU0000268,3.0,431.07,0.0,Shipped,True,CUST00001537,2026-05-30 21:07:18,Pickup,STR0023,Delivered,Web,2026-05-30,Apparel,Shoes,Techline,374.94,1293.21,1293.21,1124.82,168.3900000000001
OL0000004932,WEB00001634,4,SKU0000014,1.0,357.47,0.0,Cancelled,True,CUST00001537,2026-05-30 21:07:18,Pickup,STR0023,Delivered,Web,2026-05-30,Apparel,Shoes,Northpeak,140.55,357.47,357.47,140.55,216.92000000000002
OL0000004934,WEB00001635,1,SKU0000257,2.0,789.3,2.0,Picked,True,CUST00000305,2026-04-09 18:43:28,Delivery,STR0002,Shipped,Ios,2026-04-09,Office,Printing,Techline,348.92,1578.6,1576.6,697.84,878.7599999999999
OL0000004935,WEB00001635,2,SKU0000249,1.0,104.5,0.0,Cancelled,True,CUST00000305,2026-04-09 18:43:28,Delivery,STR0002,Shipped,Ios,2026-04-09,Apparel,Shoes,Techline,40.42,104.5,104.5,40.42,64.08
OL0000004936,WEB00001635,3,SKU0000477,1.0,64.16,0.0,Allocated,True,CUST00000305,2026-04-09 18:43:28,Delivery,STR0002,Shipped,Ios,2026-04-09,Health & Beauty,Cosmetics,Urbanbasics,57.39,64.16,64.16,57.39,6.769999999999996
OL0000004937,WEB00001635,4,SKU0000274,1.0,58.67,1.0,Picked,True,CUST00000305,2026-04-09 18:43:28,Delivery,STR0002,Shipped,Ios,2026-04-09,Automotive,Tires,Healthyyou,36.36,58.67,57.67,36.36,21.310000000000002
OL0000004938,WEB00001635,5,SKU0000551,2.0,469.71,0.0,Shipped,True,CUST00000305,2026-04-09 18:43:28,Delivery,STR0002,Shipped,Ios,2026-04-09,Grocery,Beverages,Valueplus,336.27,939.42,939.42,672.54,266.88
OL0000004939,WEB00001636,1,SKU0000346,4.0,254.59,1.0,Allocated,True,CUST00001672,2026-04-05 04:48:30,Pickup,STR0006,Processing,Android,2026-04-05,Grocery,Pantry,Valueplus,146.73,1018.36,1017.36,586.92,430.44000000000005
OL0000004940,WEB00001636,2,SKU0000099,1.0,79.39,0.0,Picked,True,CUST00001672,2026-04-05 04:48:30,Pickup,STR0006,Processing,Android,2026-04-05,Apparel,Shoes,Freshway,30.06,79.39,79.39,30.06,49.33
OL0000004942,WEB00001638,1,SKU0000160,1.0,665.27,0.0,Shipped,True,CUST00001200,2026-04-21 21:02:31,Pickup,STR0019,Delivered,Android,2026-04-21,Apparel,Women,Valueplus,439.98,665.27,665.27,439.98,225.28999999999996
OL0000004943,WEB00001638,2,SKU0000360,3.0,419.16,1.0,Open,True,CUST00001200,2026-04-21 21:02:31,Pickup,STR0019,Delivered,Android,2026-04-21,Office,Printing,Techline,186.55,1257.48,1256.48,559.6500000000001,696.8299999999999
OL0000004945,WEB00001638,4,SKU0000236,1.0,70.14,0.0,Open,True,CUST00001200,2026-04-21 21:02:31,Pickup,STR0019,Delivered,Android,2026-04-21,Home,Storage,Freshway,64.05,70.14,70.14,64.05,6.090000000000003
OL0000004946,WEB00001638,5,SKU0000385,1.0,61.66,1.0,Allocated,True,CUST00001200,2026-04-21 21:02:31,Pickup,STR0019,Delivered,Android,2026-04-21,Grocery,Produce,Urbanbasics,46.36,61.66,60.66,46.36,14.299999999999997
OL0000004947,WEB00001639,1,SKU0000231,4.0,328.79,1.0,Cancelled,True,CUST00001594,2026-04-04 01:13:42,Delivery,STR0018,Ready,Web,2026-04-04,Sports,Cycling,Urbanbasics,168.96,1315.16,1314.16,675.84,638.32
OL0000004948,WEB00001639,2,SKU0000237,1.0,892.35,0.0,Cancelled,True,CUST00001594,2026-04-04 01:13:42,Delivery,STR0018,Ready,Web,2026-04-04,Sports,Outdoor,Healthyyou,380.53,892.35,892.35,380.53,511.82000000000005
OL0000004950,WEB00001639,4,SKU0000437,2.0,167.65,2.0,Open,True,CUST00001594,2026-04-04 01:13:42,Delivery,STR0018,Ready,Web,2026-04-04,Apparel,Women,Techline,84.44,335.3,333.3,168.88,164.42000000000002
