transaction_id,basket_sales,payment_amount,tender_count,difference,reconciliation_status
TXN000007099,3888.04,164.64,1.0,-3723.4,Mismatch
TXN000007101,1870.8400000000001,156.42,1.0,-1714.42,Mismatch
TXN000007113,3269.42,0.0,0.0,-3269.42,Mismatch
TXN000007114,595.25,74.8,1.0,-520.45,Mismatch
TXN000007117,2737.56,0.0,0.0,-2737.56,Mismatch
TXN000007118,186.5,484.94,1.0,298.44,Mismatch
TXN000007122,3918.98,25.79,1.0,-3893.19,Mismatch
TXN000007123,2703.34,0.0,0.0,-2703.34,Mismatch
TXN000007124,6661.98,0.0,0.0,-6661.98,Mismatch
TXN000007125,646.99,290.1,1.0,-356.89,Mismatch
TXN000007126,76.4,0.0,0.0,-76.4,Mismatch
TXN000007127,5599.62,177.45,1.0,-5422.17,Mismatch
TXN000007128,4700.700000000001,0.0,0.0,-4700.700000000001,Mismatch
TXN000007132,2383.37,450.83,1.0,-1932.54,Mismatch
TXN000007135,3791.86,0.0,0.0,-3791.86,Mismatch
TXN000007136,2259.62,22.85,1.0,-2236.77,Mismatch
TXN000007137,1292.43,0.0,0.0,-1292.43,Mismatch
TXN000007139,7074.77,0.0,0.0,-7074.77,Mismatch
TXN000007140,1671.5,441.36,1.0,-1230.1399999999999,Mismatch
TXN000007141,748.2700000000001,481.56,1.0,-266.7100000000001,Mismatch
TXN000007142,1654.67,155.22,1.0,-1499.45,Mismatch
TXN000007143,449.68,485.15,1.0,35.46999999999997,Mismatch
TXN000007145,319.68,35.39,1.0,-284.29,Mismatch
TXN000007149,1975.72,0.0,0.0,-1975.72,Mismatch
TXN000007152,2291.29,0.0,0.0,-2291.29,Mismatch
TXN000007155,686.67,486.97,1.0,-199.69999999999993,Mismatch
TXN000007156,4160.82,289.32,1.0,-3871.4999999999995,Mismatch
TXN000007158,997.52,0.0,0.0,-997.52,Mismatch
TXN000007159,2161.1000000000004,28.85,1.0,-2132.2500000000005,Mismatch
TXN000007160,2443.5299999999997,448.36,1.0,-1995.1699999999996,Mismatch
TXN000007164,392.88,53.69,1.0,-339.19,Mismatch
TXN000007166,2624.3999999999996,375.76,1.0,-2248.6399999999994,Mismatch
TXN000007169,2471.98,29.6,1.0,-2442.38,Mismatch
TXN000007170,915.4799999999999,171.71,1.0,-743.7699999999999,Mismatch
TXN000007172,357.24,0.0,0.0,-357.24,Mismatch
TXN000007175,1869.8400000000001,144.31,1.0,-1725.5300000000002,Mismatch
TXN000007178,1019.01,89.62,1.0,-929.39,Mismatch
TXN000007179,1939.83,119.92,1.0,-1819.9099999999999,Mismatch
TXN000007184,2723.61,476.0,1.0,-2247.61,Mismatch
TXN000007186,1202.2599999999998,0.0,0.0,-1202.2599999999998,Mismatch
TXN000007188,92.89999999999999,189.76,1.0,96.86,Mismatch
TXN000007190,4597.83,306.76,1.0,-4291.07,Mismatch
TXN000007193,1681.3500000000001,13.33,1.0,-1668.0200000000002,Mismatch
TXN000007195,3972.87,5.29,1.0,-3967.58,Mismatch
TXN000007197,58.75,0.0,0.0,-58.75,Mismatch
TXN000007202,271.28,286.44,1.0,15.160000000000025,Mismatch
TXN000007203,4173.05,214.41,1.0,-3958.6400000000003,Mismatch
TXN000007204,3940.55,159.7,1.0,-3780.8500000000004,Mismatch
TXN000007206,5201.35,204.63,1.0,-4996.72,Mismatch
TXN000007210,569.62,164.62,1.0,-405.0,Mismatch
TXN000007212,217.18,0.0,0.0,-217.18,Mismatch
TXN000007217,695.84,0.0,0.0,-695.84,Mismatch
TXN000007219,2709.07,299.73,1.0,-2409.34,Mismatch
TXN000007220,3184.86,720.77,2.0,-2464.09,Mismatch
TXN000007224,776.26,53.24,1.0,-723.02,Mismatch
TXN000007225,5107.429999999999,129.53,1.0,-4977.9,Mismatch
TXN000007226,2652.26,12.93,1.0,-2639.3300000000004,Mismatch
TXN000007227,2217.76,0.0,0.0,-2217.76,Mismatch
TXN000007228,2805.33,464.14,1.0,-2341.19,Mismatch
TXN000007229,3842.55,181.14,1.0,-3661.4100000000003,Mismatch
TXN000007231,891.37,0.0,0.0,-891.37,Mismatch
TXN000007233,421.64,229.19,1.0,-192.45,Mismatch
TXN000007235,4150.06,367.85,1.0,-3782.2100000000005,Mismatch
TXN000007236,303.74,579.02,2.0,275.28,Mismatch
TXN000007238,1830.9,34.34,1.0,-1796.5600000000002,Mismatch
TXN000007240,758.39,79.57,1.0,-678.8199999999999,Mismatch
TXN000007241,1820.31,104.55,1.0,-1715.76,Mismatch
TXN000007242,379.14,0.0,0.0,-379.14,Mismatch
TXN000007243,2311.5,0.0,0.0,-2311.5,Mismatch
TXN000007246,2942.46,376.63,1.0,-2565.83,Mismatch
TXN000007248,1320.6699999999998,255.14,1.0,-1065.5299999999997,Mismatch
TXN000007249,570.14,0.0,0.0,-570.14,Mismatch
TXN000007252,4000.74,177.57,1.0,-3823.1699999999996,Mismatch
TXN000007255,45.75,0.0,0.0,-45.75,Mismatch
TXN000007259,3307.16,117.75,1.0,-3189.41,Mismatch
TXN000007260,2603.8799999999997,200.48,1.0,-2403.3999999999996,Mismatch
TXN000007262,3898.92,64.12,1.0,-3834.8,Mismatch
TXN000007265,862.1800000000001,0.0,0.0,-862.1800000000001,Mismatch
TXN000007268,938.06,0.0,0.0,-938.06,Mismatch
TXN000007269,3239.72,494.46,1.0,-2745.2599999999998,Mismatch
TXN000007273,942.53,0.0,0.0,-942.53,Mismatch
TXN000007274,808.12,293.69,1.0,-514.4300000000001,Mismatch
TXN000007275,2644.64,43.72,1.0,-2600.92,Mismatch
TXN000007279,2032.76,349.7,1.0,-1683.06,Mismatch
TXN000007280,596.88,0.0,0.0,-596.88,Mismatch
TXN000007281,1466.35,0.0,0.0,-1466.35,Mismatch
TXN000007282,177.1,0.0,0.0,-177.1,Mismatch
TXN000007284,4202.83,70.88,1.0,-4131.95,Mismatch
TXN000007285,1675.0,0.0,0.0,-1675.0,Mismatch
TXN000007288,901.62,0.0,0.0,-901.62,Mismatch
TXN000007289,862.97,0.0,0.0,-862.97,Mismatch
TXN000007290,905.9,493.6,1.0,-412.29999999999995,Mismatch
TXN000007291,4621.63,0.0,0.0,-4621.63,Mismatch
TXN000007292,79.35,96.31,1.0,16.960000000000008,Mismatch
TXN000007293,489.7,446.06,1.0,-43.639999999999986,Mismatch
TXN000007294,742.89,14.52,1.0,-728.37,Mismatch
TXN000007296,2724.5699999999997,397.84,1.0,-2326.7299999999996,Mismatch
TXN000007297,1411.26,282.66,1.0,-1128.6,Mismatch
TXN000007300,468.3,236.88,1.0,-231.42000000000002,Mismatch
TXN000007301,1626.15,0.0,0.0,-1626.15,Mismatch
TXN000007308,1202.5500000000002,271.81,1.0,-930.7400000000002,Mismatch
TXN000007309,160.94,0.0,0.0,-160.94,Mismatch
TXN000007310,880.52,0.0,0.0,-880.52,Mismatch
TXN000007314,2198.5299999999997,0.0,0.0,-2198.5299999999997,Mismatch
TXN000007315,293.69,395.34,1.0,101.64999999999998,Mismatch
TXN000007318,3572.27,197.52,1.0,-3374.75,Mismatch
TXN000007319,623.23,348.09,1.0,-275.14000000000004,Mismatch
TXN000007321,2123.42,0.0,0.0,-2123.42,Mismatch
TXN000007322,1582.5,0.0,0.0,-1582.5,Mismatch
TXN000007325,3789.6899999999996,331.8,1.0,-3457.8899999999994,Mismatch
TXN000007326,4511.11,384.68,1.0,-4126.429999999999,Mismatch
TXN000007327,1072.1100000000001,455.3,1.0,-616.8100000000002,Mismatch
TXN000007328,1253.35,0.0,0.0,-1253.35,Mismatch
TXN000007329,104.08,0.0,0.0,-104.08,Mismatch
TXN000007331,1194.94,485.78,1.0,-709.1600000000001,Mismatch
TXN000007335,872.32,367.57,1.0,-504.75000000000006,Mismatch
TXN000007338,905.8499999999999,143.8,1.0,-762.05,Mismatch
TXN000007339,6284.360000000001,0.0,0.0,-6284.360000000001,Mismatch
TXN000007342,3346.34,0.0,0.0,-3346.34,Mismatch
TXN000007343,3265.48,261.13,1.0,-3004.35,Mismatch
TXN000007345,4455.56,201.56,1.0,-4254.0,Mismatch
TXN000007346,1812.1800000000003,0.0,0.0,-1812.1800000000003,Mismatch
TXN000007347,1933.85,304.88,1.0,-1628.9699999999998,Mismatch
TXN000007349,4376.05,0.0,0.0,-4376.05,Mismatch
TXN000007350,972.03,100.14,1.0,-871.89,Mismatch
TXN000007353,4277.45,0.0,0.0,-4277.45,Mismatch
TXN000007354,3214.61,0.0,0.0,-3214.61,Mismatch
TXN000007356,789.48,292.52,1.0,-496.96000000000004,Mismatch
TXN000007360,352.75,198.32,1.0,-154.43,Mismatch
TXN000007361,3154.8900000000003,0.0,0.0,-3154.8900000000003,Mismatch
TXN000007367,3861.0,0.0,0.0,-3861.0,Mismatch
TXN000007370,1182.28,186.32,1.0,-995.96,Mismatch
TXN000007372,1230.55,0.0,0.0,-1230.55,Mismatch
TXN000007375,1699.36,0.0,1.0,-1699.36,Mismatch
TXN000007377,886.48,383.65,1.0,-502.83000000000004,Mismatch
TXN000007378,331.76,0.0,0.0,-331.76,Mismatch
TXN000007379,1105.92,142.26,1.0,-963.6600000000001,Mismatch
TXN000007383,1868.6,265.7,1.0,-1602.8999999999999,Mismatch
TXN000007386,4325.1,399.22,1.0,-3925.88,Mismatch
TXN000007387,40.85,572.55,2.0,531.6999999999999,Mismatch
TXN000007388,585.66,414.21,1.0,-171.45,Mismatch
TXN000007395,3681.62,469.21,1.0,-3212.41,Mismatch
TXN000007396,2052.84,103.62,1.0,-1949.2200000000003,Mismatch
TXN000007398,823.98,480.38,1.0,-343.6,Mismatch
TXN000007400,461.85,127.48,1.0,-334.37,Mismatch
TXN000007404,1008.1700000000001,0.0,0.0,-1008.1700000000001,Mismatch
TXN000007410,910.8499999999999,148.15,1.0,-762.6999999999999,Mismatch
TXN000007413,3171.08,362.21,1.0,-2808.87,Mismatch
TXN000007414,2311.7,262.41,1.0,-2049.29,Mismatch
TXN000007416,498.93,0.0,0.0,-498.93,Mismatch
TXN000007420,309.9,238.6,1.0,-71.29999999999998,Mismatch
TXN000007421,4002.11,80.08,1.0,-3922.03,Mismatch
TXN000007426,4212.48,152.34,1.0,-4060.1399999999994,Mismatch
TXN000007429,4016.63,0.0,0.0,-4016.63,Mismatch
TXN000007430,1313.43,0.0,0.0,-1313.43,Mismatch
TXN000007432,945.06,0.0,0.0,-945.06,Mismatch
TXN000007437,873.28,72.44,1.0,-800.8399999999999,Mismatch
TXN000007438,4358.5599999999995,0.0,0.0,-4358.5599999999995,Mismatch
TXN000007439,1412.6599999999999,0.0,0.0,-1412.6599999999999,Mismatch
TXN000007440,3743.86,0.0,0.0,-3743.86,Mismatch
TXN000007441,998.44,0.0,0.0,-998.44,Mismatch
TXN000007442,633.91,264.34,1.0,-369.57,Mismatch
TXN000007443,168.31,133.31,1.0,-35.0,Mismatch
TXN000007444,562.44,190.19,1.0,-372.25000000000006,Mismatch
TXN000007445,718.54,274.41,2.0,-444.12999999999994,Mismatch
TXN000007446,1186.27,0.0,0.0,-1186.27,Mismatch
TXN000007447,3612.6499999999996,404.8,1.0,-3207.8499999999995,Mismatch
TXN000007448,3374.85,0.0,0.0,-3374.85,Mismatch
TXN000007449,1701.35,0.0,0.0,-1701.35,Mismatch
TXN000007451,1668.78,134.32,1.0,-1534.46,Mismatch
TXN000007452,919.92,369.3,1.0,-550.6199999999999,Mismatch
TXN000007454,1531.14,489.07,1.0,-1042.0700000000002,Mismatch
TXN000007455,778.44,0.0,0.0,-778.44,Mismatch
TXN000007456,2715.5499999999997,0.0,0.0,-2715.5499999999997,Mismatch
TXN000007459,2450.6,66.04,1.0,-2384.56,Mismatch
TXN000007462,91.4,465.0,1.0,373.6,Mismatch
TXN000007463,583.48,0.0,0.0,-583.48,Mismatch
TXN000007464,3177.56,0.0,0.0,-3177.56,Mismatch
TXN000007466,5016.2,443.92,1.0,-4572.28,Mismatch
TXN000007467,158.94,18.11,1.0,-140.82999999999998,Mismatch
TXN000007468,2024.81,44.42,1.0,-1980.3899999999999,Mismatch
TXN000007472,727.46,266.54,2.0,-460.92,Mismatch
TXN000007473,966.2399999999999,0.0,0.0,-966.2399999999999,Mismatch
TXN000007474,1133.96,0.0,0.0,-1133.96,Mismatch
TXN000007477,3566.62,284.45,1.0,-3282.17,Mismatch
TXN000007478,2370.5,0.0,0.0,-2370.5,Mismatch
TXN000007480,484.27,221.42,1.0,-262.85,Mismatch
TXN000007485,5041.13,0.0,0.0,-5041.13,Mismatch
TXN000007486,868.08,0.0,0.0,-868.08,Mismatch
TXN000007487,692.79,0.0,0.0,-692.79,Mismatch
TXN000007489,2944.7999999999997,227.82,1.0,-2716.9799999999996,Mismatch
TXN000007490,99.82,0.0,0.0,-99.82,Mismatch
TXN000007493,1014.24,281.11,1.0,-733.13,Mismatch
TXN000007495,1278.8899999999999,0.0,0.0,-1278.8899999999999,Mismatch
TXN000007496,1009.34,108.83,1.0,-900.51,Mismatch
TXN000007503,5363.09,0.0,0.0,-5363.09,Mismatch
TXN000007505,2147.4900000000002,0.0,0.0,-2147.4900000000002,Mismatch
TXN000007506,1585.46,0.0,0.0,-1585.46,Mismatch
TXN000007507,6214.96,320.66,1.0,-5894.3,Mismatch
TXN000007514,1934.39,21.65,1.0,-1912.74,Mismatch
TXN000007518,2074.67,70.84,1.0,-2003.8300000000002,Mismatch
TXN000007520,2075.92,44.06,1.0,-2031.8600000000001,Mismatch
TXN000007522,2459.88,0.0,0.0,-2459.88,Mismatch
TXN000007530,877.85,84.65,1.0,-793.2,Mismatch
TXN000007531,2327.1800000000003,409.9,1.0,-1917.2800000000002,Mismatch
TXN000007533,113.04,0.0,0.0,-113.04,Mismatch
TXN000007538,344.75,328.76,1.0,-15.990000000000009,Mismatch
TXN000007539,1660.6399999999999,0.0,0.0,-1660.6399999999999,Mismatch
TXN000007541,3340.28,44.45,1.0,-3295.8300000000004,Mismatch
TXN000007544,2533.0499999999997,34.6,1.0,-2498.45,Mismatch
TXN000007545,320.92,0.0,0.0,-320.92,Mismatch
TXN000007546,3259.42,0.0,0.0,-3259.42,Mismatch
TXN000007548,2597.0499999999997,102.0,1.0,-2495.0499999999997,Mismatch
TXN000007549,388.11,0.0,0.0,-388.11,Mismatch
TXN000007551,2041.47,0.0,0.0,-2041.47,Mismatch
TXN000007553,2961.2,250.64999999999998,2.0,-2710.5499999999997,Mismatch
TXN000007556,2466.2999999999997,65.71,1.0,-2400.5899999999997,Mismatch
TXN000007558,1867.37,159.66,1.0,-1707.7099999999998,Mismatch
TXN000007559,996.1199999999999,0.0,0.0,-996.1199999999999,Mismatch
TXN000007563,6799.81,0.0,0.0,-6799.81,Mismatch
TXN000007564,1721.22,0.0,0.0,-1721.22,Mismatch
TXN000007566,5346.21,0.0,0.0,-5346.21,Mismatch
TXN000007577,223.07,355.08,1.0,132.01,Mismatch
TXN000007583,3276.64,0.0,0.0,-3276.64,Mismatch
TXN000007584,3646.87,0.0,0.0,-3646.87,Mismatch
TXN000007586,2619.2,308.22,1.0,-2310.9799999999996,Mismatch
TXN000007587,2232.7799999999997,80.51,1.0,-2152.2699999999995,Mismatch
TXN000007588,2850.36,499.88,1.0,-2350.48,Mismatch
TXN000007592,201.72,449.86,1.0,248.14000000000001,Mismatch
TXN000007594,868.94,409.29,1.0,-459.65000000000003,Mismatch
TXN000007595,3947.43,272.66,1.0,-3674.77,Mismatch
TXN000007596,5043.26,322.98,1.0,-4720.280000000001,Mismatch
TXN000007597,1093.02,0.0,0.0,-1093.02,Mismatch
TXN000007599,5182.71,69.27,1.0,-5113.44,Mismatch
TXN000007600,1176.68,420.92,1.0,-755.76,Mismatch
TXN000007601,862.5,409.62,1.0,-452.88,Mismatch
TXN000007602,4237.8,559.19,2.0,-3678.61,Mismatch
TXN000007605,570.2,457.86,1.0,-112.34000000000003,Mismatch
TXN000007608,2939.74,487.95,1.0,-2451.79,Mismatch
TXN000007609,201.14,274.52,1.0,73.38,Mismatch
TXN000007612,848.1899999999999,214.56,1.0,-633.6299999999999,Mismatch
TXN000007616,431.24,71.53,1.0,-359.71000000000004,Mismatch
TXN000007618,6220.2,0.0,0.0,-6220.2,Mismatch
TXN000007619,1136.93,447.37,1.0,-689.5600000000001,Mismatch
TXN000007620,1859.42,419.66,1.0,-1439.76,Mismatch
TXN000007621,991.13,74.45,1.0,-916.68,Mismatch
TXN000007637,794.64,105.47,1.0,-689.17,Mismatch
TXN000007644,3612.48,0.0,0.0,-3612.48,Mismatch
TXN000007646,1869.59,0.0,0.0,-1869.59,Mismatch
TXN000007647,5782.03,332.11,1.0,-5449.92,Mismatch
TXN000007649,418.0,0.0,0.0,-418.0,Mismatch
TXN000007651,445.58,0.0,0.0,-445.58,Mismatch
TXN000007657,1022.88,317.27,1.0,-705.61,Mismatch
TXN000007658,3113.59,783.0899999999999,2.0,-2330.5,Mismatch
TXN000007659,3134.96,188.56,1.0,-2946.4,Mismatch
TXN000007660,1358.78,472.8,1.0,-885.98,Mismatch
TXN000007661,4969.79,0.0,0.0,-4969.79,Mismatch
TXN000007662,5288.219999999999,0.0,0.0,-5288.219999999999,Mismatch
TXN000007664,1222.2,353.41,1.0,-868.79,Mismatch
TXN000007666,1265.91,422.99,1.0,-842.9200000000001,Mismatch
TXN000007672,325.03,181.43,1.0,-143.59999999999997,Mismatch
TXN000007675,1125.82,492.33,1.0,-633.49,Mismatch
TXN000007676,255.31,0.0,0.0,-255.31,Mismatch
TXN000007678,1719.92,211.18,1.0,-1508.74,Mismatch
TXN000007679,2231.34,0.0,0.0,-2231.34,Mismatch
TXN000007680,829.48,422.66,1.0,-406.82,Mismatch
TXN000007682,3557.52,0.0,0.0,-3557.52,Mismatch
TXN000007685,2407.96,100.6,1.0,-2307.36,Mismatch
TXN000007691,2713.26,62.37,1.0,-2650.8900000000003,Mismatch
TXN000007693,2735.7400000000002,206.01,1.0,-2529.7300000000005,Mismatch
TXN000007694,755.48,0.0,0.0,-755.48,Mismatch
TXN000007695,2696.5,205.2,1.0,-2491.3,Mismatch
TXN000007696,312.65,396.33,1.0,83.68,Mismatch
TXN000007697,2770.3,275.25,1.0,-2495.05,Mismatch
TXN000007703,2473.63,0.0,0.0,-2473.63,Mismatch
TXN000007704,729.4,311.42,1.0,-417.97999999999996,Mismatch
TXN000007708,4555.75,0.0,0.0,-4555.75,Mismatch
TXN000007709,2433.99,0.0,0.0,-2433.99,Mismatch
TXN000007711,1105.2,475.62,1.0,-629.58,Mismatch
TXN000007713,1419.32,402.08,1.0,-1017.24,Mismatch
TXN000007714,536.53,0.0,0.0,-536.53,Mismatch
TXN000007715,1691.08,345.75,1.0,-1345.33,Mismatch
TXN000007716,257.90999999999997,421.62,1.0,163.71000000000004,Mismatch
TXN000007717,2964.14,402.01,2.0,-2562.13,Mismatch
TXN000007720,6803.32,0.0,0.0,-6803.32,Mismatch
TXN000007727,4868.7,141.22,1.0,-4727.48,Mismatch
TXN000007728,5878.39,158.29,1.0,-5720.1,Mismatch
TXN000007729,1379.67,383.38,1.0,-996.2900000000001,Mismatch
TXN000007730,904.44,435.21,1.0,-469.2300000000001,Mismatch
TXN000007732,451.99,0.0,0.0,-451.99,Mismatch
TXN000007735,2252.09,0.0,0.0,-2252.09,Mismatch
TXN000007741,3024.3199999999997,294.49,1.0,-2729.83,Mismatch
TXN000007742,3651.27,433.0,1.0,-3218.27,Mismatch
TXN000007743,1431.9,0.0,0.0,-1431.9,Mismatch
TXN000007744,5608.43,0.0,0.0,-5608.43,Mismatch
TXN000007746,369.9,291.58,1.0,-78.32,Mismatch
TXN000007747,744.94,438.4,1.0,-306.5400000000001,Mismatch
TXN000007748,4498.35,0.0,0.0,-4498.35,Mismatch
TXN000007749,5550.78,467.76,1.0,-5083.0199999999995,Mismatch
TXN000007750,1846.3500000000001,58.76,1.0,-1787.5900000000001,Mismatch
TXN000007751,1254.35,0.0,0.0,-1254.35,Mismatch
TXN000007753,92.46,0.0,0.0,-92.46,Mismatch
TXN000007754,3374.39,0.0,0.0,-3374.39,Mismatch
TXN000007760,2476.31,99.24,1.0,-2377.07,Mismatch
TXN000007761,2373.99,0.0,0.0,-2373.99,Mismatch
TXN000007766,244.44,0.0,0.0,-244.44,Mismatch
TXN000007767,3317.1600000000003,0.0,0.0,-3317.1600000000003,Mismatch
TXN000007768,5555.76,0.0,0.0,-5555.76,Mismatch
TXN000007772,953.02,358.13,1.0,-594.89,Mismatch
TXN000007773,1498.35,437.65,1.0,-1060.6999999999998,Mismatch
TXN000007774,1515.4,285.83,1.0,-1229.5700000000002,Mismatch
TXN000007775,694.86,0.0,0.0,-694.86,Mismatch
TXN000007776,1344.95,0.0,0.0,-1344.95,Mismatch
TXN000007777,1934.91,90.85,1.0,-1844.0600000000002,Mismatch
TXN000007782,1501.32,408.68,1.0,-1092.6399999999999,Mismatch
TXN000007783,4860.030000000001,0.0,0.0,-4860.030000000001,Mismatch
TXN000007785,506.59,169.39,1.0,-337.2,Mismatch
TXN000007788,4564.36,0.0,0.0,-4564.36,Mismatch
TXN000007789,2172.71,75.73,1.0,-2096.98,Mismatch
TXN000007790,119.61,146.3,1.0,26.690000000000012,Mismatch
TXN000007791,1336.7400000000002,312.55,1.0,-1024.1900000000003,Mismatch
TXN000007794,1936.16,347.05,1.0,-1589.1100000000001,Mismatch
TXN000007795,214.38,373.05,1.0,158.67000000000002,Mismatch
TXN000007796,1670.25,430.05,1.0,-1240.2,Mismatch
TXN000007798,79.26,114.31,1.0,35.05,Mismatch
TXN000007799,5651.24,99.64,1.0,-5551.599999999999,Mismatch
TXN000007800,764.2,372.57,1.0,-391.63000000000005,Mismatch
TXN000007802,579.18,433.31,1.0,-145.86999999999995,Mismatch
TXN000007804,369.9,273.62,1.0,-96.27999999999997,Mismatch
TXN000007806,730.1899999999999,155.55,1.0,-574.6399999999999,Mismatch
TXN000007807,5224.92,0.0,0.0,-5224.92,Mismatch
TXN000007809,1253.55,14.13,1.0,-1239.4199999999998,Mismatch
TXN000007812,6667.5,0.0,0.0,-6667.5,Mismatch
TXN000007813,1475.52,404.61,1.0,-1070.9099999999999,Mismatch
TXN000007815,1926.53,336.84,1.0,-1589.69,Mismatch
TXN000007817,975.07,162.11,1.0,-812.96,Mismatch
TXN000007819,1470.1799999999998,205.82,1.0,-1264.36,Mismatch
TXN000007820,3439.2400000000002,304.33,1.0,-3134.9100000000003,Mismatch
TXN000007821,3207.48,297.51,1.0,-2909.9700000000003,Mismatch
TXN000007822,550.0,222.27,1.0,-327.73,Mismatch
TXN000007827,1581.36,393.92,1.0,-1187.4399999999998,Mismatch
TXN000007831,1077.7,28.89,1.0,-1048.81,Mismatch
TXN000007832,647.89,0.0,0.0,-647.89,Mismatch
TXN000007834,4810.76,55.4,1.0,-4755.360000000001,Mismatch
TXN000007835,3972.48,0.0,0.0,-3972.48,Mismatch
TXN000007836,250.67,292.77,1.0,42.099999999999994,Mismatch
TXN000007841,3873.09,0.0,0.0,-3873.09,Mismatch
TXN000007842,1334.6299999999999,0.0,0.0,-1334.6299999999999,Mismatch
TXN000007843,441.78,258.59,1.0,-183.19,Mismatch
TXN000007845,460.96,0.0,0.0,-460.96,Mismatch
TXN000007846,325.52,138.75,1.0,-186.76999999999998,Mismatch
TXN000007850,766.98,420.34,1.0,-346.64000000000004,Mismatch
TXN000007851,4674.12,0.0,0.0,-4674.12,Mismatch
TXN000007854,613.54,460.45,1.0,-153.08999999999997,Mismatch
TXN000007856,4232.6,324.78,1.0,-3907.8200000000006,Mismatch
TXN000007857,1315.3799999999999,0.0,0.0,-1315.3799999999999,Mismatch
TXN000007859,22.87,0.0,0.0,-22.87,Mismatch
TXN000007860,1640.6999999999998,0.0,0.0,-1640.6999999999998,Mismatch
TXN000007861,1683.53,110.72,1.0,-1572.81,Mismatch
TXN000007862,835.08,0.0,0.0,-835.08,Mismatch
TXN000007864,77.49,408.37,1.0,330.88,Mismatch
TXN000007865,2179.2200000000003,0.0,0.0,-2179.2200000000003,Mismatch
TXN000007867,251.6,206.96,1.0,-44.639999999999986,Mismatch
TXN000007868,2495.99,476.27,1.0,-2019.7199999999998,Mismatch
TXN000007869,1537.3300000000002,422.91,1.0,-1114.42,Mismatch
TXN000007871,5869.72,0.0,1.0,-5869.72,Mismatch
TXN000007873,3905.5,0.0,0.0,-3905.5,Mismatch
TXN000007874,2054.5499999999997,0.0,0.0,-2054.5499999999997,Mismatch
TXN000007876,802.02,389.46,1.0,-412.56,Mismatch
TXN000007877,4715.8,411.54,1.0,-4304.26,Mismatch
TXN000007879,1723.0,313.47,1.0,-1409.53,Mismatch
TXN000007880,2069.3,442.96,1.0,-1626.3400000000001,Mismatch
TXN000007883,3894.63,454.39,1.0,-3440.2400000000002,Mismatch
TXN000007885,1660.24,187.56,1.0,-1472.68,Mismatch
TXN000007887,175.94,114.33,1.0,-61.61,Mismatch
TXN000007889,2203.27,192.06,1.0,-2011.21,Mismatch
TXN000007892,2228.3,191.66,1.0,-2036.64,Mismatch
TXN000007895,335.12,209.99,1.0,-125.13,Mismatch
TXN000007896,3303.4199999999996,0.0,0.0,-3303.4199999999996,Mismatch
TXN000007898,2874.35,307.87,1.0,-2566.48,Mismatch
TXN000007900,1678.6000000000001,280.46,1.0,-1398.14,Mismatch
TXN000007902,5793.360000000001,0.0,0.0,-5793.360000000001,Mismatch
TXN000007906,1160.33,346.78,1.0,-813.55,Mismatch
TXN000007907,4606.34,332.67,1.0,-4273.67,Mismatch
TXN000007908,500.5,0.0,0.0,-500.5,Mismatch
TXN000007909,1771.5300000000002,0.0,0.0,-1771.5300000000002,Mismatch
TXN000007910,699.37,0.0,0.0,-699.37,Mismatch
TXN000007913,292.76,0.0,0.0,-292.76,Mismatch
TXN000007918,7088.87,0.0,0.0,-7088.87,Mismatch
TXN000007919,1445.16,338.2,1.0,-1106.96,Mismatch
TXN000007922,4083.89,0.0,0.0,-4083.89,Mismatch
TXN000007924,2288.24,366.0,1.0,-1922.2399999999998,Mismatch
TXN000007930,6771.360000000001,87.67,1.0,-6683.6900000000005,Mismatch
TXN000007932,1637.82,81.32,1.0,-1556.5,Mismatch
TXN000007935,241.14,374.35,1.0,133.21000000000004,Mismatch
TXN000007936,2497.04,0.0,0.0,-2497.04,Mismatch
TXN000007937,4606.41,29.14,1.0,-4577.2699999999995,Mismatch
TXN000007939,1377.3,0.0,0.0,-1377.3,Mismatch
TXN000007941,1188.77,214.43,1.0,-974.3399999999999,Mismatch
TXN000007942,3739.88,379.8,1.0,-3360.08,Mismatch
TXN000007943,556.52,273.77,1.0,-282.75,Mismatch
TXN000007944,2239.52,0.0,0.0,-2239.52,Mismatch
TXN000007951,2309.33,497.35,1.0,-1811.98,Mismatch
TXN000007952,2063.83,58.73,1.0,-2005.1,Mismatch
TXN000007957,3163.7400000000002,0.0,0.0,-3163.7400000000002,Mismatch
TXN000007958,4136.5199999999995,0.0,0.0,-4136.5199999999995,Mismatch
TXN000007959,658.28,0.0,0.0,-658.28,Mismatch
TXN000007961,1612.25,0.0,0.0,-1612.25,Mismatch
TXN000007962,760.14,382.81,1.0,-377.33,Mismatch
TXN000007963,2643.08,0.0,0.0,-2643.08,Mismatch
TXN000007966,1245.64,0.0,0.0,-1245.64,Mismatch
TXN000007973,445.98,195.96,1.0,-250.02,Mismatch
TXN000007978,4494.42,277.88,1.0,-4216.54,Mismatch
TXN000007980,649.84,438.91,1.0,-210.93,Mismatch
TXN000007981,1878.53,464.93,1.0,-1413.6,Mismatch
TXN000007982,6465.31,22.05,1.0,-6443.26,Mismatch
TXN000007983,4822.849999999999,0.0,0.0,-4822.849999999999,Mismatch
TXN000007985,1226.58,425.95,1.0,-800.6299999999999,Mismatch
TXN000007986,3706.17,0.0,0.0,-3706.17,Mismatch
